step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
320000,1108,2.075,0.483,6.95,125000,118229,639,0,6196,189,973450.3,313237.8,0.017,0.628,0.226,0.129,91,20.97,10.02,1.85,5.27,0.20,2.02,0.52,3.09,18.41,8.25,0.00,0.00,0.007,0.064,284,0.063,0.046,0.925,0.000,0.029,288924,287595,1,0.963,0.037,0.080,1020614,0.088,2.023,0.040,6.95,65931,0,1657.343,0.000,0.249,7557122,1.33,3.37,0.007,0.002,0.000,8,20,32,64,23238,0.089,0.00,0.0048,0.016,176,0.857,0.000,0.397,0.576,6.32,7.54,7.42,0.00,0.002,1.30,1.40,1.32,0.857,0.00200,0.99,42.6839,1042.79,129447.7,140205.3,37.428,38.6345,86.701,835.487,0.998,0.359,83.8,86.701,160.703,658,3368.3,35.58,7.445,118.468,3110.9,91.101,0.135,2.00
330000,1341,1.973,0.376,7.23,126944,119979,590,0,6142,279,1004587.4,313438.6,0.023,0.659,0.179,0.140,94,18.22,9.96,1.31,3.88,0.13,1.34,0.49,2.52,16.29,8.33,0.00,0.00,0.007,0.073,292,0.091,0.091,0.880,0.000,0.029,288594,286820,2,0.747,0.000,0.078,733472,0.095,1.842,0.030,10.43,64899,0,1123.436,0.000,0.201,7684001,1.20,7.02,0.004,0.001,0.000,6,19,28,64,24431,0.093,0.00,0.0046,0.013,378,0.810,0.000,0.391,0.572,5.74,6.56,6.38,0.00,0.000,1.15,1.26,1.21,0.810,0.00190,2.31,43.1688,1202.60,130820.9,140204.7,34.817,37.7719,89.085,769.144,0.908,0.377,95.6,89.084,155.448,377,1935.2,34.42,7.352,116.287,2457.7,90.334,0.135,2.00
340000,1624,1.760,0.316,8.10,125446,118498,538,0,6127,287,1112160.2,307575.9,0.018,0.706,0.114,0.161,100,14.56,10.53,1.20,3.81,0.08,1.12,0.22,2.41,13.06,8.95,0.00,0.04,0.006,0.072,258,0.314,0.141,0.840,0.000,0.019,273187,270180,2,0.520,0.104,0.022,900524,0.098,1.620,0.024,28.04,62187,0,1071.693,0.000,0.167,7197953,1.19,11.53,0.001,0.001,0.001,5,10,29,64,23638,0.090,0.00,0.0052,0.023,553,0.571,0.000,0.386,0.568,4.88,5.42,5.07,0.00,0.002,1.13,1.24,1.20,0.571,0.00261,10.77,42.1298,1084.78,131598.4,140204.6,18.874,33.8215,100.457,544.025,0.918,0.377,104.3,100.456,127.096,270,1351.7,37.30,5.158,106.163,1918.5,83.694,0.135,2.00
350000,1619,1.733,0.308,8.73,117438,109910,538,0,6995,283,1124284.2,284603.2,0.017,0.702,0.088,0.193,102,13.49,10.68,0.70,2.79,0.14,1.38,0.32,2.60,12.33,9.30,0.00,0.00,0.006,0.054,229,0.320,0.133,0.853,0.000,0.014,249177,245335,3,0.430,0.006,0.036,554895,0.110,1.663,0.022,39.77,57037,0,1005.665,0.000,0.145,6022252,1.09,12.94,0.006,0.000,0.000,5,6,27,64,21842,0.083,0.00,0.0056,0.030,551,0.442,0.000,0.341,0.568,4.66,5.09,4.63,0.00,0.000,1.06,1.14,1.09,0.442,0.00305,16.52,39.1085,1100.81,131815.5,140205.1,14.224,30.8847,102.231,456.240,0.892,0.390,100.2,102.231,110.141,244,1281.2,47.81,4.368,93.323,1869.6,73.034,0.134,2.00
360000,1675,1.665,0.313,8.76,111208,103536,630,1,6985,309,1118605.0,266240.4,0.015,0.693,0.082,0.209,105,13.29,10.94,0.83,3.27,0.07,0.98,0.56,2.68,11.83,8.82,0.00,0.00,0.004,0.054,206,0.305,0.122,0.851,0.000,0.027,234271,231145,3,0.518,0.013,0.070,669447,0.107,1.609,0.023,43.69,50777,4,861.620,1.000,0.144,5684861,1.13,13.21,0.005,0.001,0.000,5,7,26,64,22267,0.085,0.00,0.0056,0.036,489,0.411,0.000,0.324,0.567,4.56,4.99,4.57,0.00,0.001,1.07,1.23,1.12,0.411,0.00299,18.80,36.3971,948.01,131740.4,140205.6,13.936,28.6898,102.407,446.646,0.943,0.381,101.6,102.407,104.210,287,1416.9,45.79,3.764,87.417,1933.0,68.454,0.135,2.00
370000,1292,1.812,0.393,8.42,113422,106428,572,1,6804,259,1062396.5,260311.0,0.021,0.651,0.105,0.223,105,15.21,11.76,0.64,2.63,0.30,2.51,0.18,1.23,14.08,10.53,0.00,0.00,0.014,0.092,230,0.238,0.090,0.887,0.000,0.023,236592,232376,3,0.519,0.082,0.040,794415,0.105,1.849,0.030,37.51,54917,0,1005.062,1.000,0.179,5968589,1.10,10.89,0.015,0.000,0.000,5,13,25,64,19648,0.075,0.00,0.0058,0.035,224,0.486,0.000,0.363,0.560,4.95,5.52,5.36,0.01,0.003,1.09,1.12,1.09,0.486,0.00322,15.07,35.6852,1054.73,130957.2,140205.6,24.092,27.8674,96.731,576.059,0.995,0.372,82.5,96.733,116.285,497,2311.3,38.54,4.574,87.170,2391.6,68.841,0.135,2.00
380000,1294,1.835,0.409,6.92,110340,103150,468,0,6720,128,1033029.6,232146.6,0.029,0.683,0.093,0.196,108,15.58,9.44,0.72,3.04,0.09,1.17,0.28,2.55,14.49,8.42,0.00,0.00,0.004,0.048,211,0.249,0.077,0.904,0.000,0.019,213612,211156,2,0.900,0.026,0.035,608379,0.124,1.895,0.033,40.18,52706,0,1813.646,0.000,0.225,5606962,1.14,8.13,0.001,0.002,0.000,7,17,28,64,20164,0.077,0.00,0.0055,0.021,255,0.440,0.000,0.377,0.533,5.14,5.78,6.86,0.01,0.002,1.11,1.18,1.14,0.440,0.00352,15.91,31.7728,998.05,130639.3,140205.7,27.639,25.8601,94.395,613.534,0.969,0.397,83.9,94.395,113.567,520,2270.0,36.39,5.156,80.110,3000.8,62.696,0.135,2.00
390000,1148,2.094,0.439,6.32,123322,116245,546,0,6677,147,968613.1,321044.0,0.024,0.656,0.209,0.112,96,20.41,8.82,0.80,3.50,0.07,0.76,0.25,1.64,19.31,8.09,0.00,0.00,0.006,0.075,222,0.304,0.032,0.939,0.000,0.029,289976,289014,1,1.000,0.000,0.044,716608,0.119,1.934,0.038,7.78,57120,0,2183.973,0.000,0.277,7887085,1.12,2.76,0.000,0.000,0.000,9,19,31,59,23436,0.089,0.00,0.0044,0.017,169,0.866,0.000,0.416,0.583,6.50,7.64,7.59,0.00,0.001,1.08,1.18,1.12,0.866,0.00182,1.17,43.9010,1049.11,130052.9,140205.5,37.243,39.7073,85.666,823.442,0.999,0.378,85.5,85.666,159.944,563,3018.3,39.01,8.375,117.652,2827.2,89.721,0.135,2.00
400000,1117,2.104,0.468,6.28,124731,117374,649,0,6739,105,994548.0,341804.7,0.020,0.651,0.215,0.113,95,22.47,8.63,0.90,3.68,0.05,0.72,0.94,4.41,20.58,6.99,0.00,0.00,0.002,0.025,191,0.376,0.026,0.956,0.000,0.018,302319,301616,2,0.972,0.000,0.102,800189,0.113,2.019,0.040,6.75,57798,0,3255.283,0.000,0.283,7862196,1.15,1.40,0.002,0.000,0.000,16,19,33,64,25103,0.096,0.00,0.0043,0.009,182,0.883,0.000,0.379,0.595,6.90,7.76,7.75,0.01,0.002,1.14,1.19,1.15,0.883,0.00178,0.97,46.6680,1106.54,129597.1,140205.0,36.693,38.4241,87.708,826.406,0.999,0.350,87.8,87.708,160.621,594,3203.5,29.38,7.236,119.424,3078.9,93.411,0.136,2.00
410000,1170,2.103,0.455,6.39,127276,119554,732,0,6937,153,1001683.1,346141.5,0.018,0.663,0.210,0.108,94,20.63,8.93,1.23,4.92,0.17,1.25,0.47,2.88,18.76,7.16,0.00,0.00,0.008,0.068,217,0.458,0.032,0.932,0.000,0.035,308654,307898,1,1.000,0.000,0.068,660704,0.099,1.960,0.039,6.30,59517,0,2262.363,0.000,0.282,8319732,1.20,2.43,0.000,0.001,0.000,11,19,32,63,24134,0.092,0.00,0.0046,0.015,181,0.890,0.000,0.366,0.595,6.73,7.68,7.71,0.00,0.000,1.15,1.24,1.21,0.890,0.00162,0.94,46.7379,1146.72,129714.9,140204.6,36.541,37.6660,88.707,831.153,0.999,0.366,86.8,88.707,160.771,569,3177.7,32.30,6.925,120.060,2844.4,94.486,0.134,2.00
420000,1109,2.120,0.459,6.37,125128,117680,728,0,6781,106,996812.7,349203.2,0.017,0.680,0.192,0.111,94,20.83,8.46,1.02,3.89,0.10,0.97,0.30,1.97,19.40,7.75,0.00,0.00,0.004,0.042,180,0.435,0.023,0.959,0.000,0.018,306383,305906,1,1.000,0.000,0.047,682272,0.109,1.968,0.039,6.29,58705,0,3294.370,0.000,0.295,8419822,1.20,2.17,0.002,0.001,0.000,12,19,28,64,23095,0.088,0.00,0.0046,0.014,162,0.890,0.000,0.334,0.599,6.71,7.61,7.60,0.01,0.003,1.12,1.32,1.19,0.890,0.00175,0.94,47.2479,1181.87,129788.9,140204.1,36.445,38.3300,88.134,837.617,0.999,0.368,83.5,88.134,160.716,578,3205.5,32.49,6.769,120.165,2824.5,94.117,0.135,2.00
430000,1204,2.100,0.418,6.42,128840,121289,708,0,6748,82,1013353.4,350900.2,0.017,0.700,0.182,0.101,94,20.30,8.44,1.27,4.91,0.07,1.10,0.26,1.36,18.71,7.54,0.00,0.00,0.003,0.050,219,0.455,0.026,0.949,0.000,0.025,310790,310286,1,1.000,0.000,0.055,766055,0.114,1.846,0.037,6.29,56809,0,4279.271,0.000,0.272,8973020,1.26,2.31,0.004,0.000,0.000,10,19,29,64,24446,0.093,0.00,0.0045,0.008,204,0.894,0.000,0.338,0.593,6.52,7.66,7.73,0.00,0.000,1.25,1.32,1.23,0.894,0.00164,0.96,47.0268,1178.70,130241.6,140203.7,36.039,36.8145,90.068,840.200,1.000,0.368,88.6,90.068,160.737,523,2856.9,37.59,6.757,120.545,2524.5,95.649,0.135,2.00
440000,1237,2.091,0.425,6.33,129987,121820,721,0,7413,86,1010816.1,363757.8,0.015,0.703,0.187,0.095,94,20.05,8.06,0.76,3.44,0.12,1.25,0.29,1.79,18.88,7.48,0.00,0.00,0.007,0.064,218,0.477,0.022,0.951,0.001,0.027,322978,322580,1,1.000,0.000,0.046,473098,0.116,1.891,0.038,6.13,59054,0,4229.742,0.000,0.294,9206881,1.14,2.47,0.002,0.001,0.000,9,19,28,64,24802,0.095,0.00,0.0043,0.016,206,0.892,0.000,0.402,0.604,6.60,7.57,7.69,0.00,0.001,1.12,1.17,1.13,0.892,0.00158,0.93,48.6865,1324.01,130071.4,140203.2,36.700,36.6547,89.534,838.560,0.999,0.371,90.3,89.534,160.657,521,2990.7,34.34,6.364,120.080,2388.1,95.697,0.135,2.00
450000,1169,2.114,0.426,6.35,128345,120576,812,0,7025,127,1020586.9,364434.6,0.016,0.698,0.187,0.098,92,21.10,8.01,0.83,3.43,0.04,0.71,0.36,2.27,19.88,7.05,0.00,0.00,0.001,0.023,214,0.474,0.026,0.956,0.000,0.018,319405,319043,1,1.000,0.000,0.056,735130,0.121,1.867,0.038,6.00,57099,0,2869.563,0.000,0.281,9150871,1.14,1.76,0.004,0.001,0.000,16,19,31,64,24664,0.094,0.00,0.0044,0.019,180,0.899,0.000,0.346,0.606,6.82,7.64,7.75,0.00,0.002,1.10,1.19,1.13,0.899,0.00157,0.91,48.5360,1185.62,130173.0,140202.9,36.217,35.9968,90.730,840.245,1.000,0.367,88.2,90.730,160.674,546,3061.4,27.68,6.276,120.721,2468.6,96.764,0.134,2.00
460000,1097,2.107,0.453,6.28,125159,117565,725,0,6941,199,988188.2,346856.7,0.015,0.690,0.191,0.104,94,21.38,8.83,1.31,4.38,0.16,1.70,0.39,2.24,19.53,7.36,0.00,0.00,0.006,0.062,195,0.459,0.024,0.954,0.000,0.022,309498,309118,1,1.000,0.000,0.051,508090,0.126,2.032,0.038,6.23,56614,0,1742.999,0.000,0.278,8625154,1.21,1.70,0.009,0.001,0.000,15,19,30,64,23450,0.089,0.00,0.0046,0.014,154,0.889,0.000,0.362,0.602,6.81,7.77,7.79,0.00,0.001,1.21,1.25,1.19,0.889,0.00176,0.93,46.8629,1258.33,129919.6,140202.6,37.067,38.5046,87.310,829.905,0.999,0.373,83.5,87.310,160.791,536,2974.8,34.87,6.648,119.614,2905.2,93.190,0.135,2.00
470000,1178,2.049,0.460,6.39,124949,117261,654,0,6953,79,990272.3,339685.8,0.017,0.684,0.197,0.102,94,20.61,7.90,0.94,4.00,0.12,1.69,0.30,2.50,19.25,7.03,0.00,0.00,0.004,0.053,211,0.492,0.019,0.959,0.000,0.022,303897,303264,1,1.000,0.000,0.025,645966,0.106,1.968,0.040,6.42,56266,0,4299.821,0.000,0.301,8502848,1.16,1.88,0.003,0.001,0.000,14,19,29,64,24276,0.093,0.00,0.0044,0.014,177,0.887,0.000,0.385,0.597,6.75,7.79,7.78,0.01,0.003,1.14,1.19,1.16,0.887,0.00167,0.97,46.0740,1316.59,129674.6,140202.8,35.992,39.2245,87.633,833.107,0.999,0.371,87.4,87.632,160.695,558,3128.7,37.39,6.937,120.456,2808.3,93.292,0.135,2.00
480000,1264,2.049,0.416,6.34,126460,118318,760,0,7296,232,995544.4,357753.7,0.015,0.686,0.210,0.089,93,19.62,7.48,0.69,2.88,0.26,2.08,0.17,1.70,18.50,6.79,0.00,0.00,0.009,0.070,206,0.431,0.036,0.941,0.000,0.023,317935,317738,1,1.000,0.000,0.021,378308,0.102,1.860,0.037,6.36,55054,0,1542.042,0.000,0.278,8774446,1.13,2.51,0.001,0.002,0.000,10,19,27,64,24795,0.095,0.00,0.0043,0.014,198,0.890,0.000,0.411,0.609,6.54,7.68,7.71,0.00,0.000,1.12,1.13,1.13,0.890,0.00151,0.96,48.0079,1236.58,130204.4,140202.3,36.743,38.2022,87.985,833.609,1.000,0.363,91.3,87.985,160.755,544,3029.7,52.28,6.659,119.774,2336.6,93.798,0.135,2.00
490000,1223,2.109,0.440,6.24,125021,117256,666,0,7140,231,989423.6,345405.6,0.020,0.669,0.212,0.099,93,20.87,7.85,0.97,3.60,0.36,2.98,0.35,2.54,19.19,6.76,0.00,0.03,0.010,0.073,222,0.409,0.020,0.953,0.000,0.027,307707,307300,2,0.989,0.000,0.043,512795,0.107,1.926,0.038,6.56,57553,0,1495.262,0.000,0.275,8481122,1.17,1.80,0.002,0.003,0.001,13,19,30,64,25528,0.097,0.00,0.0042,0.015,182,0.889,0.000,0.421,0.601,6.69,7.77,7.80,0.01,0.002,1.14,1.23,1.17,0.889,0.00154,0.94,46.5816,1111.41,129818.6,140201.8,36.776,38.4552,87.626,833.981,0.999,0.378,91.4,87.626,160.680,570,3114.6,35.72,7.157,119.565,2655.3,93.082,0.134,2.00
500000,1264,2.033,0.418,6.29,128470,120468,695,0,7266,160,1003933.8,349374.7,0.020,0.675,0.209,0.096,93,19.92,8.68,1.30,5.07,0.03,0.42,0.13,1.44,18.47,7.85,0.00,0.00,0.004,0.058,202,0.382,0.021,0.949,0.000,0.029,313514,313173,1,1.000,0.000,0.014,462018,0.108,1.784,0.038,6.69,55800,0,2183.592,0.000,0.271,8832829,1.27,2.77,0.008,0.002,0.000,9,19,28,64,25178,0.096,0.00,0.0043,0.017,197,0.894,0.000,0.411,0.598,6.56,7.57,7.60,0.00,0.000,1.23,1.32,1.27,0.894,0.00150,0.96,46.7080,1171.40,130181.6,140201.7,37.007,36.6201,89.288,841.595,0.999,0.365,92.6,89.288,160.665,547,3022.9,33.20,7.121,119.178,2399.2,94.299,0.135,2.00
510000,1166,2.074,0.479,6.29,128115,120665,728,1,6819,100,1001001.4,353332.2,0.016,0.698,0.193,0.093,94,20.36,9.33,0.99,4.20,0.11,0.95,0.38,2.08,18.89,8.36,0.00,0.08,0.007,0.067,203,0.437,0.029,0.948,0.000,0.023,314585,314310,1,1.000,0.000,0.069,576135,0.118,2.113,0.040,6.37,54728,5,3533.322,1.000,0.271,8896259,1.17,3.01,0.004,0.001,0.002,7,19,31,64,23741,0.091,0.00,0.0045,0.016,213,0.891,0.000,0.381,0.600,6.49,7.46,7.55,0.01,0.003,1.15,1.23,1.16,0.891,0.00170,0.93,47.5726,1285.66,129368.1,140201.3,36.374,37.7849,88.673,834.880,0.999,0.371,86.4,88.674,160.789,584,3125.1,37.49,6.791,120.169,3091.7,94.475,0.135,2.00
520000,1179,2.080,0.473,6.21,126423,118951,716,0,6743,102,994674.1,341057.4,0.016,0.699,0.201,0.084,95,19.77,8.00,1.13,3.11,0.03,0.56,0.46,2.47,18.14,7.27,0.00,0.00,0.004,0.054,212,0.449,0.025,0.946,0.001,0.028,306874,306622,1,1.000,0.000,0.062,656983,0.109,1.963,0.040,6.33,51837,0,3343.700,0.000,0.281,8998122,1.19,2.99,0.000,0.001,0.000,8,19,30,58,23310,0.089,0.00,0.0047,0.024,189,0.897,0.000,0.390,0.596,6.52,7.54,7.62,0.00,0.001,1.13,1.26,1.19,0.897,0.00158,0.94,45.9657,1157.43,129452.2,140201.2,36.330,38.2235,88.354,831.852,0.999,0.372,85.4,88.354,160.649,597,3367.8,30.22,6.713,120.242,2902.1,93.854,0.134,2.00
530000,1140,2.114,0.427,6.20,125267,117802,711,0,6793,136,985725.9,329528.0,0.016,0.694,0.203,0.086,97,20.95,9.21,0.99,4.25,0.09,0.87,0.23,1.81,19.65,8.38,0.00,0.00,0.004,0.048,210,0.457,0.028,0.941,0.000,0.031,298010,297722,1,1.000,0.000,0.028,637029,0.102,1.887,0.038,6.27,50653,0,2423.000,0.000,0.257,8915052,1.18,2.28,0.004,0.000,0.000,12,19,32,64,23886,0.091,0.00,0.0044,0.014,163,0.895,0.000,0.401,0.588,6.68,7.62,7.70,0.01,0.003,1.17,1.21,1.18,0.895,0.00162,0.94,44.3517,1113.17,130223.9,140200.7,37.376,37.7135,87.885,830.781,1.000,0.372,85.2,87.885,160.683,550,3013.8,30.16,6.831,119.248,2607.6,92.920,0.134,2.00
540000,1278,2.043,0.405,6.44,126599,118739,658,0,7064,121,992783.9,345766.1,0.016,0.686,0.202,0.096,98,19.39,9.27,1.25,4.89,0.17,1.22,0.38,2.26,17.60,7.84,0.00,0.00,0.010,0.074,250,0.408,0.029,0.936,0.000,0.035,310087,309772,1,1.000,0.000,0.042,463292,0.113,1.795,0.036,6.37,54294,0,2857.571,0.000,0.256,8745807,1.24,3.60,0.002,0.000,0.000,5,19,28,64,24786,0.095,0.00,0.0044,0.013,199,0.892,0.000,0.370,0.599,6.28,7.44,7.21,0.00,0.001,1.18,1.31,1.25,0.892,0.00147,0.93,46.6282,1091.29,130361.3,140200.1,37.023,37.9897,87.910,825.366,0.999,0.373,91.9,87.909,160.684,539,3055.6,50.27,6.926,119.513,2230.2,93.550,0.136,2.00
550000,1091,2.106,0.473,6.31,123611,116662,625,0,6511,192,971556.2,325468.0,0.018,0.678,0.209,0.095,99,20.77,8.21,1.22,4.22,0.26,1.93,0.25,1.27,19.04,7.27,0.00,0.11,0.011,0.078,208,0.415,0.026,0.953,0.000,0.021,293277,292868,1,0.995,0.005,0.045,662427,0.114,2.030,0.042,6.61,54651,0,1695.146,0.000,0.280,8343287,1.22,2.27,0.001,0.005,0.002,12,19,30,64,22658,0.086,0.00,0.0047,0.011,143,0.887,0.000,0.400,0.587,6.72,7.65,7.69,0.01,0.003,1.17,1.31,1.20,0.887,0.00176,0.96,43.9557,1090.14,129612.4,140200.3,37.575,38.7652,86.461,820.358,0.999,0.373,82.1,86.462,160.658,633,3415.1,37.10,7.080,118.694,2974.9,91.198,0.136,2.00
560000,1310,2.011,0.420,6.30,128445,120133,721,1,7371,99,999776.7,347137.2,0.018,0.680,0.195,0.106,102,19.58,8.02,0.94,4.71,0.13,1.36,0.25,1.77,18.26,7.06,0.00,0.08,0.006,0.060,204,0.511,0.024,0.945,0.000,0.031,310671,310182,1,1.000,0.000,0.046,599984,0.122,1.833,0.037,6.20,54871,4,3506.436,1.000,0.275,8908286,1.22,2.65,0.001,0.001,0.001,9,19,27,64,25650,0.098,0.00,0.0042,0.012,227,0.893,0.000,0.389,0.594,6.52,7.48,7.50,0.01,0.003,1.19,1.25,1.23,0.893,0.00142,0.92,46.1934,1172.43,130073.8,140199.8,36.566,37.1589,89.242,833.095,1.000,0.373,94.8,89.241,160.649,557,3077.8,38.41,6.705,120.155,2375.4,94.463,0.134,2.00
570000,1232,2.037,0.410,6.24,128713,120365,756,0,7670,59,1002468.4,362327.0,0.015,0.700,0.192,0.094,103,20.89,7.80,0.92,3.90,0.12,1.02,0.29,1.64,19.56,6.97,0.00,0.03,0.007,0.067,187,0.484,0.031,0.946,0.000,0.023,321812,321526,1,1.000,0.000,0.050,489036,0.122,1.801,0.037,6.14,53937,0,6141.136,0.000,0.286,9053071,1.17,1.83,0.004,0.002,0.001,14,19,30,64,25737,0.098,0.00,0.0042,0.015,219,0.895,0.000,0.389,0.607,6.76,7.68,7.80,0.00,0.001,1.10,1.23,1.17,0.895,0.00154,0.94,48.4910,1192.97,130367.2,140199.4,36.791,37.3627,88.771,841.073,1.000,0.372,92.8,88.771,160.720,513,2966.2,28.13,6.481,119.962,2277.9,94.806,0.135,2.00
580000,1284,2.085,0.414,6.36,129855,121595,737,0,7471,94,1010421.9,359808.6,0.016,0.709,0.187,0.088,103,20.25,8.26,1.05,4.59,0.13,1.25,0.33,1.88,18.75,7.29,0.00,0.09,0.004,0.038,224,0.450,0.033,0.941,0.000,0.026,321051,320751,1,1.000,0.000,0.049,549567,0.132,1.840,0.037,6.10,53325,0,3827.751,0.000,0.278,9363491,1.22,2.32,0.004,0.006,0.002,12,19,29,64,25998,0.099,0.00,0.0042,0.016,202,0.897,0.000,0.407,0.602,6.52,7.66,7.63,0.01,0.003,1.21,1.25,1.21,0.897,0.00145,0.92,48.1249,1108.91,130131.3,140198.9,36.401,36.8975,89.600,832.773,0.999,0.364,94.7,89.599,160.736,531,3039.4,27.24,6.476,120.421,2380.3,95.620,0.135,2.00
590000,1169,2.058,0.442,6.25,130317,122152,729,0,7551,122,1015079.4,364341.3,0.018,0.700,0.193,0.089,103,20.61,8.95,0.76,3.48,0.20,1.71,0.51,3.11,19.14,8.18,0.00,0.00,0.007,0.058,224,0.427,0.036,0.945,0.000,0.019,324394,323943,1,1.000,0.000,0.056,535280,0.114,1.963,0.038,6.22,56703,0,2986.404,0.000,0.268,9343347,1.14,2.62,0.003,0.001,0.000,10,19,32,64,24097,0.092,0.00,0.0045,0.014,187,0.893,0.000,0.426,0.605,6.60,7.59,7.66,0.00,0.004,1.10,1.20,1.13,0.893,0.00167,0.96,48.8499,1273.89,129989.0,140198.5,36.491,36.5555,89.823,838.895,1.000,0.372,87.0,89.824,160.697,563,2971.1,36.87,6.448,120.173,2709.8,95.945,0.135,2.00
600000,1262,2.040,0.440,6.23,127053,118668,739,0,7553,105,999147.3,354053.4,0.015,0.700,0.191,0.094,103,19.38,7.88,0.90,3.03,0.01,0.22,0.22,1.74,18.24,6.98,0.00,0.08,0.001,0.029,205,0.421,0.029,0.951,0.000,0.020,316029,315611,1,0.993,0.007,0.039,584221,0.100,1.884,0.038,6.10,54374,0,3371.938,0.000,0.273,9139274,1.14,3.06,0.001,0.001,0.001,8,19,29,64,24452,0.093,0.00,0.0043,0.013,189,0.894,0.000,0.411,0.605,6.49,7.47,7.66,0.00,0.001,1.09,1.16,1.16,0.894,0.00151,0.93,47.4246,1117.19,129831.1,140198.2,36.344,37.9678,88.587,835.130,0.999,0.381,90.8,88.587,160.763,576,3182.2,32.96,6.363,120.466,2608.3,94.468,0.135,2.00
610000,1161,2.109,0.414,6.37,127584,119828,740,0,7117,178,1002129.5,341763.7,0.016,0.692,0.187,0.105,102,20.43,8.23,1.38,4.47,0.11,1.22,0.41,1.72,18.53,6.95,0.00,0.06,0.003,0.034,246,0.356,0.027,0.951,0.000,0.022,306935,306494,1,1.000,0.000,0.088,890799,0.091,1.831,0.037,6.16,56343,0,1920.021,0.000,0.302,8946073,1.24,2.54,0.000,0.003,0.001,9,19,31,56,23724,0.090,0.00,0.0047,0.018,160,0.896,0.000,0.397,0.592,6.62,7.64,7.67,0.00,0.001,1.21,1.31,1.24,0.896,0.00163,0.94,45.9669,1239.72,130401.6,140197.7,36.503,37.2466,89.204,838.157,0.999,0.368,86.0,89.205,160.717,514,2819.1,31.54,6.734,120.233,2431.8,94.743,0.135,2.00
620000,1199,2.117,0.439,6.31,127182,119309,699,0,7136,223,998964.3,337703.3,0.016,0.688,0.197,0.099,102,20.56,8.37,1.34,4.68,0.07,0.69,0.25,2.01,18.90,7.33,0.00,0.00,0.006,0.061,219,0.418,0.020,0.949,0.000,0.031,306485,306080,1,1.000,0.000,0.034,705718,0.117,1.905,0.038,6.47,56057,0,1514.365,0.000,0.269,8914448,1.25,2.06,0.004,0.003,0.000,13,19,29,64,24656,0.094,0.00,0.0044,0.014,177,0.892,0.000,0.429,0.593,6.62,7.73,7.71,0.01,0.006,1.21,1.34,1.22,0.892,0.00157,0.98,45.6186,1137.03,129876.6,140197.5,35.721,38.2383,88.853,836.888,0.998,0.374,89.1,88.852,160.629,566,3277.9,35.50,6.945,120.670,2496.7,94.230,0.135,2.00
630000,1212,2.112,0.391,6.43,125198,117724,679,0,6782,254,989543.0,332480.5,0.019,0.678,0.196,0.107,103,20.74,8.63,0.83,3.64,0.23,2.08,0.33,1.99,19.34,7.29,0.00,0.00,0.008,0.071,219,0.363,0.029,0.953,0.000,0.018,301076,300544,1,0.991,0.009,0.046,612978,0.130,1.756,0.035,6.53,57366,0,1308.978,0.000,0.295,8432368,1.13,2.35,0.000,0.003,0.000,10,19,29,61,25141,0.096,0.00,0.0042,0.011,170,0.886,0.000,0.414,0.592,6.73,7.61,7.72,0.01,0.002,1.09,1.17,1.12,0.886,0.00162,0.97,45.3285,1187.04,130635.6,140197.0,36.788,38.5657,87.591,829.176,1.000,0.368,91.2,87.591,160.729,492,2779.2,28.66,7.229,119.547,2213.8,93.029,0.135,2.00
640000,1219,2.092,0.429,6.31,126356,118927,614,0,6808,184,995668.8,339160.8,0.018,0.676,0.207,0.099,103,20.85,8.62,1.05,3.50,0.13,1.49,0.22,1.59,19.45,7.88,0.00,0.00,0.009,0.091,252,0.352,0.028,0.947,0.000,0.025,302553,302010,1,1.000,0.000,0.040,653306,0.108,1.924,0.036,6.59,59948,0,1843.265,0.000,0.261,8492325,1.18,2.44,0.003,0.002,0.000,12,19,31,64,25422,0.097,0.00,0.0042,0.011,222,0.886,0.000,0.387,0.590,6.53,7.54,7.52,0.00,0.000,1.12,1.24,1.19,0.886,0.00164,0.97,45.5864,1269.88,130018.9,140197.0,36.865,37.3215,88.617,832.741,0.999,0.350,91.2,88.617,160.644,537,3048.0,30.76,6.873,119.408,2466.7,93.670,0.135,2.00
