step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
320000,1145,2.009,0.347,6.65,126352,120688,723,1,4906,759,897726.1,249454.4,0.020,0.632,0.051,0.297,131,19.27,7.43,0.80,2.49,0.20,2.21,0.10,1.14,18.17,6.49,0.00,0.00,0.007,0.062,282,0.120,0.038,0.939,0.000,0.023,242975,241545,3,0.555,0.005,0.022,130591,0.104,1.676,0.032,6.30,63536,0,328.662,1.000,0.258,7395732,1.14,3.02,0.004,0.004,0.000,12,19,25,64,22064,0.084,0.00,0.0043,0.017,249,0.852,0.000,0.425,0.510,6.45,7.63,7.61,0.00,0.001,1.06,1.23,1.15,0.852,0.00181,0.99,33.4194,840.53,48782.3,140067.5,53.462,27.5106,81.867,1255.004,0.999,0.096,82854.7,81.920,160.792,475,2776.9,27.05,6.934,103.086,1863.9,84.035,0.135,2.00
330000,1140,2.025,0.326,6.57,125251,119969,737,0,4550,796,898535.1,242573.3,0.016,0.637,0.048,0.299,133,19.89,8.72,0.96,2.81,0.23,1.93,0.12,2.06,18.58,7.62,0.00,0.00,0.007,0.042,271,0.104,0.028,0.945,0.000,0.027,239673,238269,4,0.754,0.000,0.013,179630,0.094,1.648,0.029,6.22,61528,0,304.740,0.000,0.252,7620908,1.18,2.92,0.005,0.004,0.000,8,19,27,64,22678,0.087,0.00,0.0042,0.014,237,0.859,0.000,0.399,0.510,6.37,7.54,7.55,0.00,0.001,1.06,1.28,1.21,0.859,0.00179,1.02,32.6675,851.96,47895.4,140067.9,54.600,26.2073,82.041,1253.336,1.000,0.095,84070.1,81.920,160.665,423,2640.9,28.62,6.704,102.000,1647.8,84.195,0.135,2.00
340000,1164,1.980,0.339,6.61,123619,118756,764,0,4075,741,894462.1,241234.3,0.021,0.627,0.046,0.306,128,19.45,8.05,0.78,2.16,0.15,1.30,0.16,2.07,18.37,7.07,0.00,0.00,0.006,0.056,293,0.101,0.037,0.936,0.000,0.027,231451,229968,3,0.685,0.000,0.013,208348,0.084,1.666,0.032,6.46,58410,0,325.552,0.000,0.247,7165329,1.13,3.30,0.004,0.003,0.000,8,19,26,64,22643,0.086,0.00,0.0042,0.017,271,0.858,0.000,0.362,0.500,6.53,7.62,7.62,0.00,0.000,1.04,1.23,1.14,0.858,0.00174,1.02,32.2358,822.90,47682.1,140068.1,55.277,25.6036,81.921,1250.804,1.000,0.089,84076.5,81.920,160.690,479,2813.3,33.54,6.849,101.082,1715.8,83.553,0.135,2.00
350000,1152,2.035,0.344,6.68,123737,118762,770,0,4217,781,899045.2,249620.9,0.019,0.644,0.046,0.291,131,19.64,7.14,0.81,2.52,0.25,1.30,0.13,1.80,18.45,6.25,0.00,0.00,0.013,0.052,274,0.084,0.043,0.934,0.000,0.023,236861,235497,4,0.851,0.000,0.013,252279,0.107,1.719,0.032,6.21,60809,0,319.617,0.000,0.255,7471093,1.14,2.76,0.002,0.003,0.000,11,19,26,64,22629,0.086,0.00,0.0042,0.010,259,0.864,0.000,0.359,0.511,6.61,7.79,7.65,0.00,0.001,1.03,1.23,1.15,0.864,0.00175,1.00,33.5162,945.76,47695.5,140068.3,54.347,26.5702,81.906,1254.508,1.000,0.098,83932.3,81.920,160.729,452,2785.2,33.76,6.720,102.280,1750.8,84.211,0.135,2.00
360000,1065,2.042,0.354,6.46,126816,121841,788,0,4274,635,897772.3,248659.6,0.016,0.638,0.050,0.297,132,20.69,8.33,1.02,2.99,0.31,2.02,0.15,1.89,19.20,6.84,0.00,0.03,0.011,0.066,251,0.135,0.030,0.939,0.000,0.031,240845,239459,2,0.830,0.051,0.008,226867,0.088,1.773,0.031,6.24,61719,0,391.590,0.000,0.278,7447354,1.19,2.61,0.007,0.006,0.001,13,20,28,64,22030,0.084,0.00,0.0044,0.018,234,0.858,0.000,0.376,0.508,6.93,7.63,7.74,0.01,0.005,1.10,1.28,1.19,0.858,0.00195,1.07,33.3000,976.09,47119.8,140068.3,54.635,26.1586,81.981,1243.806,1.000,0.092,84538.0,81.920,160.660,441,2668.0,31.13,6.700,101.899,1957.8,84.116,0.135,2.00
370000,1074,2.094,0.349,6.48,125263,120357,783,0,4114,587,897264.3,254484.7,0.016,0.661,0.045,0.279,134,20.77,7.75,1.18,4.49,0.06,0.90,0.06,0.83,19.47,6.56,0.00,0.00,0.003,0.036,240,0.163,0.038,0.936,0.001,0.025,243061,241552,3,0.711,0.000,0.007,91697,0.109,1.741,0.031,6.15,60047,0,433.534,0.000,0.280,7730813,1.19,2.74,0.007,0.001,0.000,13,21,27,64,22303,0.085,0.00,0.0043,0.015,239,0.868,0.000,0.372,0.515,6.95,7.78,7.66,0.00,0.000,1.07,1.30,1.20,0.868,0.00189,1.02,34.1039,938.77,49815.4,140068.7,53.645,27.5223,81.651,1260.981,1.000,0.098,81845.6,81.920,160.794,460,2648.1,29.13,6.470,103.024,1925.7,84.133,0.135,2.00
380000,1117,2.004,0.335,6.43,125132,120308,763,0,4018,607,905432.6,260032.3,0.022,0.649,0.041,0.288,132,19.61,7.82,1.11,3.32,0.12,1.00,0.05,0.77,18.34,7.43,0.00,0.00,0.006,0.059,277,0.111,0.031,0.931,0.000,0.038,244730,243491,2,0.836,0.138,0.008,146367,0.114,1.658,0.031,6.21,61014,0,428.389,0.000,0.237,7628044,1.21,3.75,0.001,0.001,0.000,7,21,27,64,21907,0.084,0.00,0.0044,0.013,254,0.871,0.000,0.346,0.520,6.66,7.51,7.54,0.00,0.002,1.14,1.32,1.20,0.871,0.00175,1.07,34.8569,893.31,46494.6,140068.6,52.440,28.0774,82.276,1246.186,1.000,0.091,85402.7,81.920,160.796,448,2733.2,30.33,6.730,104.119,1671.5,84.881,0.135,2.00
390000,1104,2.043,0.323,6.47,121900,117605,769,0,3539,678,893718.2,244371.7,0.018,0.659,0.038,0.284,132,20.76,8.13,1.74,4.37,0.13,1.23,0.12,1.12,18.77,6.98,0.00,0.00,0.006,0.050,301,0.125,0.024,0.943,0.000,0.033,230027,228618,2,0.876,0.000,0.026,186166,0.109,1.620,0.030,6.40,58985,0,360.430,0.000,0.281,7604502,1.29,3.02,0.002,0.003,0.000,12,21,29,64,22919,0.087,0.00,0.0043,0.017,238,0.875,0.000,0.314,0.506,6.93,7.62,7.66,0.00,0.001,1.10,1.46,1.30,0.875,0.00177,1.08,32.5079,742.00,46920.2,140069.2,54.481,26.3969,81.894,1239.588,1.000,0.088,85147.7,81.920,160.593,442,2836.9,31.39,6.869,101.874,1516.4,83.541,0.134,2.00
400000,1073,2.156,0.354,6.34,122320,117986,736,0,3629,579,893667.2,234434.7,0.020,0.636,0.046,0.298,135,20.83,7.14,1.21,2.76,0.16,1.41,0.31,2.45,19.15,6.55,0.00,0.00,0.008,0.072,253,0.156,0.029,0.942,0.000,0.029,223857,222431,1,1.000,0.000,0.031,266883,0.098,1.678,0.033,6.78,57590,0,404.896,0.000,0.237,7266529,1.18,2.40,0.002,0.002,0.000,14,21,29,64,22351,0.085,0.00,0.0043,0.016,223,0.870,0.000,0.316,0.491,6.87,7.59,7.72,0.00,0.003,1.06,1.30,1.19,0.870,0.00181,1.19,31.5792,847.98,46963.6,140069.0,55.102,25.6356,81.860,1238.975,1.000,0.090,84548.4,81.920,160.578,481,3034.7,35.44,7.131,100.775,1718.2,83.205,0.135,2.00
410000,1123,2.046,0.361,6.37,123250,118549,795,0,3856,813,896261.0,245870.6,0.018,0.655,0.042,0.285,134,20.13,8.25,1.02,3.08,0.26,1.51,0.21,1.80,18.64,7.40,0.00,0.00,0.012,0.064,281,0.129,0.029,0.943,0.000,0.028,232163,230788,2,0.885,0.012,0.026,205109,0.072,1.730,0.034,6.46,59306,0,302.424,0.000,0.249,7633131,1.17,3.00,0.007,0.013,0.000,10,20,27,64,22602,0.086,0.00,0.0043,0.018,226,0.873,0.000,0.317,0.506,6.80,7.65,7.66,0.04,0.024,1.05,1.28,1.19,0.873,0.00172,1.14,32.8572,809.48,46371.1,140069.3,54.819,25.9033,81.968,1242.770,1.000,0.086,85027.5,81.920,160.605,488,3024.3,34.57,6.702,101.427,1897.7,83.750,0.134,2.00
420000,1121,2.062,0.373,6.23,125176,120263,752,0,4163,667,892130.2,246369.1,0.018,0.651,0.046,0.285,136,20.30,7.96,1.08,3.04,0.17,1.44,0.04,0.66,19.02,7.27,0.00,0.00,0.004,0.026,255,0.157,0.042,0.931,0.000,0.027,235971,234699,1,1.000,0.000,0.005,132685,0.089,1.767,0.034,6.43,60521,0,369.369,0.000,0.228,7710851,1.21,2.80,0.006,0.001,0.000,14,21,27,64,22759,0.087,0.00,0.0042,0.014,281,0.873,0.000,0.362,0.504,6.73,7.57,7.70,0.01,0.004,1.13,1.30,1.21,0.873,0.00168,1.08,32.8560,807.15,48694.8,140069.8,55.386,25.6835,81.666,1261.350,0.999,0.098,82492.4,81.920,160.636,501,3062.5,36.20,6.806,100.944,2013.6,83.430,0.135,2.00
430000,1098,2.030,0.352,6.26,121264,116860,813,1,3613,617,898519.8,255151.8,0.021,0.656,0.037,0.287,134,20.85,7.92,1.21,3.85,0.23,1.54,0.08,1.34,19.33,6.65,0.00,0.00,0.007,0.041,262,0.103,0.027,0.951,0.000,0.022,234756,233417,2,0.868,0.010,0.009,131125,0.093,1.688,0.034,6.30,58550,78,413.536,0.000,0.283,7605052,1.19,2.65,0.005,0.006,0.000,13,21,27,64,22897,0.087,0.00,0.0042,0.009,236,0.882,0.000,0.303,0.517,7.04,7.78,7.78,0.01,0.009,1.06,1.33,1.20,0.882,0.00164,1.07,33.9392,858.68,47432.7,140069.8,53.850,26.8737,82.088,1237.794,1.000,0.097,84176.3,81.920,160.645,485,2923.0,34.46,6.852,102.619,1795.1,84.148,0.135,1.99
440000,1208,2.040,0.345,6.32,121632,117203,786,0,3533,752,896736.7,251151.1,0.015,0.674,0.035,0.276,135,19.91,7.92,1.39,3.49,0.12,0.96,0.02,0.30,18.38,7.04,0.00,0.00,0.005,0.045,278,0.098,0.039,0.934,0.000,0.027,235346,234040,2,0.928,0.000,0.006,117277,0.096,1.643,0.032,6.03,57336,0,333.978,0.000,0.237,7920143,1.23,3.15,0.007,0.000,0.000,11,20,26,64,24054,0.092,0.00,0.0040,0.016,282,0.881,0.000,0.315,0.518,6.75,7.71,7.70,0.00,0.000,1.07,1.38,1.24,0.881,0.00155,1.06,33.5517,829.25,47942.4,140069.8,54.080,26.8271,81.856,1230.149,1.000,0.097,83534.3,81.920,160.579,484,2955.7,31.58,6.318,102.662,1685.8,84.247,0.136,2.00
450000,1170,2.011,0.333,6.16,122736,118356,795,0,3623,1045,893012.2,249464.0,0.016,0.680,0.038,0.267,138,19.98,8.31,1.27,3.06,0.22,1.77,0.02,0.31,18.46,7.28,0.00,0.00,0.009,0.067,273,0.141,0.028,0.934,0.000,0.038,236019,234919,2,0.995,0.000,0.009,159399,0.086,1.664,0.031,5.84,58242,0,238.722,0.000,0.256,8089254,1.25,3.39,0.007,0.007,0.000,11,20,25,64,23371,0.089,0.00,0.0041,0.015,275,0.880,0.000,0.325,0.514,6.80,7.57,7.71,0.00,0.001,1.10,1.41,1.26,0.880,0.00162,1.02,33.2031,936.94,50288.1,140070.2,55.473,25.6641,81.716,1248.138,1.000,0.102,81498.7,81.920,160.560,445,2745.1,32.38,6.103,101.514,1594.5,84.072,0.135,1.99
460000,1126,2.075,0.350,6.15,124727,120049,774,0,3948,912,898617.2,244960.3,0.016,0.653,0.039,0.292,137,19.88,7.98,1.21,3.12,0.27,1.28,0.06,1.00,18.33,7.15,0.00,0.00,0.019,0.094,292,0.083,0.036,0.935,0.001,0.028,235033,233968,1,1.000,0.000,0.010,144630,0.091,1.706,0.033,5.86,57958,0,268.597,0.000,0.218,7756729,1.21,3.59,0.004,0.002,0.000,8,20,28,64,22380,0.085,0.00,0.0044,0.013,252,0.879,0.000,0.325,0.504,6.72,7.55,7.72,0.00,0.002,1.04,1.36,1.23,0.879,0.00164,1.04,32.7980,749.20,47469.1,140070.9,54.219,26.3761,82.178,1236.003,1.000,0.094,84080.1,81.920,160.616,467,2970.2,29.69,6.048,102.720,1831.1,84.606,0.135,2.00
470000,1092,2.036,0.378,6.14,123059,118136,792,0,4165,973,894325.3,247767.5,0.016,0.629,0.050,0.306,139,19.77,8.53,0.99,2.69,0.32,2.12,0.16,1.99,18.30,7.03,0.00,0.00,0.013,0.076,257,0.213,0.023,0.953,0.000,0.024,232584,231628,1,0.980,0.020,0.010,115507,0.087,1.733,0.034,6.27,57543,0,254.643,0.000,0.271,7475879,1.17,3.34,0.009,0.004,0.000,12,19,25,64,21590,0.082,0.00,0.0045,0.011,232,0.879,0.000,0.331,0.505,6.72,7.63,7.70,0.00,0.000,1.04,1.28,1.19,0.879,0.00161,1.05,32.8068,878.61,45985.8,140071.2,55.253,25.4719,82.036,1241.909,1.000,0.086,85242.9,81.920,160.461,528,3162.2,33.18,6.706,101.269,1899.0,83.773,0.135,2.00
480000,1109,1.991,0.371,6.20,122056,117180,810,1,4048,1353,888705.3,240432.7,0.017,0.648,0.042,0.294,141,18.62,6.96,1.19,2.10,0.16,1.26,0.05,0.68,17.23,6.78,0.00,0.03,0.008,0.060,270,0.238,0.022,0.939,0.000,0.040,230860,229651,1,1.000,0.000,0.005,156336,0.091,1.831,0.033,6.16,56497,25,177.703,1.000,0.245,7777175,1.22,3.58,0.004,0.005,0.001,9,18,25,64,20653,0.079,0.00,0.0047,0.014,274,0.881,0.000,0.360,0.507,6.51,7.54,7.66,0.02,0.014,1.08,1.32,1.27,0.882,0.00160,1.08,32.0775,844.23,50788.0,140070.9,55.704,25.6111,81.454,1232.780,1.000,0.102,80584.9,81.920,160.516,478,2804.4,34.86,6.513,100.894,2224.7,83.260,0.135,2.00
490000,1097,2.115,0.330,6.02,121895,117625,774,0,3508,1283,899864.6,245942.5,0.014,0.662,0.037,0.287,139,20.76,9.70,1.77,4.00,0.33,2.06,0.01,0.26,18.64,8.30,0.00,0.00,0.013,0.073,261,0.226,0.026,0.947,0.000,0.027,234266,233192,1,1.000,0.000,0.004,118177,0.091,1.619,0.030,5.97,56064,0,191.693,0.000,0.243,8019104,1.29,2.79,0.016,0.013,0.000,14,19,27,64,22774,0.087,0.00,0.0044,0.017,248,0.885,0.000,0.360,0.513,6.83,7.69,7.72,0.00,0.002,1.07,1.45,1.33,0.885,0.00161,1.04,32.7502,758.67,46415.7,140071.5,54.226,26.2165,82.409,1236.346,1.000,0.089,85477.9,81.920,160.551,451,2862.8,28.64,6.272,102.606,1569.2,84.592,0.136,2.00
500000,1089,2.011,0.401,6.21,120275,115887,752,0,3644,1284,891838.0,240907.1,0.014,0.650,0.043,0.294,139,19.41,7.52,1.53,2.94,0.14,1.77,0.06,0.85,17.67,6.78,0.00,0.00,0.005,0.048,267,0.257,0.029,0.948,0.000,0.023,232950,231802,1,1.000,0.000,0.010,161225,0.111,1.933,0.036,5.90,55337,0,187.622,0.000,0.240,7814421,1.26,3.08,0.005,0.002,0.000,9,19,27,64,21139,0.081,0.00,0.0046,0.011,295,0.887,0.000,0.343,0.517,6.59,7.55,7.64,0.00,0.001,1.06,1.41,1.29,0.887,0.00154,1.07,32.4859,794.86,51314.0,140071.6,54.499,26.8404,81.329,1236.316,1.000,0.105,79570.4,81.920,160.622,524,3061.9,30.46,6.099,102.370,2509.1,83.801,0.135,2.00
510000,1087,2.016,0.341,6.10,121227,116742,757,0,3730,1239,902045.4,242971.5,0.013,0.655,0.042,0.290,140,19.45,7.95,1.26,2.47,0.16,1.42,0.08,1.01,17.95,7.46,0.00,0.00,0.005,0.036,273,0.211,0.024,0.943,0.000,0.033,236422,235303,1,0.995,0.005,0.017,132910,0.102,1.654,0.031,6.35,56929,0,196.103,0.000,0.257,8010247,1.24,3.25,0.005,0.001,0.000,9,19,27,64,21139,0.081,0.00,0.0046,0.022,237,0.886,0.000,0.368,0.518,6.64,7.57,7.57,0.01,0.003,1.09,1.39,1.25,0.886,0.00158,1.09,32.7670,824.50,47984.1,140071.4,52.985,27.5133,82.352,1224.650,1.000,0.093,83893.1,81.920,160.618,462,2647.2,28.30,6.886,103.418,1862.4,84.403,0.136,2.00
520000,1071,2.080,0.373,6.30,119424,115396,726,0,3318,1295,892950.1,239837.9,0.015,0.655,0.044,0.286,141,20.12,7.71,1.50,2.80,0.22,1.43,0.16,1.79,18.24,7.28,0.00,0.00,0.011,0.072,291,0.195,0.032,0.936,0.000,0.033,225185,224061,1,1.000,0.000,0.017,117628,0.114,1.779,0.033,6.50,55238,0,185.203,0.000,0.246,7616498,1.25,3.05,0.002,0.007,0.000,10,20,28,64,21548,0.082,0.00,0.0046,0.018,233,0.884,0.000,0.312,0.506,6.67,7.60,7.68,0.01,0.006,1.06,1.44,1.27,0.885,0.00167,1.13,32.0854,834.59,49434.4,140071.5,54.589,26.3476,81.717,1244.585,1.000,0.098,81858.8,81.920,160.645,483,2785.1,40.55,6.755,101.618,2256.4,83.309,0.136,2.00
530000,1104,2.087,0.361,6.09,120509,116088,687,0,3701,1353,896262.9,240113.5,0.015,0.652,0.043,0.291,139,19.97,8.20,1.62,3.23,0.13,0.80,0.14,1.30,18.08,7.38,0.00,0.00,0.008,0.066,278,0.206,0.027,0.937,0.000,0.036,229853,228692,1,1.000,0.000,0.023,134671,0.126,1.726,0.032,6.39,58925,0,177.467,0.000,0.229,7736909,1.27,3.13,0.003,0.008,0.000,9,20,28,64,22048,0.084,0.00,0.0045,0.023,235,0.882,0.000,0.370,0.509,6.69,7.56,7.54,0.01,0.005,1.08,1.48,1.27,0.882,0.00162,1.05,32.1656,770.90,48523.4,140071.6,53.304,27.4709,82.023,1235.476,1.000,0.097,82885.6,81.920,160.680,493,2952.6,33.23,6.702,103.089,1970.1,83.778,0.135,2.00
540000,1094,2.036,0.394,6.21,120066,115803,780,0,3493,1320,892610.8,228814.6,0.015,0.628,0.052,0.305,138,19.58,7.40,1.72,2.57,0.07,0.70,0.07,0.85,17.72,6.87,0.00,0.00,0.003,0.021,262,0.157,0.019,0.941,0.000,0.040,220692,219548,1,0.966,0.034,0.016,192421,0.088,1.806,0.036,6.40,56267,0,173.344,0.000,0.236,7285578,1.31,3.05,0.004,0.002,0.000,10,20,25,64,21422,0.082,0.00,0.0046,0.016,255,0.882,0.000,0.308,0.494,6.59,7.54,7.66,0.01,0.005,1.09,1.54,1.32,0.883,0.00158,1.07,30.7389,888.38,46966.0,140072.5,54.798,25.8952,82.032,1218.186,1.000,0.094,84002.8,81.920,160.464,529,3016.6,31.34,6.888,101.566,2322.3,83.455,0.135,2.00
550000,1208,2.039,0.333,6.48,120048,115799,760,0,3375,1475,895230.9,236372.9,0.015,0.643,0.051,0.292,137,18.43,7.98,1.27,2.50,0.28,1.50,0.06,0.90,16.81,6.95,0.00,0.00,0.016,0.082,318,0.139,0.022,0.949,0.000,0.029,231352,230176,1,1.000,0.000,0.007,167213,0.127,1.608,0.031,5.97,58083,0,160.253,0.000,0.247,7740214,1.22,4.27,0.005,0.007,0.000,8,18,25,64,22264,0.085,0.00,0.0044,0.012,273,0.884,0.000,0.378,0.514,6.37,7.62,7.65,0.02,0.015,1.04,1.38,1.25,0.884,0.00143,1.05,32.0240,841.29,50470.8,140072.3,53.376,27.8392,81.643,1237.618,1.000,0.109,81235.0,81.920,160.637,452,2816.2,31.15,6.448,103.437,1593.6,84.036,0.135,2.00
560000,1178,2.062,0.321,6.17,122141,118160,694,0,3317,1631,901009.7,238203.2,0.014,0.648,0.044,0.294,133,19.35,6.67,1.50,2.95,0.09,0.75,0.02,0.56,17.74,5.99,0.00,0.06,0.009,0.078,288,0.194,0.030,0.933,0.000,0.037,232728,231397,1,1.000,0.000,0.003,191544,0.080,1.563,0.030,6.12,57852,0,146.047,0.000,0.253,8019853,1.27,3.10,0.001,0.003,0.001,13,19,26,64,22798,0.087,0.00,0.0043,0.019,241,0.882,0.000,0.377,0.509,6.75,7.67,7.66,0.00,0.003,1.06,1.45,1.30,0.882,0.00151,1.07,31.9798,751.83,45396.8,140072.3,53.095,27.2453,82.450,1231.919,1.000,0.094,86539.4,81.920,160.594,476,2928.6,46.15,6.698,103.550,1380.6,84.474,0.136,2.00
570000,1147,2.030,0.347,6.31,121958,117441,793,0,3755,1198,891549.9,240954.3,0.015,0.665,0.040,0.279,135,19.25,7.97,1.60,3.44,0.21,1.49,0.11,1.30,17.33,6.80,0.00,0.00,0.010,0.063,310,0.161,0.031,0.936,0.000,0.033,234936,233927,1,1.000,0.000,0.018,126485,0.120,1.674,0.031,6.28,57493,0,201.130,0.000,0.221,8152227,1.31,3.85,0.003,0.007,0.000,10,19,27,64,22080,0.084,0.00,0.0045,0.014,247,0.884,0.000,0.392,0.515,6.39,7.48,7.63,0.01,0.005,1.07,1.52,1.35,0.884,0.00152,1.11,32.3179,922.19,48540.1,140072.7,54.937,26.1902,81.574,1251.226,1.000,0.094,83078.1,81.920,160.595,471,2725.5,39.43,6.702,101.515,1786.5,83.454,0.134,2.00
580000,1151,2.077,0.324,6.26,119905,115640,737,0,3524,1907,901159.0,237520.4,0.017,0.648,0.040,0.294,133,20.02,8.19,1.46,3.08,0.27,1.88,0.23,1.39,18.07,7.22,0.00,0.00,0.010,0.061,292,0.199,0.026,0.944,0.000,0.030,230451,229329,1,1.000,0.000,0.044,215781,0.108,1.561,0.031,6.21,57304,0,124.552,0.000,0.250,7732216,1.27,3.21,0.006,0.004,0.000,10,19,28,64,23045,0.088,0.00,0.0043,0.016,271,0.882,0.000,0.373,0.511,6.66,7.58,7.68,0.01,0.006,1.10,1.43,1.28,0.882,0.00155,1.05,32.4002,813.78,48197.5,140073.0,52.891,27.9452,81.983,1237.923,1.000,0.099,83712.9,81.920,160.661,464,2927.9,28.30,6.726,103.685,1371.3,84.414,0.134,2.00
590000,1123,2.025,0.344,6.09,120175,115767,765,0,3671,1692,896041.1,241584.8,0.017,0.668,0.038,0.276,133,20.00,8.69,1.59,3.99,0.37,2.43,0.08,0.98,17.95,6.82,0.00,0.00,0.011,0.056,271,0.255,0.035,0.939,0.000,0.026,227444,226254,1,1.000,0.000,0.017,164751,0.100,1.729,0.031,6.59,55199,0,142.781,0.000,0.234,7825397,1.27,3.27,0.005,0.012,0.000,9,19,26,64,22457,0.086,0.00,0.0044,0.018,269,0.887,0.000,0.324,0.507,6.61,7.54,7.65,0.00,0.004,1.07,1.46,1.30,0.887,0.00156,1.08,32.2140,857.18,45781.2,140073.9,54.016,26.5811,82.143,1237.527,1.000,0.087,85941.2,81.920,160.513,452,2793.5,35.47,7.091,102.158,1776.4,83.555,0.135,2.00
600000,1139,2.067,0.348,6.21,124849,120043,768,0,4022,1315,891527.1,241832.6,0.014,0.649,0.043,0.294,129,19.68,8.56,1.03,2.71,0.24,1.51,0.31,2.90,18.10,7.12,0.00,0.04,0.011,0.076,280,0.200,0.037,0.932,0.000,0.031,233539,232290,1,1.000,0.000,0.014,107736,0.097,1.668,0.032,5.86,55887,0,183.903,0.000,0.233,7868743,1.17,3.44,0.002,0.011,0.002,11,19,28,64,22419,0.086,0.00,0.0043,0.017,275,0.882,0.000,0.342,0.502,6.60,7.62,7.59,0.01,0.004,1.05,1.29,1.19,0.882,0.00153,1.04,32.0780,846.45,46330.3,140074.0,56.039,24.8953,81.851,1234.134,1.000,0.098,85247.4,81.920,160.506,475,2956.3,28.82,6.077,100.901,1687.0,83.878,0.135,2.00
610000,1142,2.011,0.348,6.30,123265,118487,808,0,3967,1214,891993.6,235185.9,0.013,0.633,0.049,0.306,125,19.02,7.71,1.36,3.60,0.22,1.79,0.14,1.38,17.30,6.71,0.01,0.13,0.011,0.077,265,0.156,0.032,0.933,0.000,0.034,230209,228911,1,0.993,0.007,0.023,181696,0.091,1.677,0.032,5.71,54845,0,193.728,0.000,0.235,7700507,1.27,3.40,0.008,0.007,0.008,10,19,25,64,21724,0.083,0.00,0.0045,0.016,251,0.882,0.000,0.363,0.502,6.60,7.63,7.66,0.02,0.011,1.12,1.40,1.29,0.882,0.00151,1.03,31.5606,758.73,48205.0,140074.3,54.394,26.6807,81.739,1228.621,1.000,0.091,83441.5,81.920,160.545,469,2761.2,32.28,6.185,102.706,1950.0,84.025,0.134,2.00
620000,1146,2.019,0.379,6.24,122417,117674,798,0,3941,1048,894906.6,251162.8,0.013,0.651,0.045,0.291,131,19.12,8.34,1.17,2.27,0.34,2.49,0.12,1.60,17.49,7.18,0.00,0.00,0.008,0.056,258,0.124,0.029,0.935,0.000,0.036,239458,238486,1,1.000,0.000,0.011,137077,0.101,1.793,0.035,6.13,57495,0,239.659,0.000,0.243,7919723,1.22,3.54,0.010,0.005,0.000,7,19,26,64,21907,0.084,0.00,0.0045,0.011,237,0.883,0.000,0.381,0.519,6.47,7.47,7.59,0.01,0.004,1.10,1.34,1.23,0.883,0.00152,1.01,33.2690,762.38,47333.1,140074.3,53.588,27.2321,81.953,1242.029,1.000,0.095,83774.3,81.920,160.636,527,3150.6,37.07,6.484,103.111,2074.2,83.994,0.135,2.00
630000,1157,2.066,0.360,6.21,122669,118249,784,1,3624,1932,896050.0,238999.4,0.015,0.653,0.039,0.293,126,20.12,7.63,1.29,3.25,0.14,0.74,0.08,1.12,18.61,7.32,0.00,0.03,0.010,0.063,291,0.080,0.028,0.944,0.000,0.029,231709,230232,1,1.000,0.000,0.012,134977,0.100,1.719,0.034,5.70,58391,0,123.706,1.000,0.263,7735867,1.23,3.05,0.003,0.011,0.001,12,19,28,64,23278,0.089,0.00,0.0042,0.007,262,0.881,0.000,0.354,0.505,6.74,7.64,7.65,0.03,0.017,1.07,1.35,1.27,0.881,0.00155,1.01,32.6057,1008.15,52235.4,140074.1,52.729,28.6738,81.451,1232.032,1.000,0.106,79080.5,81.920,160.683,465,2784.0,28.07,6.207,104.402,1934.3,84.391,0.134,2.01
640000,1112,2.058,0.364,6.15,122824,118366,771,0,3732,1434,902765.7,252075.1,0.014,0.659,0.042,0.285,129,19.69,8.28,0.94,2.67,0.14,1.33,0.04,0.50,18.56,7.64,0.00,0.09,0.005,0.046,269,0.192,0.026,0.949,0.000,0.025,240350,239073,1,1.000,0.000,0.014,123788,0.106,1.745,0.033,5.69,58039,0,175.785,0.000,0.270,7935290,1.16,3.21,0.005,0.001,0.001,11,19,28,64,21895,0.084,0.00,0.0044,0.022,239,0.888,0.000,0.351,0.521,6.77,7.62,7.66,0.00,0.001,1.07,1.26,1.15,0.888,0.00156,1.07,33.8714,957.87,48926.4,140074.4,52.490,28.0325,82.258,1235.390,1.000,0.098,82459.2,81.920,160.666,488,2912.0,33.02,6.207,104.596,1881.1,85.211,0.135,2.00
