id,n_genes,n_edges,decode_ns,speed,metabolism,sense,size,lifespan,greed,boldness,fertility
3978,6,2,2292,0.3435,0.4186,0.4490,0.4384,0.5706,0.6348,0.4358,0.4285
3979,10,6,4709,0.5590,0.4566,0.5350,0.5128,0.5298,0.3906,0.7277,0.4617
3980,7,1,3583,0.3869,0.5275,0.4788,0.4465,0.5269,0.3188,0.5762,0.6922
3981,5,1,2458,0.3321,0.3852,0.5209,0.3950,0.4921,0.4215,0.6828,0.5618
3982,10,10,4625,0.5113,0.6226,0.7627,0.2413,0.5468,0.5636,0.5760,0.2183
3983,8,2,3333,0.6122,0.3023,0.4605,0.5595,0.5589,0.5244,0.3924,0.5643
3984,15,13,8083,0.6744,0.4266,0.6423,0.6860,0.5584,0.4689,0.2056,0.6459
3985,8,5,3417,0.4452,0.4606,0.4767,0.4326,0.6446,0.4923,0.5822,0.4842
3986,8,3,4000,0.6890,0.5058,0.3947,0.2464,0.3688,0.5212,0.6534,0.6020
3987,12,6,5792,0.5999,0.1972,0.4803,0.4108,0.5000,0.6614,0.5031,0.7396
3988,7,5,3083,0.3624,0.4698,0.4375,0.3631,0.4959,0.5615,0.3182,0.5828
3989,6,3,2333,0.4485,0.6423,0.3154,0.5908,0.6716,0.4325,0.6774,0.4042
3990,7,2,2917,0.2589,0.5810,0.5245,0.5208,0.4196,0.4268,0.4476,0.3570
3991,9,6,4792,0.5208,0.4261,0.7139,0.2404,0.5366,0.3689,0.7387,0.6015
3992,7,4,3208,0.2905,0.6261,0.6694,0.6320,0.3902,0.3907,0.5052,0.5546
3993,3,1,1541,0.5842,0.4669,0.5733,0.4998,0.4811,0.5695,0.5083,0.4556
3994,9,4,4041,0.4595,0.6202,0.6079,0.3992,0.5135,0.3178,0.6338,0.5249
3995,5,3,2084,0.4617,0.5014,0.4282,0.4340,0.3583,0.4887,0.4863,0.5533
3996,10,7,5417,0.2619,0.4120,0.6099,0.3748,0.2611,0.6644,0.6134,0.5514
3997,9,4,3958,0.5701,0.4570,0.5342,0.4973,0.4862,0.5163,0.5994,0.4588
3998,9,2,3959,0.4763,0.2958,0.5470,0.3952,0.4149,0.2996,0.4655,0.6508
3999,8,4,3583,0.7166,0.8472,0.6496,0.4705,0.5110,0.2610,0.3748,0.6465
4000,6,2,2417,0.2588,0.6288,0.6062,0.3872,0.6128,0.3138,0.5448,0.4550
4001,6,1,2375,0.6467,0.5554,0.3938,0.3307,0.4749,0.4088,0.4468,0.3695
4002,9,4,3917,0.4136,0.3595,0.4110,0.3164,0.4197,0.5742,0.5522,0.5219
4003,5,1,2125,0.5037,0.4318,0.6311,0.4579,0.3267,0.3571,0.5412,0.4334
4004,7,3,2959,0.3997,0.6376,0.5323,0.6280,0.5232,0.5472,0.5744,0.6288
4005,9,0,3875,0.6210,0.4301,0.3223,0.6656,0.7060,0.4816,0.6267,0.5572
4006,8,4,4208,0.7136,0.3407,0.4708,0.3535,0.3494,0.6750,0.7264,0.4533
4007,7,5,3042,0.4230,0.4389,0.3180,0.4305,0.5647,0.3790,0.3991,0.4905
4008,7,6,3000,0.5045,0.6140,0.5252,0.5465,0.5507,0.3960,0.6655,0.6280
4009,8,5,3875,0.6285,0.3467,0.6073,0.5236,0.2971,0.4782,0.6405,0.4332
4010,8,0,3542,0.5178,0.4083,0.5487,0.5639,0.5737,0.3899,0.4525,0.4473
4011,5,4,2500,0.4268,0.5841,0.6620,0.6668,0.5477,0.4941,0.6174,0.5867
4012,6,4,2542,0.2657,0.5422,0.5455,0.4568,0.5307,0.5856,0.7070,0.5109
4013,4,1,1875,0.5306,0.6081,0.4763,0.4331,0.4787,0.4232,0.4344,0.4415
4014,8,4,3459,0.2945,0.7752,0.4138,0.4456,0.5530,0.5328,0.4411,0.3542
4015,5,1,1959,0.4856,0.4970,0.3652,0.4605,0.5795,0.4554,0.5524,0.5450
4016,6,5,3125,0.2751,0.4515,0.6848,0.5567,0.6274,0.4646,0.5132,0.3860
4017,5,1,2000,0.5910,0.4736,0.5712,0.6038,0.5397,0.5301,0.4299,0.5781
4018,8,2,3417,0.5058,0.5751,0.5273,0.5739,0.5362,0.6492,0.5367,0.2560
4019,6,1,2334,0.6053,0.3134,0.4637,0.6142,0.4989,0.4115,0.4618,0.5839
4020,8,1,3334,0.4172,0.4118,0.2397,0.4229,0.6492,0.3502,0.3518,0.6185
4021,7,4,3750,0.5834,0.5995,0.5514,0.5779,0.6238,0.5135,0.6074,0.6387
4022,4,0,1833,0.5142,0.4719,0.4423,0.6662,0.4589,0.5711,0.7269,0.4726
4023,10,4,5000,0.5569,0.3298,0.4631,0.3911,0.3613,0.3760,0.7220,0.5891
4024,10,4,4958,0.5286,0.6710,0.5347,0.6572,0.4740,0.3209,0.5741,0.5143
4025,6,1,2333,0.4752,0.4329,0.5702,0.4373,0.4240,0.5146,0.5845,0.6005
4026,8,4,4125,0.5642,0.6348,0.5316,0.4677,0.6155,0.3587,0.6323,0.5997
4027,7,3,3042,0.4863,0.5290,0.5094,0.5037,0.3301,0.3668,0.6264,0.4832
4028,10,2,4583,0.6656,0.4028,0.6174,0.6924,0.4513,0.2633,0.4374,0.7126
4029,6,1,2500,0.4708,0.4049,0.5272,0.4424,0.3885,0.6381,0.6200,0.4102
4030,9,4,4791,0.2277,0.5146,0.4728,0.5088,0.3665,0.4911,0.5292,0.5062
4031,7,2,3125,0.7691,0.5548,0.5936,0.4429,0.4472,0.5339,0.6966,0.4370
4032,9,1,4208,0.4136,0.3584,0.6249,0.4377,0.4944,0.4792,0.6998,0.7056
4033,8,4,3458,0.6065,0.4665,0.3209,0.3937,0.5860,0.6574,0.7430,0.4980
4034,6,2,3875,0.4742,0.4285,0.4504,0.3819,0.4190,0.3991,0.5500,0.5242
4035,8,3,4084,0.6098,0.6915,0.5968,0.3559,0.6447,0.5428,0.4618,0.3187
4036,3,0,1958,0.5108,0.5478,0.5983,0.4470,0.4417,0.3850,0.5846,0.4897
4037,3,0,1792,0.5008,0.4814,0.5277,0.5453,0.5701,0.3760,0.5575,0.4579
4038,11,6,5292,0.3243,0.5505,0.5438,0.4619,0.6257,0.3410,0.4078,0.5178
4039,11,7,5209,0.3360,0.3538,0.3384,0.5054,0.6421,0.5822,0.5513,0.5860
4040,9,5,4166,0.6516,0.5389,0.4990,0.3532,0.5480,0.4321,0.4571,0.6316
4041,8,5,4208,0.4100,0.6630,0.4286,0.3108,0.4809,0.4337,0.5826,0.5510
4042,18,15,11667,0.4963,0.3595,0.1460,0.6897,0.2391,0.6247,0.7043,0.6543
4043,3,1,1667,0.5655,0.5443,0.4929,0.5315,0.4237,0.4493,0.4673,0.5765
4044,9,5,4000,0.7179,0.5918,0.5173,0.6952,0.5898,0.3829,0.5056,0.5939
4045,5,1,2000,0.5015,0.4988,0.4787,0.3782,0.4710,0.3643,0.5791,0.4506
4046,10,4,4625,0.6001,0.2220,0.5759,0.5440,0.6623,0.4013,0.5385,0.4426
4047,10,7,5500,0.3732,0.4494,0.3151,0.6223,0.7536,0.6634,0.7889,0.5327
4048,9,6,4000,0.3912,0.4982,0.7241,0.3786,0.4734,0.3900,0.5079,0.5917
4049,3,0,1584,0.5415,0.4405,0.5162,0.5824,0.6363,0.5540,0.5458,0.6246
4050,11,3,5083,0.6894,0.4590,0.3338,0.4948,0.5821,0.4000,0.7094,0.5566
4051,6,1,2833,0.4124,0.5125,0.4654,0.2754,0.5083,0.5281,0.5471,0.5921
4052,4,0,1750,0.5312,0.4984,0.5184,0.3422,0.6596,0.4116,0.5469,0.4688
4053,5,3,2125,0.4641,0.5616,0.6484,0.4722,0.3847,0.4042,0.3740,0.5075
4054,12,6,5958,0.6604,0.5185,0.5790,0.2407,0.3059,0.4455,0.4609,0.5908
4055,6,6,2500,0.4281,0.3146,0.4831,0.4115,0.4684,0.3360,0.5447,0.6652
4056,8,6,4166,0.5622,0.6353,0.4814,0.6507,0.6560,0.5862,0.3667,0.5431
4057,9,8,4042,0.4055,0.3125,0.6384,0.5290,0.5674,0.4705,0.4761,0.6896
4058,7,1,3084,0.5340,0.5464,0.4129,0.4810,0.6159,0.6771,0.4866,0.4796
4059,8,6,3500,0.4265,0.5696,0.6144,0.5760,0.5383,0.4526,0.2683,0.5100
4060,6,4,2334,0.5354,0.5592,0.3720,0.5575,0.4659,0.5022,0.5123,0.7362
4061,5,2,2375,0.4837,0.4134,0.3940,0.5746,0.5632,0.5148,0.6769,0.5072
4062,5,1,1916,0.4743,0.4337,0.5417,0.5540,0.5653,0.5655,0.6216,0.4426
4063,10,5,4625,0.1819,0.3917,0.3989,0.5168,0.4043,0.3734,0.7054,0.6387
4064,11,5,5083,0.3232,0.3482,0.4771,0.5386,0.6226,0.3666,0.7810,0.5589
4065,15,18,8375,0.5242,0.4759,0.6590,0.4014,0.6907,0.3567,0.3408,0.2834
4066,8,7,4042,0.4753,0.4978,0.2944,0.6625,0.4473,0.4175,0.3133,0.3796
4067,4,1,1708,0.4896,0.4685,0.6260,0.4677,0.4842,0.3935,0.4602,0.4191
4068,5,2,1917,0.6224,0.3346,0.5122,0.4507,0.5992,0.5973,0.5488,0.3584
4069,8,5,3333,0.7296,0.6660,0.4481,0.3849,0.4106,0.4395,0.5502,0.6625
4070,11,8,5125,0.4301,0.5015,0.7893,0.6862,0.6339,0.6866,0.4122,0.4556
4071,3,1,1625,0.6496,0.4917,0.4743,0.5334,0.5434,0.3645,0.5971,0.4652
4072,8,4,3542,0.4356,0.3244,0.3548,0.3991,0.5914,0.6252,0.5683,0.5662
4073,6,0,2292,0.6471,0.4212,0.5201,0.3503,0.6524,0.4274,0.6186,0.5387
4074,6,0,2375,0.6303,0.4306,0.2409,0.4066,0.5010,0.5804,0.6312,0.5395
4075,10,5,4542,0.8344,0.3380,0.2525,0.7660,0.2532,0.3536,0.6597,0.5219
4076,9,5,4500,0.6509,0.5251,0.5303,0.5923,0.6848,0.3166,0.3722,0.6935
4077,10,8,4667,0.5108,0.6876,0.3547,0.5240,0.5657,0.6925,0.3788,0.6652
4078,6,1,2250,0.4319,0.5401,0.4438,0.3930,0.5877,0.6299,0.4485,0.3592
4079,14,6,7500,0.6479,0.3593,0.5962,0.2531,0.5185,0.3317,0.5443,0.5296
4080,5,1,2333,0.5986,0.4194,0.4547,0.4711,0.5230,0.5509,0.6630,0.6216
4081,10,6,4583,0.2373,0.3849,0.5597,0.5734,0.4255,0.3735,0.6693,0.6899
4082,5,1,1958,0.5451,0.4018,0.4713,0.4184,0.6004,0.6326,0.5926,0.6286
4083,11,3,5041,0.5240,0.6126,0.5478,0.6760,0.5957,0.5272,0.5539,0.5598
4084,10,5,4542,0.4216,0.4606,0.2038,0.4720,0.5131,0.4516,0.5259,0.3190
4085,9,3,4000,0.5152,0.4687,0.4130,0.4550,0.5068,0.6369,0.5278,0.3137
4086,6,1,2834,0.5577,0.3456,0.4942,0.5079,0.3943,0.4301,0.4829,0.4622
4087,7,4,3125,0.4069,0.4275,0.4647,0.4666,0.7136,0.5192,0.6575,0.5987
4088,6,0,2292,0.3543,0.5318,0.5990,0.4938,0.5065,0.4571,0.7613,0.4964
4089,13,10,6750,0.4399,0.3373,0.3736,0.3574,0.5107,0.5337,0.6626,0.5689
4090,11,5,5041,0.4810,0.2753,0.5635,0.5693,0.6023,0.5685,0.6937,0.4612
4091,5,2,2541,0.4265,0.5263,0.4074,0.2902,0.5902,0.6104,0.5730,0.4418
4092,3,0,1541,0.5538,0.6157,0.4660,0.6077,0.4622,0.3889,0.5251,0.5418
4093,4,2,1667,0.5062,0.4462,0.4738,0.6140,0.4453,0.4313,0.2790,0.5914
4094,6,0,2250,0.5286,0.4978,0.4135,0.4046,0.4711,0.5657,0.4826,0.6720
4095,11,4,5042,0.5306,0.5502,0.4396,0.2286,0.5991,0.5608,0.6250,0.6501
4096,7,1,3541,0.4902,0.4077,0.4112,0.4727,0.6987,0.3112,0.5579,0.3707
4097,11,6,5417,0.3480,0.4833,0.3954,0.7833,0.3128,0.7300,0.7692,0.8121
4098,6,1,2292,0.6501,0.5647,0.3630,0.4491,0.5741,0.3555,0.4875,0.6018
4099,6,1,2250,0.4869,0.4495,0.5432,0.4939,0.6465,0.4294,0.6721,0.3490
4100,6,3,2333,0.4323,0.5418,0.5089,0.4639,0.4342,0.4236,0.6381,0.4689
4101,8,5,4166,0.4024,0.3745,0.4751,0.4136,0.3756,0.2712,0.2116,0.4766
4102,9,6,4042,0.5206,0.5226,0.4434,0.3999,0.4348,0.4529,0.5136,0.5570
4103,8,3,3458,0.3297,0.3825,0.5417,0.6326,0.2833,0.4651,0.6363,0.5644
4104,7,0,2958,0.3193,0.5651,0.4376,0.2575,0.4464,0.5698,0.5464,0.4465
4105,4,0,1667,0.3763,0.3424,0.6046,0.5802,0.5438,0.4488,0.6611,0.5352
4106,14,10,8959,0.2792,0.2818,0.2030,0.5905,0.2158,0.5545,0.6665,0.5125
4107,7,4,3250,0.6326,0.4959,0.4640,0.4002,0.4325,0.5310,0.4750,0.5755
4108,7,3,3000,0.6433,0.5726,0.3403,0.6706,0.5785,0.3579,0.6022,0.4746
4109,8,4,3375,0.3745,0.3776,0.5403,0.3658,0.4340,0.4880,0.6139,0.5472
4110,2,0,1584,0.5095,0.5146,0.5402,0.4764,0.4745,0.5277,0.5260,0.6187
4111,15,20,9833,0.2620,0.4825,0.4551,0.2949,0.5533,0.3969,0.6942,0.6327
4112,8,3,3500,0.4067,0.5523,0.6182,0.5366,0.5268,0.5267,0.5349,0.7061
4113,8,4,3375,0.6193,0.4683,0.6107,0.5795,0.3193,0.4678,0.4103,0.4433
4114,3,0,1500,0.4925,0.4275,0.4682,0.4160,0.4593,0.4930,0.6072,0.5228
4115,5,2,2000,0.2974,0.4028,0.3826,0.3661,0.4339,0.4822,0.4346,0.5764
4116,10,7,5583,0.6603,0.5629,0.5273,0.5614,0.6071,0.3011,0.5300,0.4746
4117,5,0,2084,0.4763,0.5264,0.3988,0.5121,0.5712,0.4572,0.5640,0.5603
4118,13,11,6750,0.5494,0.5204,0.6506,0.6210,0.5451,0.3741,0.6634,0.3949
4119,4,0,1625,0.3591,0.4579,0.5376,0.6259,0.5693,0.4663,0.4807,0.4137
4120,9,2,4000,0.4780,0.4089,0.4825,0.5190,0.5085,0.5135,0.4179,0.4122
4121,5,2,2334,0.5679,0.5924,0.5978,0.4944,0.4491,0.3754,0.5189,0.4187
4122,8,1,3333,0.4542,0.4235,0.5517,0.5633,0.3721,0.3065,0.6762,0.4586
4123,4,0,1667,0.5656,0.5598,0.3945,0.4429,0.4169,0.5412,0.4605,0.3585
4124,3,1,1500,0.5663,0.5472,0.5524,0.3757,0.5806,0.5058,0.4713,0.6141
4125,5,0,2166,0.4621,0.6681,0.5536,0.5168,0.4598,0.5285,0.4902,0.5513
4126,13,10,7959,0.4005,0.4793,0.4422,0.3219,0.3031,0.4549,0.7739,0.7524
4127,8,7,3584,0.2463,0.6240,0.5690,0.3652,0.4094,0.5277,0.6152,0.3664
4128,6,2,2291,0.3502,0.5366,0.4639,0.3945,0.4685,0.4580,0.4750,0.6382
4129,8,2,3375,0.7264,0.4739,0.4795,0.5243,0.3465,0.5416,0.7449,0.3902
4130,5,1,1875,0.3697,0.5460,0.6633,0.2718,0.4225,0.4356,0.3567,0.6323
4131,9,8,4917,0.5512,0.5792,0.3687,0.5022,0.4783,0.6353,0.6168,0.6744
4132,9,4,4000,0.4860,0.3283,0.4336,0.4515,0.5040,0.4519,0.5240,0.3991
4133,7,3,3083,0.5959,0.4285,0.3184,0.5098,0.5987,0.5350,0.5066,0.4700
4134,10,2,4584,0.6177,0.3992,0.5603,0.6124,0.7088,0.2617,0.4883,0.5916
4135,5,3,1916,0.4713,0.4811,0.6487,0.5376,0.5689,0.4950,0.5782,0.5665
4136,6,3,2875,0.4411,0.6956,0.4523,0.3416,0.5748,0.5166,0.5973,0.5702
4137,9,5,4000,0.2473,0.5727,0.5379,0.2943,0.4801,0.3931,0.5158,0.4545
4138,6,0,2334,0.4862,0.4354,0.4632,0.6217,0.5949,0.4166,0.6606,0.4846
4139,9,3,3916,0.7254,0.6013,0.5986,0.5125,0.4160,0.4533,0.5603,0.6313
4140,8,1,3375,0.5673,0.5360,0.5437,0.4336,0.5167,0.4830,0.3283,0.4224
4141,2,1,1791,0.5233,0.5535,0.5061,0.4675,0.4946,0.4620,0.5029,0.5775
4142,8,2,3375,0.5256,0.4735,0.5806,0.5240,0.4145,0.4389,0.5011,0.5404
4143,5,1,1958,0.6186,0.5083,0.3436,0.6128,0.5452,0.5696,0.6720,0.5067
4144,6,4,2292,0.5384,0.3212,0.5123,0.6852,0.3773,0.4601,0.4747,0.5830
4145,7,4,3125,0.4283,0.5344,0.5929,0.3618,0.4879,0.5785,0.5986,0.4050
4146,14,10,9083,0.2973,0.3127,0.6588,0.4049,0.4465,0.7887,0.5481,0.5740
4147,5,1,2125,0.4422,0.5071,0.4456,0.4132,0.4177,0.5123,0.6017,0.4885
4148,12,7,5875,0.6726,0.6941,0.5096,0.5722,0.4186,0.4038,0.5602,0.6533
4149,7,2,3209,0.5619,0.5849,0.4821,0.4197,0.3866,0.6444,0.5094,0.4372
4150,12,6,5834,0.3423,0.5020,0.5144,0.4296,0.6148,0.6227,0.5363,0.5852
4151,5,0,2333,0.4792,0.3522,0.4467,0.4251,0.6608,0.4793,0.5048,0.5238
4152,7,3,3042,0.4700,0.5211,0.5668,0.3292,0.4581,0.4103,0.5856,0.5064
4153,9,5,3958,0.3543,0.5215,0.3387,0.5695,0.2909,0.6271,0.5880,0.5250
4154,9,5,4042,0.4721,0.3167,0.5195,0.3049,0.5020,0.5923,0.4269,0.5871
4155,9,4,4000,0.4247,0.5123,0.6935,0.2888,0.4855,0.4493,0.6387,0.4141
4156,8,6,3958,0.6738,0.5744,0.5652,0.4101,0.5489,0.3116,0.6512,0.3674
4157,5,0,2000,0.4238,0.5883,0.4733,0.4276,0.5157,0.6263,0.3749,0.5301
4158,14,14,7459,0.4840,0.4131,0.2615,0.3498,0.5286,0.6537,0.6920,0.6608
4159,10,9,4667,0.3554,0.7460,0.5437,0.4325,0.5798,0.3340,0.6845,0.5720
4160,9,4,4042,0.5923,0.4863,0.3901,0.3852,0.5031,0.4924,0.6147,0.6457
4161,9,5,3958,0.2006,0.6274,0.6695,0.5428,0.3483,0.5853,0.6393,0.6966
4162,9,3,3875,0.5522,0.5444,0.4111,0.6216,0.5750,0.6476,0.5603,0.5857
4163,4,1,1750,0.5321,0.5154,0.4794,0.5425,0.5568,0.5147,0.4632,0.5244
4164,11,7,5166,0.3325,0.6621,0.7475,0.2285,0.5588,0.4029,0.5740,0.5877
4165,10,7,4625,0.4263,0.4256,0.5121,0.6276,0.3889,0.4937,0.5432,0.5338
4166,5,2,2000,0.5970,0.3297,0.4507,0.5029,0.3566,0.5128,0.4493,0.4178
4167,6,2,2333,0.7002,0.5344,0.5282,0.5311,0.5538,0.4587,0.4190,0.4751
4168,9,5,3958,0.3431,0.5014,0.4606,0.4626,0.4682,0.3645,0.4839,0.6539
4169,9,2,4042,0.3686,0.5789,0.6016,0.5613,0.5953,0.3671,0.5897,0.6360
4170,3,0,1542,0.4675,0.4543,0.4278,0.4236,0.5544,0.5354,0.4788,0.5913
4171,6,2,2458,0.3191,0.5750,0.6059,0.5856,0.5232,0.5027,0.5858,0.5097
4172,12,6,6292,0.6114,0.5577,0.3605,0.3484,0.5863,0.3644,0.7336,0.6768
4173,5,2,1959,0.3754,0.5721,0.4350,0.5569,0.6370,0.4534,0.5936,0.6099
4174,9,5,3959,0.4895,0.3627,0.3561,0.3505,0.5201,0.5926,0.5321,0.5341
4175,11,8,5250,0.4128,0.4821,0.5529,0.4810,0.4059,0.5162,0.7591,0.5352
4176,5,0,2292,0.5291,0.3812,0.4226,0.4600,0.5469,0.5607,0.5189,0.5528
4177,8,4,3500,0.5700,0.4060,0.4618,0.4938,0.5499,0.5150,0.4772,0.5533
4178,8,3,3375,0.5163,0.6656,0.5694,0.3710,0.5325,0.5084,0.5209,0.6416
4179,7,0,3083,0.4452,0.4619,0.5457,0.4115,0.5507,0.5775,0.5400,0.5285
4180,4,1,1625,0.3608,0.3859,0.5860,0.5521,0.5504,0.3729,0.6065,0.6293
4181,10,5,4583,0.4990,0.4759,0.3454,0.5990,0.5254,0.4585,0.5846,0.5097
4182,8,4,3417,0.3966,0.5272,0.4181,0.5002,0.5901,0.5409,0.4015,0.3599
4183,8,4,3375,0.3909,0.5327,0.6555,0.4846,0.4699,0.4885,0.3375,0.6352
4184,3,0,1584,0.4207,0.5395,0.5754,0.5813,0.4904,0.5093,0.4628,0.5920
4185,9,6,4041,0.6365,0.3837,0.4248,0.5705,0.5414,0.6528,0.5014,0.5884
4186,7,2,3000,0.3742,0.5035,0.5304,0.4892,0.4554,0.3769,0.6261,0.6725
4187,5,2,1959,0.2804,0.5516,0.4416,0.3769,0.5702,0.4410,0.4948,0.4593
4188,12,6,5750,0.3022,0.2831,0.1396,0.6414,0.5603,0.4762,0.5588,0.6453
4189,4,1,1708,0.4534,0.4877,0.4609,0.3180,0.6250,0.4951,0.5234,0.5748
4190,6,1,2333,0.2971,0.3661,0.5780,0.5138,0.4266,0.5181,0.6987,0.5129
4191,5,1,2333,0.4530,0.3922,0.3989,0.4474,0.5395,0.6363,0.4112,0.5955
4192,5,0,1875,0.6348,0.4988,0.5885,0.5477,0.4504,0.4764,0.4647,0.4445
4193,5,3,1958,0.5059,0.5035,0.4146,0.4990,0.4411,0.4547,0.4794,0.3727
4194,5,0,1917,0.5778,0.5974,0.4560,0.3764,0.3501,0.4834,0.4746,0.4407
4195,6,2,2334,0.6938,0.3806,0.4377,0.4255,0.5593,0.4490,0.6443,0.5074
4196,6,1,3041,0.5150,0.3402,0.5063,0.4682,0.3628,0.3407,0.4548,0.5846
4197,5,1,1917,0.5354,0.6100,0.5754,0.5064,0.4519,0.5397,0.4576,0.6095
4198,10,6,4625,0.3930,0.7290,0.4195,0.7234,0.7966,0.3887,0.4249,0.6910
4199,6,5,2291,0.6641,0.3875,0.3305,0.6086,0.4878,0.6865,0.7422,0.5419
4200,3,0,1583,0.5510,0.4710,0.5388,0.6450,0.5462,0.5658,0.5706,0.5783
4201,5,1,2292,0.4853,0.3768,0.6595,0.4366,0.4526,0.4408,0.6114,0.5866
4202,4,2,1708,0.6938,0.5441,0.4866,0.3380,0.5600,0.5059,0.3741,0.6749
4203,9,3,4042,0.5543,0.4652,0.4065,0.4186,0.3808,0.5990,0.3457,0.5857
4204,4,3,1625,0.2852,0.4338,0.5751,0.4686,0.4550,0.5081,0.3966,0.4471
4205,7,1,3042,0.5614,0.6027,0.4271,0.3676,0.5077,0.7105,0.5272,0.6384
4206,11,4,6083,0.3640,0.3642,0.6004,0.5993,0.7184,0.2687,0.6851,0.4394
4207,11,4,5500,0.4650,0.4452,0.1979,0.5530,0.7209,0.4641,0.4420,0.2667
4208,7,1,3000,0.3680,0.5563,0.4667,0.4009,0.5190,0.4405,0.4118,0.3493
4209,8,2,3417,0.5927,0.5520,0.4749,0.4287,0.5896,0.2812,0.3613,0.4952
4210,12,9,5833,0.4763,0.6226,0.5657,0.4344,0.4306,0.6154,0.5280,0.4226
4211,10,6,5458,0.5010,0.7760,0.5179,0.3959,0.4009,0.3546,0.8083,0.6274
4212,8,3,3417,0.4358,0.4966,0.4726,0.7452,0.4423,0.4725,0.6454,0.5838
4213,5,2,2000,0.5857,0.4108,0.3728,0.4902,0.5610,0.6231,0.6262,0.4658
4214,8,4,3333,0.3798,0.5266,0.5681,0.2807,0.5105,0.2984,0.6119,0.5226
4215,10,3,4500,0.4774,0.3531,0.4656,0.3381,0.4587,0.6932,0.4339,0.5461
4216,7,3,3542,0.4587,0.4802,0.6360,0.3499,0.4999,0.4632,0.6449,0.3937
4217,4,2,1875,0.4377,0.4072,0.7101,0.4795,0.5734,0.6363,0.6036,0.6346
4218,4,2,1709,0.5190,0.4527,0.5797,0.5390,0.5064,0.5087,0.4748,0.5607
4219,8,4,3333,0.3769,0.4452,0.4661,0.4950,0.5924,0.4647,0.5929,0.4566
4220,12,5,5750,0.4114,0.5627,0.5465,0.4626,0.6842,0.3499,0.5917,0.4780
4221,8,6,3833,0.4414,0.3019,0.5766,0.3978,0.6626,0.3077,0.3902,0.2895
4222,9,4,4083,0.5048,0.5741,0.4756,0.4570,0.4751,0.5036,0.4476,0.4108
4223,9,2,3959,0.5409,0.5534,0.5965,0.4756,0.6084,0.5039,0.3390,0.3348
4224,8,4,3375,0.4896,0.4484,0.5003,0.4922,0.4261,0.6761,0.5380,0.6402
4225,5,2,2125,0.6313,0.5110,0.5408,0.5000,0.4773,0.4364,0.4289,0.3547
4226,7,1,3416,0.5428,0.3869,0.5284,0.3836,0.5593,0.6385,0.5147,0.2966
4227,11,4,5000,0.3802,0.6006,0.5015,0.7484,0.6761,0.6178,0.3885,0.5931
4228,6,2,2375,0.5092,0.4367,0.5294,0.5023,0.3239,0.3660,0.5670,0.5969
4229,9,7,4041,0.4199,0.4067,0.4239,0.6290,0.4790,0.5666,0.3234,0.5863
4230,10,8,4667,0.5746,0.6167,0.5733,0.4165,0.5100,0.5617,0.4867,0.5759
4231,6,0,2792,0.3799,0.2931,0.4782,0.6294,0.3008,0.5014,0.5976,0.4313
4232,11,5,5375,0.5267,0.3196,0.5278,0.5302,0.7226,0.4531,0.5938,0.5749
4233,8,2,3375,0.3341,0.4019,0.7182,0.4154,0.4908,0.3501,0.4793,0.6707
4234,11,0,4875,0.3656,0.4439,0.5176,0.7243,0.6078,0.5591,0.6422,0.4527
4235,9,7,4000,0.7273,0.2576,0.4498,0.6068,0.7548,0.5321,0.6276,0.6027
4236,9,5,4583,0.5352,0.5443,0.4802,0.2599,0.5769,0.5992,0.6766,0.3710
4237,5,4,2000,0.6882,0.4500,0.2542,0.4535,0.3000,0.3260,0.5544,0.4581
4238,8,5,3292,0.5600,0.3490,0.5663,0.4458,0.4117,0.4149,0.6111,0.4528
4239,9,2,3916,0.5777,0.7188,0.5231,0.3772,0.5363,0.4297,0.6592,0.5401
4240,10,7,4667,0.2872,0.6526,0.6028,0.4767,0.6875,0.7352,0.3613,0.3722
4241,8,3,4000,0.4132,0.6487,0.6155,0.4721,0.5333,0.5305,0.5521,0.5351
4242,9,7,3958,0.6951,0.4563,0.3788,0.3430,0.5346,0.6028,0.4492,0.6601
4243,4,1,1750,0.4171,0.4460,0.4445,0.5014,0.5198,0.4398,0.4298,0.4770
4244,6,2,2292,0.6189,0.5889,0.3417,0.4339,0.4688,0.3641,0.4826,0.4350
4245,10,4,4542,0.2649,0.2253,0.3852,0.4553,0.5668,0.4963,0.5652,0.4605
4246,13,3,7500,0.3132,0.4578,0.6914,0.3622,0.3493,0.4415,0.4521,0.3372
4247,6,0,2583,0.4965,0.6664,0.3671,0.4544,0.6236,0.6410,0.3684,0.6653
4248,6,2,2250,0.5354,0.3674,0.4849,0.5427,0.4633,0.4365,0.5701,0.5549
4249,11,11,4958,0.6538,0.4572,0.4581,0.6809,0.8130,0.5051,0.5959,0.1665
4250,8,3,3416,0.4540,0.3914,0.3746,0.4695,0.5808,0.3359,0.6746,0.4699
4251,9,2,4667,0.5065,0.3025,0.2282,0.4566,0.4961,0.3155,0.6297,0.5962
4252,7,3,3042,0.5604,0.5064,0.6721,0.4150,0.4851,0.4000,0.3805,0.4391
4253,8,7,3375,0.5832,0.5334,0.5464,0.5032,0.4705,0.6198,0.4760,0.3429
4254,12,9,5792,0.7393,0.6051,0.8130,0.2507,0.5485,0.3329,0.3233,0.6242
4255,8,6,3375,0.7565,0.4431,0.5551,0.4848,0.7180,0.2849,0.7417,0.6780
4256,8,4,4250,0.4603,0.4004,0.5314,0.4440,0.6763,0.5875,0.4644,0.4493
