step,medium,hab,reach,blocks,hit_body,hit_wall,near,ring,axis,free_here,free_around
33303,2,14,7,27,28,0,8,5,1,6,70
33303,1,8,7,49,28,0,6,1,0,7,42
33306,2,11,6,36,24,0,6,3,0,10,56
33307,2,11,7,23,28,0,3,1,0,4,77
33308,2,11,6,36,24,0,11,1,0,0,23
33309,2,11,5,25,20,0,10,3,0,11,38
33311,2,8,7,17,28,0,8,5,0,3,57
33312,2,11,8,64,32,0,21,5,0,1,30
33313,2,11,7,17,28,0,8,1,0,4,51
33321,2,11,7,29,28,0,14,7,0,10,66
33322,2,11,5,25,20,0,13,2,0,3,28
33327,0,4,5,25,20,0,5,5,0,12,48
33342,2,11,7,48,28,0,13,3,0,2,45
33350,2,11,8,45,32,0,10,1,0,12,46
33358,2,11,4,16,16,0,7,4,0,7,50
33360,2,11,5,25,20,0,12,3,0,3,30
33364,2,11,7,49,28,0,21,23,0,0,0
33368,2,11,7,49,28,0,6,2,0,12,84
33368,2,11,8,60,32,0,10,1,0,2,55
33369,0,7,7,49,28,0,7,1,0,1,14
33369,2,11,6,36,24,0,6,1,0,5,64
33371,2,11,5,25,20,0,10,11,0,8,27
33377,2,14,6,25,24,0,10,5,0,0,19
33377,2,11,6,36,24,0,8,1,0,12,61
33379,2,14,5,25,20,0,16,4,0,0,0
33379,1,14,8,35,32,0,7,4,0,16,102
33381,2,14,5,25,20,0,10,2,0,8,36
33381,2,11,7,49,28,0,25,2,0,0,0
33383,2,11,5,25,20,0,5,1,0,8,35
33385,2,11,4,16,16,0,5,1,0,3,46
33389,1,11,7,19,28,0,4,1,0,12,78
33403,0,8,6,36,24,0,5,1,0,4,50
33404,1,11,9,81,36,0,13,2,0,14,66
33405,2,11,7,38,28,0,6,5,0,11,58
33414,2,14,7,17,28,0,3,2,0,13,85
33415,2,14,8,36,32,0,8,4,0,14,97
33416,1,11,8,28,32,0,3,2,0,15,95
33416,0,8,6,36,24,0,9,4,0,1,48
33418,0,7,6,36,24,0,11,4,1,11,40
33420,2,11,6,36,24,0,6,3,0,0,36
33421,2,11,7,17,28,0,7,7,0,7,67
33422,0,7,6,36,24,0,13,1,0,0,20
33422,2,11,5,25,20,0,10,7,0,0,15
33423,2,8,7,17,28,0,2,1,0,13,94
33424,2,11,9,81,36,0,17,8,0,4,24
33427,2,11,11,73,44,0,24,1,0,4,30
33427,2,11,8,64,32,0,8,1,0,0,20
33429,0,7,6,36,24,0,6,4,0,4,47
33435,2,11,4,16,16,0,7,1,0,4,44
33437,1,11,8,61,32,0,8,3,0,3,65
33440,2,11,7,49,28,0,28,1,0,4,8
33440,2,14,8,57,32,0,8,1,0,4,48
33442,2,11,7,49,28,0,13,2,0,9,39
33442,2,11,7,49,28,0,22,6,0,0,0
33442,2,11,7,23,28,0,8,6,0,2,76
33445,2,11,5,25,20,0,7,3,0,1,18
33445,0,7,6,36,24,0,6,2,0,4,51
33446,0,8,7,36,28,0,7,4,0,3,59
33450,2,14,5,25,20,0,23,1,0,0,3
33450,2,11,7,17,28,0,3,1,0,13,62
33451,2,11,8,64,32,0,14,7,0,1,29
33454,2,14,7,49,28,0,29,14,0,0,0
33454,2,14,7,49,28,0,29,6,0,0,6
33454,2,14,6,36,24,0,6,1,0,0,54
33456,2,11,7,39,28,0,7,1,0,13,87
33458,2,11,5,25,20,0,15,24,0,0,26
33459,2,11,8,9,32,0,6,1,0,0,53
33460,1,11,7,17,28,0,11,1,0,2,39
33462,2,11,8,64,32,0,28,7,0,8,33
33464,2,11,7,49,28,0,8,2,0,0,0
33464,2,11,6,36,24,0,6,7,0,6,15
33466,2,11,4,16,16,0,8,2,0,5,22
33471,1,10,7,28,28,0,7,8,0,12,99
33473,0,7,6,36,24,0,6,6,0,0,66
33473,2,11,9,70,36,0,12,5,0,4,71
33473,0,7,8,64,32,0,14,4,0,12,60
33477,2,11,8,63,32,0,8,2,0,10,75
33478,0,8,7,49,28,0,8,3,0,0,36
33479,2,11,5,25,20,0,7,3,0,3,77
33480,2,14,6,36,24,0,18,1,0,0,50
33482,2,10,8,20,32,0,4,1,0,9,60
33483,2,14,6,36,24,0,18,1,0,0,54
33485,2,11,9,40,36,0,9,1,0,1,29
33485,2,14,8,64,32,0,7,1,0,2,13
33490,0,7,6,36,24,0,12,16,1,0,6
33491,0,7,7,36,28,0,9,3,0,0,12
33495,1,10,9,67,36,0,9,1,0,0,52
33496,2,14,6,36,24,0,24,7,0,0,50
33500,2,11,7,49,28,0,7,5,0,3,60
33500,2,11,7,17,28,0,7,1,0,10,71
33501,2,11,9,40,36,0,14,1,0,1,21
33501,1,11,9,81,36,0,25,2,0,0,12
33507,0,8,7,49,28,0,12,3,0,6,29
33508,2,14,7,21,28,0,6,2,0,7,64
33509,2,14,7,48,28,0,7,2,0,5,31
33519,2,11,10,15,40,0,4,1,0,16,47
33520,1,11,7,22,28,0,8,1,0,10,90
33522,2,11,9,40,36,0,16,4,0,1,21
33523,0,7,5,25,20,0,5,5,0,2,27
33525,2,11,9,48,36,0,24,4,0,11,19
33525,2,11,9,22,36,0,11,2,0,13,27
33531,2,11,9,71,36,0,16,12,0,3,46
33540,0,8,6,36,24,0,9,4,0,4,41
33545,2,11,9,8,36,0,8,1,0,3,37
33545,0,8,6,36,24,0,11,3,0,5,54
33546,2,11,8,21,32,0,22,1,0,4,39
33548,2,11,9,22,36,0,14,1,0,8,19
33551,0,8,6,36,24,0,6,1,0,8,31
33552,2,11,5,25,20,0,7,7,0,7,43
33552,2,7,8,64,32,0,14,8,0,1,20
33556,2,11,4,16,16,0,12,1,0,4,35
33556,2,14,4,16,16,0,4,2,0,0,36
33561,1,6,9,57,36,0,9,4,0,6,91
33563,2,14,7,45,28,0,9,2,0,9,60
33567,0,7,6,36,24,0,12,11,0,6,47
33570,2,11,8,25,32,0,3,1,0,1,84
33575,0,7,8,64,32,0,12,5,0,3,28
33575,2,11,7,42,28,0,32,6,0,0,37
33576,2,6,9,81,36,0,19,12,0,0,52
33576,1,11,9,81,36,0,18,36,0,0,0
33581,2,11,8,9,32,0,2,1,0,12,77
33581,2,14,6,22,24,0,3,2,0,5,89
33582,0,8,6,36,24,0,5,2,0,9,34
33586,2,11,9,66,36,0,27,7,0,4,13
33587,0,8,5,25,20,0,10,1,0,0,6
33588,0,8,6,36,24,0,12,1,0,1,18
33590,2,6,8,15,32,0,11,1,0,6,24
33593,0,4,6,36,24,0,6,6,0,6,42
33595,2,11,9,10,36,0,14,4,0,4,29
33596,2,11,9,23,36,0,12,3,0,0,41
33597,2,11,7,17,28,0,10,2,0,3,48
33597,0,8,7,49,28,0,10,12,0,12,49
33598,1,11,9,41,36,0,19,1,0,8,11
33599,0,7,8,64,32,0,8,13,0,12,78
33600,1,11,9,48,36,0,15,1,0,6,22
33601,2,11,8,63,32,0,8,8,0,3,43
33608,2,11,6,36,24,0,12,13,0,0,1
33609,2,11,8,13,32,0,5,1,0,13,30
33610,0,7,8,64,32,0,8,8,0,0,41
33613,2,11,9,40,36,0,13,1,0,14,36
33614,2,11,7,23,28,0,7,3,0,8,39
33616,0,7,8,64,32,0,8,2,0,13,48
33619,2,11,9,13,36,0,14,3,0,6,29
33620,2,14,8,11,32,0,10,5,0,7,67
33620,2,11,8,49,32,0,16,2,0,0,38
33621,2,11,7,32,28,0,5,2,0,0,78
33621,0,7,8,64,32,0,13,6,0,0,0
33625,2,14,7,17,28,0,7,4,0,8,94
33628,2,14,8,27,32,0,18,4,0,5,73
33628,2,11,7,23,28,0,4,3,0,0,24
33630,2,11,7,48,28,0,8,4,0,4,23
33631,2,11,9,15,36,0,21,3,0,4,39
33632,2,13,8,34,32,0,9,2,0,2,55
33633,2,11,9,21,36,0,14,1,0,9,21
33637,2,14,8,64,32,0,13,12,0,2,20
33638,2,11,9,14,36,0,15,1,0,9,21
33643,2,11,7,49,28,0,14,3,0,0,0
33645,1,11,10,36,40,0,11,4,0,5,104
33652,1,11,9,81,36,0,36,10,0,8,14
33652,2,11,7,38,28,0,7,5,0,6,63
33654,2,11,6,35,24,0,7,4,0,8,57
33656,1,11,9,53,36,0,16,2,0,0,7
33656,2,11,9,28,36,0,7,3,0,4,33
33659,2,11,8,64,32,0,16,1,0,0,38
33664,2,11,7,42,28,0,13,2,0,0,17
33665,0,7,7,23,28,0,2,1,0,1,39
33667,2,11,8,32,32,0,17,1,0,7,37
33668,2,14,8,63,32,0,14,2,0,8,44
33671,2,11,7,22,28,0,7,7,0,5,57
33673,0,6,9,64,36,0,8,2,0,0,31
33676,0,8,6,36,24,0,6,3,0,0,76
33677,2,11,8,38,32,0,20,2,0,4,29
33679,2,11,8,27,32,0,17,2,0,11,40
33679,2,11,9,40,36,0,7,3,0,12,55
33686,0,8,6,36,24,0,6,3,0,3,25
33689,2,11,9,23,36,0,15,1,0,9,21
33690,2,11,9,66,36,0,17,3,0,0,59
33690,0,7,6,36,24,0,6,9,0,10,82
33691,0,8,6,36,24,0,5,3,0,5,45
33696,0,8,6,36,24,0,6,7,0,11,49
33696,2,11,8,64,32,0,24,12,0,0,0
33700,0,5,7,34,28,0,8,3,0,4,47
33702,2,11,7,43,28,0,15,1,0,4,39
33702,1,11,8,31,32,0,6,5,0,7,65
33704,1,11,6,25,24,0,9,8,0,3,37
33705,2,14,7,17,28,0,5,4,0,6,81
33708,2,11,8,22,32,0,6,1,0,5,53
33708,2,14,8,64,32,0,19,1,0,0,7
33709,2,11,8,29,32,0,3,1,0,8,71
33711,0,4,6,36,24,0,12,9,0,2,3
33712,2,11,8,23,32,0,9,1,0,4,60
33715,2,11,7,49,28,0,10,3,0,1,59
33718,0,8,6,36,24,0,9,4,0,0,42
33719,2,11,9,81,36,0,24,1,0,0,0
33721,2,11,7,49,28,0,10,2,0,0,24
33725,2,11,7,49,28,0,20,5,0,4,40
33725,2,11,7,17,28,0,7,4,0,9,65
33730,1,14,7,49,28,0,8,4,0,6,51
33730,2,10,7,15,28,0,7,10,0,5,73
33731,2,14,7,38,28,0,17,4,0,0,60
33731,2,11,8,64,32,0,20,9,0,0,0
33731,0,8,6,36,24,0,6,2,0,4,45
33732,2,11,8,21,32,0,12,2,0,3,56
33733,0,8,6,36,24,0,16,2,0,5,69
33733,2,11,9,40,36,0,12,3,0,12,56
33736,0,7,6,36,24,0,10,5,0,8,72
33737,0,6,9,81,36,0,18,1,1,0,0
33742,0,7,8,64,32,0,9,4,0,12,74
33742,2,11,7,49,28,0,7,3,0,7,45
33752,2,11,8,21,32,0,5,1,0,2,56
33753,2,11,5,25,20,0,5,1,0,0,29
33753,2,11,7,11,28,0,5,2,0,3,55
33757,2,14,8,52,32,0,14,3,0,0,67
33759,0,8,6,25,24,0,8,2,0,5,67
33759,2,11,7,35,28,0,11,3,0,0,47
33761,2,14,7,44,28,0,29,1,0,4,32
33762,2,14,8,55,32,0,16,10,0,2,59
33771,0,7,6,36,24,0,10,2,0,2,47
33772,0,7,9,81,36,0,18,6,0,0,0
33773,0,7,9,64,36,0,27,2,0,0,0
33777,0,7,7,24,28,0,6,5,0,6,80
33783,0,8,6,36,24,0,8,3,0,5,36
33783,0,7,8,64,32,0,14,3,0,0,52
33788,2,11,7,11,28,0,2,2,0,0,47
33791,2,11,7,35,28,0,13,2,0,2,47
33797,2,14,8,35,32,0,3,2,0,8,104
33803,0,7,5,25,20,0,5,8,0,4,72
33803,2,11,8,44,32,0,15,3,0,6,46
33807,0,7,6,36,24,0,10,1,0,8,36
33808,2,14,8,47,32,0,15,1,0,8,52
33812,0,7,8,64,32,0,9,1,0,1,9
33813,2,10,4,16,16,0,4,5,0,8,42
33813,1,11,9,46,36,0,17,1,0,6,61
33818,1,11,8,64,32,0,13,9,0,4,20
33823,2,14,8,15,32,0,4,1,0,5,74
33823,2,14,7,38,28,0,12,3,0,5,38
33827,2,11,7,39,28,0,8,1,0,9,45
33828,0,8,6,36,24,0,14,5,0,6,45
33829,0,4,6,36,24,0,6,3,0,0,22
33829,0,5,6,36,24,0,6,1,0,0,8
33830,2,14,7,45,28,0,6,2,0,16,60
33830,0,7,6,36,24,0,6,1,0,3,47
33831,2,14,7,49,28,0,13,4,0,0,40
33831,1,11,8,64,32,0,16,4,0,1,7
33837,1,14,8,64,32,0,15,14,0,0,0
33841,0,7,8,49,32,0,15,3,0,0,54
33841,2,14,7,49,28,0,14,1,0,4,12
33842,0,7,7,49,28,0,7,1,0,10,47
33845,0,8,8,64,32,0,8,6,0,4,60
33845,0,5,6,36,24,0,15,3,1,5,32
33845,2,11,7,17,28,0,6,1,0,5,63
33849,2,11,7,49,28,0,14,3,1,12,38
33851,2,14,8,55,32,0,26,3,0,0,31
33852,0,8,6,36,24,0,6,12,0,5,80
33854,2,14,8,55,32,0,8,1,0,4,52
33857,0,8,6,36,24,0,6,3,0,7,31
33857,1,11,7,49,28,0,7,1,0,13,59
33858,1,14,7,49,28,0,9,2,0,0,0
33861,1,11,8,64,32,0,14,7,0,0,43
33862,1,14,7,49,28,0,14,1,0,0,0
33863,1,11,9,36,36,0,10,5,0,11,88
33863,2,14,8,58,32,0,7,1,0,3,19
33864,2,11,9,81,36,0,17,3,0,3,18
33864,2,11,7,17,28,0,9,2,0,1,51
33865,1,11,10,41,40,0,10,5,0,10,114
33866,0,7,7,49,28,0,9,4,0,0,21
33866,0,7,8,64,32,0,7,5,0,9,41
33867,0,8,5,25,20,0,6,1,0,1,67
33870,0,4,6,36,24,0,12,17,1,4,13
33871,2,14,8,23,32,0,3,1,0,8,71
33872,2,11,7,17,28,0,8,1,0,5,58
33872,2,14,8,55,32,0,35,13,0,0,31
33873,0,8,6,36,24,0,8,7,0,4,58
33873,0,6,9,81,36,0,17,7,0,0,0
33876,0,7,10,74,40,0,27,1,0,0,24
33877,0,7,7,49,28,0,18,5,0,5,19
33880,2,14,8,30,32,0,28,1,0,3,53
33883,0,7,11,65,44,0,21,1,0,0,19
33883,2,14,7,49,28,0,7,1,0,5,34
33885,2,14,7,36,28,0,14,2,0,4,13
33885,0,8,6,36,24,0,7,2,0,4,33
33885,0,7,7,49,28,0,8,1,0,9,38
33886,1,14,8,23,32,0,8,7,0,5,74
33887,0,8,7,49,28,0,11,2,0,4,28
33888,0,7,6,36,24,0,6,6,0,12,40
33892,2,11,6,36,24,0,9,4,0,1,40
33895,2,14,7,45,28,0,16,2,0,7,71
33899,0,7,8,64,32,0,27,2,0,8,40
33900,0,7,12,22,48,0,6,1,0,5,33
33902,1,14,8,23,32,0,2,1,0,4,83
33903,2,14,7,36,28,0,7,2,0,6,66
33906,0,7,7,49,28,0,20,1,0,0,15
33907,0,8,6,36,24,0,6,4,0,6,39
33908,0,5,6,36,24,0,6,2,0,10,88
33908,2,11,7,15,28,0,6,1,0,4,44
33909,0,8,7,49,28,0,17,5,0,5,52
33910,2,14,8,55,32,0,31,1,0,0,33
33911,0,6,9,81,36,0,25,1,0,0,0
33911,2,14,7,40,28,0,13,4,0,10,55
33911,2,14,8,40,32,0,6,3,0,6,50
33912,2,11,7,15,28,0,7,3,0,7,55
33912,0,7,9,79,36,0,18,17,0,0,11
33913,2,11,7,27,28,0,6,2,0,8,90
33916,0,7,11,30,44,0,9,2,0,6,44
33917,1,11,8,63,32,0,8,3,0,6,34
33917,2,14,8,28,32,0,6,2,0,12,72
33918,0,7,7,49,28,0,11,1,0,2,32
33918,0,7,8,64,32,0,20,8,0,10,62
33919,1,11,8,64,32,0,11,10,1,8,55
33920,0,6,9,81,36,0,18,1,0,0,0
33920,0,6,9,81,36,0,15,1,0,3,4
33921,2,11,8,15,32,0,4,4,0,4,65
33922,2,14,8,40,32,0,23,3,0,2,42
33922,0,7,8,64,32,0,27,8,0,0,33
33924,0,6,10,71,40,0,9,3,0,0,24
33926,0,8,6,36,24,0,6,7,0,4,69
33928,2,11,7,36,28,0,21,1,0,5,63
33929,0,7,6,36,24,0,6,2,0,5,38
33932,2,14,7,39,28,0,7,3,0,4,65
33932,2,11,5,23,20,0,5,1,0,5,82
33933,2,11,7,18,28,0,4,1,0,6,64
33935,0,7,6,36,24,0,6,1,0,5,48
33935,0,7,7,49,28,0,11,4,0,0,37
33937,0,8,7,49,28,0,14,8,0,8,30
33937,2,14,7,45,28,0,25,2,0,1,19
33938,0,7,6,36,24,0,11,2,0,3,24
33939,0,8,6,36,24,0,6,1,0,0,40
33939,0,4,6,36,24,0,11,1,0,6,35
33940,0,7,6,36,24,0,12,3,0,1,20
33940,2,14,8,51,32,0,17,7,1,2,59
33940,2,14,7,47,28,0,7,4,0,2,43
33940,2,14,8,17,32,0,4,2,0,16,65
33941,2,11,7,12,28,0,3,1,0,9,53
33942,2,11,11,73,44,0,23,3,0,1,15
33942,0,7,7,37,28,0,17,2,0,1,6
33945,0,4,6,36,24,0,6,3,0,3,32
33946,2,11,7,29,28,0,12,1,0,11,71
33947,1,11,7,21,28,0,14,31,1,6,24
33948,2,10,6,22,24,0,9,1,0,12,41
33948,2,11,8,33,32,0,17,1,0,11,60
33948,1,11,7,21,28,0,9,2,1,0,29
33949,2,11,4,16,16,0,4,4,0,0,52
33951,0,7,8,62,32,0,33,4,0,4,7
33953,2,11,8,60,32,0,30,3,0,2,52
33953,2,14,7,49,28,0,7,2,0,9,29
33955,0,7,7,49,28,0,33,3,0,5,47
33956,0,7,8,63,32,0,8,1,0,0,37
33956,0,7,6,36,24,0,9,3,0,9,59
33957,2,11,7,36,28,0,12,1,0,7,62
33959,0,7,9,68,36,0,50,2,0,0,10
33959,0,7,5,25,20,0,5,3,0,1,25
33960,2,14,8,64,32,0,8,2,0,9,65
33960,0,7,6,36,24,0,6,3,0,13,43
33960,0,7,6,36,24,0,7,3,0,0,31
33962,0,7,8,64,32,0,33,1,0,0,33
33963,2,14,7,40,28,0,19,3,0,7,28
33963,0,8,6,36,24,0,6,4,0,4,54
33966,2,14,7,39,28,0,7,7,0,13,96
33973,2,14,7,29,28,0,10,2,1,3,76
33979,1,14,7,49,28,0,10,4,0,0,0
33983,2,14,8,25,32,0,5,1,0,4,30
33986,0,7,7,44,28,0,9,2,0,4,80
33986,0,6,7,49,28,0,14,16,0,1,4
33987,0,7,7,49,28,0,7,3,0,0,57
33987,2,11,8,32,32,0,16,2,1,1,62
33988,0,7,8,64,32,0,16,17,1,0,0
33989,0,7,7,49,28,0,7,3,0,1,43
33993,0,7,7,47,28,0,7,2,0,12,73
33994,0,7,7,36,28,0,14,1,0,3,38
33995,0,8,7,49,28,0,11,3,0,2,23
33995,0,7,8,64,32,0,8,1,0,0,0
33996,0,7,7,49,28,0,14,8,0,8,28
33997,2,11,8,50,32,0,14,7,0,3,37
33997,0,6,9,23,36,0,9,1,0,1,57
33999,0,4,5,25,20,0,7,1,0,3,19
33999,0,7,8,64,32,0,16,18,0,2,12
34000,0,6,7,36,28,0,20,9,0,3,4
34002,2,14,7,45,28,0,21,2,0,0,17
34002,2,11,7,18,28,0,6,1,0,12,60
34005,0,6,7,49,28,0,12,6,0,4,13
34006,0,6,8,49,32,0,38,5,0,0,2
34007,2,14,7,45,28,0,13,3,0,4,41
34007,0,6,9,40,36,0,38,2,0,5,38
34011,0,7,6,36,24,0,13,1,0,15,51
34011,2,11,7,41,28,0,8,5,0,0,40
34012,0,6,8,62,32,0,46,22,0,0,34
34013,2,14,7,39,28,0,7,3,0,12,60
34013,0,6,7,36,28,0,6,1,0,8,41
34016,2,10,7,26,28,0,7,10,0,4,95
34018,0,7,6,36,24,0,5,1,0,6,22
34021,0,6,6,36,24,0,19,2,0,0,22
34025,0,8,6,36,24,0,6,8,0,3,48
34025,2,11,7,35,28,0,3,2,0,4,61
34026,0,7,8,49,32,0,47,16,0,8,26
34026,2,11,8,32,32,0,19,9,1,13,42
34026,0,7,6,36,24,0,13,6,1,4,12
34029,0,6,10,95,40,0,30,2,0,0,0
34030,2,11,7,17,28,0,4,1,0,9,83
34031,0,7,8,46,32,0,24,10,0,2,12
34035,2,14,8,40,32,0,14,15,0,7,58
34036,0,7,6,36,24,0,11,1,0,12,44
34039,0,7,6,36,24,0,11,3,0,4,27
34040,2,11,7,17,28,0,7,6,0,7,60
34041,2,13,7,27,28,0,8,1,0,6,62
34046,2,14,8,59,32,0,23,1,0,2,30
34046,2,11,7,27,28,0,9,7,0,8,40
34048,0,7,7,49,28,0,13,2,1,6,21
34050,2,11,7,45,28,0,6,3,0,16,80
34050,1,11,8,64,32,0,14,8,0,5,6
34051,2,14,7,40,28,0,15,3,0,0,28
34053,0,7,8,64,32,0,7,5,0,13,55
34055,2,14,8,45,32,0,8,2,0,16,84
34056,2,11,6,36,24,0,6,7,0,12,61
34058,0,4,4,16,16,0,4,5,0,4,50
34059,0,7,6,36,24,0,7,3,0,7,46
34060,0,7,8,64,32,0,10,3,0,0,32
34061,0,7,6,36,24,0,7,1,0,11,30
34061,0,7,6,22,24,0,6,2,0,5,61
34062,1,11,8,43,32,0,14,4,0,6,11
34064,0,7,8,64,32,0,22,1,0,3,33
34066,0,6,7,49,28,0,20,1,0,0,0
34066,0,6,9,81,36,0,19,12,0,0,0
34067,0,8,5,25,20,0,5,2,0,7,72
34068,0,6,11,73,44,0,37,7,0,8,55
34068,2,6,9,68,36,0,18,6,0,7,4
34068,2,11,7,28,28,0,28,3,0,5,60
34069,2,11,7,28,28,0,10,1,0,8,35
34069,0,7,7,49,28,0,7,1,0,10,54
34070,0,7,8,64,32,0,8,1,0,2,28
34074,0,8,5,25,20,0,5,4,0,11,36
34075,0,7,6,36,24,0,18,2,0,0,3
34075,2,7,11,95,44,0,18,8,0,2,29
34076,0,7,6,36,24,0,6,1,0,0,15
34079,2,11,6,36,24,0,17,3,0,4,42
34080,0,8,6,36,24,0,12,9,1,10,53
34081,0,7,7,36,28,0,6,1,0,0,47
34082,0,7,7,49,28,0,14,1,0,2,13
34082,2,14,7,16,28,0,9,2,0,1,45
34085,0,7,7,49,28,0,7,2,0,0,32
34085,0,7,7,49,28,0,10,1,0,10,24
34085,1,11,9,38,36,0,15,4,0,3,28
34086,1,14,8,49,32,0,16,9,0,4,22
34086,0,6,6,36,24,0,7,2,0,4,38
34087,2,11,7,49,28,0,13,1,0,1,28
34092,2,11,10,56,40,0,6,1,0,13,60
34094,0,7,6,36,24,0,15,3,1,6,29
34095,0,7,6,36,24,0,11,1,0,4,27
34097,2,14,8,28,32,0,11,3,0,2,56
34098,0,7,9,64,36,0,35,2,0,0,15
34099,0,7,7,49,28,0,14,3,0,2,31
34099,0,6,7,45,28,0,7,6,0,0,78
34101,0,8,6,36,24,0,6,4,0,0,56
34103,2,11,7,17,28,0,7,3,0,5,46
34103,0,7,6,36,24,0,8,7,0,9,40
34104,0,7,8,64,32,0,15,2,0,12,44
34104,2,11,7,49,28,0,18,4,0,0,19
34105,2,14,7,12,28,0,3,3,0,8,86
34106,2,14,6,36,24,0,6,5,0,0,0
34107,2,11,6,30,24,0,11,1,0,13,49
34109,0,8,7,49,28,0,7,1,0,6,50
34112,0,6,9,40,36,0,18,1,0,4,16
34112,2,14,7,36,28,0,8,2,1,1,20
34112,1,14,8,56,32,0,15,1,1,5,63
34113,2,14,7,49,28,0,9,3,0,4,36
34114,2,11,9,60,36,0,21,5,0,9,13
34114,2,11,7,49,28,0,14,29,2,0,0
34115,1,11,8,19,32,0,11,1,0,3,19
34116,0,6,7,49,28,0,26,2,0,0,4
34120,0,6,7,49,28,0,8,2,0,3,35
34120,1,11,6,36,24,0,6,2,0,0,12
34121,2,7,6,36,24,0,7,2,0,1,38
34121,1,14,9,20,36,0,5,1,0,0,24
34122,0,7,6,36,24,0,6,2,0,0,31
34122,0,7,6,36,24,0,21,3,0,10,57
34122,0,6,6,36,24,0,9,8,0,12,71
34123,2,11,7,17,28,0,15,1,0,5,30
34124,1,14,10,100,40,0,16,5,0,10,39
34125,2,11,9,49,36,0,18,1,0,8,14
34127,2,11,4,16,16,0,4,8,0,3,76
34127,0,7,8,58,32,0,23,2,0,4,42
34129,1,11,7,28,28,0,10,5,0,8,71
34129,2,11,4,15,16,0,8,2,1,2,23
34131,0,4,8,63,32,0,8,2,0,12,68
34133,2,11,7,17,28,0,7,2,0,16,74
34135,1,10,9,36,36,0,9,1,0,12,94
34135,0,7,9,81,36,0,7,6,0,8,64
34136,0,7,7,49,28,0,20,13,0,14,50
34136,2,11,7,39,28,0,19,2,0,4,30
34139,0,7,9,81,36,0,24,10,0,0,28
34140,0,7,7,49,28,0,31,1,0,0,51
34141,0,7,7,49,28,0,32,6,0,0,7
34141,0,7,7,49,28,0,25,6,0,0,0
34142,0,7,6,36,24,0,6,2,0,8,26
34142,2,14,7,49,28,0,13,5,0,0,0
34142,0,6,7,49,28,0,14,22,1,0,0
34143,0,7,8,64,32,0,15,2,0,0,7
34144,0,7,6,36,24,0,13,13,0,6,41
34144,0,7,6,36,24,0,8,4,0,0,41
34144,1,11,10,14,40,0,8,2,0,5,19
34144,1,11,7,46,28,0,9,2,0,7,41
34146,0,7,7,49,28,0,7,5,0,7,27
34150,0,7,6,36,24,0,11,2,0,0,58
34151,2,11,4,16,16,0,4,1,0,4,55
34151,0,7,6,36,24,0,8,1,0,10,51
34151,0,7,7,49,28,0,14,8,0,0,0
34152,0,7,6,36,24,0,14,1,0,0,39
34152,2,11,9,34,36,0,17,2,0,10,21
34152,0,6,8,60,32,0,28,7,1,0,24
34155,1,11,8,64,32,0,8,13,0,6,49
34155,0,7,7,49,28,0,14,8,0,0,6
34158,0,6,7,36,28,0,6,1,0,2,36
34159,0,7,6,36,24,0,6,1,0,10,53
34159,1,11,6,36,24,0,6,4,0,4,49
34160,2,11,9,65,36,0,25,1,0,8,10
34164,0,6,7,49,28,0,7,2,0,0,23
34164,1,11,11,100,44,0,16,4,0,0,28
34164,1,11,11,100,44,0,20,22,1,0,0
34165,2,11,9,81,36,0,9,1,0,12,20
34166,1,11,8,49,32,0,14,1,0,12,25
34166,0,6,10,81,40,0,27,6,1,0,48
34168,1,14,9,68,36,0,9,4,0,5,38
34169,2,11,7,48,28,0,22,2,0,3,29
34169,0,7,7,49,28,0,28,3,0,0,1
34170,2,11,4,16,16,0,4,7,0,4,80
34170,2,14,8,30,32,0,18,1,0,12,76
34171,0,8,6,36,24,0,6,10,0,10,64
34171,0,11,8,64,32,0,8,8,0,6,42
34171,1,11,8,24,32,0,14,3,0,4,25
34173,1,11,8,8,32,0,9,2,0,0,52
34174,2,11,9,51,36,0,23,7,0,4,16
34174,0,7,6,36,24,0,20,3,0,0,17
34174,2,11,4,16,16,0,4,1,0,10,42
34175,0,6,8,64,32,0,22,1,1,0,0
34176,0,7,8,58,32,0,12,5,0,1,38
34176,1,11,8,64,32,0,8,1,0,8,20
34177,2,11,5,25,20,0,8,4,0,4,64
34178,0,8,6,36,24,0,9,3,0,1,55
34179,0,6,7,49,28,0,11,5,0,4,55
34180,0,7,6,36,24,0,12,4,1,0,11
34180,2,14,9,39,36,0,15,4,0,1,39
34182,1,11,11,121,44,0,20,55,1,0,9
34182,2,11,8,11,32,0,8,5,0,8,52
34183,2,11,4,16,16,0,9,4,0,2,42
34184,0,7,7,28,28,0,12,1,0,12,40
34184,2,14,8,64,32,0,29,3,0,13,28
34185,2,11,7,37,28,0,19,1,0,13,44
34186,0,7,9,81,36,0,24,16,0,0,4
34187,1,11,9,43,36,0,7,1,0,7,45
34187,2,14,6,36,24,0,5,4,0,12,65
34188,0,7,7,49,28,0,14,24,1,0,3
34188,0,7,6,36,24,0,6,4,0,2,33
34189,0,6,8,62,32,0,16,18,0,0,8
34190,2,11,9,22,36,0,10,1,0,2,45
34190,2,11,7,43,28,0,7,1,0,13,86
34191,2,14,6,36,24,0,4,2,0,2,105
34192,1,11,9,81,36,0,8,8,0,9,40
34193,2,14,9,81,36,0,9,7,0,4,60
34193,2,11,6,35,24,0,17,1,0,0,7
