step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
110000,2257,1.049,0.465,21.85,50625,38439,2279,7527,2357,258428,851669.7,474997.7,0.104,0.709,0.095,0.091,89,23.03,12.74,0.04,0.98,5.17,5.55,0.65,2.36,7.15,4.65,0.00,0.07,0.169,0.161,1002,0.055,0.098,0.892,0.000,0.010,198360,170305,12,0.455,0.110,0.183,3661929,0.110,2.895,0.031,14.50,106877,641,1.838,0.180,0.251,16774219,1.01,5.23,0.448,0.345,0.002,6.0,28.0,32.0,106.0,29368,0.112,0.00,0.0053,0.082,496,0.818,0.000,0.679,0.749,2.61,3.58,4.21,0.01,0.003,1.02,1.01,1.01,0.824,0.00170,8.10,61.8694,2507.65,82105.1,139882.8,102.221,94.6282,129.368,460.716,0.810,0.251,45.6,49.759,220.371,242,886.0,148.41,5.327,131.720,3758.6,72.716,0.135,2.00,20.6934,46704.9,1.8876,0.8382,13.01,1.730,0.381,1.5658,0.0000,0.368,0.147,0.118,0.0000,5.15,1.46,4,16,16,56,41.9140,4.0069,0.5095,0.0000,0.0000
120000,2283,0.946,0.349,18.83,31295,24508,1136,4647,978,179904,419910.1,227454.2,0.081,0.751,0.104,0.064,159,19.41,12.74,0.04,0.65,4.20,5.23,0.44,1.75,6.74,4.58,0.00,0.02,0.140,0.161,880,0.066,0.112,0.877,0.000,0.011,73718,59656,9,0.425,0.056,0.125,2212837,0.090,2.249,0.023,16.76,40645,599,1.264,0.182,0.265,7450364,1.01,7.41,0.360,0.409,0.000,3.9,14.5,32.0,98.0,26065,0.099,0.00,0.0027,0.116,454,0.615,0.000,0.517,0.593,2.49,3.14,4.38,0.00,0.001,1.01,1.02,1.01,0.622,0.00180,4.36,20.3118,1665.59,96034.8,139882.8,11.371,23.9445,76.383,285.735,0.770,0.305,46.2,32.851,49.033,119,423.0,85.49,2.322,38.645,3104.3,25.365,0.134,2.00,15.3493,35042.5,1.7969,0.7217,11.42,1.611,0.405,0.4342,0.0000,0.363,0.114,0.066,0.0000,5.54,1.48,3,11,16,56,27.4958,1.2340,0.5011,0.0000,0.0000
130000,2196,1.150,0.465,21.39,51503,38999,2292,8100,2199,258099,860195.8,468566.8,0.096,0.724,0.104,0.076,90,22.37,12.99,0.02,0.54,4.84,5.36,0.75,2.29,7.07,4.58,0.00,0.04,0.156,0.154,868,0.097,0.108,0.884,0.000,0.008,192054,162421,7,0.446,0.152,0.212,4758103,0.099,2.764,0.032,17.60,105693,660,1.815,0.186,0.226,16156808,1.01,5.64,0.470,0.326,0.000,5.1,28.0,32.0,91.0,27846,0.106,0.00,0.0055,0.087,455,0.775,0.000,0.660,0.737,2.52,3.44,4.30,0.00,0.001,1.01,1.01,1.01,0.780,0.00201,11.29,61.6850,2478.79,78845.4,139882.8,99.964,93.3299,131.240,411.916,0.819,0.246,44.3,50.242,207.667,250,979.7,130.99,4.247,127.694,3656.1,70.331,0.136,1.99,22.7054,49861.1,2.1102,0.8367,12.68,1.714,0.385,1.5658,0.0000,0.357,0.118,0.076,0.0000,5.23,1.48,4,16,16,50,41.3646,4.4530,0.4704,0.0000,0.0000
140000,2206,0.903,0.349,18.13,29941,23654,1121,4330,826,162864,409766.2,214342.1,0.074,0.762,0.104,0.061,149,20.00,13.35,0.01,0.44,4.57,5.91,0.95,2.33,6.54,4.61,0.00,0.00,0.144,0.168,850,0.063,0.097,0.884,0.000,0.019,69662,57358,3,0.494,0.024,0.268,3083189,0.076,2.312,0.023,16.32,37993,626,1.316,0.195,0.255,7356774,1.01,7.13,0.369,0.382,0.000,3.6,16.0,32.0,92.0,26638,0.102,0.00,0.0028,0.112,434,0.607,0.000,0.557,0.588,2.68,3.29,4.50,0.00,0.000,1.00,1.01,1.00,0.613,0.00178,4.26,20.1498,1340.52,96569.3,139882.8,12.278,24.4534,74.212,297.089,0.746,0.308,42.2,31.915,49.384,120,401.7,81.65,2.176,38.279,3397.9,24.706,0.136,2.00,15.7181,34674.1,1.7448,0.7411,12.08,1.598,0.407,0.4342,0.0000,0.390,0.118,0.107,0.0000,5.61,1.46,3,11,16,50,26.5702,1.4284,0.5272,0.0000,0.0000
150000,2276,1.028,0.504,21.24,48688,36880,2550,7167,2021,232031,822038.9,423097.2,0.095,0.716,0.107,0.082,87,23.91,16.76,0.03,0.55,5.95,7.53,0.77,2.79,6.72,4.61,0.00,0.00,0.171,0.166,984,0.057,0.102,0.886,0.000,0.012,170585,144505,11,0.488,0.118,0.174,5701131,0.100,3.088,0.035,16.85,90490,701,1.823,0.188,0.255,16260718,1.01,5.66,0.432,0.381,0.000,4.8,27.0,41.0,200.0,30639,0.117,0.00,0.0054,0.081,500,0.787,0.000,0.688,0.720,2.59,3.57,4.32,0.00,0.000,1.02,1.03,1.01,0.791,0.00180,11.26,55.2059,2954.62,81775.7,139882.8,100.352,93.5142,128.293,410.260,0.858,0.248,48.7,49.934,208.946,201,829.2,82.46,3.940,128.078,4033.9,67.365,0.135,2.00,20.3760,46375.8,1.9770,0.8813,13.46,1.711,0.390,1.5658,0.0000,0.367,0.130,0.096,0.0000,5.32,1.42,4,15,23,100,40.9929,4.8345,0.5373,0.0000,0.0000
160000,2298,1.026,0.383,20.14,28502,22409,1256,4227,588,169335,411172.0,219236.8,0.078,0.768,0.102,0.052,157,20.98,13.11,0.04,0.56,4.92,5.46,0.80,2.31,6.50,4.78,0.00,0.08,0.161,0.163,938,0.071,0.115,0.871,0.000,0.013,68636,55749,6,0.424,0.042,0.222,2542252,0.091,2.801,0.024,17.00,38430,670,1.295,0.189,0.276,7207386,1.01,6.40,0.408,0.403,0.002,4.0,22.0,32.0,72.0,28153,0.107,0.00,0.0028,0.108,530,0.594,0.000,0.527,0.602,2.55,3.42,4.27,0.01,0.003,1.02,1.01,1.01,0.600,0.00178,4.62,20.0911,1931.72,94758.7,139882.8,11.464,24.7061,74.133,264.165,0.765,0.299,45.9,31.650,47.831,126,376.2,163.71,1.878,38.055,3348.6,24.202,0.134,2.00,15.4369,35474.1,1.7317,0.7411,12.25,1.658,0.399,0.4342,0.0000,0.330,0.115,0.034,0.0000,5.39,1.45,3,14,16,49,26.1769,1.3901,0.4926,0.0000,0.0000
170000,2454,1.099,0.514,21.25,51459,39005,2313,8149,1836,266213,857757.4,466209.2,0.088,0.734,0.104,0.074,91,21.80,13.59,0.01,0.23,4.89,5.54,0.86,2.53,6.70,4.30,0.00,0.10,0.158,0.159,984,0.069,0.106,0.879,0.000,0.016,183602,153018,13,0.370,0.132,0.198,5368361,0.105,3.645,0.030,18.68,101259,665,1.751,0.184,0.265,16247332,1.00,5.91,0.421,0.373,0.001,4.6,24.0,32.0,98.0,30576,0.117,0.00,0.0052,0.073,610,0.764,0.000,0.675,0.726,2.64,3.46,4.28,0.00,0.002,1.00,1.01,1.00,0.770,0.00197,13.60,59.5029,3792.35,79169.3,139882.8,96.556,93.7562,133.066,389.076,0.825,0.248,52.6,51.073,198.516,121,416.2,158.21,3.709,127.710,3792.0,69.076,0.135,2.00,19.7504,48467.4,1.9307,0.8572,12.46,1.693,0.398,1.5658,0.0000,0.355,0.135,0.089,0.0000,5.30,1.47,3,15,17,56,41.7673,4.4620,0.4951,0.0000,0.0000
180000,2699,0.775,0.367,17.48,34615,26558,1085,5767,960,197562,418419.1,238000.0,0.055,0.764,0.111,0.071,156,19.93,14.68,0.20,1.77,5.04,6.42,0.46,1.99,6.06,5.51,0.02,0.23,0.159,0.185,1025,0.075,0.096,0.883,0.000,0.020,74199,59165,6,0.521,0.171,0.097,2131301,0.103,2.454,0.024,17.41,39382,576,1.205,0.190,0.330,7842214,1.07,7.62,0.305,0.430,0.009,3.6,13.1,32.0,122.0,31762,0.121,0.00,0.0026,0.111,647,0.602,0.000,0.579,0.554,2.66,3.43,4.32,0.03,0.015,1.07,1.09,1.06,0.609,0.00164,4.85,19.8139,1383.05,104076.5,139882.8,10.527,24.5687,77.831,291.207,0.820,0.328,47.8,33.683,48.432,178,619.1,149.58,2.316,38.350,3441.2,24.500,0.134,2.00,9.8446,26570.5,1.2756,0.7322,11.77,1.574,0.409,0.4342,0.0000,0.382,0.145,0.140,0.0000,5.71,1.48,3,11,19,64,27.7256,1.5320,0.5569,0.0000,0.0000
190000,2634,0.841,0.508,18.65,73762,52161,2186,15682,3798,376204,859242.9,504272.8,0.031,0.718,0.134,0.117,97,20.36,14.67,0.07,0.72,5.29,6.52,0.40,1.67,6.07,5.54,0.01,0.19,0.170,0.184,1027,0.067,0.089,0.890,0.000,0.021,190226,156097,17,0.463,0.202,0.109,3373466,0.118,3.697,0.030,18.83,88114,537,1.340,0.195,0.293,19859312,1.03,7.38,0.361,0.378,0.007,3.6,18.0,32.0,202.0,31153,0.119,0.00,0.0054,0.099,575,0.789,0.000,0.720,0.622,2.59,3.44,4.02,0.02,0.011,1.03,1.03,1.02,0.796,0.00209,13.36,49.3041,2946.33,86085.2,139882.8,87.464,96.5203,145.569,448.939,0.791,0.256,49.3,57.404,207.935,191,710.1,147.30,4.481,136.898,4164.8,69.456,0.133,2.00,16.0001,42144.4,1.7968,0.8255,11.83,1.616,0.410,1.5658,0.0000,0.390,0.165,0.155,0.0000,5.53,1.53,3,12,16,101,46.6736,5.2137,0.5311,0.0000,0.0000
200000,2413,1.006,0.378,20.79,35566,26998,1134,6734,921,209518,417467.9,246010.1,0.037,0.781,0.109,0.073,147,21.66,13.26,0.02,0.31,5.35,5.75,0.38,1.73,6.51,4.88,0.00,0.04,0.175,0.167,834,0.126,0.106,0.879,0.000,0.015,74933,59336,8,0.382,0.194,0.089,1460191,0.096,2.012,0.026,17.76,40210,571,1.174,0.197,0.322,8283583,1.01,6.01,0.425,0.370,0.000,3.7,26.0,32.0,128.0,29571,0.113,0.00,0.0027,0.104,504,0.607,0.000,0.576,0.547,2.36,3.43,4.19,0.00,0.000,1.00,1.01,1.01,0.614,0.00189,4.93,19.0350,1414.37,99961.0,139882.8,10.390,24.0361,77.295,267.983,0.792,0.316,46.1,33.167,47.714,226,697.1,34.37,1.986,38.053,3436.7,24.115,0.133,2.00,12.5176,30205.0,1.4636,0.7386,12.25,1.689,0.396,0.4342,0.0000,0.489,0.145,0.448,0.0000,5.27,1.48,3,15,16,64,26.8848,1.7227,0.5160,0.0000,0.0000
210000,2381,1.138,0.478,21.78,50912,37708,2195,9574,1467,300008,861717.4,496631.5,0.060,0.787,0.093,0.061,90,23.09,13.55,0.02,0.58,5.63,5.39,0.43,1.74,6.70,5.25,0.00,0.00,0.183,0.156,885,0.139,0.097,0.890,0.000,0.013,191885,162952,10,0.368,0.098,0.121,2765877,0.111,3.172,0.029,19.82,109576,606,1.655,0.187,0.299,16711203,1.00,5.32,0.475,0.381,0.000,4.0,30.0,32.0,96.0,30447,0.116,0.00,0.0054,0.089,608,0.755,0.000,0.626,0.741,2.53,3.48,4.13,0.00,0.000,1.00,1.01,1.00,0.761,0.00230,15.94,61.9929,2967.99,77244.6,139882.8,93.902,95.0700,130.472,348.652,0.778,0.232,54.5,49.361,184.785,164,544.6,150.53,3.416,126.884,3762.1,67.778,0.136,2.00,21.3947,50940.8,1.9826,0.8038,12.79,1.740,0.378,1.5658,0.0000,0.496,0.140,0.437,0.0000,5.09,1.40,3,16,16,64,39.6396,4.2348,0.4746,0.0000,0.0000
220000,2106,1.134,0.351,20.65,31210,24377,1124,5257,727,180032,419408.0,230375.2,0.049,0.798,0.101,0.053,157,22.80,15.03,0.01,0.25,5.29,6.07,0.45,1.93,7.08,4.64,0.00,0.04,0.161,0.154,785,0.113,0.113,0.868,0.000,0.019,73042,59077,7,0.395,0.025,0.112,1411698,0.095,2.089,0.024,16.93,41324,580,1.280,0.189,0.255,7722758,1.00,5.92,0.418,0.349,0.000,4.8,28.0,32.0,128.0,27043,0.103,0.00,0.0028,0.092,446,0.604,0.000,0.544,0.591,2.44,3.50,4.32,0.00,0.000,1.00,1.00,1.00,0.610,0.00198,4.58,21.2882,1381.50,92584.2,139882.8,11.319,24.5669,75.522,281.505,0.714,0.300,40.6,32.208,47.629,152,492.6,74.46,1.931,38.314,3363.7,25.103,0.135,2.00,18.1211,38163.0,1.9038,0.7185,12.84,1.680,0.396,0.4342,0.0000,0.510,0.165,0.397,0.0000,5.35,1.44,4,15,18,64,26.5202,1.5140,0.4615,0.0000,0.0000
230000,2132,1.109,0.501,22.90,45314,34153,2475,7144,1516,244373,864038.1,490064.8,0.057,0.788,0.095,0.059,85,24.48,14.59,0.03,0.65,5.78,6.04,0.60,2.16,7.11,5.24,0.00,0.04,0.179,0.159,856,0.103,0.092,0.901,0.000,0.007,201443,171557,14,0.402,0.091,0.151,2897601,0.111,3.445,0.029,17.95,118592,702,2.005,0.182,0.267,16939699,1.01,4.84,0.433,0.326,0.000,5.6,30.0,39.0,128.0,28835,0.110,0.00,0.0057,0.090,457,0.780,0.000,0.647,0.780,2.56,3.66,4.24,0.00,0.000,1.00,1.01,1.01,0.785,0.00217,13.36,67.8841,3110.71,78144.5,139882.8,98.189,95.3650,127.085,374.748,0.812,0.244,44.1,48.185,196.144,216,797.2,111.04,3.363,127.048,3796.9,70.204,0.134,2.00,23.4885,50077.5,2.0843,0.8219,13.52,1.746,0.378,1.5658,0.0000,0.568,0.181,0.544,0.0000,5.14,1.38,4,16,23,64,39.1560,4.3955,0.5094,0.0000,0.0000
240000,2352,1.015,0.362,20.67,28527,21890,1228,4539,650,160614,402600.8,216854.7,0.044,0.802,0.101,0.054,150,20.61,13.68,0.01,0.52,4.68,5.35,0.42,1.63,6.70,5.15,0.00,0.00,0.156,0.157,898,0.071,0.119,0.865,0.002,0.014,71438,58971,9,0.424,0.074,0.131,1772594,0.085,2.152,0.025,15.41,42078,581,1.350,0.212,0.284,7652252,1.01,6.80,0.353,0.403,0.000,3.6,20.5,32.0,128.0,27786,0.106,0.00,0.0026,0.102,527,0.625,0.000,0.539,0.618,2.34,3.38,4.08,0.00,0.000,1.01,1.01,1.00,0.631,0.00156,3.76,22.2899,1603.17,97313.5,139882.8,12.878,26.2809,70.662,283.760,0.753,0.302,46.5,30.130,50.340,128,484.0,58.69,2.249,39.083,3287.4,24.916,0.135,1.99,14.1305,33234.9,1.6441,0.7061,11.81,1.655,0.403,0.4342,0.0000,0.537,0.185,0.454,0.0000,5.40,1.47,3,13,16,64,24.8593,1.6063,0.4698,0.0000,0.0000
