step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
110000,4352,0.579,0.375,22.08,185157,152993,750,22894,8321,687156,1022276.9,715374.7,0.032,0.788,0.060,0.119,58,9.90,7.45,0.61,1.23,1.10,1.75,0.20,1.57,3.83,4.70,0.73,1.23,0.091,0.121,2075,0.037,0.067,0.892,0.002,0.040,271666,204236,5,0.511,0.042,0.053,2757904,0.129,1.919,0.026,27.82,133141,616,1.041,0.150,0.349,36878445,1.35,18.69,0.000,0.670,0.313,2.2,8.6,16.0,96.0,25002,0.095,0.00,0.0061,0.117,855,0.738,0.000,0.762,0.334,2.23,4.72,1.89,0.73,0.314,1.97,1.12,1.30,0.752,0.00212,17.97,31.7976,1076.63,103580.1,139882.8,67.728,65.2386,223.066,636.741,0.936,0.317,77.7,94.346,200.027,224,711.7,42.54,7.386,132.318,3719.5,79.809,0.135,1.99,6.1327,26689.7,1.8970,0.8057,5.74,1.612,0.444,1.5005,0.0000,0.706,0.203,0.761,0.0000,7.50,1.54,2,5,10,66,76.0351,9.0656,0.5375,0.0000,0.0000
120000,3577,0.706,0.330,20.72,86478,74804,262,8941,3246,334484,514258.1,307026.6,0.018,0.784,0.069,0.129,112,10.96,7.83,0.43,0.99,1.11,1.83,0.30,2.02,5.22,5.75,0.58,1.14,0.095,0.126,2009,0.032,0.089,0.866,0.004,0.041,116321,85606,4,0.494,0.063,0.062,1492510,0.130,1.793,0.024,20.93,55597,603,0.918,0.162,0.377,12668067,1.23,19.06,0.000,0.635,0.239,3.0,10.0,18.1,100.0,25273,0.096,0.00,0.0028,0.124,541,0.549,0.000,0.666,0.279,2.50,4.80,2.85,0.58,0.240,1.69,1.07,1.20,0.564,0.00158,5.90,11.1607,820.46,112250.6,139882.8,10.664,17.9288,109.677,519.385,0.955,0.364,62.9,48.219,59.971,288,1130.3,43.64,4.306,44.347,2942.7,30.351,0.136,1.99,5.2733,18862.6,1.3504,0.7040,7.07,1.577,0.432,0.4995,0.0000,0.682,0.201,0.734,0.0000,7.95,1.82,2,5,14,69,40.6319,1.9445,0.4848,0.0000,0.0000
130000,4456,0.610,0.374,24.81,169205,141626,884,18851,6965,584242,954976.4,623610.7,0.038,0.794,0.053,0.115,63,10.89,7.43,0.65,1.28,1.20,1.92,0.20,1.73,4.09,4.92,0.74,1.22,0.098,0.121,2361,0.050,0.078,0.883,0.002,0.037,247620,184997,5,0.509,0.112,0.053,2541671,0.134,1.955,0.022,22.06,123752,603,1.067,0.161,0.354,34735470,1.37,20.17,0.000,0.671,0.318,2.7,10.0,18.0,80.0,27410,0.105,0.00,0.0052,0.113,1085,0.744,0.000,0.788,0.331,2.40,5.69,1.83,0.74,0.320,2.03,1.14,1.32,0.757,0.00177,11.95,28.2554,903.71,98343.3,139882.8,80.914,64.6927,203.981,690.383,0.906,0.310,82.3,86.893,213.863,297,697.2,42.83,8.559,130.919,3535.0,77.669,0.135,2.00,7.1025,31648.7,1.9622,0.8164,6.15,1.693,0.422,1.5005,0.0000,0.731,0.184,0.880,0.0000,8.02,2.06,2,5,12,74,70.8006,8.2181,0.5408,0.0000,0.0000
140000,4063,0.596,0.334,22.91,84962,72672,426,9251,3006,344251,527403.4,315423.8,0.018,0.817,0.059,0.106,110,10.32,7.58,0.57,1.17,1.17,1.89,0.38,2.49,4.16,5.06,0.73,1.24,0.102,0.127,2059,0.038,0.078,0.880,0.001,0.041,109209,74249,4,0.436,0.099,0.072,1697365,0.137,1.755,0.021,23.74,56658,608,0.916,0.171,0.370,13218396,1.31,18.59,0.000,0.672,0.304,2.2,10.0,18.0,87.9,25504,0.097,0.00,0.0031,0.138,933,0.539,0.000,0.642,0.251,2.35,4.92,1.96,0.73,0.306,1.92,1.12,1.26,0.554,0.00153,7.02,11.1684,685.03,110833.7,139882.8,8.104,18.6118,112.635,469.747,0.861,0.360,71.0,49.358,55.994,198,589.0,43.28,4.059,42.985,3254.1,28.571,0.135,2.00,4.9833,20247.0,1.4323,0.7179,6.28,1.616,0.441,0.4995,0.0000,0.722,0.198,0.868,0.0000,7.60,1.77,2,5,12,88,41.1147,2.0451,0.5114,0.0000,0.0000
150000,4703,0.604,0.366,24.05,191249,156608,804,24826,8371,663102,1010775.6,688107.2,0.028,0.794,0.058,0.119,57,10.31,7.64,0.65,1.23,1.20,1.95,0.29,2.22,3.77,4.75,0.77,1.25,0.099,0.124,2256,0.041,0.078,0.869,0.002,0.051,265427,184546,8,0.456,0.120,0.060,3016690,0.144,1.927,0.023,26.45,138269,560,1.038,0.170,0.341,36991675,1.38,18.64,0.000,0.663,0.331,2.2,10.0,17.0,96.0,27787,0.106,0.00,0.0057,0.110,1116,0.728,0.000,0.769,0.298,2.31,4.95,1.88,0.77,0.334,2.07,1.16,1.32,0.742,0.00186,16.58,29.2759,966.12,100358.8,139882.8,70.603,64.0257,221.522,648.236,0.918,0.305,84.3,93.586,203.223,255,700.9,39.95,7.544,132.211,3513.4,79.937,0.135,2.00,6.3014,29635.5,1.8983,0.8148,5.91,1.659,0.438,1.5005,0.0000,0.737,0.195,0.849,0.0000,7.53,1.70,2,5,11,78,75.9008,8.9160,0.5201,0.0000,0.0000
160000,4075,0.654,0.329,23.31,85898,73665,393,9455,3013,337915,522233.8,307880.9,0.020,0.808,0.048,0.124,110,9.88,7.45,0.46,1.08,1.18,1.76,0.35,2.29,4.25,5.20,0.62,1.21,0.113,0.138,2238,0.046,0.083,0.865,0.005,0.047,107958,72684,5,0.455,0.070,0.075,1831945,0.151,1.741,0.022,23.37,56886,609,0.911,0.173,0.396,12969102,1.25,19.00,0.000,0.659,0.249,2.2,8.1,16.0,86.0,25421,0.097,0.00,0.0030,0.119,772,0.534,0.000,0.643,0.234,2.38,5.11,2.04,0.63,0.252,1.75,1.09,1.22,0.548,0.00147,6.89,10.2300,752.34,110622.0,139882.8,8.327,18.4914,112.008,466.432,0.906,0.362,69.7,49.163,56.546,206,618.1,30.02,3.927,43.260,3298.5,28.497,0.136,2.00,4.9890,20330.1,1.3937,0.7238,6.24,1.609,0.461,0.4995,0.0000,0.724,0.196,0.844,0.0000,7.68,1.82,2,5,13,81,40.8059,2.3636,0.4601,0.0000,0.0000
170000,4757,0.590,0.338,23.52,177021,146979,894,20558,7908,608928,974232.6,639295.5,0.042,0.782,0.054,0.122,62,9.64,6.85,0.58,1.08,1.11,1.64,0.25,1.85,3.64,4.08,0.67,1.22,0.101,0.131,2297,0.049,0.079,0.869,0.003,0.049,253569,185874,7,0.453,0.137,0.067,3153487,0.158,1.839,0.021,23.68,130576,593,1.050,0.169,0.324,34249019,1.33,19.37,0.000,0.637,0.280,2.1,8.0,16.6,118.0,26563,0.101,0.00,0.0056,0.110,1061,0.729,0.000,0.781,0.318,2.27,5.01,1.69,0.67,0.281,1.94,1.12,1.29,0.742,0.00171,14.64,28.2634,857.85,99499.0,139882.8,76.630,63.6152,210.049,692.737,0.920,0.298,87.1,89.837,208.043,208,534.5,33.58,7.154,130.885,3341.4,78.737,0.135,2.00,6.5245,31037.2,1.9791,0.8117,5.58,1.630,0.454,1.5005,0.0000,0.738,0.197,0.848,0.0000,7.64,1.65,2,5,11,66,72.2528,9.4477,0.5297,0.0000,0.0000
180000,4104,0.636,0.341,22.51,81348,70506,605,8307,2583,320293,522524.1,297493.5,0.027,0.794,0.046,0.132,110,10.64,7.44,0.57,1.16,1.16,1.87,0.44,2.38,4.44,5.04,0.71,1.24,0.095,0.123,2196,0.056,0.083,0.875,0.002,0.040,102771,70083,6,0.468,0.065,0.097,2106418,0.168,1.767,0.023,23.18,54102,646,0.929,0.164,0.367,13563889,1.31,19.25,0.000,0.653,0.293,2.6,10.0,18.0,98.0,27147,0.104,0.00,0.0029,0.121,812,0.570,0.000,0.628,0.238,2.42,5.40,1.80,0.71,0.294,1.95,1.12,1.26,0.584,0.00142,7.12,10.2794,763.05,109855.6,139882.8,7.560,18.9068,111.550,451.556,0.906,0.361,72.1,49.289,56.061,300,913.7,45.27,3.541,43.976,3167.9,28.978,0.135,2.00,5.0880,20881.1,1.3742,0.7348,6.61,1.585,0.477,0.4995,0.0000,0.723,0.210,0.732,0.0000,7.88,1.62,2,5,12,79,40.7045,2.7547,0.5041,0.0000,0.0000
190000,4572,0.568,0.396,24.05,172920,144546,1145,19939,6822,608752,989349.3,625672.5,0.035,0.789,0.052,0.124,62,10.02,7.76,0.58,1.02,1.21,2.01,0.24,1.97,3.84,5.29,0.70,1.20,0.103,0.128,2282,0.027,0.068,0.887,0.003,0.042,241212,168798,10,0.374,0.050,0.056,3100786,0.156,2.016,0.027,26.80,125222,602,1.028,0.160,0.343,34828243,1.33,19.02,0.000,0.650,0.306,2.0,9.0,17.2,83.9,26822,0.102,0.00,0.0056,0.113,1061,0.729,0.000,0.775,0.303,2.28,5.14,1.70,0.70,0.309,2.01,1.12,1.28,0.742,0.00184,17.92,27.6658,1107.70,99972.4,139882.8,70.812,64.8864,212.584,625.482,0.943,0.292,88.2,91.228,199.878,293,932.4,46.92,6.830,130.299,3643.8,76.948,0.135,2.00,6.5229,29822.9,1.9488,0.8009,5.87,1.639,0.471,1.5005,0.0000,0.725,0.218,0.701,0.0000,7.60,1.68,2,4,11,67,73.0048,9.8155,0.5405,0.0000,0.0000
200000,3697,0.630,0.334,21.92,85280,73871,439,9090,2755,319806,513075.0,296099.4,0.022,0.781,0.049,0.147,109,9.84,7.25,0.43,0.94,1.09,1.68,0.33,2.38,4.49,5.38,0.58,1.15,0.104,0.138,2007,0.031,0.091,0.863,0.003,0.044,108444,74598,4,0.470,0.212,0.066,1759585,0.154,1.632,0.028,21.12,55857,600,0.926,0.177,0.355,12896065,1.23,19.21,0.000,0.619,0.238,2.3,8.1,16.8,100.0,23411,0.089,0.00,0.0031,0.143,585,0.555,0.000,0.658,0.241,2.37,4.81,2.29,0.58,0.239,1.72,1.08,1.20,0.569,0.00146,6.01,10.4716,604.06,112919.6,139882.8,9.888,18.8780,109.917,492.412,0.982,0.363,65.3,48.366,59.673,341,1423.4,24.51,4.083,44.825,3101.4,29.863,0.136,1.99,4.9670,18363.1,1.4345,0.7241,6.33,1.572,0.455,0.4995,0.0000,0.672,0.209,0.678,0.0000,7.77,1.72,2,5,12,96,40.7303,2.2274,0.5001,0.0000,0.0000
210000,4592,0.599,0.397,26.21,169131,143366,983,17654,6233,557713,968382.5,600890.1,0.035,0.766,0.047,0.152,62,10.26,7.92,0.65,1.33,1.16,1.70,0.20,1.79,3.45,3.92,0.76,1.25,0.096,0.120,2258,0.044,0.061,0.898,0.003,0.038,237476,167531,4,0.331,0.407,0.055,3060637,0.156,2.008,0.026,21.51,126521,633,1.077,0.158,0.365,33861393,1.37,19.30,0.000,0.673,0.327,2.2,10.0,17.8,228.0,25035,0.096,0.00,0.0061,0.123,956,0.740,0.000,0.777,0.303,2.29,5.18,1.73,0.76,0.328,2.06,1.13,1.32,0.752,0.00166,12.87,27.3374,1080.11,99679.7,139882.8,80.349,62.7857,206.594,715.495,0.942,0.296,82.3,88.511,213.300,325,958.1,40.54,7.377,131.114,3826.2,79.595,0.136,2.00,6.5158,29920.7,2.0172,0.8293,5.45,1.723,0.413,1.5005,0.0000,0.665,0.215,0.654,0.0000,7.65,1.73,2,4,10,82,71.6616,9.2374,0.5281,0.0000,0.0000
220000,4207,0.640,0.329,23.29,82365,71751,537,7695,2767,309759,521050.6,291306.6,0.025,0.777,0.044,0.154,115,10.19,7.04,0.50,0.92,1.23,1.96,0.25,1.82,4.23,4.95,0.67,1.23,0.108,0.136,2225,0.048,0.079,0.867,0.004,0.051,104039,70215,6,0.403,0.105,0.058,1745598,0.158,1.734,0.023,22.02,57082,618,0.940,0.181,0.374,12537041,1.30,20.06,0.000,0.641,0.274,2.3,9.6,17.5,78.0,26126,0.100,0.00,0.0029,0.112,860,0.545,0.000,0.634,0.235,2.40,5.21,1.95,0.67,0.275,1.83,1.10,1.26,0.559,0.00133,7.02,10.7988,876.45,108563.2,139882.8,8.343,18.9628,110.269,467.794,0.925,0.352,74.4,48.405,56.754,211,651.1,36.09,3.538,44.460,3228.6,29.655,0.134,2.00,5.3017,22304.2,1.4831,0.7296,6.21,1.619,0.444,0.4995,0.0000,0.673,0.208,0.649,0.0000,7.98,2.02,2,5,12,84,40.6112,2.1909,0.4894,0.0000,0.0000
230000,4232,0.626,0.333,23.56,185780,156336,816,20973,7630,632629,1002191.3,674361.7,0.040,0.764,0.045,0.152,69,10.29,8.67,0.60,1.07,1.01,2.96,0.19,1.58,4.01,4.37,0.72,1.23,0.074,0.108,2206,0.025,0.067,0.892,0.001,0.039,261650,179865,10,0.475,0.132,0.051,2640461,0.160,1.832,0.023,25.60,143074,601,1.066,0.156,0.306,33826408,1.35,19.33,0.000,0.668,0.307,2.3,9.9,17.3,318.0,24588,0.094,0.00,0.0059,0.127,790,0.709,0.000,0.760,0.307,2.31,5.07,1.77,0.72,0.308,1.99,1.13,1.30,0.723,0.00211,17.02,31.2035,833.27,101891.1,139882.8,74.118,61.6866,219.716,664.094,0.932,0.305,77.7,92.348,204.380,237,813.1,32.57,6.878,129.100,3258.8,80.086,0.134,2.00,6.8384,28940.0,2.1038,0.8189,5.81,1.667,0.430,1.5005,0.0000,0.634,0.187,0.642,0.0000,7.72,1.86,2,5,11,159,75.5546,7.8820,0.5184,0.0000,0.0000
240000,3670,0.646,0.326,22.61,87099,75511,358,9035,2757,329956,515407.4,302943.4,0.016,0.786,0.044,0.154,123,10.83,7.81,0.49,0.93,1.15,1.97,0.32,2.16,4.61,5.45,0.66,1.26,0.100,0.134,2110,0.060,0.068,0.871,0.004,0.057,110036,77831,6,0.395,0.154,0.066,1469970,0.134,1.661,0.025,20.74,57638,582,0.918,0.188,0.367,12128485,1.28,20.39,0.000,0.657,0.265,2.9,10.0,18.9,80.0,24126,0.092,0.00,0.0030,0.129,548,0.530,0.000,0.651,0.231,2.47,5.16,2.47,0.66,0.266,1.84,1.11,1.23,0.545,0.00158,6.21,10.7501,772.59,113106.6,139882.8,10.566,18.0478,109.865,508.152,0.969,0.364,68.8,48.140,59.287,287,1125.5,29.00,3.887,44.321,3026.4,30.138,0.135,2.00,4.9585,18197.7,1.3688,0.7152,6.57,1.642,0.422,0.4995,0.0000,0.601,0.206,0.584,0.0000,8.18,1.67,2,5,13,79,40.4757,1.8730,0.5082,0.0000,0.0000
