step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
110000,2140,1.138,0.522,27.98,43455,32833,2313,8163,22,318643,846555.3,482935.0,0.039,0.740,0.090,0.131,86,23.54,12.15,0.45,2.02,5.32,4.85,0.23,1.05,7.91,5.22,0.01,0.13,0.186,0.153,885,0.067,0.101,0.890,0.000,0.009,203464,166249,24,0.199,0.241,0.082,1966458,0.144,3.264,0.028,19.17,108595,513,1.516,0.153,0.271,13933072,1.17,1.50,0.534,0.448,0.002,6.0,29.0,32.0,121.0,29752,0.113,0.00,0.0050,0.068,474,0.756,0.000,0.395,0.792,2.94,3.77,3.82,0.03,0.020,1.14,1.16,1.19,0.763,0.00276,12.00,62.2005,2966.47,83652.4,140196.6,83.165,96.7163,126.641,321.028,0.779,0.275,52.2,48.922,180.011,243,768.6,115.42,3.949,127.726,3765.0,67.040,0.134,2.00,20.7893,44489.1,1.8226,0.7078,13.90,1.637,0.530,1.4775,0.0000,0.090,0.115,0.000,0.0000,4.16,0.43,5,16,16,62,38.4127,4.6108,0.4953,0.0000,0.0000
120000,2096,1.214,0.458,25.97,37345,29923,1117,6347,2,299675,496522.9,283262.5,0.037,0.746,0.098,0.119,136,23.11,11.59,0.53,2.29,4.97,4.58,0.34,1.51,8.53,5.78,0.01,0.14,0.178,0.157,962,0.105,0.115,0.877,0.000,0.009,93148,71794,22,0.094,0.302,0.094,1404734,0.131,2.554,0.026,21.78,49005,421,0.945,0.183,0.287,8295365,1.19,1.54,0.521,0.444,0.005,6.0,26.4,32.0,78.1,30107,0.115,0.00,0.0028,0.079,369,0.627,0.001,0.386,0.619,2.88,3.84,3.91,0.05,0.027,1.17,1.22,1.20,0.637,0.00291,4.68,22.1486,2428.62,93404.3,140196.6,16.740,24.9669,92.336,214.711,0.755,0.296,43.4,40.202,59.094,269,720.7,74.70,4.646,42.411,3256.6,28.046,0.136,2.00,17.0457,35727.9,1.4754,0.5581,14.36,1.579,0.541,0.5225,0.0000,0.116,0.125,0.012,0.0000,4.24,0.53,5,16,20,49,33.0934,1.0065,0.4442,0.0000,0.0000
130000,2039,1.330,0.514,30.44,39720,30236,2375,7165,1,297699,871189.8,516551.8,0.038,0.740,0.086,0.136,76,26.60,11.57,0.21,1.32,5.95,4.56,0.28,1.39,8.23,5.18,0.00,0.00,0.195,0.133,760,0.179,0.108,0.885,0.000,0.006,215617,178191,20,0.170,0.103,0.076,1826663,0.161,3.265,0.029,18.79,119902,530,1.735,0.167,0.277,13909682,1.08,1.39,0.641,0.345,0.000,8.0,32.0,32.0,98.0,29908,0.114,0.00,0.0052,0.053,471,0.776,0.000,0.366,0.820,2.83,3.85,3.88,0.02,0.010,1.07,1.09,1.08,0.783,0.00277,12.50,69.5277,2952.50,80316.9,140196.6,83.254,97.3686,125.294,306.891,0.723,0.264,47.0,47.640,175.112,287,784.9,184.76,3.061,127.524,3520.4,69.700,0.134,2.01,23.3495,47609.7,1.9078,0.7400,14.67,1.797,0.418,1.4775,0.0000,0.074,0.105,0.001,0.0000,4.21,0.46,5,16,20,49,37.6068,4.3909,0.4566,0.0000,0.0000
140000,1857,1.138,0.415,28.58,34889,26549,1166,7356,0,283831,499835.8,266685.1,0.030,0.756,0.089,0.125,128,22.94,12.05,0.25,1.38,5.60,4.79,0.19,0.94,7.71,4.94,0.00,0.02,0.204,0.172,749,0.134,0.112,0.881,0.000,0.007,80805,61194,16,0.426,0.207,0.076,936376,0.115,2.445,0.024,23.16,47464,403,0.940,0.176,0.225,8287771,1.09,1.46,0.583,0.382,0.001,5.0,30.0,32.0,72.0,25543,0.097,0.00,0.0035,0.069,413,0.634,0.000,0.288,0.595,3.04,3.74,3.80,0.01,0.006,1.10,1.09,1.10,0.643,0.00331,5.71,21.5811,1882.31,90678.2,140196.6,15.995,24.7054,92.435,195.721,0.705,0.296,41.5,40.237,54.087,158,439.7,78.16,3.553,40.745,3390.6,26.823,0.135,1.99,21.3877,39717.0,1.8104,0.5566,13.75,1.604,0.594,0.5225,0.0000,0.103,0.115,0.002,0.0000,4.12,0.37,5,16,16,36,32.9892,1.1013,0.4637,0.0000,0.0000
150000,1888,1.198,0.515,31.18,39423,28620,2605,8013,154,283692,851098.1,487669.2,0.040,0.702,0.092,0.166,81,25.20,12.87,0.08,1.06,6.82,4.91,0.29,1.32,7.03,4.70,0.00,0.13,0.261,0.173,804,0.108,0.103,0.892,0.000,0.005,199076,163592,24,0.272,0.298,0.094,1938170,0.147,3.058,0.029,18.89,115547,514,1.719,0.153,0.235,12918873,1.03,1.66,0.619,0.358,0.002,5.2,32.0,32.0,98.0,26850,0.102,0.00,0.0064,0.049,375,0.760,0.000,0.343,0.807,3.04,3.80,3.83,0.01,0.005,1.03,1.03,1.03,0.767,0.00286,14.70,66.1018,2967.87,81352.9,140196.6,82.527,96.5089,125.209,298.637,0.701,0.265,42.5,47.400,169.522,176,661.9,71.14,2.498,125.952,3907.4,67.586,0.134,2.00,24.9713,47145.9,2.0562,0.7503,14.22,1.726,0.530,1.4775,0.0000,0.090,0.100,0.003,0.0000,4.22,0.51,5,16,18,49,37.0495,4.9538,0.4852,0.0000,0.0000
160000,1821,1.174,0.427,29.25,27460,20146,1545,5801,35,217893,485993.1,228250.4,0.027,0.718,0.097,0.158,143,24.00,13.29,0.10,0.95,6.28,5.12,0.23,1.23,7.84,4.97,0.00,0.02,0.244,0.183,839,0.118,0.101,0.890,0.000,0.009,69948,53453,18,0.200,0.246,0.069,829394,0.127,2.835,0.023,21.88,41583,461,1.048,0.157,0.195,6937551,1.03,1.46,0.602,0.378,0.001,5.2,32.0,32.0,92.0,26310,0.100,0.00,0.0034,0.066,374,0.610,0.000,0.262,0.627,3.19,3.86,3.87,0.03,0.013,1.03,1.04,1.03,0.618,0.00312,5.70,22.2935,2233.88,88995.2,140196.6,16.351,27.4317,86.628,175.714,0.697,0.284,42.7,36.893,52.550,152,436.2,104.34,2.197,41.676,3526.7,26.708,0.133,2.01,22.5957,41146.8,1.8463,0.5934,14.45,1.598,0.599,0.5225,0.0000,0.097,0.086,0.001,0.0000,4.22,0.49,5,16,19,45,29.9421,1.2657,0.4552,0.0000,0.0000
170000,1653,1.272,0.613,32.13,31316,23120,2773,5524,67,207658,822339.4,438615.9,0.040,0.671,0.093,0.195,83,26.50,12.54,0.28,2.01,6.48,5.22,0.34,1.68,7.56,4.78,0.01,0.11,0.221,0.153,710,0.096,0.091,0.901,0.001,0.008,190646,158097,28,0.158,0.282,0.111,2153974,0.150,3.921,0.031,16.42,110706,609,2.112,0.150,0.216,11308368,1.09,1.32,0.646,0.344,0.008,8.0,32.0,32.0,158.0,24232,0.092,0.00,0.0066,0.048,346,0.764,0.000,0.334,0.838,3.25,3.86,3.89,0.03,0.018,1.08,1.10,1.10,0.770,0.00275,11.53,66.7546,4152.02,81695.0,140196.6,85.556,101.2058,115.394,309.093,0.714,0.259,35.9,43.047,179.553,224,752.9,131.94,2.607,128.564,4346.2,67.096,0.134,2.00,27.4889,45439.1,2.2270,0.8395,14.66,1.782,0.484,1.4775,0.0000,0.098,0.101,0.008,0.0000,4.20,0.50,6,16,16,80,33.4279,5.0669,0.4797,0.0000,0.0000
180000,1663,1.287,0.377,34.41,21821,16446,1838,3519,8,141876,481675.8,209176.2,0.030,0.720,0.082,0.167,134,28.12,10.60,0.11,0.90,5.51,4.17,0.57,1.85,8.84,4.79,0.00,0.00,0.189,0.136,661,0.065,0.084,0.907,0.000,0.008,70047,57034,14,0.284,0.099,0.229,2207125,0.101,2.240,0.023,20.60,42964,516,1.474,0.161,0.146,5967325,1.04,0.76,0.722,0.278,0.000,10.3,32.0,32.0,137.0,24991,0.095,0.00,0.0033,0.088,291,0.575,0.000,0.238,0.697,3.37,3.93,3.94,0.01,0.007,1.02,1.05,1.04,0.580,0.00333,5.16,26.0090,2275.75,84780.2,140196.6,17.895,28.9456,80.968,194.135,0.689,0.273,38.0,33.919,53.991,88,254.9,53.39,1.784,41.952,2908.8,27.544,0.132,2.01,27.7345,46122.4,2.0869,0.6448,15.03,1.878,0.382,0.5225,0.0000,0.082,0.074,0.001,0.0000,4.12,0.41,8,16,16,81,27.4319,0.9460,0.4720,0.0000,0.0000
190000,1872,1.433,0.511,35.96,27732,21564,3299,2659,1,119553,867122.9,470568.0,0.040,0.661,0.089,0.210,73,29.14,9.06,0.10,0.82,4.88,3.86,0.34,1.19,9.31,4.58,0.00,0.00,0.162,0.119,715,0.083,0.069,0.922,0.000,0.009,203587,171820,18,0.232,0.209,0.142,3523159,0.128,3.664,0.024,18.66,126742,742,3.936,0.140,0.273,9615489,1.03,0.76,0.715,0.285,0.000,16.0,32.0,32.0,98.0,27402,0.105,0.00,0.0050,0.059,367,0.683,0.000,0.237,0.864,3.29,3.87,3.91,0.01,0.007,1.02,1.05,1.03,0.686,0.00295,13.28,78.1240,4503.06,71148.6,140196.6,90.810,93.3476,118.381,310.028,0.874,0.232,46.1,43.264,176.398,68,152.6,110.99,1.727,119.317,3014.1,69.072,0.136,2.00,30.3755,56863.0,2.4361,1.0439,14.64,2.000,0.000,1.4775,0.0000,0.099,0.108,0.020,0.0000,4.08,0.32,8,16,16,49,34.6438,3.0986,0.4241,0.0000,0.0000
200000,1700,1.431,0.379,36.16,18468,14456,2400,1783,1,89309,505713.2,221369.3,0.023,0.694,0.075,0.208,130,29.85,8.04,0.02,0.28,5.07,3.74,0.31,1.22,9.66,4.56,0.00,0.00,0.167,0.116,631,0.084,0.075,0.918,0.000,0.007,74053,60395,12,0.305,0.168,0.118,1658533,0.117,2.531,0.021,21.63,47621,640,2.479,0.148,0.160,4945618,1.01,0.54,0.762,0.238,0.000,18.0,32.0,32.0,98.0,25610,0.098,0.00,0.0031,0.070,339,0.490,0.000,0.169,0.752,3.41,3.93,3.95,0.01,0.004,1.00,1.01,1.01,0.494,0.00327,6.16,31.7944,2736.75,81485.2,140196.6,17.470,27.8612,84.080,216.360,0.829,0.263,39.0,35.159,53.599,56,146.8,65.89,0.722,40.358,2687.3,28.751,0.135,2.00,28.8277,49007.1,2.1548,0.7188,15.06,2.000,0.000,0.5225,0.0000,0.095,0.085,0.002,0.0000,4.08,0.32,10,16,16,53,29.0959,0.4982,0.4512,0.0000,0.0000
210000,1834,1.322,0.476,36.00,28443,22246,3536,2527,0,122637,889128.8,513739.6,0.023,0.633,0.087,0.257,71,28.27,8.21,0.07,0.64,4.98,4.01,0.44,1.37,8.80,4.28,0.00,0.00,0.168,0.125,671,0.115,0.059,0.931,0.000,0.010,212932,179753,26,0.328,0.162,0.152,2665640,0.147,3.288,0.026,20.09,135563,820,4.189,0.120,0.227,9290304,1.03,0.80,0.724,0.275,0.000,15.0,32.0,32.0,98.0,26205,0.100,0.00,0.0055,0.084,391,0.663,0.000,0.234,0.867,3.41,3.83,3.85,0.01,0.007,1.02,1.04,1.03,0.666,0.00301,15.42,82.0470,3821.26,70917.0,140196.6,89.346,91.0277,124.149,321.654,0.856,0.231,44.7,45.215,177.743,61,148.1,108.72,1.379,117.212,3219.0,70.121,0.134,2.00,31.6120,57976.4,2.5973,1.1164,14.29,2.000,0.002,1.4775,0.0000,0.071,0.075,0.002,0.0000,4.03,0.21,8,16,16,49,36.8411,2.8607,0.4591,0.0000,0.0000
220000,1775,1.375,0.359,36.32,18393,14102,2614,1736,0,83551,508503.1,218069.0,0.010,0.699,0.068,0.222,129,29.08,9.67,0.07,0.63,4.51,4.16,0.66,1.60,9.56,4.82,0.00,0.10,0.151,0.117,715,0.097,0.066,0.922,0.000,0.012,71024,57419,13,0.386,0.321,0.242,2766584,0.131,2.395,0.022,22.80,46557,680,2.610,0.128,0.169,4784783,1.03,0.55,0.739,0.261,0.001,18.0,32.0,32.0,162.0,26272,0.100,0.00,0.0030,0.068,392,0.458,0.000,0.148,0.742,3.48,3.90,3.92,0.02,0.010,1.01,1.04,1.03,0.461,0.00297,7.33,31.2469,2668.88,82412.8,140196.6,16.667,26.8105,86.066,208.181,0.847,0.268,40.3,35.949,51.388,23,54.7,54.02,0.477,38.806,2640.7,27.794,0.134,2.00,27.2650,48395.4,2.1002,0.7432,14.80,2.000,0.000,0.5225,0.0000,0.044,0.053,0.001,0.0000,4.05,0.35,9,16,16,81,30.2359,0.4355,0.4524,0.0000,0.0000
230000,1882,1.316,0.459,35.97,28145,21779,3752,2507,0,114978,895803.4,543853.8,0.017,0.649,0.082,0.252,67,28.57,8.54,0.14,0.85,4.48,4.02,0.67,2.40,9.19,4.84,0.00,0.00,0.152,0.132,795,0.120,0.079,0.915,0.000,0.006,224687,189831,30,0.284,0.235,0.210,4087475,0.148,3.503,0.022,20.80,144938,847,4.730,0.131,0.251,9674582,1.05,0.67,0.715,0.285,0.000,16.0,32.0,32.0,138.0,27255,0.104,0.00,0.0052,0.061,429,0.655,0.000,0.220,0.875,3.38,3.85,3.88,0.02,0.009,1.02,1.08,1.06,0.658,0.00294,17.80,85.4798,3709.49,72316.7,140196.6,87.321,90.1083,125.638,318.669,0.756,0.238,44.4,45.828,171.415,20,53.2,118.84,0.894,116.146,3013.5,70.183,0.134,2.00,30.1595,56760.1,2.4049,1.1754,14.48,2.000,0.000,1.4775,0.0000,0.053,0.080,0.004,0.0000,4.03,0.24,8,16,16,79,37.1882,3.1033,0.4325,0.0000,0.0000
240000,1753,1.292,0.336,36.20,18489,14308,2643,1667,0,81726,512474.5,232874.7,0.008,0.707,0.066,0.218,127,29.02,6.92,0.06,0.56,4.09,3.68,0.65,1.72,9.98,4.31,0.00,0.00,0.138,0.121,605,0.148,0.067,0.921,0.000,0.012,75462,60937,15,0.208,0.262,0.236,2894684,0.137,2.319,0.020,23.70,49830,671,2.849,0.167,0.174,4588745,1.02,0.49,0.784,0.216,0.000,19.0,32.0,32.0,72.0,25911,0.099,0.00,0.0029,0.087,357,0.426,0.000,0.145,0.756,3.42,3.89,3.90,0.01,0.006,1.01,1.03,1.02,0.429,0.00311,8.10,32.2434,2455.59,83115.5,140196.6,16.601,25.2473,87.281,196.196,0.740,0.268,40.0,36.744,48.600,37,70.9,81.28,0.331,37.212,2320.7,27.310,0.133,2.01,27.5275,48255.7,2.0645,0.7614,14.78,2.000,0.000,0.5225,0.0000,0.029,0.048,0.000,0.0000,4.02,0.13,10,16,16,36,30.7418,0.5444,0.4552,0.0000,0.0000
