step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
110000,2191,1.120,0.450,27.17,56285,46980,2075,6303,856,318373,900942.6,546445.6,0.143,0.691,0.057,0.109,79,24.88,12.59,0.48,2.70,4.84,5.06,0.00,0.00,9.30,5.97,0.03,0.32,0.154,0.147,966,0.108,0.099,0.892,0.000,0.008,218957,172746,8,0.365,0.151,0.000,10082,0.279,2.891,0.030,22.96,118891,684,1.716,0.159,0.274,13809169,1.15,4.92,0.486,0.418,0.015,5.6,32.0,32.0,98.0,32013,0.122,0.00,0.0044,0.064,517,0.682,0.000,0.657,0.748,3.04,3.66,4.50,0.04,0.018,1.14,1.14,1.17,0.689,0.00292,17.86,62.1921,2904.82,83768.7,140234.7,94.564,74.8635,144.905,426.674,0.858,0.286,50.6,59.371,186.356,218,857.8,102.08,3.875,112.515,3215.9,69.106,0.134,2.00,20.7691,45505.1,1.8088,0.7646,14.61,1.650,0.543,1.5131,0.0000,0.782,0.259,0.701,0.0000,5.27,1.83,5,16,21,77,48.2360,4.7437,0.5071,0.0000,0.0000
120000,2315,0.980,0.352,22.70,34697,29623,1175,3409,366,193982,497975.2,270579.3,0.125,0.724,0.043,0.108,136,20.88,14.43,0.98,3.62,3.76,4.99,0.01,0.10,8.65,6.37,0.09,0.51,0.126,0.151,1216,0.057,0.108,0.881,0.000,0.012,94646,75241,9,0.465,0.164,0.003,17148,0.210,3.077,0.021,19.66,49877,718,1.395,0.172,0.312,6521217,1.34,7.93,0.270,0.559,0.045,4.0,18.0,32.0,136.0,30982,0.118,0.00,0.0025,0.078,601,0.517,0.000,0.525,0.644,3.00,3.43,4.79,0.14,0.054,1.31,1.30,1.46,0.524,0.00205,5.95,25.1924,2151.70,97502.1,140234.7,10.527,25.2428,89.684,412.168,0.768,0.318,53.3,39.430,54.176,94,299.3,199.88,2.075,43.635,2737.3,30.314,0.134,1.99,14.5479,33678.4,1.5096,0.7062,13.38,1.434,0.595,0.4869,0.0000,0.645,0.263,0.502,0.0000,6.01,2.00,4,15,19,70,32.8671,1.8111,0.4730,0.0000,0.0000
130000,2314,1.064,0.412,27.46,57058,46106,2057,7859,1037,322164,909884.4,559754.1,0.133,0.690,0.061,0.117,73,24.37,13.01,0.36,2.59,4.80,4.55,0.00,0.00,8.67,5.36,0.02,0.22,0.154,0.138,935,0.137,0.109,0.880,0.000,0.011,216170,172100,23,0.276,0.151,0.000,13317,0.204,3.051,0.022,25.04,118747,686,1.737,0.144,0.299,13407547,1.13,5.12,0.515,0.401,0.012,4.8,32.0,32.0,80.4,32000,0.122,0.00,0.0045,0.067,629,0.653,0.000,0.591,0.742,2.96,3.57,4.30,0.04,0.017,1.12,1.12,1.16,0.660,0.00289,22.12,61.6430,2791.96,82155.4,140234.7,88.821,75.9266,147.025,374.424,0.760,0.279,59.1,59.495,170.520,78,223.0,116.50,2.867,111.920,3033.5,67.661,0.136,2.00,20.6063,47683.0,1.8313,0.8210,13.83,1.671,0.533,1.5131,0.0000,0.604,0.271,0.519,0.0000,5.19,1.80,4,16,17,60,47.8218,4.9850,0.4849,0.0000,0.0000
140000,1991,1.044,0.300,22.26,28212,23489,1391,3344,311,147026,499223.1,250172.0,0.096,0.751,0.035,0.117,140,22.62,12.87,0.60,2.84,4.31,4.69,0.00,0.00,9.18,5.27,0.06,0.56,0.139,0.139,865,0.145,0.122,0.868,0.000,0.010,84767,69054,8,0.410,0.073,0.000,4749,0.111,2.137,0.018,21.74,46031,765,1.702,0.165,0.275,6011101,1.20,6.45,0.439,0.431,0.015,4.8,30.0,32.0,81.7,28055,0.107,0.00,0.0027,0.081,505,0.485,0.000,0.385,0.679,3.10,3.54,4.78,0.07,0.016,1.19,1.17,1.26,0.491,0.00249,7.29,26.2932,1554.20,94220.1,140234.7,9.241,26.4399,87.449,350.480,0.649,0.314,45.5,38.010,48.559,41,97.7,75.24,1.031,41.501,2660.3,28.311,0.134,2.01,19.1242,38076.2,1.7045,0.8051,14.09,1.510,0.588,0.4869,0.0000,0.460,0.212,0.254,0.0000,5.72,1.97,5,16,17,79,31.2402,1.8204,0.4666,0.0000,0.0000
150000,1958,1.219,0.360,27.76,35825,28168,2664,4631,395,176420,870491.4,471401.8,0.094,0.757,0.043,0.106,90,26.70,11.47,0.17,1.79,4.61,3.94,0.00,0.00,9.64,4.88,0.00,0.08,0.148,0.120,697,0.179,0.104,0.889,0.001,0.007,194585,163016,13,0.562,0.174,0.000,12874,0.179,2.593,0.019,24.32,109691,806,2.672,0.144,0.265,11266037,1.05,3.30,0.646,0.324,0.002,7.2,32.0,32.0,92.0,28228,0.108,0.00,0.0046,0.071,498,0.614,0.000,0.396,0.819,3.15,3.70,4.17,0.01,0.004,1.05,1.04,1.07,0.619,0.00320,23.91,67.6487,2509.84,80851.3,140234.7,93.919,78.8622,127.045,282.083,0.635,0.277,47.9,49.878,145.981,34,77.2,76.64,1.194,105.757,2683.5,63.702,0.134,2.00,25.5389,50005.1,2.0674,0.9394,14.42,1.796,0.450,1.5131,0.0000,0.435,0.181,0.306,0.0000,4.75,1.51,6,16,16,64,39.3352,4.2806,0.4658,0.0000,0.0000
160000,2013,1.085,0.327,23.78,24051,19576,1723,2456,241,108048,504729.7,254410.0,0.081,0.765,0.038,0.115,148,23.94,12.49,0.39,2.44,4.32,4.55,0.03,1.24,9.57,5.38,0.03,0.37,0.139,0.131,792,0.094,0.117,0.868,0.000,0.014,90058,73716,10,0.319,0.200,0.001,9800,0.404,2.754,0.016,21.05,49534,844,2.355,0.182,0.310,5495692,1.12,5.17,0.512,0.369,0.007,5.6,32.0,32.0,98.0,28800,0.110,0.00,0.0026,0.072,489,0.456,0.000,0.286,0.739,3.11,3.59,4.57,0.04,0.009,1.10,1.10,1.15,0.461,0.00233,6.97,30.8968,2241.28,90707.4,140234.7,10.220,27.2177,85.198,348.437,0.689,0.303,49.1,36.354,48.158,12,27.8,128.33,0.653,41.535,2387.4,29.535,0.133,1.99,20.3575,40979.7,1.7425,0.9001,14.31,1.618,0.558,0.4869,0.0000,0.431,0.148,0.268,0.0000,5.34,1.88,5,16,17,81,30.1076,1.5644,0.4645,0.0000,0.0000
170000,1919,1.245,0.384,28.26,33866,26080,2912,4651,317,166353,874215.8,492730.3,0.116,0.736,0.044,0.104,92,27.06,10.61,0.11,1.51,4.94,3.82,0.02,0.80,9.32,4.50,0.01,0.21,0.161,0.120,630,0.135,0.093,0.900,0.000,0.006,200486,169346,19,0.274,0.381,0.001,6792,0.351,2.703,0.021,23.94,112206,753,2.962,0.170,0.265,10576507,1.03,2.81,0.684,0.291,0.002,8.0,32.0,32.0,101.0,27606,0.105,0.00,0.0049,0.072,433,0.597,0.000,0.308,0.833,3.20,3.68,4.12,0.01,0.004,1.04,1.03,1.04,0.602,0.00318,22.70,71.2050,2699.57,76746.1,140234.7,94.991,79.3648,127.922,292.376,0.760,0.263,49.9,49.448,149.422,35,94.5,67.61,1.120,106.266,2844.0,64.721,0.135,2.00,27.9965,53725.2,2.2105,0.9720,14.39,1.834,0.413,1.5131,0.0000,0.447,0.170,0.352,0.0000,4.59,1.40,7,16,16,68,39.7193,3.6175,0.4617,0.0000,0.0000
180000,1812,1.110,0.334,24.70,22551,18206,1810,2512,130,106301,495222.5,252922.6,0.099,0.755,0.039,0.107,141,24.32,12.25,0.34,2.64,4.46,4.42,0.00,0.14,9.18,4.94,0.02,0.32,0.143,0.132,714,0.086,0.101,0.891,0.001,0.008,87444,72320,10,0.377,0.084,0.001,9087,0.249,2.475,0.018,20.16,48827,797,2.379,0.200,0.270,5214341,1.11,4.82,0.529,0.390,0.004,5.0,32.0,32.0,116.0,25332,0.097,0.00,0.0030,0.094,404,0.451,0.000,0.276,0.748,3.08,3.57,4.38,0.02,0.006,1.10,1.11,1.13,0.455,0.00245,6.55,31.6981,1999.65,89639.7,140234.7,10.698,28.7598,83.325,345.290,0.638,0.304,42.2,35.060,49.100,50,107.2,87.39,0.733,42.373,2658.5,29.464,0.134,2.00,23.2837,42190.0,2.0007,0.8827,13.98,1.667,0.535,0.4869,0.0000,0.456,0.153,0.351,0.0000,5.15,1.79,5,16,16,72,29.0606,1.5538,0.4586,0.0000,0.0000
190000,2125,1.253,0.522,25.07,33846,25719,2920,4671,223,204638,861490.1,524191.1,0.112,0.737,0.048,0.103,91,27.54,15.71,2.20,6.26,6.76,9.93,0.03,0.52,8.88,6.42,0.68,1.88,0.195,0.198,1146,0.046,0.069,0.924,0.000,0.007,203195,172756,15,0.276,0.094,0.004,39048,0.181,3.579,0.028,23.31,113412,809,2.562,0.155,0.350,10204320,1.56,3.78,0.414,0.553,0.135,8.0,32.0,43.8,120.0,37982,0.145,0.00,0.0046,0.069,525,0.588,0.000,0.310,0.835,3.49,4.21,4.51,0.71,0.136,1.80,1.27,1.62,0.593,0.00292,22.06,72.6210,3946.20,82428.6,140234.7,96.181,80.2469,127.530,297.570,0.837,0.281,52.2,48.694,153.524,163,468.9,134.68,1.230,106.355,3449.4,64.090,0.135,2.00,21.3515,45371.9,1.8918,0.8943,17.87,1.671,0.534,1.5131,0.0000,0.477,0.178,0.406,0.0000,5.25,1.96,4,16,35,81,39.3486,3.1461,0.4551,0.0000,0.0000
200000,1752,0.680,0.381,12.11,22347,17700,1140,3619,261,242089,438367.0,257781.0,0.081,0.739,0.059,0.121,147,28.75,22.48,6.17,10.13,7.07,12.44,0.06,0.75,11.38,8.57,1.04,2.06,0.139,0.198,1025,0.161,0.100,0.889,0.001,0.011,76670,64080,7,0.785,0.038,0.009,90364,0.208,2.543,0.026,16.11,38365,826,1.065,0.116,0.261,7242838,2.55,7.50,0.128,0.576,0.232,6.4,20.8,65.0,120.0,43236,0.165,0.00,0.0022,0.086,399,0.623,0.000,0.573,0.719,4.33,4.61,6.45,1.09,0.239,2.99,1.72,2.84,0.630,0.00227,5.23,24.2911,1339.71,100381.2,140234.7,12.148,30.9266,78.267,332.554,0.788,0.326,39.2,33.267,57.033,162,651.2,110.34,1.582,46.290,3867.6,28.000,0.135,2.00,17.9088,31376.3,1.2548,0.5757,24.68,1.067,0.489,0.4869,0.0000,0.420,0.096,0.108,0.0000,7.36,1.77,7,17,58,81,27.8515,1.4294,0.6473,0.0000,0.0000
210000,2126,0.951,0.416,17.63,46758,36592,2557,5567,1668,324621,823008.0,486803.0,0.083,0.660,0.096,0.160,98,26.91,19.26,3.74,7.99,5.62,9.78,0.03,0.40,10.45,8.78,0.61,1.64,0.138,0.172,1257,0.050,0.073,0.919,0.000,0.008,201026,178126,9,0.549,0.150,0.008,158877,0.191,2.585,0.029,16.32,87816,785,1.500,0.175,0.290,13777398,1.98,6.50,0.254,0.592,0.146,5.6,28.0,54.4,117.3,42165,0.161,0.00,0.0037,0.064,554,0.762,0.000,0.728,0.771,3.71,4.23,5.37,0.65,0.150,2.28,1.51,2.14,0.768,0.00189,12.10,56.2222,2378.32,88164.7,140234.7,99.485,81.0934,130.214,462.874,0.903,0.294,46.7,54.000,207.623,204,892.7,84.77,3.462,119.990,3209.5,68.066,0.134,2.00,19.7755,42042.6,1.7048,0.6740,19.83,1.353,0.588,1.5131,0.0000,0.473,0.166,0.286,0.0000,6.35,2.12,5,16,47,81,44.4093,5.5782,0.5579,0.0000,0.0000
220000,1876,0.688,0.382,8.92,23197,18536,1368,3093,450,204700,430395.8,233630.1,0.083,0.727,0.065,0.126,160,28.34,23.32,7.19,10.59,7.08,12.65,0.01,0.33,11.34,9.10,1.20,2.23,0.130,0.211,1012,0.151,0.115,0.876,0.000,0.009,73729,64116,7,0.906,0.049,0.002,75777,0.099,2.150,0.027,14.96,31876,894,1.141,0.131,0.285,7600578,2.91,8.50,0.061,0.561,0.254,5.6,17.6,67.9,107.8,48052,0.183,0.00,0.0020,0.063,424,0.650,0.000,0.659,0.696,4.51,4.75,6.86,1.23,0.256,3.15,1.79,3.53,0.656,0.00188,4.53,21.4748,1415.97,103313.0,140234.7,13.369,29.4517,77.492,385.173,0.893,0.334,43.0,33.943,60.446,229,852.5,55.47,1.705,46.925,3575.0,28.392,0.134,2.00,15.0707,28272.7,1.0876,0.6244,25.61,0.924,0.348,0.4869,0.0000,0.402,0.085,0.040,0.0000,7.87,1.35,6,17,60,98,28.6322,1.7864,0.6269,0.0000,0.0000
230000,2268,0.667,0.475,10.05,66018,53952,2743,4616,4315,243961,870460.6,400907.7,0.050,0.600,0.143,0.207,114,24.24,21.90,5.41,9.40,5.67,11.13,0.06,0.88,10.44,8.97,0.91,2.00,0.111,0.191,1270,0.066,0.086,0.896,0.001,0.016,226903,213557,9,0.875,0.038,0.012,110945,0.208,2.562,0.034,13.08,65921,724,1.643,0.209,0.269,14777507,2.47,10.17,0.072,0.493,0.191,3.4,15.4,61.5,111.4,48939,0.187,0.00,0.0037,0.057,494,0.787,0.000,0.815,0.712,4.04,4.39,6.11,0.93,0.195,2.63,1.69,2.92,0.792,0.00137,8.24,48.3574,2026.09,97554.5,140234.7,96.146,77.4376,142.142,643.323,0.976,0.309,54.4,65.499,224.884,289,1198.8,68.33,3.893,130.431,4315.2,76.136,0.135,2.00,14.2090,32226.0,1.2563,0.6243,21.58,0.971,0.392,1.5131,0.0000,0.406,0.095,0.068,0.0000,7.72,1.53,4,16,55,100,53.4720,8.9299,0.6243,0.0000,0.0000
240000,1809,0.621,0.409,7.91,27287,22653,1520,2716,857,170916,425543.9,190628.7,0.055,0.696,0.085,0.164,168,29.37,24.27,8.12,11.01,8.03,13.68,0.04,0.85,11.01,8.92,1.49,2.41,0.135,0.213,1002,0.150,0.105,0.880,0.000,0.015,72291,64482,6,0.950,0.022,0.006,101682,0.191,2.279,0.029,14.35,26216,880,1.115,0.135,0.291,7454790,3.23,8.83,0.033,0.611,0.315,5.6,15.7,69.6,117.6,49214,0.188,0.00,0.0021,0.076,504,0.656,0.000,0.727,0.635,4.64,4.90,6.97,1.52,0.316,3.55,1.80,4.01,0.661,0.00177,4.48,17.2616,1175.08,106366.7,140234.7,11.625,29.3933,76.935,421.448,0.905,0.342,43.8,35.157,61.368,170,650.9,50.59,1.732,49.316,4479.4,28.428,0.136,2.00,13.7876,24941.8,0.9722,0.6003,27.21,0.867,0.261,0.4869,0.0000,0.398,0.060,0.025,0.0000,8.09,1.07,6,17,64,81,29.4471,2.5141,0.6468,0.0000,0.0000
