step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
57000,1046,0.4541,8789.5,511,627,234,185,22,209,173,33457,44156,50619,57,6,0
58000,1590,0.4088,13495.1,429,832,425,333,81,226,221,31447,41560,48848,97,27,10
59000,1943,0.4400,20549.1,443,905,620,418,127,184,193,29170,37401,45663,146,82,29
60000,2264,0.4059,34884.9,509,900,805,559,148,122,161,25897,30397,38793,201,105,53
61000,2639,0.3869,49440.0,584,1027,976,636,145,133,148,22125,23892,30756,225,179,81
62000,2673,0.3917,55774.1,606,982,979,712,123,105,137,21907,21649,24501,265,188,130
63000,2833,0.4144,63803.7,647,1014,1006,813,142,109,138,18639,18912,20794,295,203,133
64000,2810,0.3801,69297.1,694,997,1035,778,146,103,113,15772,16858,18911,285,267,151
65000,3035,0.3848,68910.7,646,1082,1024,929,146,95,108,17936,16058,16784,309,223,153
66000,2896,0.3978,67514.0,667,1056,1089,751,143,81,127,19698,16182,16191,319,271,163
67000,2857,0.3948,68217.4,716,1067,1037,753,124,90,128,19670,17109,16190,289,248,150
68000,2797,0.4126,65596.8,710,1056,1021,720,126,85,130,21553,17974,17121,299,187,133
69000,2744,0.4231,61994.4,700,1116,1033,595,112,106,127,24402,20642,18597,245,196,78
70000,2418,0.4198,53916.1,739,989,847,582,109,92,107,26651,23674,22254,228,150,78
71000,2151,0.4700,43984.9,708,1045,686,420,116,99,116,31466,28855,26316,198,107,36
72000,1727,0.4864,32748.2,745,853,518,356,117,113,160,35235,34129,31259,149,52,30
73000,1274,0.5338,20524.7,761,713,329,232,80,115,162,37574,39646,37551,105,21,5
74000,858,0.5233,11140.4,714,578,159,121,51,113,77,39469,43488,43022,79,1,12
75000,647,0.4884,6311.4,498,419,149,79,17,139,76,38955,45666,46945,50,1,0
76000,648,0.4861,5908.8,465,407,141,100,9,131,97,37157,45824,48511,44,0,0
77000,964,0.4315,9590.2,507,557,242,165,14,195,157,34887,44050,48150,80,7,1
78000,1383,0.4418,15993.2,523,712,368,303,68,169,231,32143,40778,45842,112,30,14
79000,1774,0.4166,26084.2,519,830,510,434,115,137,202,28766,35842,41701,152,70,33
80000,2042,0.4378,40659.1,603,802,701,539,107,98,134,24914,28548,35027,169,124,53
81000,2307,0.4018,54145.7,636,917,782,608,86,97,90,21913,22379,27102,227,155,83
82000,2431,0.3998,68568.8,747,968,824,639,109,93,99,16200,18177,20965,217,158,126
83000,2665,0.4068,68676.1,702,1056,965,644,86,92,87,16220,17309,19410,247,201,123
84000,2807,0.3865,70934.0,683,1063,1045,699,95,95,94,15178,15903,18333,254,231,140
85000,2826,0.4512,77346.0,765,1160,909,757,113,90,108,12732,14272,18055,234,200,175
86000,2854,0.4103,71007.5,720,1079,1018,757,105,121,103,14304,15824,18545,244,231,164
87000,2726,0.4046,70845.4,756,1027,1046,653,106,99,103,14150,15483,19287,245,254,150
88000,2750,0.4313,73040.5,779,1016,1044,690,124,125,101,14471,16022,20065,188,240,122
89000,2520,0.4532,65550.5,764,954,924,642,107,100,90,17429,18682,22647,188,214,124
90000,2224,0.4281,56670.4,773,888,774,562,109,89,127,20011,22713,26229,157,171,92
91000,1965,0.4550,48624.2,771,851,624,490,72,87,107,24231,27071,30051,163,109,61
92000,1484,0.4852,34752.7,786,693,477,314,81,90,120,30391,32747,34377,149,64,24
93000,1127,0.5679,23584.6,874,620,288,219,81,101,106,34203,38230,39511,107,21,8
94000,761,0.5427,13841.6,856,513,148,100,33,94,78,36663,42199,43852,96,7,4
95000,565,0.5168,8192.0,677,429,87,49,12,76,49,37314,44682,47447,77,4,3
96000,569,0.4464,8780.5,611,381,111,77,4,102,77,35485,44617,48501,62,7,2
97000,937,0.4739,12579.4,608,524,247,166,13,202,157,33628,42839,48117,67,7,3
98000,1359,0.4444,17414.7,620,669,417,273,74,228,209,32091,39647,45816,106,24,15
99000,1756,0.3964,25891.0,537,768,585,403,112,130,182,30060,34613,41594,133,96,36
100000,2116,0.4097,39850.5,591,767,783,566,114,110,123,26285,28156,34800,167,143,75
