step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
60000,2263,0.5767,33799.3,642,1042,704,517,136,102,123,20087,26821,34689,7050,4883,3761
61000,2658,0.5798,45495.9,744,1159,902,597,160,107,119,15839,20361,28222,7691,6427,4358
62000,3037,0.5766,54449.4,749,1278,1066,693,149,123,131,12806,16974,23745,8527,6864,5173
63000,3374,0.5717,56041.5,730,1441,1093,840,151,119,130,11857,14913,21752,8650,8086,6220
64000,3261,0.5977,59008.5,784,1267,1084,910,142,126,136,11357,13344,19033,8641,8366,7894
65000,3317,0.6129,58095.7,792,1287,1127,903,161,119,128,10419,13088,18341,9532,9082,7833
66000,3335,0.6117,59778.5,798,1208,1162,965,141,128,150,10779,13303,18254,9377,9307,7272
67000,3051,0.6247,56946.5,843,1138,1041,872,161,98,144,11426,13813,18155,9672,8904,7787
68000,2974,0.6342,57801.2,905,1213,983,778,151,110,155,11974,14175,18775,9052,8840,6735
69000,2895,0.6497,51945.0,825,1120,1050,725,144,122,144,14661,16528,20853,8663,7815,7091
70000,2626,0.6245,49774.6,857,1077,834,715,150,103,131,15920,18249,22944,8378,6877,6919
71000,2226,0.6060,42801.4,854,905,727,594,137,98,132,18849,22550,27219,7816,6727,5055
72000,2063,0.6447,31953.7,805,986,652,425,121,124,137,24535,28875,32532,6813,5121,3485
73000,1573,0.7228,19519.8,883,841,462,270,99,127,116,28555,35627,39601,6317,4206,2091
74000,1066,0.7017,12570.7,960,673,266,127,66,121,82,30803,39593,44007,5953,2846,1393
75000,638,0.6411,9621.0,911,469,124,45,39,83,42,32219,41504,46232,5049,2127,1151
76000,711,0.5541,10223.0,722,517,132,62,22,100,57,31808,41517,46725,4681,1728,977
77000,1002,0.5349,12061.0,591,583,260,159,39,178,125,30341,40708,46742,4786,1271,765
78000,1401,0.5296,14694.6,538,770,349,282,86,138,158,28595,38368,45122,6216,1511,762
79000,1922,0.5510,24245.1,575,916,583,423,149,115,176,24550,32902,41004,6848,3125,1144
80000,2318,0.5794,33868.4,652,993,770,555,153,126,170,20743,26061,34695,7820,4943,3137
81000,2539,0.5703,47229.8,765,1013,917,609,143,99,152,16782,19476,26709,7573,6479,4686
82000,2990,0.5666,55076.3,771,1187,1081,722,147,100,127,14063,16402,21884,7931,7708,5194
83000,3218,0.5811,55158.2,750,1295,1175,748,135,120,137,13168,15244,19890,8285,8355,7056
84000,3511,0.6021,56066.6,735,1216,1267,1028,149,136,164,12725,14885,19239,8299,9177,7196
85000,3565,0.6059,55325.4,736,1364,1235,966,108,144,163,12876,14814,18439,9009,8920,7847
86000,3491,0.6333,55698.8,794,1344,1201,946,131,136,178,12489,14042,18310,9201,9754,8196
87000,3263,0.6687,56820.7,874,1210,1149,904,129,142,174,12881,14635,19620,8493,9115,7202
88000,3084,0.6138,53394.3,806,1172,1075,837,142,151,128,13532,16162,19956,9008,8395,7301
89000,3221,0.6110,51655.8,763,1189,1201,831,160,149,150,14673,17578,21350,8184,8674,6695
90000,2850,0.6277,46212.6,800,1046,1038,766,150,127,178,17793,20962,25067,7326,7378,5801
91000,2453,0.6115,41964.6,811,1040,821,592,135,126,140,19927,23979,27300,7453,5937,4938
92000,2131,0.6612,33033.3,821,959,674,498,117,117,164,24126,29363,32897,6311,5119,3399
93000,1556,0.6613,20008.8,779,858,408,290,134,118,168,29132,36154,39236,5709,3647,2102
94000,973,0.6886,13356.0,950,616,195,162,75,101,125,31447,40281,43336,5274,2404,1426
95000,745,0.5919,10219.9,799,566,123,56,36,97,53,32750,42352,45783,4073,1639,1041
96000,772,0.5596,8722.8,587,531,152,89,19,131,86,32438,43425,47631,3700,1175,801
97000,1084,0.5618,11051.1,580,638,259,187,32,186,163,31000,42235,47599,4096,922,524
98000,1386,0.5476,14016.8,554,732,365,289,86,178,213,28755,39908,46327,4946,1306,464
99000,1895,0.5441,20274.7,524,911,594,390,123,174,187,26221,35013,42099,5835,2813,1544
100000,2227,0.5514,34377.5,645,1023,639,565,162,134,157,21121,28453,34533,6223,4000,3291
