step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right
65000,9448,2409,37809,51207,37990,12647,751,26825,1531,7,161717,2236268,20410.261,5468.882,0.2906,2531.714,0.035,0.862,0.029,0.074,0.339,0.491,792,0.1417,0.8331,0.210,12.0,18.0,54.7,22.67,0.37,5.75,0.99,15.56,7.03,1.167,0.227,0.025,0.027,6.295,0.446,0.0037,146,479,746,11737,194,14,0.749,3730,134,1501,7813,574,1195,7679,30.00,37.54,7653,11.6038,67423,3501,78916,877.6,-0.0,1066926,14.387,2631002.543,1.06e-14,0.00022,11.33,16458,17.929,1.347,16.277,0.304,17.929,2774,3953,2721,0.4885,0.984,1.005,1.644,1.350,0.985,1.246,8711.901,4781.573,8780.107,8682.395,5479.474,1618.016,513.603,805.549,0.311,0.353,0.343,0.392,0.129,0.219,3716,7721,0.4330,1.0000,0.9994,0.0555,1.0000,1.0000,0.8396,1.1977,1.0842,0.0155,0.0146,0.0187,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,517,0.9999,0.9597,0.8885,0.9984,0.0202,0.0270,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0617,0.0985,0.0967,0.245,0.252,0.139,0.292
66000,9012,2359,38141,53085,39950,14172,772,26442,1436,1,151836,2044512,20484.780,5469.478,0.2883,2734.053,0.041,0.854,0.032,0.073,0.314,0.509,623,0.1537,0.8301,0.213,11.8,18.7,51.7,22.28,0.36,5.70,1.21,15.00,7.02,1.166,0.230,0.024,0.026,6.300,0.408,0.0036,143,468,643,11011,160,13,0.750,3715,309,1107,7596,732,1564,6716,30.50,38.70,8422,13.1281,67467,3540,78853,784.3,-0.0,1067722,14.463,2631002.543,3.54e-15,0.00033,33.72,17269,18.269,1.336,16.626,0.307,18.269,3480,3275,2257,0.5124,0.975,1.000,1.666,1.261,0.989,1.275,7744.112,4572.378,10401.716,7720.003,5097.114,1585.584,425.315,724.526,0.326,0.307,0.314,0.409,0.097,0.185,3839,10222,0.3482,0.9996,0.9997,0.0479,1.0000,1.0000,0.9093,1.2346,1.0939,0.0230,0.0067,0.0143,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,476,1.0000,0.9838,0.9131,0.9990,0.0191,0.0293,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0608,0.1042,0.1026,0.299,0.259,0.149,0.375
67000,8343,2024,36319,51061,38890,13938,804,24145,1180,2,136032,1854709,19272.225,5111.556,0.2800,2730.694,0.039,0.848,0.030,0.083,0.313,0.509,415,0.1523,0.8301,0.216,12.0,18.5,54.8,23.48,0.47,6.01,1.28,15.72,7.00,1.153,0.231,0.035,0.040,6.360,0.405,0.0036,133,472,630,10120,173,13,0.766,3159,329,1072,6942,710,1151,6482,33.25,41.12,9621,12.8053,67381,3497,79200,555.0,-0.0,1068427,13.455,2631002.543,8.85e-15,0.00000,9.25,16076,16.636,1.333,15.049,0.254,16.636,2732,3489,2122,0.5388,0.963,1.000,1.601,1.297,0.985,1.242,7507.993,4540.385,9456.937,7486.974,5059.008,1323.631,410.168,647.063,0.323,0.304,0.318,0.411,0.107,0.237,3823,11228,0.4004,0.9999,1.0000,0.0489,1.0000,1.0000,0.8365,1.1855,1.0458,0.0299,0.0118,0.0152,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,433,0.9999,0.9677,0.8915,0.9990,0.0175,0.0316,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0595,0.1167,0.1161,0.297,0.296,0.123,0.455
68000,9669,2357,40845,62086,48953,20421,820,24530,1662,0,175073,2182785,22500.600,6902.829,0.2897,3732.625,0.041,0.843,0.039,0.077,0.345,0.487,495,0.1312,0.8067,0.219,12.0,21.7,54.7,23.30,0.52,6.09,0.89,15.81,6.84,1.242,0.227,0.032,0.038,6.545,0.403,0.0035,133,443,634,9961,158,12,0.667,4163,1214,1002,7453,626,1330,7713,23.75,32.41,7484,13.3317,67267,3613,79990,760.8,-0.0,1070195,13.679,2631002.543,2.00e-14,0.00007,20.48,20842,19.690,1.333,17.892,0.464,19.690,4334,3107,2228,0.4049,0.984,1.065,1.999,1.418,0.988,1.255,7069.861,4391.969,14258.299,7045.692,4929.234,2102.970,464.534,602.700,0.400,0.306,0.329,0.453,0.126,0.214,3811,12817,0.4656,1.0000,1.0000,0.0404,1.0000,1.0000,0.8464,1.2171,1.0725,0.0278,0.0085,0.0235,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,510,0.9997,0.9794,0.8922,0.9981,0.0174,0.0258,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0573,0.0991,0.0979,0.240,0.214,0.117,0.298
69000,7774,2180,35697,52067,40054,15653,717,25517,1497,0,152548,2184490,19563.950,5934.049,0.2901,3168.374,0.045,0.857,0.032,0.066,0.345,0.486,969,0.1647,0.8164,0.205,12.0,20.6,56.9,24.97,0.56,5.63,0.96,17.82,7.06,1.138,0.221,0.023,0.027,6.862,0.451,0.0036,147,484,592,9890,124,11,0.751,3013,66,1038,6670,976,1026,5772,28.75,37.53,6663,10.5665,67295,3367,79845,782.8,-0.0,1073486,14.302,2631002.543,5.49e-15,0.00005,23.82,16611,17.595,1.340,16.052,0.203,17.595,2527,2916,2331,0.4721,0.966,1.008,1.485,1.211,0.988,1.245,7306.335,4478.617,10445.701,7281.155,5005.468,1687.219,418.432,660.023,0.388,0.318,0.338,0.457,0.117,0.199,3707,10157,0.3318,0.9998,0.9997,0.0402,1.0000,1.0000,0.7511,1.2162,1.0593,0.0323,0.0100,0.0179,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,421,1.0000,0.9755,0.8800,0.9990,0.0179,0.0251,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0618,0.1029,0.0994,0.233,0.248,0.103,0.336
70000,8285,2417,34906,51580,39398,15861,813,24109,1211,1,135226,1984788,19293.873,5068.056,0.2725,2764.603,0.041,0.848,0.035,0.075,0.330,0.496,724,0.1520,0.8385,0.213,12.0,19.0,51.9,22.46,0.44,6.39,0.91,14.72,6.96,1.164,0.242,0.026,0.031,6.851,0.467,0.0036,142,462,684,9385,119,9,0.782,3276,51,960,7274,529,1472,6284,26.50,36.20,7341,11.5076,67266,3303,79418,529.6,-0.0,1074796,13.430,2631002.543,7.61e-15,0.00000,7.77,15513,16.374,1.334,14.814,0.226,16.396,3004,3052,2229,0.4678,0.989,1.013,1.598,1.270,0.990,1.259,7444.545,4507.022,9533.699,7421.767,5103.009,1278.826,421.250,603.378,0.346,0.315,0.340,0.470,0.127,0.214,3590,8516,0.4936,0.9999,0.9998,0.0453,1.0000,1.0000,0.8651,1.2438,1.0696,0.0316,0.0066,0.0140,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,558,0.9998,0.9824,0.8958,0.9985,0.0165,0.0226,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0647,0.0903,0.0890,0.217,0.231,0.118,0.293
71000,9654,2632,39710,62828,49299,22270,848,25566,1686,3,190708,2377504,22390.689,7028.568,0.2795,3696.644,0.044,0.862,0.027,0.068,0.354,0.479,995,0.1390,0.8176,0.215,12.0,20.6,56.4,24.84,0.50,6.38,0.91,17.05,7.05,1.171,0.233,0.030,0.035,6.969,0.411,0.0035,140,472,728,10987,136,10,0.870,4018,137,1174,8343,884,1826,6944,26.25,34.84,5720,12.5045,67404,3421,78873,1016.8,-0.0,1077299,14.458,2631002.543,1.33e-14,0.00015,33.11,19564,19.069,1.343,17.398,0.329,19.070,4024,3304,2326,0.4261,0.984,1.041,1.595,1.285,0.988,1.235,7437.705,4471.188,13739.166,7413.066,4935.102,2315.317,394.041,622.567,0.426,0.305,0.321,0.507,0.108,0.180,3752,10659,0.3830,1.0000,0.9996,0.0389,1.0000,1.0000,0.8081,1.2107,1.0621,0.0305,0.0048,0.0123,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,427,0.9998,0.9759,0.8921,0.9988,0.0181,0.0255,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0612,0.0920,0.0889,0.233,0.203,0.138,0.280
72000,7015,2273,33639,43536,31434,9191,706,26362,1233,2,136141,2058919,18300.497,5089.377,0.2935,2592.448,0.043,0.860,0.027,0.069,0.322,0.507,523,0.1864,0.8240,0.209,12.0,17.0,53.9,22.20,0.48,6.16,0.94,14.62,6.99,1.164,0.237,0.030,0.033,7.140,0.492,0.0037,153,510,683,9571,138,9,0.727,2690,128,824,6063,599,582,5834,29.75,38.41,6928,10.0965,67515,3326,77026,398.6,-0.0,1081288,14.746,2631002.543,8.67e-15,0.00000,16.62,13793,17.185,1.348,15.683,0.155,17.185,1927,3014,2074,0.5031,0.998,1.000,1.575,1.307,0.991,1.283,7637.256,4642.277,8152.580,7611.851,5128.514,1326.338,438.506,732.084,0.330,0.324,0.309,0.362,0.084,0.173,3542,8221,0.4775,1.0000,0.9988,0.0458,1.0000,1.0000,0.8854,1.2630,1.0602,0.0419,0.0046,0.0175,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,460,0.9999,0.9875,0.9022,0.9990,0.0170,0.0220,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0675,0.0882,0.0871,0.235,0.210,0.101,0.319
73000,8682,2241,34600,44208,31887,8973,635,23331,1171,3,137354,1877243,19132.033,4313.716,0.2787,1921.049,0.037,0.865,0.024,0.074,0.315,0.510,525,0.1446,0.8247,0.206,12.0,18.5,53.8,21.95,0.41,5.90,1.04,14.60,6.84,1.212,0.224,0.024,0.027,6.466,0.429,0.0035,145,491,643,8724,129,7,0.708,3303,184,1349,7149,664,785,7233,29.25,37.33,7813,11.9419,67496,3495,76906,524.3,-0.0,1081634,13.313,2631002.543,3.47e-14,0.00014,18.56,14054,16.400,1.327,14.773,0.301,16.401,2910,3383,2389,0.4573,1.000,1.022,2.000,1.434,0.989,1.257,7566.259,4336.752,8734.940,7542.918,4775.224,1407.564,364.002,621.101,0.314,0.317,0.310,0.326,0.090,0.148,3677,7962,0.4110,0.9999,0.9988,0.0447,1.0000,1.0000,0.8967,1.2333,1.0468,0.0285,0.0056,0.0187,0.0000,0.2810,0.9234,0.0654,0.6275,0.9666,0.00262,466,0.9999,0.9822,0.9016,0.9990,0.0163,0.0252,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0604,0.0971,0.0961,0.267,0.243,0.120,0.352
74000,8081,2404,34418,46047,33996,10988,641,25177,1458,1,152687,2079070,19096.872,5135.838,0.2994,2279.053,0.048,0.854,0.026,0.072,0.334,0.503,595,0.1489,0.8220,0.215,12.0,19.8,59.0,24.61,0.54,6.25,1.04,16.78,7.04,1.200,0.223,0.032,0.036,6.696,0.447,0.0036,149,482,715,10352,158,7,0.717,3171,169,1467,6445,796,933,6352,27.50,35.00,8437,11.5701,67555,3555,77135,647.2,-0.0,1082011,13.917,2631002.543,1.20e-14,0.00007,35.96,15534,17.675,1.334,16.077,0.264,17.676,2562,3180,2339,0.4675,0.988,1.014,1.997,1.398,0.988,1.271,7532.129,4707.645,8604.768,7508.804,5262.353,1609.698,423.161,823.925,0.332,0.333,0.335,0.369,0.120,0.205,3597,7955,0.3819,0.9996,1.0000,0.0506,1.0000,0.9999,0.7567,1.2174,1.0740,0.0346,0.0076,0.0161,0.0000,0.7848,0.9663,0.1735,0.6720,0.9909,0.00263,428,0.9999,0.9818,0.9176,0.9976,0.0153,0.0275,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0606,0.1009,0.0983,0.278,0.238,0.110,0.375
75000,7138,2452,33601,45832,34270,11513,718,25311,1162,1,139282,2024521,19378.493,4885.805,0.2837,2415.924,0.039,0.861,0.028,0.073,0.330,0.507,662,0.1651,0.8197,0.210,12.0,20.6,62.3,25.28,0.41,6.33,0.98,17.55,6.97,1.246,0.221,0.025,0.027,7.439,0.458,0.0037,147,487,696,9940,145,7,0.631,2790,58,983,6097,492,958,5688,28.00,35.76,8453,10.9522,67451,3657,78058,542.3,-0.0,1083014,13.936,2631002.543,2.30e-15,0.00006,12.11,14556,17.001,1.337,15.448,0.216,17.001,2475,2655,2008,0.4493,1.000,1.035,2.000,1.447,0.989,1.338,7857.820,4701.936,8686.172,7836.235,5272.010,1316.462,404.357,749.062,0.296,0.338,0.348,0.424,0.106,0.195,3832,7706,0.4706,0.9999,0.9993,0.0542,1.0000,1.0000,0.7411,1.2366,1.0724,0.0215,0.0056,0.0168,0.0000,0.0000,0.8633,0.1112,0.6515,0.9903,0.00267,364,0.9997,0.9850,0.9107,0.9985,0.0166,0.0255,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0645,0.0897,0.0880,0.249,0.232,0.100,0.332
76000,7963,2753,40682,64478,51872,22926,870,28116,1606,2,160994,2514149,23096.520,7164.987,0.2999,4147.254,0.047,0.850,0.035,0.069,0.362,0.487,473,0.1562,0.8119,0.220,12.0,20.6,57.0,22.85,0.45,6.06,0.93,15.42,6.85,1.234,0.218,0.026,0.029,7.119,0.496,0.0036,145,477,735,10972,117,7,0.680,3220,94,1365,6504,421,1149,6393,25.50,33.19,6209,10.5384,67430,3193,77474,481.2,-0.0,1087060,15.353,2631002.543,9.91e-15,0.00013,31.62,21378,20.262,1.343,18.647,0.272,20.262,2520,3065,2378,0.4419,0.997,1.031,2.000,1.505,0.987,1.265,8582.176,5230.896,12507.470,8563.005,6173.298,1759.977,444.725,813.032,0.377,0.353,0.360,0.503,0.148,0.363,3351,9707,0.4756,1.0000,0.9997,0.0522,1.0000,1.0000,0.8915,1.1557,1.0102,0.0305,0.0097,0.0171,0.0000,0.7248,0.9646,0.0661,0.6583,0.9758,0.00270,426,1.0000,0.9577,0.8771,0.9979,0.0171,0.0288,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0642,0.0889,0.0875,0.198,0.256,0.095,0.287
77000,8566,2479,34729,46403,34762,10992,682,25113,1039,3,128598,2035732,19167.048,4344.579,0.2745,2138.324,0.040,0.858,0.028,0.073,0.331,0.506,679,0.1388,0.8295,0.200,12.0,18.5,56.6,22.89,0.46,6.06,0.99,15.37,6.94,1.173,0.227,0.030,0.033,6.733,0.445,0.0037,149,500,707,9815,114,5,0.737,3371,147,1193,7226,669,1424,6473,29.00,37.42,7984,11.8599,67466,3210,77148,698.6,-0.0,1086863,13.849,2631002.543,6.90e-15,0.00012,20.50,14971,16.717,1.354,15.101,0.262,16.718,3104,3151,2311,0.4942,0.974,1.002,1.643,1.278,0.987,1.286,7974.378,4695.424,8107.228,7949.962,5248.182,1186.830,405.740,613.685,0.329,0.335,0.326,0.387,0.113,0.194,3573,7464,0.4283,1.0000,0.9995,0.0549,1.0000,1.0000,0.8633,1.2548,1.0522,0.0261,0.0112,0.0195,0.0000,0.2304,0.8852,0.3148,0.6553,0.9568,0.00266,507,0.9999,0.9795,0.9088,0.9988,0.0170,0.0261,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0638,0.0954,0.0943,0.246,0.238,0.129,0.310
78000,8408,2635,38386,56678,43920,17410,882,25211,1514,1,160349,2180188,20641.285,6457.093,0.2961,3489.678,0.055,0.849,0.031,0.065,0.336,0.503,633,0.1468,0.8212,0.203,12.0,19.8,58.4,22.61,0.42,6.34,0.92,14.94,6.84,1.241,0.221,0.020,0.024,7.136,0.446,0.0035,139,470,716,10128,111,6,0.678,3237,219,1034,7155,603,1327,6478,26.25,33.10,7887,12.7381,67369,3539,77084,733.8,-0.0,1088605,14.124,2631002.543,1.26e-14,0.00008,11.73,18925,18.828,1.349,17.190,0.289,18.828,3258,2940,2210,0.4418,1.000,1.042,2.000,1.422,0.991,1.307,7209.767,4549.006,11951.787,7191.723,4987.453,2071.542,316.577,579.297,0.376,0.309,0.328,0.453,0.088,0.175,3743,11418,0.3901,0.9998,0.9987,0.0418,1.0000,1.0000,0.8678,1.2533,1.0657,0.0271,0.0060,0.0158,0.0000,0.0000,0.9232,0.1237,0.6302,0.9463,0.00266,400,1.0000,0.9821,0.9084,0.9985,0.0179,0.0274,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0647,0.0819,0.0808,0.239,0.208,0.117,0.288
79000,7480,2601,34268,50226,38331,15319,639,24001,1157,1,141676,2037593,20165.791,5773.407,0.3002,3115.161,0.045,0.851,0.028,0.076,0.330,0.507,429,0.1593,0.8129,0.201,12.0,20.8,66.3,24.73,0.82,6.97,0.79,16.15,6.98,1.213,0.230,0.026,0.031,7.902,0.452,0.0035,145,502,705,9027,132,9,0.668,2990,728,1134,5618,513,1274,5693,26.00,33.82,8406,13.1785,67369,3291,77087,631.2,-0.0,1089525,13.868,2631002.543,1.63e-14,0.00002,31.48,16240,17.255,1.328,15.726,0.200,17.256,2880,2442,2158,0.3921,1.000,1.077,1.678,1.306,0.991,1.340,7000.960,4607.335,11265.673,6981.718,5033.561,1716.760,315.531,625.954,0.376,0.303,0.322,0.473,0.089,0.163,3673,9707,0.3342,1.0000,0.9998,0.0440,1.0000,1.0000,0.7809,1.2488,1.0603,0.0548,0.0056,0.0169,0.0000,0.7376,0.9454,0.2239,0.7287,0.9517,0.00263,330,0.9998,0.9853,0.9051,0.9981,0.0151,0.0249,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0656,0.0820,0.0787,0.208,0.177,0.101,0.250
80000,8787,2462,34620,49991,38877,14614,757,21793,1047,2,119543,1905290,19371.225,4955.380,0.2926,2769.532,0.038,0.853,0.030,0.079,0.326,0.510,316,0.1292,0.8245,0.213,12.0,20.6,57.0,23.62,0.58,5.94,1.29,15.81,7.07,1.165,0.215,0.028,0.030,7.169,0.427,0.0033,138,489,787,9334,124,10,0.756,3425,461,867,7459,966,1636,6185,27.00,35.60,8610,12.9460,67253,3467,77934,724.6,-0.0,1089729,12.747,2631002.543,2.35e-14,0.00005,7.81,15385,16.026,1.342,14.432,0.252,16.049,3895,2721,2171,0.4212,0.981,1.034,1.573,1.211,0.988,1.304,6499.967,4630.000,10635.020,6481.043,5024.694,1326.156,292.609,567.082,0.376,0.292,0.319,0.436,0.087,0.163,3667,10101,0.4213,1.0000,0.9997,0.0488,1.0000,1.0000,0.8676,1.2251,1.0660,0.0375,0.0057,0.0155,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,370,1.0000,0.9850,0.9141,0.9985,0.0163,0.0265,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0661,0.1203,0.1189,0.293,0.305,0.124,0.448
81000,7545,2458,32690,46918,36004,13573,655,23074,1103,7,138130,1933480,19857.686,5414.900,0.2868,2939.203,0.040,0.851,0.030,0.079,0.329,0.509,640,0.1498,0.8086,0.209,12.0,20.0,73.1,25.05,0.65,6.82,0.72,16.87,7.13,1.222,0.219,0.038,0.044,7.823,0.419,0.0035,147,493,999,8977,203,10,0.623,3116,37,898,6610,421,1462,5662,26.50,35.83,7970,12.1990,67190,3413,78441,640.3,-0.0,1091583,13.440,2631002.543,1.79e-14,0.00019,22.95,14990,16.361,1.343,14.817,0.201,16.362,2856,2609,2080,0.4231,1.000,1.052,1.640,1.361,0.991,1.320,6731.801,4419.920,11150.776,6715.685,4930.428,1589.160,308.164,578.373,0.370,0.303,0.322,0.437,0.105,0.205,3625,9431,0.4276,1.0000,1.0000,0.0394,1.0000,1.0000,0.7823,1.2330,1.0803,0.0372,0.0077,0.0194,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,317,1.0000,0.9870,0.9223,0.9991,0.0143,0.0230,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0680,0.0721,0.0705,0.190,0.172,0.084,0.222
82000,6939,2329,31675,44867,34003,12580,612,21914,948,31,121270,1834942,18425.519,4849.385,0.2885,2662.901,0.038,0.867,0.027,0.067,0.319,0.516,642,0.1624,0.8118,0.216,12.0,19.8,59.2,23.33,0.82,6.18,0.97,15.36,7.09,1.193,0.226,0.030,0.034,7.728,0.468,0.0035,143,502,1151,9465,219,9,0.712,2796,52,1074,5813,348,1060,5531,30.00,38.33,9393,12.9438,67300,3368,78631,525.3,-0.0,1092080,12.861,2631002.543,1.22e-14,0.00000,22.90,14018,15.336,1.352,13.820,0.163,15.336,2347,2525,2067,0.4404,1.000,1.032,1.621,1.305,0.990,1.314,6757.228,4237.166,9569.257,6739.346,4779.817,1358.445,319.835,508.204,0.366,0.287,0.322,0.436,0.087,0.222,3765,9114,0.4757,0.9999,1.0000,0.0448,1.0000,1.0000,0.8542,1.2375,1.0650,0.0635,0.0091,0.0189,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,274,1.0000,0.9890,0.9134,0.9993,0.0150,0.0176,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0706,0.0824,0.0817,0.239,0.208,0.121,0.302
83000,7587,2605,37283,59326,47220,21360,683,23274,1020,20,147051,2040905,23359.607,6924.598,0.2795,4355.529,0.039,0.851,0.038,0.071,0.331,0.505,534,0.1572,0.7944,0.228,12.0,20.6,64.5,24.94,1.01,6.41,0.80,16.72,7.13,1.196,0.228,0.035,0.040,8.164,0.457,0.0034,139,475,940,9723,184,8,0.697,3017,76,853,6658,727,1210,5650,25.75,34.63,6713,13.3099,67335,3495,78148,908.7,-0.0,1095572,13.777,2631002.543,1.38e-14,0.00000,9.34,19132,18.191,1.330,16.672,0.189,18.191,2915,2589,2083,0.4360,0.989,1.037,1.656,1.298,0.991,1.307,6906.909,4500.925,15847.913,6891.199,4976.023,1675.013,315.981,578.075,0.386,0.293,0.324,0.512,0.099,0.171,3632,11966,0.3995,1.0000,0.9999,0.0378,1.0000,1.0000,0.7581,1.2673,1.0555,0.0635,0.0112,0.0213,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,355,1.0000,0.9853,0.8903,0.9990,0.0154,0.0236,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0680,0.0754,0.0739,0.206,0.183,0.081,0.269
84000,7802,2518,34809,48598,36551,13110,679,23197,1196,6,132914,1930863,19318.896,5387.101,0.3043,2859.038,0.046,0.857,0.029,0.069,0.319,0.512,455,0.1563,0.8166,0.216,12.0,20.0,57.9,23.42,0.50,6.32,0.96,15.64,6.92,1.213,0.227,0.026,0.030,7.341,0.449,0.0034,142,494,858,9591,121,7,0.683,2996,253,1228,6321,710,964,6128,28.25,35.89,7592,12.4373,67473,3370,77206,632.7,-0.0,1097538,13.520,2631002.543,5.31e-15,0.00009,36.11,15473,16.673,1.342,15.124,0.207,16.674,2817,2767,2218,0.4367,1.000,1.037,1.719,1.344,0.991,1.324,6984.558,4387.859,10325.679,6969.719,4882.536,1486.648,340.297,701.118,0.353,0.287,0.333,0.403,0.093,0.226,3637,9865,0.3828,1.0000,0.9997,0.0420,1.0000,1.0000,0.8470,1.2549,1.0378,0.0346,0.0035,0.0163,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,330,0.9999,0.9899,0.9140,0.9991,0.0172,0.0241,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0657,0.0961,0.0945,0.267,0.217,0.105,0.336
85000,8447,2519,34671,49444,38070,14173,600,22724,1149,10,137976,1830878,20312.000,5322.140,0.2873,2844.654,0.045,0.847,0.027,0.081,0.310,0.520,390,0.1414,0.8119,0.212,12.0,21.5,63.1,24.87,0.47,6.39,1.17,16.83,7.04,1.204,0.221,0.029,0.034,7.404,0.415,0.0034,141,494,823,10643,169,7,0.679,3399,167,1256,7024,1194,1274,5979,27.75,36.25,7018,11.9353,67488,3329,76828,724.2,-0.0,1099328,13.365,2631002.543,4.96e-15,0.00007,16.98,15345,16.602,1.337,15.037,0.228,16.603,3374,2732,2341,0.4088,1.000,1.042,1.676,1.302,0.989,1.314,7138.478,4542.127,10975.172,7120.166,5061.316,1407.289,341.300,728.896,0.338,0.283,0.324,0.432,0.104,0.193,3595,9786,0.3635,1.0000,0.9995,0.0434,1.0000,1.0000,0.8270,1.2380,1.0722,0.0264,0.0079,0.0145,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,357,0.9998,0.9855,0.9191,0.9994,0.0157,0.0236,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0637,0.1110,0.1062,0.306,0.253,0.148,0.379
86000,7403,2411,31332,42048,30600,10218,498,23250,1280,5,144027,1822976,17634.254,5035.361,0.3013,2322.938,0.038,0.860,0.026,0.076,0.309,0.517,678,0.1642,0.8166,0.209,12.0,17.5,55.7,22.18,0.51,6.57,0.97,14.14,6.87,1.227,0.238,0.029,0.033,7.269,0.476,0.0035,151,518,776,10938,134,7,0.672,2873,340,1517,5546,718,704,5981,29.50,38.07,8019,10.5125,67405,3313,76931,461.6,-0.0,1101030,13.437,2631002.543,1.27e-14,0.00000,21.43,13052,15.864,1.340,14.340,0.185,15.865,2355,2869,2179,0.4733,1.000,1.008,1.737,1.424,0.991,1.325,7301.024,4468.932,7716.179,7287.743,4953.270,1512.328,390.295,809.800,0.333,0.289,0.320,0.397,0.098,0.206,3637,7528,0.4764,0.9999,0.9996,0.0508,1.0000,1.0000,0.9212,1.2592,1.0669,0.0420,0.0029,0.0191,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,313,1.0000,0.9926,0.9006,0.9984,0.0168,0.0212,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0653,0.0989,0.0974,0.280,0.233,0.112,0.330
