step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
40000,1,898,45.91,0.01,10.06,0.00,12.88,0.00,1.00,0.000,0.233,125608.0,40603.4,3,206,3.85,1.00,1.00,2.3490,196.09,17232.0,0.0000,12.0119,5461,13.1682,1714,2.1367,5365.7,81.35,4.4487,0.0,0.0000,1.000,0.2025,1.9133,0.7107
40000,2,614,45.74,0.00,10.45,0.00,12.42,0.00,1.00,0.000,0.162,84465.3,26554.2,3,198,3.88,1.00,1.00,1.6346,154.56,26282.3,0.0000,7.9985,5461,13.1682,1558,1.3373,2890.7,53.21,8.4035,0.0,0.0000,1.000,0.0207,1.7453,0.4809
50000,0,1340,38.94,0.00,7.00,0.00,12.48,0.00,1.00,0.000,0.298,356474.8,109629.9,11,176,3.58,1.00,1.00,11.8400,692.47,4400.6,14.4753,33.7640,5462,27.9401,1252,3.8179,19785.7,165.42,2.2518,0.0,0.0000,1.000,0.7635,1.2040,1.3062
50000,1,1253,37.60,0.01,6.97,0.00,11.81,0.00,1.00,0.000,0.269,355711.9,108347.5,11,177,3.47,1.00,1.01,11.9142,812.89,8892.2,9.9221,33.4819,5461,27.9350,1140,3.6078,18585.7,81.35,15.1865,0.0,0.0000,1.000,0.2025,1.0857,1.2771
50000,2,1003,37.89,0.00,7.65,0.00,11.29,0.00,1.00,0.000,0.218,301572.0,86574.3,9,215,3.54,1.00,1.00,10.3752,589.59,15033.9,2.3409,28.7342,5461,27.9350,1111,2.5574,12404.9,53.21,31.4683,0.0,0.0000,1.000,0.0207,1.1103,1.0080
60000,0,1228,40.15,0.00,6.70,0.00,13.37,0.00,1.00,0.000,0.282,246700.6,61156.6,13,85,3.63,1.00,1.00,8.0230,284.61,8824.0,0.0791,24.0932,5462,13.5801,1227,1.6403,7175.4,165.42,0.9437,0.0,0.0000,1.000,0.7635,1.2386,0.9135
60000,1,985,40.72,0.00,7.30,0.00,13.06,0.00,1.00,0.000,0.231,129274.6,33946.9,12,195,3.68,1.00,1.00,4.9144,152.99,16985.4,0.0005,12.7762,5461,13.5776,1277,0.9588,3200.3,81.35,4.3622,0.0,0.0000,1.000,0.2025,1.3099,0.5581
60000,2,693,43.24,0.00,7.98,0.00,13.64,0.00,1.00,0.000,0.170,85614.1,22804.6,9,189,3.78,1.00,1.00,3.5063,96.51,27050.6,0.0000,8.4783,5461,13.5776,1127,0.6396,1737.1,53.21,8.1981,0.0,0.0000,1.000,0.0207,1.1868,0.3640
70000,0,1386,35.65,0.00,6.08,0.00,11.74,0.00,1.00,0.000,0.283,342695.2,102080.0,16,203,3.44,1.00,1.00,14.1271,642.62,4020.5,18.8928,33.0143,5462,26.1208,1069,2.0342,12061.6,165.42,2.3191,0.0,0.0000,1.000,0.7635,0.9622,1.1085
70000,1,1284,35.88,0.00,5.84,0.00,12.10,0.00,1.00,0.000,0.262,342876.7,97267.5,19,197,3.46,1.00,1.00,13.3422,463.69,8172.8,14.1612,32.8912,5461,26.1160,951,2.0950,12069.3,81.35,15.6706,0.0,0.0000,1.000,0.2025,0.8742,1.1029
70000,2,1019,35.99,0.00,6.06,0.00,11.93,0.00,1.00,0.000,0.211,294866.3,86277.2,15,210,3.46,1.00,1.00,12.0607,634.41,13722.1,4.3773,28.5179,5461,26.1160,917,1.6559,9020.7,53.21,31.5927,0.0,0.0000,1.000,0.0207,0.8715,0.9880
80000,0,1269,38.00,0.00,6.39,0.00,12.61,0.00,1.00,0.000,0.276,245864.9,65584.9,15,111,3.54,1.00,1.00,9.4504,411.24,7947.3,0.2322,24.1117,5462,13.1568,1130,1.3431,6166.7,165.42,0.9353,0.0,0.0000,1.000,0.7635,1.0464,0.8977
80000,1,1026,38.82,0.00,6.54,0.00,12.87,0.00,1.00,0.000,0.230,128727.6,33685.2,18,216,3.53,1.00,1.00,5.2849,215.42,15613.1,0.0033,12.8010,5461,13.1544,1205,0.8067,2709.7,81.35,4.3543,0.0,0.0000,1.000,0.2025,1.1947,0.5250
80000,2,745,40.02,0.00,7.17,0.00,12.84,0.00,1.00,0.000,0.169,83436.6,25572.3,15,185,3.55,1.00,1.00,4.0914,153.16,25878.9,0.0000,8.4241,5461,13.1544,1204,0.5971,1566.2,53.21,8.1980,0.0,0.0000,1.000,0.0207,1.2135,0.3605
90000,0,1414,35.23,0.00,5.82,0.00,11.80,0.00,1.00,0.000,0.285,332300.6,102170.4,18,197,3.44,1.00,1.00,14.9874,681.67,4657.9,20.9665,32.1509,5462,24.9665,966,1.7311,10311.6,165.42,2.3457,0.0,0.0000,1.000,0.7635,0.8600,1.0123
90000,1,1340,34.42,0.00,5.56,0.00,11.65,0.00,1.00,0.000,0.263,331509.0,96515.8,19,204,3.38,1.00,1.00,13.8185,596.19,8139.6,16.7107,31.9671,5461,24.9619,894,1.6466,9801.8,81.35,15.6696,0.0,0.0000,1.000,0.2025,0.8089,1.0178
90000,2,1051,35.62,0.00,6.02,0.00,11.79,0.00,1.00,0.000,0.215,288072.1,86878.2,16,201,3.41,1.00,1.00,12.4075,555.23,12823.6,5.9224,27.8582,5461,24.9619,819,1.3759,7653.0,53.21,31.7406,0.0,0.0000,1.000,0.0207,0.7650,0.9345
100000,0,1240,39.14,0.00,6.65,0.00,12.91,0.00,1.00,0.000,0.279,244247.8,65185.0,14,110,3.63,1.00,1.00,9.6088,424.27,7574.7,0.2952,24.0253,5462,12.9681,1094,1.2233,5693.5,165.42,0.9212,0.0,0.0000,1.000,0.7635,1.0382,0.7883
100000,1,1030,40.51,0.00,6.89,0.00,13.37,0.00,1.00,0.000,0.237,127941.0,35231.3,13,223,3.73,1.00,1.00,5.4686,210.86,14491.5,0.0026,12.6866,5461,12.9657,1060,0.7338,2580.3,81.35,4.2816,0.0,0.0000,1.000,0.2025,1.0312,0.5113
100000,2,721,41.60,0.03,7.62,0.00,13.13,0.00,1.00,0.000,0.172,83206.4,25291.8,11,182,3.73,1.00,1.00,3.9076,100.38,23806.9,0.0000,8.5133,5461,12.9657,1219,0.5711,1524.6,53.21,8.2030,0.0,0.0000,1.000,0.0207,1.3099,0.3506
