step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn,travel
100000,28.24,25,0,5,0,13,0,1.00,2,0.177,264,0.75,12.49,8.19,1036,0,0,0,1.00,1.00,1.00,2,4,5,20.4,11.137,18,1.569,0.311,5,1.000,0,14.50
100000,44.35,36,6,13,0,11,3,3.00,0,0.293,263,2.33,21.23,24.41,67,2,2,3,3.00,1.33,3.83,4,6,6,42.9,23.292,30,1.232,0.357,6,1.000,1,21.00
100000,29.30,35,0,1,0,21,0,1.00,2,0.034,263,0.00,14.06,0.43,1036,2,2,0,1.00,1.00,1.00,4,5,6,42.1,4.768,22,1.332,0.352,6,1.000,0,2.25
100000,47.14,36,0,6,0,30,0,1.00,0,0.127,263,0.42,19.91,1.34,67,2,2,0,1.00,1.00,1.00,4,6,6,41.1,19.146,36,1.309,0.302,6,1.000,0,4.75
100000,48.05,36,6,16,0,11,3,2.92,0,0.333,263,0.00,0.18,16.40,67,0,1,3,3.00,1.00,3.83,4,6,6,25.8,0.236,33,1.232,0.357,6,1.000,0,2.25
100000,36.36,36,0,9,0,21,0,1.00,2,0.248,262,0.00,18.81,12.80,67,1,1,0,1.00,1.00,1.00,6,6,5,37.5,10.371,30,1.212,0.314,6,1.000,0,3.58
100000,39.22,25,0,12,0,13,0,1.00,0,0.306,262,0.00,10.19,18.42,1036,1,0,0,1.00,1.00,1.00,4,5,5,32.7,0.420,25,1.569,0.311,5,1.000,0,9.43
100000,28.83,36,0,5,0,20,0,1.00,2,0.173,262,0.00,26.50,1.47,1032,0,0,0,1.00,1.00,1.00,4,5,6,17.3,12.544,25,1.153,0.513,6,1.000,0,4.00
100000,51.74,36,6,16,0,14,3,2.92,0,0.309,262,2.44,25.97,13.04,67,0,0,3,3.00,1.00,3.83,4,6,6,14.8,27.248,36,1.232,0.357,6,1.000,0,11.00
100000,45.58,36,6,13,0,12,3,3.00,0,0.285,261,2.71,29.89,29.70,67,2,1,3,3.00,1.33,3.83,4,6,6,46.0,23.410,31,1.232,0.357,6,1.000,0,23.25
100000,50.54,36,6,17,0,13,3,2.92,0,0.336,260,1.00,10.03,38.85,67,2,2,3,3.00,1.00,3.83,6,6,6,53.0,25.306,36,1.203,0.386,6,1.000,0,10.31
100000,26.77,36,0,3,2,18,0,1.00,4,0.112,260,0.00,11.77,0.32,1032,0,0,0,1.00,1.00,1.00,4,6,4,20.0,0.886,23,1.217,0.449,6,1.000,0,3.00
100000,50.51,36,6,14,0,15,3,2.92,0,0.277,260,5.71,20.45,12.87,67,1,0,3,3.00,1.00,3.83,4,6,6,35.1,15.779,35,1.232,0.357,6,1.000,0,18.00
100000,32.68,35,5,8,0,8,3,2.75,0,0.245,259,0.00,0.90,37.55,67,0,0,3,2.67,1.67,3.33,3,6,6,9.4,9.158,21,1.257,0.359,6,1.000,0,6.50
100000,43.81,36,6,16,0,10,3,2.92,0,0.365,258,1.52,24.06,22.61,67,2,2,3,3.00,1.00,3.83,6,6,6,40.7,22.963,32,1.153,0.429,6,1.000,0,15.00
100000,79.33,64,13,5,0,37,0,3.78,0,0.063,258,0.04,14.32,3.91,67,0,0,2,5.62,3.50,3.00,8,8,8,15.8,1.094,55,1.167,0.468,8,1.000,0,2.75
100000,48.43,36,6,18,0,12,3,2.92,0,0.372,258,0.00,17.90,0.10,67,2,2,3,3.00,1.00,3.83,6,6,6,42.6,8.932,36,1.153,0.429,6,1.000,0,5.75
100000,51.74,36,6,15,0,15,3,2.92,0,0.290,258,2.57,23.51,12.20,67,0,0,3,3.00,1.00,3.83,4,6,6,14.1,22.865,36,1.232,0.357,6,1.000,0,14.75
100000,36.10,36,4,11,0,11,3,1.83,0,0.305,258,1.90,4.72,9.53,67,0,0,3,2.33,1.33,1.83,5,6,6,18.2,3.220,26,1.203,0.386,6,1.000,0,5.55
100000,35.73,36,6,8,0,9,3,3.00,0,0.224,257,0.00,7.71,20.01,67,2,2,3,3.00,1.33,3.83,3,6,6,44.5,10.028,23,1.232,0.357,6,1.000,0,7.50
100000,30.80,36,6,1,0,12,1,3.30,4,0.032,257,0.90,11.94,6.81,67,0,0,1,3.00,1.00,5.25,4,4,6,8.1,7.180,19,1.232,0.357,6,1.000,0,3.00
100000,22.18,36,0,0,0,18,0,1.00,6,0.000,257,0.00,20.67,1.88,67,1,0,0,1.00,1.00,1.00,4,6,3,28.2,2.376,18,1.232,0.357,6,1.000,0,5.77
100000,18.33,25,0,6,0,7,0,1.00,4,0.327,257,0.09,24.13,2.99,1036,0,0,0,1.00,1.00,1.00,4,3,5,20.4,10.033,13,1.410,0.386,5,1.000,0,6.00
100000,50.72,36,8,23,1,4,5,3.17,0,0.453,257,0.00,7.52,7.99,67,0,0,5,4.00,1.00,3.83,6,6,6,23.3,5.926,36,1.166,0.245,6,1.000,0,13.75
100000,56.16,36,0,9,0,27,0,1.00,0,0.160,256,0.00,20.43,1.79,1036,2,2,0,1.00,1.00,1.00,4,6,6,40.2,2.493,36,1.560,0.277,6,1.000,0,2.61
100000,19.71,36,6,1,0,3,1,4.00,6,0.051,256,0.00,10.26,6.69,67,1,1,1,3.00,2.33,6.67,3,3,6,37.5,4.656,10,1.232,0.357,6,1.000,0,7.25
100000,44.56,36,0,0,0,33,0,1.00,0,0.000,256,0.00,10.41,4.60,948,0,0,0,1.00,1.00,1.00,6,6,6,23.3,1.849,33,1.350,0.353,6,1.000,0,0.00
100000,38.28,25,0,8,0,17,0,1.00,0,0.209,255,0.02,13.97,3.72,1036,1,1,0,1.00,1.00,1.00,4,5,5,38.8,3.889,25,1.531,0.325,5,1.000,0,1.12
100000,51.74,36,6,15,0,15,3,2.92,0,0.290,255,5.51,23.70,4.26,67,1,2,3,3.00,1.00,3.83,4,6,6,30.6,20.692,36,1.232,0.357,6,1.000,0,18.25
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,255,0.00,24.30,2.88,67,0,1,0,3.00,3.00,18.00,2,1,6,24.3,0.844,6,1.232,0.357,6,1.000,0,5.25
100000,35.22,25,0,9,0,14,0,1.00,0,0.256,254,2.69,27.31,7.05,1036,0,0,0,1.00,1.00,1.00,4,5,5,26.0,16.609,23,1.531,0.332,5,1.000,0,7.20
100000,14.37,49,0,6,0,6,0,1.00,8,0.418,254,0.00,6.50,5.42,67,0,0,0,1.00,1.00,1.00,4,3,7,19.5,1.531,12,1.197,0.386,7,1.000,0,1.50
100000,51.74,36,6,15,0,15,3,2.92,0,0.290,254,0.00,21.69,1.39,67,0,0,3,3.00,1.00,3.83,6,6,6,26.2,23.421,36,1.232,0.357,6,1.000,0,8.75
100000,36.12,36,0,15,0,11,0,1.00,0,0.415,254,0.00,2.86,33.42,67,1,0,0,1.00,1.00,1.00,5,6,6,35.1,8.118,26,1.389,0.516,6,1.000,0,9.01
100000,45.58,36,5,16,0,11,3,1.96,0,0.351,254,0.00,18.19,25.89,67,0,0,3,2.67,1.00,2.08,4,6,6,9.1,13.014,32,1.232,0.357,6,1.000,0,13.00
100000,34.50,36,5,9,0,9,2,2.12,0,0.261,253,6.06,15.21,7.04,67,1,1,2,2.67,1.67,2.08,4,6,6,36.3,7.844,23,1.232,0.357,6,1.000,0,4.50
100000,6.00,25,0,0,0,4,0,1.00,10,0.000,253,0.00,7.80,3.94,1036,0,0,0,1.00,1.00,1.00,2,1,4,20.8,0.809,4,1.499,0.336,5,1.000,0,4.50
100000,13.84,36,6,0,0,0,0,5.14,10,0.000,253,0.00,3.66,12.45,67,2,2,0,3.00,3.00,18.00,2,1,6,43.3,0.102,6,1.153,0.429,6,1.000,0,5.50
100000,39.42,36,6,9,0,11,2,3.18,2,0.228,252,0.00,8.58,38.10,67,1,2,2,3.00,1.33,4.40,4,5,6,34.3,0.693,26,1.232,0.357,6,1.000,0,8.75
100000,34.07,25,0,11,0,10,0,1.00,0,0.323,252,0.00,9.68,19.72,1036,0,0,0,1.00,1.00,1.00,4,5,5,20.3,6.943,21,1.622,0.310,5,1.000,0,14.00
100000,36.96,36,6,9,0,9,3,2.92,0,0.244,251,0.00,10.81,3.96,67,1,1,3,3.00,1.00,3.83,5,6,6,36.2,5.001,24,1.232,0.357,6,1.000,0,7.00
100000,54.66,36,12,18,0,6,3,5.08,0,0.329,251,1.04,3.31,42.84,67,1,2,3,6.00,1.00,6.67,6,6,6,36.6,17.507,36,1.139,0.441,6,1.000,0,9.55
100000,30.62,25,0,6,0,14,0,1.00,2,0.196,251,0.00,10.64,2.41,1036,0,0,0,1.00,1.00,1.00,2,4,5,2.6,7.354,20,1.531,0.332,5,1.000,0,5.71
100000,15.86,36,6,0,0,2,0,4.38,8,0.000,251,0.00,5.57,19.37,67,1,1,0,3.00,2.33,9.50,3,2,6,37.7,1.175,8,1.133,0.441,6,1.000,0,5.75
100000,41.51,36,6,12,0,12,2,3.09,2,0.289,251,1.43,18.80,23.12,67,2,2,2,3.00,1.00,4.40,4,5,6,46.1,22.932,30,1.153,0.429,6,1.000,0,16.38
100000,48.83,36,0,12,0,24,0,1.00,0,0.246,250,1.45,38.96,2.54,948,0,0,0,1.00,1.00,1.00,4,6,6,20.8,26.000,36,1.356,0.306,6,1.000,0,3.75
100000,29.57,36,6,3,0,9,2,3.40,4,0.101,250,0.00,14.66,8.55,67,1,1,2,3.00,1.33,5.25,2,4,6,31.0,11.008,18,1.232,0.357,6,1.000,0,1.90
100000,43.71,36,0,6,0,20,0,1.00,2,0.137,249,0.00,2.60,22.81,1036,0,0,0,1.00,1.00,1.00,4,6,5,21.9,5.009,26,1.681,0.327,6,1.000,0,2.26
100000,23.43,21,1,15,0,2,3,1.25,0,0.640,249,0.00,4.18,4.40,67,1,1,3,1.33,1.00,1.33,3,6,6,34.4,4.210,18,1.233,0.303,6,1.000,0,1.25
100000,39.71,36,6,9,0,12,3,2.92,0,0.227,249,0.00,6.72,8.90,67,0,0,3,3.00,1.00,3.83,4,6,6,18.4,1.323,27,1.203,0.386,6,1.000,0,3.75
100000,27.10,36,6,2,0,8,2,3.00,0,0.074,249,0.00,7.66,22.91,67,1,0,2,3.00,1.33,3.83,3,6,6,28.9,7.660,16,1.232,0.357,6,1.000,0,9.50
100000,37.55,25,0,8,0,17,0,1.00,0,0.213,249,1.46,8.59,4.85,1036,0,0,0,1.00,1.00,1.00,4,5,5,25.8,2.485,25,1.502,0.363,5,1.000,0,5.50
100000,30.82,25,0,9,0,10,0,1.00,0,0.292,248,0.00,4.57,18.84,1036,0,0,0,1.00,1.00,1.00,4,5,5,23.8,3.479,19,1.622,0.310,5,1.000,0,7.76
100000,61.93,48,11,23,0,6,5,3.54,0,0.371,248,0.00,6.98,32.84,67,2,1,5,4.71,1.00,4.21,6,7,7,42.0,20.063,40,1.214,0.461,7,1.000,0,20.25
100000,31.91,25,0,4,0,17,0,1.00,0,0.125,246,0.00,5.77,12.76,1036,1,1,0,1.00,1.00,1.00,3,5,5,36.2,7.422,21,1.519,0.320,5,1.000,0,1.75
100000,22.41,36,0,7,0,11,0,1.00,6,0.312,246,0.00,30.37,6.17,1032,2,0,0,1.00,1.00,1.00,6,6,3,45.9,12.618,18,1.245,0.527,6,1.000,0,24.75
100000,30.71,36,0,15,0,12,0,1.00,0,0.488,246,0.00,15.70,0.85,67,0,0,0,1.00,1.00,1.00,4,6,6,4.5,3.568,27,1.138,0.315,6,1.000,0,4.75
100000,38.19,36,6,7,0,12,2,3.18,2,0.183,244,0.00,5.87,12.15,67,1,1,2,3.00,1.33,4.40,4,5,6,35.7,6.028,25,1.232,0.357,6,1.000,0,2.25
100000,48.82,34,7,9,0,18,3,3.12,0,0.184,244,0.00,10.54,5.73,67,1,1,3,3.50,1.00,4.00,4,6,6,28.4,6.830,34,1.191,0.380,6,1.000,0,3.50
100000,50.66,64,15,0,0,15,0,5.93,2,0.000,244,0.00,27.17,9.09,67,0,0,0,7.14,7.14,4.88,5,8,7,18.8,17.577,30,1.126,0.526,8,1.000,1,1.25
100000,34.98,36,6,14,0,4,4,2.86,2,0.400,244,0.00,1.19,34.98,67,0,0,4,3.80,1.00,3.25,5,6,5,17.0,0.310,24,1.166,0.245,6,1.000,0,8.75
100000,26.03,25,0,3,0,14,0,1.00,2,0.115,243,0.00,7.11,4.43,1036,0,0,0,1.00,1.00,1.00,4,4,5,7.5,2.725,17,1.531,0.332,5,1.000,0,3.64
100000,16.02,36,6,0,0,1,0,4.50,8,0.000,243,0.00,9.38,0.83,67,0,0,0,3.00,2.67,9.50,3,2,6,13.2,2.608,7,1.232,0.357,6,1.000,0,5.62
100000,20.46,36,6,0,0,5,0,3.78,6,0.000,243,0.00,11.96,0.01,67,0,0,0,3.00,1.67,6.67,4,3,6,21.0,0.500,11,1.203,0.386,6,1.000,0,5.50
100000,39.05,36,8,12,0,7,3,3.59,2,0.307,243,5.58,13.95,26.12,67,0,0,3,4.00,1.00,4.90,6,5,6,16.4,17.755,27,1.116,0.425,6,1.000,0,23.25
100000,37.83,36,0,11,0,17,0,1.00,0,0.291,242,0.00,12.58,0.04,67,1,1,0,1.00,1.00,1.00,4,6,6,29.6,2.575,28,1.351,0.418,6,1.000,0,10.50
100000,43.12,36,5,14,0,11,3,2.04,0,0.325,242,4.24,19.55,6.57,67,0,0,3,2.67,1.33,2.08,4,6,6,9.9,14.174,30,1.232,0.357,6,1.000,0,6.00
100000,47.48,36,0,15,0,21,0,1.00,0,0.316,242,0.00,7.44,3.56,1032,0,0,0,1.00,1.00,1.00,4,6,6,9.5,2.487,36,1.319,0.391,6,1.000,0,1.03
100000,30.08,36,6,5,0,8,1,3.18,2,0.166,241,2.85,13.49,9.86,67,1,1,1,3.00,1.33,4.40,4,5,6,28.8,6.371,19,1.203,0.386,6,1.000,0,13.50
100000,3.24,25,0,2,0,0,0,1.00,14,0.618,241,0.00,17.92,7.50,1036,0,0,0,1.00,1.00,1.00,2,1,2,6.5,0.118,2,1.619,0.305,5,1.000,0,11.75
100000,43.12,36,0,12,0,23,0,1.00,0,0.278,241,0.00,16.31,4.72,67,0,0,0,1.00,1.00,1.00,6,6,6,26.0,7.948,35,1.232,0.357,6,1.000,0,1.50
100000,23.41,36,3,5,0,8,3,2.22,6,0.214,241,0.90,4.00,22.55,67,1,2,3,3.00,1.00,2.33,3,6,3,37.5,8.194,16,1.232,0.357,6,1.000,0,9.18
100000,43.12,36,6,12,0,11,4,3.00,0,0.278,240,1.45,20.36,7.25,67,1,2,4,3.00,1.33,3.83,5,6,6,37.8,15.416,29,1.232,0.357,6,1.000,0,11.05
100000,51.74,36,6,16,0,14,4,2.92,0,0.309,240,0.05,24.31,6.67,67,1,1,4,3.00,1.00,3.83,4,6,6,37.2,19.760,36,1.232,0.357,6,1.000,0,1.50
100000,25.87,36,6,2,0,7,1,3.50,4,0.077,239,0.73,29.15,6.72,67,2,2,1,3.00,1.67,5.25,4,4,6,40.5,13.015,15,1.232,0.357,6,1.000,0,10.50
100000,39.42,36,6,8,0,12,2,3.18,2,0.203,239,0.00,0.25,26.01,67,1,1,2,3.00,1.33,4.40,4,5,6,37.7,14.999,26,1.232,0.357,6,1.000,0,3.00
100000,36.26,36,6,10,0,10,3,3.08,0,0.276,239,0.94,17.82,1.39,67,1,1,3,3.00,1.67,3.83,4,6,6,37.1,11.733,26,1.133,0.441,6,1.000,0,20.00
100000,6.17,21,1,1,0,2,1,1.60,14,0.162,239,0.00,5.72,0.87,67,1,1,1,3.00,1.00,1.50,2,4,1,34.8,2.040,4,1.233,0.303,6,1.000,0,3.00
100000,28.12,25,0,5,0,14,0,1.00,2,0.178,239,0.00,23.03,5.47,1036,2,2,0,1.00,1.00,1.00,4,4,5,39.5,6.752,19,1.480,0.365,5,1.000,0,11.50
100000,13.86,24,1,4,0,6,0,1.30,4,0.289,239,0.00,11.11,0.44,67,1,1,0,1.33,1.00,1.50,5,4,6,35.0,9.006,11,1.155,0.350,6,1.000,0,2.25
100000,17.94,25,0,0,0,12,0,1.00,6,0.000,238,0.00,7.34,5.12,1036,1,1,0,1.00,1.00,1.00,2,3,4,34.7,1.628,12,1.495,0.351,5,1.000,0,2.37
100000,37.39,36,5,11,0,12,3,2.73,2,0.294,238,0.00,5.20,14.30,67,1,1,3,3.00,1.00,3.33,6,6,5,35.6,7.888,28,1.133,0.441,6,1.000,0,6.05
100000,62.52,49,17,4,0,14,2,6.17,4,0.064,238,0.00,30.00,2.13,67,0,0,3,7.29,3.00,7.60,6,5,7,5.9,12.552,35,1.202,0.399,7,1.000,0,1.00
100000,8.84,25,0,3,0,3,0,1.00,6,0.339,237,0.00,7.67,37.94,1036,1,1,0,1.00,1.00,1.00,2,2,5,32.8,0.262,6,1.474,0.383,5,1.000,0,8.75
100000,35.73,36,6,8,0,9,3,3.18,2,0.224,237,0.00,2.18,29.05,67,0,1,3,3.00,1.33,4.40,4,5,6,27.3,1.211,23,1.232,0.357,6,1.000,0,7.52
100000,22.18,36,6,2,0,4,1,3.70,4,0.090,237,0.00,7.68,11.06,67,2,2,1,3.00,2.33,5.25,3,4,6,39.5,0.275,12,1.232,0.357,6,1.000,0,3.00
100000,19.16,25,0,5,0,8,0,1.00,4,0.261,236,0.00,11.23,0.74,1036,0,1,0,1.00,1.00,1.00,2,5,3,24.3,1.056,13,1.474,0.383,5,1.000,0,6.00
100000,35.67,25,0,5,0,19,0,1.00,0,0.140,236,1.93,14.33,5.45,1036,0,1,0,1.00,1.00,1.00,3,5,5,26.3,10.304,24,1.486,0.460,5,1.000,0,3.50
100000,28.34,36,6,0,0,11,0,3.56,6,0.000,236,0.00,12.96,33.54,67,2,1,0,3.00,1.00,6.67,4,3,6,45.1,6.620,17,1.232,0.357,6,1.000,0,14.00
100000,21.71,25,0,6,0,8,0,1.00,4,0.276,235,1.27,14.01,2.66,1036,0,0,0,1.00,1.00,1.00,3,4,4,21.1,12.860,14,1.551,0.366,5,1.000,0,12.27
100000,32.36,36,6,13,0,4,3,2.71,0,0.402,235,0.00,0.88,18.90,67,1,0,3,3.33,1.00,3.25,7,6,6,34.2,2.245,23,1.116,0.425,6,1.000,0,8.50
100000,40.79,36,6,12,0,12,3,3.00,0,0.294,235,0.41,17.54,13.95,67,2,2,3,3.00,1.33,3.83,5,6,6,41.3,19.185,30,1.133,0.441,6,1.000,0,13.25
100000,33.26,36,6,6,0,9,3,3.08,0,0.180,234,0.00,11.17,4.71,67,1,1,3,3.00,1.67,3.83,5,6,6,38.5,5.406,21,1.232,0.357,6,1.000,0,5.00
100000,41.89,36,6,12,0,10,4,3.00,0,0.286,234,1.87,23.19,38.57,67,1,1,4,3.00,1.33,3.83,4,6,6,34.1,19.432,28,1.232,0.357,6,1.000,0,12.90
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,234,0.00,14.54,14.89,67,1,0,0,3.00,3.00,18.00,3,1,6,28.8,3.654,6,1.232,0.357,6,1.000,0,6.00
100000,12.16,36,0,7,0,2,0,1.00,12,0.576,234,0.00,15.22,4.91,67,1,0,0,1.00,1.00,1.00,1,3,3,29.2,1.548,9,1.351,0.418,6,1.000,0,11.60
100000,42.87,36,0,10,0,24,0,1.00,0,0.233,234,-0.00,22.01,0.32,67,2,2,0,1.00,1.00,1.00,4,6,6,54.0,14.715,34,1.261,0.329,6,1.000,0,11.75
100000,16.12,25,0,3,0,6,0,1.00,8,0.186,234,-0.00,12.52,1.21,1036,0,0,0,1.00,1.00,1.00,2,3,3,2.7,0.152,9,1.791,0.312,5,1.000,0,2.37
100000,32.03,36,6,4,0,10,1,3.30,4,0.125,234,0.00,1.28,8.86,67,2,2,1,3.00,1.00,5.25,3,4,6,39.5,1.006,20,1.232,0.357,6,1.000,0,4.25
100000,19.54,25,0,3,0,11,0,1.00,4,0.153,233,0.00,7.04,3.09,1036,1,1,0,1.00,1.00,1.00,2,3,5,36.4,6.697,14,1.396,0.308,5,1.000,0,0.75
100000,32.68,35,5,5,0,11,2,3.00,4,0.153,233,3.60,19.31,42.71,67,0,0,2,3.00,1.40,3.80,3,5,5,10.6,15.838,21,1.257,0.359,6,1.000,0,15.25
100000,5.28,35,0,4,0,0,0,1.00,14,0.758,233,0.00,10.34,6.75,67,2,2,0,1.00,1.00,1.00,3,2,3,43.4,1.599,4,1.319,0.382,6,1.000,0,12.26
100000,41.89,36,6,10,0,12,2,3.00,0,0.239,233,2.74,7.33,22.60,67,0,1,2,3.00,1.33,3.83,5,6,6,26.4,12.905,28,1.232,0.357,6,1.000,0,5.25
100000,28.12,25,0,5,0,14,0,1.00,2,0.178,233,0.00,15.34,3.45,1036,1,1,0,1.00,1.00,1.00,4,4,5,37.0,5.346,19,1.480,0.365,5,1.000,0,0.75
100000,41.89,36,6,12,0,10,3,3.00,0,0.286,233,0.00,12.89,17.88,67,2,2,3,3.00,1.33,3.83,3,6,6,45.8,10.246,28,1.232,0.357,6,1.000,0,13.25
100000,55.34,36,9,12,0,14,3,3.62,0,0.217,232,0.00,11.14,17.46,67,1,1,3,4.50,1.00,4.50,6,6,6,32.6,18.117,35,1.258,0.341,6,1.000,0,5.50
100000,52.97,36,7,17,0,12,3,2.46,0,0.321,232,0.57,15.90,2.59,67,2,2,3,3.67,1.00,2.58,9,6,6,39.7,13.478,36,1.232,0.357,6,1.000,0,16.75
100000,18.50,21,1,8,0,5,1,1.18,2,0.432,232,0.35,4.77,25.01,67,0,1,1,1.40,1.00,1.17,3,6,5,17.7,3.363,14,1.233,0.303,6,1.000,0,24.00
100000,22.42,81,0,0,0,18,0,1.00,14,0.000,232,0.45,26.37,6.92,67,0,0,0,1.00,1.00,1.00,6,2,9,22.3,3.926,18,1.245,0.344,9,1.000,0,0.00
100000,36.75,25,0,11,0,13,0,1.00,0,0.299,231,2.72,19.26,7.10,1036,0,0,0,1.00,1.00,1.00,4,5,5,3.8,8.438,24,1.531,0.332,5,1.000,0,6.52
100000,7.99,25,0,4,0,1,0,1.00,10,0.501,231,0.00,7.30,14.23,1036,1,0,0,1.00,1.00,1.00,4,3,2,29.3,1.806,5,1.598,0.293,5,1.000,0,5.27
100000,34.50,36,6,7,0,9,3,3.27,2,0.203,231,0.00,8.51,3.40,67,1,1,3,3.00,1.67,4.40,5,5,6,32.5,4.417,22,1.232,0.357,6,1.000,0,4.50
100000,17.25,36,6,0,0,2,0,4.38,8,0.000,230,0.00,17.07,12.05,67,2,1,0,3.00,2.33,9.50,3,2,6,43.1,6.132,8,1.232,0.357,6,1.000,0,14.78
100000,127.04,64,45,2,0,16,1,13.16,0,0.016,230,0.00,15.43,0.79,67,0,0,2,16.88,9.25,13.25,9,8,8,18.3,2.705,63,1.176,0.472,8,1.000,0,0.75
100000,27.56,25,0,5,0,13,0,1.00,0,0.181,230,1.38,20.24,1.43,1036,1,1,0,1.00,1.00,1.00,4,5,5,37.8,7.633,18,1.531,0.325,5,1.000,0,3.40
100000,36.50,49,0,10,0,21,0,1.00,2,0.274,230,0.00,14.20,0.15,67,0,0,0,1.00,1.00,1.00,5,7,6,20.3,6.706,31,1.177,0.341,7,1.000,0,2.00
100000,36.10,36,0,7,0,22,0,1.00,0,0.194,229,0.00,10.54,14.83,1032,0,0,0,1.00,1.00,1.00,6,6,6,22.7,5.838,29,1.245,0.527,6,1.000,0,4.37
100000,50.51,36,6,15,0,14,3,2.92,0,0.297,229,4.91,21.16,22.56,67,2,2,3,3.00,1.00,3.83,4,6,6,42.6,17.177,35,1.232,0.357,6,1.000,0,10.25
100000,50.25,36,10,9,0,12,2,3.67,0,0.179,229,1.24,30.69,3.83,1032,0,0,3,5.33,1.00,4.17,3,6,6,3.1,20.676,31,1.226,0.458,6,1.000,0,10.50
100000,33.04,25,0,3,0,21,0,1.00,0,0.091,229,2.17,4.74,10.67,1032,0,0,0,1.00,1.00,1.00,4,5,5,19.3,2.506,24,1.377,0.395,5,1.000,0,1.77
100000,47.59,36,6,15,0,15,3,2.92,0,0.315,229,-0.00,17.62,5.43,67,2,2,3,3.00,1.00,3.83,6,6,6,40.8,10.980,36,1.133,0.441,6,1.000,0,1.46
100000,8.11,36,0,6,0,0,0,1.00,14,0.740,229,0.25,24.21,7.09,67,1,1,0,1.00,1.00,1.00,2,2,3,36.3,4.290,6,1.351,0.418,6,1.000,0,7.75
100000,49.28,36,5,16,0,14,3,1.96,0,0.325,228,2.94,17.54,12.63,67,0,1,3,2.67,1.00,2.08,6,6,6,24.0,15.872,35,1.232,0.357,6,1.000,0,12.00
100000,28.08,36,0,5,0,14,0,1.00,4,0.178,228,0.00,11.15,6.29,1036,1,0,0,1.00,1.00,1.00,4,4,6,29.6,2.873,19,1.478,0.318,6,1.000,0,14.00
100000,41.89,36,6,10,0,12,3,3.00,0,0.239,228,2.71,23.22,1.64,67,2,1,3,3.00,1.33,3.83,5,6,6,41.3,14.556,28,1.232,0.357,6,1.000,0,18.50
100000,53.53,36,0,13,0,23,0,1.00,0,0.243,228,0.00,9.69,7.43,1036,1,1,0,1.00,1.00,1.00,6,6,6,28.6,13.638,36,1.487,0.371,6,1.000,0,1.25
100000,7.27,36,0,1,0,5,0,1.00,10,0.138,228,0.00,15.62,0.90,67,0,0,0,1.00,1.00,1.00,2,6,1,16.2,3.485,6,1.212,0.314,6,1.000,0,12.00
100000,48.05,36,6,12,0,15,2,2.92,0,0.250,227,0.00,11.63,10.44,67,1,1,2,3.00,1.00,3.83,4,6,6,36.4,5.146,33,1.232,0.357,6,1.000,0,4.80
100000,11.74,36,0,7,0,3,0,1.00,2,0.596,227,0.02,12.04,1.14,67,2,1,0,1.00,1.00,1.00,3,5,6,39.9,5.909,10,1.174,0.416,6,1.000,0,7.50
100000,46.12,36,0,10,0,24,0,1.00,0,0.217,227,0.00,19.56,5.28,948,0,0,0,1.00,1.00,1.00,6,6,6,20.1,7.293,34,1.356,0.306,6,1.000,0,2.25
100000,8.84,25,0,2,0,4,0,1.00,10,0.226,227,0.00,13.16,8.64,1036,1,1,0,1.00,1.00,1.00,2,3,2,33.1,0.950,6,1.474,0.383,5,1.000,0,4.00
100000,51.74,36,6,16,0,14,4,2.92,0,0.309,226,0.07,22.34,12.98,67,0,1,4,3.00,1.00,3.83,6,6,6,26.1,23.504,36,1.232,0.357,6,1.000,0,23.00
100000,47.59,36,6,16,0,14,3,2.92,0,0.336,226,1.08,14.62,14.67,67,2,2,3,3.00,1.00,3.83,4,6,6,43.1,23.504,36,1.133,0.441,6,1.000,0,14.21
100000,39.22,25,0,12,0,13,0,1.00,0,0.306,226,5.87,28.51,4.53,1036,0,0,0,1.00,1.00,1.00,4,5,5,8.1,18.532,25,1.569,0.311,5,1.000,0,17.79
100000,36.96,36,6,8,0,10,3,3.00,0,0.216,226,0.00,3.95,25.05,67,2,2,3,3.00,1.33,3.83,4,6,6,42.2,0.608,24,1.232,0.357,6,1.000,0,6.50
100000,40.65,36,3,16,0,11,3,1.54,0,0.394,226,3.14,18.86,11.99,67,0,0,3,2.00,1.00,1.58,4,6,6,15.1,19.083,30,1.232,0.357,6,1.000,0,7.00
100000,39.42,36,6,11,0,9,4,3.00,0,0.279,226,1.67,20.03,6.08,67,0,1,4,3.00,1.33,3.83,5,6,6,27.7,18.562,26,1.232,0.357,6,1.000,0,14.25
100000,37.39,36,6,12,0,9,3,3.00,0,0.321,225,0.00,1.50,8.67,67,0,1,3,3.00,1.33,3.83,3,6,6,27.3,3.880,27,1.133,0.441,6,1.000,0,8.00
100000,14.78,36,6,0,0,0,0,5.14,10,0.000,225,0.00,7.51,11.02,67,2,2,0,3.00,3.00,18.00,2,1,6,42.7,0.691,6,1.232,0.357,6,1.000,0,7.25
