step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
29991,11,504755,359471,85956,191,0,0,0,0,5039,1926,482,5,5794,2155,255,12,3555,936,86,5,449,395,50,5,2243,0,1200,0,17.71,0,0.0,19,7,4.21,6
30091,0,448668,345296,107289,469,0,0,0,0,4056,1558,559,3,4386,1759,450,9,2574,748,204,7,330,325,62,1,213,0,211,0,15.85,0,0.0,10,2,17.75,1
30191,1,418962,320412,110256,368,0,0,0,0,3061,1492,565,0,3095,1871,647,6,1606,732,273,1,313,385,98,5,59990,0,13495,0,15.53,125,143.5,5,0,0.00,0
30291,2,432286,301972,86480,54,0,0,0,0,3287,1322,356,1,2740,1498,688,6,1360,462,248,3,294,409,159,3,64391,0,22842,0,15.28,96,105.4,0,0,0.00,0
30391,3,468003,293171,60311,140,0,0,0,0,3746,1375,194,23,3365,1457,420,27,1753,531,125,25,307,303,113,1,34273,0,16659,0,15.08,12,95.2,23,17,1.04,16
30491,4,502136,296476,46651,214,0,0,0,0,3950,1423,188,13,3821,1424,294,13,2074,528,96,13,353,310,82,0,15246,0,9331,0,15.30,1,291.0,72,22,3.57,19
30591,5,485130,310180,45717,76,0,0,0,0,3441,1554,164,11,3293,1304,180,9,1520,463,48,8,338,269,56,0,1158,0,867,0,17.60,1,146.9,121,35,7.88,33
30691,6,500640,341983,51555,195,0,0,0,0,3275,1836,216,20,3200,1467,187,21,1545,581,52,21,409,266,58,0,494,0,338,0,16.92,1,183.5,16,1,7.00,1
30791,7,493975,368592,54810,131,0,0,0,0,3073,1955,184,3,3112,1832,291,6,1365,752,107,5,359,340,59,1,8829,0,3653,0,16.40,27,83.6,0,0,0.00,0
30891,8,473373,379254,49289,96,0,0,0,0,3144,1754,181,2,3327,1777,282,5,1586,619,96,3,425,336,83,0,23074,0,8025,0,15.29,47,97.2,0,0,0.00,0
30991,9,451688,363935,43295,144,0,0,0,0,3162,1772,163,1,3159,2075,216,3,1544,821,59,1,407,379,63,0,12184,0,5621,0,15.11,4,159.7,6,5,2.65,4
31091,10,478730,338211,47097,32,0,0,0,0,3747,1703,223,0,3497,1899,208,2,1826,768,66,0,422,395,65,1,5436,0,2573,0,16.67,1,142.7,38,16,0.98,14
31191,11,429496,327468,56504,43,0,0,0,0,3523,1527,296,0,3936,1711,203,3,2236,622,79,1,382,391,43,2,475,0,451,0,16.35,0,0.0,27,10,3.12,9
31291,0,444978,340358,72017,83,0,0,0,0,3573,1875,409,2,2914,1733,288,4,1515,727,119,3,358,293,44,0,132,0,100,0,16.64,0,0.0,11,0,0.00,0
31391,1,505688,357712,81390,229,0,0,0,0,4054,2054,365,10,3410,1933,409,11,1719,901,161,9,328,323,70,2,45074,0,10939,0,15.86,102,125.4,1,0,0.00,0
31491,2,482464,366422,67279,233,0,0,0,0,3546,1919,195,3,3997,2001,478,9,2067,912,117,6,328,330,107,0,55773,0,17296,0,15.28,66,128.1,0,0,0.00,0
31591,3,464032,382146,46664,237,0,0,0,0,3764,2007,127,6,3858,1746,329,15,2009,676,73,10,382,338,110,2,33618,0,13711,0,15.09,3,158.0,14,10,3.42,10
31691,4,437278,416999,36248,191,0,0,0,0,3904,2375,142,18,3549,2082,225,21,1975,816,52,17,402,406,76,1,14782,0,8381,0,15.31,0,0.0,37,15,3.07,15
31791,5,498868,438947,40754,262,0,0,0,0,4674,2554,276,19,4096,2641,190,30,2397,1187,93,23,345,381,44,1,1318,0,819,0,18.99,0,0.0,114,27,3.19,26
31891,6,539421,435635,53940,158,0,0,0,0,4630,2509,317,3,4025,2514,230,10,2299,1128,89,6,310,345,45,0,671,0,239,0,18.11,1,518.0,5,1,7.50,1
31991,7,554713,442138,65603,71,0,0,0,0,4691,2334,346,4,4531,2414,284,8,2451,997,100,5,300,399,46,0,10614,0,2332,0,16.10,16,147.7,0,0,0.00,0
32091,8,603194,428058,75085,212,0,0,0,0,5102,2276,378,0,4261,2467,421,7,2261,929,153,3,406,435,67,2,26135,0,5069,0,15.41,26,121.8,0,0,0.00,0
32191,9,713201,429291,72462,87,0,0,0,0,6370,2441,370,2,5242,2335,320,3,2661,933,105,0,500,445,66,1,13653,0,4386,0,15.26,1,66.9,7,4,5.00,2
32291,10,729371,405989,80476,638,0,0,0,0,6989,2517,401,6,7448,3175,412,9,4132,1526,192,6,453,493,77,2,6717,0,2619,0,17.39,0,0.0,14,6,5.00,5
32391,11,554323,384463,82531,506,0,0,0,0,5979,2461,427,7,8165,2460,405,10,5095,1194,161,6,447,405,84,0,666,0,661,0,16.16,1,178.2,20,5,8.50,2
32491,0,433574,382550,86654,158,0,0,0,0,4147,2354,445,1,4613,2289,430,8,2767,1252,176,5,343,315,85,1,260,0,195,0,19.69,2,138.9,4,0,0.00,0
32591,1,418935,356509,82327,151,0,0,0,0,3774,1820,361,0,3563,2448,515,3,2093,1219,183,0,287,369,108,1,37671,0,10794,0,15.80,121,114.1,0,0,0.00,0
32691,2,399021,340013,68210,92,0,0,0,0,3298,1701,267,2,3514,1672,443,2,2060,657,120,0,324,370,120,1,45560,0,17524,0,15.27,92,118.3,0,0,0.00,0
32791,3,400540,336924,57125,238,0,0,0,0,3457,1819,229,6,3252,1894,384,7,1821,762,131,6,333,393,87,0,27132,0,11078,0,15.14,3,97.2,31,16,1.25,15
32891,4,454060,342490,49696,105,0,0,0,0,3805,2083,271,3,2982,2055,323,7,1557,941,129,6,346,360,74,0,13322,0,7252,0,15.83,2,173.2,56,30,3.56,26
32991,5,502105,355321,49464,85,0,0,0,0,4510,1972,232,0,4019,1869,232,2,2356,803,96,0,302,282,50,1,3415,0,1417,0,21.11,0,0.0,115,22,6.60,22
33091,6,531827,378863,56924,159,0,0,0,0,4600,2198,276,1,4277,1881,272,3,2458,825,104,1,366,241,54,2,5050,0,771,0,16.99,3,93.2,17,3,12.33,2
33191,7,548910,404057,57879,367,0,0,0,0,4121,2460,231,3,4027,2791,337,7,2247,1480,117,2,327,313,52,4,13282,0,2799,0,15.71,20,168.5,0,0,0.00,0
33291,8,493352,364131,49190,177,0,0,0,0,3641,1694,178,1,4497,2033,324,6,2364,821,89,2,417,421,69,1,23722,0,8247,0,15.43,60,155.2,0,0,0.00,0
33391,9,422099,339385,43740,180,0,0,0,0,2970,1548,301,0,3358,1693,287,5,1698,581,129,1,458,351,66,1,16190,0,6622,0,15.18,5,95.5,9,7,3.61,4
33491,10,385186,327616,46848,81,0,0,0,0,3187,1831,312,0,3435,1933,349,4,1859,848,207,0,455,357,56,4,4651,0,2487,0,17.29,0,0.0,52,29,3.34,23
33591,11,403577,337656,58157,263,0,0,0,0,3389,2083,330,3,2506,1878,217,6,1233,917,95,5,405,332,31,0,1045,0,875,0,18.92,0,0.0,21,6,9.33,3
33691,0,483772,368930,73778,447,0,0,0,0,4148,2211,403,3,3652,1922,324,10,1917,974,112,3,280,274,38,2,14,0,0,0,24.78,0,0.0,8,0,0.00,0
33791,1,481626,383933,75247,121,0,0,0,0,4402,2107,379,2,4351,2249,505,7,2542,1072,217,3,305,301,69,1,39435,0,9420,0,16.02,89,132.3,0,0,0.00,0
33891,2,477341,401261,59698,71,0,0,0,0,4436,1997,204,0,4199,1644,470,6,2412,609,145,2,313,333,102,1,46762,0,14874,0,15.42,66,112.8,0,0,0.00,0
33991,3,461645,428704,40609,64,0,0,0,0,3956,2174,112,0,4168,1961,286,4,2394,747,60,0,316,366,86,2,20626,0,9499,0,15.04,1,192.2,24,17,1.56,17
34091,4,435533,428845,33667,0,0,0,0,0,3519,2415,133,0,3922,2811,204,0,2159,1230,62,0,337,450,58,0,6666,0,3999,0,15.78,0,0.0,44,18,2.08,17
34191,5,397386,416870,34915,42,0,0,0,0,3210,2337,195,1,3389,2239,135,0,1801,959,29,0,322,392,46,0,1624,0,994,0,21.66,4,280.6,76,18,9.90,14
34291,6,374209,427906,45513,800,0,0,0,0,2713,2190,264,21,2825,2079,220,21,1447,876,101,19,332,371,32,0,1188,0,586,0,17.49,0,0.0,12,0,0.00,0
34391,7,362120,448129,50387,739,0,0,0,0,2625,2137,251,13,2687,2044,277,23,1378,732,107,15,318,351,45,0,6514,0,1855,0,15.81,13,130.5,0,0,0.00,0
34491,8,345654,437595,45494,367,0,0,0,0,2109,2137,155,5,2313,2502,288,10,1098,920,90,5,286,474,46,1,24293,0,7191,0,15.37,53,129.0,0,0,0.00,0
34591,9,313925,402487,38590,444,0,0,0,0,2128,1915,154,8,2153,2072,206,16,932,720,41,9,304,441,68,0,14059,0,5741,0,15.15,5,168.2,12,11,3.59,7
34691,10,346069,400750,41700,250,0,0,0,0,3052,2117,222,8,2515,2143,158,12,1352,888,50,8,319,420,37,1,4618,0,2166,0,16.46,1,405.4,42,20,3.77,16
34791,11,404866,404677,57592,207,0,0,0,0,3815,2235,346,3,3026,2234,176,13,1755,992,86,9,278,406,36,1,1306,0,1245,0,17.25,0,0.0,15,2,10.75,0
34891,0,455310,394321,80276,177,0,0,0,0,3871,2087,434,0,3325,2264,286,2,1915,1015,133,0,232,368,30,1,176,0,108,0,18.02,1,308.1,4,0,0.00,0
34991,1,469233,367207,87158,242,0,0,0,0,3349,1835,353,2,3660,2329,481,5,1834,1117,164,2,281,430,79,1,48855,0,11372,0,15.60,95,119.8,3,0,0.00,0
35091,2,408895,351820,67705,187,0,0,0,0,2761,1666,269,1,3248,1723,507,5,1585,659,154,2,306,380,107,3,55568,0,17389,0,15.17,59,131.8,0,0,0.00,0
35191,3,424552,340498,48557,74,0,0,0,0,4008,1356,164,0,3098,1641,345,1,1714,526,78,0,350,392,127,1,32271,0,11653,0,15.03,4,19.8,12,10,1.45,10
35291,4,450040,323221,39338,71,0,0,0,0,4350,1396,138,1,4712,1540,226,3,2774,502,69,2,289,385,62,1,12086,0,5427,0,15.24,1,6.7,42,17,2.03,16
35391,5,421241,322336,38312,66,0,0,0,0,3568,1333,187,0,3185,1247,199,2,1845,359,74,0,323,331,47,1,1272,0,1136,0,20.06,4,276.5,86,13,5.85,9
35491,6,472661,354818,44035,243,0,0,0,0,3899,1682,215,1,3669,1297,210,8,2160,471,74,5,271,301,57,1,1504,0,878,0,17.74,3,63.4,19,2,8.62,1
35591,7,450840,374170,47840,290,0,0,0,0,3260,1953,218,5,3531,1952,218,7,1900,854,68,4,313,323,42,0,8583,0,2754,0,15.90,14,184.7,0,0,0.00,0
35691,8,407452,380816,47699,369,0,0,0,0,2923,1799,214,6,3203,1733,232,6,1571,679,79,5,423,355,57,0,22324,0,6693,0,15.38,45,121.4,0,0,0.00,0
35791,9,417252,364070,49693,107,0,0,0,0,3548,1679,306,1,3474,1923,286,6,1844,729,92,4,413,413,67,0,14653,0,5557,0,15.11,3,20.3,8,5,1.80,4
35891,10,428026,367699,57899,41,0,0,0,0,3848,1736,371,0,3402,1728,279,1,1883,573,117,0,389,401,51,0,4662,0,2251,0,16.12,1,129.4,34,13,2.54,10
35991,11,450518,367187,67185,299,0,0,0,0,4620,1838,308,15,4049,1833,313,12,2371,679,122,9,294,363,54,2,1401,0,828,0,16.40,0,0.0,17,7,13.32,4
36091,0,502396,375641,69141,186,0,0,0,0,4531,1950,413,3,4511,1936,401,12,2783,899,191,9,264,332,49,1,396,0,300,0,18.28,0,0.0,11,2,12.75,0
36191,1,502212,373618,65311,41,0,0,0,0,3843,1914,292,0,3337,1981,487,1,1482,843,176,0,301,367,101,0,25139,0,8546,0,15.70,74,123.3,1,0,0.00,0
36291,2,498812,364622,51202,27,0,0,0,0,4362,1853,186,1,4838,1896,328,0,2553,796,76,0,314,349,98,0,28587,0,12502,0,15.31,52,137.4,1,0,0.00,0
36391,3,497050,368925,45450,124,0,0,0,0,4924,1846,203,2,4255,1895,260,4,2420,695,76,3,346,420,73,1,16699,0,7491,0,15.06,8,211.5,15,10,1.55,10
36491,4,549074,362933,41129,113,0,0,0,0,5351,1848,171,5,4770,1878,201,4,2797,659,65,3,358,387,55,0,6885,0,3441,0,15.64,1,30.3,37,13,2.44,13
36591,5,552742,382986,40114,91,0,0,0,0,6337,2093,156,2,6317,1914,182,3,3876,849,53,3,396,331,55,0,764,0,634,0,23.29,1,297.9,78,13,5.98,11
36691,6,593209,434623,43229,420,0,0,0,0,6042,2684,173,7,5795,2209,204,6,3704,1015,63,4,258,335,54,1,1185,0,563,0,18.20,2,206.5,4,1,6.25,1
36791,7,588277,468779,43917,873,0,0,0,0,5955,3178,215,10,5822,3128,266,15,3646,1675,95,11,313,393,51,0,9813,0,4371,0,16.00,33,122.0,0,0,0.00,0
36891,8,582363,476899,41175,630,0,0,0,0,5724,3165,239,6,5644,3049,268,12,3414,1591,87,7,388,417,68,1,18773,0,6120,0,15.33,34,101.7,0,0,0.00,0
36991,9,566179,468492,48144,251,0,0,0,0,5456,2988,460,1,5784,3458,343,4,3527,1722,170,2,406,484,42,0,10695,0,4279,0,15.13,2,135.5,6,3,3.17,2
37091,10,504848,437565,64883,202,0,0,0,0,4139,2828,552,3,4503,3246,436,5,2460,1646,231,4,385,489,48,1,4245,0,1995,0,16.08,0,0.0,28,9,3.89,7
37191,11,468838,415231,80001,383,0,0,0,0,4447,2463,559,2,4688,2596,438,5,2565,1240,223,1,411,408,32,1,1460,0,605,0,16.45,0,0.0,19,3,9.58,1
37291,0,456168,380836,87409,634,0,0,0,0,4953,2331,459,8,5199,3021,492,19,3206,1551,215,12,334,418,37,1,367,0,21,0,26.07,1,90.9,18,0,0.00,0
37391,1,389561,349960,76983,196,0,0,0,0,3792,1908,368,8,4263,1943,568,13,2626,824,223,8,348,384,92,2,42940,0,10074,0,15.67,96,116.6,1,0,0.00,0
37491,2,359272,359361,53536,22,0,0,0,0,2906,1666,184,1,2891,1571,476,3,1571,552,113,2,263,344,113,1,33837,0,9645,0,15.29,30,99.4,0,0,0.00,0
37591,3,369402,358253,36062,10,0,0,0,0,2853,1554,117,0,2445,1674,256,1,1180,573,69,0,240,342,58,1,13507,0,6056,0,15.09,2,104.2,13,9,1.39,8
37691,4,386687,354508,30949,9,0,0,0,0,2909,1435,153,2,2911,1561,173,2,1489,502,56,2,283,353,51,0,4356,0,2796,0,15.59,0,0.0,16,7,3.79,7
37791,5,378465,352348,33500,10,0,0,0,0,2553,1665,140,1,2546,1503,136,2,1161,463,50,1,285,389,41,1,895,0,472,0,19.27,2,187.5,82,8,24.28,5
37891,6,427557,384765,38467,0,0,0,0,0,3416,1848,153,0,2328,1507,148,0,1017,481,52,0,309,364,32,0,623,0,112,0,16.35,1,497.8,18,1,0.50,1
37991,7,541572,414686,41135,0,0,0,0,0,4245,1985,202,0,3598,1788,179,0,1817,643,44,0,300,324,52,0,9064,0,3794,0,16.00,32,166.7,0,0,0.00,0
38091,8,529584,421642,45923,97,0,0,0,0,4445,2005,285,3,4985,2269,265,3,2477,837,98,2,419,414,57,1,23530,0,8197,0,15.27,52,141.4,0,0,0.00,0
38191,9,470059,377588,47930,527,0,0,0,0,4291,1893,386,7,4492,2336,463,6,2532,830,252,3,397,473,55,3,15084,0,6793,0,15.14,3,168.8,7,6,2.00,5
38291,10,449173,353828,50757,409,0,0,0,0,3971,1783,368,2,3964,2114,284,9,2216,771,130,6,331,486,54,1,4146,0,2429,0,16.67,1,173.7,44,21,5.17,14
38391,11,416230,340226,60319,392,0,0,0,0,3531,1669,380,10,4053,1713,343,8,2354,638,161,6,354,304,41,0,790,0,759,0,15.78,0,0.0,30,4,6.25,3
38491,0,364065,325379,62843,211,0,0,0,0,2805,1736,347,3,3030,2000,389,5,1633,916,177,4,368,320,34,0,275,0,270,0,15.84,0,0.0,8,3,17.00,1
38591,1,367238,322910,56440,68,0,0,0,0,2581,1579,253,1,2409,1485,357,3,1210,583,124,1,305,304,51,1,19259,0,4121,0,15.71,39,128.9,2,0,0.00,0
38691,2,364022,347016,45642,179,0,0,0,0,2684,1705,140,0,2434,1425,298,1,1094,482,86,0,293,318,63,1,31115,0,10872,0,15.81,69,113.4,0,0,0.00,0
38791,3,382022,361451,33749,104,0,0,0,0,3335,2082,91,0,3392,2092,241,3,1835,834,65,0,312,396,65,1,15399,0,8366,0,15.18,1,192.0,15,12,1.56,11
38891,4,374188,358435,27099,88,0,0,0,0,3200,1986,99,1,2932,2147,150,1,1596,927,41,0,320,353,49,1,5757,0,3539,0,15.58,3,172.9,38,19,0.93,19
38991,5,423606,372760,27362,97,0,0,0,0,3495,2118,124,2,2842,1728,133,2,1470,703,48,2,231,309,41,0,1345,0,1135,0,22.35,5,343.6,52,10,6.05,9
39091,6,414101,416980,34414,208,0,0,0,0,3452,2253,146,2,3629,1899,129,7,2001,831,36,3,257,297,36,1,1253,0,881,0,17.67,1,47.6,2,0,0.00,0
39191,7,442625,431647,40596,300,0,0,0,0,3729,2377,186,1,3318,2372,171,7,1858,972,49,4,280,348,42,0,8774,0,3384,0,16.32,17,95.2,0,0,0.00,0
39291,8,440317,431882,42233,180,0,0,0,0,3749,2297,182,2,3529,2481,217,10,1900,977,54,3,294,479,55,1,18599,0,6314,0,15.38,35,143.4,0,0,0.00,0
39391,9,444791,398968,41749,181,0,0,0,0,3653,2100,240,3,3983,2451,262,4,2331,1013,96,1,317,449,54,0,14019,0,5364,0,15.16,4,114.7,4,2,7.88,0
39491,10,444770,371718,46737,393,0,0,0,0,3872,2115,313,1,3645,2510,218,2,2203,1166,77,1,278,436,43,0,3721,0,2372,0,15.98,1,336.6,26,13,6.10,7
39591,11,471719,362832,70557,587,0,0,0,0,3750,2016,520,4,3303,1862,203,9,1794,828,80,3,346,365,44,0,1058,0,924,0,15.76,0,0.0,27,7,8.11,4
39691,0,496639,381607,97655,442,0,0,0,0,4574,2087,417,0,4106,1982,270,4,2247,888,82,2,348,369,36,1,196,0,180,0,16.94,0,0.0,8,1,26.25,0
39791,1,588257,398935,97369,703,0,0,0,0,5384,1998,291,8,4192,1704,554,9,2487,646,141,3,363,323,85,3,55590,0,9524,0,15.47,72,120.7,3,0,0.00,0
39891,2,701606,415466,69857,1061,0,0,0,0,5476,2049,228,20,4066,2165,507,17,2105,818,124,13,386,420,128,1,52836,0,17276,0,15.27,43,130.7,0,0,0.00,0
39991,3,791702,398016,48733,666,0,0,0,0,6878,2061,226,10,7018,2291,384,25,3619,878,117,18,470,461,116,3,28590,0,13035,0,15.17,6,65.9,9,7,0.79,7
40091,4,724073,394350,40740,727,0,0,0,0,6487,2186,223,7,6305,2034,291,12,3352,727,113,11,602,457,88,0,13962,0,6199,0,15.62,3,102.0,30,18,4.21,16
40191,5,704750,422675,47144,438,0,0,0,0,6046,2494,344,3,7296,2703,248,10,4172,1261,107,5,494,373,46,2,2130,0,979,0,19.33,5,192.7,65,6,7.88,6
40291,6,574375,403793,57815,160,0,0,0,0,4943,2158,337,0,5657,2230,285,8,3182,980,113,2,464,353,37,2,2161,0,635,0,16.85,1,250.8,17,1,5.50,1
40391,7,547211,391801,61068,178,0,0,0,0,3880,2053,323,1,4184,2097,326,2,2143,760,119,1,505,423,44,1,9921,0,2453,0,15.95,19,155.9,0,0,0.00,0
40491,8,499405,386034,54430,191,0,0,0,0,3751,1954,254,0,4210,1989,416,5,2125,711,149,0,439,419,77,3,27010,0,6312,0,15.31,40,136.2,0,0,0.00,0
40591,9,433926,366989,46905,142,0,0,0,0,3006,1886,250,0,3391,2340,307,2,1674,897,106,0,420,427,59,2,16204,0,5451,0,15.20,1,279.0,9,4,3.44,2
40691,10,421467,340916,45144,107,0,0,0,0,2922,1811,225,0,2893,1926,228,2,1395,785,74,0,408,370,51,1,3309,0,2062,0,16.51,0,0.0,27,7,4.64,6
40791,11,422775,330636,47241,100,0,0,0,0,2770,1739,219,0,2755,1766,210,1,1216,741,71,0,402,313,36,1,1586,0,1034,0,15.84,0,0.0,20,6,9.88,2
40891,0,424784,315340,54367,73,0,0,0,0,2721,1438,299,1,2520,1676,228,3,1107,652,78,2,306,342,41,1,255,0,220,0,15.95,0,0.0,9,1,11.00,1
40991,1,405906,318501,55149,0,0,0,0,0,3059,1359,227,0,3664,1343,352,0,1860,403,122,0,362,305,71,0,26680,0,6348,0,15.76,68,136.4,3,0,0.00,0
41091,2,341796,325602,45316,0,0,0,0,0,2781,1577,199,0,3181,1378,316,0,1751,477,105,0,379,321,63,0,31435,0,10048,0,15.50,46,119.8,0,0,0.00,0
41191,3,330070,337581,43381,140,0,0,0,0,2539,1719,185,0,2221,1788,217,3,1128,748,65,0,301,314,60,3,23871,0,7381,0,15.23,6,87.1,18,14,2.68,10
41291,4,369217,345919,40763,10,0,0,0,0,2926,1895,200,1,2365,1696,245,2,1264,678,75,2,241,360,51,0,10739,0,4449,0,15.78,1,29.6,31,11,7.30,8
41391,5,438008,355226,48492,2,0,0,0,0,3548,1938,349,2,2774,1873,255,2,1522,752,113,2,241,333,60,0,3894,0,1407,0,22.71,5,136.3,65,16,7.94,14
41491,6,476239,366034,63258,6,0,0,0,0,3399,1812,409,3,3198,1729,298,3,1629,652,138,3,315,286,43,0,3296,0,864,0,16.83,2,146.2,7,0,0.00,0
41591,7,485290,378682,69209,15,0,0,0,0,3853,1999,365,10,3665,1841,356,10,1869,709,150,10,350,312,34,0,11255,0,2322,0,15.98,13,114.4,0,0,0.00,0
41691,8,491373,385622,68658,91,0,0,0,0,3897,2128,381,42,3716,2391,408,41,2107,1086,169,41,411,387,57,0,21384,0,5856,0,15.29,40,128.4,0,0,0.00,0
41791,9,535580,374879,69296,153,0,0,0,0,3901,2267,413,13,3345,2361,430,17,1696,1022,170,15,414,388,92,0,14364,0,5662,0,15.21,2,133.3,5,5,3.55,2
41891,10,603657,381790,70025,229,0,0,0,0,5109,2407,503,9,4066,2133,454,12,2081,903,189,9,448,407,74,2,4622,0,2250,0,16.63,0,0.0,33,15,3.48,12
41991,11,700303,389575,83862,71,0,0,0,0,5921,2331,543,5,4872,2474,415,5,2546,1195,187,4,465,322,52,1,869,0,633,0,18.61,0,0.0,12,2,14.88,0
42091,0,762151,387350,94565,49,0,0,0,0,6683,2395,671,0,6868,2373,617,1,3495,1156,304,1,533,328,62,0,402,0,174,0,18.30,0,0.0,8,0,0.00,0
42191,1,649523,402955,90782,235,0,0,0,0,6075,2341,430,1,7136,2508,600,1,4047,1235,224,1,496,331,83,0,48960,0,6699,0,15.46,68,153.2,4,0,0.00,0
42291,2,592373,379649,68589,292,0,0,0,0,4364,1868,233,1,4949,2085,510,3,2640,846,131,1,456,364,92,1,50990,0,12862,0,15.36,59,141.9,1,0,0.00,0
42391,3,527830,367189,48357,95,0,0,0,0,3526,1853,178,0,3737,1964,310,3,1566,789,73,0,433,374,71,2,27700,0,8880,0,15.05,3,83.4,12,8,2.44,7
42491,4,528173,368451,40023,26,0,0,0,0,4188,1973,128,1,4243,1889,230,1,2195,749,69,1,473,389,64,0,12362,0,5622,0,15.40,0,0.0,41,23,3.39,21
42591,5,494559,374821,39450,230,0,0,0,0,3307,1828,198,6,3488,1849,210,9,1634,698,63,6,448,399,64,1,1186,0,770,0,21.46,1,315.5,67,15,6.08,15
42691,6,465669,386746,45969,79,0,0,0,0,3315,1973,248,2,3657,1811,221,7,1707,711,83,5,415,366,42,0,894,0,701,0,17.02,3,190.0,9,3,14.33,3
42791,7,429807,414311,53467,13,0,0,0,0,2823,2219,264,7,3085,1978,257,7,1447,797,91,7,406,354,43,0,6503,0,2813,0,16.29,17,143.5,0,0,0.00,0
42891,8,383982,415645,57947,411,0,0,0,0,2332,2066,311,12,2653,2094,281,11,1148,714,86,9,376,413,61,1,19707,0,4788,0,15.60,30,137.5,0,0,0.00,0
42991,9,386049,397881,64910,440,0,0,0,0,2779,1907,367,4,2271,2328,370,16,1005,845,128,7,368,464,79,3,13505,0,4309,0,15.22,1,89.7,6,3,7.42,1
43091,10,450425,368447,67804,189,0,0,0,0,3769,1778,339,1,2848,2021,291,8,1488,733,106,1,328,433,48,0,4400,0,2273,0,16.49,1,120.4,23,9,4.64,5
43191,11,533040,357294,81073,604,0,0,0,0,4810,1965,485,9,4274,2031,395,15,2334,789,194,11,345,398,48,2,1060,0,888,0,16.09,0,0.0,16,4,12.56,1
43291,0,511560,362376,86427,459,0,0,0,0,4598,2118,451,12,5383,2136,440,19,3136,1022,180,14,366,363,79,3,569,0,289,0,21.87,0,0.0,9,0,0.00,0
43391,1,438492,371760,75102,456,0,0,0,0,3740,1885,306,26,4184,1810,601,25,2305,826,200,23,314,310,115,0,40952,0,9670,0,15.76,93,152.5,0,0,0.00,0
43491,2,377686,360361,52317,271,0,0,0,0,3368,1722,223,12,3465,2013,407,24,1754,775,130,19,323,368,107,2,36859,0,14194,0,15.45,75,155.3,1,0,0.00,0
43591,3,447594,350575,38978,67,0,0,0,0,4583,1755,135,1,3962,1797,267,5,2373,635,74,2,275,433,83,1,17685,0,8881,0,15.15,4,160.6,15,11,1.84,8
43691,4,418383,355326,34128,2,0,0,0,0,3853,1827,114,1,3935,1835,201,1,2216,745,60,1,261,360,50,0,6184,0,4623,0,15.56,1,331.9,54,19,4.07,16
43791,5,424299,372352,34132,13,0,0,0,0,3879,2075,140,3,3752,1742,130,6,2176,662,41,5,237,333,34,0,1377,0,798,0,18.78,0,0.0,97,16,13.64,11
43891,6,497140,411436,43161,115,0,0,0,0,4402,2539,209,8,3210,2144,138,9,1822,895,43,7,262,355,44,1,3376,0,888,0,18.33,7,83.2,4,2,7.75,2
43991,7,560465,433133,48604,367,0,0,0,0,4776,2394,205,4,4315,2516,224,10,2088,1145,55,4,314,366,53,0,16311,0,2983,0,15.67,20,123.2,0,0,0.00,0
44091,8,580314,446227,49268,421,0,0,0,0,4867,2544,284,0,4799,2355,292,7,2574,975,94,1,310,399,65,0,26198,0,7181,0,15.23,36,131.5,0,0,0.00,0
44191,9,524201,459543,54512,56,0,0,0,0,4358,2696,279,0,4693,2912,258,3,2346,1332,99,0,397,447,62,0,18603,0,7004,0,15.13,5,53.7,8,7,3.54,4
44291,10,496974,438416,65851,51,0,0,0,0,4662,2556,442,3,5063,2836,252,7,3007,1337,121,4,395,431,37,0,4224,0,2394,0,15.95,0,0.0,30,13,1.90,13
44391,11,465388,398676,85811,74,0,0,0,0,3776,2213,416,0,3848,2694,298,1,2247,1240,137,0,376,431,56,0,851,0,593,0,16.47,0,0.0,20,5,13.95,1
44491,0,447094,375056,101533,40,0,0,0,0,3443,2112,436,0,3675,2362,328,1,1936,1075,123,0,334,451,61,1,100,0,100,0,16.29,0,0.0,11,1,13.00,0
44591,1,394151,354331,102173,55,0,0,0,0,3006,1787,404,0,3585,1955,579,1,1907,770,176,1,355,413,148,0,53745,0,15453,0,15.42,144,128.5,1,0,0.00,0
44691,2,357426,350620,78251,182,0,0,0,0,2727,1679,249,0,2594,1713,535,2,1170,615,136,0,374,339,140,1,57381,0,21400,0,15.32,77,126.2,0,0,0.00,0
44791,3,330155,353382,56414,320,0,0,0,0,2570,1696,224,0,3079,1769,331,5,1651,590,66,1,300,390,118,3,30606,0,14454,0,15.10,9,92.5,14,10,3.23,7
44891,4,285669,349784,54100,299,0,0,0,0,2202,1707,242,7,2318,1786,285,10,1137,673,95,7,275,389,81,2,10931,0,6097,0,15.67,2,87.2,44,21,2.90,19
44991,5,302050,356870,57385,247,0,0,0,0,1928,1789,237,3,1612,1637,219,13,713,593,78,10,215,361,54,3,1797,0,759,0,20.98,2,352.7,166,20,7.20,18
