step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
28091,4,283289,328552,210131,0,4129,70267,176356,0,2121,2388,471,0,1733,1735,628,0,834,881,284,0,214,230,129,0,140667,139300,111573,110896,-13.39,0,0.0,87,83,0.36,83
28191,5,299092,392094,209162,0,3976,50381,146699,0,2443,3157,616,0,2370,2639,434,0,1351,1470,128,0,190,231,209,0,5997,5509,5312,4886,-7.30,0,0.0,281,237,0.51,237
28291,6,322065,450989,234018,6,4483,25714,100373,0,2876,3309,1060,7,2332,2787,804,6,1320,1462,282,6,199,279,336,0,337,196,262,146,6.28,2,49.3,26,18,0.33,18
28391,7,409071,518329,253995,14,4852,15352,40708,0,4010,3967,1571,5,2534,3433,1445,7,1455,1848,607,7,239,368,405,0,7220,5700,2845,2323,-0.29,22,124.0,0,0,0.00,0
28491,8,544477,443754,236031,28,6351,24771,28527,0,4756,3158,1459,9,3794,5566,1998,9,2212,2834,844,9,264,585,408,0,28914,26031,7003,6714,-3.94,25,90.3,0,0,0.00,0
28591,9,595631,254003,184283,10,6127,36805,33095,0,4568,1809,969,4,4289,2848,1496,5,2323,1275,639,5,266,565,248,0,31475,29959,9145,9024,-7.92,2,46.2,2,2,1.25,2
28691,10,526311,225179,134801,7,6015,47730,34916,0,3998,1737,626,2,5017,1650,976,2,2671,1003,361,2,380,177,193,0,13407,12713,6854,6772,-8.62,0,0.0,20,13,2.44,13
28791,11,426994,262200,125094,7,5790,41289,31632,0,3300,2344,652,2,4016,1945,616,2,2112,1072,211,2,462,202,154,0,1487,1289,887,800,-6.89,0,0.0,27,20,0.15,20
28891,0,386022,317212,134842,0,4481,29737,49739,0,3065,2912,588,0,3220,2345,463,0,1602,1358,160,0,450,212,119,0,553,398,439,385,-2.10,0,0.0,3,2,3.62,1
28991,1,366092,346115,141644,0,5445,16851,87636,0,2958,3032,476,0,3155,2935,398,0,1678,1701,152,0,391,215,72,0,69924,65116,21209,20303,-4.59,171,144.9,0,0,0.00,0
29091,2,320712,331114,140178,19,5910,21808,93702,0,2478,2310,425,8,3096,2636,533,8,1665,1290,242,8,289,264,75,0,94055,92955,47311,47133,-11.20,102,141.6,0,0,0.00,0
29191,3,267170,328560,125728,62,6337,41263,95304,0,2123,2054,315,21,2254,2170,577,22,1144,966,277,22,279,281,86,0,91154,90823,68323,68194,-15.47,4,200.2,10,10,1.68,10
29291,4,293867,338230,111010,15,5501,58388,98183,0,2673,1978,188,6,2033,1618,211,6,1102,633,87,6,236,252,58,0,75227,74765,65622,65281,-13.95,2,181.9,65,59,0.36,58
29391,5,338578,380656,122890,43,5706,32076,88034,0,3364,2385,394,19,2976,1954,242,21,1805,808,82,21,227,310,118,0,6541,6095,5533,5168,-6.54,0,0.0,191,166,1.16,165
29491,6,382713,412572,134543,13,4544,14677,52281,0,3903,2784,489,3,3253,2631,432,5,1935,1197,126,4,203,352,205,1,352,167,252,149,3.85,1,94.5,11,9,1.39,9
29591,7,428967,394138,136284,16,3397,9018,22523,0,3649,2999,709,3,3184,3859,886,3,1714,1890,321,3,229,538,228,0,6905,5750,3239,2563,-0.88,26,130.9,0,0,0.00,0
29691,8,468118,336577,108255,32,3398,23801,16830,0,3702,2639,487,5,3150,3231,950,4,1493,1557,379,4,246,407,196,0,17090,15491,7047,6658,-4.83,13,118.3,0,0,0.00,0
29791,9,488961,282782,87165,26,4222,41379,19774,0,3954,2220,371,6,3770,2705,448,7,1888,1404,147,7,286,256,111,0,20300,18711,9065,8874,-7.36,2,125.8,2,2,2.88,2
29891,10,509406,254418,83150,68,4962,55913,21021,24,4456,1657,424,2,3805,1590,462,4,1975,859,163,3,347,159,93,1,9690,9301,7985,7973,-9.28,0,0.0,10,9,1.17,9
29991,11,563926,279642,89405,698,4522,41960,21847,44,4664,1909,411,21,4178,1679,401,15,2334,795,170,12,332,220,73,1,105,30,101,30,8.77,0,0.0,29,24,0.78,23
30091,0,598015,312769,96479,919,4356,22275,31818,79,5094,2348,523,17,4664,2175,386,21,2447,1059,167,18,350,274,76,0,263,67,74,67,12.42,1,3.3,1,1,0.00,1
30191,1,586759,326044,113496,260,4058,16940,55225,0,5175,2585,558,17,5790,2515,460,25,3277,1429,254,21,455,292,52,0,37141,34275,15568,14765,-4.50,128,139.6,2,0,0.00,0
30291,2,513486,316538,119806,57,4724,25746,63059,0,4414,2213,666,1,4940,2512,723,3,2846,1245,392,2,379,262,76,0,63814,61977,35368,34933,-9.47,93,121.1,0,0,0.00,0
30391,3,460062,302806,112897,29,5956,45526,66005,0,3640,2193,486,4,3836,2376,662,5,1886,1125,391,4,449,313,85,1,59518,58944,40772,40657,-14.38,2,352.3,15,13,2.46,13
30491,4,438177,309294,106392,79,5663,69291,67919,0,3308,2157,320,2,3418,1894,382,2,1711,833,178,2,364,314,62,0,44511,43772,35887,35507,-13.07,0,0.0,67,57,0.44,56
30591,5,422675,410524,101706,118,5171,49205,56654,0,3091,3452,327,1,2860,2106,342,7,1327,1037,132,2,306,271,103,1,3703,3539,3198,3057,-6.86,0,0.0,128,104,0.90,102
30691,6,478505,525376,113571,470,5309,35673,43612,45,3729,4398,521,7,2830,3691,353,12,1267,1912,117,8,328,303,141,0,345,79,157,31,13.25,1,53.9,14,10,1.95,10
30791,7,561450,525811,138565,840,5959,28318,29030,201,4932,4220,824,6,4320,4695,570,21,2387,2533,247,13,287,365,154,1,12463,10274,6581,5458,0.01,52,137.2,0,0,0.00,0
30891,8,566375,440256,173574,259,7153,31760,28738,147,4666,3988,1020,0,4401,6039,682,6,2194,3313,273,0,344,563,127,0,27399,25998,14458,13883,-5.63,41,117.1,0,0,0.00,0
30991,9,571802,293594,193851,230,8952,49627,29416,108,4685,2691,969,3,5122,3286,1051,5,2661,1881,444,1,360,325,124,3,27675,26959,17679,17547,-10.01,5,115.4,5,5,1.05,4
31091,10,462971,271256,155617,465,8717,68051,31375,101,3476,2120,795,1,4155,1965,1415,8,2007,1128,572,1,329,188,169,4,16883,15543,13980,13662,-7.33,0,0.0,30,27,0.81,26
31191,11,457208,330545,134044,226,7107,54313,33269,29,3303,2934,721,4,2804,2385,669,6,1246,1272,280,2,306,229,149,0,2362,1246,1008,876,6.55,0,0.0,59,48,0.51,48
31291,0,452290,358812,139739,75,6703,35669,55441,24,3599,3357,606,5,3994,3659,552,7,2194,2230,223,5,340,237,109,1,103,100,103,100,-6.64,0,0.0,5,5,1.65,4
31391,1,418494,333547,147614,195,7051,20723,78878,0,3352,3019,612,0,3398,3141,549,2,1890,1831,239,0,319,273,102,2,61432,53502,26318,23648,-3.25,218,133.9,0,0,0.00,0
31491,2,425307,322888,151033,341,7878,28508,97307,0,3525,2500,676,6,3397,2759,700,10,1906,1427,326,4,373,291,94,4,99880,93197,48582,47913,-8.90,102,127.1,0,0,0.00,0
31591,3,403917,327637,142793,374,7874,59079,104663,0,3470,2190,518,7,3699,2009,703,11,2174,1010,401,8,340,256,98,1,93749,93023,64254,64086,-14.45,16,97.3,15,12,1.67,12
31691,4,414551,353398,135541,365,6824,75200,101563,0,3822,2293,491,7,2991,1938,524,18,1673,934,268,11,342,258,92,2,74880,73334,60647,60378,-11.52,0,0.0,52,44,0.78,43
31791,5,461557,415028,133327,189,5884,44694,82854,0,3686,3345,513,5,3651,2772,478,6,2122,1547,165,6,269,317,150,0,1857,1631,1239,1169,-4.36,0,0.0,262,200,0.63,200
31891,6,455997,481168,140979,336,7003,28291,52840,33,3523,3743,556,5,3227,3160,577,13,1613,1655,180,7,309,376,211,2,369,185,207,165,6.58,2,49.2,6,6,1.29,6
31991,7,508621,486842,143620,379,7568,25239,26451,35,4213,3881,799,6,3571,4853,898,14,1913,2407,341,8,402,583,236,2,5446,4257,1976,1640,-0.17,15,162.6,0,0,0.00,0
32091,8,533614,371823,121286,290,8673,41340,26077,80,4297,3001,609,10,4172,4249,920,8,2182,2142,394,5,442,481,173,1,26190,24108,11563,11058,-4.06,61,122.0,0,0,0.00,0
32191,9,491158,298608,101556,414,9603,76676,29091,302,3554,2186,517,8,4094,2274,633,15,1975,1118,255,12,400,241,114,1,23128,22335,12287,12191,-7.56,2,160.0,15,15,0.05,15
32291,10,469151,343194,88083,344,8604,99191,29823,260,3820,2660,366,2,3507,1927,493,5,1723,1050,150,2,388,167,122,1,8127,7227,5179,4914,-6.12,0,0.0,46,39,0.81,37
32391,11,457123,441151,87651,284,8071,70317,26492,54,4288,3597,398,3,4717,2566,355,4,2672,1421,104,2,374,229,91,0,1152,827,900,722,-1.77,0,0.0,16,15,3.23,13
32491,0,453791,487509,99412,641,6650,50045,36210,243,4466,4576,482,0,3925,4783,354,7,2362,2828,117,1,286,355,85,3,378,321,378,321,-4.01,0,0.0,4,1,6.50,0
32591,1,463613,415917,113243,572,7883,16378,59478,133,4666,3749,488,1,4635,5147,398,8,2941,3073,193,2,317,480,77,5,43751,40066,13776,12617,-4.39,112,150.5,0,0,0.00,0
32691,2,449841,321608,131869,307,8152,18026,67441,16,4075,2701,677,0,4133,3488,454,9,2437,1784,207,0,289,475,64,7,66873,65430,29704,29086,-11.26,64,138.8,0,0,0.00,0
32791,3,472871,279366,145010,38,7915,37051,71272,0,4188,2031,725,1,3753,2199,808,2,2085,1098,417,2,323,240,89,0,66505,65767,42865,42600,-15.16,2,459.7,12,12,3.88,11
32891,4,490487,273071,124028,105,7305,34705,73738,0,3947,1972,492,23,3496,2055,824,25,1821,1034,403,23,297,220,80,1,55184,54255,44730,44258,-13.04,2,113.9,39,37,0.47,37
32991,5,556697,278300,111495,102,7708,23466,67036,0,4942,2154,514,28,4204,2116,444,29,2313,965,209,28,319,259,92,0,3098,1965,1695,1573,3.16,0,0.0,118,104,0.75,102
33091,6,563959,310032,131307,88,6953,16083,54148,24,5088,2713,725,12,4856,2238,547,15,2692,1167,232,14,377,246,142,0,5492,3994,396,328,2.89,2,123.0,8,3,0.33,3
33191,7,532269,338577,150130,32,6684,12560,37020,16,4351,3426,845,0,5375,3533,766,2,3007,2153,353,1,400,238,146,1,17101,14592,3562,3062,-4.59,21,98.8,0,0,0.00,0
33291,8,434575,320749,152825,228,6944,28914,41029,117,3081,2881,809,3,3843,3524,894,6,2038,1913,375,4,375,257,155,2,41407,39140,11753,11554,-7.58,40,124.7,0,0,0.00,0
33391,9,367616,258514,132797,159,6919,48680,42586,151,2520,2061,603,0,2705,2652,898,2,1184,1532,342,0,381,199,141,1,40568,39630,20237,19945,-11.49,2,63.7,4,2,0.00,2
33491,10,366384,224570,111422,209,6202,50917,39144,165,3098,1626,505,0,2724,1683,705,2,1482,928,287,0,347,139,122,0,19977,19266,16340,16201,-12.83,0,0.0,30,24,0.95,24
33591,11,415998,239268,107189,368,5842,34007,34083,200,4014,1787,439,0,3268,1639,405,5,1956,835,119,0,331,200,126,2,4794,4718,3935,3890,-11.76,0,0.0,28,22,1.35,20
33691,0,453840,260163,118086,126,6137,20404,45121,87,3528,2157,483,0,3405,2076,351,0,1800,1116,113,0,297,276,109,0,1222,1040,1167,1040,-5.93,0,0.0,4,1,5.00,1
33791,1,428328,274265,127897,213,5440,13622,76672,27,3068,2212,405,0,3475,2146,351,4,1748,1075,122,0,314,220,102,3,65935,58559,21363,19432,-2.44,165,137.4,2,0,0.00,0
33891,2,392804,292001,130425,209,5729,19756,88608,0,2949,2407,403,0,2934,2264,536,0,1336,1052,242,0,313,229,103,0,89560,87523,41488,41001,-10.96,47,115.4,0,0,0.00,0
33991,3,394421,316580,119118,71,5883,55045,91489,0,3270,2366,265,0,3338,2169,349,4,1842,1090,162,0,325,206,45,3,86655,86234,60365,60207,-15.10,3,258.1,6,5,5.10,3
34091,4,381975,329162,116026,0,6180,56851,92772,0,3297,2346,303,0,2740,2432,358,0,1496,1165,156,0,274,235,84,0,73581,73234,64086,63960,-12.53,0,0.0,29,26,1.20,25
34191,5,471969,322603,121278,0,5299,34365,86275,0,4395,2172,415,0,3139,2342,301,0,1791,1052,127,0,279,300,110,0,2779,2700,2495,2464,-8.47,0,0.0,173,146,0.82,143
34291,6,575403,352414,135618,43,5479,27616,56338,17,5042,2823,535,0,4179,2206,404,1,2315,1064,121,0,292,241,155,0,166,100,100,100,1.20,1,67.4,7,7,1.29,7
34391,7,648044,414280,148911,80,6180,27359,27054,20,5277,3532,739,1,4874,3414,709,3,2661,1746,226,2,341,376,235,0,11847,9521,1705,1235,-1.31,11,100.3,0,0,0.00,0
34491,8,616931,392204,145498,203,7846,63733,36843,73,5172,3223,638,6,5502,3738,780,3,2898,1975,295,2,397,327,214,0,37181,34671,7035,6761,-5.26,40,142.6,0,0,0.00,0
34591,9,549521,357033,129705,1440,8835,121025,42734,887,4602,2492,546,25,5320,2647,882,32,2863,1469,359,26,431,252,151,0,36521,35339,12111,11955,-9.95,5,82.4,7,6,0.75,6
34691,10,502049,402404,107231,2115,9300,129325,45501,902,4338,2853,453,35,4268,1887,518,62,2258,958,193,48,428,193,114,0,22688,20757,11443,11069,-7.62,0,0.0,37,32,0.87,30
34791,11,478853,503647,125098,2041,8541,82441,43099,392,4133,3982,822,52,4457,3106,470,78,2494,1716,182,66,397,286,121,2,11312,7273,4381,3844,2.24,0,0.0,12,6,0.75,6
34891,0,439792,535242,153927,1164,7188,59925,58485,363,3817,4448,974,16,4710,4771,817,46,2862,2800,460,35,378,391,114,3,1119,590,584,551,7.59,0,0.0,0,0,0.00,0
34991,1,334168,411665,156148,581,6743,13894,71075,114,2317,3330,923,1,2815,5089,1114,18,1391,2729,621,6,294,706,183,0,57560,49218,17324,15547,-1.50,150,155.7,1,0,0.00,0
35091,2,300931,306517,139220,298,8003,19620,86976,37,1842,2080,446,0,2122,2929,708,4,962,1249,343,0,329,537,105,1,82172,80063,34652,34248,-10.29,55,135.7,0,0,0.00,0
35191,3,283888,244632,114926,44,8580,36329,90774,0,1814,1766,183,0,1718,1975,326,2,738,921,88,1,271,276,73,0,87392,86433,53858,53598,-13.38,16,148.6,10,10,1.00,10
35291,4,305893,249895,113396,117,8323,38583,90350,0,2263,2186,245,0,1714,1873,218,5,790,958,77,2,251,243,67,3,68813,68021,56246,55895,-11.74,0,0.0,43,39,0.40,39
35391,5,349538,308875,124008,5,7673,45544,81419,0,3096,2722,331,0,2598,2134,243,0,1538,1138,54,0,235,191,107,0,6132,5467,4772,4462,-6.48,0,0.0,159,138,0.67,137
35491,6,381999,392134,137224,36,6864,22976,55381,0,3155,3425,438,0,2816,3075,375,1,1552,1776,88,0,250,155,162,0,302,67,117,20,14.01,0,0.0,8,6,1.50,6
35591,7,416719,354154,143420,35,6230,10511,32841,7,3704,3335,674,0,3167,4533,622,1,1710,2556,191,0,270,382,223,0,21178,16091,6799,5532,0.75,45,138.0,0,0,0.00,0
35691,8,487031,248841,142439,242,6252,19308,42689,45,4459,2368,641,4,3664,2877,746,4,2156,1640,350,2,270,249,184,1,42593,41360,15048,14651,-7.97,19,147.9,0,0,0.00,0
35791,9,495188,200056,132291,142,6291,37644,46910,20,4004,1645,581,0,4394,1984,735,3,2461,1150,253,1,300,173,178,1,44845,43861,23188,23103,-10.65,2,44.2,5,4,0.50,3
35891,10,468590,179076,114504,251,6562,40371,48962,124,3576,1504,445,0,3297,1642,651,3,1567,965,306,1,354,111,97,1,29225,28209,22583,22143,-8.43,0,0.0,14,14,2.00,12
35991,11,487901,208992,110597,572,6405,31142,43682,232,4002,1706,396,6,3959,1283,365,9,2134,676,126,3,360,135,81,1,2023,1461,1544,1178,-1.35,0,0.0,47,36,0.15,36
36091,0,492656,230824,118756,1156,5861,25895,42364,208,4154,1768,438,16,3771,1769,399,14,2016,925,115,8,377,190,134,3,769,536,464,398,1.79,0,0.0,1,1,0.00,1
36191,1,518695,240645,128288,1431,6048,12875,57166,167,4000,1812,491,9,3840,1729,479,27,2085,830,176,14,379,179,130,5,42966,38526,18906,17222,-2.52,165,147.0,0,0,0.00,0
36291,2,510047,269063,133579,983,6278,19266,68122,38,3554,2111,692,7,3442,1760,681,14,1573,857,296,4,374,188,154,3,69625,66507,30542,29984,-9.34,50,128.0,0,0,0.00,0
36391,3,481482,293941,118691,385,6927,47727,71360,0,3757,2396,430,4,4477,2387,824,12,2500,1184,419,9,375,236,105,1,66493,65776,41759,41547,-14.15,5,310.6,7,5,3.05,5
36491,4,410725,301211,93160,542,7303,50757,71023,0,2904,2558,165,2,3151,2420,336,10,1540,1222,106,4,432,258,94,0,48781,48283,40965,40786,-13.02,0,0.0,33,32,0.80,32
36591,5,396781,339648,90900,243,6801,45978,63299,3,2720,2931,186,0,2457,2465,192,4,1149,1234,54,2,339,248,89,0,7021,6402,5520,5310,-5.61,0,0.0,162,137,0.55,137
36691,6,416071,377422,97800,270,6078,33128,41482,35,3376,3335,359,2,3207,3266,302,2,1758,1786,85,0,383,228,127,1,759,433,529,427,6.20,4,118.3,15,9,0.44,9
36791,7,466977,352054,107197,335,5817,14581,14732,84,4036,2949,545,2,3015,3819,505,2,1626,2124,171,0,319,299,164,0,4752,3581,2304,1842,0.85,16,180.1,0,0,0.00,0
36891,8,499325,298699,103425,1048,6211,34308,14925,372,4613,2595,367,7,5092,3009,487,2,3165,1583,165,0,324,230,143,0,15398,14010,7740,7293,-4.28,35,153.0,0,0,0.00,0
36991,9,448030,261033,88271,1942,6454,64693,17676,756,3754,2124,373,14,3498,2346,513,16,1937,1269,178,4,388,187,108,3,14924,14401,7589,7522,-7.96,1,315.1,17,17,0.00,17
37091,10,493053,270394,85880,3376,6638,68068,18481,1458,5271,2345,373,10,4432,2005,407,18,2770,1158,119,8,367,182,128,2,7300,6348,5050,4952,-5.52,0,0.0,16,12,0.56,12
37191,11,577219,338873,89423,3104,7174,58954,19117,1384,6120,2942,364,7,5400,2340,290,42,3452,1379,83,11,357,146,68,11,1767,1403,1235,1067,-3.68,0,0.0,19,17,1.32,16
37291,0,618721,368300,100205,1907,7735,35158,32505,252,6516,2622,397,17,6090,2810,306,50,3721,1589,96,22,348,226,87,6,474,373,406,373,-0.20,0,0.0,7,2,3.25,1
37391,1,620336,354417,112456,1120,8066,12014,64152,21,5039,2289,351,33,4849,2436,347,72,2593,1205,125,60,307,280,76,2,52622,45968,21138,19223,-2.08,167,141.1,0,0,0.00,0
37491,2,606013,360243,118963,785,8801,18530,79278,28,5184,2793,393,1,5458,2653,331,37,2785,1180,110,20,436,361,62,4,78533,77813,38496,38296,-11.07,62,112.7,0,0,0.00,0
37591,3,515504,329311,116233,307,7581,37214,82592,0,4411,2773,365,0,5612,3511,633,21,3202,1743,319,7,445,607,76,0,77465,77073,53207,53145,-13.85,6,131.8,7,6,1.50,3
37691,4,455824,308589,102418,188,6201,45911,82184,0,3749,3192,234,1,3364,3059,280,6,1686,1597,132,2,345,301,62,1,63708,63140,52299,52072,-12.34,0,0.0,39,35,0.54,33
37791,5,503941,361074,108735,161,5945,59573,79177,0,4167,3956,342,0,3512,3256,245,6,1801,1996,69,1,326,193,103,1,2590,2395,2348,2195,-7.16,0,0.0,175,140,0.35,139
37891,6,537006,400654,130273,156,5245,32581,47049,18,4862,4401,672,1,5118,4706,571,7,2933,2909,219,1,312,177,181,4,246,114,142,104,6.86,1,242.7,14,8,1.03,8
37991,7,442472,399318,137517,31,5887,15765,24702,5,3515,4240,764,0,4349,4357,765,2,2472,2691,314,0,299,207,178,2,9607,7262,2404,1883,1.29,17,185.6,0,0,0.00,0
38091,8,414026,341261,134921,2,5439,29712,27402,0,2985,2895,719,0,2908,3711,822,0,1429,2102,390,0,352,208,148,0,28616,25460,9081,8383,-5.10,37,192.9,0,0,0.00,0
38191,9,393250,212538,119055,110,5272,45027,29249,1,2734,1628,519,0,2777,2936,766,2,1314,1541,303,0,344,231,128,1,26981,26285,14148,13957,-8.99,3,104.8,10,9,0.39,9
38291,10,360816,168908,97500,246,5282,39382,29416,108,2636,1257,369,10,2903,1227,581,12,1432,592,207,11,329,159,124,1,14276,13533,9842,9524,-7.03,0,0.0,27,25,0.39,24
38391,11,357651,211712,91700,489,3858,34757,28369,139,3043,1786,350,22,2756,1301,297,35,1428,720,86,32,349,127,101,1,1057,677,629,457,1.75,0,0.0,21,20,0.91,19
38491,0,370441,230930,107400,380,3808,27211,36375,140,3319,1819,458,19,2946,1839,333,28,1720,983,111,22,233,162,97,2,113,85,85,72,2.12,0,0.0,0,0,0.00,0
38591,1,374385,275991,118657,766,3650,17616,57258,166,3195,2806,524,4,3567,2367,551,22,2077,1329,278,4,274,223,97,5,47085,42262,18462,16840,-2.87,160,155.6,0,0,0.00,0
38691,2,317865,321040,111973,322,3946,50281,70799,75,2281,2922,343,0,2534,2474,418,8,1246,1412,164,1,232,200,88,3,71658,69654,32966,32450,-10.72,60,116.4,0,0,0.00,0
38791,3,316455,376424,113411,108,4073,82288,79276,0,2768,3349,402,0,2465,2866,377,0,1368,1564,143,0,247,202,90,0,68962,68437,45454,45368,-14.36,5,124.6,11,8,1.16,7
38891,4,333803,411253,113990,0,4857,92243,83523,0,3296,3895,336,0,3315,3582,473,0,2111,1971,221,0,250,277,76,0,57848,56511,44896,44599,-12.50,2,80.1,41,32,1.91,31
38991,5,341629,439501,118264,0,5222,101821,81085,0,3522,4159,383,0,2839,3893,289,0,1731,2316,98,0,201,231,74,0,6182,6019,4893,4866,-9.32,0,0.0,162,140,0.61,140
39091,6,439457,454491,140796,16,4748,46298,49729,0,4182,4760,781,0,3459,4877,595,1,2092,2849,198,0,213,357,200,1,230,145,123,57,3.58,1,213.0,11,9,0.61,9
39191,7,497251,385160,157601,83,4226,21714,32691,68,4579,4060,914,0,3421,5798,848,0,1750,3579,360,0,220,333,197,0,9849,8095,2850,2291,0.65,28,162.0,0,0,0.00,0
39291,8,545770,244023,158282,189,4206,28969,32635,152,5076,2467,842,0,5535,3071,1006,1,3441,1872,436,0,259,217,159,1,33195,31242,9515,9086,-6.53,37,151.2,0,0,0.00,0
39391,9,476706,201772,132495,150,5014,52463,33945,117,4463,1866,723,0,4679,2102,1063,2,2723,1201,489,0,310,216,176,1,29730,29331,16612,16532,-10.35,2,182.6,5,5,0.10,5
39491,10,466650,225095,110572,227,5565,52164,32361,158,4554,2236,558,0,4659,1939,727,2,2992,1163,296,0,338,124,116,2,16185,14933,11904,11733,-7.80,1,81.1,29,29,0.82,29
39591,11,457998,254441,98269,108,5665,51086,33649,100,4266,2505,322,1,4034,2066,403,0,2528,1241,120,0,321,133,100,0,2271,1643,1244,1068,0.06,0,0.0,33,23,1.38,21
39691,0,446116,297372,99980,703,4992,36015,36005,190,3351,3014,425,16,3408,2987,413,13,1797,1834,120,9,313,216,114,0,157,128,153,128,-2.16,0,0.0,2,2,14.00,1
39791,1,472613,289025,112510,1450,4794,17841,47847,219,4034,3012,626,26,3701,3162,456,32,2151,1787,181,23,333,222,98,4,39413,35748,16634,15348,-3.01,136,127.5,0,0,0.00,0
39891,2,444109,278068,127309,1354,4980,28154,53752,86,3816,2633,683,19,4156,2651,719,37,2491,1589,350,26,343,147,85,5,48372,45856,26843,26463,-10.84,45,93.1,1,0,0.00,0
39991,3,409730,274108,87110,156,4971,48729,51832,0,3140,2635,285,4,3616,2556,820,7,2094,1347,406,5,344,187,78,0,48682,48357,32970,32955,-14.59,2,210.2,12,11,0.41,11
40091,4,351497,307759,64135,145,5527,65177,52667,0,2409,3112,105,0,2919,2809,272,1,1542,1737,90,1,344,200,79,0,41569,41321,33532,33378,-14.25,1,617.0,26,22,0.90,22
40191,5,316347,352507,61874,186,4771,62583,48537,0,2285,3456,100,2,2091,3206,119,1,958,2012,24,1,322,162,60,0,4149,4037,3661,3593,-9.68,0,0.0,129,106,0.96,105
40291,6,373418,356411,67823,141,4979,30244,26704,0,3086,3629,286,2,2428,4141,244,3,1360,2601,56,3,250,246,121,0,597,197,181,67,11.26,1,133.1,12,10,0.55,10
40391,7,415713,281752,80715,205,4499,13086,16608,66,3265,2865,421,1,2548,3511,338,3,1388,1989,102,1,241,326,125,0,4775,3733,846,647,0.84,8,183.8,0,0,0.00,0
40491,8,497335,229822,90529,116,5075,33684,22135,56,4229,2133,509,0,3439,2354,513,3,1952,1224,207,1,274,228,135,1,23002,21265,3253,3031,-5.05,13,165.1,0,0,0.00,0
40591,9,543866,216889,86426,0,6166,62659,28655,0,5048,2172,478,0,4245,2257,587,0,2607,1292,258,0,332,130,88,0,26754,25654,7410,7203,-7.84,3,304.2,5,4,0.06,4
40691,10,621125,258592,85052,77,5952,66370,31266,14,6094,2367,375,1,5924,1750,354,4,3722,991,130,1,423,92,54,3,11267,10450,6534,6149,-6.92,0,0.0,10,10,3.25,9
40791,11,562078,327931,90865,180,5219,65226,29625,110,5302,3142,459,1,6234,2781,378,2,3935,1768,173,0,416,141,52,1,2626,2116,1806,1450,-2.39,0,0.0,9,8,2.44,7
40891,0,480578,340755,102473,533,4170,34793,29816,198,3938,3238,460,4,4120,3390,366,12,2125,2054,148,5,480,224,67,5,158,105,118,105,2.70,0,0.0,3,0,0.00,0
40991,1,482451,323222,114040,550,4440,17324,58877,71,4166,3115,446,9,3906,3384,335,28,2257,2124,125,18,375,297,79,4,35672,32423,12358,11569,-3.13,102,140.1,3,0,0.00,0
41091,2,452119,276391,132598,580,4735,27651,76880,28,3399,2217,527,17,4110,2705,328,23,2311,1512,136,19,304,214,67,1,68330,66618,24325,24054,-9.23,43,100.3,1,0,0.00,0
41191,3,373113,249904,146392,369,3924,36965,83548,0,2640,2264,648,10,3102,2562,695,19,1552,1246,339,14,320,386,98,2,79388,78605,39837,39797,-11.32,15,79.3,12,11,1.00,10
41291,4,391674,248864,125409,269,3910,47954,84451,0,3177,2480,316,14,2398,2251,623,18,1227,1185,266,16,320,216,119,0,53816,53155,40027,39766,-12.31,1,30.1,28,25,0.79,25
41391,5,440751,307886,117785,157,3841,56937,70032,0,3873,3435,402,3,3444,2762,345,16,2028,1745,90,9,290,137,133,1,3941,3607,2315,2249,-6.99,0,0.0,111,94,0.70,93
41491,6,444413,355321,127167,80,3783,28844,40335,0,3715,4121,655,1,3981,3981,608,9,2421,2469,231,5,256,151,208,2,512,301,343,210,4.40,1,26.0,6,4,0.94,4
41591,7,445895,349015,130190,100,4343,15536,33745,40,3493,3818,767,2,2996,4179,784,4,1583,2465,299,1,303,218,207,1,15175,12935,8337,7332,-0.71,69,155.3,0,0,0.00,0
41691,8,452498,277247,123353,165,5364,27312,26708,12,3512,2988,804,2,3635,3786,1015,5,2000,2337,511,3,347,168,132,0,26880,26005,17058,16675,-7.66,57,140.4,0,0,0.00,0
41791,9,417120,191535,103411,92,5422,39409,28193,80,3445,1859,475,0,3521,2775,808,2,1872,1617,340,0,351,143,102,0,25482,24794,19590,19507,-9.07,0,0.0,7,7,0.57,6
41891,10,422965,190425,78857,26,5019,42723,29150,0,4025,1794,305,1,3778,1560,436,4,2283,884,166,2,324,86,70,0,18014,17447,15778,15553,-9.19,0,0.0,34,29,0.56,29
41991,11,436926,212940,77844,146,3905,48033,29395,83,4015,2133,339,2,3689,1927,317,3,2209,1161,128,2,314,114,77,1,2115,1868,1825,1663,-6.15,0,0.0,80,67,0.09,66
42091,0,484078,239867,80422,198,3644,25373,24062,34,4966,2558,306,1,4479,2129,293,4,2773,1316,76,1,274,131,78,2,503,396,496,396,-3.61,0,0.0,8,5,0.00,5
42191,1,506671,267545,88277,226,3327,12591,44430,82,5012,2639,447,2,4964,2837,324,4,3104,1649,134,2,310,164,79,2,33363,30483,10836,10036,-3.84,93,132.5,1,0,0.00,0
