step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
28191,5,443853,325229,106336,74,4437,24651,77183,0,3674,2839,338,5,3763,2600,261,4,2058,1427,91,4,320,345,103,0,4453,4367,3827,3793,-9.67,0,0.0,160,134,1.09,133
28291,6,443990,373697,117229,392,3576,19606,52069,93,3646,3392,561,15,4023,3157,402,24,2214,1910,143,21,427,309,166,0,429,209,100,60,8.44,1,148.9,23,19,0.61,19
28391,7,410691,387092,134406,360,3585,9212,22462,152,3106,3198,754,9,2888,3032,641,9,1377,1650,289,7,342,329,165,1,7600,6239,1782,1539,-1.71,15,180.2,0,0,0.00,0
28491,8,434866,345072,141375,407,4767,20600,19264,271,3580,2824,845,3,2878,4322,912,5,1394,2318,387,3,285,382,159,0,19294,18037,5636,5518,-5.55,26,120.4,0,0,0.00,0
28591,9,490821,239690,125049,374,5297,28669,21740,281,4200,1888,713,5,3953,2503,986,10,2194,1234,486,5,308,335,133,1,19835,19418,9310,9279,-9.13,6,170.6,3,2,0.50,2
28691,10,463635,210083,90388,154,4738,34896,21668,114,3443,1443,460,1,3629,1466,824,2,1823,830,361,0,315,114,143,1,11315,10962,7478,7374,-9.63,0,0.0,27,22,0.53,20
28791,11,425676,241470,81276,211,4655,30864,18640,157,2984,1758,436,0,3443,1365,393,3,1719,617,151,1,318,178,72,2,1402,1235,1100,962,-6.33,0,0.0,14,12,6.27,10
28891,0,402385,302679,92836,113,5196,17748,36585,50,2929,2496,430,0,2928,1931,275,3,1381,965,86,0,347,244,74,0,94,77,39,39,2.49,0,0.0,4,2,4.75,1
28991,1,390542,322172,110463,130,4449,13082,73352,0,3025,2449,459,1,2915,2523,353,3,1394,1317,179,1,349,222,70,1,64246,59896,15520,14313,-4.14,132,155.5,0,0,0.00,0
29091,2,392935,334007,126984,22,4590,14917,88855,0,2982,2212,466,0,2955,2076,352,3,1538,1008,167,0,292,237,58,3,86567,84636,31215,30891,-11.07,35,149.4,0,0,0.00,0
29191,3,380138,356082,124159,57,5387,27204,97912,0,2702,2281,250,1,2518,2390,406,3,1166,986,171,1,271,329,67,2,96212,95105,51360,51308,-15.19,5,181.4,4,4,1.75,4
29291,4,414121,352286,122717,32,5266,45152,101244,0,3459,2195,270,1,3018,2133,231,3,1675,966,75,1,313,306,70,2,80000,79644,59796,59701,-13.75,0,0.0,24,22,1.34,21
29391,5,448041,381475,134854,57,4772,36530,91608,0,3689,2622,441,4,2825,2398,305,5,1469,1066,108,5,286,343,116,0,5313,5050,4269,4070,-7.25,0,0.0,130,97,1.27,95
29491,6,470787,402595,156636,262,4852,20046,66751,18,3829,2867,817,23,4132,2711,585,21,2419,1350,231,20,287,347,202,1,630,190,57,15,12.54,2,226.1,12,10,0.50,10
29591,7,442558,424722,178562,404,6146,21557,38654,39,2976,2837,1111,32,3123,2922,1036,36,1666,1355,438,36,322,355,257,0,12947,10636,2856,2359,-0.49,18,128.3,0,0,0.00,0
29691,8,419808,386208,167555,227,7413,48181,39337,0,2876,2718,896,6,2982,3395,1002,7,1440,1498,400,5,420,537,214,0,39542,37259,11422,11033,-5.08,48,146.7,0,0,0.00,0
29791,9,426491,390669,161949,156,7505,83100,44383,129,3045,2723,827,1,2573,2149,904,2,1240,974,348,2,338,343,151,0,40714,39457,17407,17071,-8.40,5,69.0,5,4,0.00,4
29891,10,464508,470038,144990,275,6604,117248,46166,180,3728,3362,721,3,3667,2372,1031,5,2105,1353,473,2,376,243,158,2,18675,17786,11490,11378,-8.86,0,0.0,42,37,0.75,34
29991,11,429778,529902,130298,90,5600,89246,38030,26,3521,4082,553,2,3730,4393,534,9,2074,2646,187,5,358,383,123,1,1962,1465,1017,746,-1.12,0,0.0,26,19,2.71,16
30091,0,425159,485925,139816,156,5510,45735,49806,3,3534,3623,689,6,3164,4292,567,9,1724,2315,194,6,391,565,161,2,227,227,220,220,-12.25,0,0.0,2,0,0.00,0
30191,1,460557,378177,148957,294,5392,17715,79302,43,3775,2509,571,4,3813,3782,515,14,2181,2014,230,11,391,623,95,2,60552,56352,23506,21929,-4.10,210,158.4,0,0,0.00,0
30291,2,423057,279847,149128,293,6423,16814,91631,5,3158,1862,501,4,3187,2564,587,10,1596,1137,298,5,316,547,77,3,87521,85067,42289,41749,-10.34,80,141.5,1,0,0.00,0
30391,3,411565,242511,143106,87,6858,28449,96892,0,3156,1408,465,8,3115,1958,616,13,1554,858,263,11,339,368,114,1,92029,91537,60644,60572,-14.97,20,95.8,9,8,0.25,8
30491,4,429181,210526,127448,152,5300,32063,97761,0,3759,1307,283,6,3529,1417,452,11,1989,596,168,7,298,261,92,1,72519,72037,59311,59172,-13.81,0,0.0,59,55,1.35,53
30591,5,435399,229039,120916,279,4637,22164,84458,0,3373,1882,275,12,3126,1538,257,11,1652,690,73,10,300,262,108,0,8040,7638,5781,5584,-6.88,3,161.6,209,182,0.97,177
30691,6,481228,286671,126700,376,4294,20553,57061,142,3660,2348,474,9,2791,1774,381,12,1372,946,121,10,264,195,168,0,231,116,186,93,6.24,1,4.2,30,25,0.77,25
30791,7,509205,297374,143046,225,4451,10426,23345,57,3436,2288,821,2,3818,2739,690,7,2053,1382,290,6,317,238,225,0,9561,7890,3376,2912,-0.80,25,140.0,0,0,0.00,0
30891,8,456278,249551,140978,8,5488,16336,18212,0,2859,1849,760,0,3098,2696,966,2,1363,1241,422,1,430,226,220,0,18869,17348,8573,7985,-5.78,32,205.7,0,0,0.00,0
30991,9,431040,215710,122258,164,6077,26834,19657,69,3136,1725,503,0,3228,1770,600,3,1600,944,193,1,433,177,147,1,18333,17625,10681,10446,-10.18,1,93.4,8,8,2.88,6
31091,10,407452,217521,114978,34,6115,32766,20733,16,2957,1835,496,0,3174,1724,599,2,1692,1015,196,0,411,136,143,0,11294,11025,8969,8829,-9.90,0,0.0,18,18,0.76,18
31191,11,393625,237378,117004,97,5312,28054,19475,18,2881,1896,547,2,2707,1780,411,6,1397,1030,139,3,394,168,94,2,893,696,784,671,-6.63,0,0.0,33,25,2.34,22
31291,0,411824,260388,137296,91,5427,15829,52558,4,3113,2262,606,1,2815,2079,438,5,1447,1194,136,2,335,229,99,1,394,353,390,353,-5.27,0,0.0,2,0,0.00,0
31391,1,400868,304275,148325,61,5310,19294,95562,10,2963,2233,464,0,3313,1709,340,3,1643,866,98,1,361,184,95,2,80074,70380,27369,24470,-2.53,232,163.7,2,0,0.00,0
31491,2,350987,345158,158851,72,5098,25529,117945,0,2233,2272,429,3,2601,2286,547,6,1174,1045,251,3,320,272,71,3,118496,116219,50994,50414,-9.72,104,139.1,1,0,0.00,0
31591,3,313994,331218,145148,111,4602,50689,124047,0,2153,2097,212,6,2292,2329,309,8,1107,1082,105,7,258,289,88,0,116182,115654,73167,73084,-14.72,7,142.5,19,15,0.68,15
31691,4,302997,336936,140435,251,4402,61612,126977,0,2254,2285,184,19,2211,1839,236,23,1131,750,71,22,272,300,84,0,93122,92655,75299,75139,-12.53,0,0.0,48,45,0.55,45
31791,5,315168,391552,142339,157,3997,45345,105788,5,2156,2984,357,8,1699,2471,277,13,766,1105,70,9,238,374,135,0,5312,5046,5062,4893,-6.63,0,0.0,245,189,0.55,185
31891,6,348208,478753,155936,167,3876,31332,66064,27,2398,4094,628,4,2161,3324,510,9,1037,1831,173,6,219,303,240,1,286,209,191,166,-1.76,0,0.0,30,26,1.07,26
31991,7,381380,466054,165991,299,3606,14538,15898,37,2698,3962,911,11,2152,4540,920,15,1074,2433,364,12,250,409,290,0,3270,2529,999,792,0.68,8,83.6,0,0,0.00,0
32091,8,437696,385171,161245,52,4179,21302,12924,0,3685,3469,890,5,2719,5220,936,6,1387,2920,362,5,261,471,249,0,14141,12186,4250,3899,-2.26,22,172.7,0,0,0.00,0
32191,9,539699,284939,146835,40,5432,39302,15674,4,4721,2353,717,1,4214,2668,926,1,2494,1351,337,0,337,335,176,1,13391,12780,6071,5953,-7.29,0,0.0,2,2,1.62,1
32291,10,501515,282808,109409,238,5363,58125,16601,124,3716,2053,521,1,3945,1622,976,4,2018,824,390,2,353,162,170,1,6157,5902,4213,4172,-8.00,0,0.0,19,16,0.38,15
32391,11,459063,337853,102306,55,5015,47491,17097,9,3131,2655,515,0,3580,2232,390,1,1778,1195,134,0,322,221,94,0,645,288,335,214,9.74,0,0.0,8,6,1.46,6
32491,0,445946,359676,120133,44,4693,27317,41519,18,3358,2858,536,2,3109,2790,357,5,1510,1480,115,2,376,303,88,1,193,100,50,30,7.00,0,0.0,2,1,6.75,1
32591,1,500069,358551,145771,75,4141,12357,77718,34,3824,2558,656,0,3169,3060,349,2,1577,1699,136,0,362,297,64,1,67979,60046,27197,24650,-2.39,215,156.5,0,0,0.00,0
32691,2,537066,317168,163743,88,4168,11917,90924,0,4216,2074,541,0,3727,2659,785,0,1901,1192,355,0,345,427,80,0,89003,86995,45910,45605,-10.27,47,147.1,0,0,0.00,0
32791,3,577935,284624,137963,73,4280,31720,96421,0,4869,2385,337,1,4926,2370,464,1,2697,1175,167,0,370,291,67,1,94325,93201,60075,59992,-14.33,6,140.9,8,7,0.64,7
32891,4,468942,314355,127781,134,4213,53673,98874,0,3659,2846,301,13,4715,2207,419,16,2487,1138,170,14,413,285,100,0,77257,76529,62684,62582,-12.70,0,0.0,34,30,1.42,30
32991,5,399557,384869,133945,286,3954,49173,91658,0,2296,3688,502,19,2897,3497,324,32,1372,2130,118,28,337,251,121,1,4455,4124,3362,3146,-6.51,0,0.0,217,188,0.75,187
33091,6,355375,409846,158403,268,4428,34731,69413,81,2032,3873,758,5,2104,3498,512,10,912,2018,211,7,312,229,173,0,186,78,35,8,11.16,0,0.0,8,3,0.08,3
33191,7,357700,385280,182095,218,4742,14097,29573,27,1890,3295,1099,1,1702,4053,987,8,628,2228,442,4,312,336,205,0,15098,11801,3591,3013,0.31,23,116.0,0,0,0.00,0
33291,8,350151,307806,166159,88,6124,13062,30531,25,1945,2334,818,4,1976,3421,1174,8,836,1765,536,6,334,314,205,0,31638,29892,11743,11520,-6.32,33,136.5,0,0,0.00,0
33391,9,364473,225927,137837,38,6975,23876,34405,0,2328,1380,601,0,2053,1918,785,5,942,800,280,1,332,255,172,3,31306,30718,16929,16790,-11.16,3,168.6,4,4,0.00,4
33491,10,360336,199692,127027,42,6181,29733,35044,0,2024,1392,443,1,2076,1371,602,5,812,695,212,0,314,192,140,0,21111,20553,14971,14713,-8.46,1,284.6,28,25,0.41,24
33591,11,375337,220763,129433,73,5221,18114,32481,37,2756,1468,459,1,2122,1297,331,2,949,622,86,2,304,172,107,0,1340,1098,1167,973,-3.11,0,0.0,26,16,0.56,16
33691,0,439935,247836,145510,230,4728,13873,58918,78,3543,1545,461,11,2915,1330,342,14,1485,568,113,11,281,193,114,2,517,323,346,323,5.17,0,0.0,3,2,6.00,0
33791,1,444580,273441,154096,25,4721,13010,98267,0,3020,1800,348,4,3222,1650,332,5,1676,692,101,3,271,278,110,2,88323,79995,39378,36603,-3.08,334,155.4,0,0,0.00,0
33891,2,427025,298115,157418,28,5380,22886,119126,0,2669,1873,375,0,2750,1819,406,2,1214,745,190,1,281,236,95,1,117469,116027,62267,62026,-11.76,59,134.6,0,0,0.00,0
33991,3,403344,307218,154757,7,5912,48090,127322,0,2520,2039,264,1,2478,1896,310,1,1080,778,137,1,332,279,77,0,124302,123098,85909,85817,-15.32,11,124.1,6,5,2.25,4
34091,4,435690,322448,155413,9,6112,59303,130862,0,2907,2160,314,0,2277,1771,300,1,979,734,120,1,348,265,78,0,106718,105785,88837,88679,-12.90,2,52.2,31,29,0.82,29
34191,5,507298,379745,171159,0,6067,47582,126177,0,3837,3202,526,0,2885,2582,291,0,1366,1192,106,0,335,306,103,0,6959,5548,3057,2813,-1.98,2,107.6,357,319,0.35,319
34291,6,602565,469111,203364,333,6097,34810,91436,72,4509,4039,937,12,3283,3232,577,10,1602,1803,210,10,305,262,222,0,7763,6852,271,202,-7.54,1,473.7,10,8,1.03,8
34391,7,707934,490552,239029,699,6115,15281,45916,168,5657,4039,1253,23,5267,4742,1032,19,2885,2663,407,18,383,370,316,1,19063,17080,4527,3831,-9.22,32,190.4,0,0,0.00,0
34491,8,653775,371836,242280,668,6900,26196,53826,198,4730,3097,1248,18,5220,4854,1456,31,2568,2445,640,24,453,523,267,1,52718,49843,15950,15667,-8.85,40,131.0,0,0,0.00,0
34591,9,601532,234100,203375,250,7356,46656,60386,180,4394,1720,828,6,5173,2468,1282,9,2600,1272,493,7,496,302,252,1,56268,55175,26851,26729,-12.05,4,75.7,10,10,0.20,10
34691,10,517446,201944,164305,75,7945,58388,62476,69,3444,1306,602,3,4252,1262,959,5,2009,661,360,3,510,148,218,1,29950,28571,20341,19958,-13.41,0,0.0,31,30,0.43,29
34791,11,450096,242759,151516,48,6948,40787,59096,23,2462,1663,466,2,2690,1142,452,2,1009,549,124,2,456,155,133,0,13367,12909,11266,11058,-15.87,0,0.0,31,24,2.73,23
34891,0,434194,294218,152339,107,5942,35744,59214,30,2677,2033,443,0,2486,1729,480,3,1004,844,126,2,361,218,185,0,5906,5464,4787,4470,-9.52,0,0.0,5,4,1.50,4
34991,1,438293,339327,142998,158,6132,16887,69912,23,2890,2599,484,0,3250,2049,625,3,1587,999,197,0,373,294,210,3,54197,48207,27839,25262,-2.48,248,140.4,2,1,7.00,1
35091,2,379529,376216,124547,198,6978,20617,74922,13,2401,3017,352,0,2798,3456,638,2,1405,1751,222,0,355,357,188,1,75654,72302,40977,40459,-10.21,66,116.4,2,1,17.00,1
35191,3,354966,306706,105584,81,6621,38884,78194,0,2352,2299,236,4,2402,2693,404,6,1188,1427,154,5,354,303,103,0,75184,74377,50496,50263,-14.44,8,220.7,9,7,0.68,7
35291,4,342247,304936,90823,164,6229,39859,76997,0,2386,2380,112,11,2245,1969,271,10,1083,885,75,10,314,275,110,0,62157,61251,50625,50263,-12.62,0,0.0,30,27,0.74,27
35391,5,381138,370996,88221,254,5896,44055,68621,34,3342,3032,177,17,2516,2520,188,20,1545,1343,57,18,277,251,82,0,3732,3247,2990,2806,-5.92,2,77.9,264,205,0.56,205
35491,6,424762,433820,97473,165,5586,23585,42865,25,3917,3461,432,8,3628,3143,306,12,2352,1797,75,11,272,273,146,1,1296,1109,741,674,-8.94,5,114.9,18,13,0.79,13
35591,7,459143,448779,110559,218,5428,12329,11591,79,3783,3916,572,9,3534,4586,646,7,2117,2506,254,7,340,445,167,0,3758,2708,2174,1613,-3.68,13,183.6,0,0,0.00,0
35691,8,423807,348644,93559,386,5534,26762,9680,238,3254,2663,450,13,3922,3578,597,12,2283,1768,210,11,346,399,131,0,10079,8576,4430,4136,-4.35,17,123.4,0,0,0.00,0
35791,9,374449,277525,84465,259,5675,53613,12771,115,2438,1910,402,3,2548,2115,490,12,1216,979,154,6,357,295,110,1,10388,9617,5200,4972,-7.81,3,152.2,3,3,2.00,2
35891,10,369525,270287,79860,207,6056,50354,13685,61,2622,1782,363,11,2190,1814,462,12,1021,867,137,9,339,202,115,1,6150,5651,3997,3801,-7.96,0,0.0,14,13,1.40,12
35991,11,435076,304750,81011,114,5418,47375,15805,62,3176,2132,384,0,2262,1745,288,3,1017,877,90,1,293,188,62,2,1718,1627,1469,1387,-16.88,0,0.0,15,13,2.58,13
36091,0,456592,325475,95962,64,4773,34212,34448,22,3397,2467,364,1,3681,2607,259,5,1950,1507,80,1,294,293,48,2,804,800,700,700,-22.10,0,0.0,7,4,0.81,3
36191,1,415217,321793,104824,58,4582,10483,67644,0,2491,2593,353,0,2788,2824,326,1,1307,1541,124,0,289,353,66,0,55594,50073,20708,19304,-2.50,160,154.6,2,1,5.25,1
36291,2,380610,291276,112547,7,5210,15710,81293,0,2717,2226,308,0,2975,2565,289,1,1470,1275,141,0,344,353,50,1,77398,76038,37497,37311,-11.18,58,157.3,0,0,0.00,0
36391,3,348154,276679,113083,0,5285,36713,84817,0,2451,2071,311,0,2482,2033,376,0,1230,990,195,0,356,307,59,0,83072,81294,55050,54893,-13.25,9,281.5,5,5,1.25,5
36491,4,349602,322648,107758,0,5095,45835,85824,0,2786,2726,237,0,2553,1928,284,0,1342,859,140,0,322,314,51,0,66533,65913,58055,57762,-12.42,0,0.0,33,31,0.98,31
36591,5,400444,421946,114740,0,3930,54577,82749,0,3633,3544,306,0,2773,2489,263,0,1647,1341,80,0,265,209,111,0,2762,2557,2585,2417,-6.60,0,0.0,175,157,0.85,153
36691,6,444310,499646,125162,0,4191,38045,48668,0,3670,4053,593,0,3566,3962,514,0,2092,2278,181,0,259,286,182,0,505,327,408,305,3.70,2,338.1,14,11,1.73,11
36791,7,470377,456744,134842,0,5261,15941,21417,0,3823,3745,774,0,3219,4724,796,0,1553,2475,321,0,293,406,206,0,11066,8567,2451,2043,0.39,16,189.4,0,0,0.00,0
36891,8,520463,359711,129725,0,6047,27187,23533,0,4577,2804,648,0,4266,3868,727,0,2354,1836,278,0,328,452,170,0,24570,22499,8424,8084,-6.71,34,147.7,0,0,0.00,0
36991,9,475512,265415,115889,4,7151,55500,28216,0,3655,1966,539,1,4305,2534,812,1,2379,1213,310,1,348,369,172,0,25700,24932,10966,10922,-9.54,0,0.0,6,4,0.00,4
37091,10,416916,272810,89708,60,6966,68584,26831,26,3479,2361,352,10,3824,1855,549,11,2102,930,175,9,336,202,108,0,15516,14338,9874,9743,-6.55,0,0.0,17,14,1.11,13
37191,11,402345,342943,86387,100,5635,56065,24649,15,3088,3211,397,13,3037,2534,339,14,1605,1514,105,14,346,223,109,0,653,625,637,625,-13.90,0,0.0,27,20,0.17,20
37291,0,391311,456126,96712,63,4388,45505,33047,0,2673,5163,535,7,2741,4149,359,7,1310,2700,125,7,365,185,105,0,173,141,173,141,-3.92,0,0.0,2,1,4.00,1
37391,1,403049,428991,106329,45,4015,13922,61309,0,2921,5063,483,2,2498,6428,522,6,1095,4191,293,3,299,303,59,0,46997,42776,17991,16875,-2.69,158,154.3,0,0,0.00,0
37491,2,392990,334219,104029,12,3442,14451,71361,0,3282,2922,358,3,3767,3742,421,4,1922,2212,202,4,309,280,49,0,68488,67764,33548,33293,-11.32,51,126.1,0,0,0.00,0
37591,3,369364,274860,107568,33,2964,28084,75511,0,3359,1988,321,1,2769,2109,268,4,1473,922,96,2,284,229,40,0,72727,72225,47729,47585,-13.66,9,173.4,6,6,2.58,6
37691,4,455524,269946,103507,34,3056,27914,77759,0,3921,2204,316,2,3297,2422,484,1,1880,1164,231,0,241,264,45,1,57046,56701,48128,48037,-12.99,0,0.0,30,26,1.59,26
37791,5,451990,304010,96812,87,2879,35747,72674,0,3459,2455,217,1,3416,1770,204,2,1644,811,68,1,250,206,63,0,1574,1270,1304,1119,-4.89,1,524.9,176,154,0.72,154
37891,6,452417,362839,107405,44,3153,22739,41485,0,3278,2871,437,1,3524,2424,319,6,1865,1236,101,5,258,201,125,1,556,322,202,147,6.07,0,0.0,6,5,1.80,4
37991,7,429729,396793,122164,23,2906,11656,18735,0,3149,3116,666,1,2872,3253,553,1,1365,1509,226,1,337,281,162,0,3068,2453,1347,1169,-1.04,9,245.7,0,0,0.00,0
38091,8,469327,372941,129688,89,2684,27272,18312,0,3172,3128,677,1,2613,3377,671,0,1135,1741,277,0,325,298,169,0,17068,15989,5646,5515,-4.89,29,111.0,0,0,0.00,0
38191,9,460422,276334,117842,100,3424,55602,22788,0,2867,2156,553,0,3663,3524,848,0,1801,1955,382,0,353,332,129,0,22512,21547,9933,9889,-9.59,7,136.6,2,2,0.50,2
38291,10,384542,223734,101549,46,3250,49142,25324,0,2265,1529,495,2,2572,1556,579,5,1033,699,254,3,396,203,120,0,7196,6725,4776,4698,-10.74,0,0.0,28,27,0.67,27
38391,11,337067,258045,104227,100,3577,47601,26413,94,2044,1596,421,0,2339,1288,309,1,1007,548,87,1,398,192,72,0,2266,2086,1264,1184,-6.77,0,0.0,13,12,1.06,12
38491,0,314304,282277,124777,80,3815,38103,48758,51,2090,1804,491,1,2211,1696,347,4,1054,706,139,2,319,220,65,1,278,278,249,249,-12.85,0,0.0,2,2,3.12,2
38591,1,299215,274034,138156,220,3695,10753,80866,0,1916,1726,476,4,2012,2036,395,5,938,853,144,2,311,278,100,3,74251,66650,25796,24387,-3.02,221,165.0,1,1,16.00,1
38691,2,287247,264333,136121,120,3499,15019,95510,0,1507,1704,443,1,1549,1605,751,3,561,637,418,0,271,261,118,1,95733,93917,44908,44223,-11.93,50,139.7,0,0,0.00,0
38791,3,271441,264499,111701,37,3375,26922,98169,0,1589,1821,173,0,1746,1970,216,5,780,854,73,2,233,324,70,3,95100,94577,64237,64003,-15.19,3,113.2,6,5,0.85,5
38891,4,260712,258806,111778,0,3060,37262,97082,0,1952,2139,225,0,1611,2001,230,0,715,866,107,0,268,339,69,0,81996,81555,69683,69512,-13.57,0,0.0,37,34,0.73,33
38991,5,336959,349676,123008,13,3174,53579,95304,0,2797,3052,346,6,1811,1566,194,7,1015,730,73,7,177,176,77,0,4738,4631,4158,4073,-8.90,0,0.0,220,189,0.37,187
39091,6,413459,491118,150284,69,2898,35282,59422,0,2988,4486,697,8,2263,3887,443,8,1168,2179,188,8,205,265,172,0,412,254,327,237,2.99,2,65.9,11,9,0.69,9
39191,7,474086,482343,172954,377,2913,20862,39915,1,3894,4331,923,23,3275,5336,740,23,1804,2897,312,23,234,366,217,0,16072,13503,3559,3364,-0.73,15,156.2,0,0,0.00,0
39291,8,513128,383394,176539,271,3886,48786,44247,0,4131,3252,817,5,3938,3730,913,5,2297,1884,363,5,331,303,178,0,45292,42457,14104,13524,-7.18,31,139.0,0,0,0.00,0
39391,9,494091,319764,160818,371,4156,87498,52144,158,3369,2395,671,4,3633,2788,958,4,1904,1486,428,0,355,252,162,0,46881,45934,24228,23886,-8.79,6,97.8,3,2,1.38,1
39491,10,492375,347622,136644,223,4517,89563,53130,62,4121,2530,411,1,3508,1911,612,5,1878,1017,212,2,341,189,143,1,23003,22421,17544,17376,-8.68,0,0.0,28,27,0.04,27
39591,11,560100,436379,129109,145,4727,102469,47900,0,5539,3224,409,1,4606,2435,366,2,2806,1411,116,1,436,236,127,0,538,503,499,475,-11.87,0,0.0,22,19,0.00,19
39691,0,585237,464399,136112,61,5038,56892,42670,0,5361,3686,481,0,5555,4302,422,7,3489,2328,105,4,451,468,173,2,161,130,116,100,-4.76,0,0.0,0,0,0.00,0
39791,1,603068,417008,146101,285,4465,20924,64470,26,4705,3563,615,15,4259,3867,581,21,2184,1901,193,14,378,633,200,1,47258,44051,24979,23654,-3.28,240,169.7,1,1,7.00,0
39891,2,521605,380855,140954,244,4903,36376,73390,30,3685,2829,537,3,5238,3276,692,9,2702,1569,261,3,387,396,163,4,70246,68464,35473,35031,-10.63,41,151.6,0,0,0.00,0
39991,3,461270,338862,116359,23,5627,38993,78734,0,3456,2598,357,2,3292,2975,596,3,1576,1400,284,2,431,286,90,0,75553,75014,46223,46092,-13.10,5,185.5,4,4,3.25,4
40091,4,410942,303253,105702,29,5758,43265,82683,0,3169,2258,241,4,3949,2674,322,7,2246,1257,116,6,432,291,69,1,61695,61404,49842,49745,-13.45,0,0.0,14,14,0.98,13
40191,5,409421,310751,108118,105,5471,42019,79554,0,3651,2295,331,4,3098,1912,196,6,1803,918,56,5,372,213,72,0,4860,4841,3966,3948,-10.56,0,0.0,249,208,0.57,204
40291,6,453946,327548,130888,47,5038,19139,44893,0,3455,2555,592,2,3120,2771,353,2,1693,1353,101,2,347,334,126,0,75,0,75,0,15.90,1,234.3,19,16,0.67,16
40391,7,420662,319168,149044,34,5868,11475,21527,0,2651,2619,694,1,3201,2931,714,0,1430,1413,263,0,327,329,177,0,5259,4361,2460,2192,0.58,23,111.8,0,0,0.00,0
40491,8,383990,265361,134627,100,5642,20874,19257,34,2396,2231,702,0,2566,2663,904,2,1122,1315,353,0,342,246,179,1,19906,18211,6954,6375,-5.38,35,189.4,0,0,0.00,0
40591,9,377921,213152,120332,121,5995,36976,23728,64,2452,1854,536,1,2217,2515,736,6,892,1320,249,1,335,207,172,1,22579,21833,10296,9899,-7.93,2,128.9,2,2,1.25,1
40691,10,398366,196503,109246,156,5410,37661,24037,0,2727,1654,465,3,2294,1446,515,4,983,736,204,2,317,129,111,1,12108,11808,7063,6935,-8.70,0,0.0,27,22,0.83,21
40791,11,415396,227352,111267,146,5405,38012,24190,0,2761,2188,479,0,2922,1969,390,2,1314,1139,136,0,321,122,92,0,609,513,515,435,-7.22,0,0.0,32,26,1.89,24
40891,0,367045,239908,120212,119,4331,23436,37593,0,2612,2272,442,2,3229,2399,420,4,1717,1457,136,3,306,137,116,1,166,122,125,111,-1.42,0,0.0,0,0,0.00,0
40991,1,303919,239222,125510,80,4074,13386,88976,0,1912,2082,356,2,2528,2019,355,4,1190,1104,156,1,320,170,67,3,77384,72436,30518,29071,-3.38,252,154.9,0,0,0.00,0
41091,2,253314,260493,128899,120,4691,29835,100258,8,1442,1764,354,9,1570,1479,260,14,632,583,121,11,292,188,39,3,100397,99042,49995,49529,-11.58,56,121.8,0,0,0.00,0
41191,3,255606,251712,128340,64,4865,33338,103021,0,1477,1753,273,0,1147,2194,451,6,378,942,222,3,213,235,93,2,100787,100111,68815,68659,-14.34,6,149.3,7,7,2.18,7
41291,4,301070,212528,113103,14,4660,32839,102447,0,2344,1684,159,4,1491,2021,287,5,693,896,134,4,180,237,63,0,88351,88254,73910,73843,-14.04,1,313.2,19,18,1.07,18
41391,5,381495,235643,116729,2,4201,45893,96478,0,3493,1873,300,1,2881,1222,167,1,1758,580,58,1,244,119,83,0,3515,3464,2829,2789,-10.18,0,0.0,276,239,0.42,238
41491,6,406180,315675,140273,10,4981,22377,56179,0,3160,2752,632,3,2965,1953,385,3,1707,1003,121,3,223,158,175,0,198,108,0,0,6.45,0,0.0,12,8,1.22,8
41591,7,441893,363362,167556,24,6253,14951,32291,0,3330,3347,814,12,2735,3291,622,12,1462,1654,233,12,277,241,198,0,12854,10593,782,702,-0.00,5,140.7,0,0,0.00,0
41691,8,482982,342449,158299,0,6317,32465,31989,0,3547,3169,692,1,3156,3743,1153,1,1603,2100,475,1,337,253,209,0,33039,30941,7198,6906,-6.91,23,199.5,0,0,0.00,0
41791,9,541515,242649,127537,0,6599,53906,37892,0,3980,1958,503,0,3202,3087,683,0,1621,1697,234,0,366,256,170,0,33230,32476,14979,14792,-9.40,0,0.0,1,1,0.00,1
41891,10,561653,230637,111213,0,6420,58471,39657,0,3730,1808,434,0,3604,1393,566,0,1644,660,227,0,396,130,136,0,20184,18916,12781,12607,-8.33,0,0.0,19,18,0.49,17
41991,11,548236,290686,106290,7,5303,62447,36018,0,4229,2244,470,0,4814,1655,458,1,2377,898,205,0,499,136,117,1,4517,4136,3189,3080,-6.74,0,0.0,8,7,2.29,6
42091,0,494893,338883,121738,0,5497,39646,35011,0,3915,2698,679,0,4037,2320,508,0,2247,1155,183,0,417,240,169,0,295,161,156,105,6.34,0,0.0,0,0,0.00,0
42191,1,468729,380333,141153,3,5295,16663,70251,0,3764,3262,750,2,4188,3066,570,2,2378,1717,285,2,370,318,105,0,53032,49190,20435,19181,-3.14,175,164.7,1,0,0.00,0
42291,2,432815,359429,154500,18,5991,18153,77128,1,3120,2648,682,0,3033,3202,551,1,1525,1568,221,0,333,319,88,1,71242,70348,36178,35864,-10.70,55,163.8,0,0,0.00,0
