step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err
11000,9193,2064,57180,101143,88840,43251,712,18263,195,0,208838,2360076,25414.318,20023.454,0.9876,7132.377,0.044,0.842,0.060,0.053,0.484,0.379,149,0.0876,0.6198,0.065,13.4,35.3,61.7,24.95,1.78,8.59,0.27,14.31,6.50,1.440,0.236,0.184,0.184,5.388,0.276,0.0034,75,368,391,11401,86,16,0.228,4741,1005,2538,5650,369,1135,7689,6.00,13.16,40839,33.5952,81424,20825,341778,1580.6,-0.0,684090,7.790,2617220.592,3.74e-14,0.00033,36.81,37230,22.981,2.311,20.220,0.450,22.985,4486,1751,2956,0.2114,0.997,1.519,1.915,1.582,0.974,1.501,7449.459,8279.137,12850.045,7366.556,12330.094,8093.435,1078.769,3718.872,0.470,0.536,0.467,0.436,0.387,0.451,55921,27172,0.5492,0.2201,0.3106,0.9996,0.0368,0.0597,0.7515,1.0999,1.0278,0.1192,0.0238,0.0243,0.0000,0.8192,0.9666,0.0618,0.5808,0.9153,0.00356,2689,0.9995,0.9477,0.8673,0.9971,0.0368,0.0597,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3859,4.3112,4.8978,0.0391,0.0357,0.0315,0.065,0.042,0.066,0.042,0,0.0000,0.0000,0.0000,0.00348,0.00044,0.00047,19.85,26.28,25.01,1093.0939,0.0864,20.0282,2.7139,5.0756,1099050,1513447,1.8624,0.0421,5648.2,1093.0939,23.27,0,0,0,0,0,0,7363,12891.076,11239.070,0.9423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-14
12000,10319,2566,82447,176578,160323,92610,1521,23430,455,0,285625,3240055,41596.424,28037.763,0.9479,11117.099,0.042,0.813,0.066,0.079,0.507,0.359,431,0.0990,0.6401,0.068,11.8,33.4,62.3,25.45,1.43,7.98,0.25,15.79,6.71,1.444,0.235,0.136,0.138,5.673,0.285,0.0033,66,311,444,19704,83,16,0.157,5052,964,3249,6106,261,2063,7995,2.75,10.98,38232,33.7386,81559,19015,333463,2821.1,-0.0,693505,9.434,2617220.592,4.16e-14,0.00012,13.20,61691,30.844,2.311,27.924,0.610,30.847,5669,1529,3121,0.2020,0.990,1.471,1.957,1.519,0.978,1.537,10608.106,13254.582,23600.544,10520.088,18592.892,9833.068,1866.572,5221.024,0.511,0.520,0.496,0.567,0.444,0.532,54176,45202,0.4768,0.1459,0.2222,0.9995,0.0334,0.0458,0.7749,1.0686,1.0302,0.0849,0.0092,0.0249,0.0000,0.0000,0.8131,0.2074,0.5621,0.8825,0.00355,997,0.9991,0.9395,0.8697,0.9981,0.0334,0.0458,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5307,4.3561,4.9300,0.0390,0.0278,0.0266,0.056,0.039,0.059,0.035,0,0.0000,0.0000,0.0000,0.00399,0.00075,0.00072,21.00,25.56,24.62,1457.4049,0.0941,29.4330,2.9743,6.4594,1099984,1511795,2.0810,0.0464,5607.3,1457.4049,20.66,0,0,0,0,0,0,11237,16920.664,14685.631,0.9410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.03e-15
13000,7376,1858,59108,102606,88510,42472,1026,20883,322,0,255475,2507424,25207.505,22092.625,0.9728,6559.270,0.039,0.837,0.068,0.056,0.480,0.377,217,0.1190,0.6310,0.065,19.0,39.4,63.5,27.12,1.88,10.08,0.23,14.94,6.29,1.492,0.254,0.195,0.199,5.776,0.299,0.0037,78,364,345,18261,54,18,0.130,3897,199,1954,5223,91,968,6317,6.25,14.62,41799,33.6419,81653,21856,332937,1726.9,-0.0,698115,8.363,2617220.592,2.38e-14,0.00037,16.86,38938,24.454,2.272,21.845,0.337,24.458,3814,1176,2386,0.1933,0.998,1.572,1.953,1.573,0.984,1.613,6807.102,7096.137,15106.446,6711.774,9948.555,10395.782,1272.395,3865.178,0.477,0.552,0.440,0.443,0.374,0.404,59203,30553,0.4646,0.0895,0.2325,0.9992,0.0447,0.0509,0.7243,1.0401,1.0004,0.1120,0.0186,0.0260,0.0000,0.1956,0.9355,0.0110,0.5946,0.9019,0.00359,868,0.9994,0.9215,0.8770,0.9973,0.0447,0.0509,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1491,4.5068,5.1288,0.0372,0.0331,0.0286,0.060,0.024,0.045,0.052,0,0.0000,0.0000,0.0000,0.00409,0.00041,0.00047,14.66,23.80,24.08,1468.9516,0.0980,16.9123,3.0733,5.2895,1102322,1510853,2.0321,0.0419,5560.0,1468.9516,16.50,0,0,0,0,0,0,9425,15533.355,13537.987,0.9411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.64e-15
14000,10765,2323,69885,141409,125857,70567,957,21740,258,0,274644,2833941,35229.072,25050.794,0.9695,8408.939,0.045,0.826,0.063,0.066,0.494,0.369,203,0.0856,0.6146,0.056,18.2,37.5,61.0,25.44,1.47,9.14,0.19,14.63,6.07,1.576,0.240,0.158,0.162,5.200,0.249,0.0035,74,345,398,16857,34,19,0.120,5485,1691,2396,6678,209,1904,8652,5.75,13.88,43173,35.9232,81932,20353,329082,3115.7,-0.0,700247,8.763,2617220.592,3.58e-14,0.00054,27.63,53095,26.430,2.187,23.462,0.781,26.432,6159,1294,3312,0.1515,1.000,1.753,1.977,1.667,0.980,1.638,9459.227,11507.748,18383.042,9389.047,15865.922,10199.022,1451.422,4991.411,0.504,0.551,0.448,0.529,0.439,0.504,59618,33017,0.4488,0.1068,0.2498,0.9998,0.0371,0.0451,0.7960,0.9741,0.9708,0.0934,0.0153,0.0166,0.0000,0.5193,0.9276,0.1865,0.6638,0.9070,0.00354,964,0.9995,0.9008,0.8760,0.9983,0.0371,0.0451,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9494,4.5140,5.0181,0.0336,0.0212,0.0190,0.040,0.025,0.038,0.031,0,0.0000,0.0000,0.0000,0.00394,0.00049,0.00060,24.98,24.02,26.21,1466.4533,0.0931,25.4764,2.8773,5.8860,1102586,1509031,2.0176,0.0449,5520.1,1466.4533,21.74,0,0,0,0,0,0,10517,16641.855,14440.548,0.9351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.87e-14
15000,10963,2356,72923,155966,139328,81594,1449,20903,426,0,276638,2872302,36390.148,26578.192,0.9704,9799.412,0.049,0.840,0.050,0.061,0.487,0.375,215,0.0865,0.6141,0.074,19.0,39.3,62.0,29.38,1.47,9.28,0.20,18.42,6.37,1.434,0.232,0.160,0.162,5.010,0.210,0.0033,73,335,390,20390,74,20,0.135,5266,1221,2566,7176,345,1920,8698,5.75,13.27,39440,34.0674,81999,21340,326653,3228.9,-0.0,708717,8.267,2617220.592,3.13e-14,0.00001,9.13,57996,27.504,2.161,24.655,0.688,27.507,5846,1988,3129,0.2373,0.968,1.332,1.985,1.504,0.970,1.598,7940.460,10277.546,23850.521,7850.178,14488.862,10062.938,1268.833,5447.008,0.492,0.540,0.450,0.594,0.394,0.475,60735,37965,0.4474,0.1146,0.2179,0.9996,0.0369,0.0446,0.7164,0.9972,0.9401,0.0762,0.0181,0.0200,0.0000,0.0000,0.8392,0.1165,0.5521,0.9034,0.00359,871,0.9995,0.9285,0.8209,0.9982,0.0369,0.0446,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4039,4.5579,5.4624,0.0292,0.0285,0.0244,0.054,0.021,0.044,0.048,0,0.0000,0.0000,0.0000,0.00389,0.00044,0.00074,16.35,25.21,25.99,1340.0781,0.0886,22.5690,2.7515,5.5157,1103856,1507530,2.1171,0.0435,5629.2,1340.0781,21.31,0,0,0,0,0,0,12560,16778.779,14417.096,0.9464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.21e-15
16000,7896,1802,57880,115663,102419,57023,760,18630,139,0,253549,2328748,29478.709,23057.991,0.9666,7739.743,0.056,0.833,0.054,0.057,0.491,0.371,127,0.0976,0.6076,0.063,15.2,37.4,60.9,27.19,1.81,9.93,0.13,15.32,6.40,1.394,0.258,0.207,0.210,5.426,0.245,0.0036,75,345,323,11123,49,17,0.231,3830,623,1436,5837,90,1029,6777,7.25,14.72,42407,34.5579,82137,21473,323424,2353.8,0.0,713642,7.810,2617220.592,4.45e-15,0.00036,33.84,43687,22.803,2.218,20.247,0.338,22.805,3500,1645,2751,0.2444,0.990,1.244,1.985,1.565,0.977,1.426,7494.252,8977.689,17055.022,7416.762,12746.668,9667.736,1137.017,4513.495,0.491,0.546,0.455,0.492,0.450,0.528,62281,31913,0.3995,0.1719,0.2011,0.9997,0.0411,0.0573,0.7025,1.1083,0.9062,0.1308,0.0177,0.0212,0.0000,0.7541,0.9635,0.0119,0.5901,0.9354,0.00362,1860,0.9990,0.9529,0.8167,0.9973,0.0411,0.0573,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5110,4.3669,5.1543,0.0348,0.0185,0.0165,0.034,0.021,0.027,0.032,0,0.0000,0.0000,0.0000,0.00437,0.00056,0.00068,13.96,25.65,26.05,1419.0343,0.0935,20.3648,2.8196,4.9902,1106224,1506780,1.9440,0.0394,5667.9,1419.0343,23.79,0,0,0,0,0,0,8405,15318.248,13444.748,0.9461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.25e-15
17000,9469,2179,64336,125147,111200,59760,1051,19780,143,0,246863,2644801,32756.056,23501.539,0.9714,8514.547,0.054,0.840,0.057,0.050,0.505,0.364,129,0.0854,0.6135,0.068,20.7,40.7,68.4,29.80,2.05,9.58,0.18,17.99,6.28,1.466,0.238,0.242,0.247,5.673,0.257,0.0035,71,332,406,15133,81,18,0.308,4781,1195,2576,5698,625,1243,7601,5.25,12.84,44176,37.2715,82345,20716,321250,2259.1,-0.0,713672,8.347,2617220.592,7.29e-15,0.00043,22.19,47213,24.921,2.169,22.229,0.522,24.923,5198,1314,2957,0.1923,0.998,1.479,1.994,1.501,0.985,1.616,8210.946,9626.919,19139.991,8119.773,14010.838,8916.699,1423.034,4647.259,0.508,0.545,0.471,0.518,0.403,0.476,62689,33945,0.4264,0.0935,0.2167,0.9996,0.0404,0.0559,0.6367,1.0551,0.9394,0.1018,0.0148,0.0257,0.0000,0.0858,0.9259,0.1737,0.5750,0.9026,0.00358,1283,0.9994,0.8889,0.8089,0.9978,0.0404,0.0559,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5443,4.3142,5.7364,0.0305,0.0255,0.0231,0.044,0.022,0.030,0.053,0,0.0000,0.0000,0.0000,0.00404,0.00043,0.00058,23.90,25.07,25.60,1479.6044,0.0894,22.4028,2.6843,5.6626,1106304,1505564,1.7869,0.0439,5623.2,1479.6044,24.53,0,0,0,0,0,0,7612,14986.992,13206.127,0.9446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.25e-15
18000,8743,1781,53911,107997,96122,53413,673,15998,106,0,203194,2261269,28021.429,20348.580,1.0248,7334.069,0.056,0.826,0.062,0.056,0.503,0.365,106,0.0804,0.6040,0.054,14.0,37.5,59.0,27.54,1.33,8.02,0.19,18.01,6.30,1.402,0.212,0.149,0.153,5.772,0.261,0.0032,79,373,349,7864,38,18,0.196,3971,283,1924,6536,179,1357,7207,6.00,13.46,46985,36.5353,82375,21775,322516,2196.5,-0.0,714319,7.386,2617220.592,1.30e-14,0.00005,13.08,42079,21.489,2.160,18.835,0.494,21.491,4075,1852,2816,0.2460,0.992,1.190,1.993,1.589,0.972,1.413,7102.795,8449.043,16264.952,7049.628,12040.917,8763.073,1086.179,3165.259,0.513,0.513,0.482,0.505,0.431,0.526,64797,30712,0.5380,0.1783,0.2388,0.9995,0.0375,0.0566,0.7451,1.1300,0.8908,0.0853,0.0112,0.0205,0.0000,0.1593,0.9119,0.0625,0.5598,0.8806,0.00362,1391,0.9992,0.9052,0.7334,0.9974,0.0375,0.0566,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6959,4.3107,5.2095,0.0379,0.0335,0.0318,0.066,0.038,0.031,0.068,0,0.0000,0.0000,0.0000,0.00423,0.00042,0.00055,18.23,25.56,25.88,1471.8329,0.0804,19.2999,2.6584,4.7275,1108386,1503964,2.0961,0.0475,5637.9,1471.8329,17.46,0,0,0,0,0,0,6430,13014.511,11423.949,0.9556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.85e-15
19000,8638,1946,67992,152125,138127,82853,1280,18692,327,0,256263,2777723,36786.177,26244.894,0.9798,10552.661,0.062,0.813,0.061,0.064,0.522,0.356,146,0.0881,0.5752,0.072,18.3,38.0,61.0,27.09,1.58,8.91,0.16,16.44,6.20,1.504,0.229,0.179,0.182,5.687,0.251,0.0032,73,357,345,9571,46,14,0.172,4218,511,1783,6344,110,1316,7212,4.75,12.53,42575,36.5793,82576,21638,321286,3726.0,-0.0,719148,8.130,2617220.592,4.93e-14,0.00046,30.48,58492,27.250,2.156,24.592,0.501,27.252,4433,1206,2999,0.1819,1.000,1.524,1.999,1.592,0.982,1.583,7192.375,9956.624,25604.312,7133.438,14601.088,11685.717,889.154,3117.363,0.529,0.545,0.495,0.587,0.447,0.522,64804,37415,0.4155,0.1165,0.2291,0.9993,0.0307,0.0579,0.7130,1.0411,0.9515,0.0992,0.0085,0.0202,0.0000,0.6944,0.9380,0.1394,0.7023,0.9195,0.00359,2324,0.9989,0.8590,0.8197,0.9969,0.0307,0.0579,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1844,4.4470,5.3488,0.0335,0.0178,0.0166,0.042,0.018,0.051,0.034,0,0.0000,0.0000,0.0000,0.00415,0.00059,0.00069,19.74,25.80,25.45,1529.9164,0.0907,21.9561,2.9277,5.2023,1109282,1503173,2.0765,0.0429,5573.9,1529.9164,20.27,0,0,0,0,0,0,9339,15692.234,13683.211,0.9493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.09e-14
20000,9661,1991,67380,138848,124290,70473,995,19252,165,0,251033,2965956,34944.937,25363.853,0.9933,9778.906,0.039,0.844,0.067,0.050,0.527,0.355,127,0.0805,0.6157,0.075,19.1,36.7,61.0,27.44,1.69,8.58,0.10,17.08,6.16,1.487,0.224,0.188,0.193,5.498,0.253,0.0032,72,347,415,12759,43,13,0.272,4666,1353,2286,6022,270,1161,8230,5.75,13.29,43912,34.5647,82696,19233,316538,2871.7,-0.0,722800,8.352,2617220.592,2.60e-14,0.00028,7.90,54119,26.657,2.150,23.851,0.656,26.659,4450,1916,3295,0.2244,0.996,1.512,1.999,1.637,0.974,1.584,10618.947,11286.298,17331.359,10575.763,16816.720,9036.292,1347.666,5200.990,0.516,0.576,0.512,0.515,0.475,0.528,62500,36508,0.4522,0.1054,0.2672,0.9997,0.0353,0.0476,0.7267,0.9563,0.8954,0.1178,0.0188,0.0232,0.0000,0.0000,0.6849,0.1415,0.5713,0.8864,0.00360,1820,0.9991,0.8773,0.8258,0.9979,0.0353,0.0476,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.4227,4.4898,5.4211,0.0325,0.0125,0.0092,0.027,0.007,0.015,0.018,0,0.0000,0.0000,0.0000,0.00397,0.00071,0.00063,21.52,24.88,24.64,1416.5573,0.0902,27.6006,2.8390,5.5132,1110804,1501213,1.9692,0.0459,5621.6,1416.5573,19.12,0,0,0,0,0,0,8612,15584.947,13640.182,0.9427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.19e-14
21000,9696,2262,57656,109671,97179,51126,889,19281,157,0,204588,2744162,28167.941,20566.069,1.0280,7421.818,0.030,0.860,0.057,0.052,0.519,0.363,146,0.0762,0.6143,0.059,14.7,34.5,60.9,26.83,1.67,8.37,0.18,16.61,6.28,1.409,0.223,0.172,0.176,5.117,0.218,0.0034,83,367,414,11734,96,14,0.267,4895,1658,2972,5066,113,2029,7554,4.00,11.71,45571,36.0455,82779,21203,315419,2347.7,-0.0,721876,8.569,2617220.592,7.22e-14,0.00133,26.75,41371,23.141,2.162,20.316,0.663,23.145,6159,1274,2263,0.2036,0.997,1.216,1.999,1.432,0.979,1.589,6920.592,8316.027,16520.860,6868.957,12199.943,8463.397,1085.622,3595.232,0.525,0.557,0.486,0.527,0.341,0.450,62150,29483,0.4467,0.1219,0.2543,0.9996,0.0341,0.0479,0.7785,1.0179,0.8902,0.0917,0.0112,0.0270,0.0000,0.5971,0.9451,0.0290,0.5593,0.9051,0.00362,1671,0.9995,0.8614,0.7751,0.9967,0.0341,0.0479,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.7250,4.6149,5.3642,0.0357,0.0218,0.0194,0.036,0.022,0.035,0.032,0,0.0000,0.0000,0.0000,0.00376,0.00034,0.00046,14.22,24.55,24.78,1402.8161,0.0819,19.2226,2.5343,6.0351,1111121,1501050,2.1396,0.0448,5697.4,1402.8161,21.22,0,0,0,0,0,0,7029,13144.251,11503.173,0.9434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.89e-14
22000,8507,2281,61983,118440,104189,55427,1030,18932,308,0,239393,2801865,28353.139,22908.291,0.9942,8032.632,0.038,0.868,0.058,0.036,0.515,0.363,226,0.0915,0.6302,0.062,15.7,35.9,60.6,26.74,1.80,9.03,0.34,15.57,6.23,1.431,0.243,0.219,0.221,5.356,0.281,0.0033,76,343,360,12761,30,13,0.271,4433,1021,1686,5800,126,1397,6984,5.25,12.10,46376,35.3935,82949,21127,316554,1977.8,-0.0,723935,7.927,2617220.592,4.61e-14,0.00000,27.87,46708,24.067,2.136,21.417,0.515,24.070,4631,1345,2531,0.1877,0.998,1.335,2.000,1.525,0.979,1.499,7323.784,7838.979,17791.467,7266.777,11327.527,10086.621,1121.782,3667.256,0.522,0.567,0.472,0.510,0.405,0.445,64181,33101,0.3601,0.1062,0.2124,0.9996,0.0384,0.0521,0.7255,1.0387,0.9430,0.1044,0.0162,0.0301,0.0000,0.4692,0.9262,0.1311,0.5857,0.9380,0.00360,1784,0.9994,0.9071,0.8431,0.9979,0.0384,0.0521,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9499,4.4145,5.2123,0.0346,0.0331,0.0320,0.072,0.062,0.074,0.055,0,0.0000,0.0000,0.0000,0.00406,0.00046,0.00050,17.15,25.32,24.77,1416.1026,0.0901,18.8071,2.9643,4.9631,1112853,1499939,1.9114,0.0404,5743.8,1416.1026,26.43,0,0,0,0,0,0,9047,14875.659,12920.024,0.9431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,6.04e-15
23000,9988,2001,59936,107324,93893,46469,919,18848,264,0,213817,2547761,28384.510,19438.085,0.9752,6405.811,0.044,0.870,0.052,0.033,0.486,0.380,164,0.0843,0.6202,0.077,11.9,32.0,61.2,23.92,1.58,7.75,0.06,14.53,6.16,1.542,0.217,0.180,0.183,5.007,0.260,0.0034,75,364,325,13638,33,13,0.182,4854,1104,2840,6044,303,1295,8390,5.50,13.54,48097,36.2903,82994,22187,317663,1696.9,-0.0,723787,8.119,2617220.592,4.64e-14,0.00014,12.44,42553,23.423,2.120,20.479,0.824,23.425,5105,1533,3350,0.1810,0.999,1.569,2.000,1.690,0.973,1.578,7178.004,8507.555,16043.832,7109.317,11637.171,8167.947,1235.390,3628.938,0.492,0.528,0.449,0.478,0.342,0.430,65819,30309,0.5251,0.1274,0.2253,0.9991,0.0283,0.0449,0.7717,1.0089,0.9144,0.1176,0.0099,0.0279,0.0000,0.0000,0.9025,0.0582,0.5453,0.8960,0.00362,1165,0.9992,0.8934,0.8163,0.9970,0.0283,0.0449,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9024,4.3125,5.4205,0.0369,0.0084,0.0074,0.018,0.010,0.013,0.017,0,0.0000,0.0000,0.0000,0.00369,0.00042,0.00047,14.44,25.62,25.52,1372.3375,0.0787,18.9374,2.6951,5.4239,1113696,1498533,1.8156,0.0452,5826.3,1372.3375,20.78,0,0,0,0,0,0,7869,13032.275,11345.383,0.9406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,8.25e-15
24000,11163,2354,67485,137249,122786,68621,1143,18930,253,0,233411,2928854,35351.670,23790.088,1.0048,9132.267,0.066,0.838,0.059,0.036,0.525,0.360,235,0.0676,0.6076,0.061,12.1,33.1,61.0,26.10,1.71,7.58,0.27,16.54,6.27,1.453,0.220,0.165,0.169,5.181,0.252,0.0031,72,349,403,11419,66,16,0.352,5561,794,3221,7148,117,2079,8967,3.00,10.50,46497,37.0404,83140,21303,317272,3276.6,0.0,725078,8.183,2617220.592,9.96e-15,0.00003,34.54,53360,27.349,2.136,24.280,0.933,27.351,5932,1746,3485,0.2368,0.966,1.403,2.000,1.564,0.974,1.503,7871.117,11118.355,20921.503,7838.788,15723.646,10081.439,1007.872,3568.510,0.529,0.558,0.503,0.528,0.411,0.512,65310,37086,0.5179,0.1296,0.2125,0.9997,0.0363,0.0441,0.7837,0.9453,0.8723,0.1197,0.0169,0.0204,0.0000,0.7958,0.9543,0.0943,0.6188,0.8948,0.00360,1689,0.9995,0.8792,0.8214,0.9972,0.0363,0.0441,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.0894,4.4206,5.3695,0.0332,0.0316,0.0230,0.036,0.040,0.043,0.043,0,0.0000,0.0000,0.0000,0.00386,0.00043,0.00055,20.92,26.01,25.24,1548.8386,0.0895,23.6920,2.9199,5.2628,1114331,1497181,2.1250,0.0470,5740.0,1548.8386,20.88,0,0,0,0,0,0,8352,14657.821,12755.220,0.9430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.61e-15
25000,6512,1734,75156,153855,137078,77424,1275,22266,378,0,258679,3266434,35510.298,26803.220,1.0185,10336.432,0.068,0.830,0.065,0.038,0.521,0.357,290,0.1381,0.6292,0.075,16.0,34.0,60.6,26.15,2.12,8.95,0.14,14.94,6.48,1.453,0.242,0.222,0.226,5.666,0.341,0.0033,72,351,395,14882,36,16,0.178,3465,215,1798,4499,94,807,5611,7.00,13.95,45564,34.7538,83218,19397,312824,2128.1,-0.0,729820,9.439,2617220.592,4.75e-14,0.00029,9.41,58820,29.326,2.169,26.809,0.348,29.329,2700,1270,2542,0.2400,0.990,1.471,2.000,1.575,0.980,1.559,9488.238,11667.661,19236.391,9449.771,17160.566,9996.812,1262.695,5207.281,0.519,0.560,0.500,0.534,0.446,0.507,61751,44834,0.4204,0.1204,0.1738,0.9997,0.0347,0.0407,0.6885,1.0569,0.9775,0.1588,0.0260,0.0261,0.0000,0.0000,0.6672,0.1483,0.6221,0.9061,0.00361,1500,0.9991,0.8742,0.8321,0.9980,0.0347,0.0407,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.2527,4.4232,5.3999,0.0348,0.0240,0.0218,0.060,0.017,0.027,0.031,0,0.0000,0.0000,0.0000,0.00407,0.00071,0.00072,18.14,24.61,25.11,1555.1999,0.0831,26.8246,3.1568,6.2818,1116992,1496843,2.0299,0.0414,5648.9,1555.1999,18.74,0,0,0,0,0,0,10829,16466.788,14204.388,0.9497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,4.03e-15
26000,10773,1829,61079,129987,117097,67745,1163,16890,233,0,203857,2554957,32303.115,19915.189,1.0146,6987.997,0.042,0.853,0.063,0.043,0.514,0.363,280,0.0669,0.6427,0.068,14.0,36.0,59.4,29.29,2.44,8.83,0.23,17.79,6.58,1.290,0.232,0.243,0.246,5.508,0.269,0.0032,67,317,343,12546,62,20,0.184,5702,1106,2429,7238,245,1526,9002,4.75,12.95,44199,36.9367,83309,19925,313377,3793.0,-0.0,730798,7.129,2617220.592,1.41e-14,0.00090,19.56,48833,24.878,2.218,21.910,0.750,24.881,5729,2046,2998,0.3442,0.871,1.098,2.000,1.342,0.959,1.418,8332.119,7289.654,20836.830,8267.052,10187.230,8471.032,1458.563,2997.596,0.543,0.542,0.451,0.592,0.418,0.466,63371,32098,0.3914,0.0883,0.1421,0.9998,0.0373,0.0397,0.6640,0.9578,0.9401,0.1432,0.0114,0.0219,0.0000,0.1862,0.9402,0.0356,0.5798,0.8928,0.00363,1001,0.9994,0.8213,0.8498,0.9981,0.0373,0.0397,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.8606,4.6636,5.2487,0.0363,0.0255,0.0227,0.061,0.025,0.043,0.041,0,0.0000,0.0000,0.0000,0.00407,0.00052,0.00058,17.25,25.55,25.68,1760.0449,0.0700,18.6380,2.3672,4.7614,1116172,1495321,2.0108,0.0453,5362.7,1760.0449,17.88,0,0,0,0,0,0,6596,12927.192,11388.269,0.9469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.51e-14
