step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
60000,8,543,69.53,0.71,8.96,5.83,21.67,0.18,1.17,0.083,0.100,94009.0,29801.8,5,0,5.48,1.25,1.03,1.5687,154.99,65812.1,0.4733,9.5845,12612,6.4670,3234,2.3146,3769.5,93.85,2.7860,0.0,0.0000,1.000,0.2773,1.5836,0.4540
60000,0,1,144.80,0.00,20.00,15.00,46.00,0.00,1.00,0.000,0.001,151.3,34.3,0,1,9.00,1.00,1.00,0.0135,0.00,42419.0,0.0000,0.0025,3772,2.2721,162,0.0000,0.0,120.57,0.0008,0.0,0.0000,1.000,0.4144,0.3110,0.0043
70000,8,644,45.27,0.26,7.56,4.26,12.48,0.06,1.07,0.026,0.074,224876.3,82746.6,9,0,4.20,1.10,1.01,4.2175,131.85,73210.8,2.6501,21.4441,13374,16.4197,3235,5.7007,14798.9,95.05,9.8175,0.0,0.0000,1.000,0.2924,1.5265,1.2848
70000,0,14,49.76,0.07,10.29,7.36,10.79,0.00,1.01,0.000,0.008,1039.4,155.4,3,14,4.36,1.00,1.03,0.0512,2.44,35005.9,0.0000,0.0082,3010,4.2749,148,0.0000,0.1,121.98,0.0027,0.0,0.0000,1.000,0.3821,0.3358,0.0150
80000,8,620,58.59,0.20,7.95,2.42,20.41,0.01,1.03,0.010,0.100,98204.1,25990.6,5,0,4.88,1.03,1.03,1.2968,123.18,73300.4,0.0380,9.1147,11971,7.1538,2422,2.0031,3040.1,102.87,3.1044,0.0,0.0000,1.000,0.3326,1.1961,0.5628
80000,0,13,69.61,0.15,11.62,4.54,21.54,0.00,1.00,0.000,0.007,477.0,118.0,3,13,5.46,1.00,1.00,0.0240,0.30,39138.0,0.0000,0.0050,4413,1.9187,289,0.0000,0.0,92.21,0.0014,0.0,0.0000,1.000,0.2445,0.4084,0.0120
90000,8,712,46.94,0.30,8.41,2.19,13.41,0.09,1.08,0.034,0.085,230007.4,90952.8,3,0,4.10,1.11,1.04,4.3826,172.23,71640.2,2.7445,22.0841,12712,15.9863,2470,4.1009,12182.8,98.41,11.6785,0.0,0.0000,1.000,0.3035,1.1417,1.4183
90000,0,5,47.92,0.00,12.60,5.20,8.80,0.00,1.00,0.000,0.002,1179.7,219.4,2,5,4.00,1.00,1.00,0.0342,1.09,41150.7,0.0000,0.0147,3672,5.1164,193,0.0000,0.2,105.50,0.0048,0.0,0.0000,1.000,0.3273,0.3059,0.0162
100000,8,531,56.70,1.15,8.80,3.36,15.65,0.21,1.31,0.077,0.076,84332.2,24588.6,6,0,4.60,1.27,1.28,1.4114,165.18,73093.1,0.1686,8.8568,12629,6.0032,3190,1.8063,2667.0,98.52,3.2411,0.0,0.0000,1.000,0.2938,1.5491,0.4287
100000,0,10,63.61,0.00,11.90,5.00,17.50,0.00,1.00,0.000,0.006,637.9,75.9,5,10,5.00,1.00,1.00,0.0221,0.29,36205.7,0.0000,0.0045,3755,1.9488,268,0.0000,0.0,104.99,0.0012,0.0,0.0000,1.000,0.3593,0.4331,0.0058
110000,8,774,49.81,0.31,8.43,3.55,14.10,0.06,1.07,0.028,0.091,216030.0,88464.0,11,0,4.31,1.06,1.08,4.0756,183.75,83941.5,6.1685,20.6365,13947,15.6155,2841,4.4232,10571.8,103.44,11.0413,0.0,0.0000,1.000,0.3244,1.2587,1.2679
110000,0,6,53.83,1.17,11.00,5.83,10.67,0.33,1.27,0.167,0.005,1615.3,391.9,1,6,4.67,1.33,1.27,0.0628,1.24,24988.1,0.0000,0.0123,2437,3.8083,123,0.0000,0.1,80.29,0.0058,0.0,0.0000,1.000,0.2195,0.2902,0.0182
120000,8,699,42.87,0.51,6.12,2.20,13.22,0.04,1.11,0.013,0.072,101286.9,24575.8,8,0,3.92,1.04,1.17,1.6039,113.91,81085.9,0.0799,10.2357,13439,8.0534,3394,2.2004,3638.0,102.51,2.7411,0.0,0.0000,1.000,0.3121,1.5468,0.5474
120000,0,3,41.00,0.33,10.33,3.67,7.67,0.00,1.07,0.000,0.001,292.4,103.7,1,3,3.67,1.00,1.13,0.0227,0.01,26424.0,0.0000,0.0033,2945,1.4983,199,0.0000,0.0,88.55,0.0006,0.0,0.0000,1.000,0.2941,0.4153,0.0055
130000,8,725,35.38,0.23,6.26,2.33,9.82,0.00,1.06,0.001,0.068,233280.8,106409.8,7,0,3.53,1.03,1.08,4.6020,152.87,63060.7,3.3100,22.2760,12362,16.9329,2842,4.7523,11260.4,100.99,11.4933,0.0,0.0000,1.000,0.3081,1.4737,1.6306
130000,0,7,37.14,0.00,7.43,2.00,10.14,0.00,1.00,0.000,0.002,1176.5,221.3,3,6,3.14,1.00,1.00,0.0494,1.45,46428.5,0.0000,0.0133,4022,4.1779,205,0.0000,0.2,96.96,0.0045,0.0,0.0000,1.000,0.3110,0.3040,0.0199
140000,8,701,46.53,0.06,6.51,1.11,17.98,0.01,1.00,0.003,0.085,87480.4,19444.0,4,0,4.23,1.00,1.01,1.2820,114.13,78543.0,0.1573,8.5094,13240,6.3872,2740,1.7883,2344.9,94.48,3.6061,0.0,0.0000,1.000,0.2743,1.2793,0.5823
140000,0,17,40.38,0.12,9.00,1.18,11.29,0.00,1.00,0.000,0.007,553.8,150.1,2,15,3.65,1.00,1.00,0.0290,2.04,33300.8,0.0000,0.0047,3144,1.8562,202,0.0000,0.0,123.25,0.0013,0.0,0.0000,1.000,0.4542,0.3701,0.0123
150000,8,617,41.06,0.00,8.04,2.91,11.35,0.00,1.00,0.000,0.070,229717.5,105366.1,2,0,3.93,1.00,1.00,4.4423,205.32,64167.4,2.7881,22.1205,12204,16.1675,2642,4.5992,11368.6,96.14,12.1677,0.0,0.0000,1.000,0.2916,1.3629,1.6716
150000,0,19,41.42,0.00,9.00,5.21,9.11,0.00,1.00,0.000,0.007,1638.8,256.5,1,19,3.95,1.00,1.00,0.0483,2.67,47787.4,0.0000,0.0124,4180,4.7648,168,0.0000,0.1,111.28,0.0055,0.0,0.0000,1.000,0.3591,0.2034,0.0347
160000,8,482,47.83,0.00,9.93,2.29,12.84,0.00,1.00,0.000,0.057,88587.8,28367.8,3,0,4.20,1.00,1.00,1.4166,86.86,80783.9,0.3476,9.0882,13213,6.3886,3340,1.8055,2698.0,101.41,3.3684,0.0,0.0000,1.000,0.3238,1.5397,0.5267
160000,0,12,52.08,0.00,11.33,4.92,12.25,0.00,1.00,0.000,0.007,664.3,104.1,2,12,4.67,1.00,1.00,0.0362,3.83,28547.0,0.0000,0.0052,3171,1.8678,141,0.0000,0.0,94.12,0.0011,0.0,0.0000,1.000,0.2463,0.2553,0.0166
170000,8,748,51.91,0.00,9.82,2.60,14.83,0.00,1.00,0.000,0.104,234754.2,81739.7,7,0,4.43,1.00,1.00,4.2929,203.63,67209.9,1.5751,22.1402,12206,16.4477,2384,4.3308,11082.0,105.28,12.7208,0.0,0.0000,1.000,0.3402,1.2137,1.3707
170000,0,11,61.09,0.00,12.27,2.36,17.09,0.00,1.00,0.000,0.006,1401.7,422.8,3,11,4.55,1.00,1.00,0.0879,3.44,42332.3,0.0000,0.0110,4178,4.6431,101,0.0000,0.1,84.57,0.0028,0.0,0.0000,1.000,0.2171,0.1430,0.0335
180000,8,666,55.98,0.00,10.99,3.06,15.46,0.00,1.00,0.000,0.099,97642.9,28941.0,8,0,4.70,1.00,1.00,1.9479,161.43,75179.6,0.1336,9.5560,12477,6.7321,2468,1.7204,2981.7,104.48,3.2664,0.0,0.0000,1.000,0.3389,1.1899,0.5034
180000,0,9,62.00,0.00,13.44,3.78,15.67,0.00,1.00,0.000,0.005,359.9,192.5,4,9,5.22,1.00,1.00,0.0401,0.92,36287.7,0.0000,0.0025,3907,2.2367,78,0.0000,0.0,85.68,0.0005,0.0,0.0000,1.000,0.2130,0.1271,0.0094
190000,8,729,55.22,0.00,11.23,3.29,14.73,0.00,1.00,0.000,0.099,228013.3,74785.4,9,0,4.86,1.00,1.00,4.5490,242.24,73217.9,1.8555,22.2357,13393,16.6923,2806,4.6216,11311.2,102.66,9.6282,0.0,0.0000,1.000,0.3301,1.2873,1.2197
190000,0,8,54.75,0.00,11.38,3.25,14.38,0.00,1.00,0.000,0.005,917.9,342.6,2,8,4.25,1.00,1.00,0.0842,1.49,32853.9,0.0000,0.0061,2991,3.7676,104,0.0000,0.1,88.11,0.0023,0.0,0.0000,1.000,0.2136,0.2324,0.0195
200000,8,515,64.96,0.06,11.30,3.59,19.27,0.01,1.01,0.006,0.083,98211.4,26376.0,7,0,5.28,1.01,1.00,2.0751,113.85,79356.2,0.1369,9.8954,13296,7.2534,3140,1.7589,2750.1,98.82,2.8453,0.0,0.0000,1.000,0.3104,1.4508,0.4797
200000,0,17,64.06,0.00,13.00,6.41,15.82,0.00,1.00,0.000,0.012,757.1,199.3,4,16,6.76,1.00,1.00,0.0575,3.01,28375.9,0.0000,0.0038,3088,1.8641,104,0.0000,0.0,105.09,0.0008,0.0,0.0000,1.000,0.3021,0.2239,0.0075
210000,8,765,53.23,0.00,10.51,2.96,14.62,0.00,1.00,0.000,0.092,234489.7,68642.1,10,0,4.79,1.00,1.00,4.8615,260.67,86330.2,2.8836,22.2397,14597,16.6079,2592,4.0552,10202.8,100.81,10.8923,0.0,0.0000,1.000,0.3192,1.0379,1.0833
210000,0,3,56.67,0.00,15.33,6.67,9.67,0.00,1.00,0.000,0.004,1092.5,250.8,2,3,5.33,1.00,1.00,0.0763,3.93,17594.0,0.0000,0.0086,1787,3.6405,41,0.0000,0.1,93.41,0.0030,0.0,0.0000,1.000,0.2244,0.1592,0.0193
220000,8,667,48.36,0.00,9.51,3.28,13.03,0.00,1.00,0.000,0.077,97396.9,24388.1,4,0,4.37,1.00,1.00,3.2377,183.97,82581.1,0.0152,10.0280,13900,7.2846,3232,1.2588,2109.6,99.97,2.9159,0.0,0.0000,1.000,0.3176,1.3635,0.3661
220000,0,1,49.00,0.00,10.00,1.00,14.00,0.00,1.00,0.000,0.001,256.2,98.6,1,1,4.00,1.00,1.00,0.0353,0.00,22107.2,0.0000,0.0033,2484,1.0710,100,0.0000,0.0,100.14,0.0008,0.0,0.0000,1.000,0.2597,0.2801,0.0043
230000,8,872,45.85,0.00,9.36,2.39,12.37,0.00,1.00,0.000,0.101,259839.8,70845.7,8,0,4.24,1.00,1.00,7.2866,519.98,74195.3,4.2399,24.6503,13048,17.9076,2126,2.8591,8658.6,108.40,8.1150,0.0,0.0000,1.000,0.3696,0.9358,1.0228
230000,0,13,48.77,0.00,10.69,3.08,12.15,0.00,1.00,0.000,0.007,1184.3,418.0,2,12,4.54,1.00,1.00,0.1162,4.58,28039.5,0.0000,0.0163,3336,3.4594,124,0.0000,0.1,67.15,0.0054,0.0,0.0000,1.000,0.0713,0.2174,0.0123
240000,8,738,46.36,0.00,9.17,2.53,12.75,0.00,1.00,0.000,0.085,121256.8,31943.8,6,0,4.18,1.00,1.00,4.0749,174.63,81786.9,0.4542,12.0112,13195,8.3397,2213,1.1340,2784.8,110.05,1.5677,0.0,0.0000,1.000,0.3732,0.9703,0.4584
240000,0,6,36.83,0.00,6.33,3.50,10.33,0.00,1.00,0.000,0.002,690.2,255.4,2,6,3.83,1.00,1.00,0.0774,8.31,25868.1,0.0000,0.0066,3189,2.0991,112,0.0000,0.0,58.43,0.0018,0.0,0.0000,1.000,0.0426,0.2086,0.0071
250000,8,835,45.48,0.00,8.74,2.35,12.83,0.00,1.00,0.000,0.099,249929.6,63446.5,11,0,4.13,1.00,1.00,7.4001,426.02,67576.1,6.9112,24.2633,12581,16.3545,1999,2.2397,7702.8,105.10,6.7304,0.0,0.0000,1.000,0.3367,0.8968,0.9043
250000,0,7,45.00,0.00,9.57,2.71,11.57,0.00,1.00,0.000,0.003,1256.6,371.4,3,7,4.57,1.00,1.00,0.1070,1.52,36930.1,0.0000,0.0098,3803,4.4203,128,0.0000,0.1,83.12,0.0030,0.0,0.0000,1.000,0.2167,0.1902,0.0134
260000,8,687,53.01,0.00,9.93,3.31,14.92,0.00,1.00,0.000,0.096,107522.2,27057.3,8,0,4.72,1.00,1.00,3.8027,204.32,74562.1,0.2336,10.8589,12524,7.1728,2351,0.9598,2330.7,99.70,2.3820,0.0,0.0000,1.000,0.3093,1.0836,0.3773
260000,0,4,36.00,0.00,7.25,1.50,10.00,0.00,1.00,0.000,0.001,327.2,159.7,1,4,3.00,1.00,1.00,0.0555,7.14,34187.9,0.0000,0.0041,3860,2.1073,164,0.0000,0.0,100.96,0.0007,0.0,0.0000,1.000,0.3073,0.2585,0.0042
270000,8,802,49.81,0.00,9.43,2.77,14.09,0.00,1.00,0.000,0.105,240316.2,67667.2,14,0,4.71,1.00,1.00,7.0340,404.01,64379.1,6.2639,23.0901,12591,14.8821,1830,2.1906,7780.5,100.86,8.5491,0.0,0.0000,1.000,0.3137,0.8089,0.8242
270000,0,7,34.71,0.00,7.00,3.29,8.71,0.00,1.00,0.000,0.002,999.3,530.2,4,7,4.00,1.00,1.00,0.1495,18.34,37987.5,0.0000,0.0107,3793,4.4984,134,0.0000,0.1,97.13,0.0034,0.0,0.0000,1.000,0.2926,0.1823,0.0085
280000,8,649,55.56,0.00,9.17,4.43,16.39,0.00,1.00,0.000,0.095,98298.1,26210.0,10,0,4.85,1.00,1.00,3.9921,163.11,74577.8,0.1341,10.1773,12762,6.6391,2550,0.9972,2080.8,97.16,2.4915,0.0,0.0000,1.000,0.2946,1.1468,0.3273
280000,0,6,54.17,0.00,12.50,3.83,12.67,0.00,1.00,0.000,0.003,442.7,185.8,3,6,4.50,1.00,1.00,0.0580,1.05,34363.4,0.0000,0.0041,3622,2.0763,133,0.0000,0.0,109.99,0.0012,0.0,0.0000,1.000,0.3589,0.2154,0.0040
290000,8,826,53.88,0.00,10.19,3.13,15.18,0.00,1.00,0.000,0.109,254729.0,70894.9,12,0,4.83,1.00,1.00,7.0286,383.52,71888.0,4.4891,24.5322,13554,16.8919,2068,2.4998,8785.7,97.74,8.6266,0.0,0.0000,1.000,0.3002,0.8682,0.9217
290000,0,9,65.00,0.00,12.11,5.44,17.67,0.00,1.00,0.000,0.007,939.9,161.8,4,9,6.56,1.00,1.00,0.0464,3.52,29647.1,0.0000,0.0109,2830,4.0634,91,0.0000,0.1,110.81,0.0028,0.0,0.0000,1.000,0.3502,0.1956,0.0079
300000,8,604,70.30,0.01,10.45,3.76,22.80,0.00,1.00,0.000,0.106,92223.3,22874.8,8,0,5.63,1.00,1.00,3.4921,105.64,80360.9,0.0616,9.4049,13135,6.6644,2428,0.8338,1663.8,97.54,3.1255,0.0,0.0000,1.000,0.2901,1.0724,0.2811
300000,0,1,68.00,0.00,12.00,4.00,20.00,0.00,1.00,0.000,0.001,542.9,164.9,0,1,6.00,1.00,1.00,0.0594,0.18,27921.0,0.0000,0.0049,3249,1.5017,105,0.0000,0.0,109.94,0.0009,0.0,0.0000,1.000,0.3847,0.1962,0.0047
