step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
120000,0,12,32.83,0.08,6.50,0.00,9.75,0.00,1.02,0.000,0.006,675.7,145.1,3,12,3.42,1.00,1.03,0.0360,3.66,18119.4,0.0000,0.0069,2178,0.8550,126,0.0000,0.0,114.53,0.0013,0.0,0.0000,1.000,0.4307,0.3639,0.0060
130000,8,827,37.11,0.11,9.11,0.00,9.22,0.00,1.03,0.000,0.071,284385.5,89660.5,15,0,3.47,1.01,1.05,6.0257,234.40,78548.6,2.6928,27.5915,13384,21.9807,2486,2.4663,8726.1,100.49,10.0045,0.0,0.0000,1.000,0.3483,1.1335,1.4141
130000,0,11,36.00,0.00,12.55,0.00,5.45,0.00,1.00,0.000,0.004,1305.3,473.5,3,11,3.73,1.00,1.00,0.0802,3.09,30415.7,0.0000,0.0177,3000,3.3930,126,0.0000,0.1,97.82,0.0049,0.0,0.0000,1.000,0.3350,0.2441,0.0210
140000,8,570,43.72,0.06,6.85,0.00,14.89,0.01,1.01,0.002,0.057,84649.6,17140.2,7,0,3.83,1.00,1.03,1.9556,68.16,77906.6,0.0434,9.5088,13544,6.5609,4247,1.3796,1718.5,99.58,2.6639,0.0,0.0000,1.000,0.3397,1.9284,0.3907
140000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,322.0,47.2,0,0,-0.00,-0.00,-0.00,0.0180,0.00,23998.8,0.0000,0.0049,2840,1.3096,175,0.0000,0.0,102.01,0.0013,0.0,0.0000,-0.000,0.3750,0.3794,0.0054
150000,8,756,37.05,0.00,8.17,0.00,10.35,0.00,1.00,0.000,0.062,273330.3,89875.4,11,0,3.47,1.00,1.00,6.2294,282.18,83553.8,0.8580,25.3832,14135,20.2137,2293,2.9148,8788.6,95.31,12.2174,0.0,0.0000,1.000,0.3178,0.9735,1.4077
150000,0,5,30.40,0.00,6.80,0.00,8.40,0.00,1.00,0.000,0.002,1062.0,202.0,2,5,3.40,1.00,1.00,0.0431,0.46,23851.7,0.0000,0.0125,2249,3.5250,83,0.0000,0.1,129.50,0.0032,0.0,0.0000,1.000,0.5220,0.2424,0.0189
160000,8,802,42.51,0.04,5.28,0.02,15.92,0.00,1.01,0.000,0.083,71933.3,16551.8,7,0,3.69,1.00,1.02,2.3850,130.52,77905.5,0.0420,7.7494,12778,5.5597,3040,1.1349,1216.6,97.15,3.3410,0.0,0.0000,1.000,0.3323,1.4394,0.2981
160000,0,5,26.40,0.00,6.80,0.00,6.40,0.00,1.00,0.000,0.001,656.2,118.9,2,5,3.20,1.00,1.00,0.0353,10.00,31567.6,0.0000,0.0061,3606,1.1864,227,0.0000,0.0,110.10,0.0013,0.0,0.0000,1.000,0.3938,0.4080,0.0058
170000,8,742,35.40,0.00,7.39,0.00,10.30,0.00,1.00,0.000,0.063,244763.1,77554.6,8,0,3.41,1.00,1.00,5.5851,412.10,73560.5,4.9947,23.2660,12966,16.7569,2025,2.5558,7201.6,94.30,13.3277,0.0,0.0000,1.000,0.3075,0.9019,1.2521
170000,0,14,33.43,0.00,8.36,0.00,8.36,0.00,1.00,0.000,0.004,1983.2,379.5,2,9,3.29,1.00,1.00,0.0759,2.72,35470.2,0.0000,0.0171,3418,4.3220,161,0.0000,0.1,121.62,0.0049,0.0,0.0000,1.000,0.4912,0.2672,0.0210
180000,8,449,45.58,0.02,7.08,0.00,15.68,0.00,1.00,0.000,0.050,69958.5,16014.9,3,0,3.83,1.00,1.01,2.5168,81.35,77995.0,0.0919,7.9971,12703,5.1861,3533,0.9635,964.8,100.70,3.5002,0.0,0.0000,1.000,0.3505,1.6818,0.2845
180000,0,2,39.00,0.00,6.00,0.00,13.50,0.00,1.00,0.000,0.001,625.8,193.4,2,2,3.00,1.00,1.00,0.0463,0.45,30473.9,0.0000,0.0044,3681,1.4445,161,0.0000,0.0,97.58,0.0006,0.0,0.0000,1.000,0.3295,0.2762,0.0074
190000,8,938,38.19,0.00,6.99,0.00,12.10,0.00,1.00,0.000,0.083,252288.7,64688.6,6,0,3.53,1.00,1.00,6.8328,525.53,76776.4,5.1401,23.5939,13520,16.2487,1708,1.9529,5795.9,101.29,11.4606,0.0,0.0000,1.000,0.3511,0.6985,0.9631
190000,0,17,34.00,0.00,6.76,0.00,10.24,0.00,1.00,0.000,0.006,1447.5,444.8,4,17,3.76,1.00,1.00,0.1049,3.56,28970.7,0.0000,0.0150,2864,4.3433,81,0.0000,0.1,93.93,0.0043,0.0,0.0000,1.000,0.3209,0.1658,0.0156
200000,8,719,42.88,0.03,5.65,0.03,15.72,0.00,1.01,0.000,0.077,89506.9,22145.6,3,0,3.75,1.00,1.01,3.5291,105.09,75460.0,0.1067,9.5047,12445,6.6088,2601,0.7327,1317.8,101.35,2.5037,0.0,0.0000,1.000,0.3564,1.2081,0.3500
200000,0,6,30.67,0.00,5.17,0.00,10.17,0.00,1.00,0.000,0.001,595.0,204.0,2,6,3.83,1.00,1.00,0.0584,3.19,36172.1,0.0000,0.0043,3939,1.7224,111,0.0000,0.0,95.72,0.0005,0.0,0.0000,1.000,0.3125,0.1832,0.0089
210000,8,822,36.04,0.00,6.77,0.00,11.25,0.00,1.00,0.000,0.076,234655.7,56515.9,3,0,3.44,1.00,1.00,6.9190,455.37,63543.4,8.2122,22.4283,12200,13.8538,1487,1.2845,4552.6,100.26,11.6299,0.0,0.0000,1.000,0.3396,0.6575,0.8457
210000,0,7,30.00,0.00,5.57,0.00,9.43,0.00,1.00,0.000,0.002,1140.7,482.6,2,7,3.00,1.00,1.00,0.1207,3.89,45250.1,0.0000,0.0098,4184,5.3534,99,0.0000,0.1,99.23,0.0015,0.0,0.0000,1.000,0.3640,0.1358,0.0179
220000,8,600,52.57,0.10,7.00,0.01,19.27,0.00,1.02,0.000,0.088,78137.3,20784.7,5,0,4.36,1.01,1.03,3.4508,111.86,66765.9,0.3041,8.2440,11198,5.0867,2118,0.7894,1298.5,98.14,2.3904,0.0,0.0000,1.000,0.3393,1.1237,0.2854
220000,0,4,38.50,0.00,7.50,0.00,11.75,0.00,1.00,0.000,0.001,586.3,177.2,3,4,3.50,1.00,1.00,0.0516,0.66,48564.4,0.0000,0.0030,5186,2.0877,73,0.0000,0.0,104.03,0.0007,0.0,0.0000,1.000,0.3598,0.0833,0.0102
230000,8,727,43.21,0.00,8.61,0.00,13.00,0.00,1.00,0.000,0.092,225298.1,56759.9,11,0,3.83,1.00,1.00,6.6762,392.21,45889.8,9.0424,21.5356,10645,12.6776,1425,2.3775,7532.8,95.00,9.5857,0.0,0.0000,1.000,0.3219,0.7555,0.7765
230000,0,11,32.55,0.00,6.00,0.00,10.27,0.00,1.00,0.000,0.002,671.6,316.4,7,11,3.09,1.00,1.00,0.0910,12.37,64235.2,0.0000,0.0079,5739,5.8150,54,0.0000,0.0,109.27,0.0027,0.0,0.0000,1.000,0.3901,0.0594,0.0179
240000,8,487,44.41,0.03,7.07,0.02,15.07,0.00,1.01,0.000,0.057,74018.1,17352.8,10,0,3.79,1.00,1.01,2.9492,93.13,67285.4,0.4274,8.3279,11922,4.5810,2964,1.0440,1284.2,94.09,2.0006,0.0,0.0000,1.000,0.3129,1.4970,0.2647
240000,0,3,45.33,0.00,7.67,0.00,15.00,0.00,1.00,0.000,0.001,235.1,240.7,3,3,4.67,1.00,1.00,0.0713,0.95,43941.5,0.0000,0.0018,4462,2.3499,52,0.0000,0.0,115.78,0.0010,0.0,0.0000,1.000,0.4339,0.0642,0.0079
250000,8,868,42.87,0.02,8.10,0.00,13.30,0.00,1.00,0.000,0.089,245698.9,60765.3,7,0,3.79,1.00,1.00,7.7992,475.62,67486.9,5.9986,23.1625,12978,14.1837,1517,1.6524,5927.8,94.51,11.3775,0.0,0.0000,1.000,0.3073,0.6426,0.8195
250000,0,3,26.67,0.00,4.00,0.00,9.33,0.00,1.00,0.000,0.001,681.2,321.1,3,3,3.00,1.00,1.00,0.0914,6.67,38718.8,0.0000,0.0061,3406,5.2906,14,0.0000,0.0,120.94,0.0025,0.0,0.0000,1.000,0.4927,0.0415,0.0117
260000,8,256,62.40,0.07,9.65,0.01,21.40,0.00,1.01,0.000,0.041,63032.7,18214.8,4,0,4.69,1.01,1.02,3.3312,51.63,67756.0,0.0049,8.1390,12111,4.8945,4159,1.4177,782.2,94.29,2.6772,0.0,0.0000,1.000,0.3055,2.1829,0.2121
260000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,173.0,134.5,0,0,-0.00,-0.00,-0.00,0.0339,0.02,37875.9,0.0000,0.0007,4273,1.5089,45,0.0000,0.0,116.19,0.0001,0.0,0.0000,-0.000,0.4601,0.1010,0.0068
270000,8,752,43.15,0.03,8.36,0.02,13.15,0.00,1.01,0.000,0.085,249839.4,67159.5,8,0,3.88,1.01,1.01,7.0663,397.78,68323.8,4.7814,22.5235,11920,15.2779,1385,3.3800,7788.1,104.66,10.7144,0.0,0.0000,1.000,0.3672,0.6213,0.9226
270000,0,14,48.14,0.00,10.36,0.00,13.71,0.00,1.00,0.000,0.005,982.3,324.7,4,14,4.29,1.00,1.00,0.1047,16.56,41130.4,0.0000,0.0076,4464,4.7949,38,0.0000,0.1,87.55,0.0014,0.0,0.0000,1.000,0.2888,0.0747,0.0149
280000,8,273,41.86,0.43,7.11,0.07,12.93,0.00,1.06,0.000,0.032,61420.1,15856.5,2,0,3.52,1.09,1.00,3.1343,53.22,65081.1,0.3299,7.4861,10802,4.2700,3213,1.2192,743.1,99.57,3.6125,0.0,0.0000,1.000,0.3296,1.8817,0.2107
280000,0,3,46.00,0.00,8.33,0.00,14.67,0.00,1.00,0.000,0.001,363.0,234.1,2,3,3.67,1.00,1.00,0.0634,0.04,46969.5,0.0000,0.0024,5582,1.7679,81,0.0000,0.0,100.83,0.0005,0.0,0.0000,1.000,0.3773,0.1214,0.0106
290000,8,649,38.55,0.01,7.52,0.00,11.72,0.00,1.00,0.003,0.067,208793.2,50889.8,5,0,3.49,1.00,1.00,5.9417,324.57,64083.2,4.9642,18.8779,11651,11.3222,1363,4.3367,9570.5,90.31,14.5135,0.0,0.0000,1.000,0.2717,0.6912,0.8166
290000,0,5,31.60,0.00,8.60,0.00,7.20,0.00,1.00,0.000,0.001,968.5,324.5,1,5,2.60,1.00,1.00,0.1049,6.81,49790.7,0.0000,0.0095,4733,5.7203,69,0.0000,0.1,123.86,0.0021,0.0,0.0000,1.000,0.5282,0.1003,0.0243
300000,8,884,35.81,0.04,6.19,0.05,11.60,0.00,1.01,0.001,0.087,75665.5,14796.1,3,0,3.28,1.01,1.01,2.4845,120.36,67749.2,0.4885,7.7950,11402,4.5506,1882,0.6842,1398.7,93.37,2.7805,0.0,0.0000,1.000,0.3006,0.9320,0.2685
300000,0,7,38.57,0.00,8.71,0.00,10.57,0.00,1.00,0.000,0.002,384.0,196.4,3,6,2.71,1.00,1.00,0.0596,2.46,47078.5,0.0000,0.0023,4982,2.0028,90,0.0000,0.0,115.18,0.0007,0.0,0.0000,1.000,0.4494,0.1264,0.0073
