step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
60000,0,5,85.79,0.00,26.00,1.00,16.40,0.00,1.00,0.000,0.004,542.3,126.5,2,4,6.40,1.00,1.00,0.0356,2.73,30968.0,0.0000,0.0069,3611,1.6092,255,0.0000,0.0,121.54,0.0016,0.0,0.0000,1.000,0.4946,0.4461,0.0054
70000,8,765,46.05,0.96,8.11,0.72,12.66,0.02,1.27,0.013,0.078,245217.6,123625.7,10,0,3.95,1.34,1.20,5.8080,229.43,84349.8,1.7151,23.3666,13733,17.2995,2844,3.4718,11444.6,100.01,12.4918,0.0,0.0000,1.000,0.3808,1.3125,1.4678
70000,0,6,56.33,0.00,14.17,0.33,13.83,0.00,1.00,0.000,0.004,1130.7,195.6,1,6,3.83,1.00,1.00,0.0344,2.89,25217.8,0.0000,0.0248,2651,4.3479,150,0.0000,0.2,99.95,0.0045,0.0,0.0000,1.000,0.3587,0.3673,0.0098
80000,8,712,50.43,0.48,8.75,1.50,14.76,0.01,1.12,0.004,0.094,85387.0,22920.2,5,0,4.25,1.13,1.10,1.3221,102.72,73702.9,0.0087,8.2981,12019,6.1860,2424,1.1903,2192.9,99.71,3.3118,0.0,0.0000,1.000,0.3805,1.2462,0.4576
80000,0,14,56.93,0.00,11.79,2.79,15.29,0.00,1.00,0.000,0.006,805.7,111.3,4,14,4.29,1.00,1.00,0.0343,0.48,37247.3,0.0000,0.0091,4365,1.7135,351,0.0000,0.0,100.80,0.0020,0.0,0.0000,1.000,0.3684,0.5540,0.0066
90000,8,772,40.72,0.39,8.40,1.51,10.42,0.02,1.10,0.014,0.080,229748.8,119880.5,5,0,3.68,1.14,1.05,5.1351,175.75,68674.2,1.0802,22.2023,12516,16.2008,2499,4.0652,11665.7,95.07,14.1815,0.0,0.0000,1.000,0.3378,1.3040,1.5388
90000,0,6,47.00,0.00,12.17,3.33,9.67,0.00,1.00,0.000,0.003,1369.9,220.2,1,6,3.83,1.00,1.00,0.0408,1.77,43538.7,0.0000,0.0227,3868,4.6888,243,0.0000,0.2,115.96,0.0050,0.0,0.0000,1.000,0.5049,0.4188,0.0159
100000,8,716,66.96,1.65,5.07,2.42,23.94,0.02,1.30,0.011,0.122,87125.5,29447.5,4,0,4.86,1.51,1.09,1.3957,139.27,69708.9,0.1256,8.6730,12161,6.0363,2858,1.9557,3124.9,94.49,3.4028,0.0,0.0000,1.000,0.3201,1.4528,0.5461
100000,0,4,49.75,0.00,11.50,2.75,12.00,0.00,1.00,0.000,0.002,390.7,75.1,2,4,4.50,1.00,1.00,0.0124,0.46,39701.1,0.0000,0.0069,4223,1.9063,295,0.0000,0.0,115.86,0.0009,0.0,0.0000,1.000,0.5418,0.4637,0.0073
110000,8,674,44.96,0.31,8.84,1.52,12.26,0.02,1.08,0.013,0.074,221690.6,89512.5,5,0,3.96,1.12,1.03,4.2381,103.51,70324.1,1.8249,21.6077,12962,15.8307,3203,4.7896,12156.8,101.14,12.2777,0.0,0.0000,1.000,0.3863,1.6616,1.4321
110000,0,9,51.22,0.00,16.00,3.44,7.89,0.00,1.00,0.000,0.005,1459.9,195.8,1,9,3.78,1.00,1.00,0.0256,2.58,37436.2,0.0000,0.0237,3422,4.6146,184,0.0000,0.2,95.68,0.0040,0.0,0.0000,1.000,0.3431,0.3578,0.0194
120000,8,777,42.45,0.19,7.42,1.34,12.75,0.01,1.08,0.004,0.088,113177.7,35228.6,4,0,3.70,1.10,1.06,1.7516,205.09,67380.3,0.0015,10.6746,11995,7.9374,2639,2.3095,4303.4,98.92,2.0014,0.0,0.0000,1.000,0.3680,1.4354,0.6840
120000,0,10,45.20,0.00,8.90,2.20,12.60,0.00,1.00,0.000,0.004,981.9,204.9,2,9,3.90,1.00,1.00,0.0429,1.35,42634.1,0.0000,0.0095,4389,2.4098,293,0.0000,0.1,102.94,0.0038,0.0,0.0000,1.000,0.4026,0.4028,0.0157
130000,8,958,47.28,0.22,8.69,0.59,14.22,0.02,1.07,0.008,0.103,263180.0,98048.2,8,0,3.95,1.09,1.03,4.9488,259.13,78955.4,2.9940,25.2655,13790,19.1759,2962,5.7662,16363.2,104.81,6.7114,0.0,0.0000,1.000,0.4237,1.3855,1.7776
130000,0,11,55.00,0.00,14.36,2.27,12.00,0.00,1.00,0.000,0.008,1212.2,216.8,3,10,3.82,1.00,1.00,0.0461,46.93,24813.8,0.0000,0.0280,2594,4.7277,244,0.0000,0.2,74.42,0.0126,0.0,0.0000,1.000,0.1303,0.5892,0.0183
140000,8,769,46.79,0.04,8.69,0.89,14.18,0.00,1.01,0.001,0.097,106417.3,23089.6,6,0,3.91,1.02,1.01,1.7841,177.18,68094.4,0.0216,10.2546,11853,7.8825,2538,1.9313,3664.7,101.90,1.5868,0.0,0.0000,1.000,0.4042,1.3721,0.6151
140000,0,6,47.00,0.00,7.33,2.00,15.17,0.00,1.00,0.000,0.002,738.9,95.1,2,6,3.67,1.00,1.00,0.0241,1.74,39742.0,0.0000,0.0094,4531,2.1659,402,0.0000,0.1,95.04,0.0027,0.0,0.0000,1.000,0.3068,0.6224,0.0076
150000,8,818,45.70,0.03,8.94,0.99,13.36,0.00,1.01,0.000,0.102,244696.5,63171.7,4,0,3.87,1.01,1.01,5.1255,249.46,55797.4,5.7152,23.0345,11730,15.6018,2175,4.1460,14616.5,100.59,7.2543,0.0,0.0000,1.000,0.3986,1.1759,1.2169
150000,0,10,47.80,0.00,12.50,0.40,11.20,0.00,1.00,0.000,0.003,1249.1,204.3,3,9,4.10,1.00,1.00,0.0456,3.84,49390.7,0.0000,0.0252,4654,6.2398,279,0.0000,0.2,98.52,0.0049,0.0,0.0000,1.000,0.3234,0.4267,0.0122
160000,8,714,46.08,0.07,8.61,0.87,13.86,0.01,1.01,0.003,0.085,104536.3,22911.4,4,0,3.86,1.02,1.01,2.6268,141.56,73016.8,0.0663,10.3594,12362,7.1490,2532,1.4094,3232.2,98.83,2.1057,0.0,0.0000,1.000,0.3827,1.2576,0.4683
160000,0,6,39.83,0.00,9.00,1.17,10.33,0.00,1.00,0.000,0.002,425.7,129.5,1,6,3.67,1.00,1.00,0.0411,6.56,36228.8,0.0000,0.0059,4022,2.4936,194,0.0000,0.0,103.59,0.0011,0.0,0.0000,1.000,0.3605,0.3626,0.0048
170000,8,878,43.13,0.05,8.04,0.91,12.97,0.00,1.01,0.000,0.099,247465.0,58902.4,3,0,3.74,1.02,1.01,5.4232,230.91,65673.7,6.2559,23.5311,12202,16.3445,1941,3.2822,11189.2,104.43,9.2035,0.0,0.0000,1.000,0.4245,0.9746,1.1231
170000,0,14,42.07,0.00,9.14,2.07,10.86,0.00,1.00,0.000,0.005,698.3,222.2,1,14,3.86,1.00,1.00,0.0622,10.78,41567.2,0.0000,0.0138,4182,5.4917,204,0.0000,0.2,87.08,0.0040,0.0,0.0000,1.000,0.2394,0.3760,0.0103
180000,8,712,44.64,0.07,7.54,1.30,13.99,0.01,1.01,0.004,0.075,99490.6,22094.8,2,0,3.86,1.02,1.00,2.6643,116.31,83543.0,0.2110,10.2025,13643,7.0799,2652,1.2891,2772.3,97.77,2.1998,0.0,0.0000,1.000,0.3522,1.2167,0.4511
180000,0,6,44.50,0.00,5.67,1.83,15.67,0.00,1.00,0.000,0.003,296.6,115.8,2,6,3.83,1.00,1.00,0.0284,4.86,25300.2,0.0000,0.0049,2741,2.1348,164,0.0000,0.0,111.11,0.0012,0.0,0.0000,1.000,0.5020,0.4674,0.0028
190000,8,810,39.74,0.01,7.28,1.12,12.01,0.00,1.00,0.000,0.075,252927.8,60835.5,3,0,3.62,1.01,1.00,6.4743,438.37,83283.2,6.3308,24.0630,13707,18.0420,1992,2.7883,9584.8,97.96,10.4066,0.0,0.0000,1.000,0.3568,0.8978,1.0596
190000,0,8,33.75,0.00,7.38,0.75,9.12,0.00,1.00,0.000,0.003,798.2,391.1,1,8,3.38,1.00,1.00,0.1018,7.58,23712.5,0.0000,0.0122,2677,3.5201,99,0.0000,0.1,110.43,0.0021,0.0,0.0000,1.000,0.4823,0.2875,0.0087
200000,8,699,46.11,0.32,6.95,1.52,14.70,0.00,1.06,0.001,0.077,85214.7,19251.5,3,0,3.84,1.09,1.05,2.8292,134.60,82353.6,0.1770,8.9185,13350,6.4155,2727,0.9753,1790.8,94.57,2.9970,0.0,0.0000,1.000,0.3211,1.2350,0.3423
200000,0,9,50.67,0.00,12.56,2.00,11.78,0.00,1.00,0.000,0.005,366.9,237.2,2,6,4.89,1.00,1.00,0.0582,7.62,26372.5,0.0000,0.0060,3034,1.2386,196,0.0000,0.0,123.89,0.0006,0.0,0.0000,1.000,0.6243,0.4822,0.0042
210000,8,805,39.61,0.04,6.80,0.95,12.46,0.00,1.01,0.000,0.084,239940.2,52041.6,3,0,3.55,1.02,1.01,6.3479,380.09,62241.3,6.4361,22.7818,12206,15.9045,1722,2.3986,8339.3,92.88,12.5799,0.0,0.0000,1.000,0.3062,0.8288,0.9639
210000,0,7,29.14,0.00,3.57,0.57,10.71,0.00,1.00,0.000,0.001,1433.4,405.8,2,6,3.00,1.00,1.00,0.1025,23.66,46709.4,0.0000,0.0138,4178,4.6122,199,0.0000,0.2,120.81,0.0031,0.0,0.0000,1.000,0.5850,0.3581,0.0128
220000,8,555,32.02,0.12,5.43,1.15,9.76,0.01,1.03,0.005,0.044,73906.0,15601.8,2,0,3.09,1.04,1.02,2.7039,120.64,73775.5,0.0580,8.0218,12854,4.9273,2837,0.7340,1356.9,89.75,3.2999,0.0,0.0000,1.000,0.2775,1.3384,0.3116
220000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,163.1,94.4,0,0,-0.00,-0.00,-0.00,0.0267,0.00,34873.4,0.0000,0.0036,3530,1.7014,178,0.0000,0.0,137.34,0.0007,0.0,0.0000,-0.000,0.7405,0.3784,0.0024
230000,8,814,27.44,0.01,4.71,1.01,8.48,0.00,1.00,0.002,0.059,252879.0,54412.6,1,0,2.88,1.00,1.00,8.8335,431.04,62003.2,6.9665,23.9553,12214,15.3350,1638,1.8263,6688.5,89.52,13.6677,0.0,0.0000,1.000,0.2830,0.7623,1.0229
230000,0,13,24.08,0.00,4.46,0.85,7.15,0.00,1.00,0.000,0.003,913.4,323.2,1,12,2.92,1.00,1.00,0.0803,9.80,45416.2,0.0000,0.0135,4170,4.6043,196,0.0000,0.1,130.70,0.0020,0.0,0.0000,1.000,0.6532,0.3235,0.0049
240000,8,223,31.72,0.33,5.30,0.83,9.48,0.02,1.10,0.013,0.020,59107.3,15536.6,1,0,2.79,1.14,1.04,3.0824,11.25,62197.6,0.2023,7.3690,11241,4.3348,3729,1.1677,902.4,83.43,3.0173,0.0,0.0000,1.000,0.2345,2.0861,0.2648
240000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,312.4,167.7,0,0,-0.00,-0.00,-0.00,0.0490,0.00,46639.8,0.0000,0.0041,5143,1.5331,262,0.0000,0.0,136.23,0.0009,0.0,0.0000,-0.000,0.6893,0.3595,0.0025
250000,8,740,27.09,0.01,4.33,0.90,8.74,0.00,1.00,0.000,0.059,214964.2,50564.8,2,0,2.82,1.00,1.00,6.4515,503.80,51892.3,10.1054,19.3038,10946,11.4728,1584,3.9767,9005.9,85.51,12.2727,0.0,0.0000,1.000,0.2518,0.8170,1.0654
250000,0,6,22.50,0.00,3.17,1.83,7.17,0.00,1.00,0.000,0.001,1556.4,217.9,1,6,3.17,1.00,1.00,0.0505,4.97,58367.5,0.0000,0.0181,5438,5.7450,291,0.0000,0.1,129.17,0.0049,0.0,0.0000,1.000,0.6298,0.3324,0.0089
260000,8,660,32.27,0.25,4.82,1.42,10.09,0.03,1.06,0.018,0.055,69385.1,15647.0,1,0,3.22,1.11,1.03,2.9649,151.54,75168.1,0.2496,7.4795,12469,4.1970,2549,0.7760,1361.6,94.16,3.2902,0.0,0.0000,1.000,0.3323,1.2151,0.3232
260000,0,2,28.00,0.00,5.50,1.00,8.00,0.00,1.00,0.000,0.000,366.9,104.5,1,2,3.00,1.00,1.00,0.0215,0.01,35786.2,0.0000,0.0045,3915,1.7607,206,0.0000,0.0,118.61,0.0006,0.0,0.0000,1.000,0.5203,0.3333,0.0020
270000,8,948,27.77,0.02,4.43,0.87,8.98,0.01,1.01,0.003,0.062,268305.1,58613.9,2,0,2.84,1.01,1.00,9.2146,489.83,80454.0,4.8882,25.6526,13623,16.6158,1811,1.7777,7153.5,97.53,12.5543,0.0,0.0000,1.000,0.3498,0.7498,1.1475
270000,0,3,14.33,0.00,3.00,1.00,3.67,0.00,1.00,0.000,0.000,975.2,281.3,1,3,2.33,1.00,1.00,0.0730,5.32,25762.4,0.0000,0.0158,2761,4.6805,78,0.0000,0.1,112.16,0.0051,0.0,0.0000,1.000,0.5125,0.1973,0.0053
280000,8,698,37.53,0.20,4.31,1.32,13.47,0.01,1.05,0.007,0.061,89113.4,20777.0,1,0,3.54,1.06,1.06,3.9731,108.66,85439.3,0.0269,9.7533,13781,6.4151,3148,1.0054,1497.2,101.26,2.6495,0.0,0.0000,1.000,0.3884,1.3997,0.3876
280000,0,5,22.20,0.00,3.20,1.40,7.20,0.00,1.00,0.000,0.001,288.8,74.4,1,5,2.20,1.00,1.00,0.0230,33.42,21794.8,0.0000,0.0038,2603,1.3393,76,0.0000,0.0,93.33,0.0009,0.0,0.0000,1.000,0.3181,0.2296,0.0028
290000,8,925,29.14,0.01,4.74,0.77,9.43,0.00,1.00,0.002,0.066,294955.2,68766.4,3,0,2.94,1.00,1.00,9.7505,571.58,67836.9,2.4162,27.8008,12999,19.2772,1728,1.9388,7986.3,97.65,10.8140,0.0,0.0000,1.000,0.3623,0.7244,1.3301
290000,0,4,30.75,0.00,5.25,0.25,10.00,0.00,1.00,0.000,0.001,784.2,202.6,2,4,3.25,1.00,1.00,0.0524,1.15,38083.4,0.0000,0.0109,3385,4.5881,125,0.0000,0.1,109.04,0.0035,0.0,0.0000,1.000,0.4349,0.2512,0.0050
300000,8,599,37.22,0.35,5.47,1.22,11.83,0.01,1.02,0.007,0.053,77883.9,18989.7,4,0,3.41,1.04,1.01,3.5340,122.04,79595.3,0.0060,8.9590,13308,5.7304,3551,0.9287,1176.5,97.83,2.9204,0.0,0.0000,1.000,0.3677,1.6037,0.3401
300000,0,2,39.00,0.00,5.50,1.00,13.50,0.00,1.00,0.000,0.001,354.9,118.9,1,2,4.00,1.00,1.00,0.0229,0.03,26106.3,0.0000,0.0046,3076,1.3868,110,0.0000,0.0,109.40,0.0008,0.0,0.0000,1.000,0.4184,0.2872,0.0028
