step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
80000,8,625,59.63,0.98,11.60,0.16,24.08,0.12,1.23,0.051,0.109,85714.7,22103.5,4,0,5.30,1.23,1.24,1.1754,129.91,90027.3,0.0107,8.7685,13293,6.5647,2142,0.8226,1727.5,101.10,3.2783,0.0,0.0000,1.000,0.3265,0.9446,0.4081
80000,0,13,72.27,0.08,18.77,0.00,26.38,0.00,1.01,0.000,0.010,417.4,60.0,3,13,5.38,1.02,1.00,0.0182,1.28,25988.9,0.0000,0.0050,3091,1.4478,94,0.0000,0.0,95.26,0.0008,0.0,0.0000,1.000,0.3394,0.2037,0.0111
90000,8,703,44.19,0.71,7.45,0.25,14.00,0.12,1.19,0.048,0.074,235804.4,129244.0,7,0,3.90,1.21,1.13,5.6254,111.42,87097.3,1.1612,22.9963,13375,17.2569,2379,3.7763,12000.2,100.54,12.3384,0.0,0.0000,1.000,0.3190,1.1230,1.4671
90000,0,13,47.59,0.00,14.62,0.00,9.38,0.00,1.00,0.000,0.007,1217.5,283.4,1,13,4.38,1.00,1.00,0.0543,1.40,27921.3,0.0000,0.0178,3009,3.8500,110,0.0000,0.2,97.58,0.0040,0.0,0.0000,1.000,0.3729,0.2425,0.0445
100000,8,696,41.63,0.70,7.48,0.23,13.05,0.09,1.16,0.045,0.069,83420.6,19847.9,6,0,3.72,1.17,1.14,1.0991,108.53,88730.8,0.0143,8.5240,13607,6.5950,2889,1.3006,2042.6,100.48,3.5223,0.0,0.0000,1.000,0.3304,1.3020,0.5254
100000,0,6,29.24,0.00,7.67,0.33,6.83,0.00,1.00,0.000,0.002,409.2,116.5,3,6,2.83,1.00,1.00,0.0230,10.40,23306.3,0.0000,0.0058,2777,1.2276,147,0.0000,0.0,97.63,0.0012,0.0,0.0000,1.000,0.3216,0.3550,0.0126
110000,8,858,41.31,0.43,8.41,0.00,12.07,0.05,1.14,0.027,0.080,249713.4,128150.3,7,0,3.54,1.13,1.13,5.2125,148.69,90135.0,1.9914,23.9131,14074,19.2295,2407,3.2971,10092.6,97.26,13.2391,0.0,0.0000,1.000,0.3150,1.0674,1.7534
110000,0,11,45.64,0.27,11.18,0.00,14.27,0.00,1.07,0.000,0.007,999.4,183.6,4,11,4.45,1.00,1.13,0.0413,2.62,23457.7,0.0000,0.0157,2310,3.1689,76,0.0000,0.2,116.70,0.0053,0.0,0.0000,1.000,0.4139,0.2177,0.0284
120000,8,816,46.36,0.49,8.37,0.08,14.79,0.05,1.15,0.029,0.082,90459.0,30297.3,7,0,3.77,1.18,1.11,1.4675,156.84,98382.1,0.0625,8.9826,14703,7.2485,2553,1.2056,2137.7,100.19,2.9805,0.0,0.0000,1.000,0.3351,1.0657,0.5728
120000,0,5,31.72,0.00,7.80,0.00,11.20,0.00,1.00,0.000,0.004,319.1,25.9,2,5,3.60,1.00,1.00,0.0116,1.07,14042.0,0.0000,0.0044,1681,1.0226,67,0.0000,0.0,98.33,0.0015,0.0,0.0000,1.000,0.2748,0.2697,0.0068
130000,8,915,37.37,0.39,7.78,0.02,10.51,0.03,1.14,0.019,0.077,266635.9,133151.0,13,0,3.17,1.14,1.13,5.8719,149.45,86889.4,2.1862,25.8900,13896,20.7020,2710,3.7809,12354.1,104.04,8.8261,0.0,0.0000,1.000,0.3571,1.2148,1.8341
130000,0,9,36.69,0.00,8.67,0.00,11.33,0.00,1.00,0.000,0.004,973.7,143.8,4,8,3.44,1.00,1.00,0.0334,10.43,23738.1,0.0000,0.0152,2488,3.1208,102,0.0000,0.1,77.46,0.0067,0.0,0.0000,1.000,0.1716,0.3014,0.0176
140000,8,741,31.79,0.26,5.62,0.02,11.19,0.01,1.11,0.011,0.058,108847.2,33654.4,3,0,3.10,1.13,1.06,1.5754,105.31,91139.3,0.2297,10.2653,13557,8.4599,1910,1.1920,3044.6,106.56,2.1720,0.0,0.0000,1.000,0.3660,0.8833,0.7842
140000,0,7,29.25,0.00,6.43,0.00,9.14,0.00,1.00,0.000,0.003,1104.4,205.8,2,7,2.57,1.00,1.00,0.0304,2.62,26401.2,0.0000,0.0056,2827,1.9429,109,0.0000,0.0,68.55,0.0019,0.0,0.0000,1.000,0.1510,0.2321,0.0162
150000,8,952,28.70,0.12,5.71,0.04,8.38,0.01,1.06,0.006,0.064,257067.6,86152.6,2,0,2.45,1.07,1.04,4.2180,107.63,75353.3,6.2880,25.0559,13152,18.8273,2391,3.3870,12616.4,99.04,8.4848,0.0,0.0000,1.000,0.3279,1.1667,1.9569
150000,0,10,30.80,0.00,7.30,0.00,8.10,0.00,1.00,0.000,0.003,1040.1,286.2,1,10,2.20,1.00,1.00,0.0667,3.10,35963.4,0.0000,0.0151,3232,4.9675,88,0.0000,0.2,103.91,0.0061,0.0,0.0000,1.000,0.3332,0.1770,0.0456
160000,8,707,29.11,0.22,6.01,0.01,8.10,0.01,1.12,0.007,0.054,107230.7,26361.5,3,0,2.86,1.13,1.07,1.6947,192.90,64879.6,0.3379,10.2803,11655,7.6134,1902,1.2965,3109.3,95.53,2.3831,0.0,0.0000,1.000,0.3108,1.0231,0.6809
160000,0,15,28.67,0.00,6.13,0.00,8.20,0.00,1.00,0.000,0.003,632.1,155.4,3,13,2.40,1.00,1.00,0.0539,4.60,48971.3,0.0000,0.0063,4729,2.2863,250,0.0000,0.0,111.03,0.0016,0.0,0.0000,1.000,0.3737,0.3129,0.0192
170000,8,804,28.10,0.06,5.60,0.03,8.31,0.00,1.03,0.001,0.056,250696.4,56873.9,4,0,2.92,1.04,1.01,6.3459,426.84,65973.2,6.3329,24.2232,12628,16.0502,1805,2.1873,7551.3,100.41,11.4797,0.0,0.0000,1.000,0.3423,0.8457,1.1510
170000,0,9,26.67,0.00,6.67,0.00,6.67,0.00,1.00,0.000,0.002,1560.6,397.4,1,9,2.89,1.00,1.00,0.1312,10.46,44820.5,0.0000,0.0097,3756,5.2019,97,0.0000,0.0,98.61,0.0027,0.0,0.0000,1.000,0.2841,0.1177,0.0304
180000,8,772,28.84,0.10,5.51,0.03,8.70,0.01,1.04,0.004,0.055,111032.7,24399.2,4,0,2.92,1.05,1.02,3.1892,175.61,79110.5,0.5072,10.9741,12604,7.8464,1823,0.8516,2053.2,107.51,2.4802,0.0,0.0000,1.000,0.3760,0.8504,0.5044
180000,0,7,25.71,0.00,6.29,0.00,6.57,0.00,1.00,0.000,0.002,403.5,123.4,3,7,2.43,1.00,1.00,0.0333,4.17,35622.3,0.0000,0.0019,3780,1.8644,68,0.0000,0.0,74.97,0.0006,0.0,0.0000,1.000,0.1720,0.1023,0.0105
190000,8,948,28.24,0.10,6.00,0.03,7.91,0.01,1.04,0.005,0.065,261532.2,61169.2,6,0,2.98,1.05,1.02,7.6280,348.48,68722.6,6.2363,25.3524,12693,16.3419,1501,1.6057,6254.9,107.82,8.0838,0.0,0.0000,1.000,0.3758,0.6691,1.0837
190000,0,8,24.75,0.00,6.00,0.00,6.38,0.00,1.00,0.000,0.002,1107.3,578.9,2,8,3.00,1.00,1.00,0.1547,9.62,40081.6,0.0000,0.0097,3691,5.0264,51,0.0000,0.1,73.12,0.0026,0.0,0.0000,1.000,0.1677,0.0865,0.0246
200000,8,772,29.86,0.19,5.23,0.05,9.30,0.01,1.08,0.006,0.054,123307.6,26846.9,5,0,3.06,1.09,1.04,4.2639,135.78,83723.3,0.3313,12.6024,13307,8.2245,2141,0.7748,1878.2,110.04,2.0277,0.0,0.0000,1.000,0.3947,0.9472,0.4866
200000,0,2,32.00,0.00,8.00,0.00,8.00,0.00,1.00,0.000,0.001,200.0,144.1,1,2,4.00,1.00,1.00,0.0418,0.00,27048.5,0.0000,0.0020,3077,2.3673,37,0.0000,0.0,56.59,0.0005,0.0,0.0000,1.000,0.0445,0.1081,0.0068
210000,8,931,28.18,0.08,5.58,0.01,8.34,0.01,1.03,0.008,0.055,304349.2,71805.5,8,0,2.99,1.05,1.02,9.3493,538.15,92906.2,1.2999,29.3217,14789,21.6952,1568,1.5423,6256.5,101.80,8.1812,0.0,0.0000,1.000,0.3328,0.5902,1.2699
210000,0,6,26.00,0.00,6.00,0.00,7.00,0.00,1.00,0.000,0.003,798.2,278.3,3,6,2.17,1.00,1.00,0.0611,0.58,16307.4,0.0000,0.0062,1595,3.4942,17,0.0000,0.0,83.35,0.0036,0.0,0.0000,1.000,0.2928,0.1014,0.0132
220000,8,970,29.26,0.22,5.31,0.01,8.88,0.02,1.09,0.010,0.061,106217.0,24077.7,11,0,3.05,1.13,1.07,3.7230,193.47,94972.6,0.0000,10.8577,14330,8.2458,2059,0.6285,1466.0,103.08,2.7354,0.0,0.0000,1.000,0.3459,0.8308,0.4307
220000,0,4,30.00,0.50,5.50,0.00,8.50,0.00,1.17,0.000,0.002,194.4,97.5,3,4,3.25,1.31,1.00,0.0259,0.93,16899.5,0.0000,0.0013,2054,0.9234,33,0.0000,0.0,78.50,0.0002,0.0,0.0000,1.000,0.2103,0.1448,0.0048
230000,8,913,27.50,0.15,5.43,0.00,8.02,0.01,1.06,0.011,0.062,282761.6,65249.4,12,0,2.97,1.08,1.03,8.6091,477.73,73813.6,0.6373,27.3415,12557,19.3935,1514,1.3386,5617.5,104.74,11.6969,0.0,0.0000,1.000,0.3547,0.6629,1.1133
230000,0,8,18.25,0.00,4.25,0.00,4.88,0.00,1.00,0.000,0.001,750.5,331.3,5,8,2.75,1.00,1.00,0.0883,28.20,35650.0,0.0000,0.0066,3827,3.9815,64,0.0000,0.0,84.45,0.0018,0.0,0.0000,1.000,0.2443,0.1234,0.0117
240000,8,838,29.46,0.36,5.47,0.04,8.51,0.04,1.16,0.032,0.055,103905.7,25956.5,11,0,2.98,1.19,1.09,3.9284,278.98,91805.5,0.0002,10.5806,13794,7.0873,1935,0.5588,1432.2,101.00,2.7001,0.0,0.0000,1.000,0.3436,0.7970,0.4305
240000,0,6,23.67,0.00,5.17,0.00,6.67,0.00,1.00,0.000,0.002,402.5,165.5,4,6,2.50,1.00,1.00,0.0429,22.65,21488.2,0.0000,0.0032,2590,1.8352,72,0.0000,0.0,94.69,0.0006,0.0,0.0000,1.000,0.2510,0.1909,0.0050
250000,8,854,28.11,0.18,5.21,0.01,8.49,0.01,1.08,0.011,0.055,276160.0,67318.6,12,0,2.98,1.09,1.06,8.8011,458.57,81987.3,2.5908,26.8819,13385,18.3298,1574,1.2919,5049.5,100.02,11.1573,0.0,0.0000,1.000,0.3295,0.6574,1.1215
250000,0,7,26.29,0.00,5.71,0.00,7.43,0.00,1.00,0.000,0.002,853.7,412.3,4,7,3.14,1.00,1.00,0.1071,5.57,29794.9,0.0000,0.0082,2999,4.5464,64,0.0000,0.1,99.93,0.0015,0.0,0.0000,1.000,0.3264,0.1395,0.0104
260000,8,997,33.15,0.24,5.20,0.22,10.78,0.01,1.08,0.006,0.079,75128.8,17522.3,4,0,3.04,1.09,1.05,2.8962,101.26,84287.4,0.1213,8.1282,12960,5.4343,2612,0.8217,1009.8,96.41,3.4830,0.0,0.0000,1.000,0.3095,1.1321,0.3408
260000,0,9,31.11,0.00,8.89,0.00,6.67,0.00,1.00,0.000,0.002,348.4,118.5,2,9,3.33,1.00,1.00,0.0320,0.34,29132.6,0.0000,0.0032,3424,1.3313,141,0.0000,0.0,113.59,0.0005,0.0,0.0000,1.000,0.4025,0.2657,0.0040
270000,8,812,28.38,0.02,6.03,0.00,8.12,0.00,1.01,0.000,0.059,256668.6,66593.4,6,0,3.07,1.01,1.00,5.1867,251.23,66690.7,3.1855,24.6634,12240,16.4932,1749,1.7681,6554.2,101.32,11.9315,0.0,0.0000,1.000,0.3395,0.8118,1.3468
270000,0,5,21.60,0.20,4.20,0.00,6.20,0.20,1.09,0.200,0.001,1502.1,259.6,2,5,2.00,1.10,1.00,0.0571,1.15,43930.6,0.0000,0.0123,4144,6.0609,100,0.0000,0.1,96.11,0.0032,0.0,0.0000,1.000,0.2975,0.1427,0.0190
280000,8,726,30.45,0.12,5.39,0.05,9.58,0.02,1.04,0.008,0.056,101889.6,22017.8,6,0,3.06,1.04,1.03,3.3530,97.48,76085.3,1.0519,10.0592,12151,6.7060,1616,0.6206,1528.3,94.69,2.9209,0.0,0.0000,1.000,0.2878,0.7285,0.4401
280000,0,14,28.29,0.00,6.00,0.00,8.14,0.00,1.00,0.000,0.003,612.9,224.9,2,14,3.00,1.00,1.00,0.0529,1.10,41022.3,0.0000,0.0037,4233,2.3139,156,0.0000,0.0,115.24,0.0005,0.0,0.0000,1.000,0.4470,0.2308,0.0098
290000,8,808,28.21,0.08,4.98,0.00,8.96,0.01,1.04,0.007,0.058,232383.7,48948.8,17,0,2.99,1.05,1.03,6.5343,357.66,67207.5,7.1578,22.7721,12190,14.2917,1449,1.0979,4132.2,101.44,12.3723,0.0,0.0000,1.000,0.3335,0.6523,0.9428
290000,0,12,25.67,0.00,5.92,0.00,6.92,0.00,1.00,0.000,0.002,1211.0,356.1,6,12,2.58,1.00,1.00,0.0851,5.75,45791.2,0.0000,0.0071,4194,5.2266,68,0.0000,0.0,95.81,0.0017,0.0,0.0000,1.000,0.3157,0.1102,0.0159
300000,8,762,29.34,0.10,5.32,0.00,9.14,0.01,1.04,0.004,0.062,103641.9,21738.6,11,0,3.06,1.04,1.03,3.4881,200.04,64983.1,0.2784,10.4556,11195,6.4576,1699,0.5794,1523.6,101.28,2.8032,0.0,0.0000,1.000,0.3340,0.8626,0.4327
300000,0,6,29.33,0.00,6.67,0.00,8.00,0.00,1.00,0.000,0.001,353.7,183.6,2,6,2.67,1.00,1.00,0.0442,1.72,50567.0,0.0000,0.0028,5189,2.4892,85,0.0000,0.0,97.25,0.0008,0.0,0.0000,1.000,0.3180,0.1265,0.0076
