step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
190000,1,315,39.54,0.69,12.71,0.62,14.33,0.23,1.17,0.051,0.104,116070.2,66357.2,6,53,5.03,1.18,1.12,2.1027,82.83,38450.3,0.0000,11.6521,5461,9.6851,749,0.6075,1851.7,94.51,2.7709,0.0,0.0000,1.000,0.2913,0.7837,0.7614
190000,2,202,38.57,0.35,12.84,0.60,15.84,0.09,1.09,0.025,0.068,82980.4,43324.8,5,61,5.06,1.07,1.08,1.3708,22.60,37477.3,0.0000,8.4632,5461,9.6851,691,0.3593,962.5,55.70,7.0248,0.0,0.0000,1.000,0.0101,0.7270,0.5414
200000,0,231,35.07,0.10,13.81,0.27,17.26,0.01,1.02,0.009,0.085,57146.8,17416.5,4,26,5.13,1.02,1.03,0.5881,42.35,40511.5,0.0000,5.6629,5462,3.6156,501,0.1309,321.0,149.79,0.2301,0.0,0.0000,1.000,0.7360,0.5432,0.2260
200000,1,159,33.60,0.05,14.09,0.26,17.55,0.02,1.01,0.006,0.057,32984.2,10789.9,5,61,5.06,1.01,1.01,0.4708,63.25,42271.0,0.0000,3.1069,5461,3.6149,409,0.0483,117.1,94.51,0.6912,0.0,0.0000,1.000,0.2913,0.4348,0.1577
200000,2,156,34.46,0.07,14.96,0.13,18.08,0.00,1.01,0.000,0.059,23044.1,5850.2,5,80,5.38,1.00,1.02,0.2835,37.10,41101.2,0.0000,2.0360,5461,3.6149,122,0.0295,60.5,55.70,1.6377,0.0,0.0000,1.000,0.0101,0.2358,0.1053
210000,0,377,33.73,0.69,11.07,0.41,14.31,0.20,1.17,0.053,0.114,116925.5,79038.9,4,48,4.63,1.14,1.18,2.4541,127.00,39522.0,0.0000,11.7878,5462,9.2705,1010,0.8271,2300.7,149.79,0.6342,0.0,0.0000,1.000,0.7360,1.1053,0.8905
210000,1,265,35.97,0.31,10.23,0.40,14.01,0.02,1.09,0.008,0.076,114791.0,74040.8,4,37,4.44,1.05,1.11,2.3205,80.08,37354.9,0.0000,11.6210,5461,9.2688,990,0.9146,2430.5,94.51,2.8449,0.0,0.0000,1.000,0.2913,1.1033,0.8699
210000,2,224,33.00,0.34,10.57,0.16,10.04,0.02,1.09,0.013,0.054,80566.7,51641.1,4,58,4.25,1.04,1.11,1.5310,44.97,36874.0,0.0000,8.3778,5461,9.2688,861,0.5321,1257.2,55.70,7.0825,0.0,0.0000,1.000,0.0101,0.9771,0.6454
220000,0,277,37.57,0.60,11.55,0.17,19.21,0.45,1.13,0.152,0.101,59233.2,19010.5,6,29,5.33,1.22,1.07,0.6225,128.03,39596.5,0.0000,5.6149,5462,3.5894,550,0.2131,462.7,149.79,0.2337,0.0,0.0000,1.000,0.7360,0.5469,0.3139
220000,1,230,36.13,0.20,12.87,0.21,19.17,0.23,1.04,0.074,0.084,34028.5,11256.9,6,57,5.21,1.05,1.03,0.4385,62.33,41110.3,0.0000,3.0865,5461,3.5887,547,0.1112,206.1,94.51,0.7136,0.0,0.0000,1.000,0.2913,0.5411,0.1885
220000,2,134,35.50,0.12,13.70,0.11,20.39,0.25,1.02,0.090,0.053,23394.6,6205.0,6,62,5.69,1.03,1.00,0.2402,30.35,39829.0,0.0000,2.0635,5461,3.5887,374,0.0671,109.4,55.70,1.6704,0.0,0.0000,1.000,0.0101,0.4819,0.1233
230000,0,327,35.69,0.51,8.99,0.18,12.87,0.14,1.11,0.055,0.084,115664.1,80015.9,4,31,4.13,1.17,1.06,2.4820,132.58,39045.3,0.0000,11.7420,5462,9.3451,1179,1.0766,2579.0,149.79,0.6473,0.0,0.0000,1.000,0.7360,1.3142,1.0907
230000,1,276,34.51,0.22,9.47,0.15,13.19,0.16,1.05,0.080,0.073,114121.1,79586.1,5,29,4.23,1.08,1.02,2.4123,80.82,36693.2,0.0000,11.5686,5461,9.3434,1154,1.0838,2633.7,94.51,2.8691,0.0,0.0000,1.000,0.2913,1.2812,1.0981
230000,2,192,30.63,0.39,8.91,0.06,11.95,0.14,1.10,0.068,0.046,81246.1,51635.4,4,73,3.97,1.16,1.05,1.4944,40.20,35973.8,0.0000,8.3576,5461,9.3434,948,0.6635,1416.0,55.70,7.1752,0.0,0.0000,1.000,0.0101,1.0753,0.7650
240000,0,252,39.80,0.12,11.52,0.26,17.28,0.00,1.03,0.000,0.084,58095.0,23657.3,5,34,4.73,1.04,1.05,0.8445,116.36,38738.6,0.0000,5.5695,5462,3.5029,896,0.3487,597.7,149.79,0.2431,0.0,0.0000,1.000,0.7360,0.9157,0.3457
240000,1,227,44.43,0.07,13.56,0.37,19.70,0.02,1.02,0.004,0.087,33844.9,12286.1,4,48,4.99,1.02,1.02,0.3881,79.30,40087.6,0.0000,3.0798,5461,3.5023,731,0.1713,264.2,94.51,0.7203,0.0,0.0000,1.000,0.2913,0.7520,0.2088
240000,2,126,46.84,0.25,14.78,0.24,21.35,0.02,1.04,0.008,0.053,22598.2,7601.1,5,60,5.72,1.01,1.05,0.2571,26.06,38720.6,0.0000,2.0352,5461,3.5023,580,0.0822,113.3,55.70,1.6605,0.0,0.0000,1.000,0.0101,0.6759,0.1432
250000,0,285,27.03,0.01,9.14,0.56,8.16,0.00,1.00,0.000,0.058,117737.2,78743.7,3,57,3.27,1.00,1.00,2.6944,56.90,39066.1,0.0000,11.7453,5462,9.4736,1227,1.1899,2711.4,149.79,0.6497,0.0,0.0000,1.000,0.7360,1.3145,1.1110
250000,1,248,30.16,0.07,8.15,0.33,13.14,0.00,1.01,0.000,0.061,116408.7,76034.7,4,44,3.71,1.00,1.02,2.7028,64.19,36904.2,0.0000,11.5946,5461,9.4719,1029,1.2528,2871.5,94.51,2.8901,0.0,0.0000,1.000,0.2913,1.1317,1.1149
250000,2,197,28.35,0.06,8.34,0.44,9.41,0.03,1.01,0.010,0.041,82443.5,51376.1,4,78,3.39,1.03,1.01,1.7463,27.07,36884.7,0.0000,8.3730,5461,9.4719,1012,0.8186,1620.0,55.70,7.3252,0.0,0.0000,1.000,0.0101,1.1343,0.8025
260000,0,313,33.77,0.04,11.59,0.28,14.86,0.04,1.01,0.010,0.096,60466.0,21042.6,3,35,4.62,1.01,1.00,0.7241,91.17,39549.5,0.0000,5.6021,5462,3.6208,430,0.2578,540.2,149.79,0.2381,0.0,0.0000,1.000,0.7360,0.5113,0.3550
260000,1,210,34.18,0.07,10.96,0.56,17.97,0.04,1.01,0.010,0.070,35128.9,9946.3,3,69,5.02,1.02,1.00,0.3728,26.10,40978.6,0.0000,3.1345,5461,3.6202,390,0.1188,212.6,94.51,0.7214,0.0,0.0000,1.000,0.2913,0.4529,0.2079
260000,2,181,33.14,0.04,10.82,0.76,16.92,0.01,1.01,0.006,0.059,24383.2,7024.1,3,76,5.07,1.02,1.00,0.3013,42.95,39880.0,0.0000,2.0473,5461,3.6202,315,0.0719,112.8,55.70,1.6742,0.0,0.0000,1.000,0.0101,0.4269,0.1516
270000,0,349,36.19,0.18,10.12,0.33,14.27,0.06,1.03,0.026,0.099,118306.9,62608.4,3,49,4.31,1.05,1.01,1.9885,75.22,39174.2,0.0000,11.8210,5462,9.7641,807,0.9411,2455.5,149.79,0.6427,0.0,0.0000,1.000,0.7360,0.8794,0.8709
270000,1,242,35.53,0.24,10.71,0.54,12.58,0.08,1.06,0.033,0.068,115849.5,62056.0,3,56,4.25,1.09,1.01,1.9868,54.66,37216.1,0.0000,11.6849,5461,9.7623,948,0.8617,2354.3,94.51,2.8569,0.0,0.0000,1.000,0.2913,1.0137,0.8273
270000,2,270,37.07,0.31,10.43,0.36,15.40,0.12,1.07,0.041,0.082,83544.4,42569.7,3,73,4.50,1.10,1.04,1.2579,74.44,36729.1,0.0000,8.4844,5461,9.7623,725,0.5405,1325.0,55.70,7.1647,0.0,0.0000,1.000,0.0101,0.8292,0.5763
280000,0,282,37.06,0.13,10.35,0.37,15.62,0.07,1.03,0.025,0.085,56751.0,18577.1,4,41,4.58,1.03,1.02,0.7472,70.15,38021.1,0.0000,5.6490,5462,3.4631,850,0.2356,447.7,149.79,0.2386,0.0,0.0000,1.000,0.7360,0.8372,0.2711
280000,1,220,38.93,0.28,11.07,0.48,18.31,0.08,1.06,0.032,0.076,32833.5,9216.1,4,62,5.14,1.05,1.08,0.3913,29.80,39701.9,0.0000,3.0957,5461,3.4624,642,0.1141,209.2,94.51,0.7194,0.0,0.0000,1.000,0.2913,0.6872,0.1617
280000,2,167,38.19,0.04,11.05,1.17,18.60,0.03,1.01,0.012,0.059,22451.0,6069.8,4,75,5.24,1.01,1.00,0.3079,27.15,38777.2,0.0000,2.0497,5461,3.4624,390,0.0592,97.5,55.70,1.6630,0.0,0.0000,1.000,0.0101,0.4783,0.1162
290000,0,382,34.42,1.15,8.76,0.74,14.64,1.14,1.19,0.377,0.109,119819.0,62677.5,3,51,4.44,1.43,1.03,2.1029,60.50,39074.5,0.0000,11.8745,5462,9.8890,900,0.9426,2487.6,149.79,0.6460,0.0,0.0000,1.000,0.7360,1.0219,0.9191
290000,1,299,33.87,0.94,8.43,0.31,14.06,0.77,1.18,0.254,0.082,118334.4,65626.9,4,56,4.25,1.35,1.05,2.1575,62.82,37077.0,0.0000,11.7967,5461,9.8872,894,0.8921,2448.3,94.51,2.9097,0.0,0.0000,1.000,0.2913,0.9787,0.9269
290000,2,217,34.23,0.82,9.53,0.38,13.42,0.71,1.17,0.235,0.060,84151.1,44490.0,4,76,4.28,1.33,1.03,1.5089,38.84,37073.6,0.0000,8.5088,5461,9.8872,725,0.5705,1361.7,55.70,7.2409,0.0,0.0000,1.000,0.0101,0.8066,0.6711
300000,0,277,36.18,1.34,8.30,1.20,18.75,1.08,1.24,0.361,0.094,59264.2,15570.4,2,38,5.06,1.50,1.02,0.6705,37.46,38787.6,0.0000,5.6985,5462,3.6128,598,0.1883,413.1,149.79,0.2373,0.0,0.0000,1.000,0.7360,0.5985,0.2614
300000,1,204,36.46,1.38,8.60,0.94,19.02,1.36,1.24,0.426,0.071,33665.4,8505.5,2,61,4.92,1.50,1.01,0.3756,29.51,40733.9,0.0000,3.1481,5461,3.6121,616,0.0990,191.5,94.51,0.7149,0.0,0.0000,1.000,0.2913,0.5906,0.1631
300000,2,162,38.30,1.40,9.09,0.99,19.15,1.05,1.22,0.364,0.056,22339.4,6358.7,2,81,5.19,1.49,1.03,0.2932,38.84,39675.0,0.0000,2.0400,5461,3.6121,404,0.0535,86.6,55.70,1.6712,0.0,0.0000,1.000,0.0101,0.4569,0.1182
