step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
50000,1,307,41.81,0.04,9.96,3.18,9.28,0.00,1.02,0.000,0.078,222065.5,189380.5,0,50,3.86,1.04,1.03,6.2317,102.33,30652.7,0.0000,19.7868,5461,16.8451,1291,11.4678,30647.6,93.87,12.7244,0.0,0.0000,1.000,0.3216
50000,2,198,42.82,0.00,11.42,3.06,8.46,0.00,1.00,0.000,0.052,150936.7,109358.6,0,96,3.89,1.00,1.00,3.3157,84.98,34629.7,0.0000,13.6232,5461,16.8451,1210,7.5439,18989.8,57.87,32.0944,0.0,0.0000,1.000,0.0291
60000,0,361,53.32,0.15,9.11,2.58,15.97,0.02,1.02,0.008,0.114,105907.0,24628.5,4,34,4.41,1.04,1.00,1.6445,123.66,27509.6,0.0000,9.6442,5462,5.9088,1249,5.3195,8548.3,148.26,1.1748,0.0,0.0000,1.000,0.7810
60000,1,267,55.02,0.11,9.76,2.79,16.13,0.04,1.02,0.011,0.089,54667.2,12114.7,4,56,4.60,1.04,1.00,0.9161,123.84,34016.4,0.0000,5.0121,5461,5.9077,1120,2.7583,3663.5,93.87,3.4719,0.0,0.0000,1.000,0.3216
60000,2,206,61.86,0.36,10.56,3.39,17.96,0.03,1.06,0.010,0.076,34606.7,6933.8,4,63,4.93,1.10,1.03,0.6250,87.84,36603.1,0.0000,3.2053,5461,5.9077,1226,1.9397,2010.9,57.87,7.9515,0.0,0.0000,1.000,0.0291
70000,0,294,52.77,0.00,9.57,3.21,15.19,0.00,1.00,0.000,0.094,217560.8,58521.9,3,41,4.49,1.00,1.00,4.0242,113.64,30280.5,0.0000,19.3536,5462,18.0883,1067,9.4724,26126.8,148.26,2.5932,0.0,0.0000,1.000,0.7810
70000,1,266,52.30,0.00,9.52,2.90,15.18,0.00,1.00,0.000,0.084,219929.4,58215.4,4,71,4.52,1.00,1.00,4.2491,159.80,30884.8,0.0000,19.6282,5461,18.0850,1189,10.0886,27181.3,93.87,12.8545,0.0,0.0000,1.000,0.3216
70000,2,257,52.22,0.00,9.46,2.68,15.31,0.00,1.00,0.000,0.081,156831.2,37185.7,4,83,4.44,1.00,1.00,3.0585,190.94,34961.3,0.0000,14.0870,5461,18.0850,1014,6.8122,16351.1,57.87,32.4006,0.0,0.0000,1.000,0.0291
80000,0,298,53.17,0.09,8.59,3.79,15.91,0.00,1.02,0.000,0.096,105584.0,17549.8,6,29,4.43,1.02,1.02,2.0324,139.14,28045.0,0.0000,9.8194,5462,5.8113,1074,4.9126,8219.3,148.26,1.1735,0.0,0.0000,1.000,0.7810
80000,1,312,57.28,0.17,7.56,3.75,18.88,0.04,1.03,0.010,0.109,55989.5,8724.7,7,65,4.67,1.04,1.02,1.1833,108.69,33747.6,0.0000,5.2067,5461,5.8103,1058,2.5501,3597.8,93.87,3.4618,0.0,0.0000,1.000,0.3216
80000,2,225,59.55,0.14,9.45,4.29,17.91,0.00,1.02,0.000,0.082,33314.9,6117.6,6,63,4.83,1.06,1.01,0.9500,113.99,36195.2,0.0000,3.2501,5461,5.8103,1151,1.5568,1794.3,57.87,7.9421,0.0,0.0000,1.000,0.0291
90000,0,413,54.06,0.22,8.74,3.07,16.31,0.00,1.03,0.000,0.134,215411.7,42794.7,5,51,4.48,1.03,1.04,4.2875,197.79,30812.7,0.0000,19.3208,5462,17.9036,974,8.6890,24939.5,148.26,2.6149,0.0,0.0000,1.000,0.7810
90000,1,326,49.90,0.05,8.94,2.82,14.50,0.01,1.01,0.003,0.098,217049.7,47234.1,5,57,4.39,1.01,1.01,4.2587,183.05,31348.9,0.0000,19.3059,5461,17.9003,922,8.8250,25948.8,93.87,12.8016,0.0,0.0000,1.000,0.3216
90000,2,200,54.87,0.09,9.35,2.93,16.42,0.00,1.03,0.005,0.066,158123.9,32682.8,5,65,4.72,1.04,1.01,3.3604,153.78,35011.8,0.0000,14.2115,5461,17.9003,892,6.2741,16074.6,57.87,32.5335,0.0,0.0000,1.000,0.0291
100000,0,384,47.28,0.00,7.89,3.15,14.17,0.00,1.00,0.000,0.110,105125.2,15026.6,3,39,4.17,1.00,1.00,2.2451,206.28,27026.3,0.0000,9.9337,5462,5.6563,1132,4.0718,7499.5,148.26,1.1640,0.0,0.0000,1.000,0.7810
100000,1,250,50.24,0.02,9.16,3.40,14.22,0.00,1.01,0.000,0.078,54350.9,7843.5,3,52,4.49,1.01,1.00,1.3003,93.78,32981.8,0.0000,5.2747,5461,5.6553,1102,2.2578,3239.5,93.87,3.4698,0.0,0.0000,1.000,0.3216
100000,2,238,51.29,0.09,8.57,3.09,15.36,0.00,1.01,0.000,0.073,34377.4,5753.3,4,68,4.66,1.03,1.00,1.0025,69.92,35584.2,0.0000,3.3286,5461,5.6553,985,1.3239,1672.8,57.87,7.9704,0.0,0.0000,1.000,0.0291
