step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
50000,1,1084,32.70,1.80,8.15,0.09,11.26,0.84,1.57,0.272,0.264,423271.9,278557.1,12,84,3.84,1.86,1.18,14.0136,451.47,25864.1,0.4070,37.7127,5461,34.3639,1272,12.8090,48047.0,90.55,11.9498,0.0,0.0000,1.000,0.3296
50000,2,703,32.88,1.92,8.79,0.05,11.63,1.01,1.54,0.317,0.181,342017.1,207361.1,11,87,3.88,1.90,1.17,10.7412,255.65,33866.5,0.0007,30.9937,5461,34.3639,1302,9.3543,31487.1,61.79,29.0280,0.0,0.0000,1.000,0.1150
60000,0,989,29.22,0.89,7.98,0.24,8.21,0.22,1.27,0.091,0.195,241931.0,131375.7,4,80,3.25,1.30,1.20,5.2745,294.51,15496.8,1.6837,23.3304,5462,14.7709,1469,2.2312,8918.3,147.65,1.4950,0.0,0.0000,1.000,0.6946
60000,1,886,30.15,0.80,8.00,0.20,9.17,0.17,1.23,0.067,0.186,136600.3,73118.8,4,101,3.37,1.21,1.19,2.8588,271.99,31964.5,0.0000,13.3435,5461,14.7682,1357,1.0824,4005.5,90.55,3.1572,0.0,0.0000,1.000,0.3296
60000,2,716,29.86,0.60,7.71,0.28,10.19,0.15,1.14,0.056,0.153,100093.8,44365.5,4,116,3.49,1.15,1.09,1.7661,157.73,40912.9,0.0000,9.6986,5461,14.7682,1186,0.7463,2455.5,61.79,7.0398,0.0,0.0000,1.000,0.1150
70000,0,1148,26.29,0.39,6.98,0.16,8.26,0.14,1.12,0.059,0.207,446163.9,252947.2,2,102,3.16,1.14,1.06,13.0122,263.68,21267.6,0.1821,41.5511,5462,37.7577,1634,7.7779,35915.5,147.65,3.3204,0.0,0.0000,1.000,0.6946
70000,1,1215,28.18,0.54,6.86,0.12,9.97,0.15,1.15,0.057,0.243,448966.2,251748.6,2,136,3.39,1.16,1.08,13.4550,365.77,24323.7,0.0002,41.4336,5461,37.7508,1417,8.9429,40200.5,90.55,11.6466,0.0,0.0000,1.000,0.3296
70000,2,943,26.04,0.48,7.25,0.07,7.73,0.16,1.18,0.057,0.169,362940.4,197864.5,2,146,3.18,1.20,1.11,9.6014,245.40,31038.1,0.0000,34.0592,5461,37.7508,1174,5.5293,24703.5,61.79,28.2510,0.0,0.0000,1.000,0.1150
80000,0,1053,26.76,0.41,7.39,0.13,8.56,0.04,1.14,0.014,0.199,244262.9,118971.6,5,95,3.17,1.12,1.15,5.1145,262.47,13954.0,1.7163,23.5443,5462,14.9335,1524,2.1841,9032.4,147.65,1.5090,0.0,0.0000,1.000,0.6946
80000,1,999,26.35,0.47,6.94,0.09,8.33,0.02,1.15,0.008,0.181,137667.9,64230.4,5,117,3.03,1.12,1.15,2.9966,255.71,30332.0,0.0000,13.4520,5461,14.9307,1417,1.0374,3905.2,90.55,3.1639,0.0,0.0000,1.000,0.3296
80000,2,839,25.67,0.21,7.12,0.03,8.86,0.02,1.06,0.006,0.156,101211.9,44969.4,5,124,3.18,1.04,1.07,2.0325,236.69,40388.5,0.0000,9.8445,5461,14.9307,1053,0.6330,2381.0,61.79,7.0557,0.0,0.0000,1.000,0.1150
90000,0,1242,27.17,0.28,7.14,0.15,8.38,0.03,1.08,0.011,0.227,448709.0,244829.0,4,101,3.09,1.06,1.09,12.6770,387.61,19811.3,0.2704,41.6004,5462,38.0715,1544,8.1593,37344.4,147.65,3.3198,0.0,0.0000,1.000,0.6946
90000,1,1060,26.82,0.43,7.18,0.14,8.39,0.03,1.11,0.012,0.196,452577.0,235854.8,5,127,3.16,1.09,1.11,12.7945,235.19,21764.2,0.0612,41.7062,5461,38.0645,1473,9.1921,42069.3,90.55,11.7736,0.0,0.0000,1.000,0.3296
90000,2,962,26.72,0.35,6.85,0.10,8.54,0.02,1.11,0.006,0.174,361803.4,179975.8,5,170,3.13,1.07,1.13,9.4238,344.51,29788.9,0.0000,33.7866,5461,38.0645,1219,6.6188,28270.7,61.79,28.7247,0.0,0.0000,1.000,0.1150
100000,0,1036,27.06,0.22,7.82,0.15,7.90,0.02,1.08,0.007,0.191,245061.6,120347.0,3,105,3.11,1.07,1.08,5.2696,251.12,14148.6,1.5689,23.5990,5462,15.0811,1441,2.2314,9142.8,147.65,1.5072,0.0,0.0000,1.000,0.6946
100000,1,925,26.58,0.33,7.16,0.07,8.66,0.02,1.09,0.010,0.173,138388.1,63770.3,3,132,3.10,1.06,1.12,3.0333,207.59,30498.8,0.0000,13.4535,5461,15.0784,1497,1.0972,4146.4,90.55,3.1711,0.0,0.0000,1.000,0.3296
100000,2,709,27.25,0.27,7.56,0.15,8.74,0.04,1.07,0.017,0.134,101064.3,43898.3,3,152,3.15,1.08,1.07,2.1461,196.01,40402.3,0.0000,9.8843,5461,15.0784,1191,0.6202,2318.2,61.79,7.0497,0.0,0.0000,1.000,0.1150
