step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,matter,c_err,ms_step
1342440,113,20.950,1992.9,1077.8,7.106236e7,4.823437e7,207.8,1.947473e7,5.222e-14,4.079157e6,5.047690e6,2.023e-13,3.312e-13,4.309819e4,4.685786e4,1.943418e4,1.093294e4,9.564289e3,2.226101e3,2693,575,1325,1.266212e7,1.50728,0.29770,0.9031,0.2873,3.843,0.18027,6.3872e-4,65920,1.321801e5,3.283892e4,707.4,5.187418e3,5.127701e4,7.513743e3,9608,79120,5173,191,2.689955e5,2.878e-13,1.812
1354320,114,21.008,1981.3,1062.1,7.114826e7,4.930534e7,202.7,1.889661e7,6.151e-14,4.111820e6,5.091433e6,2.454e-13,3.980e-13,4.279598e4,4.617027e4,2.148776e4,1.175253e4,1.013355e4,2.428067e3,2516,519,1338,1.184012e7,1.51335,0.30058,0.9032,0.2882,3.801,0.18083,5.9204e-4,66046,1.337833e5,3.346825e4,723.9,5.042032e3,5.082359e4,8.597984e3,10657,79538,5160,191,2.703507e5,4.168e-13,1.772
1366200,115,21.240,2007.3,1048.2,7.172290e7,4.931746e7,208.6,1.822592e7,7.195e-14,4.141487e6,5.133933e6,1.879e-13,2.810e-13,4.201653e4,4.498435e4,2.648695e4,1.173899e4,1.234864e4,2.484457e3,2368,495,1345,1.170250e7,1.51451,0.30430,0.9034,0.2893,3.761,0.17850,5.1968e-4,66364,1.332834e5,3.409123e4,751.8,4.372277e3,5.031653e4,1.052059e4,12289,80214,5268,191,2.707426e5,2.485e-13,1.772
1378080,116,21.175,1994.1,1014.1,7.049785e7,4.840037e7,200.2,1.817107e7,7.585e-14,4.169723e6,5.176037e6,2.985e-13,4.036e-13,4.150332e4,4.455169e4,1.935730e4,1.197066e4,1.326764e4,2.447442e3,2220,490,1359,1.137192e7,1.51643,0.30753,0.9036,0.2903,3.743,0.17905,6.1918e-4,67346,1.360783e5,3.454791e4,782.8,4.791267e3,4.996955e4,1.197607e4,13543,80659,5239,189,2.718702e5,2.922e-13,1.764
1389960,117,20.795,1966.6,988.2,7.025399e7,4.874270e7,191.9,1.845447e7,7.812e-14,4.200579e6,5.218497e6,1.971e-13,3.036e-13,4.163681e4,4.501622e4,1.728234e4,1.296277e4,1.078097e4,2.555607e3,2184,489,1372,1.216140e7,1.51050,0.31132,0.9035,0.2912,3.740,0.18451,7.8164e-4,68674,1.362973e5,3.340654e4,779.4,6.185946e3,5.041774e4,1.040168e4,12562,81410,5362,185,2.733655e5,3.015e-13,1.750
1401840,118,20.939,2018.0,1052.3,7.192088e7,4.918086e7,198.4,1.924749e7,7.548e-14,4.234296e6,5.262493e6,2.378e-13,3.311e-13,4.313650e4,4.675161e4,2.056799e4,1.345586e4,9.419644e3,2.755613e3,2530,523,1383,1.244704e7,1.50646,0.31397,0.9032,0.2923,3.747,0.18419,6.2466e-4,69696,1.380203e5,3.401843e4,764.7,6.490935e3,5.355952e4,8.595714e3,10436,81738,5412,184,2.734317e5,4.053e-13,1.775
1413720,119,21.229,2057.6,1083.0,7.138745e7,4.926876e7,198.6,1.939765e7,8.393e-14,4.267271e6,5.306271e6,1.536e-13,2.799e-13,4.314492e4,4.737277e4,1.903676e4,1.521199e4,1.016986e4,3.594793e3,2619,570,1397,1.289969e7,1.51405,0.31675,0.9031,0.2931,3.753,0.18287,6.0005e-4,70192,1.391011e5,3.477703e4,771.9,5.430075e3,5.363992e4,8.514167e3,9989,82059,5479,183,2.746525e5,2.615e-13,1.775
1425600,120,21.205,2011.8,1051.8,7.140871e7,5.001403e7,199.7,1.870231e7,9.422e-14,4.300501e6,5.350459e6,3.352e-13,3.340e-13,4.245389e4,4.745141e4,1.805347e4,1.319191e4,9.223705e3,3.263442e3,2448,546,1411,1.183055e7,1.51001,0.32037,0.9033,0.2943,3.747,0.18660,8.0933e-4,70778,1.405833e5,3.462669e4,770.0,6.325090e3,5.272551e4,1.064760e4,12519,82543,5436,183,2.758086e5,4.117e-13,1.777
1437480,121,21.203,1977.2,1024.8,7.057871e7,4.994103e7,190.9,1.822712e7,9.258e-14,4.333776e6,5.394595e6,3.905e-13,3.701e-13,4.175545e4,4.708520e4,1.913639e4,1.275354e4,8.480826e3,2.949396e3,2252,496,1429,1.186266e7,1.50299,0.32383,0.9035,0.2954,3.777,0.18585,7.3235e-4,71917,1.387736e5,3.422632e4,761.3,7.095019e3,5.261072e4,1.151566e4,12924,82659,5498,182,2.741005e5,2.342e-13,1.786
1449360,122,21.232,1998.8,1042.8,7.031477e7,4.927739e7,187.1,1.856748e7,1.007e-13,4.366658e6,5.438638e6,2.962e-13,3.411e-13,4.232783e4,4.735137e4,2.089843e4,1.516186e4,9.445842e3,3.308056e3,2411,479,1440,1.169838e7,1.51142,0.32372,0.9034,0.2965,3.797,0.18728,6.7456e-4,73100,1.398119e5,3.442211e4,770.4,6.122779e3,5.363351e4,9.099098e3,10999,83187,5703,181,2.755944e5,3.272e-13,1.786
1461240,123,21.379,2007.8,1033.2,7.087373e7,4.954109e7,197.9,1.800639e7,9.703e-14,4.398683e6,5.481887e6,3.455e-13,3.124e-13,4.237394e4,4.705106e4,1.891411e4,1.423002e4,1.034822e4,3.802567e3,2430,478,1451,1.188459e7,1.52181,0.32613,0.9033,0.2975,3.799,0.18784,6.7286e-4,73760,1.399641e5,3.494035e4,775.1,5.684321e3,5.404942e4,8.476704e3,10369,83659,5861,181,2.774825e5,3.822e-13,1.785
1473120,124,21.484,1972.1,1006.3,7.042801e7,4.950991e7,192.0,1.768663e7,9.836e-14,4.431108e6,5.525863e6,4.113e-13,4.247e-13,4.194896e4,4.737266e4,1.805378e4,1.319400e4,9.524691e3,3.396875e3,2166,437,1463,1.080591e7,1.53291,0.33029,0.9033,0.2986,3.779,0.19038,7.6944e-4,74601,1.436763e5,3.539427e4,783.6,6.277259e3,5.410206e4,9.002000e3,10836,84155,6023,181,2.803400e5,3.872e-13,1.781
1485000,125,21.262,1994.8,1004.7,6.947757e7,4.840249e7,188.2,1.794117e7,9.738e-14,4.463944e6,5.569864e6,3.576e-13,3.575e-13,4.172469e4,4.713335e4,1.858155e4,1.264888e4,8.887985e3,3.131715e3,2024,424,1475,1.174544e7,1.53356,0.33413,0.9036,0.2997,3.793,0.19194,7.4335e-4,75674,1.432131e5,3.511868e4,793.5,6.712436e3,5.395877e4,1.000712e4,11946,84620,6155,180,2.816095e5,4.498e-13,1.782
1496880,126,21.342,2012.0,1042.0,6.890050e7,4.798094e7,187.5,1.812385e7,9.907e-14,4.496741e6,5.613828e6,4.556e-13,2.065e-13,4.181146e4,4.691739e4,1.981166e4,1.282090e4,9.014414e3,2.954173e3,2176,421,1487,1.123177e7,1.52802,0.33800,0.9036,0.3006,3.817,0.19049,7.0804e-4,76237,1.423459e5,3.557479e4,787.2,6.571654e3,5.477318e4,1.096003e4,12788,85174,6220,180,2.812548e5,2.581e-13,1.796
1508760,127,21.300,1938.6,994.9,6.919850e7,4.901067e7,184.6,1.788986e7,1.012e-13,4.528044e6,5.655998e6,3.918e-13,3.265e-13,4.037468e4,4.480747e4,1.934891e4,1.224850e4,9.071925e3,2.637103e3,2105,452,1498,1.148222e7,1.51469,0.34056,0.9035,0.3016,3.814,0.18815,6.6120e-4,76733,1.410304e5,3.557411e4,756.8,6.237438e3,5.242654e4,1.459794e4,16224,85719,6234,179,2.797271e5,3.036e-13,1.776
1520640,128,21.459,1952.4,997.2,6.940308e7,4.884817e7,187.4,1.770913e7,1.018e-13,4.559290e6,5.697673e6,4.547e-13,4.109e-13,4.077886e4,4.454593e4,2.229437e4,1.332764e4,9.532840e3,2.870852e3,1976,424,1512,1.067374e7,1.50280,0.34387,0.9037,0.3027,3.812,0.18972,6.8538e-4,76971,1.424067e5,3.632343e4,775.0,6.617950e3,5.315467e4,1.235604e4,15036,86198,6443,177,2.793496e5,2.655e-13,1.811
1532520,129,21.409,2025.4,1022.7,7.030605e7,4.834253e7,200.8,1.746234e7,1.109e-13,4.589940e6,5.739549e6,3.541e-13,2.757e-13,4.133435e4,4.574778e4,2.235528e4,1.701847e4,1.068444e4,3.871445e3,2095,429,1523,1.121310e7,1.49337,0.34867,0.9038,0.3038,3.811,0.18993,8.5490e-4,77232,1.423931e5,3.630789e4,797.1,6.774757e3,5.381202e4,1.184411e4,14508,86742,6415,176,2.793544e5,2.450e-13,1.803
1544400,130,21.410,2022.6,1024.3,6.976099e7,4.799075e7,194.8,1.768663e7,1.106e-13,4.620641e6,5.781457e6,4.404e-13,3.069e-13,4.145670e4,4.602837e4,2.043068e4,1.575216e4,1.075551e4,4.120854e3,2133,430,1534,1.070624e7,1.49273,0.35338,0.9039,0.3048,3.802,0.19438,8.6577e-4,77936,1.452170e5,3.625241e4,808.1,7.393603e3,5.477239e4,9.909178e3,12049,87182,6471,173,2.814129e5,3.181e-13,1.814
1556280,131,21.402,2003.2,1034.9,6.923515e7,4.858430e7,186.0,1.776606e7,1.065e-13,4.650476e6,5.823716e6,2.956e-13,1.252e-13,4.142588e4,4.640838e4,2.096676e4,1.513429e4,1.159116e4,4.149135e3,1994,424,1547,1.114942e7,1.50995,0.35897,0.9041,0.3057,3.804,0.19376,7.3941e-4,78768,1.445041e5,3.580770e4,778.4,6.901757e3,5.518724e4,9.873145e3,11259,87337,6651,173,2.827461e5,2.394e-13,1.802
1568160,132,21.477,2014.9,1050.4,6.831870e7,4.820498e7,182.6,1.768499e7,1.133e-13,4.681543e6,5.867501e6,3.288e-13,4.195e-13,4.153835e4,4.709792e4,2.183993e4,1.473885e4,1.047096e4,3.313061e3,2022,438,1557,1.060219e7,1.51177,0.36218,0.9040,0.3066,3.804,0.19378,7.3025e-4,79309,1.448648e5,3.627395e4,786.9,7.173563e3,5.618729e4,9.701565e3,11392,87593,6607,169,2.835373e5,3.028e-13,1.864
1580040,133,21.233,1998.4,1042.8,6.816784e7,4.828783e7,176.5,1.804506e7,9.455e-14,4.713623e6,5.911840e6,3.683e-13,3.968e-13,4.202694e4,4.743119e4,2.099708e4,1.377590e4,9.946834e3,3.092592e3,2205,404,1572,1.128444e7,1.52134,0.36641,0.9041,0.3076,3.785,0.19516,7.5150e-4,80013,1.446813e5,3.603817e4,772.9,6.631616e3,5.593673e4,8.977989e3,10527,88012,6636,167,2.860052e5,3.503e-13,1.819
1591920,134,21.076,2008.2,1043.2,6.889449e7,4.904054e7,177.6,1.824766e7,9.901e-14,4.746198e6,5.956697e6,3.550e-13,2.140e-13,4.225533e4,4.790233e4,2.026628e4,1.378485e4,9.681281e3,3.045366e3,2254,460,1585,1.107513e7,1.52786,0.37096,0.9043,0.3086,3.771,0.19761,8.5407e-4,80886,1.473430e5,3.628458e4,789.3,7.294202e3,5.674334e4,9.866704e3,10729,88425,6705,167,2.881978e5,3.827e-13,1.813
1603800,135,21.035,1964.0,1031.9,6.888204e7,4.950963e7,179.2,1.779548e7,9.567e-14,4.777854e6,6.000561e6,5.551e-13,3.612e-13,4.178248e4,4.722799e4,2.075770e4,1.375588e4,1.012602e4,3.364013e3,2069,448,1600,1.086692e7,1.51045,0.37244,0.9042,0.3094,3.832,0.19912,8.7302e-4,81966,1.439827e5,3.599205e4,754.8,8.382813e3,5.655212e4,1.015016e4,11168,89073,6819,165,2.870490e5,3.364e-13,1.794
1615680,136,20.833,1911.1,988.9,6.854992e7,4.900253e7,180.3,1.740035e7,1.023e-13,4.805228e6,6.041690e6,4.022e-13,2.903e-13,4.036541e4,4.578582e4,2.052564e4,1.473640e4,1.299149e4,4.656818e3,1885,396,1613,1.025044e7,1.50303,0.37283,0.9045,0.3101,3.830,0.20038,7.2525e-4,83115,1.435010e5,3.584191e4,747.5,7.251431e3,5.543447e4,1.072447e4,12075,89437,7165,165,2.865440e5,3.813e-13,1.806
1627560,137,21.308,1925.1,997.9,6.863578e7,4.916114e7,176.8,1.731192e7,1.007e-13,4.832946e6,6.082797e6,2.835e-13,2.629e-13,3.980358e4,4.478814e4,2.009235e4,1.245003e4,1.208599e4,3.680464e3,1693,368,1620,1.038769e7,1.49848,0.37649,0.9044,0.3110,3.843,0.19765,6.1842e-4,83237,1.423940e5,3.660554e4,749.2,5.969373e3,5.485703e4,1.188137e4,13192,90003,7299,163,2.862192e5,3.872e-13,1.805
1639440,138,21.306,1947.0,976.2,6.833338e7,4.875204e7,172.5,1.780771e7,1.010e-13,4.863361e6,6.124793e6,3.734e-13,3.114e-13,4.077160e4,4.508279e4,2.296831e4,1.334569e4,1.035633e4,3.087460e3,1859,386,1632,1.062558e7,1.52253,0.38220,0.9046,0.3119,3.789,0.20093,6.9912e-4,83250,1.486126e5,3.747334e4,796.1,5.576493e3,5.550751e4,1.049554e4,12566,90606,7324,162,2.910947e5,3.479e-13,1.802
1651320,139,20.964,1968.6,970.3,7.032119e7,4.929881e7,187.5,1.809010e7,8.114e-14,4.894033e6,6.166834e6,3.642e-13,3.528e-13,4.128275e4,4.573971e4,2.241682e4,1.575086e4,1.061012e4,3.698256e3,2042,416,1639,1.136750e7,1.53485,0.38714,0.9046,0.3126,3.770,0.20616,8.7018e-4,83501,1.494756e5,3.692385e4,804.1,6.885770e3,5.613080e4,1.111132e4,12750,91236,7153,162,2.948597e5,2.187e-13,1.801
1663200,140,20.881,1973.1,981.2,7.067977e7,4.931150e7,192.8,1.813343e7,1.015e-13,4.923116e6,6.207664e6,4.185e-13,3.194e-13,4.155401e4,4.591713e4,2.374059e4,1.827206e4,1.247111e4,5.086968e3,2032,435,1654,1.113361e7,1.52610,0.39071,0.9047,0.3135,3.793,0.20621,8.1084e-4,83929,1.491092e5,3.729996e4,801.3,7.915541e3,5.756630e4,1.204143e4,13783,91630,7210,159,2.945209e5,3.862e-13,1.799
1675080,141,21.238,2029.4,1036.9,7.176805e7,5.018737e7,191.5,1.852655e7,7.520e-14,4.951147e6,6.248718e6,2.524e-13,3.801e-13,4.266794e4,4.789427e4,2.515233e4,2.145136e4,1.463711e4,6.840091e3,2029,421,1666,1.171535e7,1.55241,0.39448,0.9047,0.3142,3.794,0.20157,6.7919e-4,84118,1.488992e5,3.800304e4,795.7,7.124366e3,5.950919e4,9.315891e3,10705,91857,7265,159,2.955621e5,3.141e-13,1.787
1686960,142,21.047,2031.3,1013.5,7.123697e7,5.004965e7,193.3,1.832680e7,1.087e-13,4.980630e6,6.290668e6,3.121e-13,2.302e-13,4.285047e4,4.865479e4,2.125340e4,1.961536e4,1.336803e4,6.705195e3,2122,442,1678,1.134666e7,1.57215,0.39604,0.9048,0.3152,3.737,0.20483,8.2198e-4,84280,1.531419e5,3.850621e4,827.9,6.926959e3,5.886878e4,1.025971e4,11888,92400,7303,158,2.990431e5,3.897e-13,1.787
1698840,143,21.010,2007.1,990.8,7.140827e7,4.986915e7,197.9,1.797814e7,9.325e-14,5.011832e6,6.333042e6,4.298e-13,3.249e-13,4.191276e4,4.737026e4,2.101740e4,1.551268e4,1.070991e4,4.996626e3,2059,467,1692,1.147760e7,1.55718,0.39890,0.9050,0.3160,3.798,0.20846,8.7082e-4,84550,1.510165e5,3.789563e4,817.2,8.050127e3,5.839314e4,1.128673e4,12311,92656,7372,158,2.989108e5,3.127e-13,1.785
1710720,144,21.228,2013.7,1015.7,7.203532e7,5.010427e7,196.8,1.813921e7,8.852e-14,5.039906e6,6.374666e6,3.504e-13,2.378e-13,4.101984e4,4.618869e4,2.657328e4,1.591463e4,1.294664e4,4.563915e3,2160,504,1704,1.123057e7,1.55094,0.40252,0.9052,0.3168,3.825,0.20497,7.2548e-4,84880,1.504795e5,3.820339e4,803.4,7.160231e3,5.906534e4,1.244623e4,13034,93155,7435,158,2.980240e5,3.174e-13,1.782
1722600,145,21.098,2018.7,1002.8,7.195433e7,4.979347e7,201.2,1.804177e7,9.746e-14,5.066260e6,6.415519e6,3.682e-13,2.768e-13,4.091310e4,4.592682e4,2.573636e4,1.565168e4,1.455836e4,5.074330e3,2100,523,1714,1.172843e7,1.55921,0.40606,0.9052,0.3176,3.821,0.20759,8.8009e-4,85299,1.520766e5,3.790208e4,810.2,7.132398e3,5.762999e4,1.226368e4,13574,93516,7516,157,3.005210e5,3.330e-13,1.788
1734480,146,21.131,1978.9,986.1,7.164644e7,5.019648e7,195.3,1.788346e7,8.353e-14,5.093152e6,6.455797e6,3.867e-13,3.490e-13,4.073535e4,4.535905e4,2.574062e4,1.764860e4,1.384422e4,5.080781e3,1960,498,1728,1.106911e7,1.54468,0.41173,0.9054,0.3185,3.867,0.20943,9.1157e-4,85653,1.536525e5,3.825910e4,803.4,8.139549e3,5.803454e4,1.432567e4,14673,93948,7592,156,3.002498e5,3.610e-13,1.789
1746360,147,21.228,1908.8,942.3,7.111031e7,4.977875e7,196.8,1.743953e7,8.544e-14,5.119638e6,6.492568e6,4.073e-13,3.731e-13,3.904746e4,4.279584e4,2.121216e4,1.741809e4,1.256143e4,6.025183e3,1968,484,1740,1.122381e7,1.51546,0.41553,0.9054,0.3195,3.919,0.20594,7.3391e-4,86002,1.480818e5,3.754141e4,768.2,7.328404e3,5.608839e4,1.648055e4,17592,94493,7595,155,2.964589e5,3.903e-13,1.789
1758240,148,21.382,1951.5,979.3,7.104992e7,4.905664e7,193.0,1.807936e7,8.469e-14,5.146375e6,6.529421e6,4.569e-13,2.412e-13,4.029101e4,4.432924e4,2.815173e4,2.061432e4,1.355305e4,7.476025e3,2120,473,1751,1.116648e7,1.52712,0.41745,0.9058,0.3204,3.885,0.20761,7.8448e-4,86203,1.528636e5,3.768711e4,779.7,7.447148e3,5.769730e4,1.225130e4,14058,94853,7505,155,2.988664e5,3.358e-13,1.798
1770120,149,21.458,1973.2,972.9,7.015713e7,4.938140e7,194.1,1.738159e7,8.594e-14,5.169439e6,6.565843e6,3.544e-13,2.240e-13,4.120838e4,4.589673e4,2.526373e4,2.317769e4,1.814460e4,9.474308e3,2256,452,1764,1.107921e7,1.53074,0.41989,0.9059,0.3213,3.888,0.21231,8.8649e-4,86457,1.553638e5,3.864750e4,807.0,8.229363e3,5.913092e4,1.045886e4,11935,95183,7467,155,3.012974e5,2.946e-13,1.775
1782000,150,21.511,1920.8,960.2,6.919716e7,4.857016e7,187.8,1.722835e7,8.411e-14,5.194938e6,6.604259e6,5.359e-13,3.551e-13,4.051519e4,4.594685e4,2.261492e4,2.159393e4,1.501696e4,7.530883e3,2120,396,1780,1.028995e7,1.52178,0.42562,0.9058,0.3222,3.880,0.21055,8.3003e-4,86515,1.544947e5,3.893696e4,779.9,7.813260e3,5.905022e4,1.331468e4,14872,95680,7306,155,3.006792e5,3.754e-13,1.788
1793880,151,21.064,1929.4,941.9,6.916008e7,4.881399e7,185.6,1.703813e7,7.959e-14,5.223117e6,6.642651e6,4.837e-13,2.726e-13,4.006347e4,4.578727e4,2.245476e4,2.208484e4,1.188418e4,7.395728e3,1961,386,1794,1.083683e7,1.53249,0.43325,0.9059,0.3230,3.878,0.21189,9.0700e-4,86503,1.535372e5,3.827519e4,796.9,7.700813e3,5.792508e4,1.264063e4,14776,95698,7447,155,3.020371e5,2.829e-13,1.780
1805760,152,20.933,1973.1,968.9,7.069608e7,4.912120e7,193.0,1.725729e7,8.678e-14,5.252558e6,6.681145e6,3.161e-13,2.867e-13,4.084211e4,4.603923e4,2.475888e4,2.102912e4,1.140071e4,7.544963e3,1990,364,1805,1.036156e7,1.54693,0.43970,0.9059,0.3239,3.853,0.21260,8.1442e-4,86748,1.555395e5,3.857261e4,815.4,7.514730e3,5.992978e4,1.096781e4,12631,96156,7351,155,3.051879e5,4.164e-13,1.784
1817640,153,21.040,2000.2,978.5,7.127656e7,4.964628e7,196.1,1.719198e7,1.079e-13,5.282959e6,6.720352e6,3.616e-13,3.541e-13,4.138195e4,4.656515e4,2.194974e4,1.935070e4,1.098154e4,7.358394e3,2100,350,1813,1.092819e7,1.55055,0.44487,0.9061,0.3249,3.857,0.21378,8.6686e-4,87019,1.568389e5,3.942164e4,820.4,8.153070e3,6.105206e4,1.036600e4,11824,96414,7356,155,3.069442e5,3.592e-13,1.801
1829520,154,21.132,1967.3,973.9,7.101221e7,4.937441e7,196.8,1.705949e7,1.035e-13,5.314311e6,6.760626e6,4.891e-13,2.082e-13,4.151393e4,4.691159e4,2.147293e4,1.954071e4,1.016169e4,6.637894e3,2122,360,1829,1.003467e7,1.55022,0.44910,0.9061,0.3255,3.859,0.21232,8.0805e-4,87046,1.573630e5,3.987465e4,804.7,8.102785e3,6.163943e4,1.041417e4,12397,96714,7298,154,3.072992e5,3.116e-13,1.785
1841400,155,21.132,1979.4,993.6,7.106329e7,4.864902e7,191.3,1.831379e7,9.052e-14,5.346059e6,6.801897e6,3.887e-13,2.929e-13,4.200981e4,4.793064e4,2.360441e4,2.030913e4,1.026147e4,6.658919e3,2297,407,1840,1.183402e7,1.57113,0.45068,0.9058,0.3264,3.832,0.21185,8.0454e-4,87205,1.583735e5,3.955324e4,778.3,7.823733e3,6.214895e4,8.825872e3,10824,97039,7375,153,3.101439e5,2.489e-13,1.801
1853280,156,21.158,2041.4,1027.1,7.078775e7,4.880438e7,198.6,1.832302e7,9.901e-14,5.378059e6,6.843608e6,3.640e-13,2.701e-13,4.237061e4,4.885445e4,2.439764e4,2.404710e4,1.037033e4,7.143528e3,2595,483,1849,1.121455e7,1.59381,0.45476,0.9057,0.3270,3.789,0.21246,8.7811e-4,87655,1.612179e5,4.029107e4,821.3,7.525113e3,6.302448e4,9.115567e3,10810,97320,7455,152,3.136998e5,3.555e-13,1.810
1865160,157,21.122,2007.3,1004.4,7.101350e7,4.874788e7,204.2,1.800321e7,9.767e-14,5.409536e6,6.884481e6,4.344e-13,3.298e-13,4.160181e4,4.834534e4,2.284783e4,2.087240e4,1.012522e4,7.472535e3,2443,468,1861,1.145213e7,1.58620,0.45786,0.9059,0.3278,3.787,0.21542,9.6173e-4,88234,1.595170e5,4.008640e4,796.6,8.682685e3,6.195527e4,1.122137e4,11974,97553,7704,152,3.143242e5,4.494e-13,1.785
1877040,158,20.947,2004.3,1000.5,7.151541e7,4.882867e7,204.0,1.812371e7,9.579e-14,5.439706e6,6.924846e6,3.910e-13,2.128e-13,4.174723e4,4.762816e4,2.604946e4,2.257631e4,1.157756e4,7.263018e3,2376,438,1868,1.091302e7,1.56480,0.46038,0.9062,0.3288,3.823,0.21572,9.6489e-4,88426,1.595370e5,3.978951e4,804.8,9.225374e3,6.285868e4,1.212626e4,12533,98105,7654,152,3.122437e5,3.585e-13,1.812
1888920,159,21.072,1994.4,996.3,7.150968e7,4.995765e7,199.4,1.761948e7,1.224e-13,5.467813e6,6.964327e6,3.596e-13,1.753e-13,4.168438e4,4.769345e4,2.623517e4,2.489946e4,1.357702e4,8.212696e3,2123,399,1879,1.088300e7,1.55683,0.46228,0.9063,0.3296,3.847,0.21697,8.5965e-4,88678,1.593599e5,3.960940e4,799.0,8.597272e3,6.209123e4,1.117164e4,11453,98493,7626,151,3.123645e5,2.777e-13,1.821
1900800,160,21.273,2023.1,1014.1,7.173223e7,4.997542e7,194.1,1.790210e7,1.122e-13,5.495959e6,7.003634e6,3.425e-13,2.871e-13,4.210194e4,4.809312e4,2.758940e4,2.327391e4,1.395600e4,8.786213e3,2265,404,1895,1.053475e7,1.56304,0.46773,0.9064,0.3303,3.814,0.21377,7.4097e-4,88822,1.620782e5,4.095042e4,818.0,7.835402e3,6.363658e4,1.047263e4,11726,99036,7565,151,3.133717e5,4.055e-13,1.789
1912680,161,21.112,2022.8,1010.9,7.111573e7,4.903755e7,200.9,1.775545e7,1.261e-13,5.524097e6,7.042664e6,4.260e-13,2.819e-13,4.182180e4,4.737553e4,2.361450e4,2.023199e4,1.368426e4,8.345835e3,2461,448,1903,1.093281e7,1.59610,0.47717,0.9065,0.3311,3.782,0.21475,8.4871e-4,89002,1.618182e5,4.065344e4,807.3,7.201730e3,6.203970e4,1.020498e4,11870,99078,7617,150,3.173975e5,3.974e-13,1.800
1924560,162,20.897,2005.4,986.8,7.179692e7,4.942480e7,204.1,1.755418e7,1.426e-13,5.551684e6,7.081802e6,3.811e-13,3.090e-13,4.100258e4,4.703094e4,2.178675e4,1.851535e4,1.341540e4,7.892976e3,2237,398,1915,1.029661e7,1.59070,0.48048,0.9065,0.3319,3.768,0.21436,9.2740e-4,89297,1.639256e5,4.073137e4,820.3,8.584303e3,6.233487e4,1.402121e4,13930,99497,7635,149,3.174023e5,4.234e-13,1.828
1936440,163,21.139,2018.5,1020.8,7.126490e7,4.918010e7,196.2,1.792936e7,1.421e-13,5.579202e6,7.121063e6,3.110e-13,4.277e-13,4.126482e4,4.720209e4,2.418050e4,2.151967e4,1.374690e4,7.940356e3,2162,387,1924,1.104141e7,1.58314,0.48001,0.9066,0.3327,3.763,0.21183,7.7708e-4,89377,1.584921e5,4.067924e4,794.8,8.211066e3,6.307935e4,1.232512e4,12979,99909,7483,148,3.158235e5,3.400e-13,1.807
1948320,164,21.147,2024.8,982.6,7.175246e7,4.906671e7,209.0,1.749095e7,1.363e-13,5.607402e6,7.160177e6,4.426e-13,2.663e-13,4.086230e4,4.630914e4,2.343233e4,1.909166e4,1.266211e4,7.195621e3,2145,403,1935,1.047620e7,1.59894,0.48497,0.9069,0.3336,3.738,0.21263,6.8525e-4,89578,1.625823e5,4.084309e4,838.3,6.671824e3,6.151443e4,1.316103e4,14267,100275,7510,146,3.188161e5,3.142e-13,1.816
1960200,165,21.075,1954.0,927.4,7.096873e7,4.999014e7,196.1,1.677747e7,1.532e-13,5.637884e6,7.199684e6,3.979e-13,3.224e-13,3.986806e4,4.477085e4,2.148964e4,1.645654e4,9.385971e3,5.263766e3,2009,374,1944,1.005197e7,1.59152,0.49266,0.9070,0.3343,3.750,0.21940,8.6802e-4,89886,1.632801e5,4.067916e4,834.3,7.690168e3,6.036417e4,1.399553e4,15039,100705,7656,146,3.211483e5,3.835e-13,1.809
1972080,166,20.909,1888.8,899.0,7.074622e7,5.032193e7,187.2,1.649009e7,1.422e-13,5.667388e6,7.238323e6,3.696e-13,2.629e-13,3.934083e4,4.442351e4,2.321120e4,1.806010e4,9.836910e3,5.784836e3,1772,335,1957,9.501419e6,1.57277,0.49755,0.9073,0.3351,3.754,0.22111,9.6783e-4,90358,1.622859e5,4.059806e4,807.6,8.665966e3,6.132750e4,1.541675e4,16979,101136,7682,143,3.201377e5,4.262e-13,1.781
1983960,167,20.930,1906.6,908.2,7.197728e7,5.110115e7,188.7,1.649373e7,1.434e-13,5.695667e6,7.276400e6,3.365e-13,2.591e-13,3.976096e4,4.541454e4,2.318278e4,2.019102e4,1.148151e4,7.336717e3,1646,311,1970,9.860457e6,1.55577,0.50136,0.9071,0.3357,3.775,0.22459,1.0664e-3,90659,1.610610e5,4.020801e4,806.4,9.173089e3,6.158374e4,1.337813e4,15132,101726,7743,143,3.200975e5,3.926e-13,1.837
1995840,168,20.935,1958.9,962.9,7.158380e7,5.093538e7,183.4,1.685481e7,1.373e-13,5.723819e6,7.314732e6,3.430e-13,3.282e-13,4.021571e4,4.570552e4,2.505702e4,2.116677e4,1.206421e4,7.373510e3,1683,312,1980,9.806338e6,1.54677,0.50395,0.9072,0.3365,3.807,0.22155,8.8259e-4,90913,1.624938e5,4.117706e4,813.2,8.969448e3,6.316333e4,1.381816e4,14878,101884,7615,142,3.188525e5,2.886e-13,1.800
