run,year,genotypes,groups_hill,groups,genotypes_hill,leader,leader_share,top_group_share,defended,key_track,eater_genotypes,eater_hill
c1225_life1,188,143,3.6730004038616433,90,5.792721942309479,210,0.624914071829409,0.6846616154233295,0.7371321566407986,0.00020485226309645423,1085,50.692248278011235
c1225_life1,189,143,3.674566303212915,90,5.793498022228095,210,0.6245336081211035,0.6838403619793668,0.7365932706705288,0.0003448810651643628,1049,44.68354635836352
c1225_life1,190,143,3.6842485557439906,90,5.814242294245675,210,0.6239169573063672,0.6829521243184605,0.7355768858785375,0.0002738301673848154,1044,45.539618895614275
c1225_life1,191,141,3.6885252398565433,88,5.82405590222605,210,0.6235201414634786,0.6828396060993106,0.7355400367316556,0.00021517119445145017,1098,45.96978990452704
c1225_life1,192,141,3.6663879620235575,88,5.774852600159467,210,0.6259793260801334,0.6847368174951427,0.7370939121337003,0.00018051814436385077,987,44.572535081217254
c1225_life1,193,140,3.656881822663338,88,5.741004282625362,210,0.6272334150995944,0.6854040724376897,0.7376225643587119,0.00015179045583987283,1009,38.49234034561395
c1225_life1,194,140,3.662870755071696,87,5.7590616204677945,210,0.6264352011493914,0.6849209398253436,0.7372204736745568,0.0001855409701343295,1043,39.07211607801379
c1225_life1,195,140,3.64803568510709,87,5.734318381783298,210,0.627749748043681,0.6867782384872776,0.7388336709088861,0.00024226010001393743,964,34.21840713205398
c1225_life1,196,140,3.642071703492565,87,5.718665520553886,210,0.6288987978931105,0.6883055937414299,0.7402463749191648,9.088937836821843e-05,999,32.386777254619076
c1225_life1,197,139,3.655181038232423,85,5.746115174611843,210,0.6279328629007136,0.6875146999604813,0.7398326269878315,0.00011285345607605774,1002,30.989236307392208
c1225_life1,198,139,3.6433376203589325,85,5.733833018906764,210,0.6287509356333214,0.6880949209428325,0.7404718588193371,0.00024276655341221113,1033,32.24288342203883
c1225_life1,199,139,3.6597710364395115,84,5.746295652361041,210,0.6284979214222848,0.6877192327327133,0.740078551600518,0.00011553857976631031,1071,39.9005113033924
c1225_life1,200,139,3.640314118864066,83,5.7179537135225385,210,0.6291849622749709,0.6879274456478639,0.7400986638591999,8.394156932318957e-05,1079,50.98110549617076
c1225_life1,201,139,3.6320283316223083,85,5.66408040096081,210,0.6313624346071937,0.6896484368416052,0.7414586380713086,0.00023871946463681966,1032,43.85420630442208
c1225_life1,202,138,3.599305945683235,84,5.611892064234468,210,0.6335337886958299,0.6915247511757447,0.7431927319492563,0.00020751729835654186,1080,42.16590860560274
c1225_life1,203,138,3.585783797568789,84,5.580679484326301,210,0.6346761758578815,0.69230518553118,0.7434623875136929,0.00018261230555680557,1133,41.443385193642285
c1225_life1,204,138,3.594670111930178,84,5.594668491451125,210,0.6336127362654027,0.6913178950250666,0.742678727171944,0.00022207192698646497,1127,47.98211731364982
c1225_life1,205,138,3.5842607363337966,84,5.568441697502022,210,0.6350015541810219,0.6920505336926998,0.7430543602244879,0.0002663884286899287,1133,50.24242727854152
c1225_life1,206,138,3.5843773468652675,85,5.547150620808632,210,0.6357138937261247,0.6923973161657911,0.7433978901174289,0.00024949894404746007,1017,40.84132737818904
c1225_life1,207,138,3.5671941202850443,85,5.514837183252596,210,0.6373420813608617,0.6938802006301027,0.7448858616422971,0.0002460736285250758,1024,36.314811792615195
c1225_life1,208,138,3.5666372815520093,85,5.503417253460577,210,0.6376438251160473,0.6938566027510148,0.7449792950099976,0.0001792960608580542,1078,47.13322079514212
c1225_life1,209,138,3.561682972815534,85,5.4894278366675575,210,0.638138421704152,0.6940101392830076,0.7451224659673215,0.00012132737405493846,1097,51.86553035112559
c1225_life1,210,138,3.6024767095388945,85,5.555866330686737,210,0.6353670580473576,0.6905506208374818,0.7424903679818103,9.55382673282539e-05,1034,36.65560066907223
c1225_life1,211,138,3.6190522006954597,85,5.585401675982743,210,0.6343686289831307,0.6896512351588471,0.741971445686007,0.00015452050564447356,1018,39.55464633691465
c1225_life1,212,136,3.6159864771712766,84,5.583538609386399,210,0.6343295570103795,0.6897776039462012,0.7421545967151449,0.00016521136639047497,985,41.77549993171549
c1225_life1,213,136,3.5808578055560303,84,5.5175890722878815,210,0.6375964924408409,0.6927325511368866,0.7444126713665934,0.00017858165547674908,1066,50.87508114130859
c1225_life1,214,136,3.550463457360123,83,5.45963469135764,210,0.6404878285380288,0.6954250890575953,0.7462549639977187,0.00019092319111919397,1034,44.793327602783485
c1225_life1,215,136,3.5497320730480246,83,5.456579299495144,210,0.6408245646533487,0.6955027029395562,0.7462265750253979,0.00016690898501704193,1130,41.68387801464461
c1225_life1,216,136,3.5732085411147105,83,5.493439624162322,210,0.6388868213910323,0.6932864372867579,0.7442999628080247,0.00015426576205490597,1112,45.84567785193007
c1225_life1,217,136,3.5695125457124255,83,5.475213784445176,210,0.6399060009592089,0.6938079290679201,0.7450997964848505,0.00016132985449767944,1144,52.47804035492487
c1225_life1,218,136,3.558538034054095,83,5.441684153970658,210,0.641243249521087,0.6944697933566826,0.7456591380557048,0.0002383989063352785,1134,45.56801869821712
c1225_life1,219,136,3.5512913588576525,83,5.419053965589494,210,0.642256750204542,0.6951893512519657,0.7463724282208687,0.00017670626193578168,1122,46.5919652180102
c1225_life1,220,136,3.529085093491878,83,5.376080250229821,210,0.6442186708204924,0.6969223119184902,0.7475836260536598,0.0001370047163115378,1171,50.04355408142302
c1225_life1,221,135,3.512053202247798,81,5.343021126512944,210,0.6457576605965003,0.6975373152700541,0.7483435600941845,0.0001795609281168834,1198,48.74953258267366
c1225_life1,222,133,3.4934271026658594,81,5.295940225743871,210,0.64739206118853,0.6991000260359881,0.7497225495791969,0.00014580292542306682,1166,47.09407144437043
c1225_life1,223,132,3.5113945665020183,80,5.321813097631877,210,0.6465527374817855,0.6982544947731837,0.7495142624038703,0.00013760458797794698,1163,48.68891437765155
c1225_life1,224,132,3.5297357450108167,76,5.381351937456637,210,0.6434331107245901,0.6951485692581653,0.746890846558062,0.00017652109983108292,1178,46.48072601050365
c1225_life1,225,132,3.5409310254261674,76,5.411333867695687,210,0.6413817489168028,0.6938693842428777,0.7454736193099643,0.0001951782865249798,1103,40.79159337963308
c1225_life1,226,132,3.5331687250976724,76,5.396482383928962,210,0.642406012425386,0.6947984904911384,0.7464095761171351,0.00016640313726111027,1114,45.33738759056561
c1225_life1,227,132,3.518850210693848,76,5.367813583631006,210,0.6436363095423266,0.6959861104916769,0.7471279737013132,0.0001962168710033553,1137,43.33524249472217
c1225_life1,228,131,3.5156884341388017,80,5.324781519960386,210,0.6460083793352884,0.6977818884427711,0.7486866433322533,0.00025325094147742293,1113,43.25557677233437
c1225_life1,229,131,3.486727750859277,80,5.274431906947314,210,0.6487739961327181,0.7007516217982591,0.7512718637739865,0.00018539838577282284,1154,41.35675310897208
c1225_life1,230,131,3.4362407209132435,76,5.209169930604936,210,0.6516463934424438,0.703358814781696,0.7532911214281496,0.0001484701104358565,1178,38.69230128409038
c1225_life1,231,130,3.416775536908938,76,5.1663499363158945,210,0.6531100668820768,0.7044167630982632,0.7539606413474444,0.00015023470102464338,1246,40.23413850569176
c1225_life1,232,130,3.4147677500320963,76,5.167312232624701,210,0.6527718822508068,0.7041381019853558,0.7538190331545718,0.00015167525264954477,1144,40.07938521164923
c1225_life1,233,130,3.4339423386335475,76,5.197473349126032,210,0.6511240062615732,0.7020879171715849,0.7522567236526082,0.0002190929753047579,1099,32.354846187406345
c1225_life1,234,130,3.469574312560974,76,5.241143585706897,210,0.6490759531542669,0.6992557547513273,0.750259688559078,0.00019204429537589922,1112,34.93911631342727
c1225_life1,235,130,3.4937317396070466,76,5.285852091092674,210,0.6470345907535131,0.6972049742930712,0.7486363881124167,0.00012122424338240074,1095,39.3518261638302
c1225_life1,236,130,3.473475875396179,75,5.262285623134764,210,0.6479769032548062,0.6978112209580203,0.7488670200533984,0.0001230375781715204,1178,44.541916230726834
c1225_life1,237,130,3.4650825210707574,76,5.229825954832793,210,0.6496442143357961,0.6993472672082253,0.750075098160027,0.00012850508873952395,1190,41.11268521983005
c1225_life1,238,130,3.4387483306690547,75,5.1929876980076095,210,0.6516863207404981,0.7013863877999362,0.7521892412269764,0.0001076637907274168,1156,39.676429372211324
c1225_life1,239,130,3.419476010261705,76,5.139030082752155,210,0.6541825081395742,0.7036512468197863,0.7541569542816973,0.00010400975379638626,1213,47.54466557586158
c1225_life1,240,130,3.4382025398489957,76,5.1932732039564735,210,0.6515918550789527,0.7012231734906645,0.752013668696303,0.00020524945645512106,1187,51.02864809948367
c1225_life1,241,130,3.464116103804615,76,5.235319020141321,210,0.6494107700300743,0.698830290797998,0.7500384679596241,0.00018626070603364674,1203,47.26406969230388
c1225_life1,242,130,3.4502493645172323,76,5.197690445758087,210,0.6513700124397699,0.7003602199562556,0.7511691595973101,0.00014562840714440014,1200,42.526860085831984
c1225_life1,243,130,3.453172542221244,76,5.193042597738171,210,0.6515542786567503,0.7001813001246027,0.7509133649338235,0.00017685861252685818,1214,44.777461072741986
c1225_life1,244,130,3.4404185429905976,76,5.163841542289532,210,0.6533670221161872,0.701577763146205,0.7520223509837399,0.00020655956721252154,1263,45.35648429630445
c1225_life1,245,130,3.4407488086573976,77,5.162515500450069,210,0.6531603175186649,0.7008788045141648,0.7513371242278344,0.00016679653250978787,1316,44.226244695893605
c1225_life1,246,130,3.4581048011624795,77,5.177324271417235,210,0.6523396273115634,0.6999160787398774,0.7504268582750514,0.00018197086745580144,1293,48.272637432938474
c1225_life1,247,129,3.4575266164263847,76,5.173811982596309,210,0.6527549332494255,0.700234127145105,0.7514800184903578,9.42875682755547e-05,1274,42.39297254824848
c1225_life1,248,129,3.461771430765594,75,5.189130774583049,210,0.6521557848177524,0.7002066264761665,0.751813493951734,0.0001082463656520358,1295,49.617472249231795
c1225_life1,249,129,3.4510796507108443,75,5.162500322604194,210,0.6532606561633981,0.7011370864661675,0.7526425311848794,0.000280427752442791,1277,62.32283212986055
c1225_life1,250,129,3.4269403198082165,75,5.107459280152854,210,0.6557431755772087,0.7027048296765129,0.7536423045072544,0.00017414576754665398,1159,44.46152780496864
c1225_life1,251,129,3.4089223027114564,75,5.080698579004932,210,0.6572083121189389,0.703747797043367,0.7545914735650067,0.00014814476625434053,1078,34.470361706225475
c1225_life1,252,128,3.4207622068075403,76,5.089948552694467,210,0.6566911700552835,0.7029415612568729,0.7538837080870979,0.00023301061676098426,1166,32.44243065165361
c1225_life1,253,128,3.4065290478232746,76,5.041032273014525,210,0.6595779876124055,0.7053538787239126,0.7560108778703477,0.00019173446540784845,1266,36.78820337384406
c1225_life1,254,128,3.4178436236468928,76,5.064696514722421,210,0.6575865229088252,0.7035905252356879,0.7547522003115408,0.00018936988989739595,1243,55.22141024474576
c1225_life1,255,128,3.450133209488234,76,5.124633733266702,210,0.6539136157767701,0.7000705440683148,0.7515418598305622,0.0002782537307897059,1177,57.63945595298788
c1225_life1,256,128,3.455796553809299,76,5.134054769924783,210,0.6530339867705008,0.6990855054892279,0.7503835717628122,0.00021098932447807038,1167,40.127174516633396
c1225_life1,257,127,3.4423017311247057,76,5.097114409048256,210,0.6552003542998154,0.700445602976748,0.7515030144011537,9.887991220426059e-05,1209,39.8392861533084
c1225_life1,258,127,3.423644549726558,76,5.0690606355305174,210,0.6562550266990209,0.7015416685261294,0.7520163407657278,0.00017221105173186076,1227,46.679301467446024
c1225_life1,259,127,3.438367647203304,76,5.100252187265497,210,0.6542702112724205,0.6994846998972132,0.750027084528553,0.00014102076416349664,1234,46.991957129019845
c1225_life1,260,127,3.45370296929826,77,5.116797664942775,210,0.6536993146367673,0.698897754892078,0.7498692512655921,8.418220931883889e-05,1150,36.942940681264375
c1225_life1,261,127,3.4544126152974974,77,5.104400259511392,210,0.6551094710466078,0.7001021037199571,0.7511865608706084,7.776935761965445e-05,1178,40.455439282448886
c1225_life1,262,127,3.457533486951328,77,5.104921130759485,210,0.6555716098220385,0.7005527629977965,0.7518826692721343,0.0001682839486094806,1207,52.08431633684405
c1225_life1,263,127,3.4430159090079573,77,5.072540452518925,210,0.6572403088937419,0.7018960826490331,0.7530377455515567,0.00013531985248076356,1152,57.74072931673393
c1225_life1,264,127,3.430630269291657,77,5.045135957807132,210,0.6588154405492137,0.703250633723315,0.7541399969369404,0.00015069160086155425,1160,49.22306717579814
c1225_life1,265,127,3.420982311660628,77,5.028286863963287,210,0.6596507329649636,0.703796448045007,0.7544658485047603,0.00016349869159007943,1143,49.9668417864785
c1225_life1,266,127,3.416458815141617,77,5.0275852077322885,210,0.6595967635021435,0.7044225717265533,0.7553531852255276,0.00019180732957297145,1145,46.98629953871678
c1225_life1,267,127,3.3997641422195373,77,5.011976281367725,210,0.6608590401507132,0.7056908124969404,0.7567450286814429,0.00015840901359008498,1181,45.54108842193404
c1225_life1,268,126,3.42944635555265,77,5.059595510847066,210,0.6586121348524354,0.7032775187237218,0.7548971744879659,7.817278125348744e-05,1208,46.337616628170764
c1225_life1,269,127,3.4241180652032566,77,5.055069292712349,210,0.6590809486401921,0.7039128121927731,0.7555466983016429,8.736734599323884e-05,1231,53.07286652836476
c1225_life1,270,127,3.4183012382653697,77,5.038674529288342,210,0.6601151761608662,0.7042321580707342,0.756080311026634,0.00019109872529098816,1196,59.07040130350283
c1225_life1,271,126,3.4085543041184003,77,5.010637157764081,210,0.6614721790220617,0.7051242382178649,0.756960108143728,0.00015427693608710495,1174,53.980429818117756
c1225_life1,272,127,3.397167124242179,77,4.968812700717839,210,0.6638014246517325,0.7073975705935995,0.7587907022554531,9.27594400699297e-05,1198,55.03387052017536
c1225_life1,273,127,3.3857244506304323,77,4.939634105421541,210,0.6652123415027265,0.7084950611332645,0.7599627341210191,6.75333187635786e-05,1224,51.85869873114584
c1225_life1,274,126,3.363532403593702,77,4.91940850045601,210,0.6661583381170705,0.7097789280428607,0.7607816349043047,6.210071991185794e-05,1174,55.09552681430161
c1225_life1,275,126,3.3608144936357616,77,4.923540798619096,210,0.6656138665776838,0.7095240283827631,0.7603805912411749,9.66229535986389e-05,1176,64.35547798805294
c1225_life1,276,126,3.340271393311958,77,4.876559547808678,210,0.6674501510838845,0.7107477611597173,0.7610819270703476,0.00013231337459043013,1200,64.95112063639046
c1225_life1,277,126,3.3361023812574837,77,4.856555853339826,210,0.6676998557221167,0.710283372643063,0.7602895978303413,0.00022007316939001313,1131,51.62180940679946
c1225_life1,278,125,3.34223275593667,76,4.864657174790749,210,0.667529876088241,0.7097764022230336,0.7597678033806159,0.00019413108907023803,1123,34.395039990870025
c1225_life1,279,125,3.341846323200652,76,4.86406871023688,210,0.6684277385037836,0.7106366281023985,0.7607215358555477,7.626806998990333e-05,1263,36.86628702333081
c1225_life1,280,124,3.3446387591632405,76,4.866199507212143,210,0.6683631752829529,0.7105340130104842,0.7606145343848676,8.270375066794265e-05,1235,57.42275293530282
c1225_life1,281,124,3.3420871410176254,76,4.8572800271434495,210,0.6687429099827384,0.7110091907399511,0.7610494121299161,0.00015861542272033508,1204,60.42461086885198
c1225_life1,282,124,3.3452307114232642,75,4.854423439961595,210,0.6689992609390703,0.7105545386282419,0.7606724141727873,0.00014981696514214135,1209,53.428909485982224
c1225_life1,283,123,3.3403017981207586,75,4.858551146998553,210,0.6683247312633356,0.7097131462015698,0.7596973979227141,0.00011717698126321019,1247,51.55903808427469
c1225_life1,284,123,3.3234292883101717,76,4.8255190552244756,210,0.6692214220154672,0.7103261713915172,0.759888861724263,0.00018070855872635134,1201,49.659065216003285
c1225_life1,285,123,3.319098086515481,76,4.808688744919419,210,0.6701783844439038,0.711586296765783,0.7610863308253681,8.337682008905595e-05,1095,40.545225695361154
c1225_life1,286,123,3.319244166289211,75,4.833894579929927,210,0.6689644775669992,0.7097185493049121,0.7597053501633577,5.085610643023318e-05,1119,38.04665762086201
c1225_life1,287,123,3.3173591211676596,75,4.8320946637613185,210,0.6692846866298715,0.7103822110509069,0.7603289539300826,6.898498958361197e-05,1193,49.69967658597165
c1225_life1,288,123,3.332498604022137,75,4.839293542120463,210,0.6690143510223994,0.7099749019457595,0.7601496884828759,0.00015602793993534043,1189,61.021486526714746
c1225_life1,289,122,3.3093785695649665,74,4.793298677509777,210,0.6711816884767945,0.7115712855470201,0.7611999886580217,0.00018029312233110961,1274,60.64698991913275
c1225_life1,290,122,3.2809148939036215,74,4.744462281165629,210,0.6732056181654253,0.7137839874615585,0.7628490153929024,0.00025896577625017747,1194,55.519529141583654
c1225_life1,291,122,3.2748464625237914,75,4.7378061016181725,210,0.6734815272908063,0.7142710714133724,0.7632412447227386,0.0002877881814442464,1217,54.36025327257645
c1225_life1,292,122,3.2796887864172137,73,4.743322534713483,210,0.6731698374024643,0.7136396074386138,0.7629708769947419,0.00021886634089139957,1254,51.85149710229118
c1225_life1,293,121,3.2749718808988035,74,4.736407884929551,210,0.6740336853173019,0.714627672889033,0.7639629672871721,0.00013389893637626415,1225,45.78631574354692
c1225_life1,294,121,3.2609653010814945,73,4.732998702472663,210,0.6745925778065526,0.715417024178558,0.7646291223703049,0.00010504376685598955,1119,28.17138056964741
c1225_life1,295,121,3.2639470549701897,74,4.732495637898479,210,0.6754021843971306,0.7161905894046934,0.7655470568059753,9.6257765805448e-05,1179,33.632111185628645
c1225_life1,296,121,3.2763843471732024,73,4.750253542225726,210,0.6748127690300386,0.7155241265959084,0.7651741821006387,6.152336141763409e-05,1231,46.81623845286386
c1225_life1,297,121,3.267241015125227,74,4.732989781613458,210,0.6756780156322406,0.7158836468640296,0.7655192620894237,9.0936258075689e-05,1290,52.02149639934751
c1225_life1,298,121,3.270852130251406,73,4.729183593014197,210,0.6753141339183092,0.7149208046429067,0.764409264692448,0.00010932737304084122,1339,56.88000233672297
c1225_life1,299,121,3.2616947227281963,73,4.705784150411489,210,0.6761163448083238,0.7151350466007281,0.7642881553386506,0.0001260897335307479,1363,57.99660193541159
c1225_life1,300,121,3.243714388264568,73,4.660993036169177,210,0.6779240767341347,0.7165979387440722,0.7654895053031765,0.00018486252964559463,1348,71.4509213130693
c1225_life1,301,121,3.2493323036492803,75,4.66313486892135,210,0.6777099607425274,0.7164201361514729,0.7655242617879223,0.00017631431152618775,1337,79.54994666830316
c1225_life1,302,121,3.2438649926505265,72,4.64996957852841,210,0.678354007731541,0.716710646112164,0.7657264486026562,0.0001765135035387286,1300,67.9465838131053
c1225_life1,303,121,3.233484483489362,72,4.632908652766423,210,0.678852261093965,0.7171021848702428,0.765717742654264,0.00019265766958735642,1307,51.02964577953529
c1225_life1,304,121,3.227014456722051,72,4.627751533821385,210,0.6797843726579319,0.7180394876208356,0.7668477088597897,0.0002296413203154614,1318,43.882023353974176
c1225_life1,305,121,3.219787276653516,72,4.6101810822419225,210,0.6809391267848325,0.7190439220267579,0.7677448792695846,0.0001226753140000575,1283,36.804941913630564
c1225_life1,306,121,3.225617739544617,73,4.615718946575395,210,0.6811399331374166,0.7192488405753004,0.7680152338646739,6.39593491170368e-05,1308,47.139830690523986
c1225_life1,307,121,3.2583745910968434,71,4.663143964048323,210,0.678270688064965,0.7160609569337965,0.765443640616402,0.00018258650178585954,1289,55.93782687859703
c1225_life1,308,121,3.3069107919290843,72,4.759083387649462,210,0.6725171481426845,0.7103486283433867,0.7609219563449237,0.00018437392547309211,1233,54.42880296706448
c1225_life1,309,121,3.2975867521592135,70,4.759881154667688,210,0.6724971826044361,0.7106589078933887,0.7614213707040116,9.518211093238776e-05,1286,48.90021434693352
c1225_life1,310,121,3.312639923542986,71,4.7803567443500565,210,0.6714291664735942,0.7095863332098151,0.7606261823162068,9.033785731295572e-05,1337,54.504167946165055
c1225_life2,11,257,35.168229109939254,149,67.88101769902978,14,0.15594634031646523,0.2054180432100751,0.4045765338990129,0.06961596200234119,69,42.30655506482435
c1225_life2,12,256,13.644343061538507,153,23.020302280078592,26,0.18842981502872658,0.3297528454191476,0.38410599586213173,0.015962563025063426,82,5.007077129606267
c1225_life2,13,255,7.934375283917234,157,17.65653080186004,26,0.2596129390534399,0.4697993083471448,0.36961948879651724,1.2719797959949192e-05,84,4.438091958805852
c1225_life2,14,254,7.188931646983718,160,15.785474611094102,26,0.2891566146671053,0.48745451139951695,0.3657539471116126,5.997683149449761e-05,93,6.144543093535516
c1225_life2,15,251,6.9043737107433385,159,14.68547819356383,26,0.3110775185393719,0.5011220802058268,0.3628998056736145,1.2462077764836646e-05,145,5.7801746156274305
c1225_life2,16,251,6.605893396859825,161,14.019018463891806,26,0.3236774954188394,0.5076027975283898,0.3618612664207384,9.794192041431709e-06,203,7.2132441640173255
c1225_life2,17,250,6.604251844642124,163,13.568902875037201,26,0.32922908028412434,0.5119095999720302,0.3617742700737423,3.4260662164018044e-06,222,8.150777058719319
c1225_life2,18,248,6.217979846594154,155,13.167372664574996,26,0.33448480696598276,0.5157090374169584,0.36129926730259043,1.709459447407934e-06,243,6.968915383292496
c1225_life2,19,247,7.246446983157406,158,12.812962964709603,26,0.33998224695248136,0.47614409748373043,0.3609368529483174,8.112455668839137e-07,261,7.609425661283492
c1225_life2,20,246,7.058296721303337,157,12.478280553679461,26,0.3460553283891543,0.4825398725213776,0.36010102789955717,5.635118389976465e-07,292,7.521352449070632
c1225_life2,21,246,6.859265687785985,160,12.133619734337794,26,0.35012476153183025,0.48773904676842084,0.36024636697538664,3.5137861167383414e-07,311,7.622945917762007
c1225_life2,22,245,6.71987855999567,160,11.89998138093969,26,0.35217141275404895,0.4911526092514447,0.3600374565245609,1.5039108366522097e-07,335,7.757430013992377
c1225_life2,23,245,6.467208565545103,159,11.643391443750579,26,0.3559511204054874,0.5000079677731952,0.3597266493735175,8.707308859902983e-08,332,8.847687999476841
c1225_life2,24,245,6.323648026422382,158,11.397097377847553,26,0.35794139506840855,0.5030797911372565,0.36039580967025914,3.144162588575646e-08,380,9.082602871012798
c1225_life2,25,245,6.196279406336316,158,11.170704728633904,26,0.3595063101161712,0.5064582740793394,0.3611327393828783,3.1718022733470486e-08,383,7.40505857457192
c1225_life2,26,245,6.068427399960842,160,10.942671008657314,26,0.3614239162832301,0.5094985060338036,0.3614906845117023,5.1261507805787695e-09,393,8.686370228702565
c1225_life2,27,244,5.944059973350307,157,10.731649609067523,26,0.36444718890374095,0.513549931495795,0.36080420577953837,4.173343962281845e-09,453,8.990318752350687
c1225_life2,28,245,5.881080838966917,159,10.56752826022848,26,0.3667374205018099,0.5149119092943356,0.36129397555149273,3.4677035507249537e-09,438,7.58868294575833
c1225_life2,29,244,5.792324210470343,158,10.408903006447128,26,0.3678630572926032,0.5168448813877409,0.36225464829349674,1.3447777697000545e-08,472,8.193464849099044
c1225_life2,30,244,5.687538893807988,159,10.308636773548967,26,0.36791752018359547,0.5176805647706998,0.3630638296652326,4.9932601092300144e-08,477,6.847231010474364
c1225_life2,31,243,5.641796760084872,159,10.198943463271869,26,0.3700992015187416,0.5193804229401014,0.36266309317597256,4.7426111893139594e-08,506,6.278580104540811
c1225_life2,32,243,5.590755625487188,157,10.083718398426013,26,0.37196696377916744,0.5202963023025052,0.3632966442054135,7.403538079874649e-08,538,6.347669000941072
c1225_life2,33,242,5.572366446524231,157,9.975659408742931,26,0.37285955440571733,0.5211619790746549,0.36338873501952473,9.313887082651179e-08,553,6.773626134881783
c1225_life2,34,241,5.512601291707928,155,9.882375672239792,26,0.3738676692520749,0.5210851614840853,0.36473684334255096,7.657319084363173e-07,570,7.193864604477534
c1225_life2,35,241,5.4723941573951915,155,9.74665620642614,26,0.377878378678793,0.5220584683258565,0.365684365942596,2.3675559885798683e-07,642,6.34041723113558
c1225_life2,36,241,5.366278703604921,155,9.699938047671475,26,0.3803076934763289,0.5194819371878144,0.36748927207551285,2.547978246127939e-06,671,7.829178236327974
c1225_life2,37,241,5.291483662500045,156,9.540011233269452,26,0.3827183764353854,0.520995253464765,0.36853173803861056,9.336342640207467e-06,638,7.701228310695901
c1225_life2,38,241,5.260125490108427,155,9.493611264981496,26,0.3818984905302816,0.5206430396847136,0.3697436801303588,7.894940459562844e-06,587,5.20949397784122
c1225_life2,39,241,5.231403074045734,155,9.411910794258608,26,0.38476403278725213,0.5213507379777103,0.37048266188467066,4.351061609996034e-06,653,7.4258914991929
c1225_life2,40,240,5.236668614057817,155,9.41577771178781,26,0.38477859312758744,0.5209892853872992,0.37074437122214304,5.952693067674711e-06,749,9.048253186471353
c1225_life2,41,240,5.191671343336341,155,9.302850488645705,26,0.38698245779770496,0.5212611963655114,0.3719132895742544,4.764297547984465e-06,698,8.393155266313533
c1225_life2,42,240,4.692421307389821,153,9.27620220580985,26,0.3875831506675177,0.5437490304163355,0.37202527219932724,1.3261619147131216e-05,681,8.145922191068983
c1225_life2,43,240,5.116767152854752,151,9.177770302671792,26,0.3877233802176874,0.5240054397622129,0.3710336897423218,1.385179271849484e-05,684,7.065804052893799
c1225_life2,44,240,5.093079265432769,152,9.147646405153411,26,0.38706767938761283,0.5252037949204159,0.37034399964204306,4.57811861388389e-06,748,6.380829949718064
c1225_life2,45,240,4.594671698019019,151,9.095683768414133,26,0.3886954526356438,0.5470346890266621,0.370093478968458,6.495431838895392e-06,783,7.457359487663653
c1225_life2,46,240,4.610496197633814,151,9.10015359875021,26,0.38747274794700076,0.5458927639535474,0.3705861733450315,6.243780091654846e-06,844,8.081050462768783
c1225_life2,47,239,4.565561919535363,151,9.035038724197046,26,0.3886094443636704,0.5477762443754264,0.36983996137052655,6.59718575493111e-06,841,9.095563165871729
c1225_life2,48,238,4.53607172283371,151,8.977013766316617,26,0.38974403014413617,0.5491754210129538,0.36948885355495087,9.087671742723903e-06,787,8.905926077088493
c1225_life2,49,238,4.550065069629645,150,8.99700771649644,26,0.38873913536165355,0.5470813174804553,0.3707227741818659,8.395748743000296e-06,788,9.67137930354403
c1225_life2,50,239,4.5386214088886545,150,8.969480081000718,26,0.389159256748711,0.5475117307803811,0.37050065112073854,4.493342444340768e-06,732,10.464371379909224
c1225_life2,51,238,4.542813030502233,151,8.955472730345603,26,0.39020479141878894,0.5477212812327038,0.37065863178857156,3.7462006750851033e-06,771,10.002668575650096
c1225_life2,52,238,4.541097560197513,151,8.942008564839483,26,0.3903118816708358,0.5464687443359403,0.37204522039654997,4.59287602106063e-06,817,10.309763773094327
c1225_life2,53,238,4.542291865867129,150,8.934416736761387,26,0.39014804077033644,0.5456071452719642,0.37286653139875536,1.137924578591479e-05,848,11.224427338490006
c1225_life2,54,237,4.5345859480524675,147,8.90796061523093,26,0.3912480227511111,0.5464349565698612,0.3720000436015243,9.512691920556445e-06,785,11.157752286779322
c1225_life2,55,238,4.502833700690302,148,8.822430239016056,26,0.39345572240537746,0.5475927089342711,0.37238872971602865,5.730377023286341e-06,791,9.69523483190666
c1225_life2,56,237,4.489246498465123,149,8.776733908449748,26,0.39537258761532107,0.5485956058600296,0.37153180042589595,6.328567285017237e-06,813,9.10346164257963
c1225_life2,57,237,4.521516190248286,148,8.69883871027374,26,0.397856674078315,0.5476471854338066,0.36998259534497074,4.64551822242683e-06,811,10.827104447453651
c1225_life2,58,237,4.507339072702981,148,8.66848501884584,26,0.3981679286663671,0.5480777810362408,0.3699632427649257,4.447642769463869e-06,768,11.327330583864892
c1225_life2,59,237,4.501160913143243,149,8.623280893107093,26,0.400293794321564,0.5475289723065899,0.370838731046532,8.93149011049646e-06,779,10.562768193746548
c1225_life2,60,237,4.495776668516307,150,8.59517027699125,26,0.4005004561922679,0.5467810753895725,0.3711703093207333,2.4645236929312966e-05,807,12.767909346071681
c1225_life2,61,236,4.508432858852404,150,8.600888629662263,26,0.4001157192338483,0.5454929528152913,0.37230361347019747,1.9510165422106075e-05,744,12.557279573330216
c1225_life2,62,235,4.464965802844282,149,8.515594699154075,26,0.4017224151340209,0.5477262812663026,0.3718502052444503,2.1318107304755598e-05,807,10.060078345472126
