step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,mutant_share,matter,c_err,ms_step
2292840,193,21.287,1940.5,960.3,6.921832e7,4.787118e7,194.3,1.738127e7,1.018e-13,4.951429e6,7.396575e6,5.323e-14,7.177e-14,4.252780e4,4.803478e4,3.886809e4,4.171439e4,3.276801e4,2.541192e4,1881,383,2275,1.070662e7,0.91294,0.33507,0.8915,0.3677,3.849,0.27714,1.5958e-3,111512,1.745314e5,4.005420e4,784.3,1.291827e4,7.313960e4,9.929323e3,11755,134758,9913,277,4.049628e-2,2.339659e5,1.306e-14,1.254
2304720,194,21.221,1899.0,938.7,6.952465e7,4.803469e7,196.1,1.717848e7,1.106e-13,4.963646e6,7.419458e6,1.017e-13,3.690e-14,4.107036e4,4.575147e4,3.657636e4,3.570916e4,2.885414e4,2.286771e4,1789,382,2283,1.034211e7,0.89879,0.34063,0.8923,0.3687,3.881,0.27679,1.5214e-3,112012,1.733597e5,4.045645e4,767.6,1.312322e4,7.263583e4,1.326045e4,14714,135140,10148,273,3.893294e-2,2.329876e5,8.219e-14,1.267
2316600,195,21.028,1888.9,945.6,6.894557e7,4.835188e7,182.6,1.757305e7,1.041e-13,4.979178e6,7.444593e6,7.949e-14,4.278e-14,4.148450e4,4.578217e4,3.717687e4,3.832959e4,2.595200e4,2.064745e4,1721,389,2295,1.090895e7,0.89703,0.34520,0.8926,0.3697,3.918,0.27961,1.5226e-3,112416,1.719208e5,3.951879e4,755.6,1.261207e4,7.218195e4,1.135001e4,13077,135080,9969,278,3.815666e-2,2.344121e5,2.111e-14,1.255
2328480,196,21.133,1892.8,962.2,6.858965e7,4.876031e7,177.9,1.771969e7,1.024e-13,4.995600e6,7.469125e6,5.593e-16,3.978e-14,4.209772e4,4.622866e4,4.036892e4,3.887717e4,2.567620e4,2.169650e4,1773,391,2310,1.071123e7,0.89564,0.35001,0.8930,0.3708,3.958,0.27931,1.3942e-3,112701,1.742159e5,4.053675e4,754.4,1.225335e4,7.419487e4,1.079007e4,12275,135547,10034,275,3.839112e-2,2.349823e5,1.058e-13,1.258
2340360,197,21.114,1888.5,941.3,6.977544e7,4.897155e7,188.7,1.764719e7,9.964e-14,5.010237e6,7.492535e6,3.383e-14,1.313e-13,4.151603e4,4.566530e4,3.807467e4,3.862730e4,2.687836e4,2.225583e4,1838,411,2331,1.113180e7,0.90259,0.35485,0.8937,0.3717,3.954,0.28159,1.5032e-3,113036,1.753480e5,4.048764e4,754.7,1.168397e4,7.253970e4,1.217418e4,13403,135348,10229,281,3.934867e-2,2.373513e5,1.164e-13,1.268
2352240,198,20.901,1898.1,951.4,7.108106e7,4.906929e7,195.4,1.804080e7,8.797e-14,5.027980e6,7.517547e6,7.668e-14,1.116e-13,4.247530e4,4.684031e4,3.649260e4,4.157194e4,2.473221e4,2.182774e4,2098,421,2344,1.116517e7,0.90181,0.35552,0.8928,0.3727,3.954,0.28488,1.5810e-3,113090,1.769959e5,4.087408e4,751.0,1.262698e4,7.470959e4,1.078228e4,12135,135439,10039,277,3.978497e-2,2.384960e5,2.709e-14,1.265
2364120,199,20.969,1864.1,961.0,7.139286e7,4.921437e7,200.4,1.805362e7,9.224e-14,5.047461e6,7.541816e6,8.857e-15,4.878e-14,4.303759e4,4.754333e4,3.806223e4,4.769582e4,2.355704e4,2.327437e4,2335,445,2364,1.152372e7,0.88697,0.35329,0.8929,0.3738,4.067,0.28396,1.5554e-3,112845,1.727437e5,4.022707e4,699.5,1.266210e4,7.512120e4,1.037248e4,12282,135588,10058,286,3.994238e-2,2.361482e5,9.736e-14,1.259
2376000,200,20.996,1909.3,975.0,7.116318e7,4.856711e7,204.7,1.800659e7,1.001e-13,5.066640e6,7.565227e6,9.669e-14,1.527e-14,4.291110e4,4.736767e4,4.206171e4,4.517953e4,2.373242e4,2.395697e4,2193,438,2380,1.124215e7,0.89318,0.34905,0.8929,0.3747,4.046,0.28408,1.5107e-3,112938,1.731594e5,3.979148e4,732.1,1.317429e4,7.537220e4,9.515093e3,11141,135740,10239,333,4.154508e-2,2.363291e5,6.502e-14,1.257
2387880,201,21.114,1941.2,973.3,7.079609e7,4.876328e7,199.1,1.801944e7,7.649e-14,5.083305e6,7.587582e6,3.738e-14,9.144e-14,4.278803e4,4.733894e4,4.095856e4,4.498387e4,2.612284e4,2.498373e4,2164,435,2390,1.160375e7,0.92123,0.35385,0.8919,0.3757,4.001,0.27751,1.6191e-3,113613,1.749654e5,3.991390e4,765.6,1.332241e4,7.499556e4,1.057480e4,12340,135808,10131,291,4.481662e-2,2.376376e5,8.475e-14,1.249
2399760,202,21.257,1956.9,1003.5,7.009136e7,4.843827e7,195.0,1.810232e7,8.705e-14,5.099272e6,7.611121e6,4.931e-14,7.807e-14,4.354713e4,4.876320e4,3.872333e4,4.282487e4,2.757986e4,2.522459e4,2282,417,2402,1.113246e7,0.94376,0.35923,0.8932,0.3766,3.913,0.27802,1.5505e-3,114200,1.765541e5,4.097401e4,762.7,1.262457e4,7.654721e4,7.506513e3,9014,136129,10203,293,4.602707e-2,2.414426e5,8.896e-14,1.262
2411640,203,21.162,1950.4,979.5,7.025649e7,4.865638e7,199.6,1.762590e7,9.067e-14,5.116410e6,7.636102e6,1.320e-13,2.634e-14,4.320914e4,4.825583e4,3.514738e4,3.964872e4,2.607078e4,2.327514e4,2312,412,2412,1.133277e7,0.93707,0.36511,0.8934,0.3775,3.974,0.28071,1.6188e-3,114591,1.772212e5,4.148531e4,769.5,1.320926e4,7.569851e4,9.311841e3,10872,136031,10368,295,4.590949e-2,2.424539e5,1.368e-14,1.253
2423520,204,21.417,1934.1,1009.8,7.150718e7,4.893124e7,202.6,1.778673e7,9.362e-14,5.135326e6,7.662635e6,7.980e-15,8.921e-14,4.358485e4,4.850289e4,3.601516e4,4.124655e4,2.466892e4,2.196901e4,2276,398,2433,1.087607e7,0.93672,0.36849,0.8935,0.3785,3.971,0.27725,1.5571e-3,114920,1.767658e5,4.188947e4,725.8,1.295535e4,7.674138e4,9.824214e3,11224,136306,10468,290,4.545281e-2,2.420882e5,8.403e-14,1.265
2435400,205,21.417,1985.9,1015.8,7.045346e7,4.824303e7,198.9,1.799055e7,1.013e-13,5.153428e6,7.689216e6,1.677e-13,1.235e-13,4.370045e4,4.882067e4,3.767266e4,3.962871e4,2.559842e4,2.223992e4,2204,410,2446,1.168177e7,0.95082,0.37005,0.8931,0.3796,3.935,0.27694,1.4767e-3,115250,1.786104e5,4.294202e4,764.0,1.246796e4,7.716095e4,8.681639e3,10261,136453,10369,293,4.560406e-2,2.440403e5,2.624e-15,1.268
2447280,206,21.222,1982.6,1008.3,7.091028e7,4.901426e7,198.4,1.794244e7,1.017e-13,5.168631e6,7.713628e6,3.243e-15,9.731e-14,4.261016e4,4.782344e4,3.714282e4,3.863656e4,2.740740e4,2.341119e4,2245,416,2457,1.091790e7,0.95750,0.37126,0.8932,0.3806,3.918,0.27814,1.4590e-3,115657,1.811419e5,4.357951e4,782.8,1.248843e4,7.710574e4,1.045454e4,11619,136457,10572,290,4.311896e-2,2.453917e5,3.807e-14,1.262
2459160,207,21.050,1980.2,980.8,7.227432e7,5.048744e7,197.8,1.784908e7,8.703e-14,5.183184e6,7.738484e6,8.176e-14,1.480e-14,4.197738e4,4.679210e4,3.530670e4,3.614494e4,2.742445e4,2.193681e4,2161,408,2475,1.146590e7,0.97436,0.37284,0.8924,0.3816,3.911,0.28320,1.4148e-3,115899,1.819234e5,4.327168e4,796.6,1.131529e4,7.669686e4,9.604700e3,11015,136684,10711,291,4.555549e-2,2.491924e5,1.022e-13,1.263
2471040,208,21.091,1922.7,941.6,7.313982e7,5.033501e7,208.7,1.756480e7,8.420e-14,5.198991e6,7.765240e6,1.290e-13,9.955e-14,4.149350e4,4.645859e4,3.498079e4,3.260110e4,2.568652e4,1.970249e4,2148,397,2487,1.057232e7,0.96194,0.37334,0.8921,0.3827,3.974,0.28852,1.6038e-3,116054,1.830842e5,4.303543e4,780.5,1.277187e4,7.768057e4,1.135064e4,12421,137107,10393,288,4.227938e-2,2.492451e5,1.530e-14,1.260
2482920,209,21.019,1872.8,931.6,7.240028e7,5.088228e7,196.3,1.736394e7,8.153e-14,5.214584e6,7.791685e6,9.823e-15,3.526e-14,4.089496e4,4.666056e4,3.709285e4,3.620862e4,2.530209e4,2.021517e4,1933,349,2497,1.095354e7,0.93215,0.36897,0.8917,0.3837,3.996,0.28931,1.6844e-3,116250,1.783805e5,4.161449e4,741.5,1.441933e4,7.680458e4,1.290530e4,14175,136905,10312,306,4.321473e-2,2.452417e5,7.975e-14,1.258
2494800,210,20.881,1809.3,905.1,7.187511e7,5.093598e7,193.5,1.689225e7,9.329e-14,5.227721e6,7.815513e6,2.993e-14,5.470e-14,3.975201e4,4.528552e4,3.997406e4,3.740148e4,2.661508e4,2.145821e4,1809,347,2505,9.984766e6,0.89733,0.36621,0.8918,0.3849,4.092,0.28976,1.6663e-3,116355,1.740543e5,4.025669e4,719.4,1.480789e4,7.409147e4,1.417768e4,15556,136912,10240,339,4.067793e-2,2.408061e5,6.901e-14,1.256
2506680,211,20.939,1857.9,940.3,7.115936e7,4.960179e7,187.5,1.770540e7,8.627e-14,5.240499e6,7.838423e6,5.456e-14,9.541e-14,4.083985e4,4.608951e4,4.462622e4,4.327009e4,2.806163e4,2.317860e4,1946,367,2520,1.125350e7,0.91611,0.37025,0.8906,0.3861,4.020,0.28301,1.5683e-3,116380,1.724101e5,3.969786e4,718.6,1.333303e4,7.341246e4,1.141627e4,13152,137014,10392,309,4.659318e-2,2.408520e5,6.054e-14,1.241
2518560,212,21.066,1930.6,968.8,7.003609e7,4.815181e7,194.4,1.808839e7,8.094e-14,5.253136e6,7.860713e6,1.737e-14,1.253e-13,4.249357e4,4.767622e4,4.234429e4,4.468800e4,2.985640e4,2.538629e4,2251,418,2528,1.111939e7,0.93060,0.37619,0.8911,0.3873,3.975,0.28174,1.4808e-3,116383,1.780320e5,4.078903e4,768.7,1.267589e4,7.485665e4,1.067332e4,12654,136726,10522,303,4.706748e-2,2.433715e5,1.196e-14,1.254
2530440,213,21.324,1959.3,988.8,7.056426e7,4.834712e7,196.5,1.856496e7,6.562e-14,5.267650e6,7.883779e6,6.771e-14,1.512e-14,4.330836e4,4.795859e4,4.053904e4,4.130865e4,2.879492e4,2.489303e4,2442,441,2537,1.210361e7,0.93276,0.38212,0.8915,0.3884,3.978,0.28247,1.6140e-3,116481,1.788194e5,4.152970e4,765.2,1.283560e4,7.589910e4,1.037373e4,11595,136878,10593,293,4.862150e-2,2.449933e5,2.530e-14,1.253
2542320,214,21.319,2007.5,1010.0,7.168767e7,4.813276e7,211.2,1.876116e7,6.989e-14,5.279792e6,7.904494e6,1.081e-13,3.252e-14,4.367535e4,4.805402e4,4.481544e4,4.581995e4,3.153335e4,2.733900e4,2518,487,2548,1.182318e7,0.93968,0.38419,0.8922,0.3897,3.942,0.28099,1.4929e-3,116754,1.807209e5,4.207995e4,788.8,1.329084e4,7.785951e4,9.681848e3,11118,137212,10871,309,4.850612e-2,2.457954e5,6.370e-14,1.258
2554200,215,21.154,1986.8,984.8,7.272583e7,4.874429e7,219.4,1.846922e7,7.019e-14,5.290425e6,7.925088e6,2.112e-15,4.900e-14,4.322660e4,4.723413e4,4.259957e4,4.189159e4,3.259293e4,2.664002e4,2411,516,2556,1.213683e7,0.93232,0.38590,0.8934,0.3910,3.969,0.28348,1.5481e-3,117009,1.785424e5,4.171112e4,779.7,1.311017e4,7.567972e4,1.177267e4,13505,137219,10964,303,4.796715e-2,2.460170e5,1.123e-13,1.249
2566080,216,21.207,1940.8,970.6,7.213954e7,4.941596e7,209.1,1.806525e7,8.084e-14,5.300529e6,7.946203e6,3.110e-14,8.544e-14,4.256811e4,4.695999e4,4.047668e4,3.993165e4,3.246498e4,2.584507e4,2099,496,2566,1.110679e7,0.92542,0.38762,0.8940,0.3922,4.005,0.28702,1.5937e-3,117170,1.798095e5,4.201934e4,770.5,1.329590e4,7.658634e4,1.168469e4,12911,137666,11185,300,4.879704e-2,2.465002e5,1.299e-14,1.258
2577960,217,21.192,1951.1,993.7,7.139300e7,4.996186e7,190.7,1.839991e7,7.410e-14,5.310984e6,7.968831e6,1.080e-13,6.837e-14,4.340750e4,4.787040e4,5.165401e4,4.046943e4,3.295249e4,2.524220e4,1982,455,2577,1.153253e7,0.93846,0.38867,0.8938,0.3932,3.969,0.29030,1.6772e-3,117277,1.824742e5,4.211321e4,762.9,1.342950e4,7.863845e4,9.473971e3,10622,137989,11109,305,4.981453e-2,2.495290e5,3.417e-14,1.261
2589840,218,20.965,1940.6,963.0,7.061881e7,4.964435e7,197.6,1.751229e7,6.722e-14,5.319528e6,7.992870e6,3.396e-14,4.032e-14,4.314688e4,4.748357e4,4.521524e4,4.143493e4,3.460211e4,2.344501e4,1963,428,2589,1.046798e7,0.93544,0.39097,0.8936,0.3943,3.971,0.29679,1.7131e-3,117302,1.863954e5,4.239751e4,789.6,1.415846e4,7.925331e4,1.019464e4,11740,138305,11185,302,4.900037e-2,2.513580e5,6.368e-15,1.263
2601720,219,21.104,1914.1,982.4,7.062509e7,4.941639e7,187.0,1.803583e7,7.353e-14,5.330946e6,8.017762e6,1.060e-13,8.224e-14,4.269437e4,4.685582e4,3.934314e4,3.923804e4,3.127654e4,2.196311e4,2124,408,2601,1.111432e7,0.92939,0.39397,0.8938,0.3954,4.002,0.29640,1.6239e-3,117255,1.813373e5,4.188007e4,738.8,1.401587e4,7.903431e4,1.000750e4,11302,138602,11174,308,4.857993e-2,2.511324e5,2.909e-14,1.258
2613600,220,21.163,1949.2,1005.3,6.965913e7,4.899047e7,183.3,1.842873e7,7.378e-14,5.345363e6,8.042057e6,1.444e-13,3.080e-14,4.317023e4,4.772293e4,3.625888e4,4.048067e4,2.875333e4,2.342795e4,2141,456,2611,1.127391e7,0.93662,0.39547,0.8940,0.3964,4.018,0.29658,1.6705e-3,117380,1.855731e5,4.268521e4,759.3,1.431372e4,8.060122e4,9.017374e3,10179,138861,11047,362,4.942780e-2,2.525129e5,3.930e-14,1.266
2625480,221,21.036,1958.4,996.6,6.966055e7,4.905418e7,186.4,1.841319e7,6.939e-14,5.361110e6,8.065238e6,1.018e-13,6.236e-15,4.287166e4,4.739727e4,3.642449e4,4.001131e4,2.712501e4,2.421640e4,2259,471,2621,1.159178e7,0.95759,0.39934,0.8933,0.3974,3.967,0.29296,1.7256e-3,117851,1.843893e5,4.246401e4,772.5,1.455497e4,7.961713e4,9.827952e3,11009,138904,11061,314,5.379636e-2,2.532891e5,1.321e-14,1.423
2637360,222,21.037,1955.5,984.8,7.057399e7,4.966581e7,193.9,1.787525e7,7.982e-14,5.376680e6,8.088269e6,1.559e-14,1.686e-13,4.204585e4,4.726652e4,3.720338e4,4.141056e4,2.647570e4,2.423541e4,2015,461,2632,1.096364e7,0.94390,0.40003,0.8939,0.3983,4.010,0.29371,1.6875e-3,118205,1.848417e5,4.274674e4,782.5,1.501871e4,7.937413e4,1.166157e4,12464,139113,11132,312,5.209580e-2,2.519408e5,1.086e-14,1.318
2649240,223,21.167,1903.1,934.5,7.141284e7,4.989953e7,200.1,1.724881e7,8.142e-14,5.391338e6,8.110113e6,6.322e-14,1.164e-13,4.073916e4,4.545316e4,3.798405e4,3.828348e4,2.608059e4,2.360913e4,1788,404,2643,1.074348e7,0.93024,0.40413,0.8932,0.3994,4.071,0.29509,1.5593e-3,118286,1.815406e5,4.213453e4,770.4,1.345451e4,7.707056e4,1.294360e4,13882,139123,10917,316,5.129888e-2,2.514825e5,5.439e-15,1.285
2661120,224,21.320,1867.0,910.9,7.186917e7,4.995426e7,202.8,1.673269e7,7.458e-14,5.403596e6,8.132516e6,9.135e-15,4.191e-14,3.989680e4,4.416139e4,4.153672e4,3.417865e4,2.763925e4,2.175923e4,1656,375,2652,9.970722e6,0.90933,0.41004,0.8937,0.4002,4.135,0.29299,1.4928e-3,118048,1.810515e5,4.273928e4,760.3,1.286012e4,7.628816e4,1.581351e4,16955,139050,10952,325,4.950267e-2,2.494297e5,4.784e-15,1.235
2673000,225,21.482,1926.9,944.3,7.174152e7,4.907199e7,202.5,1.699892e7,7.013e-14,5.413794e6,8.155022e6,1.978e-14,1.896e-14,4.026741e4,4.490080e4,4.299023e4,3.967728e4,3.006968e4,2.239451e4,1657,364,2671,1.060703e7,0.91820,0.41369,0.8933,0.4011,4.079,0.29287,1.5074e-3,117831,1.832430e5,4.304875e4,774.3,1.204507e4,7.706413e4,1.351712e4,14736,139285,10736,309,5.186559e-2,2.514035e5,1.234e-13,1.238
2684880,226,21.441,1994.3,950.3,7.210460e7,4.819400e7,215.3,1.708982e7,6.845e-14,5.425528e6,8.178478e6,1.054e-13,2.756e-14,4.164248e4,4.626533e4,4.616686e4,4.184001e4,2.990867e4,2.280902e4,1940,357,2682,1.036017e7,0.92803,0.41466,0.8936,0.4018,4.049,0.29527,1.6021e-3,117811,1.907679e5,4.426463e4,830.9,1.290329e4,8.025995e4,1.300184e4,14535,138872,10613,319,5.384286e-2,2.535866e5,5.474e-14,1.241
2696760,227,21.290,2011.1,971.4,7.294381e7,4.831039e7,219.2,1.747103e7,7.100e-14,5.435827e6,8.202434e6,1.045e-14,1.152e-13,4.291079e4,4.787699e4,4.965840e4,4.365558e4,3.261108e4,2.392126e4,2055,365,2694,1.114570e7,0.92967,0.41461,0.8939,0.4027,4.081,0.29829,1.7375e-3,117816,1.902610e5,4.375471e4,813.4,1.451999e4,8.171610e4,1.030441e4,11729,138991,10663,318,5.566375e-2,2.547359e5,1.121e-13,1.230
2708640,228,21.144,1997.8,987.2,7.207215e7,4.866920e7,212.9,1.732371e7,8.322e-14,5.445385e6,8.224225e6,9.766e-14,3.544e-14,4.295050e4,4.784752e4,4.651053e4,4.605419e4,3.339272e4,2.605664e4,2073,402,2701,1.056809e7,0.91803,0.41070,0.8942,0.4035,4.129,0.29742,1.7507e-3,117751,1.882814e5,4.372640e4,803.0,1.549779e4,8.184303e4,1.130008e4,12607,139144,10556,333,5.536936e-2,2.525673e5,4.840e-14,1.238
2720520,229,21.399,2005.2,1003.7,7.179383e7,4.947123e7,198.5,1.768245e7,9.122e-14,5.454234e6,8.242270e6,2.391e-15,2.520e-14,4.263640e4,4.743885e4,4.185689e4,4.740258e4,3.378749e4,2.939367e4,1989,380,2717,1.126456e7,0.92481,0.41161,0.8946,0.4043,4.122,0.29417,1.5612e-3,117522,1.861563e5,4.417007e4,796.7,1.385802e4,8.145446e4,1.003792e4,11349,139046,10504,327,5.573216e-2,2.528774e5,8.171e-15,1.240
2732400,230,21.447,2012.3,1024.3,7.143769e7,4.917040e7,196.0,1.826525e7,8.260e-14,5.465172e6,8.262720e6,2.266e-14,6.515e-14,4.320695e4,4.879248e4,3.938337e4,4.294890e4,3.226898e4,2.834199e4,2112,411,2725,1.133426e7,0.94003,0.41676,0.8944,0.4052,4.017,0.29429,1.5578e-3,117566,1.905528e5,4.508669e4,791.4,1.335896e4,8.191602e4,9.840018e3,10970,139297,10685,364,5.591477e-2,2.556429e5,1.935e-14,1.243
2744280,231,21.530,2047.6,1004.8,7.159160e7,4.859439e7,213.5,1.764764e7,7.916e-14,5.477343e6,8.283318e6,3.639e-14,5.847e-15,4.265862e4,4.839417e4,4.035403e4,4.278790e4,3.048777e4,2.779688e4,2117,427,2741,1.169131e7,0.95386,0.42827,0.8933,0.4062,3.993,0.29143,1.6711e-3,117749,1.922486e5,4.477407e4,826.1,1.418606e4,8.074966e4,1.100661e4,12216,139840,10662,322,5.921273e-2,2.571139e5,1.088e-13,1.224
2756160,232,21.522,2020.1,1004.5,7.131297e7,4.839867e7,208.5,1.749785e7,8.048e-14,5.489660e6,8.305860e6,9.416e-14,1.805e-14,4.188406e4,4.836473e4,4.138155e4,4.323915e4,2.956672e4,2.582268e4,1871,388,2752,1.082487e7,0.94364,0.43079,0.8930,0.4072,3.970,0.29569,1.8039e-3,118100,1.932866e5,4.454338e4,814.9,1.520662e4,8.129473e4,1.148822e4,12029,140029,10699,329,5.884935e-2,2.575195e5,3.390e-15,1.245
2768040,233,21.585,1957.4,984.6,7.052988e7,4.791690e7,205.8,1.734048e7,9.130e-14,5.501473e6,8.327934e6,1.287e-14,2.024e-14,4.090128e4,4.754948e4,3.993003e4,4.062224e4,2.908864e4,2.547537e4,1813,407,2762,1.132363e7,0.92843,0.42787,0.8935,0.4082,4.071,0.29427,1.6610e-3,118491,1.872137e5,4.344974e4,762.4,1.453050e4,7.926171e4,1.379289e4,13612,140181,10672,337,5.832447e-2,2.548524e5,1.679e-14,1.232
2779920,234,21.616,1945.6,971.2,7.041153e7,4.777614e7,202.8,1.754010e7,1.124e-13,5.513032e6,8.350745e6,1.532e-13,2.599e-14,4.100131e4,4.686461e4,4.373682e4,3.699152e4,2.944191e4,2.405358e4,1873,411,2775,1.088560e7,0.94291,0.42497,0.8935,0.4092,4.031,0.29415,1.6798e-3,119126,1.911828e5,4.346828e4,775.5,1.386084e4,7.917811e4,1.370918e4,14724,140102,10595,359,5.985154e-2,2.564238e5,3.087e-14,1.236
2791800,235,21.358,1964.2,964.4,6.997755e7,4.735126e7,203.3,1.767451e7,1.222e-13,5.523975e6,8.376328e6,1.796e-13,5.459e-14,4.217397e4,4.764243e4,5.153281e4,4.602642e4,3.123138e4,2.205962e4,2075,436,2789,1.159880e7,0.95694,0.42605,0.8939,0.4102,3.940,0.30051,1.6829e-3,119607,1.933671e5,4.337253e4,790.0,1.349348e4,8.047685e4,1.210748e4,13380,139799,10715,351,6.000536e-2,2.601904e5,6.432e-14,1.229
2803680,236,21.124,1978.6,996.2,7.119075e7,4.813869e7,203.6,1.820017e7,9.866e-14,5.536049e6,8.401454e6,2.978e-14,7.959e-14,4.317402e4,4.862530e4,4.334675e4,4.475176e4,3.109951e4,2.349883e4,2158,430,2809,1.129969e7,0.95369,0.42982,0.8939,0.4113,3.988,0.30348,1.8709e-3,119712,1.939225e5,4.360352e4,781.5,1.506627e4,8.344618e4,1.092003e4,12072,139770,10710,348,5.852208e-2,2.612927e5,6.015e-15,1.238
2815560,237,21.063,2023.3,1030.6,7.211842e7,4.959952e7,202.9,1.827397e7,1.003e-13,5.548233e6,8.425120e6,1.141e-14,4.311e-14,4.376151e4,4.951449e4,4.604000e4,4.692060e4,3.157773e4,2.584899e4,2246,438,2823,1.186588e7,0.95654,0.43210,0.8938,0.4124,3.978,0.30397,1.8264e-3,119559,1.934107e5,4.416254e4,784.7,1.546281e4,8.479970e4,8.767623e3,9879,139712,10534,358,6.142657e-2,2.624194e5,1.819e-14,1.234
2827440,238,21.089,2002.4,1023.8,7.164038e7,4.981386e7,200.4,1.793498e7,1.334e-13,5.560034e6,8.446035e6,5.327e-14,0.000e0,4.271577e4,4.835661e4,4.185366e4,4.686958e4,3.091498e4,2.744167e4,2066,423,2835,1.086508e7,0.95061,0.43449,0.8936,0.4135,4.005,0.30350,1.6569e-3,119437,1.937597e5,4.503116e4,787.2,1.472641e4,8.489457e4,1.009332e4,10932,139681,10446,352,6.178166e-2,2.618625e5,9.858e-14,1.236
2839320,239,20.968,1997.8,1000.1,7.098792e7,4.921713e7,195.3,1.810393e7,1.224e-13,5.574475e6,8.467187e6,8.069e-14,8.975e-14,4.242903e4,4.756402e4,3.898873e4,4.571961e4,2.798822e4,2.641173e4,1990,443,2846,1.166401e7,0.95578,0.43861,0.8924,0.4144,3.986,0.30645,1.7011e-3,119520,1.945799e5,4.453339e4,795.2,1.358023e4,8.314770e4,1.003171e4,10827,139767,10630,367,6.263067e-2,2.642238e5,3.569e-14,1.229
2851200,240,21.132,1963.4,988.1,7.059176e7,4.920956e7,196.7,1.772532e7,1.261e-13,5.590603e6,8.489706e6,4.031e-14,1.119e-14,4.197946e4,4.707436e4,3.977559e4,4.299737e4,2.585099e4,2.455506e4,1863,449,2851,1.063139e7,0.94456,0.44250,0.8915,0.4153,4.041,0.30588,1.6788e-3,119579,1.931128e5,4.507326e4,788.0,1.410708e4,8.293930e4,1.178164e4,12596,140118,10354,393,6.084719e-2,2.633107e5,1.437e-14,1.231
2863080,241,21.163,1922.3,953.8,7.177219e7,4.937529e7,204.5,1.749852e7,1.101e-13,5.605728e6,8.511511e6,1.148e-13,4.486e-14,4.195041e4,4.695968e4,4.064303e4,4.571706e4,2.682563e4,2.515523e4,1950,414,2863,1.094619e7,0.94430,0.45196,0.8889,0.4164,4.057,0.30016,1.6707e-3,119624,1.884222e5,4.429601e4,761.1,1.353910e4,8.099071e4,1.336574e4,14572,140852,10461,363,6.463540e-2,2.618217e5,4.135e-14,1.220
2874960,242,21.107,1904.4,951.3,7.067114e7,4.863752e7,195.6,1.789910e7,1.170e-13,5.621237e6,8.534792e6,5.219e-14,7.988e-14,4.284683e4,4.750540e4,3.934900e4,4.200273e4,2.733788e4,2.422425e4,2128,390,2874,1.059014e7,0.93702,0.45490,0.8881,0.4173,4.086,0.30021,1.6744e-3,119663,1.920370e5,4.450798e4,760.8,1.443094e4,8.293252e4,1.139271e4,12395,140647,10464,357,6.484688e-2,2.615912e5,3.104e-14,1.277
2886840,243,21.150,1942.5,971.2,7.077809e7,4.832548e7,201.6,1.805355e7,1.046e-13,5.636134e6,8.557856e6,4.742e-14,8.706e-16,4.313470e4,4.773401e4,4.282864e4,4.181787e4,2.823736e4,2.466988e4,2258,408,2887,1.127922e7,0.93598,0.45655,0.8879,0.4180,4.069,0.29842,1.7608e-3,119571,1.921532e5,4.450702e4,763.5,1.446063e4,8.294727e4,1.125962e4,12578,140864,10569,359,6.518837e-2,2.614434e5,3.373e-14,1.259
2898720,244,21.122,1950.8,992.3,7.187944e7,4.966103e7,196.6,1.852559e7,1.062e-13,5.650197e6,8.581083e6,3.560e-14,1.033e-13,4.361314e4,4.859272e4,4.178762e4,4.295837e4,2.954988e4,2.536547e4,2224,396,2895,1.115272e7,0.96082,0.45104,0.8886,0.4188,3.970,0.29957,1.8202e-3,119478,1.947273e5,4.512479e4,763.1,1.518169e4,8.471253e4,8.169719e3,9493,140717,10485,363,6.600944e-2,2.639766e5,3.175e-14,1.234
2910600,245,20.925,1922.0,957.9,7.168563e7,5.014561e7,199.7,1.797562e7,1.134e-13,5.663585e6,8.603103e6,5.525e-14,7.058e-14,4.290650e4,4.860481e4,3.883480e4,4.067743e4,2.951847e4,2.658536e4,2166,413,2908,1.121932e7,0.94251,0.44301,0.8902,0.4196,4.017,0.30735,1.9377e-3,119570,1.928045e5,4.412167e4,763.8,1.607013e4,8.281946e4,1.146881e4,12558,140702,10487,369,6.414286e-2,2.626935e5,2.703e-14,1.231
2922480,246,21.186,1924.4,968.9,7.165662e7,4.927389e7,205.3,1.764880e7,1.150e-13,5.675758e6,8.623911e6,4.283e-14,5.162e-14,4.154532e4,4.711580e4,4.355056e4,4.191030e4,2.937259e4,2.630773e4,2060,432,2918,1.069914e7,0.91959,0.44265,0.8908,0.4204,4.063,0.30322,1.6835e-3,118938,1.873179e5,4.380870e4,754.9,1.532741e4,8.223325e4,1.264425e4,13672,140852,10467,367,6.383777e-2,2.588131e5,4.386e-15,1.234
