step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,mutant_share,matter,c_err,ms_step
5654880,476,20.992,1868.7,842.0,7.054766e7,4.883557e7,198.8,1.766523e7,9.975e-14,8.638861e6,1.259845e7,1.074e-13,1.619e-13,4.339661e4,4.729021e4,3.860048e4,4.453030e4,3.313200e4,3.612844e4,2159,403,5707,1.079648e7,1.50594,0.57214,0.9006,0.4998,3.955,0.33367,1.3151e-3,136686,2.015120e5,5.156457e4,835.4,1.304347e4,9.322909e4,1.560166e4,13721,158211,11376,398,1.537217e-1,3.516500e5,1.220e-13,1.311
5666760,477,21.146,1852.9,837.6,7.050772e7,4.951301e7,189.4,1.770962e7,9.319e-14,8.647271e6,1.260803e7,9.542e-14,7.505e-14,4.360617e4,4.836146e4,3.744773e4,4.539162e4,3.519678e4,3.878619e4,2037,376,5716,1.116530e7,1.51874,0.57175,0.9009,0.5004,3.957,0.33331,1.2834e-3,136540,1.996235e5,5.143532e4,822.5,1.260799e4,9.273200e4,1.430020e4,13547,158562,11293,399,1.547310e-1,3.529825e5,1.217e-13,1.308
5678640,478,21.346,1889.3,845.5,7.026337e7,4.965141e7,191.8,1.710192e7,9.083e-14,8.653988e6,1.261583e7,8.416e-14,1.152e-13,4.379609e4,4.886500e4,4.007852e4,4.597802e4,3.707884e4,4.106272e4,1801,342,5727,1.019318e7,1.53271,0.56875,0.9009,0.5009,3.916,0.33470,1.2693e-3,136124,2.035534e5,5.276391e4,860.8,1.250985e4,9.443558e4,1.490186e4,13186,158777,11186,388,1.517849e-1,3.546842e5,3.266e-14,1.309
5690520,479,21.512,1890.0,811.1,7.082314e7,4.916050e7,203.4,1.626518e7,1.035e-13,8.659058e6,1.262128e7,7.916e-14,1.009e-13,4.166198e4,4.619533e4,3.898429e4,4.178814e4,3.659181e4,4.075015e4,1650,295,5732,1.019388e7,1.50850,0.56808,0.9006,0.5013,3.898,0.33266,1.2478e-3,135592,2.011200e5,5.279497e4,875.5,1.234785e4,9.232021e4,1.981550e4,16069,158917,11169,391,1.471451e-1,3.514892e5,2.931e-14,1.315
5702400,480,21.322,1874.3,817.8,7.071895e7,4.864603e7,193.8,1.690029e7,1.109e-13,8.666294e6,1.263105e7,8.941e-14,1.551e-13,4.117419e4,4.552621e4,4.446829e4,3.905517e4,3.393812e4,3.575724e4,1540,284,5742,1.006384e7,1.50601,0.56883,0.9010,0.5018,3.910,0.33287,1.2553e-3,135545,2.023750e5,5.240831e4,863.9,1.226606e4,9.181131e4,1.946380e4,16711,158904,11312,429,1.436752e-1,3.514891e5,9.555e-14,1.314
5714280,481,21.277,1890.2,832.2,7.054215e7,4.888863e7,191.7,1.734215e7,8.657e-14,8.672606e6,1.264546e7,9.450e-14,2.666e-14,4.266777e4,4.693770e4,5.319370e4,4.473025e4,3.635600e4,3.251965e4,1830,311,5750,1.096720e7,1.54571,0.57921,0.9009,0.5022,3.856,0.32814,1.3049e-3,135462,2.036865e5,5.324199e4,858.1,1.265660e4,9.323343e4,1.484565e4,13882,159007,11221,409,1.464230e-1,3.549597e5,2.296e-14,1.301
5726160,482,21.257,1873.6,828.1,7.093521e7,4.961083e7,193.2,1.728860e7,9.890e-14,8.683358e6,1.266050e7,9.009e-14,1.080e-13,4.339953e4,4.742236e4,3.736120e4,4.137532e4,3.264768e4,3.239075e4,1961,320,5765,1.016808e7,1.55778,0.58245,0.9004,0.5027,3.850,0.32805,1.2836e-3,134846,2.062069e5,5.438835e4,859.5,1.297442e4,9.487224e4,1.500225e4,14173,158972,11164,400,1.509071e-1,3.569657e5,1.769e-13,1.315
5738040,483,21.235,1885.2,832.2,7.178316e7,5.039653e7,189.4,1.771773e7,9.062e-14,8.697135e6,1.267616e7,7.068e-14,2.145e-14,4.326751e4,4.681528e4,3.535371e4,3.907594e4,2.948997e4,3.115436e4,2241,328,5776,1.112206e7,1.57110,0.58687,0.8998,0.5031,3.815,0.32675,1.2754e-3,134100,2.083203e5,5.516049e4,855.0,1.237182e4,9.486357e4,1.650977e4,14620,159060,11023,405,1.549919e-1,3.590762e5,9.159e-14,1.312
5749920,484,21.140,1954.0,861.0,7.228011e7,4.911967e7,209.6,1.768831e7,8.761e-14,8.712763e6,1.269389e7,2.335e-13,2.078e-13,4.357881e4,4.780431e4,3.607570e4,4.040067e4,2.795104e4,3.006823e4,2330,373,5787,1.072171e7,1.58285,0.58769,0.8996,0.5038,3.818,0.32724,1.3406e-3,133534,2.101355e5,5.598628e4,886.9,1.323545e4,9.693558e4,1.466021e4,12873,158740,10903,401,1.548601e-1,3.607807e5,1.625e-13,1.316
5761800,485,21.024,1912.0,843.3,7.228149e7,4.963860e7,210.5,1.704239e7,1.054e-13,8.725836e6,1.270857e7,4.056e-15,1.266e-13,4.212596e4,4.686337e4,3.461894e4,4.102639e4,2.905318e4,3.218329e4,1896,333,5799,1.068487e7,1.56896,0.58647,0.9001,0.5041,3.888,0.32932,1.2945e-3,133157,2.054004e5,5.480658e4,858.6,1.316726e4,9.425545e4,1.653057e4,13804,159125,10930,408,1.515217e-1,3.596789e5,2.573e-14,1.303
5773680,486,20.863,1870.7,805.2,7.179498e7,4.883543e7,211.4,1.662045e7,9.694e-14,8.738607e6,1.272206e7,6.672e-14,8.082e-14,4.128177e4,4.555052e4,3.531163e4,4.015941e4,2.851057e4,3.205828e4,1786,304,5817,9.688189e6,1.56838,0.58654,0.9015,0.5047,4.002,0.33196,1.2889e-3,133128,2.041787e5,5.372755e4,863.2,1.275024e4,9.234544e4,1.699949e4,14921,159497,10878,412,1.509507e-1,3.602768e5,6.123e-14,1.308
5785560,487,21.032,1887.0,828.8,7.253825e7,4.888882e7,208.4,1.722049e7,8.913e-14,8.751122e6,1.273559e7,5.449e-14,9.170e-14,4.159449e4,4.625452e4,3.917588e4,4.253278e4,2.907961e4,3.272873e4,1833,310,5827,1.091145e7,1.56667,0.58755,0.9019,0.5055,4.054,0.33012,1.2585e-3,133275,2.012542e5,5.297803e4,838.8,1.215251e4,9.205873e4,1.700663e4,14658,159530,10850,408,1.502388e-1,3.599493e5,2.975e-14,1.315
5797440,488,21.077,1906.2,857.6,7.135679e7,4.825229e7,199.7,1.823830e7,8.885e-14,8.761072e6,1.274688e7,1.318e-13,1.438e-13,4.314595e4,4.763105e4,4.112028e4,4.778601e4,3.319566e4,3.633734e4,2158,360,5838,1.097161e7,1.59115,0.58589,0.9018,0.5060,4.099,0.33072,1.3520e-3,133779,2.051880e5,5.365366e4,848.4,1.270932e4,9.441341e4,1.448633e4,13202,159257,10998,406,1.549133e-1,3.628549e5,1.150e-13,1.313
5809320,489,21.114,1918.5,877.1,7.044734e7,4.826282e7,199.9,1.830848e7,7.142e-14,8.769519e6,1.275408e7,1.026e-13,3.476e-14,4.382071e4,4.809760e4,3.513943e4,4.376902e4,3.537358e4,4.090198e4,2272,423,5848,1.185781e7,1.58957,0.58241,0.9023,0.5066,4.160,0.33216,1.2975e-3,134222,2.001223e5,5.341662e4,833.4,1.286945e4,9.396605e4,1.362942e4,12430,159558,11119,402,1.578985e-1,3.626649e5,7.479e-14,1.306
5821200,490,21.283,1912.2,887.4,7.060409e7,4.865078e7,197.6,1.840195e7,8.644e-14,8.779587e6,1.276418e7,1.542e-13,2.408e-13,4.405680e4,4.849569e4,3.630954e4,4.073794e4,3.398932e4,3.839416e4,2333,428,5856,1.111165e7,1.58441,0.58221,0.9014,0.5072,4.188,0.32944,1.2480e-3,134453,2.025329e5,5.379523e4,834.0,1.247628e4,9.461490e4,1.543889e4,13731,159540,11186,437,1.593736e-1,3.615039e5,6.650e-14,1.315
5833080,491,21.186,1910.0,864.5,7.114805e7,4.891358e7,200.2,1.848722e7,8.383e-14,8.791497e6,1.277907e7,1.231e-13,2.574e-13,4.423432e4,4.883344e4,3.855281e4,4.032837e4,3.232354e4,3.394780e4,2289,426,5863,1.189231e7,1.60502,0.59041,0.9014,0.5076,4.194,0.33055,1.3488e-3,134615,2.048952e5,5.347123e4,838.2,1.254492e4,9.388458e4,1.439779e4,12534,159471,11072,409,1.634825e-1,3.639948e5,1.919e-14,1.300
5844960,492,21.171,1944.5,880.1,7.116393e7,4.904207e7,200.3,1.844609e7,9.411e-14,8.804031e6,1.279603e7,1.244e-13,1.278e-13,4.380228e4,4.897614e4,4.351746e4,4.523305e4,3.126855e4,3.201421e4,2080,433,5880,1.122028e7,1.60947,0.59081,0.9009,0.5082,4.163,0.33431,1.3001e-3,134907,2.077021e5,5.413992e4,870.2,1.313546e4,9.632013e4,1.413670e4,12125,159762,11040,412,1.621957e-1,3.658037e5,2.594e-14,1.318
5856840,493,21.313,1982.0,889.0,7.047052e7,4.828547e7,198.5,1.867652e7,8.896e-14,8.813794e6,1.281180e7,8.897e-14,7.618e-14,4.338364e4,4.882617e4,4.789019e4,5.071785e4,3.362049e4,3.305168e4,1972,479,5894,1.206675e7,1.60494,0.59246,0.9012,0.5086,4.150,0.33462,1.2824e-3,135071,2.073799e5,5.500678e4,886.9,1.254216e4,9.702858e4,1.432835e4,11401,159736,11131,405,1.600788e-1,3.660105e5,1.714e-13,1.317
5868720,494,21.366,1946.3,869.6,6.988641e7,4.858583e7,193.1,1.861737e7,8.064e-14,8.823098e6,1.282392e7,8.550e-14,3.530e-14,4.327348e4,4.873062e4,4.271759e4,5.674504e4,3.396985e4,3.661187e4,1914,459,5903,1.129877e7,1.61039,0.59104,0.9010,0.5092,4.114,0.33338,1.3209e-3,135063,2.102233e5,5.613084e4,890.5,1.311053e4,9.850692e4,1.415066e4,12309,160037,11208,397,1.613769e-1,3.662177e5,1.319e-14,1.318
5880600,495,21.279,1898.9,850.7,7.054165e7,4.935119e7,194.5,1.829441e7,9.265e-14,8.831317e6,1.283056e7,1.603e-14,4.791e-15,4.299749e4,4.749783e4,3.994300e4,4.629342e4,3.477895e4,4.085569e4,2030,453,5917,1.152365e7,1.59286,0.59075,0.9016,0.5097,4.142,0.33347,1.3475e-3,135284,2.061188e5,5.471236e4,851.7,1.323982e4,9.572571e4,1.643322e4,14379,160018,11168,402,1.637148e-1,3.642898e5,7.462e-14,1.318
5892480,496,21.247,1953.2,884.5,7.086185e7,4.856230e7,202.6,1.818043e7,8.934e-14,8.837419e6,1.283588e7,1.404e-13,4.397e-14,4.361721e4,4.767705e4,4.068665e4,4.534244e4,3.751426e4,4.236132e4,2160,454,5927,1.117748e7,1.59875,0.58914,0.9018,0.5101,4.089,0.32939,1.2549e-3,135528,2.047971e5,5.464003e4,869.2,1.302420e4,9.635291e4,1.382755e4,12830,160553,11084,404,1.658238e-1,3.636532e5,1.124e-13,1.319
5904360,497,21.120,1899.3,832.7,7.113463e7,4.790795e7,217.5,1.734158e7,8.528e-14,8.845121e6,1.284278e7,1.257e-13,1.240e-13,4.243179e4,4.590688e4,3.699857e4,3.906982e4,3.472982e4,3.900773e4,2075,418,5939,1.085904e7,1.57298,0.58951,0.9026,0.5108,4.021,0.33505,1.2837e-3,135691,2.013720e5,5.342786e4,851.9,1.243182e4,9.229691e4,1.708092e4,14826,160657,11164,406,1.629100e-1,3.622254e5,8.517e-15,1.310
5916240,498,21.005,1819.6,816.3,7.011285e7,4.662837e7,212.4,1.733393e7,1.210e-13,8.852910e6,1.285079e7,2.396e-13,1.609e-13,4.111200e4,4.357665e4,4.179945e4,4.260144e4,3.332385e4,3.556769e4,2019,405,5945,1.062796e7,1.53224,0.59035,0.9027,0.5116,3.879,0.33177,1.2230e-3,135807,1.942300e5,5.174382e4,793.1,1.231248e4,9.017178e4,1.883784e4,17643,160536,11186,399,1.622147e-1,3.568402e5,1.183e-13,1.318
5928120,499,20.897,1805.7,812.1,7.035945e7,4.681470e7,212.1,1.741302e7,1.134e-13,8.861398e6,1.286106e7,2.985e-14,1.532e-13,4.121308e4,4.396745e4,4.296798e4,4.481585e4,3.272492e4,3.369326e4,2028,412,5956,1.101890e7,1.50100,0.59299,0.9032,0.5122,3.822,0.33238,1.1835e-3,135861,1.916117e5,5.053840e4,777.9,1.137212e4,8.835354e4,1.801072e4,17329,160459,11152,398,1.624465e-1,3.540490e5,6.346e-14,1.319
5940000,500,20.932,1850.9,837.0,7.100110e7,4.770889e7,207.8,1.771678e7,1.009e-13,8.871580e6,1.287568e7,1.415e-13,8.101e-15,4.248518e4,4.689782e4,4.300738e4,5.034873e4,3.230247e4,3.227765e4,1931,404,5973,1.086014e7,1.50901,0.59413,0.9041,0.5128,3.799,0.33643,1.2705e-3,135615,1.986043e5,5.164362e4,807.6,1.198228e4,9.101926e4,1.457287e4,14227,159689,11018,423,1.662217e-1,3.565361e5,8.816e-14,1.320
5951880,501,21.045,1899.3,858.3,7.159084e7,4.850346e7,204.9,1.813344e7,1.068e-13,8.882216e6,1.288837e7,1.476e-13,1.558e-13,4.366965e4,4.879022e4,4.027581e4,4.920784e4,3.303427e4,3.610402e4,1893,371,5989,1.150536e7,1.54384,0.59921,0.9034,0.5133,3.790,0.33489,1.3336e-3,135710,2.027276e5,5.221622e4,830.3,1.291387e4,9.357525e4,1.340335e4,12417,159531,10878,402,1.696392e-1,3.596298e5,8.643e-14,1.302
5963760,502,21.148,1918.9,864.6,7.108495e7,4.838846e7,208.1,1.780538e7,8.725e-14,8.890861e6,1.289949e7,3.520e-14,7.205e-14,4.432855e4,4.952946e4,4.159404e4,4.633933e4,3.568321e4,3.840327e4,1886,385,5994,1.085056e7,1.54518,0.59836,0.9025,0.5137,3.854,0.33477,1.3144e-3,135700,2.061683e5,5.337591e4,852.1,1.305653e4,9.543275e4,1.585588e4,13975,159717,10858,397,1.705917e-1,3.598297e5,3.915e-14,1.320
5975640,503,21.302,1928.8,872.5,7.159524e7,4.867169e7,205.1,1.803470e7,8.923e-14,8.898658e6,1.290945e7,1.614e-13,2.713e-14,4.411812e4,4.896701e4,4.140938e4,4.332847e4,3.632084e4,3.901236e4,1937,386,6004,1.128857e7,1.55513,0.59934,0.9020,0.5142,3.841,0.33226,1.2126e-3,135265,2.053401e5,5.375645e4,847.2,1.204904e4,9.524102e4,1.475802e4,12867,160099,10920,391,1.713522e-1,3.607372e5,8.391e-15,1.315
5987520,504,21.316,1924.8,844.2,7.130078e7,4.851944e7,206.9,1.793168e7,7.936e-14,8.907897e6,1.292165e7,3.910e-14,1.802e-13,4.452615e4,4.823403e4,4.022188e4,3.949716e4,3.528813e4,3.603810e4,2212,380,6018,1.090909e7,1.57811,0.60121,0.9011,0.5145,3.791,0.33493,1.3286e-3,134814,2.114526e5,5.488014e4,877.1,1.240882e4,9.604885e4,1.482890e4,13874,160547,10955,403,1.742173e-1,3.645549e5,7.983e-14,1.319
5999400,505,21.358,1950.5,856.7,7.051576e7,4.726534e7,203.6,1.865568e7,7.149e-14,8.919416e6,1.293627e7,2.036e-13,4.608e-14,4.448321e4,4.842348e4,3.769400e4,4.348528e4,3.296375e4,3.379436e4,2325,417,6023,1.208717e7,1.59963,0.60058,0.9009,0.5150,3.755,0.33244,1.2724e-3,134014,2.078508e5,5.495671e4,879.6,1.280620e4,9.714581e4,1.310659e4,12644,160973,10860,400,1.777324e-1,3.663591e5,2.320e-14,1.313
6011280,506,21.284,1995.0,887.6,7.043539e7,4.645476e7,214.6,1.889846e7,7.156e-14,8.934114e6,1.295305e7,2.335e-14,2.475e-13,4.511246e4,5.009458e4,3.881258e4,4.804809e4,3.041403e4,3.331939e4,2468,484,6038,1.194807e7,1.62545,0.60275,0.9013,0.5153,3.799,0.33544,1.2914e-3,133498,2.105217e5,5.598084e4,894.2,1.238441e4,9.825638e4,1.163843e4,11121,161647,10773,402,1.794798e-1,3.705135e5,1.163e-14,1.325
6023160,507,21.340,1980.7,861.1,6.978603e7,4.676227e7,212.4,1.842541e7,7.582e-14,8.948783e6,1.296808e7,1.361e-13,7.929e-14,4.435926e4,4.936226e4,4.045024e4,4.642293e4,2.969081e4,3.433263e4,2336,472,6046,1.219244e7,1.63271,0.60074,0.9016,0.5158,3.828,0.33826,1.2987e-3,133354,2.095030e5,5.568661e4,905.0,1.260717e4,9.758297e4,1.402282e4,12469,161385,10569,407,1.786208e-1,3.718028e5,1.879e-15,1.320
6035040,508,21.141,1911.5,836.8,7.013575e7,4.713180e7,210.1,1.819223e7,7.372e-14,8.960250e6,1.297976e7,8.315e-14,1.303e-13,4.399216e4,4.847842e4,4.231048e4,4.432013e4,3.252525e4,3.680107e4,2207,469,6056,1.138899e7,1.61813,0.60036,0.9021,0.5161,3.821,0.34114,1.3791e-3,133692,2.063092e5,5.440538e4,871.9,1.309752e4,9.599083e4,1.582932e4,14394,161421,10629,400,1.793337e-1,3.706503e5,2.513e-14,1.310
6046920,509,20.944,1899.3,840.3,7.068010e7,4.859991e7,201.8,1.794710e7,7.369e-14,8.967695e6,1.298890e7,1.957e-13,3.327e-14,4.333299e4,4.787856e4,4.299588e4,4.614359e4,3.588824e4,3.873167e4,2120,434,6070,1.175709e7,1.62167,0.59825,0.9027,0.5165,3.743,0.34447,1.3781e-3,134084,2.039060e5,5.275347e4,853.9,1.327692e4,9.486781e4,1.444056e4,12851,160941,10533,407,1.803869e-1,3.720153e5,1.100e-13,1.315
6058800,510,20.846,1909.9,866.2,7.043131e7,4.933185e7,190.3,1.799623e7,6.314e-14,8.972630e6,1.299719e7,2.512e-14,1.182e-13,4.302590e4,4.803392e4,3.968702e4,4.391994e4,3.809042e4,3.974474e4,1969,410,6079,1.111050e7,1.61409,0.59909,0.9031,0.5170,3.688,0.34705,1.3376e-3,134640,2.057615e5,5.316485e4,859.3,1.298245e4,9.633948e4,1.500677e4,12090,160690,10502,440,1.773237e-1,3.722029e5,6.615e-14,1.318
6070680,511,21.013,1922.0,867.8,7.022774e7,4.881517e7,193.9,1.795852e7,7.924e-14,8.979033e6,1.300827e7,1.046e-13,1.004e-13,4.316708e4,4.725922e4,3.986639e4,3.985655e4,3.676416e4,3.618653e4,2036,422,6088,1.187889e7,1.62944,0.60697,0.9017,0.5174,3.633,0.34208,1.2943e-3,134957,2.043042e5,5.369965e4,853.4,1.268760e4,9.642225e4,1.362347e4,12091,161192,10411,404,1.777574e-1,3.723722e5,4.064e-14,1.307
6082560,512,21.221,1915.5,863.9,7.066418e7,4.893667e7,197.9,1.778942e7,7.099e-14,8.986673e6,1.302169e7,1.639e-13,1.377e-13,4.317283e4,4.713482e4,4.026375e4,4.144251e4,3.553300e4,3.370742e4,2084,416,6100,1.095182e7,1.61090,0.60716,0.9020,0.5179,3.644,0.33669,1.2543e-3,135032,2.058872e5,5.434957e4,862.0,1.269634e4,9.663434e4,1.707875e4,14786,161555,10172,400,1.761074e-1,3.688975e5,2.168e-13,1.311
6094440,513,21.384,1898.1,854.4,7.062614e7,4.941880e7,191.0,1.786465e7,6.756e-14,8.995017e6,1.303617e7,1.116e-13,7.601e-14,4.314934e4,4.796813e4,4.042858e4,4.364317e4,3.480551e4,3.348708e4,2067,381,6107,1.149059e7,1.62052,0.60876,0.9020,0.5184,3.641,0.33667,1.2616e-3,135152,2.070417e5,5.470163e4,847.8,1.203125e4,9.503365e4,1.538826e4,13953,161079,10270,400,1.773752e-1,3.705373e5,1.194e-14,1.313
6106320,514,21.347,1857.6,831.1,6.980624e7,4.920421e7,184.8,1.802185e7,7.917e-14,9.003734e6,1.305102e7,2.218e-13,1.212e-13,4.312950e4,4.788971e4,3.901386e4,4.104394e4,3.441219e4,3.304242e4,2022,378,6117,1.078522e7,1.62460,0.60851,0.9011,0.5189,3.639,0.33920,1.2755e-3,135672,2.113398e5,5.593480e4,848.1,1.249608e4,9.654637e4,1.651461e4,14951,160787,10358,406,1.769299e-1,3.717357e5,2.505e-15,1.312
6118200,515,21.427,1873.9,843.5,7.058928e7,4.926829e7,193.3,1.796299e7,6.865e-14,9.012804e6,1.306432e7,2.377e-14,2.572e-13,4.327877e4,4.781682e4,4.111076e4,4.409036e4,3.420867e4,3.451945e4,2077,385,6131,1.153058e7,1.62517,0.61122,0.9019,0.5194,3.657,0.33821,1.2647e-3,135672,2.090297e5,5.582557e4,830.4,1.233953e4,9.615429e4,1.586128e4,14317,160903,10343,404,1.783793e-1,3.721782e5,1.289e-13,1.315
6130080,516,21.112,1824.2,799.0,7.142699e7,4.984642e7,200.3,1.738431e7,6.943e-14,9.022313e6,1.307759e7,1.301e-13,2.421e-15,4.167811e4,4.562829e4,3.994426e4,3.947673e4,3.216949e4,3.235549e4,1966,392,6140,1.027016e7,1.59190,0.61478,0.9021,0.5200,3.734,0.34736,1.3186e-3,135842,2.119937e5,5.557878e4,836.3,1.267874e4,9.475139e4,2.048599e4,15546,160921,10490,399,1.710195e-1,3.713803e5,1.058e-13,1.324
6141960,517,21.041,1832.5,806.3,7.178998e7,5.030671e7,192.3,1.759613e7,6.584e-14,9.033396e6,1.309258e7,2.804e-14,9.276e-14,4.187117e4,4.565583e4,4.556005e4,4.143309e4,3.078824e4,3.067081e4,2064,359,6153,1.103768e7,1.56875,0.61731,0.9024,0.5203,3.851,0.34272,1.2354e-3,135650,2.074274e5,5.456836e4,827.0,1.219974e4,9.495199e4,1.997571e4,16799,161101,10680,406,1.699897e-1,3.681116e5,2.688e-14,1.324
6153840,518,21.155,1882.1,824.6,7.167546e7,5.002098e7,195.9,1.758268e7,6.165e-14,9.043148e6,1.310856e7,8.157e-14,1.373e-13,4.263786e4,4.724224e4,4.538895e4,4.435415e4,3.288551e4,3.126000e4,2214,379,6161,1.025776e7,1.57843,0.62134,0.9020,0.5208,3.866,0.34174,1.2952e-3,135678,2.123484e5,5.587974e4,868.7,1.254238e4,9.680499e4,1.642062e4,14767,161433,10741,414,1.723074e-1,3.698751e5,9.647e-14,1.318
6165720,519,21.159,1875.7,823.2,7.176576e7,5.023170e7,193.6,1.769926e7,4.904e-14,9.053606e6,1.312376e7,1.236e-13,1.581e-13,4.251263e4,4.698543e4,4.455402e4,4.648447e4,3.205494e4,3.178042e4,2130,381,6169,1.098870e7,1.57931,0.61873,0.9015,0.5212,3.951,0.34249,1.2686e-3,135575,2.087339e5,5.536014e4,852.3,1.263184e4,9.577985e4,1.613969e4,14302,161091,10711,416,1.739126e-1,3.699946e5,7.127e-14,1.313
6177600,520,20.969,1899.4,837.7,7.151991e7,5.001707e7,192.0,1.796624e7,4.790e-14,9.064099e6,1.313687e7,1.286e-13,5.898e-14,4.245194e4,4.691977e4,4.248296e4,4.777321e4,3.195862e4,3.381325e4,2057,418,6185,1.063130e7,1.59735,0.61973,0.9021,0.5216,3.957,0.34632,1.3061e-3,135115,2.122256e5,5.539524e4,872.9,1.264788e4,9.662946e4,1.498678e4,13159,161228,10600,451,1.738887e-1,3.734927e5,1.145e-13,1.311
6189480,521,21.053,1928.1,868.5,7.289457e7,4.989671e7,207.9,1.796275e7,5.537e-14,9.074229e6,1.315040e7,1.897e-13,1.295e-13,4.261926e4,4.794776e4,4.563401e4,4.959298e4,3.248882e4,3.441842e4,2148,425,6196,1.121558e7,1.58327,0.62750,0.9014,0.5220,4.039,0.33914,1.2892e-3,134921,2.099082e5,5.579367e4,846.4,1.272948e4,9.647144e4,1.980844e4,15391,161113,10706,414,1.651230e-1,3.696951e5,1.102e-13,1.307
6201360,522,21.112,1906.3,842.8,7.204890e7,5.030761e7,195.4,1.808576e7,5.932e-14,9.082354e6,1.316228e7,2.051e-16,4.543e-14,4.240274e4,4.720556e4,4.951038e4,4.823084e4,3.427821e4,3.532095e4,2011,413,6206,1.089249e7,1.58895,0.62688,0.9024,0.5224,4.056,0.33873,1.3295e-3,135183,2.117183e5,5.629140e4,870.9,1.274824e4,9.649800e4,1.634572e4,14491,161226,10541,427,1.675283e-1,3.703422e5,1.851e-13,1.319
6213240,523,21.032,1834.5,820.9,7.041277e7,5.054403e7,186.9,1.728228e7,6.014e-14,9.083623e6,1.317051e7,6.992e-14,1.192e-13,4.194340e4,4.623690e4,5.000639e4,4.947271e4,4.067376e4,3.801581e4,1872,384,6213,1.048244e7,1.56457,0.62459,0.9023,0.5228,4.191,0.34179,1.3169e-3,135549,2.063891e5,5.471616e4,830.4,1.320771e4,9.415329e4,1.792958e4,15969,161419,10499,416,1.680102e-1,3.681587e5,4.553e-14,1.315
6225120,524,20.932,1793.6,791.6,7.015010e7,4.973635e7,186.6,1.705286e7,7.187e-14,9.082993e6,1.317587e7,4.922e-15,8.001e-14,4.131785e4,4.561987e4,5.059574e4,5.310075e4,4.194873e4,4.025256e4,1768,326,6224,9.995201e6,1.56485,0.62131,0.9022,0.5233,4.147,0.34155,1.3099e-3,135931,2.039153e5,5.335903e4,819.7,1.267220e4,9.199446e4,1.832694e4,17256,161493,10580,415,1.708338e-1,3.675040e5,5.749e-14,1.321
6237000,525,20.835,1841.5,805.6,7.133885e7,4.925888e7,198.9,1.712554e7,8.114e-14,9.082866e6,1.317945e7,6.972e-15,1.583e-14,4.239535e4,4.651417e4,4.110327e4,5.159540e4,4.252196e4,4.293929e4,1928,325,6238,1.045830e7,1.56549,0.62109,0.9021,0.5237,4.144,0.34339,1.3375e-3,136050,2.029420e5,5.266462e4,832.8,1.238469e4,9.204051e4,1.694996e4,15227,161659,10629,411,1.764512e-1,3.683263e5,9.387e-14,1.320
6248880,526,20.901,1888.6,828.1,7.193382e7,4.888268e7,203.1,1.770458e7,5.892e-14,9.088064e6,1.318673e7,3.894e-14,4.379e-14,4.288593e4,4.733818e4,3.789311e4,4.734138e4,3.768812e4,4.005954e4,2115,364,6246,1.063715e7,1.57716,0.62160,0.9004,0.5242,4.104,0.34066,1.2939e-3,136060,2.081709e5,5.417378e4,855.8,1.261333e4,9.521471e4,1.642247e4,15056,160996,10605,423,1.796799e-1,3.692093e5,2.365e-14,1.320
6260760,527,20.785,1826.9,806.8,7.246800e7,4.927147e7,209.4,1.773378e7,6.638e-14,9.096457e6,1.319663e7,1.853e-13,1.246e-13,4.320459e4,4.802222e4,3.696723e4,4.442248e4,3.481185e4,3.811736e4,2123,379,6257,1.096633e7,1.56450,0.62105,0.8998,0.5246,4.152,0.34410,1.3255e-3,136023,2.064727e5,5.385011e4,807.7,1.281572e4,9.435403e4,1.705781e4,15240,160977,10462,424,1.801926e-1,3.685780e5,9.475e-14,1.316
6272640,528,20.785,1846.3,839.3,7.327357e7,5.012029e7,208.7,1.780346e7,5.357e-14,9.105770e6,1.320641e7,4.296e-14,4.683e-14,4.331235e4,4.828415e4,4.291901e4,4.891373e4,3.399901e4,3.850281e4,2080,365,6267,1.067076e7,1.58481,0.62057,0.9013,0.5249,4.153,0.34342,1.3094e-3,135819,2.084899e5,5.380963e4,801.1,1.274547e4,9.603788e4,1.446600e4,12734,161186,10454,426,1.843083e-1,3.709356e5,1.467e-13,1.322
6284520,529,21.190,1940.2,863.1,7.237697e7,4.957318e7,202.5,1.820245e7,5.219e-14,9.115925e6,1.321659e7,1.259e-13,1.151e-13,4.390899e4,4.864554e4,3.942654e4,4.621628e4,3.375360e4,3.847225e4,2313,373,6284,1.124888e7,1.61849,0.62145,0.9009,0.5252,4.110,0.34277,1.3147e-3,135615,2.129039e5,5.584400e4,869.3,1.267898e4,9.861204e4,1.211998e4,10865,161243,10382,423,1.864753e-1,3.753501e5,1.303e-14,1.326
