step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
40000,1,875,24.54,3.69,3.99,0.35,12.58,1.00,2.41,0.422,0.206,137786.0,96470.7,4,163,3.77,2.48,1.44,2.4082,186.91,40486.1,0.0000,13.5367,5461,15.2429,610,0.3069,1834.5,90.55,3.0101,0.0,0.0000,1.000,0.3296
40000,2,717,23.38,3.35,3.96,0.37,12.07,0.96,2.32,0.409,0.162,100148.8,63620.9,4,185,3.63,2.35,1.38,1.5635,190.99,49171.7,0.0000,9.8890,5461,15.2429,474,0.1929,1134.7,61.79,6.7215,0.0,0.0000,1.000,0.1150
50000,0,1089,24.92,3.15,4.07,0.30,13.13,0.92,2.26,0.363,0.258,452893.4,467752.5,5,151,3.77,2.22,1.37,16.9564,465.55,34851.4,0.0041,43.5893,5462,37.4954,828,2.4627,15535.9,147.65,3.0640,0.0,0.0000,1.000,0.6946
50000,1,924,24.65,3.50,4.93,0.20,10.93,1.03,2.40,0.383,0.205,455985.2,450766.8,5,137,3.63,2.42,1.46,16.7893,244.47,34001.5,0.0000,43.9339,5461,37.4885,777,2.4381,15968.2,90.55,10.8162,0.0,0.0000,1.000,0.3296
50000,2,738,24.94,3.48,4.25,0.12,12.17,0.90,2.26,0.350,0.169,363329.0,328969.5,5,171,3.69,2.34,1.39,10.9431,188.26,39691.6,0.0000,35.2392,5461,37.4885,523,1.4642,9612.9,61.79,25.9506,0.0,0.0000,1.000,0.1150
60000,0,1042,25.08,3.70,4.28,0.39,12.05,0.98,2.53,0.427,0.243,249768.7,185874.4,4,136,3.76,2.52,1.39,5.2193,335.94,22235.1,0.9747,24.5058,5462,15.1130,754,0.8154,4890.2,147.65,1.4239,0.0,0.0000,1.000,0.6946
60000,1,783,25.45,3.55,4.30,0.36,12.60,1.03,2.44,0.442,0.187,137292.7,96045.7,4,162,3.84,2.45,1.36,2.5479,287.66,39803.7,0.0000,13.4859,5461,15.1103,721,0.3308,1991.3,90.55,3.0016,0.0,0.0000,1.000,0.3296
60000,2,650,26.22,3.79,4.35,0.42,12.47,1.02,2.47,0.432,0.156,99643.9,63035.2,4,213,3.85,2.55,1.36,1.6448,251.46,48847.0,0.0000,9.8946,5461,15.1103,533,0.1923,1093.2,61.79,6.7129,0.0,0.0000,1.000,0.1150
70000,0,1104,26.00,2.85,3.89,0.39,14.95,0.74,2.15,0.320,0.278,449989.9,438409.1,2,128,3.89,2.11,1.30,15.8511,405.35,34681.4,0.0087,43.2408,5462,37.8459,746,2.5158,16174.9,147.65,3.0609,0.0,0.0000,1.000,0.6946
70000,1,833,25.03,3.63,4.22,0.46,11.89,0.95,2.51,0.405,0.193,459488.2,451522.3,3,159,3.67,2.48,1.38,16.9488,312.98,33960.4,0.0000,44.2057,5461,37.8389,966,2.8841,18333.6,90.55,10.9647,0.0,0.0000,1.000,0.3296
70000,2,652,25.37,3.68,4.95,0.53,10.90,1.17,2.50,0.480,0.150,365191.6,341336.0,3,186,3.76,2.50,1.37,11.6492,222.31,39568.0,0.0000,35.3973,5461,37.8389,743,1.9010,12033.6,61.79,26.3339,0.0,0.0000,1.000,0.1150
80000,0,915,24.04,3.50,4.11,0.37,12.31,0.92,2.47,0.425,0.213,248827.6,197830.8,3,135,3.76,2.43,1.34,5.4654,290.99,21310.1,0.8876,24.5576,5462,15.1314,970,0.8980,5296.6,147.65,1.4200,0.0,0.0000,1.000,0.6946
80000,1,908,24.29,3.61,4.30,0.36,12.25,0.92,2.55,0.434,0.212,137945.5,102241.0,3,150,3.70,2.50,1.39,2.6258,232.06,38921.6,0.0000,13.5164,5461,15.1287,888,0.4285,2449.7,90.55,3.0031,0.0,0.0000,1.000,0.3296
80000,2,704,23.44,3.37,4.00,0.27,12.44,0.94,2.43,0.459,0.163,100169.0,67420.5,3,201,3.70,2.38,1.30,1.6387,224.70,48119.6,0.0000,9.8775,5461,15.1287,641,0.2676,1502.5,61.79,6.7231,0.0,0.0000,1.000,0.1150
90000,0,1122,23.27,3.82,4.03,0.38,11.00,0.92,2.64,0.458,0.247,454460.4,424945.7,2,135,3.53,2.59,1.34,14.6785,259.25,33567.4,0.0139,43.6033,5462,38.3525,948,2.5410,16082.8,147.65,3.1141,0.0,0.0000,1.000,0.6946
90000,1,986,23.04,3.66,3.86,0.40,11.20,0.90,2.58,0.436,0.217,462303.5,439302.9,2,155,3.61,2.52,1.37,15.5719,239.58,33781.2,0.0000,44.2514,5461,38.3455,855,2.8628,17854.9,90.55,10.9649,0.0,0.0000,1.000,0.3296
90000,2,659,22.73,3.46,3.90,0.57,11.16,1.01,2.44,0.481,0.143,366222.4,325078.8,2,177,3.56,2.42,1.28,10.4171,106.94,39621.8,0.0000,35.3854,5461,38.3455,668,1.8510,11545.3,61.79,26.2343,0.0,0.0000,1.000,0.1150
100000,0,1220,18.35,2.77,2.94,0.24,9.35,0.72,2.25,0.358,0.213,251498.9,184733.0,1,157,3.18,2.17,1.27,4.6243,236.57,21902.6,0.9342,24.6227,5462,15.4344,787,0.6063,3711.8,147.65,1.4303,0.0,0.0000,1.000,0.6946
100000,1,1105,19.20,2.88,3.87,0.42,8.90,0.83,2.27,0.400,0.204,138314.4,94424.2,1,162,3.22,2.20,1.27,2.1804,269.39,39989.7,0.0000,13.5327,5461,15.4316,623,0.2541,1556.3,90.55,2.9807,0.0,0.0000,1.000,0.3296
100000,2,748,18.44,2.69,3.18,0.36,9.25,0.77,2.18,0.373,0.132,101317.2,66096.9,1,207,3.24,2.13,1.23,1.4698,176.77,49338.9,0.0000,9.9467,5461,15.4316,500,0.1556,898.9,61.79,6.7388,0.0,0.0000,1.000,0.1150
