step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
60000,0,1201,24.47,0.25,5.92,0.44,8.68,0.00,1.09,0.003,0.212,251826.4,196863.2,6,183,3.11,1.06,1.11,4.4725,453.91,27514.5,0.0000,25.3052,5462,15.0198,859,0.2224,1472.3,160.59,1.5283,0.0,0.0000,1.000,0.7105
60000,1,921,23.31,0.12,5.80,0.68,7.87,0.00,1.04,0.001,0.151,135289.1,93039.2,6,188,3.00,1.05,1.04,1.8935,247.16,36421.9,0.0000,13.6223,5461,15.0171,475,0.0534,367.3,80.07,4.3825,0.0,0.0000,1.000,0.1979
60000,2,657,20.97,0.28,5.07,0.92,7.57,0.01,1.15,0.008,0.104,92315.4,59273.0,5,175,3.04,1.19,1.17,1.2060,177.31,46943.3,0.0000,9.3656,5461,15.0171,429,0.0239,155.3,59.33,6.5949,0.0,0.0000,1.000,0.0179
70000,0,1215,23.97,0.05,4.75,0.06,9.50,0.00,1.02,0.000,0.201,473483.0,579938.6,7,214,2.60,1.02,1.02,17.6610,164.92,29034.0,0.0000,45.1464,5462,38.0473,840,3.8963,23414.3,160.59,3.5430,0.0,0.0000,1.000,0.7105
70000,1,1049,23.85,0.09,4.59,0.07,9.91,0.00,1.04,0.000,0.176,452316.2,555748.3,7,241,2.68,1.02,1.03,16.6807,145.52,30847.8,0.0000,43.2334,5461,38.0403,705,3.7490,22248.1,80.07,15.6752,0.0,0.0000,1.000,0.1979
70000,2,818,23.67,0.08,4.77,0.06,9.35,0.00,1.02,0.000,0.133,383042.2,443950.5,5,279,2.60,1.01,1.03,12.2092,78.13,39960.5,0.0000,36.9160,5461,38.0403,666,2.7354,15954.9,59.33,28.0592,0.0,0.0000,1.000,0.0179
80000,0,1177,22.12,0.05,4.60,0.04,8.77,0.00,1.02,0.000,0.181,276904.5,172450.9,6,169,2.53,1.01,1.02,3.3093,134.80,23896.6,0.0000,27.1263,5462,17.0443,654,0.5840,3784.8,160.59,1.6417,0.0,0.0000,1.000,0.7105
80000,1,943,22.19,0.03,4.79,0.06,8.41,0.00,1.01,0.000,0.143,147963.9,83219.3,6,253,2.45,1.01,1.02,1.5194,107.89,35122.3,0.0000,14.5242,5461,17.0412,486,0.2386,1490.9,80.07,4.6464,0.0,0.0000,1.000,0.1979
80000,2,791,22.14,0.11,4.47,0.01,8.94,0.00,1.04,0.000,0.122,101356.0,52154.0,6,294,2.62,1.02,1.04,1.0037,85.42,48214.6,0.0000,9.9211,5461,17.0412,408,0.1345,835.1,59.33,6.9575,0.0,0.0000,1.000,0.0179
90000,0,1109,25.47,0.18,5.37,0.04,9.09,0.00,1.07,0.000,0.185,485587.8,364581.0,10,190,2.52,1.05,1.06,10.4609,140.65,27341.2,0.0000,46.6902,5462,42.3072,981,3.6809,23215.8,160.59,3.6408,0.0,0.0000,1.000,0.7105
90000,1,1074,24.91,0.15,5.05,0.11,9.53,0.00,1.04,0.000,0.184,461642.7,346258.2,12,287,2.55,1.02,1.05,10.2805,129.13,29501.3,0.0000,44.2971,5461,42.2994,722,3.4480,22138.1,80.07,15.8289,0.0,0.0000,1.000,0.1979
90000,2,922,24.27,0.03,4.97,0.03,9.74,0.00,1.01,0.000,0.155,393036.9,269413.7,12,292,2.64,1.01,1.01,7.0889,83.38,39080.5,0.0000,37.9267,5461,42.2994,611,2.4543,15566.7,59.33,28.6074,0.0,0.0000,1.000,0.0179
100000,0,1138,25.58,0.14,5.10,0.07,10.12,0.00,1.05,0.001,0.201,279916.2,160333.2,5,181,2.72,1.03,1.05,3.0518,147.19,21902.2,0.0000,27.4515,5462,17.2103,820,0.6387,4175.4,160.59,1.6304,0.0,0.0000,1.000,0.7105
100000,1,869,24.90,0.12,4.61,0.03,10.67,0.00,1.03,0.000,0.154,147809.6,73189.2,4,245,2.68,1.02,1.04,1.4325,101.56,33850.9,0.0000,14.5530,5461,17.2071,603,0.2546,1643.2,80.07,4.6539,0.0,0.0000,1.000,0.1979
100000,2,760,24.06,0.05,4.55,0.03,10.27,0.00,1.02,0.000,0.129,100834.9,48494.9,3,258,2.73,1.01,1.02,1.0100,116.62,47651.1,0.0000,9.9498,5461,17.2071,460,0.1275,783.6,59.33,6.9389,0.0,0.0000,1.000,0.0179
