step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
60000,0,1049,22.66,3.70,4.19,0.12,9.29,1.02,2.26,0.341,0.209,255444.2,166682.2,2,175,3.46,2.48,1.46,4.3115,366.25,26729.0,0.0000,25.2635,5462,14.8518,840,0.5399,3359.6,166.47,1.1555,0.0,0.0000,1.000,0.7549
60000,1,836,21.97,3.34,4.25,0.20,9.16,1.01,2.15,0.311,0.162,134072.2,86513.4,2,193,3.49,2.31,1.37,2.0600,204.90,39360.6,0.0000,13.2789,5461,14.8491,651,0.1743,1102.6,81.57,4.0140,0.0,0.0000,1.000,0.1939
60000,2,566,20.29,2.58,3.68,0.31,9.62,0.81,1.83,0.270,0.103,84828.9,51644.5,2,214,3.44,2.07,1.28,1.2219,112.59,44890.0,0.0000,8.4223,5461,14.8491,357,0.0663,418.9,51.95,7.8732,0.0,0.0000,1.000,0.0059
70000,0,1063,26.12,4.48,5.09,0.16,10.18,1.41,2.53,0.441,0.242,442527.8,381471.0,2,196,3.64,2.77,1.43,12.9654,341.53,32835.2,0.0000,42.6019,5462,35.5853,660,2.3823,15234.8,166.47,2.4733,0.0,0.0000,1.000,0.7549
70000,1,866,25.01,3.90,4.54,0.23,10.73,1.28,2.32,0.412,0.192,421599.5,360489.3,2,153,3.58,2.56,1.40,12.1647,228.99,37587.2,0.0000,40.6229,5461,35.5788,526,2.2948,14619.2,81.57,14.4034,0.0,0.0000,1.000,0.1939
70000,2,608,24.93,4.14,4.96,0.18,9.93,1.39,2.40,0.426,0.134,320517.7,256001.9,2,179,3.56,2.66,1.42,7.4012,117.22,41053.1,0.0000,31.2462,5461,35.5788,297,1.2062,7697.2,51.95,30.9061,0.0,0.0000,1.000,0.0059
80000,0,1054,22.80,3.78,4.34,0.11,8.52,1.15,2.30,0.375,0.202,254806.9,160118.3,2,163,3.34,2.47,1.40,4.1471,344.26,27644.3,0.0000,25.2375,5462,14.6882,596,0.2586,1750.8,166.47,1.1393,0.0,0.0000,1.000,0.7549
80000,1,875,24.83,4.18,4.91,0.24,8.80,1.24,2.44,0.397,0.181,133000.9,77746.2,2,204,3.48,2.63,1.43,2.0850,318.75,40089.4,0.0000,13.1539,5461,14.6855,454,0.0861,584.9,81.57,3.9784,0.0,0.0000,1.000,0.1939
80000,2,516,22.96,3.53,4.38,0.10,9.15,1.13,2.19,0.378,0.102,84221.3,51793.9,2,180,3.43,2.38,1.32,1.4404,113.63,45337.5,0.0000,8.3546,5461,14.6855,163,0.0215,164.6,51.95,7.8499,0.0,0.0000,1.000,0.0059
90000,0,951,23.75,3.81,4.25,0.01,9.55,1.12,2.31,0.386,0.192,426497.8,399499.2,2,157,3.36,2.54,1.44,12.0337,227.75,33888.1,0.0000,41.5841,5462,34.4940,472,1.1576,8077.4,166.47,2.3902,0.0,0.0000,1.000,0.7549
90000,1,895,25.08,4.07,4.25,0.12,10.32,1.11,2.37,0.370,0.193,407326.8,368777.7,2,184,3.38,2.60,1.43,11.1843,159.18,38620.7,0.0000,39.7189,5461,34.4877,349,1.1120,7744.6,81.57,13.7212,0.0,0.0000,1.000,0.1939
90000,2,639,24.41,4.24,4.51,0.02,9.13,1.23,2.44,0.423,0.130,309487.7,250753.9,2,241,3.28,2.68,1.39,6.4705,92.50,41239.5,0.0000,30.4964,5461,34.4877,153,0.5297,3687.3,51.95,29.9880,0.0,0.0000,1.000,0.0059
100000,0,1041,21.54,2.85,3.55,0.04,10.12,0.55,2.01,0.252,0.198,248575.6,177363.5,2,159,3.30,2.14,1.30,4.6059,248.58,29151.4,0.0000,24.6069,5462,14.3513,320,0.1870,1237.6,166.47,1.1228,0.0,0.0000,1.000,0.7549
100000,1,711,20.81,2.66,3.10,0.04,10.39,0.55,1.91,0.250,0.131,130870.1,85316.2,2,166,3.20,2.03,1.24,2.0834,121.10,40154.0,0.0000,12.9780,5461,14.3487,191,0.0444,315.5,81.57,3.9527,0.0,0.0000,1.000,0.1939
100000,2,632,21.19,2.79,4.23,0.09,9.02,0.57,1.93,0.244,0.116,83395.2,49294.2,2,242,3.22,2.10,1.27,1.2217,141.59,44760.0,0.0000,8.3396,5461,14.3487,97,0.0135,95.5,51.95,7.8727,0.0,0.0000,1.000,0.0059
