step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
340000,2130,1.410,0.047,10.82,38476,35994,1634,0,883,0,1093093.8,9827.7,0.002,0.355,0.558,0.085,186,8.01,1.31,0.00,0.11,0.00,0.00,0.00,0.06,8.00,1.29,0.00,0.00,0.000,0.000,48,0.857,0.212,0.787,0.000,0.001,4414,2377,1,0.995,0.005,0.001,29674,0.134,0.195,0.001,109.35,15321,0,9827.669,0.000,0.000,238747,1.00,16.12,0.000,0.000,0.000,8,8,8,28,17060,0.065,0.01,0.0064,0.077,686,0.031,0.000,0.064,0.000,2.66,3.01,4.96,0.00,0.000,1.00,1.00,1.00,0.031,0.00279,52.52,1.1024,15.18,135999.8,140225.0,1.962,0.1190,109.225,45.528,0.909,0.385,108.1,109.226,6.044,22,92.7,8.00,0.560
350000,2133,1.386,0.047,10.88,39137,36649,1596,0,889,5,1093889.1,9886.3,0.002,0.354,0.558,0.086,185,8.03,1.27,0.01,0.21,0.00,0.11,0.00,0.07,8.02,1.29,0.00,0.00,0.000,0.008,53,0.854,0.218,0.778,0.000,0.005,4457,2576,1,1.000,0.000,0.001,32966,0.136,0.156,0.000,109.36,15518,0,1977.258,0.000,0.000,243056,1.00,16.11,0.000,0.000,0.000,8,8,8,32,17123,0.065,0.01,0.0064,0.068,694,0.032,0.000,0.064,0.000,2.68,3.03,4.95,0.00,0.000,1.00,1.00,1.00,0.032,0.00278,52.51,1.1080,11.51,136053.7,140225.1,1.967,0.1194,109.242,45.783,0.905,0.386,108.5,109.242,6.142,16,62.5,7.96,0.641
360000,2148,1.389,0.044,10.93,38951,36486,1603,0,847,0,1094035.1,9878.7,0.002,0.356,0.558,0.085,183,8.06,1.43,0.00,0.06,0.01,0.23,0.01,0.19,8.05,1.39,0.00,0.00,0.001,0.014,61,0.848,0.230,0.770,0.000,0.001,4285,2603,1,0.970,0.030,0.002,27217,0.137,0.148,0.000,109.36,16021,0,9878.691,0.000,0.000,247523,1.00,16.09,0.000,0.000,0.000,8,8,8,34,17321,0.066,0.01,0.0063,0.065,690,0.032,0.000,0.064,0.000,2.68,3.02,4.96,0.00,0.000,1.00,1.00,1.00,0.032,0.00278,52.50,1.1064,16.82,136057.3,140225.2,1.973,0.1177,109.241,45.832,0.920,0.386,109.6,109.241,6.103,17,58.7,8.00,0.608
370000,2133,1.395,0.045,10.96,38744,36349,1576,0,834,0,1093741.0,9818.8,0.002,0.355,0.558,0.085,187,8.07,1.50,0.01,0.40,0.01,0.28,0.00,0.05,8.05,1.27,0.00,0.00,0.000,0.007,52,0.831,0.218,0.781,0.000,0.001,4334,2374,1,1.000,0.000,0.001,28694,0.139,0.141,0.000,109.34,16165,0,9818.773,0.000,0.000,240177,1.00,16.09,0.000,0.000,0.000,8,8,8,43,17211,0.066,0.01,0.0064,0.072,697,0.031,0.000,0.063,0.000,2.66,3.03,4.95,0.00,0.000,1.00,1.00,1.00,0.031,0.00280,52.52,1.1006,13.18,136061.9,140225.3,1.972,0.1188,109.227,45.516,0.913,0.386,108.6,109.227,6.095,13,49.5,7.93,0.619
380000,2146,1.428,0.046,10.95,38340,35908,1580,0,839,5,1094004.1,9740.9,0.002,0.357,0.556,0.086,188,8.06,1.31,0.00,0.00,0.00,0.13,0.00,0.15,8.05,1.28,0.00,0.00,0.000,0.008,53,0.823,0.222,0.776,0.000,0.002,4323,2154,2,0.994,0.000,0.001,24243,0.136,0.162,0.000,109.37,16224,0,1948.184,0.000,0.000,233669,1.00,16.10,0.000,0.000,0.000,8,8,8,28,17301,0.066,0.01,0.0063,0.069,693,0.030,0.000,0.062,0.000,2.62,3.02,4.95,0.00,0.000,1.00,1.00,1.00,0.030,0.00280,52.50,1.0925,14.93,135956.1,140225.4,1.964,0.1179,109.237,45.394,0.906,0.385,109.4,109.237,6.083,20,73.2,8.00,0.646
390000,2145,1.383,0.045,10.97,38434,36047,1577,0,811,3,1093640.6,9729.4,0.002,0.356,0.557,0.085,184,8.12,1.55,0.00,0.00,0.01,0.35,0.01,0.17,8.11,1.53,0.00,0.00,0.001,0.020,57,0.800,0.216,0.782,0.000,0.002,4297,2196,1,0.986,0.014,0.002,25229,0.130,0.163,0.000,109.38,16284,0,3243.123,0.000,0.000,234591,1.00,16.06,0.000,0.000,0.000,8,8,9,40,17425,0.066,0.01,0.0063,0.062,707,0.031,0.000,0.062,0.000,2.67,3.03,4.97,0.00,0.000,1.00,1.00,1.00,0.031,0.00279,52.49,1.0904,16.34,136069.1,140225.5,1.963,0.1170,109.270,45.319,0.915,0.385,109.4,109.270,6.076,21,70.6,8.00,0.637
400000,2124,1.421,0.045,10.97,38103,35653,1665,0,806,1,1093593.8,9806.7,0.002,0.356,0.557,0.085,186,8.12,1.26,0.00,0.00,0.01,0.20,0.01,0.28,8.10,1.24,0.00,0.00,0.001,0.015,49,0.750,0.230,0.766,0.000,0.003,4156,1816,3,0.985,0.003,0.001,27637,0.125,0.168,0.001,109.38,16214,0,9806.696,0.000,0.000,224945,1.00,16.10,0.000,0.000,0.000,8,8,9,29,17246,0.066,0.01,0.0064,0.071,683,0.029,0.000,0.060,0.000,2.69,3.04,4.95,0.00,0.000,1.00,1.00,1.00,0.029,0.00283,52.51,1.1001,12.72,136015.0,140225.6,1.947,0.1194,109.251,45.127,0.904,0.385,108.0,109.251,6.005,18,71.2,8.00,0.591
410000,2137,1.387,0.045,10.97,37732,35331,1640,0,748,0,1094011.5,9640.4,0.002,0.357,0.558,0.083,188,8.06,1.14,0.01,0.30,0.00,0.02,0.01,0.20,8.03,1.18,0.00,0.02,0.000,0.011,53,0.724,0.223,0.773,0.000,0.004,4122,1731,3,0.991,0.000,0.002,26127,0.122,0.162,0.000,109.39,16150,0,9640.358,0.000,0.000,219018,1.01,16.23,0.000,0.000,0.000,7,8,9,30,17215,0.066,0.01,0.0064,0.064,692,0.029,0.000,0.059,0.000,2.63,3.00,4.91,0.00,0.000,1.01,1.01,1.02,0.029,0.00283,52.49,1.0810,11.06,136076.3,140225.7,1.958,0.1168,109.275,44.821,0.905,0.385,108.6,109.275,5.863,13,60.8,7.96,0.519
420000,2158,1.370,0.044,10.98,37521,35058,1702,0,740,0,1094716.8,9703.1,0.002,0.359,0.558,0.081,187,8.20,1.68,0.00,0.02,0.01,0.17,0.01,0.25,8.19,1.61,0.00,0.00,0.001,0.011,54,0.721,0.225,0.772,0.000,0.003,4049,1703,1,0.992,0.008,0.001,25047,0.140,0.157,0.000,109.44,16034,0,9703.086,0.000,0.000,214612,1.00,16.08,0.000,0.000,0.000,8,8,9,47,17701,0.068,0.01,0.0062,0.077,710,0.028,0.000,0.058,0.000,2.68,3.04,4.95,0.00,0.000,1.00,1.00,1.00,0.028,0.00282,52.44,1.0885,11.22,136081.2,140225.8,1.956,0.1179,109.322,44.595,0.924,0.385,110.6,109.322,5.827,17,62.6,8.00,0.517
430000,2147,1.415,0.043,10.98,37313,34858,1674,0,792,0,1094726.9,9697.1,0.002,0.357,0.558,0.083,187,8.18,1.61,0.00,0.04,0.00,0.04,0.01,0.19,8.17,1.58,0.00,0.00,0.000,0.005,55,0.708,0.226,0.773,0.000,0.001,4053,1515,2,0.979,0.000,0.001,21542,0.135,0.160,0.000,109.41,15842,0,9697.051,0.000,0.000,213996,1.00,16.11,0.000,0.000,0.000,8,8,9,34,17563,0.067,0.01,0.0062,0.070,696,0.028,0.000,0.057,0.000,2.68,3.00,4.95,0.00,0.000,1.00,1.00,1.00,0.028,0.00283,52.47,1.0885,10.25,136027.4,140225.9,1.956,0.1186,109.284,45.045,0.904,0.385,109.6,109.284,5.861,10,52.6,8.00,0.538
440000,2139,1.399,0.043,10.98,37141,34723,1723,0,703,0,1094401.6,9617.5,0.002,0.357,0.559,0.082,189,8.21,1.37,0.00,0.02,0.00,0.15,0.01,0.33,8.20,1.32,0.00,0.00,0.000,0.006,54,0.702,0.229,0.768,0.000,0.003,3995,1502,2,0.984,0.000,0.001,22072,0.128,0.158,0.000,109.41,15767,0,9617.459,0.000,0.000,207673,1.00,16.05,0.000,0.000,0.000,8,8,9,29,17560,0.067,0.01,0.0062,0.071,698,0.027,0.000,0.056,0.000,2.66,3.03,4.98,0.00,0.000,1.00,1.00,1.00,0.027,0.00284,52.48,1.0782,8.59,136066.2,140226.0,1.954,0.1164,109.293,44.633,0.909,0.385,109.4,109.293,5.780,11,56.6,8.00,0.475
450000,2189,1.379,0.041,10.98,37288,34804,1714,0,720,3,1094304.5,9634.9,0.002,0.358,0.557,0.082,188,8.13,1.20,0.00,0.00,0.01,0.17,0.00,0.00,8.12,1.17,0.00,0.00,0.000,0.011,49,0.715,0.249,0.751,0.000,0.001,3958,1482,2,0.985,0.009,0.000,20949,0.132,0.133,0.000,109.42,15740,0,3211.623,0.000,0.000,207668,1.00,16.13,0.000,0.000,0.000,8,8,9,30,17789,0.068,0.01,0.0062,0.071,711,0.027,0.000,0.056,0.000,2.64,3.02,4.94,0.00,0.000,1.00,1.00,1.00,0.027,0.00278,52.46,1.0799,4.75,136070.8,140226.1,1.959,0.1166,109.302,44.425,0.928,0.385,112.0,109.301,5.798,13,45.8,8.00,0.498
460000,2139,1.397,0.042,10.98,37014,34587,1756,0,721,4,1094839.5,9632.7,0.002,0.356,0.558,0.083,188,8.15,1.03,0.00,0.22,0.00,0.00,0.01,0.26,8.14,1.05,0.00,0.00,0.000,0.000,49,0.718,0.223,0.776,0.000,0.000,4107,1433,3,0.997,0.000,0.001,20357,0.140,0.087,0.000,109.44,15565,0,2408.177,0.000,0.000,206023,1.00,16.10,0.000,0.000,0.000,8,8,9,26,17442,0.067,0.01,0.0063,0.068,705,0.027,0.000,0.056,0.000,2.65,3.02,4.95,0.00,0.000,1.00,1.00,1.00,0.027,0.00284,52.47,1.0822,9.23,136092.6,140226.3,1.929,0.1183,109.322,44.569,0.906,0.386,109.9,109.323,5.839,12,26.0,4.72,0.552
470000,2148,1.394,0.042,10.97,37312,34859,1691,0,753,0,1094695.8,9626.0,0.002,0.358,0.556,0.083,185,8.24,1.75,0.00,0.00,0.01,0.25,0.00,0.09,8.23,1.73,0.00,0.00,0.000,0.014,59,0.743,0.220,0.777,0.000,0.003,4169,1296,1,1.000,0.000,0.001,21024,0.137,0.123,0.000,109.44,15637,0,9625.955,0.000,0.000,208520,1.00,16.02,0.000,0.000,0.000,8,8,9,33,17708,0.068,0.00,0.0062,0.064,717,0.027,0.000,0.057,0.000,2.71,3.03,4.98,0.00,0.000,1.00,1.00,1.00,0.027,0.00284,52.45,1.0807,9.98,136081.1,140226.4,1.943,0.1177,109.321,44.588,0.911,0.385,110.5,109.321,5.809,13,41.5,7.77,0.518
480000,2165,1.360,0.044,10.96,37278,34740,1767,0,754,0,1094258.2,9646.0,0.002,0.360,0.554,0.084,187,8.14,1.50,0.00,0.21,0.00,0.00,0.00,0.07,8.13,1.42,0.00,0.00,0.000,0.000,59,0.755,0.221,0.776,0.000,0.003,3961,1189,1,1.000,0.000,0.002,22605,0.137,0.152,0.000,109.44,15779,0,9646.011,0.000,0.000,204089,1.00,16.10,0.000,0.000,0.000,8,8,9,35,17618,0.067,0.01,0.0062,0.058,689,0.026,0.000,0.056,0.000,2.67,3.03,4.94,0.00,0.000,1.00,1.00,1.00,0.026,0.00282,52.47,1.0843,12.53,136098.7,140226.5,1.927,0.1192,109.324,44.670,0.911,0.386,110.2,109.324,5.857,20,66.0,8.00,0.564
490000,2168,1.410,0.042,10.98,37357,34863,1706,0,785,1,1093860.0,9647.9,0.002,0.360,0.551,0.086,187,8.08,1.21,0.01,0.26,0.00,0.11,0.00,0.10,8.06,1.17,0.00,0.00,0.000,0.008,59,0.754,0.223,0.775,0.000,0.001,4070,1227,1,1.000,0.000,0.001,22557,0.141,0.130,0.000,109.44,15498,0,9647.939,0.000,0.000,195983,1.00,16.17,0.000,0.000,0.000,8,8,9,25,17508,0.067,0.01,0.0063,0.066,706,0.025,0.000,0.055,0.000,2.65,3.01,4.92,0.00,0.000,1.00,1.00,1.00,0.025,0.00282,52.46,1.0840,8.99,136026.0,140226.6,1.936,0.1192,109.309,44.501,0.914,0.385,110.1,109.309,5.888,11,42.6,7.90,0.600
500000,2136,1.423,0.045,10.99,37643,35105,1750,0,820,0,1092965.5,9706.4,0.002,0.357,0.552,0.090,187,8.05,1.04,0.00,0.00,0.00,0.04,0.00,0.00,8.04,1.04,0.00,0.00,0.000,0.003,42,0.709,0.229,0.768,0.000,0.002,4092,1511,1,1.000,0.000,0.000,26518,0.133,0.166,0.000,109.40,15535,0,9706.381,0.000,0.000,185856,1.00,16.26,0.000,0.000,0.000,7,8,9,27,17185,0.066,0.01,0.0064,0.071,678,0.024,0.000,0.055,0.000,2.62,3.00,4.90,0.00,0.000,1.00,1.00,1.00,0.024,0.00283,52.47,1.0927,15.71,135992.0,140226.7,1.959,0.1210,109.275,44.497,0.892,0.385,108.8,109.276,5.939,23,78.2,8.00,0.624
510000,2152,1.389,0.045,10.96,37682,35143,1715,0,808,0,1092189.5,9657.8,0.002,0.356,0.551,0.090,187,8.21,1.67,0.00,0.00,0.01,0.37,0.02,0.39,8.18,1.50,0.00,0.00,0.001,0.015,63,0.688,0.234,0.764,0.000,0.002,4080,1971,1,0.980,0.020,0.002,29816,0.124,0.165,0.000,109.38,15311,0,9657.778,0.000,0.000,173749,1.00,16.09,0.000,0.000,0.000,8,8,9,34,17675,0.067,0.01,0.0062,0.069,708,0.023,0.000,0.053,0.000,2.69,3.04,4.95,0.00,0.000,1.00,1.00,1.00,0.023,0.00281,52.50,1.0866,8.18,136041.5,140226.8,1.946,0.1212,109.268,44.488,0.911,0.386,110.2,109.268,5.963,20,72.7,7.92,0.675
520000,2102,1.426,0.048,10.99,37705,35142,1760,0,853,0,1092228.0,9769.2,0.002,0.354,0.552,0.093,185,8.10,1.40,0.00,0.20,0.00,0.16,0.00,0.11,8.09,1.35,0.00,0.04,0.000,0.011,54,0.739,0.225,0.775,0.000,0.000,3982,2232,1,1.000,0.000,0.001,28621,0.131,0.199,0.001,109.38,15327,0,9769.204,0.000,0.000,165149,1.00,16.17,0.000,0.000,0.000,7,8,9,30,17036,0.065,0.01,0.0064,0.069,689,0.022,0.000,0.052,0.000,2.64,3.01,4.93,0.00,0.000,1.00,1.00,1.00,0.022,0.00286,52.53,1.1028,18.56,135995.1,140226.9,1.920,0.1245,109.252,45.021,0.882,0.385,107.6,109.253,5.950,25,103.7,8.00,0.656
530000,2154,1.399,0.046,10.98,37755,35157,1721,0,825,0,1091367.0,9645.3,0.002,0.356,0.548,0.095,190,8.03,1.62,0.00,0.05,0.01,0.25,0.00,0.05,8.02,1.60,0.00,0.00,0.001,0.017,50,0.768,0.225,0.773,0.000,0.001,3889,2344,1,0.995,0.005,0.001,28284,0.122,0.178,0.001,109.33,15463,0,9645.347,0.000,0.000,161240,1.00,16.23,0.000,0.000,0.000,7,8,9,39,17299,0.066,0.01,0.0063,0.069,709,0.021,0.000,0.051,0.000,2.68,3.02,4.90,0.00,0.000,1.00,1.00,1.00,0.021,0.00280,52.57,1.0881,12.83,136009.6,140227.1,1.938,0.1238,109.204,45.022,0.905,0.386,109.3,109.204,5.956,27,91.2,8.02,0.660
540000,2149,1.360,0.043,10.98,37925,35243,1812,0,875,0,1090952.4,9792.8,0.002,0.360,0.542,0.097,187,8.01,1.50,0.01,0.33,0.01,0.15,0.00,0.15,7.99,1.26,0.00,0.00,0.000,0.011,47,0.797,0.226,0.771,0.000,0.003,4080,2448,1,0.947,0.053,0.001,26258,0.119,0.116,0.000,109.34,15713,0,9792.846,0.000,0.000,167743,1.00,16.20,0.000,0.000,0.000,7,8,8,51,17215,0.066,0.01,0.0064,0.066,713,0.022,0.000,0.052,0.000,2.66,3.00,4.91,0.00,0.000,1.00,1.00,1.00,0.022,0.00282,52.56,1.1055,20.90,136154.0,140227.2,1.925,0.1250,109.233,45.175,0.918,0.386,109.2,109.233,6.016,17,43.8,7.58,0.711
550000,2141,1.389,0.043,10.98,38092,35595,1672,0,833,0,1090597.6,9670.6,0.001,0.359,0.541,0.098,184,7.96,1.39,0.00,0.06,0.00,0.11,0.01,0.26,7.95,1.37,0.00,0.00,0.000,0.008,48,0.841,0.203,0.794,0.000,0.003,4115,2544,2,0.986,0.002,0.000,23465,0.137,0.133,0.000,109.31,15681,0,9670.586,0.000,0.000,161638,1.00,16.22,0.000,0.000,0.000,7,8,8,40,17034,0.065,0.01,0.0064,0.067,700,0.021,0.000,0.051,0.000,2.65,3.02,4.90,0.00,0.000,1.00,1.00,1.00,0.021,0.00283,52.59,1.0901,12.71,136097.4,140227.3,1.934,0.1235,109.177,45.287,0.900,0.386,108.4,109.177,6.034,18,53.6,7.88,0.709
560000,2143,1.411,0.045,10.97,38785,36227,1673,0,883,3,1091625.1,9780.9,0.002,0.360,0.536,0.102,186,7.97,1.38,0.00,0.02,0.00,0.12,0.01,0.27,7.96,1.34,0.00,0.00,0.000,0.009,49,0.841,0.224,0.774,0.000,0.002,4326,2591,2,0.981,0.000,0.001,26575,0.126,0.168,0.001,109.34,16328,0,3260.290,0.000,0.000,172182,1.00,16.18,0.000,0.000,0.000,7,8,8,41,17088,0.065,0.01,0.0064,0.068,698,0.022,0.000,0.054,0.000,2.64,3.04,4.91,0.00,0.000,1.00,1.00,1.00,0.022,0.00283,52.56,1.1054,9.81,136017.9,140227.4,1.930,0.1271,109.209,46.076,0.912,0.385,109.1,109.209,6.312,16,71.5,7.95,0.910
570000,2158,1.382,0.044,10.98,38557,35969,1712,0,861,0,1091136.0,9788.3,0.002,0.361,0.541,0.097,186,8.00,1.37,0.00,0.02,0.01,0.21,0.01,0.32,7.99,1.29,0.00,0.00,0.000,0.008,51,0.866,0.222,0.773,0.000,0.004,4236,2233,2,0.993,0.000,0.002,26184,0.132,0.140,0.000,109.30,16243,0,9788.346,0.000,0.000,167038,1.00,16.11,0.000,0.000,0.000,8,8,8,32,17271,0.066,0.01,0.0063,0.070,699,0.021,0.000,0.053,0.000,2.67,3.03,4.95,0.00,0.000,1.00,1.00,1.00,0.021,0.00281,52.59,1.1057,13.23,136072.2,140227.5,1.938,0.1262,109.183,45.122,0.903,0.386,109.3,109.183,6.104,16,51.4,8.00,0.772
580000,2168,1.360,0.042,10.99,39071,36475,1647,0,939,0,1091865.2,9907.7,0.002,0.359,0.546,0.094,186,8.01,1.43,0.00,0.00,0.01,0.16,0.00,0.16,8.00,1.43,0.00,0.00,0.001,0.013,53,0.880,0.226,0.773,0.000,0.001,4363,2147,2,0.997,0.000,0.001,27583,0.126,0.157,0.000,109.31,16314,0,9907.688,0.000,0.001,172555,1.00,16.10,0.000,0.000,0.000,8,8,8,35,17369,0.066,0.01,0.0063,0.075,706,0.022,0.000,0.055,0.000,2.66,3.02,4.96,0.00,0.000,1.00,1.00,1.00,0.022,0.00278,52.59,1.1179,9.73,136132.5,140227.6,1.939,0.1271,109.187,44.961,0.926,0.386,109.8,109.187,6.148,13,57.5,8.00,0.796
590000,2169,1.356,0.049,10.98,39106,36623,1567,0,915,0,1091264.9,9783.9,0.002,0.357,0.549,0.092,188,7.95,1.61,0.00,0.00,0.02,0.63,0.00,0.15,7.93,1.54,0.00,0.00,0.001,0.029,50,0.850,0.223,0.773,0.000,0.004,4278,2016,2,0.996,0.000,0.001,26495,0.133,0.218,0.001,109.31,16334,0,9783.896,0.000,0.000,174992,1.00,16.24,0.000,0.000,0.000,7,8,8,35,17249,0.066,0.01,0.0063,0.070,706,0.023,0.000,0.057,0.000,2.64,3.01,4.89,0.00,0.000,1.00,1.00,1.00,0.023,0.00277,52.57,1.1013,11.77,136030.9,140227.7,1.958,0.1224,109.174,44.962,0.911,0.385,110.2,109.174,6.161,32,125.2,8.00,0.779
600000,2152,1.374,0.045,10.98,39577,37092,1620,0,882,5,1091678.5,9916.0,0.002,0.359,0.548,0.091,184,7.98,1.57,0.00,0.11,0.01,0.23,0.00,0.03,7.97,1.52,0.00,0.00,0.000,0.011,53,0.868,0.228,0.770,0.000,0.002,4445,2176,1,1.000,0.000,0.001,30025,0.127,0.160,0.000,109.32,16774,0,1983.209,0.000,0.000,181903,1.00,16.17,0.000,0.000,0.000,7,8,8,43,17175,0.066,0.01,0.0064,0.067,695,0.023,0.000,0.059,0.000,2.64,3.02,4.92,0.00,0.000,1.00,1.00,1.00,0.023,0.00280,52.56,1.1165,15.21,136082.2,140227.8,1.956,0.1240,109.201,45.339,0.900,0.385,109.3,109.201,6.279,22,72.6,7.98,0.881
610000,2184,1.353,0.043,10.98,39502,37029,1595,0,846,4,1092010.2,9878.2,0.002,0.362,0.552,0.084,185,7.98,1.71,0.00,0.03,0.02,0.42,0.00,0.09,7.95,1.45,0.00,0.00,0.001,0.016,61,0.848,0.223,0.775,0.000,0.002,4541,2697,1,1.000,0.000,0.001,29050,0.128,0.144,0.000,109.31,16532,0,2469.544,0.000,0.000,180477,1.00,16.19,0.000,0.000,0.000,7,8,8,36,17426,0.066,0.01,0.0063,0.065,713,0.023,0.000,0.060,0.000,2.67,3.02,4.92,0.00,0.000,1.00,1.00,1.00,0.023,0.00279,52.58,1.1090,8.40,136103.0,140227.9,1.937,0.1214,109.191,45.165,0.929,0.386,110.9,109.191,6.073,14,52.1,7.87,0.741
620000,2149,1.432,0.048,11.00,39775,37308,1560,0,942,6,1091952.2,10046.4,0.002,0.361,0.554,0.083,188,8.02,1.74,0.00,0.10,0.01,0.24,0.01,0.25,8.00,1.70,0.00,0.00,0.001,0.015,55,0.859,0.228,0.768,0.000,0.004,4451,2760,1,1.000,0.000,0.001,29718,0.141,0.211,0.001,109.34,16620,0,1674.400,0.000,0.000,184780,1.00,16.14,0.000,0.000,0.000,7,8,8,38,17238,0.066,0.01,0.0064,0.067,695,0.024,0.000,0.061,0.000,2.68,3.02,4.93,0.00,0.000,1.00,1.00,1.00,0.024,0.00282,52.54,1.1283,10.05,135917.5,140228.0,1.950,0.1231,109.199,45.637,0.894,0.385,108.8,109.199,6.180,23,105.9,8.01,0.804
630000,2145,1.376,0.044,10.99,39875,37313,1638,0,928,2,1092564.8,10182.2,0.002,0.359,0.558,0.082,186,7.96,1.01,0.00,0.09,0.00,0.09,0.00,0.13,7.95,0.99,0.00,0.00,0.000,0.009,52,0.853,0.223,0.774,0.000,0.003,4495,2946,1,1.000,0.000,0.001,30164,0.144,0.150,0.000,109.31,16715,0,5091.097,0.000,0.000,178821,1.00,16.18,0.000,0.000,0.000,7,8,8,22,17066,0.065,0.01,0.0064,0.068,703,0.023,0.000,0.062,0.000,2.65,3.04,4.91,0.00,0.000,1.00,1.00,1.00,0.023,0.00282,52.58,1.1453,14.28,136113.7,140228.1,1.940,0.1262,109.205,45.468,0.906,0.386,108.4,109.205,6.158,17,59.9,8.00,0.792
640000,2157,1.386,0.045,10.98,39788,37224,1578,0,974,0,1092158.4,10079.6,0.002,0.357,0.559,0.082,187,7.99,1.59,0.00,0.09,0.01,0.28,0.01,0.23,7.97,1.45,0.00,0.00,0.001,0.013,54,0.839,0.225,0.773,0.000,0.002,4547,3031,1,0.964,0.036,0.001,28349,0.141,0.177,0.001,109.30,16449,0,10079.606,0.000,0.001,179066,1.00,16.18,0.000,0.000,0.000,7,8,8,42,17237,0.066,0.01,0.0064,0.072,697,0.023,0.000,0.061,0.000,2.65,3.00,4.92,0.00,0.000,1.00,1.00,1.00,0.023,0.00279,52.56,1.1320,16.20,136044.3,140228.2,1.973,0.1234,109.170,45.023,0.908,0.385,109.2,109.170,6.128,22,83.0,8.00,0.739
650000,2174,1.382,0.047,10.98,39911,37352,1603,0,939,6,1092764.4,10085.5,0.002,0.359,0.557,0.082,186,7.96,1.38,0.00,0.05,0.02,0.51,0.00,0.00,7.94,1.34,0.00,0.00,0.001,0.031,63,0.837,0.238,0.757,0.000,0.005,4497,2927,1,0.960,0.040,0.000,31243,0.138,0.213,0.001,109.36,16956,0,1680.913,0.000,0.001,183902,1.00,16.22,0.000,0.000,0.000,7,8,8,34,17310,0.066,0.01,0.0063,0.073,711,0.024,0.000,0.062,0.000,2.62,2.99,4.92,0.00,0.000,1.00,1.00,1.00,0.024,0.00277,52.53,1.1345,14.61,135994.2,140228.3,1.943,0.1257,109.231,45.344,0.918,0.385,110.0,109.231,6.205,28,116.9,7.86,0.822
660000,2148,1.359,0.045,10.98,39863,37307,1604,0,978,4,1092545.0,10211.0,0.002,0.362,0.554,0.082,184,7.99,1.38,0.00,0.00,0.01,0.20,0.00,0.09,7.99,1.33,0.00,0.00,0.000,0.010,52,0.847,0.224,0.774,0.000,0.001,4630,2879,1,1.000,0.000,0.000,30518,0.138,0.178,0.001,109.36,17198,0,2552.745,0.000,0.000,183393,1.00,16.18,0.000,0.000,0.000,7,8,8,32,17172,0.066,0.01,0.0064,0.071,715,0.023,0.000,0.062,0.000,2.63,2.99,4.94,0.00,0.000,1.00,1.00,1.00,0.023,0.00284,52.53,1.1487,10.01,136118.2,140228.4,1.937,0.1276,109.247,45.325,0.913,0.386,108.7,109.247,6.162,20,82.6,8.00,0.803
670000,2146,1.397,0.047,10.99,40002,37476,1535,0,993,8,1092125.8,10042.3,0.002,0.359,0.557,0.082,185,7.97,1.65,0.01,0.22,0.01,0.21,0.01,0.29,7.94,1.64,0.00,0.04,0.001,0.021,69,0.831,0.212,0.782,0.000,0.006,4574,2653,1,1.000,0.000,0.004,26375,0.144,0.167,0.000,109.38,17206,0,1255.289,0.000,0.000,183338,1.00,16.25,0.000,0.000,0.000,7,8,8,42,17113,0.065,0.01,0.0064,0.065,690,0.024,0.000,0.062,0.000,2.65,3.01,4.90,0.00,0.000,1.00,1.00,1.00,0.024,0.00281,52.52,1.1303,14.71,136008.5,140228.5,1.934,0.1252,109.245,45.440,0.901,0.386,109.1,109.245,6.172,20,72.2,8.00,0.798
680000,2131,1.407,0.042,11.00,39924,37296,1632,0,1011,9,1092968.0,10172.4,0.002,0.358,0.560,0.080,186,7.97,1.38,0.00,0.06,0.01,0.19,0.01,0.20,7.95,1.33,0.00,0.00,0.001,0.024,50,0.854,0.209,0.789,0.000,0.002,4635,2845,2,0.994,0.000,0.001,28018,0.139,0.102,0.000,109.37,16895,0,1130.270,0.000,0.000,181167,1.00,16.21,0.000,0.000,0.000,7,8,8,37,16976,0.065,0.01,0.0065,0.073,695,0.023,0.000,0.062,0.000,2.63,3.01,4.90,0.00,0.000,1.00,1.00,1.00,0.023,0.00283,52.52,1.1446,12.56,136099.3,140228.6,1.938,0.1273,109.254,45.472,0.899,0.385,108.0,109.254,6.118,9,25.0,7.97,0.747
