step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
340000,1655,1.392,0.043,8.60,33535,31492,432,0,1572,1,814458.3,8073.5,0.000,0.548,0.166,0.286,214,7.21,1.97,0.01,0.40,0.04,0.76,0.02,0.47,7.14,1.37,0.00,0.00,0.002,0.039,49,0.527,0.267,0.729,0.000,0.004,6165,3496,1,0.679,0.321,0.004,65522,0.138,0.131,0.000,82.05,7423,0,8073.458,0.000,0.001,722158,1.00,15.84,0.000,0.000,0.000,7,7,8,53,11925,0.045,0.01,0.0069,0.120,719,0.079,0.000,0.095,0.000,3.01,1.42,7.93,0.00,0.001,1.00,1.00,1.00,0.079,0.00361,44.73,0.9399,13.04,1739.7,140225.3,37.053,0.1324,81.916,173.980,0.546,0.000,135233.1,81.920,5.519,9,39.4,8.00,0.303
350000,1617,1.411,0.044,8.66,33443,31498,431,0,1552,1,813962.2,7958.1,0.000,0.550,0.151,0.299,215,7.35,2.56,0.01,0.24,0.02,0.41,0.04,0.93,7.27,2.17,0.00,0.00,0.001,0.034,56,0.495,0.253,0.741,0.000,0.006,6353,3672,2,0.999,0.000,0.004,59975,0.143,0.136,0.000,82.05,7256,0,7958.138,0.000,0.000,744235,1.01,15.69,0.001,0.000,0.000,7,7,8,64,11878,0.045,0.01,0.0069,0.116,681,0.081,0.000,0.097,0.000,3.05,1.46,7.95,0.00,0.001,1.01,1.01,1.01,0.081,0.00369,44.56,0.9263,13.06,1765.5,140225.4,37.222,0.1304,81.918,174.283,0.552,0.000,135213.2,81.920,5.551,13,46.7,8.00,0.303
360000,1638,1.450,0.043,8.74,33200,31142,484,0,1553,0,815259.0,8037.0,0.000,0.550,0.176,0.274,215,7.31,2.09,0.03,0.73,0.00,0.17,0.03,0.74,7.24,1.39,0.00,0.00,0.000,0.005,45,0.496,0.270,0.726,0.000,0.004,6183,3419,2,0.600,0.000,0.003,57483,0.142,0.115,0.000,82.05,7366,0,8037.042,0.000,0.000,730651,1.01,15.67,0.001,0.000,0.000,7,7,8,64,11981,0.046,0.01,0.0069,0.127,705,0.080,0.000,0.091,0.000,3.04,1.49,7.96,0.00,0.001,1.01,1.02,1.01,0.080,0.00366,44.83,0.9361,13.96,1744.7,140225.6,36.953,0.1323,81.915,175.394,0.545,0.000,135158.8,81.920,5.443,13,37.9,8.00,0.271
370000,1622,1.400,0.045,8.81,33482,31546,410,0,1542,1,816171.6,7939.3,0.000,0.547,0.181,0.271,213,7.36,2.42,0.02,0.34,0.06,1.15,0.10,2.06,7.19,1.18,0.00,0.00,0.003,0.048,52,0.421,0.255,0.742,0.000,0.004,6032,3384,1,0.554,0.446,0.004,58102,0.135,0.103,0.000,82.05,7419,0,7939.258,0.000,0.001,728805,1.01,15.64,0.001,0.000,0.000,7,7,8,64,11936,0.046,0.01,0.0070,0.133,702,0.080,0.000,0.093,0.000,3.07,1.54,7.93,0.00,0.000,1.01,1.01,1.01,0.080,0.00368,44.84,0.9239,15.32,1718.1,140225.7,36.943,0.1298,81.930,173.444,0.553,0.000,135262.4,81.920,5.516,8,25.7,8.00,0.295
380000,1641,1.424,0.046,8.72,33421,31419,452,0,1531,0,814724.1,8077.1,0.000,0.551,0.182,0.267,215,7.33,2.26,0.03,0.44,0.04,0.99,0.05,0.99,7.22,1.48,0.00,0.00,0.002,0.038,50,0.498,0.258,0.736,0.000,0.007,6327,3507,1,1.000,0.000,0.004,64579,0.143,0.132,0.000,82.05,7548,0,8077.064,0.000,0.000,744041,1.01,15.67,0.000,0.000,0.000,7,7,8,52,12034,0.046,0.01,0.0069,0.121,714,0.081,0.000,0.092,0.000,3.05,1.50,7.94,0.00,0.001,1.00,1.01,1.01,0.081,0.00365,44.88,0.9408,13.42,1725.3,140225.9,36.895,0.1332,81.911,175.320,0.546,0.000,135171.6,81.920,5.578,12,43.3,8.00,0.319
390000,1645,1.386,0.047,8.75,33625,31695,405,0,1521,0,814523.9,7932.1,0.000,0.549,0.165,0.286,214,7.29,2.13,0.02,0.38,0.02,0.69,0.01,0.29,7.22,1.91,0.00,0.00,0.001,0.035,51,0.501,0.262,0.734,0.000,0.004,6189,3642,1,0.602,0.398,0.004,59066,0.146,0.172,0.001,82.05,7044,0,7932.066,0.000,0.000,739377,1.01,15.75,0.001,0.000,0.000,7,7,8,64,11985,0.046,0.01,0.0069,0.126,706,0.081,0.000,0.095,0.000,3.02,1.49,7.94,0.00,0.000,1.01,1.02,1.01,0.081,0.00362,44.74,0.9234,12.01,1771.3,140226.0,37.044,0.1303,81.919,174.157,0.552,0.000,135160.8,81.920,5.559,16,74.3,7.96,0.315
400000,1622,1.418,0.045,8.71,33374,31415,463,0,1519,0,815388.9,8032.0,0.000,0.550,0.172,0.278,216,7.27,1.82,0.05,1.02,0.03,0.86,0.02,0.50,7.18,1.11,0.00,0.00,0.001,0.024,48,0.473,0.239,0.757,0.000,0.004,6136,3506,1,1.000,0.000,0.003,59984,0.145,0.138,0.000,82.06,7381,0,8031.966,0.000,0.000,733707,1.02,15.71,0.000,0.000,0.000,7,7,8,46,11800,0.045,0.01,0.0070,0.133,691,0.080,0.000,0.094,0.001,3.03,1.48,7.92,0.00,0.001,1.01,1.02,1.02,0.080,0.00368,44.82,0.9355,11.30,1738.4,140226.2,36.958,0.1323,81.925,172.616,0.550,0.000,135213.6,81.920,5.439,14,46.5,8.00,0.262
410000,1637,1.393,0.043,8.69,33600,31590,434,0,1561,1,814599.5,7972.3,0.000,0.550,0.175,0.275,212,7.18,1.18,0.01,0.22,0.00,0.02,0.01,0.33,7.16,1.07,0.00,0.00,0.000,0.005,47,0.551,0.256,0.742,0.000,0.002,6350,3619,1,0.637,0.363,0.003,60745,0.139,0.093,0.000,82.06,7645,0,7972.328,0.000,0.000,746924,1.00,15.82,0.000,0.000,0.000,7,7,7,24,11756,0.045,0.01,0.0069,0.122,728,0.082,0.000,0.094,0.001,3.01,1.44,7.92,0.00,0.000,1.00,1.00,1.00,0.082,0.00365,44.82,0.9301,12.81,1711.3,140226.3,36.949,0.1326,81.928,175.012,0.539,0.000,135295.9,81.920,5.585,9,22.5,7.51,0.338
420000,1621,1.436,0.045,8.76,33521,31576,453,0,1508,2,814133.9,7944.9,0.000,0.550,0.163,0.288,215,7.24,1.48,0.02,0.46,0.02,0.56,0.01,0.38,7.19,1.21,0.00,0.00,0.002,0.039,49,0.490,0.258,0.737,0.000,0.005,6344,3637,1,0.593,0.407,0.002,63086,0.150,0.141,0.000,82.05,7610,0,3972.474,0.000,0.000,738026,1.01,15.75,0.000,0.000,0.000,7,7,8,34,11743,0.045,0.01,0.0070,0.123,699,0.081,0.000,0.094,0.000,3.04,1.50,7.92,0.00,0.001,1.02,1.02,1.01,0.081,0.00368,44.73,0.9246,12.40,1762.5,140226.5,37.058,0.1302,81.907,174.199,0.546,0.000,135162.6,81.920,5.501,10,44.2,8.00,0.284
430000,1638,1.381,0.047,8.67,33209,31176,437,0,1579,3,815376.6,7996.5,0.000,0.550,0.183,0.267,216,7.33,1.72,0.03,0.67,0.02,0.43,0.04,1.11,7.25,1.10,0.00,0.00,0.001,0.018,49,0.464,0.263,0.732,0.000,0.005,6150,3425,2,0.615,0.000,0.004,57332,0.144,0.182,0.001,82.05,7565,0,2665.507,0.000,0.000,737134,1.01,15.59,0.000,0.001,0.000,7,7,8,50,12009,0.046,0.01,0.0069,0.132,693,0.081,0.000,0.092,0.000,3.04,1.48,7.94,0.00,0.001,1.00,1.00,1.01,0.081,0.00366,44.89,0.9318,14.61,1733.1,140226.6,36.884,0.1319,81.926,174.530,0.545,0.000,135223.8,81.920,5.424,17,78.9,8.00,0.256
440000,1641,1.411,0.044,8.61,33541,31532,431,0,1575,0,814427.6,8099.5,0.000,0.547,0.163,0.290,215,7.42,3.27,0.14,2.45,0.05,1.04,0.01,0.32,7.22,1.55,0.00,0.00,0.002,0.037,46,0.531,0.260,0.737,0.000,0.003,6230,3652,1,1.000,0.000,0.001,63247,0.144,0.112,0.000,82.05,7700,0,8099.520,0.000,0.000,719695,1.04,15.66,0.000,0.000,0.000,7,7,8,62,12175,0.046,0.01,0.0069,0.126,713,0.079,0.000,0.096,0.001,3.05,1.43,7.96,0.00,0.001,1.03,1.05,1.04,0.079,0.00364,44.63,0.9425,14.94,1742.5,140226.8,37.147,0.1324,81.917,173.886,0.550,0.000,135197.8,81.920,5.604,8,29.4,7.98,0.315
450000,1642,1.405,0.045,8.77,33482,31504,432,0,1545,2,814085.9,8115.0,0.000,0.547,0.164,0.289,215,7.34,2.12,0.03,0.66,0.01,0.33,0.06,1.30,7.24,1.35,0.00,0.00,0.002,0.043,53,0.495,0.261,0.734,0.000,0.005,6058,3570,1,0.610,0.390,0.006,63071,0.149,0.128,0.000,82.05,7683,0,4057.507,0.000,0.000,714847,1.00,15.61,0.000,0.001,0.000,7,7,8,50,12053,0.046,0.01,0.0069,0.123,711,0.079,0.000,0.096,0.000,3.03,1.49,7.92,0.00,0.000,1.00,1.00,1.01,0.079,0.00364,44.66,0.9441,11.93,1747.1,140226.9,37.116,0.1329,81.920,173.730,0.546,0.000,135201.9,81.920,5.489,11,41.3,7.93,0.278
460000,1629,1.436,0.045,8.80,33511,31654,435,0,1435,3,814282.2,7955.8,0.000,0.546,0.179,0.274,217,7.38,1.65,0.02,0.43,0.05,1.06,0.01,0.32,7.30,1.51,0.00,0.00,0.003,0.050,51,0.499,0.268,0.726,0.000,0.006,5959,3222,1,1.000,0.000,0.003,73457,0.134,0.098,0.000,82.05,8214,0,2651.923,0.000,0.000,714010,1.01,15.54,0.000,0.000,0.000,7,7,8,32,12028,0.046,0.01,0.0069,0.120,697,0.079,0.000,0.094,0.000,3.04,1.49,7.94,0.00,0.001,1.01,1.01,1.01,0.079,0.00368,44.75,0.9253,17.98,1723.5,140227.0,37.031,0.1291,81.918,172.268,0.550,0.000,135185.4,81.920,5.476,11,27.9,7.89,0.280
470000,1610,1.373,0.045,8.72,33488,31684,432,0,1391,1,813136.4,8029.3,0.000,0.545,0.177,0.278,214,7.43,2.72,0.04,1.12,0.02,0.53,0.12,2.12,7.25,1.28,0.00,0.00,0.001,0.029,56,0.542,0.240,0.754,0.000,0.006,6054,3359,2,0.654,0.000,0.006,69704,0.138,0.112,0.000,82.05,8399,0,8029.300,0.000,0.001,707166,1.01,15.54,0.001,0.000,0.000,7,7,8,64,11965,0.046,0.01,0.0070,0.134,695,0.078,0.000,0.094,0.000,3.02,1.45,7.93,0.00,0.000,1.02,1.02,1.01,0.078,0.00372,44.75,0.9325,16.16,1702.6,140227.2,37.027,0.1297,81.935,174.497,0.537,0.000,135339.2,81.920,5.577,11,32.6,8.00,0.307
480000,1632,1.424,0.042,8.94,33526,31605,427,0,1472,6,813616.3,8081.3,0.000,0.544,0.169,0.287,211,7.43,1.68,0.02,0.49,0.01,0.35,0.03,0.74,7.37,1.28,0.00,0.00,0.000,0.011,43,0.494,0.277,0.720,0.000,0.003,6040,3438,2,0.592,0.000,0.006,70704,0.149,0.075,0.000,82.05,8259,0,1346.879,0.000,0.000,692362,1.00,15.42,0.000,0.000,0.000,7,7,8,38,12128,0.046,0.01,0.0068,0.123,709,0.077,0.000,0.095,0.000,3.06,1.50,7.93,0.00,0.000,1.00,1.00,1.00,0.077,0.00368,44.58,0.9368,9.34,1701.0,140227.3,37.204,0.1294,81.913,171.667,0.545,0.000,135265.6,81.920,5.455,7,17.2,3.85,0.258
490000,1642,1.401,0.043,8.69,33734,31977,376,0,1371,3,812946.2,8003.5,0.000,0.545,0.168,0.287,214,7.42,1.78,0.00,0.09,0.02,0.48,0.05,1.18,7.35,1.30,0.00,0.00,0.002,0.036,51,0.493,0.270,0.725,0.000,0.005,6086,3400,2,0.663,0.000,0.006,78778,0.135,0.141,0.000,82.04,8153,0,2667.836,0.000,0.000,702821,1.00,15.43,0.000,0.000,0.000,7,7,8,50,12182,0.046,0.01,0.0067,0.122,717,0.078,0.000,0.096,0.001,3.04,1.45,7.93,0.00,0.000,1.00,1.00,1.00,0.078,0.00366,44.45,0.9275,12.41,1745.9,140227.4,37.339,0.1268,81.917,173.460,0.538,0.000,135230.7,81.920,5.748,13,50.2,8.00,0.365
500000,1604,1.435,0.047,9.12,33678,31822,413,0,1481,0,815681.8,8111.0,0.000,0.545,0.188,0.267,215,7.52,1.96,0.04,0.73,0.02,0.60,0.01,0.37,7.45,1.57,0.00,0.00,0.001,0.031,46,0.374,0.249,0.746,0.000,0.005,6022,3358,2,0.512,0.000,0.002,72923,0.134,0.174,0.000,82.05,8255,0,8110.997,0.000,0.000,706912,1.01,15.31,0.000,0.000,0.000,7,7,8,41,12060,0.046,0.02,0.0068,0.126,677,0.079,0.000,0.094,0.000,3.08,1.59,7.95,0.00,0.000,1.01,1.01,1.01,0.079,0.00375,44.68,0.9418,10.87,1772.5,140227.6,37.100,0.1308,81.912,174.644,0.551,0.000,135148.5,81.920,5.652,20,74.6,8.00,0.353
510000,1633,1.410,0.047,8.86,33728,31810,452,0,1437,1,813466.2,8108.1,0.000,0.544,0.202,0.254,215,7.24,1.30,0.00,0.07,0.00,0.07,0.04,0.78,7.19,1.17,0.00,0.00,0.000,0.007,43,0.516,0.267,0.731,0.000,0.002,5929,3248,1,0.606,0.394,0.004,74860,0.138,0.180,0.000,82.05,8205,0,8108.080,0.000,0.000,705035,1.00,15.69,0.000,0.000,0.000,7,7,8,31,11822,0.045,0.01,0.0069,0.127,703,0.078,0.000,0.092,0.000,3.02,1.46,7.90,0.00,0.000,1.00,1.00,1.00,0.078,0.00369,44.77,0.9421,14.32,1742.8,140227.8,37.006,0.1309,81.923,174.711,0.546,0.000,135183.0,81.920,5.642,13,70.7,8.00,0.327
520000,1618,1.415,0.048,8.94,33619,31706,421,0,1507,2,813440.2,8046.6,0.000,0.546,0.174,0.279,215,7.39,2.41,0.03,0.66,0.03,0.99,0.02,0.33,7.30,1.95,0.00,0.00,0.001,0.024,53,0.478,0.260,0.735,0.000,0.005,6013,3386,2,0.569,0.000,0.006,75380,0.143,0.203,0.001,82.05,8120,0,4023.283,0.000,0.000,722201,1.01,15.55,0.001,0.000,0.000,7,7,8,64,11951,0.046,0.01,0.0069,0.124,689,0.080,0.000,0.095,0.000,3.04,1.55,7.92,0.00,0.002,1.00,1.01,1.01,0.080,0.00370,44.61,0.9367,16.85,1768.4,140227.9,37.167,0.1317,81.916,172.892,0.544,0.000,135145.4,81.920,5.640,19,96.8,8.00,0.345
530000,1647,1.398,0.043,8.64,34029,32097,408,0,1495,1,812482.1,8178.9,0.000,0.546,0.158,0.296,216,7.38,2.28,0.05,1.16,0.01,0.29,0.08,1.74,7.24,1.27,0.00,0.00,0.001,0.033,57,0.571,0.262,0.732,0.000,0.006,6213,3635,1,1.000,0.000,0.006,78808,0.143,0.110,0.000,82.06,8230,0,8178.929,0.000,0.000,723894,1.02,15.57,0.001,0.000,0.000,7,7,8,64,12160,0.046,0.01,0.0068,0.127,721,0.080,0.000,0.096,0.000,3.02,1.41,7.93,0.00,0.001,1.02,1.02,1.02,0.080,0.00364,44.47,0.9491,8.04,1703.6,140228.1,37.303,0.1320,81.932,173.328,0.544,0.000,135269.4,81.920,5.712,5,25.9,7.82,0.363
540000,1599,1.410,0.046,8.86,33656,31834,407,0,1463,0,813769.1,8040.8,0.000,0.543,0.173,0.283,214,7.43,2.52,0.02,0.38,0.04,1.06,0.05,1.42,7.32,1.89,0.00,0.00,0.001,0.035,50,0.481,0.251,0.745,0.000,0.004,6078,3439,1,0.595,0.405,0.004,71887,0.144,0.093,0.000,82.05,8299,0,8040.777,0.000,0.000,702058,1.01,15.53,0.000,0.000,0.000,7,7,8,58,11877,0.045,0.01,0.0070,0.120,685,0.078,0.000,0.094,0.000,3.05,1.52,7.89,0.00,0.000,1.01,1.01,1.01,0.078,0.00374,44.61,0.9329,15.64,1732.5,140228.2,37.182,0.1281,81.918,173.483,0.548,0.000,135251.3,81.920,5.548,7,20.3,8.00,0.290
550000,1619,1.405,0.044,8.84,33895,31974,413,0,1488,2,812603.6,8175.4,0.000,0.543,0.180,0.276,211,7.39,2.02,0.01,0.22,0.00,0.17,0.03,0.75,7.35,1.85,0.00,0.00,0.001,0.025,51,0.549,0.254,0.741,0.000,0.006,6078,3468,1,1.000,0.000,0.006,80134,0.141,0.082,0.000,82.05,8275,0,4087.679,0.000,0.000,711613,1.00,15.50,0.001,0.000,0.000,7,7,8,64,11968,0.046,0.01,0.0068,0.124,707,0.079,0.000,0.094,0.000,3.05,1.47,7.95,0.00,0.000,1.00,1.00,1.00,0.079,0.00369,44.65,0.9489,8.67,1703.9,140228.4,37.121,0.1321,81.924,173.597,0.544,0.000,135292.3,81.920,5.543,12,22.8,6.30,0.299
560000,1611,1.426,0.047,8.90,33748,31793,433,0,1530,2,813339.2,8223.1,0.000,0.542,0.184,0.274,212,7.33,1.56,0.04,1.01,0.01,0.19,0.04,0.71,7.24,1.05,0.00,0.00,0.001,0.026,50,0.503,0.261,0.734,0.000,0.005,6081,3484,1,1.000,0.000,0.004,80972,0.144,0.159,0.000,82.05,8100,0,4111.542,0.000,0.000,701752,1.02,15.54,0.000,0.000,0.000,7,7,8,45,11804,0.045,0.01,0.0070,0.119,688,0.078,0.000,0.093,0.000,3.04,1.50,7.94,0.00,0.000,1.02,1.02,1.02,0.078,0.00371,44.69,0.9561,16.79,1748.6,140228.5,37.090,0.1330,81.908,174.761,0.549,0.000,135171.3,81.920,5.644,15,60.6,8.00,0.338
570000,1625,1.398,0.046,9.05,33964,31978,410,1,1561,1,815272.1,8301.2,0.000,0.545,0.207,0.248,214,7.43,1.69,0.01,0.29,0.03,0.67,0.01,0.30,7.38,1.55,0.00,0.00,0.002,0.038,55,0.460,0.252,0.740,0.000,0.008,6183,3406,1,0.529,0.471,0.002,75040,0.147,0.170,0.000,82.05,8125,12,8301.234,1.000,0.000,737723,1.01,15.44,0.000,0.000,0.000,7,7,8,34,12076,0.046,0.01,0.0068,0.124,714,0.082,0.000,0.091,0.000,3.05,1.56,7.95,0.00,0.001,1.01,1.01,1.00,0.082,0.00368,44.87,0.9671,18.47,1797.8,140228.7,36.906,0.1368,81.919,176.015,0.552,0.000,135159.8,81.920,5.662,12,62.6,8.00,0.350
580000,1612,1.417,0.046,8.99,33589,31765,425,0,1412,1,813741.9,8129.0,0.000,0.538,0.194,0.267,212,7.58,2.65,0.04,1.03,0.02,0.50,0.04,1.02,7.48,1.82,0.00,0.00,0.001,0.018,57,0.434,0.243,0.754,0.000,0.003,5781,3080,1,1.000,0.000,0.006,75951,0.147,0.160,0.000,82.05,7884,0,8129.010,0.000,0.000,686773,1.01,15.28,0.000,0.000,0.000,7,7,8,61,12224,0.047,0.01,0.0068,0.129,689,0.077,0.000,0.093,0.001,3.07,1.56,7.92,0.00,0.001,1.00,1.02,1.01,0.077,0.00370,44.77,0.9415,13.16,1796.7,140228.9,37.008,0.1291,81.918,175.353,0.552,0.000,135143.7,81.920,5.635,19,69.2,7.99,0.326
590000,1607,1.429,0.044,9.03,34135,32243,403,0,1494,1,814120.4,8316.5,0.000,0.539,0.206,0.255,215,7.47,1.82,0.01,0.28,0.01,0.29,0.02,0.51,7.43,1.42,0.00,0.00,0.001,0.035,45,0.403,0.251,0.747,0.000,0.002,5914,3178,1,0.544,0.456,0.005,81299,0.144,0.146,0.000,82.06,8311,0,8316.542,0.000,0.000,696867,1.00,15.30,0.000,0.000,0.000,7,7,8,58,12004,0.046,0.01,0.0068,0.126,687,0.078,0.000,0.093,0.000,3.05,1.54,7.94,0.00,0.001,1.00,1.00,1.00,0.078,0.00372,44.77,0.9658,14.74,1765.6,140229.0,36.998,0.1339,81.926,175.268,0.546,0.000,135200.5,81.920,5.705,12,48.8,8.00,0.364
600000,1610,1.433,0.048,9.22,33743,31951,426,0,1363,0,815256.9,8193.5,0.000,0.534,0.232,0.233,212,7.61,1.63,0.02,0.40,0.01,0.37,0.04,0.99,7.53,1.22,0.00,0.00,0.000,0.018,53,0.322,0.250,0.743,0.000,0.006,5705,3064,2,0.555,0.000,0.006,75756,0.143,0.218,0.001,82.05,8530,0,8193.451,0.000,0.000,671749,1.01,15.03,0.000,0.000,0.000,7,7,8,41,12247,0.047,0.02,0.0067,0.132,687,0.077,0.000,0.091,0.001,3.06,1.64,7.93,0.00,0.000,1.01,1.01,1.02,0.077,0.00372,44.87,0.9492,11.37,1801.7,140229.1,36.909,0.1301,81.909,175.985,0.552,0.000,135088.6,81.920,5.735,15,100.5,8.00,0.382
610000,1626,1.411,0.046,9.16,33901,31894,389,0,1602,0,813869.8,8259.4,0.000,0.539,0.247,0.215,211,7.65,2.50,0.03,0.60,0.04,0.87,0.06,1.54,7.52,1.71,0.00,0.00,0.001,0.035,46,0.336,0.278,0.718,0.000,0.004,5709,3023,2,0.571,0.000,0.004,67136,0.149,0.195,0.001,82.06,8379,0,8259.437,0.000,0.000,695579,1.01,15.09,0.000,0.000,0.000,7,7,8,59,12434,0.047,0.01,0.0067,0.126,701,0.079,0.000,0.089,0.000,3.12,1.66,7.96,0.00,0.001,1.01,1.02,1.01,0.079,0.00372,44.85,0.9649,8.88,1781.3,140229.2,36.913,0.1391,81.925,177.012,0.556,0.000,135143.0,81.920,5.818,19,92.9,7.92,0.420
620000,1618,1.413,0.048,9.41,33149,31087,447,0,1623,1,815357.2,8027.4,0.000,0.541,0.284,0.175,213,7.49,0.99,0.01,0.21,0.02,0.43,0.00,0.02,7.46,0.98,0.00,0.00,0.002,0.039,45,0.339,0.255,0.742,0.000,0.003,5786,3261,1,0.637,0.363,0.001,52026,0.151,0.211,0.001,82.06,7850,0,8027.408,0.000,0.001,719422,1.01,15.17,0.000,0.000,0.000,7,7,8,21,12124,0.046,0.02,0.0068,0.129,674,0.081,0.000,0.083,0.000,3.10,1.69,7.94,0.00,0.001,1.01,1.01,1.01,0.081,0.00373,45.29,0.9434,13.88,1807.6,140229.4,36.478,0.1401,81.916,180.142,0.558,0.000,135102.7,81.920,5.826,21,104.4,8.00,0.482
630000,1622,1.418,0.053,9.26,33568,31483,441,0,1640,1,815422.3,8175.6,0.000,0.537,0.295,0.168,210,7.66,2.11,0.06,1.11,0.04,0.85,0.04,0.74,7.52,1.39,0.00,0.00,0.003,0.046,56,0.346,0.245,0.751,0.000,0.004,5853,3441,1,1.000,0.000,0.006,49591,0.152,0.278,0.001,82.06,7997,0,8175.614,0.000,0.000,714866,1.02,15.07,0.000,0.000,0.000,7,7,8,43,12419,0.047,0.02,0.0067,0.124,699,0.081,0.000,0.084,0.000,3.10,1.70,7.95,0.00,0.000,1.01,1.02,1.02,0.081,0.00370,45.33,0.9616,11.93,1868.8,140229.6,36.430,0.1441,81.903,182.919,0.556,0.000,134937.6,81.920,6.097,37,189.8,8.00,0.583
640000,1620,1.435,0.047,9.36,33360,31328,413,0,1621,4,814760.0,8113.0,0.000,0.539,0.283,0.178,209,7.55,1.43,0.04,0.72,0.00,0.00,0.01,0.29,7.50,1.28,0.00,0.00,0.000,0.000,49,0.360,0.257,0.738,0.000,0.004,5606,3397,2,0.640,0.000,0.002,49671,0.157,0.212,0.001,82.07,7781,0,2028.261,0.000,0.000,708911,1.02,15.08,0.000,0.000,0.000,7,7,8,34,12237,0.047,0.02,0.0067,0.124,696,0.080,0.000,0.085,0.001,3.09,1.70,7.93,0.00,0.000,1.02,1.02,1.02,0.080,0.00374,45.19,0.9520,10.52,1792.0,140229.7,36.557,0.1407,81.935,181.336,0.556,0.000,135091.7,81.920,5.937,22,103.9,8.00,0.574
650000,1619,1.410,0.050,9.35,33188,31158,441,0,1590,6,815308.0,8145.7,0.000,0.539,0.286,0.175,213,7.63,2.22,0.03,0.46,0.01,0.25,0.04,0.78,7.54,1.60,0.00,0.00,0.002,0.037,52,0.332,0.250,0.744,0.000,0.006,5633,3224,1,0.659,0.341,0.004,49799,0.164,0.237,0.001,82.06,7812,0,1357.610,0.000,0.000,695656,1.01,15.10,0.001,0.000,0.000,7,7,8,64,12346,0.047,0.02,0.0067,0.124,701,0.079,0.000,0.083,0.000,3.14,1.73,7.92,0.00,0.000,1.01,1.01,1.01,0.079,0.00374,45.28,0.9569,10.73,1819.7,140229.9,36.480,0.1422,81.917,179.059,0.558,0.000,135058.1,81.920,5.828,25,136.1,8.00,0.477
660000,1617,1.409,0.046,9.51,33172,31150,454,0,1570,0,816455.8,8107.9,0.000,0.543,0.300,0.157,213,7.55,1.71,0.03,0.44,0.02,0.49,0.01,0.19,7.50,1.61,0.00,0.00,0.001,0.029,54,0.341,0.240,0.755,0.000,0.005,5642,3398,2,0.730,0.000,0.002,50236,0.154,0.218,0.001,82.06,7650,0,8107.896,0.000,0.000,720821,1.01,15.16,0.000,0.000,0.000,7,7,8,41,12209,0.047,0.02,0.0067,0.124,689,0.081,0.000,0.083,0.000,3.17,1.80,7.94,0.00,0.001,1.01,1.02,1.02,0.081,0.00376,45.48,0.9520,12.20,1824.4,140230.0,36.279,0.1410,81.926,180.577,0.558,0.000,135122.9,81.920,5.889,20,107.0,8.00,0.520
670000,1601,1.400,0.050,9.45,33294,31251,440,0,1619,7,817466.5,8172.3,0.000,0.545,0.318,0.136,209,7.49,1.44,0.02,0.32,0.03,0.70,0.01,0.33,7.42,1.24,0.00,0.00,0.002,0.044,51,0.410,0.244,0.750,0.000,0.006,5696,3519,1,0.706,0.294,0.002,45613,0.154,0.242,0.001,82.06,7670,0,1167.466,0.000,0.000,732714,1.01,15.27,0.000,0.000,0.000,7,7,8,31,11996,0.046,0.02,0.0069,0.123,675,0.082,0.000,0.082,0.000,3.14,1.78,7.95,0.00,0.000,1.00,1.01,1.01,0.082,0.00380,45.74,0.9603,15.60,1847.1,140230.1,36.018,0.1426,81.916,181.391,0.562,0.000,135078.4,81.920,5.869,24,132.0,8.00,0.553
680000,1603,1.417,0.046,9.53,32990,30985,443,0,1560,7,819946.1,8101.3,0.000,0.547,0.335,0.118,213,7.46,2.21,0.03,0.54,0.02,0.72,0.04,1.47,7.36,1.18,0.00,0.00,0.001,0.020,46,0.505,0.231,0.765,0.000,0.004,5617,3567,1,0.772,0.228,0.001,44028,0.163,0.181,0.001,82.06,7303,0,1157.326,0.000,0.000,734646,1.02,15.38,0.001,0.001,0.000,7,7,8,64,11955,0.046,0.02,0.0070,0.128,671,0.082,0.000,0.079,0.001,3.15,1.84,7.95,0.00,0.001,1.02,1.02,1.02,0.082,0.00379,46.06,0.9501,11.14,1862.0,140230.3,35.702,0.1404,81.922,183.412,0.562,0.000,135102.4,81.920,5.716,16,76.9,8.00,0.449
