step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
900000,2,736,6.37,0.00,0.00,0.07,6.29,0.00,1.00,0.000,0.054,362480.2,3696.6,2,52,2.44,1.00,1.00,0.4419,5.87,233.7,3.2341,35.5594,5461,36.8974,42
910000,0,785,7.20,0.00,0.05,0.06,7.08,0.00,1.00,0.000,0.064,388994.7,5104.5,2,75,2.63,1.00,1.00,0.5906,11.80,112858.8,0.0000,38.0538,5462,36.8364,156
910000,1,757,6.88,0.01,0.07,0.05,6.75,0.00,1.00,0.000,0.060,380988.3,5138.6,2,58,2.51,1.00,1.00,0.5996,5.26,20616.1,1.3328,37.3280,5461,36.8297,110
910000,2,749,6.22,0.00,0.00,0.03,6.19,0.00,1.00,0.000,0.053,360764.2,3628.5,2,54,2.39,1.00,1.00,0.4332,7.01,350.4,3.5287,35.4066,5461,36.8297,42
920000,0,758,7.32,0.02,0.07,0.05,7.18,0.00,1.00,0.000,0.063,387943.8,4876.6,2,75,2.61,1.00,1.00,0.5611,8.65,113477.7,0.0000,37.8548,5462,36.9183,96
920000,1,761,6.79,0.02,0.02,0.07,6.69,0.00,1.01,0.000,0.059,381371.9,5113.2,2,80,2.57,1.00,1.01,0.5952,7.88,20557.2,1.1540,37.3785,5461,36.9115,106
920000,2,763,6.30,0.02,0.00,0.04,6.24,0.00,1.01,0.000,0.055,363770.1,3480.0,2,50,2.39,1.00,1.01,0.4128,8.81,232.9,2.9180,35.6856,5461,36.9115,39
930000,0,778,7.03,0.02,0.06,0.00,6.94,0.00,1.01,0.000,0.063,388516.1,4917.9,2,64,2.55,1.01,1.01,0.5685,4.64,113673.6,0.0000,37.9290,5462,36.9362,78
930000,1,770,6.96,0.02,0.03,0.03,6.88,0.00,1.01,0.000,0.061,382311.1,5102.0,2,91,2.50,1.00,1.01,0.5938,4.49,20557.2,1.1137,37.4374,5461,36.9294,99
930000,2,735,6.43,0.06,0.00,0.13,6.24,0.00,1.01,0.000,0.054,363385.8,3594.7,2,50,2.42,1.00,1.02,0.4252,4.39,247.7,2.9064,35.6343,5461,36.9294,36
940000,0,763,7.31,0.02,0.04,0.10,7.14,0.00,1.01,0.000,0.064,389093.9,4962.7,2,68,2.57,1.01,1.01,0.5721,4.48,113801.9,0.0000,38.0376,5462,37.0252,82
940000,1,779,7.05,0.08,0.03,0.08,6.86,0.00,1.03,0.000,0.063,382519.0,4971.0,2,87,2.58,1.01,1.04,0.5794,6.76,20545.6,0.9882,37.4652,5461,37.0184,96
940000,2,752,6.21,0.04,0.00,0.04,6.14,0.00,1.01,0.000,0.054,364874.2,3611.1,2,52,2.37,1.00,1.01,0.4284,8.20,197.8,2.7770,35.7769,5461,37.0184,21
950000,0,771,6.97,0.01,0.04,0.06,6.87,0.00,1.01,0.000,0.062,389027.5,4902.1,2,55,2.53,1.00,1.01,0.5665,5.41,113346.4,0.0000,38.0394,5462,36.9073,87
950000,1,787,7.11,0.12,0.01,0.05,6.93,0.00,1.04,0.000,0.064,380922.3,5026.2,2,75,2.53,1.02,1.05,0.5867,6.76,20643.4,1.1633,37.3603,5461,36.9006,102
950000,2,768,6.31,0.03,0.00,0.02,6.26,0.00,1.01,0.000,0.055,362309.3,3624.4,2,43,2.38,1.01,1.01,0.4298,3.15,326.1,3.1906,35.5593,5461,36.9006,26
960000,0,774,7.22,0.02,0.02,0.12,7.06,0.00,1.01,0.000,0.064,389127.7,4952.0,2,84,2.57,1.01,1.01,0.5736,9.55,113061.9,0.0000,38.0632,5462,37.0257,100
960000,1,770,7.05,0.03,0.02,0.01,6.99,0.00,1.01,0.000,0.063,383242.8,5033.9,2,73,2.50,1.00,1.02,0.5855,6.59,20733.9,1.0288,37.5447,5461,37.0190,101
960000,2,748,6.68,0.05,0.03,0.06,6.55,0.00,1.01,0.000,0.056,363899.6,3740.3,2,53,2.46,1.00,1.02,0.4433,13.40,300.6,2.9932,35.7059,5461,37.0190,57
970000,0,766,7.43,0.01,0.08,0.05,7.29,0.00,1.00,0.000,0.065,389501.5,4921.9,2,68,2.64,1.00,1.00,0.5686,8.80,113130.7,0.0000,38.0705,5462,36.9569,82
970000,1,755,7.33,0.10,0.05,0.07,7.11,0.00,1.03,0.000,0.063,380715.0,5202.8,2,80,2.57,1.01,1.04,0.6068,8.41,20737.3,1.5778,37.3745,5461,36.9501,155
970000,2,750,6.58,0.08,0.01,0.10,6.40,0.00,1.02,0.000,0.057,363364.1,3553.3,2,44,2.41,1.00,1.03,0.4198,7.76,232.4,2.9828,35.6392,5461,36.9501,30
980000,0,780,7.37,0.12,0.06,0.06,7.13,0.00,1.04,0.001,0.066,388972.1,4824.0,2,77,2.56,1.03,1.04,0.5565,9.43,112765.7,0.0000,38.0943,5462,37.0287,135
980000,1,755,7.22,0.05,0.02,0.04,7.12,0.00,1.02,0.000,0.062,382150.8,5044.2,2,76,2.56,1.01,1.02,0.5880,7.25,20574.9,1.2557,37.4499,5461,37.0219,100
980000,2,710,6.60,0.01,0.00,0.02,6.57,0.00,1.00,0.000,0.054,364577.1,3632.2,2,42,2.43,1.00,1.00,0.4292,5.79,311.2,2.7216,35.7965,5461,37.0219,93
990000,0,780,7.15,0.04,0.02,0.04,7.04,0.00,1.01,0.000,0.064,389907.0,4789.9,2,77,2.62,1.01,1.02,0.5508,5.70,112604.0,0.0000,38.0955,5462,36.8242,101
990000,1,752,7.45,0.01,0.02,0.07,7.35,0.00,1.00,0.000,0.064,382132.1,5189.4,2,84,2.65,1.00,1.00,0.6078,18.14,20528.7,1.2067,37.4740,5461,36.8175,188
990000,2,748,6.57,0.03,0.03,0.13,6.39,0.00,1.01,0.000,0.056,358043.2,3691.9,2,41,2.43,1.00,1.01,0.4393,7.71,348.9,4.1908,35.1359,5461,36.8175,83
1000000,0,771,7.27,0.00,0.01,0.10,7.16,0.00,1.00,0.000,0.064,389423.3,4882.5,2,79,2.60,1.00,1.00,0.5622,8.58,113416.5,0.0000,38.0849,5462,37.1367,72
1000000,1,774,7.31,0.09,0.04,0.03,7.14,0.00,1.02,0.000,0.065,383348.1,5132.3,2,72,2.51,1.00,1.04,0.5974,9.85,20643.5,1.1344,37.5439,5461,37.1299,136
1000000,2,749,6.32,0.06,0.03,0.05,6.18,0.00,1.02,0.000,0.054,366621.8,3667.5,2,39,2.39,1.00,1.02,0.4344,6.24,204.0,2.5197,35.9156,5461,37.1299,27
