step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
450000,2,727,7.15,0.02,0.00,0.00,7.13,0.00,1.01,0.000,0.059,371989.2,3610.5,1,83,2.89,1.01,1.01,0.4041,2.21,3857.4,0.0867,36.0183,5461,29.0712,0
460000,0,716,7.16,0.04,0.00,0.00,7.13,0.00,1.02,0.000,0.058,372941.9,3595.8,1,109,2.89,1.01,1.01,0.4023,3.78,100240.9,0.0000,36.0931,5462,8.0864,2
460000,1,720,7.19,0.08,0.00,0.00,7.11,0.00,1.04,0.000,0.059,370014.7,3667.8,1,97,2.89,1.03,1.03,0.4112,4.25,31638.9,0.3432,35.8318,5461,16.7482,1
460000,2,719,7.10,0.03,0.01,0.00,7.06,0.00,1.01,0.000,0.058,371979.9,3662.1,1,82,2.89,1.01,1.01,0.4108,4.30,3786.4,0.0804,36.0204,5461,29.0701,2
470000,0,725,7.09,0.01,0.00,0.01,7.07,0.00,1.00,0.000,0.059,372607.1,3654.5,1,107,2.86,1.00,1.00,0.4089,6.60,100279.3,0.0000,36.0813,5462,8.0868,3
470000,1,723,7.13,0.02,0.00,0.00,7.11,0.00,1.00,0.000,0.059,369882.3,3624.9,1,91,2.88,1.00,1.00,0.4065,4.85,31628.9,0.3397,35.8289,5461,16.7491,2
470000,2,727,7.28,0.13,0.00,0.00,7.14,0.00,1.05,0.000,0.060,372000.3,3685.1,1,91,2.90,1.03,1.04,0.4130,2.35,3823.1,0.0913,36.0303,5461,29.0717,1
480000,0,720,7.23,0.05,0.00,0.00,7.18,0.00,1.02,0.000,0.060,372725.2,3663.3,1,112,2.90,1.01,1.02,0.4096,3.36,100265.2,0.0000,36.0923,5462,8.0863,2
480000,1,721,7.14,0.04,0.00,0.00,7.10,0.00,1.02,0.000,0.059,369989.7,3634.3,1,112,2.87,1.01,1.02,0.4074,3.64,31605.6,0.3374,35.8327,5461,16.7480,3
480000,2,723,7.12,0.07,0.00,0.00,7.05,0.00,1.03,0.000,0.059,371812.8,3638.0,1,82,2.89,1.03,1.03,0.4073,4.74,3811.4,0.0877,36.0188,5461,29.0697,0
490000,0,740,7.22,0.09,0.00,0.00,7.12,0.00,1.04,0.000,0.061,372699.3,3625.7,1,108,2.91,1.02,1.04,0.4062,2.19,100262.2,0.0000,36.0951,5462,8.0883,1
490000,1,721,7.07,0.05,0.00,0.02,7.00,0.00,1.03,0.000,0.059,370047.7,3662.5,1,115,2.89,1.02,1.03,0.4105,1.83,31563.3,0.3462,35.8411,5461,16.7522,2
490000,2,736,7.24,0.10,0.00,0.00,7.13,0.00,1.04,0.000,0.061,372139.8,3747.8,1,86,2.91,1.02,1.03,0.4204,3.36,3820.2,0.0892,36.0365,5461,29.0771,1
500000,0,736,7.15,0.03,0.00,0.01,7.12,0.00,1.01,0.000,0.060,372791.7,3723.8,1,115,2.89,1.01,1.01,0.4180,6.15,100247.1,0.0000,36.0992,5462,8.0864,5
500000,1,716,7.04,0.02,0.00,0.00,7.02,0.00,1.01,0.000,0.058,369899.5,3613.1,1,95,2.87,1.00,1.01,0.4051,5.34,31632.9,0.3395,35.8271,5461,16.7483,3
500000,2,720,7.13,0.06,0.01,0.00,7.07,0.00,1.03,0.000,0.059,371667.7,3671.6,1,90,2.89,1.02,1.02,0.4105,1.19,3821.4,0.0854,36.0105,5461,29.0703,0
510000,0,734,7.16,0.05,0.00,0.00,7.11,0.00,1.02,0.000,0.060,372748.2,3732.5,1,116,2.88,1.01,1.02,0.4184,5.82,100223.5,0.0000,36.0974,5462,8.0857,4
510000,1,717,7.18,0.03,0.00,0.00,7.15,0.00,1.02,0.000,0.059,369978.1,3626.2,1,107,2.88,1.01,1.01,0.4067,3.06,31613.2,0.3469,35.8305,5461,16.7467,0
510000,2,722,7.19,0.08,0.00,0.00,7.10,0.00,1.03,0.000,0.059,371886.8,3576.4,1,85,2.89,1.01,1.03,0.4010,5.10,3802.1,0.0914,36.0108,5461,29.0676,2
520000,0,729,7.15,0.05,0.01,0.00,7.09,0.00,1.02,0.000,0.060,372823.9,3698.8,1,124,2.91,1.02,1.02,0.4140,3.67,100239.8,0.0000,36.0899,5462,8.0868,4
520000,1,720,7.14,0.07,0.00,0.00,7.07,0.00,1.02,0.000,0.059,369902.3,3640.2,1,108,2.89,1.01,1.02,0.4078,2.71,31607.3,0.3440,35.8286,5461,16.7491,0
520000,2,723,7.15,0.03,0.00,0.00,7.11,0.00,1.01,0.000,0.059,372040.6,3726.4,1,85,2.87,1.00,1.01,0.4183,5.97,3808.7,0.0861,36.0287,5461,29.0717,1
530000,0,745,7.20,0.04,0.00,0.01,7.15,0.00,1.01,0.000,0.061,373004.0,3684.2,1,99,2.90,1.00,1.01,0.4115,1.84,100257.0,0.0000,36.1074,5462,8.0893,1
530000,1,722,7.19,0.06,0.03,0.00,7.11,0.00,1.02,0.000,0.060,370043.8,3660.7,1,113,2.89,1.01,1.01,0.4102,3.75,31623.5,0.3408,35.8363,5461,16.7543,3
530000,2,725,7.17,0.03,0.00,0.00,7.14,0.00,1.01,0.000,0.059,372227.6,3713.8,1,98,2.87,1.01,1.01,0.4148,2.42,3788.8,0.0827,36.0345,5461,29.0807,1
540000,0,725,7.21,0.08,0.01,0.00,7.13,0.00,1.02,0.000,0.060,372892.7,3714.7,1,103,2.89,1.00,1.03,0.4170,6.68,100244.7,0.0000,36.0987,5462,8.0893,2
540000,1,738,7.16,0.05,0.01,0.01,7.08,0.00,1.02,0.000,0.060,370041.2,3603.6,1,111,2.89,1.01,1.01,0.4031,5.83,31611.0,0.3406,35.8458,5461,16.7542,2
540000,2,710,7.18,0.02,0.00,0.00,7.16,0.00,1.01,0.000,0.059,372141.1,3658.1,1,91,2.85,1.01,1.01,0.4093,1.72,3779.0,0.0918,36.0382,5461,29.0806,0
550000,0,712,7.16,0.04,0.00,0.00,7.12,0.00,1.02,0.000,0.059,372739.1,3717.7,1,101,2.90,1.01,1.01,0.4161,3.93,100245.3,0.0000,36.0866,5462,8.0859,0
550000,1,729,7.21,0.10,0.00,0.00,7.10,0.00,1.04,0.000,0.060,369842.0,3653.6,1,109,2.92,1.03,1.03,0.4093,5.84,31567.0,0.3429,35.8321,5461,16.7473,6
550000,2,722,7.20,0.08,0.00,0.00,7.11,0.00,1.03,0.000,0.060,372085.5,3580.4,1,88,2.90,1.02,1.03,0.4009,6.07,3773.4,0.0798,36.0205,5461,29.0685,3
560000,0,709,7.14,0.04,0.00,0.00,7.10,0.00,1.02,0.000,0.058,372615.3,3676.4,1,113,2.90,1.01,1.01,0.4118,4.56,100248.7,0.0000,36.0855,5462,8.0864,1
560000,1,726,7.12,0.01,0.00,0.01,7.10,0.00,1.00,0.000,0.059,370071.3,3688.8,1,126,2.87,1.00,1.00,0.4128,3.03,31606.6,0.3387,35.8332,5461,16.7481,2
560000,2,705,7.27,0.07,0.01,0.01,7.19,0.00,1.03,0.000,0.059,372052.4,3646.3,1,74,2.91,1.02,1.02,0.4070,2.76,3819.2,0.0850,36.0124,5461,29.0700,1
570000,0,728,7.16,0.02,0.00,0.01,7.13,0.00,1.01,0.000,0.060,372664.2,3582.0,1,118,2.88,1.01,1.01,0.3998,2.13,100311.3,0.0000,36.0782,5462,8.0872,1
570000,1,710,7.19,0.06,0.00,0.02,7.10,0.00,1.02,0.000,0.058,370060.8,3657.0,1,104,2.91,1.01,1.02,0.4104,3.77,31567.0,0.3443,35.8358,5461,16.7500,2
570000,2,713,7.21,0.09,0.02,0.00,7.10,0.00,1.04,0.000,0.059,372231.8,3692.9,1,84,2.89,1.02,1.03,0.4132,2.60,3746.3,0.0886,36.0421,5461,29.0732,2
580000,0,744,7.15,0.07,0.00,0.00,7.08,0.00,1.03,0.000,0.061,372664.8,3690.6,1,148,2.89,1.01,1.02,0.4132,3.63,100268.3,0.0000,36.0883,5462,8.0869,5
580000,1,717,7.19,0.08,0.00,0.00,7.11,0.00,1.04,0.000,0.058,369970.1,3565.7,1,107,2.88,1.02,1.03,0.3983,1.61,31577.4,0.3456,35.8334,5461,16.7493,1
580000,2,731,7.22,0.13,0.00,0.00,7.09,0.00,1.05,0.000,0.061,371980.7,3713.3,1,86,2.90,1.03,1.05,0.4157,2.80,3811.8,0.0812,36.0217,5461,29.0720,1
590000,0,716,7.22,0.11,0.00,0.00,7.10,0.00,1.04,0.000,0.059,372689.0,3616.6,1,131,2.90,1.03,1.05,0.4037,3.38,100259.2,0.0000,36.0871,5462,8.0871,1
590000,1,723,7.14,0.02,0.00,0.00,7.11,0.00,1.01,0.000,0.059,369861.2,3672.2,1,101,2.92,1.00,1.01,0.4117,4.71,31627.8,0.3412,35.8261,5461,16.7497,1
590000,2,724,7.20,0.07,0.00,0.00,7.13,0.00,1.03,0.000,0.060,372194.9,3631.7,1,86,2.90,1.02,1.04,0.4070,7.03,3781.4,0.0783,36.0346,5461,29.0728,5
600000,0,731,7.18,0.06,0.00,0.00,7.12,0.00,1.02,0.000,0.060,372630.8,3659.7,1,119,2.90,1.01,1.02,0.4092,4.31,100281.1,0.0000,36.0853,5462,8.0863,1
600000,1,714,7.19,0.03,0.01,0.00,7.15,0.00,1.01,0.000,0.059,369872.8,3640.3,1,115,2.87,1.00,1.01,0.4070,3.41,31606.0,0.3423,35.8230,5461,16.7480,4
600000,2,697,7.09,0.04,0.01,0.00,7.04,0.00,1.02,0.000,0.056,372035.7,3712.3,1,91,2.89,1.01,1.02,0.4157,5.96,3787.9,0.0881,36.0299,5461,29.0698,2
610000,0,714,7.23,0.09,0.00,0.00,7.14,0.00,1.03,0.000,0.059,372615.1,3573.5,1,111,2.88,1.03,1.04,0.3994,3.06,100281.5,0.0000,36.0765,5462,8.0862,2
610000,1,717,7.18,0.06,0.00,0.00,7.12,0.00,1.02,0.000,0.059,369961.6,3686.3,1,121,2.90,1.02,1.02,0.4132,3.82,31632.5,0.3448,35.8276,5461,16.7478,4
610000,2,732,7.28,0.11,0.01,0.03,7.14,0.00,1.03,0.000,0.061,371976.3,3543.2,1,89,2.88,1.01,1.03,0.3956,4.63,3795.4,0.0826,36.0276,5461,29.0695,2
620000,0,733,7.23,0.14,0.02,0.00,7.06,0.00,1.05,0.000,0.061,372761.7,3729.2,1,103,2.91,1.03,1.05,0.4179,2.69,100230.3,0.0000,36.0883,5462,8.0868,2
620000,1,726,7.25,0.14,0.00,0.01,7.10,0.00,1.05,0.000,0.060,370029.4,3574.0,1,124,2.90,1.02,1.05,0.4003,4.52,31609.9,0.3452,35.8367,5461,16.7491,1
620000,2,721,7.15,0.02,0.00,0.00,7.13,0.00,1.01,0.000,0.059,372031.7,3716.2,1,94,2.87,1.00,1.01,0.4169,10.04,3769.1,0.0922,36.0328,5461,29.0717,9
630000,0,713,7.18,0.02,0.02,0.00,7.14,0.00,1.01,0.000,0.059,372847.3,3602.2,1,110,2.90,1.00,1.01,0.4029,4.52,100226.9,0.0000,36.0966,5462,8.0907,3
630000,1,715,7.17,0.02,0.00,0.00,7.14,0.00,1.01,0.000,0.059,370093.4,3567.3,1,114,2.92,1.00,1.01,0.3990,5.08,31628.1,0.3397,35.8398,5461,16.7571,2
630000,2,745,7.28,0.08,0.00,0.00,7.21,0.00,1.02,0.000,0.062,372144.5,3601.6,1,96,2.92,1.01,1.01,0.4021,2.79,3810.7,0.0873,36.0521,5461,29.0856,1
640000,0,722,7.25,0.10,0.02,0.01,7.12,0.00,1.03,0.000,0.060,372853.5,3746.3,1,116,2.88,1.01,1.03,0.4192,2.41,100246.7,0.0000,36.1149,5462,8.0932,1
640000,1,738,7.24,0.12,0.00,0.01,7.10,0.00,1.05,0.000,0.061,370242.7,3668.1,1,104,2.88,1.03,1.05,0.4115,5.42,31638.1,0.3365,35.8654,5461,16.7623,4
640000,2,727,7.17,0.06,0.00,0.00,7.10,0.00,1.02,0.000,0.060,372284.8,3696.4,1,98,2.90,1.02,1.02,0.4136,5.37,3801.2,0.0898,36.0510,5461,29.0946,1
650000,0,731,7.17,0.04,0.00,0.00,7.13,0.00,1.02,0.000,0.060,372765.0,3707.7,1,113,2.90,1.01,1.02,0.4165,3.77,100279.3,0.0000,36.0926,5462,8.0890,1
650000,1,727,7.05,0.03,0.00,0.00,7.02,0.00,1.02,0.000,0.058,370148.8,3690.1,1,99,2.91,1.02,1.02,0.4136,3.97,31596.3,0.3422,35.8516,5461,16.7536,1
650000,2,729,7.06,0.02,0.00,0.00,7.04,0.00,1.01,0.000,0.059,372039.7,3657.3,1,89,2.85,1.00,1.00,0.4100,3.32,3848.6,0.0874,36.0309,5461,29.0795,2
660000,0,724,7.21,0.05,0.01,0.01,7.15,0.00,1.02,0.000,0.060,372859.8,3734.2,1,115,2.93,1.01,1.02,0.4194,5.45,100276.5,0.0000,36.0977,5462,8.0852,3
660000,1,730,7.22,0.10,0.02,0.00,7.10,0.00,1.03,0.000,0.060,369909.8,3719.3,1,115,2.91,1.01,1.03,0.4175,8.53,31571.0,0.3384,35.8288,5461,16.7457,5
660000,2,714,7.18,0.02,0.00,0.00,7.16,0.00,1.01,0.000,0.059,371861.8,3621.4,1,79,2.91,1.00,1.01,0.4061,5.67,3799.3,0.0877,36.0090,5461,29.0658,4
670000,0,728,7.29,0.09,0.00,0.00,7.20,0.00,1.04,0.000,0.060,372928.5,3679.7,1,133,2.90,1.02,1.03,0.4123,3.61,100231.6,0.0000,36.1068,5462,8.0902,0
670000,1,707,7.20,0.05,0.00,0.00,7.15,0.00,1.02,0.000,0.059,370196.9,3699.9,1,98,2.90,1.01,1.02,0.4149,4.33,31592.0,0.3448,35.8528,5461,16.7561,5
670000,2,718,7.19,0.08,0.00,0.01,7.10,0.00,1.02,0.000,0.059,372206.7,3723.9,1,90,2.88,1.01,1.03,0.4174,5.11,3778.7,0.0856,36.0398,5461,29.0838,2
680000,0,709,7.15,0.03,0.00,0.00,7.12,0.00,1.01,0.000,0.058,372800.2,3698.0,1,107,2.91,1.00,1.01,0.4147,7.20,100278.0,0.0000,36.1058,5462,8.0918,3
680000,1,737,7.12,0.05,0.00,0.00,7.06,0.00,1.02,0.000,0.060,370117.1,3629.7,1,118,2.90,1.01,1.02,0.4059,4.44,31614.7,0.3382,35.8489,5461,16.7595,1
680000,2,720,7.16,0.04,0.01,0.00,7.12,0.00,1.01,0.000,0.059,372133.6,3693.6,1,90,2.89,1.01,1.01,0.4126,3.94,3791.4,0.0877,36.0501,5461,29.0897,2
690000,0,730,7.25,0.11,0.01,0.02,7.11,0.00,1.04,0.000,0.061,372772.9,3670.0,1,109,2.91,1.05,1.05,0.4108,5.22,100270.0,0.0000,36.0883,5462,8.0877,3
690000,1,709,7.18,0.03,0.01,0.01,7.13,0.00,1.01,0.000,0.058,369941.7,3533.0,1,98,2.89,1.01,1.01,0.3950,5.16,31615.9,0.3420,35.8366,5461,16.7509,3
690000,2,737,7.24,0.09,0.01,0.00,7.14,0.00,1.03,0.000,0.061,372068.9,3673.9,1,97,2.92,1.01,1.03,0.4119,4.60,3812.1,0.0977,36.0310,5461,29.0749,3
700000,0,733,7.15,0.11,0.00,0.01,7.03,0.00,1.05,0.000,0.060,372845.2,3702.6,1,119,2.89,1.04,1.05,0.4146,4.15,100249.1,0.0000,36.0910,5462,8.0876,4
700000,1,732,7.16,0.07,0.00,0.00,7.09,0.00,1.03,0.000,0.060,369899.1,3560.7,1,100,2.89,1.01,1.02,0.3981,1.45,31625.3,0.3380,35.8337,5461,16.7506,0
700000,2,724,7.14,0.04,0.00,0.00,7.10,0.00,1.02,0.000,0.059,372092.0,3729.0,1,95,2.90,1.01,1.02,0.4175,5.01,3841.4,0.0892,36.0301,5461,29.0744,3
710000,0,748,7.35,0.15,0.00,0.01,7.20,0.00,1.05,0.000,0.063,372708.3,3630.2,1,116,2.92,1.03,1.03,0.4062,3.59,100211.2,0.0000,36.0872,5462,8.0864,4
710000,1,713,7.19,0.05,0.01,0.01,7.12,0.00,1.02,0.000,0.059,369917.4,3603.7,1,106,2.91,1.01,1.02,0.4038,3.38,31627.7,0.3357,35.8283,5461,16.7483,2
710000,2,731,7.17,0.02,0.00,0.01,7.15,0.00,1.01,0.000,0.060,372074.0,3675.2,1,93,2.87,1.00,1.01,0.4110,1.36,3818.7,0.0805,36.0306,5461,29.0703,1
720000,0,740,7.09,0.03,0.00,0.00,7.06,0.00,1.01,0.000,0.060,372776.1,3652.1,1,115,2.87,1.01,1.01,0.4086,4.89,100249.1,0.0000,36.0886,5462,8.0864,2
720000,1,721,7.20,0.04,0.00,0.00,7.15,0.00,1.02,0.000,0.059,369938.5,3655.6,1,105,2.91,1.01,1.02,0.4088,1.83,31607.1,0.3419,35.8280,5461,16.7482,0
720000,2,733,7.13,0.05,0.01,0.00,7.08,0.00,1.02,0.000,0.060,372010.7,3738.6,1,92,2.90,1.01,1.02,0.4203,7.34,3849.4,0.1003,36.0208,5461,29.0702,4
730000,0,718,7.27,0.16,0.00,0.00,7.10,0.00,1.05,0.000,0.060,372732.7,3665.7,1,116,2.92,1.03,1.04,0.4101,4.99,100252.7,0.0000,36.0933,5462,8.0874,3
730000,1,719,7.24,0.13,0.00,0.00,7.11,0.00,1.05,0.000,0.060,369877.2,3557.5,1,108,2.90,1.04,1.05,0.3985,3.71,31617.1,0.3422,35.8267,5461,16.7504,2
730000,2,724,7.15,0.04,0.00,0.00,7.11,0.00,1.02,0.000,0.059,372095.4,3679.0,1,85,2.88,1.01,1.02,0.4113,4.03,3815.6,0.0862,36.0354,5461,29.0740,2
740000,0,732,7.21,0.07,0.00,0.00,7.14,0.00,1.03,0.000,0.060,372799.6,3714.2,1,129,2.89,1.02,1.02,0.4160,5.30,100211.3,0.0000,36.0901,5462,8.0853,4
740000,1,711,7.32,0.07,0.01,0.00,7.24,0.00,1.02,0.000,0.060,369767.8,3645.6,1,95,2.93,1.01,1.03,0.4078,5.01,31593.0,0.3460,35.8247,5461,16.7459,2
740000,2,718,7.11,0.02,0.00,0.00,7.09,0.00,1.00,0.000,0.058,372005.2,3569.2,1,102,2.86,1.00,1.01,0.3989,5.11,3811.3,0.0900,36.0165,5461,29.0662,3
750000,0,733,7.24,0.08,0.02,0.02,7.12,0.00,1.03,0.000,0.061,372879.6,3594.9,1,117,2.90,1.01,1.03,0.4022,5.27,100287.7,0.0000,36.0984,5462,8.0885,3
750000,1,719,7.35,0.18,0.00,0.02,7.16,0.00,1.06,0.000,0.060,369997.5,3536.1,1,92,2.92,1.03,1.06,0.3952,4.63,31602.4,0.3432,35.8282,5461,16.7526,3
750000,2,730,7.20,0.08,0.00,0.01,7.11,0.00,1.03,0.000,0.060,372131.5,3684.8,1,84,2.91,1.02,1.03,0.4127,3.45,3833.5,0.0859,36.0291,5461,29.0778,0
760000,0,708,7.20,0.02,0.00,0.01,7.17,0.00,1.01,0.000,0.059,372697.9,3631.0,1,116,2.90,1.00,1.01,0.4060,6.05,100277.9,0.0000,36.0928,5462,8.0862,4
760000,1,721,7.10,0.04,0.00,0.00,7.05,0.00,1.02,0.000,0.058,369785.8,3520.1,1,100,2.87,1.02,1.02,0.3943,5.75,31618.0,0.3439,35.8200,5461,16.7478,3
760000,2,716,7.21,0.09,0.00,0.00,7.11,0.00,1.03,0.000,0.060,372049.8,3594.8,1,84,2.91,1.01,1.03,0.4021,7.88,3787.6,0.0820,36.0251,5461,29.0694,4
770000,0,724,7.18,0.03,0.00,0.00,7.15,0.00,1.01,0.000,0.059,372677.1,3577.4,1,106,2.88,1.01,1.01,0.3996,4.06,100264.3,0.0000,36.0860,5462,8.0849,0
770000,1,727,7.26,0.02,0.00,0.01,7.22,0.00,1.01,0.000,0.060,369759.7,3629.6,1,119,2.92,1.01,1.01,0.4062,5.26,31608.6,0.3419,35.8229,5461,16.7451,4
770000,2,728,7.14,0.05,0.00,0.00,7.09,0.00,1.03,0.000,0.060,371959.1,3556.2,1,85,2.92,1.02,1.02,0.3976,2.53,3817.8,0.0887,36.0079,5461,29.0648,0
780000,0,737,7.12,0.02,0.00,0.01,7.09,0.00,1.01,0.000,0.061,372808.4,3562.3,1,103,2.87,1.00,1.01,0.3979,4.54,100227.9,0.0000,36.0939,5462,8.0852,3
780000,1,721,7.18,0.07,0.00,0.00,7.11,0.00,1.03,0.000,0.059,369896.4,3601.9,1,110,2.90,1.02,1.03,0.4020,5.61,31607.4,0.3396,35.8212,5461,16.7457,0
780000,2,729,7.21,0.06,0.00,0.02,7.13,0.00,1.02,0.000,0.060,371978.7,3519.3,1,89,2.90,1.01,1.02,0.3934,5.68,3786.2,0.0934,36.0096,5461,29.0658,4
790000,0,735,7.13,0.05,0.03,0.00,7.05,0.00,1.02,0.000,0.060,372834.7,3618.7,1,127,2.87,1.01,1.02,0.4047,3.24,100258.1,0.0000,36.0955,5462,8.0868,0
790000,1,718,7.13,0.09,0.02,0.01,7.01,0.00,1.04,0.000,0.058,370025.7,3570.3,1,99,2.86,1.02,1.04,0.3986,3.69,31581.3,0.3353,35.8301,5461,16.7490,1
790000,2,724,7.20,0.04,0.00,0.00,7.16,0.00,1.01,0.000,0.060,371945.8,3536.0,1,95,2.89,1.00,1.01,0.3944,6.27,3811.7,0.0830,36.0116,5461,29.0716,5
800000,0,712,7.17,0.03,0.01,0.00,7.13,0.00,1.01,0.000,0.058,372670.3,3723.5,1,107,2.90,1.01,1.01,0.4170,3.77,100269.3,0.0000,36.0745,5462,8.0849,1
800000,1,724,7.09,0.05,0.00,0.01,7.04,0.00,1.02,0.000,0.059,369960.3,3496.4,1,108,2.90,1.02,1.02,0.3899,3.77,31550.0,0.3383,35.8211,5461,16.7451,2
800000,2,739,7.11,0.07,0.00,0.00,7.04,0.00,1.03,0.000,0.060,372211.5,3702.3,1,103,2.88,1.02,1.02,0.4143,4.80,3783.5,0.0870,36.0280,5461,29.0648,2
810000,0,731,7.23,0.10,0.00,0.01,7.12,0.00,1.04,0.000,0.060,372880.4,3621.6,1,110,2.90,1.02,1.03,0.4050,3.18,100258.5,0.0000,36.0904,5462,8.0856,2
810000,1,737,7.24,0.04,0.02,0.02,7.15,0.00,1.02,0.000,0.061,369990.8,3527.0,1,127,2.88,1.01,1.01,0.3939,4.96,31598.3,0.3440,35.8227,5461,16.7466,1
810000,2,718,7.17,0.01,0.00,0.00,7.15,0.00,1.00,0.000,0.059,371919.6,3529.3,1,82,2.88,1.00,1.00,0.3940,4.11,3797.9,0.0899,36.0062,5461,29.0674,3
820000,0,753,7.12,0.01,0.03,0.02,7.06,0.00,1.00,0.000,0.061,372924.5,3636.3,1,106,2.87,1.00,1.00,0.4065,4.34,100257.9,0.0000,36.1049,5462,8.0874,2
820000,1,725,7.14,0.04,0.00,0.04,7.07,0.00,1.02,0.000,0.059,369927.2,3617.5,1,101,2.89,1.01,1.01,0.4046,5.30,31639.5,0.3440,35.8291,5461,16.7503,1
820000,2,738,7.12,0.03,0.00,0.01,7.07,0.00,1.01,0.000,0.060,371898.0,3500.0,1,76,2.86,1.01,1.01,0.3897,1.27,3801.1,0.0854,36.0101,5461,29.0738,0
830000,0,732,7.14,0.09,0.00,0.00,7.05,0.00,1.04,0.000,0.060,372847.2,3660.5,1,103,2.88,1.03,1.03,0.4095,3.88,100263.3,0.0000,36.0924,5462,8.0870,3
830000,1,740,7.18,0.04,0.00,0.02,7.12,0.00,1.01,0.000,0.061,370124.1,3573.1,1,103,2.87,1.01,1.01,0.3995,1.16,31614.9,0.3405,35.8334,5461,16.7494,1
830000,2,724,7.15,0.10,0.02,0.01,7.03,0.00,1.03,0.000,0.060,371944.2,3612.5,1,86,2.88,1.02,1.03,0.4034,1.35,3802.3,0.0862,36.0215,5461,29.0723,0
840000,0,730,7.20,0.07,0.00,0.02,7.11,0.00,1.03,0.000,0.060,372901.8,3556.0,1,124,2.89,1.02,1.02,0.3965,4.32,100282.1,0.0000,36.0945,5462,8.0880,4
840000,1,722,7.17,0.05,0.01,0.00,7.12,0.00,1.02,0.000,0.060,369932.4,3541.4,1,111,2.89,1.01,1.02,0.3953,3.50,31618.8,0.3410,35.8337,5461,16.7515,0
840000,2,728,7.17,0.01,0.00,0.00,7.15,0.00,1.01,0.000,0.060,372107.4,3702.9,1,87,2.89,1.00,1.00,0.4144,2.97,3832.5,0.0915,36.0226,5461,29.0758,0
850000,0,732,7.16,0.08,0.00,0.00,7.09,0.00,1.03,0.000,0.060,372727.3,3717.0,1,106,2.88,1.01,1.02,0.4158,5.66,100266.9,0.0000,36.0926,5462,8.0871,4
850000,1,699,7.16,0.02,0.00,0.00,7.14,0.00,1.01,0.000,0.058,369972.3,3638.5,1,96,2.92,1.01,1.01,0.4081,5.69,31627.4,0.3475,35.8311,5461,16.7497,3
850000,2,736,7.18,0.04,0.04,0.02,7.08,0.00,1.01,0.000,0.060,371914.2,3611.9,1,84,2.89,1.01,1.02,0.4041,5.16,3823.7,0.0834,36.0277,5461,29.0728,3
860000,0,724,7.17,0.02,0.01,0.00,7.14,0.00,1.01,0.000,0.059,372700.0,3601.0,1,117,2.90,1.01,1.01,0.4024,2.43,100238.1,0.0000,36.0898,5462,8.0859,2
860000,1,723,7.12,0.04,0.00,0.01,7.07,0.00,1.02,0.000,0.059,369946.8,3595.7,1,103,2.89,1.01,1.02,0.4018,3.15,31620.4,0.3387,35.8287,5461,16.7471,1
860000,2,722,7.12,0.02,0.01,0.00,7.09,0.00,1.01,0.000,0.059,372006.3,3573.0,1,89,2.90,1.00,1.01,0.3983,0.82,3762.2,0.0857,36.0203,5461,29.0683,1
870000,0,718,7.17,0.05,0.00,0.01,7.11,0.00,1.02,0.000,0.059,372800.1,3561.4,1,92,2.88,1.01,1.01,0.3982,1.77,100288.4,0.0000,36.0888,5462,8.0868,2
870000,1,705,7.14,0.01,0.00,0.01,7.11,0.00,1.00,0.000,0.058,370028.8,3542.0,1,105,2.90,1.00,1.00,0.3957,3.37,31593.4,0.3376,35.8287,5461,16.7492,3
870000,2,724,7.19,0.07,0.00,0.01,7.11,0.00,1.03,0.000,0.059,372056.6,3566.5,1,99,2.89,1.03,1.03,0.3985,4.21,3775.7,0.0882,36.0195,5461,29.0718,2
880000,0,726,7.17,0.10,0.00,0.00,7.08,0.00,1.04,0.000,0.060,372724.2,3599.3,1,112,2.88,1.02,1.03,0.4026,3.89,100225.3,0.0000,36.0828,5462,8.0837,2
880000,1,736,7.04,0.02,0.01,0.01,7.00,0.00,1.01,0.000,0.060,369819.0,3573.2,1,127,2.86,1.00,1.00,0.3997,3.68,31587.4,0.3463,35.8098,5461,16.7427,1
880000,2,734,7.11,0.03,0.00,0.00,7.08,0.00,1.01,0.000,0.060,371884.7,3669.5,1,79,2.91,1.01,1.01,0.4113,4.41,3771.1,0.0848,36.0178,5461,29.0605,2
890000,0,709,7.20,0.07,0.01,0.03,7.10,0.00,1.02,0.000,0.059,372664.9,3603.1,1,104,2.90,1.02,1.01,0.4027,4.21,100227.5,0.0000,36.0783,5462,8.0855,1
890000,1,717,7.16,0.04,0.00,0.00,7.12,0.00,1.02,0.000,0.058,369811.1,3561.7,1,109,2.89,1.01,1.01,0.3990,3.63,31600.3,0.3460,35.8205,5461,16.7463,1
890000,2,738,7.16,0.07,0.00,0.00,7.09,0.00,1.03,0.000,0.060,371969.2,3563.6,1,101,2.88,1.02,1.02,0.3994,6.28,3825.5,0.0906,36.0196,5461,29.0669,3
900000,0,721,7.16,0.08,0.00,0.01,7.07,0.00,1.03,0.000,0.059,372552.0,3610.5,1,116,2.89,1.02,1.03,0.4035,1.90,100246.7,0.0000,36.0690,5462,8.0847,2
