step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
340000,2035,1.394,0.067,9.99,49948,47914,376,0,1640,0,1043419.6,11374.7,0.000,0.487,0.491,0.022,192,8.18,1.74,0.02,0.50,0.05,0.65,0.00,0.18,8.10,1.56,0.00,0.00,0.004,0.048,68,0.800,0.237,0.760,0.000,0.003,7781,5776,1,1.000,0.000,0.001,40429,0.131,0.395,0.003,104.79,15880,0,11374.662,0.000,0.000,1073517,1.01,13.97,0.000,0.000,0.000,8,8,9,33,16641,0.063,0.03,0.0063,0.087,653,0.107,0.000,0.109,0.000,3.24,2.09,7.93,0.00,0.000,1.01,1.01,1.01,0.107,0.00355,57.19,1.2950,12.09,135366.6,139740.8,1.831,0.1565,104.635,54.307,0.938,0.415,105.7,104.635,8.454,67,379.6,8.00,2.387
350000,1995,1.435,0.073,10.00,49606,47658,415,0,1573,3,1042240.6,11348.7,0.000,0.485,0.492,0.022,192,8.22,1.84,0.02,0.40,0.04,0.41,0.01,0.36,8.15,1.60,0.00,0.00,0.003,0.040,71,0.785,0.237,0.758,0.000,0.006,7924,6016,1,1.000,0.000,0.002,38761,0.136,0.431,0.003,104.69,15782,0,3782.898,0.000,0.000,1050369,1.01,13.95,0.000,0.000,0.000,8,8,9,42,16394,0.063,0.03,0.0064,0.081,647,0.106,0.000,0.108,0.000,3.27,2.10,7.93,0.00,0.000,1.00,1.01,1.01,0.106,0.00362,57.29,1.2922,15.73,135258.2,139740.9,1.826,0.1557,104.528,54.146,0.917,0.415,103.4,104.528,8.464,78,445.1,8.00,2.414
360000,2020,1.423,0.067,10.01,50050,48053,396,0,1576,0,1042639.4,11298.9,0.000,0.486,0.491,0.023,194,8.15,1.63,0.02,0.50,0.04,0.47,0.00,0.12,8.09,1.36,0.00,0.00,0.003,0.034,72,0.807,0.248,0.750,0.000,0.002,7797,5545,1,1.000,0.000,0.001,37405,0.128,0.384,0.003,104.77,15964,0,11298.871,0.000,0.000,1073267,1.01,14.02,0.000,0.000,0.000,8,8,9,35,16472,0.063,0.04,0.0064,0.086,658,0.108,0.000,0.109,0.000,3.25,2.07,7.92,0.00,0.000,1.00,1.01,1.01,0.108,0.00357,57.23,1.2863,13.19,135339.2,139741.0,1.798,0.1554,104.625,54.314,0.926,0.415,104.8,104.625,8.571,65,357.1,8.00,2.528
370000,2036,1.424,0.064,10.01,49355,47302,437,0,1600,3,1041483.8,11276.6,0.000,0.485,0.494,0.021,193,8.14,1.91,0.03,0.77,0.03,0.37,0.01,0.13,8.08,1.69,0.00,0.00,0.003,0.043,79,0.809,0.234,0.760,0.000,0.006,7592,5532,1,1.000,0.000,0.003,36103,0.130,0.376,0.003,104.65,15712,0,3758.869,0.000,0.000,1056933,1.01,14.06,0.000,0.000,0.000,8,8,9,46,16574,0.063,0.03,0.0063,0.081,660,0.106,0.000,0.107,0.000,3.24,2.08,7.89,0.00,0.000,1.00,1.01,1.01,0.106,0.00353,57.32,1.2822,14.77,135350.3,139741.1,1.836,0.1533,104.495,54.047,0.937,0.415,104.8,104.495,8.304,65,340.8,8.00,2.277
380000,2034,1.434,0.070,10.00,49828,47817,414,0,1599,2,1042489.4,11352.3,0.000,0.485,0.493,0.022,195,8.21,2.03,0.02,0.39,0.04,0.66,0.01,0.37,8.14,1.84,0.00,0.00,0.003,0.045,85,0.800,0.228,0.768,0.000,0.004,7721,5551,1,1.000,0.000,0.001,37394,0.129,0.406,0.003,104.73,15817,0,5676.150,0.000,0.000,1060370,1.01,13.96,0.000,0.000,0.000,8,8,9,36,16706,0.064,0.04,0.0063,0.080,659,0.107,0.000,0.109,0.000,3.23,2.10,7.90,0.00,0.000,1.00,1.01,1.01,0.107,0.00354,57.24,1.2915,16.65,135238.9,139741.2,1.833,0.1549,104.563,53.938,0.930,0.415,105.6,104.563,8.468,72,394.5,8.00,2.397
390000,2042,1.416,0.068,10.01,49881,47879,391,0,1603,4,1042771.1,11320.8,0.000,0.486,0.492,0.022,195,8.21,1.93,0.05,0.64,0.04,0.65,0.01,0.22,8.11,1.58,0.00,0.00,0.003,0.041,91,0.795,0.236,0.759,0.000,0.005,7897,5978,1,1.000,0.000,0.003,40840,0.128,0.407,0.003,104.74,16169,0,2830.197,0.000,0.000,1067129,1.01,13.96,0.000,0.000,0.000,8,8,9,35,16775,0.064,0.03,0.0063,0.080,651,0.107,0.000,0.109,0.000,3.24,2.11,7.89,0.00,0.000,1.00,1.02,1.02,0.107,0.00352,57.24,1.2895,14.56,135289.4,139741.3,1.827,0.1564,104.591,54.434,0.923,0.415,106.0,104.591,8.487,70,396.0,8.00,2.402
400000,2028,1.419,0.075,10.00,50293,48201,410,0,1696,4,1042346.1,11449.4,0.000,0.483,0.494,0.023,190,8.18,2.05,0.03,0.57,0.04,0.50,0.01,0.19,8.11,1.91,0.00,0.00,0.003,0.038,79,0.809,0.234,0.762,0.000,0.004,7967,5970,1,1.000,0.000,0.001,36737,0.129,0.441,0.004,104.76,16126,0,2862.360,0.000,0.000,1068457,1.01,14.03,0.000,0.000,0.000,8,8,9,55,16588,0.063,0.04,0.0063,0.075,653,0.108,0.000,0.111,0.000,3.24,2.09,7.91,0.00,0.000,1.01,1.01,1.01,0.108,0.00353,57.22,1.3054,15.76,135203.3,139741.4,1.826,0.1590,104.588,54.855,0.939,0.414,105.1,104.589,8.657,82,470.9,8.00,2.553
410000,2014,1.428,0.071,10.00,50424,48367,366,0,1705,1,1043347.2,11393.3,0.000,0.483,0.492,0.025,191,8.23,1.99,0.01,0.20,0.06,0.80,0.00,0.20,8.16,1.80,0.00,0.00,0.004,0.053,81,0.789,0.224,0.773,0.000,0.003,8155,5811,1,1.000,0.000,0.000,30535,0.141,0.418,0.003,104.79,16465,0,11393.288,0.000,0.000,1080139,1.00,13.94,0.000,0.000,0.000,8,8,9,45,16577,0.063,0.04,0.0063,0.083,652,0.109,0.000,0.111,0.000,3.27,2.09,7.91,0.00,0.000,1.00,1.00,1.00,0.109,0.00355,57.18,1.3018,16.31,135269.7,139741.5,1.831,0.1611,104.636,55.250,0.930,0.414,104.6,104.636,8.813,74,417.5,8.00,2.696
420000,2030,1.405,0.064,10.00,50096,48050,380,0,1650,0,1043382.5,11353.2,0.000,0.481,0.496,0.023,192,8.21,2.31,0.02,0.68,0.02,0.35,0.00,0.12,8.16,2.18,0.00,0.00,0.003,0.044,69,0.776,0.238,0.755,0.000,0.006,7765,5498,1,1.000,0.000,0.002,36982,0.119,0.378,0.003,104.77,16213,0,11353.163,0.000,0.000,1052944,1.01,13.97,0.000,0.000,0.000,8,8,9,59,16664,0.064,0.04,0.0063,0.082,670,0.107,0.000,0.110,0.000,3.24,2.08,7.90,0.00,0.000,1.00,1.01,1.01,0.107,0.00352,57.22,1.2937,11.90,135396.4,139741.6,1.814,0.1575,104.621,55.248,0.934,0.415,105.4,104.621,8.657,54,326.5,8.00,2.563
430000,2018,1.388,0.072,10.00,50525,48493,358,0,1686,1,1043988.3,11473.4,0.000,0.484,0.490,0.025,190,8.22,2.22,0.04,1.14,0.04,0.65,0.01,0.24,8.13,1.90,0.00,0.00,0.003,0.041,83,0.783,0.239,0.755,0.000,0.006,8098,5829,1,1.000,0.000,0.001,34565,0.130,0.418,0.003,104.89,15968,0,11473.400,0.000,0.000,1094835,1.01,13.99,0.000,0.000,0.000,8,8,9,40,16585,0.063,0.04,0.0064,0.072,666,0.110,0.000,0.112,0.000,3.24,2.09,7.91,0.00,0.000,1.01,1.01,1.01,0.110,0.00356,57.12,1.3097,16.64,135322.6,139741.7,1.787,0.1606,104.725,55.967,0.932,0.415,104.9,104.725,8.862,81,433.5,8.00,2.743
440000,2049,1.424,0.064,10.01,50432,48347,377,0,1677,0,1043690.8,11432.7,0.000,0.485,0.491,0.024,194,8.29,2.37,0.02,0.33,0.07,0.94,0.00,0.14,8.20,2.03,0.00,0.00,0.004,0.042,94,0.780,0.228,0.768,0.000,0.004,7996,5855,1,1.000,0.000,0.001,32913,0.135,0.383,0.003,104.84,15428,0,11432.703,0.000,0.000,1088193,1.00,13.94,0.000,0.000,0.000,8,8,9,48,16985,0.065,0.04,0.0062,0.073,657,0.109,0.000,0.110,0.000,3.22,2.10,7.91,0.00,0.000,1.00,1.00,1.01,0.109,0.00351,57.17,1.3036,15.06,135331.1,139741.8,1.792,0.1592,104.683,56.208,0.934,0.415,106.5,104.683,8.727,64,349.1,8.00,2.648
450000,2041,1.434,0.078,10.01,49855,47759,402,0,1702,1,1042315.9,11394.5,0.000,0.485,0.492,0.023,192,8.18,2.16,0.04,0.79,0.05,0.81,0.02,0.74,8.07,1.80,0.00,0.00,0.003,0.049,103,0.777,0.229,0.763,0.000,0.007,7765,5824,1,1.000,0.000,0.002,32849,0.127,0.465,0.004,104.76,15433,0,11394.492,0.000,0.000,1066339,1.01,14.09,0.000,0.000,0.000,8,8,9,46,16699,0.064,0.04,0.0063,0.081,643,0.107,0.000,0.109,0.000,3.23,2.09,7.87,0.00,0.001,1.01,1.02,1.02,0.107,0.00352,57.24,1.2997,13.82,135093.7,139741.9,1.810,0.1591,104.573,54.666,0.932,0.414,105.9,104.573,8.544,90,519.7,8.00,2.484
460000,2002,1.411,0.060,10.00,49967,47852,384,0,1770,1,1043243.3,11507.7,0.000,0.485,0.492,0.023,194,8.16,1.69,0.02,0.34,0.03,0.44,0.00,0.14,8.11,1.62,0.00,0.00,0.003,0.035,82,0.797,0.227,0.768,0.000,0.004,7883,5916,1,1.000,0.000,0.001,32102,0.128,0.353,0.002,104.77,15624,0,11507.687,0.000,0.000,1068785,1.01,14.01,0.000,0.000,0.000,8,8,9,36,16332,0.062,0.04,0.0064,0.076,666,0.107,0.000,0.110,0.000,3.22,2.09,7.89,0.00,0.000,1.00,1.01,1.01,0.107,0.00359,57.21,1.3136,18.63,135498.3,139742.0,1.830,0.1611,104.646,55.126,0.932,0.415,103.7,104.646,8.568,51,284.8,8.02,2.518
470000,2028,1.447,0.064,10.00,49942,47807,390,0,1719,2,1043066.3,11470.6,0.000,0.483,0.494,0.023,193,8.19,1.99,0.02,0.36,0.03,0.56,0.00,0.09,8.14,1.88,0.00,0.00,0.003,0.033,75,0.772,0.229,0.769,0.000,0.001,7787,5664,1,1.000,0.000,0.001,31381,0.131,0.358,0.003,104.73,16099,0,5735.311,0.000,0.000,1053018,1.01,14.00,0.000,0.000,0.000,8,8,9,39,16618,0.063,0.04,0.0063,0.071,659,0.106,0.000,0.109,0.000,3.23,2.09,7.92,0.00,0.000,1.00,1.01,1.01,0.106,0.00354,57.26,1.3069,12.14,135320.1,139742.1,1.816,0.1592,104.549,54.559,0.925,0.415,104.9,104.549,8.523,65,322.1,8.00,2.472
480000,2011,1.423,0.071,9.99,49338,47341,409,0,1605,3,1042149.6,11217.9,0.000,0.483,0.494,0.022,192,8.14,1.68,0.02,0.41,0.06,0.74,0.02,0.48,8.04,1.44,0.00,0.00,0.004,0.047,79,0.785,0.225,0.772,0.000,0.003,7705,5590,1,1.000,0.000,0.002,30192,0.132,0.419,0.003,104.66,16050,0,3739.311,0.000,0.000,1054227,1.01,14.06,0.000,0.000,0.000,8,8,9,29,16368,0.062,0.04,0.0064,0.087,645,0.107,0.000,0.108,0.000,3.24,2.09,7.91,0.00,0.001,1.01,1.01,1.01,0.107,0.00356,57.30,1.2768,17.97,135284.9,139742.2,1.852,0.1532,104.501,54.269,0.923,0.415,104.5,104.501,8.433,72,409.5,8.00,2.337
490000,1986,1.453,0.069,10.00,49199,47245,435,0,1544,1,1042419.2,11301.2,0.000,0.486,0.492,0.022,193,8.23,2.04,0.02,0.49,0.05,0.75,0.01,0.17,8.15,1.62,0.00,0.00,0.003,0.042,78,0.815,0.210,0.784,0.000,0.005,7597,5246,1,1.000,0.000,0.002,31028,0.138,0.396,0.003,104.70,16050,0,11301.192,0.000,0.000,1055306,1.01,13.92,0.000,0.001,0.000,8,8,9,48,16337,0.062,0.04,0.0064,0.087,638,0.106,0.000,0.108,0.000,3.26,2.10,7.93,0.00,0.000,1.00,1.01,1.01,0.106,0.00364,57.29,1.2834,14.33,135295.0,139742.3,1.819,0.1525,104.544,54.039,0.920,0.414,103.2,104.544,8.352,67,370.7,8.00,2.327
500000,2012,1.431,0.067,10.00,49651,47643,382,0,1600,2,1042382.4,11286.1,0.000,0.484,0.493,0.023,191,8.20,2.21,0.03,0.53,0.04,0.54,0.02,0.45,8.12,1.93,0.00,0.00,0.003,0.040,79,0.810,0.236,0.761,0.000,0.003,7682,5325,1,1.000,0.000,0.002,27605,0.134,0.403,0.003,104.67,16146,0,5643.062,0.000,0.000,1058095,1.01,14.05,0.000,0.000,0.000,8,8,9,55,16499,0.063,0.04,0.0064,0.082,637,0.107,0.000,0.109,0.000,3.21,2.09,7.87,0.00,0.001,1.00,1.01,1.01,0.107,0.00357,57.27,1.2851,12.91,135333.0,139742.4,1.860,0.1555,104.521,54.331,0.927,0.415,104.6,104.521,8.542,63,374.5,8.00,2.468
510000,1986,1.464,0.073,10.00,50274,48160,408,0,1732,2,1042939.1,11526.3,0.000,0.483,0.493,0.024,193,8.18,2.18,0.01,0.21,0.06,0.70,0.01,0.52,8.10,2.02,0.00,0.00,0.006,0.059,83,0.805,0.226,0.771,0.000,0.003,7844,5356,1,1.000,0.000,0.001,29350,0.130,0.438,0.004,104.79,16360,0,5763.126,0.000,0.000,1068841,1.00,14.05,0.000,0.000,0.000,8,8,9,60,16236,0.062,0.04,0.0065,0.072,638,0.108,0.000,0.110,0.000,3.23,2.09,7.90,0.00,0.000,1.00,1.00,1.00,0.108,0.00361,57.20,1.3160,18.97,135203.2,139742.5,1.814,0.1615,104.614,54.785,0.921,0.414,103.7,104.614,8.691,71,444.9,8.00,2.608
520000,2004,1.390,0.064,10.00,49754,47746,363,0,1627,13,1042514.2,11291.3,0.000,0.485,0.492,0.023,192,8.29,2.26,0.01,0.33,0.04,0.74,0.00,0.09,8.24,2.01,0.00,0.00,0.002,0.035,82,0.796,0.232,0.766,0.000,0.002,7835,5445,1,1.000,0.000,0.000,26754,0.137,0.365,0.003,104.65,16324,0,868.563,0.000,0.000,1059304,1.00,13.91,0.000,0.000,0.000,8,8,9,54,16614,0.063,0.03,0.0063,0.072,645,0.107,0.000,0.108,0.000,3.25,2.10,7.93,0.00,0.000,1.00,1.00,1.00,0.107,0.00359,57.29,1.2838,16.02,135472.5,139742.6,1.866,0.1538,104.522,54.146,0.933,0.415,104.9,104.522,8.417,58,324.3,8.00,2.337
530000,1999,1.426,0.069,10.00,49651,47592,377,0,1687,4,1042002.2,11341.5,0.000,0.486,0.491,0.023,196,8.14,1.72,0.02,0.62,0.02,0.31,0.00,0.10,8.09,1.61,0.00,0.00,0.003,0.039,72,0.809,0.236,0.759,0.000,0.006,7653,5630,1,1.000,0.000,0.001,27758,0.130,0.397,0.003,104.72,15907,0,2835.381,0.000,0.000,1073070,1.01,14.03,0.000,0.001,0.000,8,8,9,33,16279,0.062,0.04,0.0064,0.074,661,0.108,0.000,0.109,0.000,3.24,2.08,7.92,0.00,0.000,1.01,1.01,1.01,0.108,0.00360,57.24,1.2928,17.29,135332.6,139742.7,1.840,0.1573,104.550,54.337,0.928,0.414,103.8,104.550,8.579,69,376.5,8.00,2.505
540000,1995,1.461,0.063,9.99,49197,47093,392,0,1716,7,1041929.5,11309.5,0.000,0.484,0.493,0.022,194,8.17,2.05,0.05,0.76,0.03,0.39,0.00,0.09,8.09,1.86,0.00,0.00,0.003,0.039,83,0.810,0.228,0.767,0.000,0.005,7683,5355,1,1.000,0.000,0.001,27998,0.135,0.351,0.002,104.66,16281,0,1615.637,0.000,0.000,1050749,1.02,14.06,0.000,0.000,0.000,8,8,9,50,16306,0.062,0.04,0.0065,0.086,645,0.106,0.000,0.108,0.000,3.24,2.09,7.90,0.00,0.001,1.01,1.02,1.02,0.106,0.00360,57.30,1.2882,15.61,135358.5,139742.8,1.846,0.1563,104.504,54.343,0.914,0.415,103.2,104.504,8.399,66,312.9,8.00,2.357
550000,2008,1.419,0.066,10.00,49748,47705,377,0,1653,4,1042785.4,11353.5,0.000,0.484,0.492,0.023,192,8.24,2.28,0.04,0.83,0.07,0.84,0.02,0.74,8.11,1.74,0.00,0.00,0.005,0.064,84,0.791,0.221,0.773,0.000,0.006,7848,5267,1,1.000,0.000,0.001,31188,0.128,0.374,0.003,104.72,16409,0,2838.382,0.000,0.000,1064955,1.01,14.00,0.000,0.000,0.000,8,8,9,64,16554,0.063,0.04,0.0064,0.082,659,0.107,0.000,0.109,0.000,3.27,2.10,7.91,0.00,0.001,1.01,1.02,1.01,0.107,0.00358,57.28,1.2932,15.44,135374.8,139742.9,1.797,0.1566,104.566,54.910,0.931,0.415,104.2,104.566,8.553,73,352.8,8.00,2.507
560000,2003,1.397,0.066,10.00,49348,47340,410,0,1603,2,1042033.9,11194.1,0.000,0.486,0.491,0.022,193,8.14,1.93,0.02,0.60,0.03,0.36,0.01,0.48,8.07,1.62,0.00,0.00,0.003,0.032,75,0.821,0.221,0.775,0.000,0.004,7810,5070,1,1.000,0.000,0.001,29453,0.128,0.370,0.002,104.70,16164,0,5597.062,0.000,0.000,1078543,1.01,14.06,0.000,0.000,0.000,8,8,8,49,16300,0.062,0.04,0.0064,0.085,652,0.108,0.000,0.109,0.000,3.21,2.08,7.88,0.00,0.000,1.01,1.01,1.01,0.108,0.00359,57.29,1.2749,12.77,135436.8,139743.0,1.816,0.1547,104.549,55.016,0.928,0.415,103.7,104.549,8.461,60,329.1,8.23,2.408
570000,2015,1.414,0.067,9.98,49660,47539,421,1,1687,10,1042039.2,11358.0,0.000,0.484,0.494,0.022,190,8.14,1.76,0.04,0.83,0.03,0.36,0.01,0.19,8.07,1.53,0.00,0.00,0.002,0.028,77,0.801,0.220,0.775,0.000,0.004,7735,5023,1,1.000,0.000,0.001,30284,0.131,0.392,0.003,104.70,16222,30,1135.803,1.000,0.000,1065507,1.01,14.07,0.000,0.000,0.000,8,8,9,34,16412,0.063,0.03,0.0064,0.079,649,0.107,0.000,0.108,0.000,3.21,2.08,7.89,0.00,0.000,1.01,1.01,1.02,0.107,0.00356,57.29,1.2969,16.22,135362.5,139743.1,1.818,0.1598,104.534,54.986,0.934,0.415,104.3,104.533,8.431,66,366.2,8.00,2.395
580000,2018,1.408,0.065,9.98,49592,47569,373,0,1647,12,1042277.8,11359.9,0.000,0.485,0.492,0.022,188,8.17,1.68,0.03,0.65,0.03,0.49,0.00,0.00,8.10,1.47,0.00,0.00,0.003,0.044,79,0.809,0.226,0.772,0.000,0.002,7651,4880,1,1.000,0.000,0.000,34586,0.125,0.380,0.003,104.70,16243,0,946.662,0.000,0.001,1064898,1.01,14.00,0.000,0.000,0.000,8,8,9,37,16477,0.063,0.04,0.0064,0.077,648,0.107,0.000,0.109,0.001,3.23,2.09,7.92,0.00,0.001,1.00,1.01,1.01,0.107,0.00356,57.28,1.2932,8.34,135404.5,139743.2,1.825,0.1570,104.543,54.252,0.924,0.415,104.6,104.543,8.486,66,353.2,8.00,2.433
590000,2010,1.383,0.066,10.00,49123,47146,414,0,1571,4,1041285.6,11256.8,0.000,0.484,0.494,0.021,193,8.30,2.49,0.06,1.01,0.06,0.69,0.01,0.16,8.17,2.10,0.00,0.00,0.005,0.055,91,0.823,0.226,0.770,0.000,0.003,7733,5087,1,1.000,0.000,0.001,31234,0.130,0.391,0.003,104.57,16120,0,2814.206,0.000,0.000,1041426,1.02,13.94,0.000,0.000,0.000,8,8,9,53,16674,0.064,0.03,0.0063,0.073,643,0.105,0.000,0.107,0.000,3.25,2.10,7.91,0.00,0.000,1.01,1.02,1.03,0.105,0.00358,57.36,1.2804,18.06,135441.8,139743.3,1.875,0.1527,104.423,53.521,0.941,0.415,105.3,104.423,8.253,62,353.7,8.00,2.230
600000,2030,1.427,0.075,9.99,49493,47502,397,0,1574,0,1041875.9,11268.4,0.000,0.484,0.493,0.023,192,8.22,2.35,0.02,0.60,0.06,0.84,0.02,0.36,8.12,1.88,0.00,0.00,0.004,0.039,83,0.789,0.244,0.751,0.000,0.004,7698,4980,1,1.000,0.000,0.002,29619,0.133,0.453,0.004,104.67,16218,0,11268.371,0.000,0.000,1063819,1.00,14.01,0.000,0.000,0.000,8,8,9,64,16679,0.064,0.04,0.0063,0.078,661,0.107,0.000,0.109,0.000,3.23,2.11,7.89,0.00,0.000,1.00,1.01,1.00,0.107,0.00353,57.28,1.2825,15.51,135171.7,139743.4,1.848,0.1547,104.492,54.129,0.940,0.414,105.4,104.492,8.572,92,497.3,8.00,2.490
610000,2033,1.371,0.063,10.00,49572,47581,364,0,1624,2,1041749.2,11335.0,0.000,0.482,0.496,0.022,192,8.23,2.33,0.05,1.42,0.04,0.51,0.01,0.23,8.14,1.77,0.00,0.00,0.003,0.032,84,0.792,0.214,0.783,0.000,0.003,7611,4830,1,1.000,0.000,0.001,28427,0.130,0.364,0.002,104.62,16813,0,5667.518,0.000,0.000,1044825,1.01,13.99,0.000,0.000,0.000,8,8,9,64,16737,0.064,0.04,0.0063,0.088,660,0.106,0.000,0.109,0.000,3.23,2.09,7.91,0.00,0.000,1.01,1.01,1.01,0.106,0.00353,57.35,1.2893,15.80,135480.0,139743.5,1.833,0.1546,104.496,53.759,0.939,0.415,106.0,104.496,8.439,52,308.7,8.00,2.403
620000,1989,1.416,0.066,9.99,49733,47710,445,0,1622,3,1042431.6,11459.7,0.000,0.484,0.494,0.023,194,8.28,2.09,0.04,0.66,0.04,0.69,0.00,0.11,8.19,1.67,0.00,0.00,0.003,0.047,82,0.809,0.226,0.770,0.000,0.004,7633,4914,1,1.000,0.000,0.002,27480,0.136,0.389,0.003,104.68,16774,0,3819.914,0.000,0.000,1059270,1.01,13.89,0.000,0.000,0.000,8,8,9,36,16468,0.063,0.04,0.0064,0.069,640,0.107,0.000,0.110,0.000,3.24,2.10,7.93,0.00,0.000,1.00,1.01,1.01,0.107,0.00361,57.28,1.3057,15.22,135405.9,139743.6,1.846,0.1586,104.511,54.540,0.930,0.415,103.6,104.511,8.557,63,359.0,8.00,2.474
630000,2016,1.439,0.068,10.00,49721,47709,410,0,1575,1,1041969.9,11385.1,0.000,0.486,0.491,0.023,191,8.22,1.91,0.01,0.38,0.04,0.54,0.00,0.07,8.18,1.67,0.00,0.00,0.002,0.032,83,0.797,0.223,0.774,0.000,0.003,7730,5147,1,1.000,0.000,0.001,31441,0.128,0.393,0.003,104.71,16427,0,11385.104,0.000,0.000,1062672,1.01,13.94,0.000,0.000,0.000,8,8,9,53,16578,0.063,0.04,0.0063,0.077,650,0.107,0.000,0.109,0.000,3.23,2.09,7.93,0.00,0.000,1.00,1.00,1.01,0.107,0.00358,57.28,1.2957,25.37,135296.6,139743.7,1.810,0.1549,104.541,54.602,0.928,0.414,105.0,104.541,8.484,80,393.8,8.00,2.459
640000,2034,1.416,0.067,10.00,49445,47419,401,0,1607,2,1041292.8,11312.4,0.000,0.483,0.494,0.022,190,8.21,2.55,0.07,1.38,0.05,0.58,0.02,0.48,8.07,1.88,0.00,0.00,0.004,0.041,85,0.824,0.226,0.770,0.000,0.004,7681,5283,1,1.000,0.000,0.002,31557,0.130,0.389,0.003,104.65,16137,0,5656.201,0.000,0.000,1059945,1.02,14.06,0.000,0.000,0.000,8,8,8,64,16693,0.064,0.04,0.0063,0.092,678,0.107,0.000,0.108,0.000,3.21,2.09,7.90,0.00,0.000,1.02,1.02,1.02,0.107,0.00352,57.33,1.2859,12.35,135331.7,139743.8,1.829,0.1546,104.496,54.352,0.937,0.414,105.3,104.496,8.452,71,375.2,9.14,2.384
650000,1996,1.434,0.065,10.00,49618,47603,425,0,1628,3,1041419.6,11457.9,0.000,0.484,0.493,0.023,192,8.21,2.18,0.03,0.50,0.04,0.72,0.01,0.24,8.13,1.92,0.00,0.00,0.004,0.051,85,0.827,0.232,0.763,0.000,0.005,7755,5468,1,1.000,0.000,0.002,24608,0.143,0.385,0.003,104.64,15974,0,3819.284,0.000,0.001,1061520,1.01,14.02,0.000,0.000,0.000,8,8,9,39,16384,0.062,0.04,0.0064,0.078,655,0.107,0.000,0.108,0.000,3.22,2.07,7.90,0.00,0.000,1.00,1.01,1.01,0.107,0.00359,57.32,1.3026,10.88,135379.9,139743.9,1.847,0.1558,104.486,54.145,0.930,0.415,103.8,104.486,8.485,61,347.7,8.08,2.420
660000,2005,1.457,0.073,9.99,49670,47527,409,0,1725,2,1042012.8,11420.6,0.000,0.482,0.495,0.023,193,8.19,1.93,0.02,0.53,0.03,0.32,0.01,0.19,8.14,1.65,0.00,0.00,0.003,0.035,81,0.787,0.231,0.766,0.000,0.003,7781,5751,1,1.000,0.000,0.001,24964,0.147,0.427,0.003,104.68,15897,0,5710.313,0.000,0.000,1053297,1.00,13.99,0.000,0.000,0.000,8,8,9,41,16429,0.063,0.03,0.0064,0.087,658,0.107,0.000,0.108,0.000,3.24,2.10,7.90,0.00,0.000,1.00,1.01,1.00,0.107,0.00357,57.28,1.3021,12.95,135195.9,139743.9,1.848,0.1586,104.507,54.442,0.930,0.415,104.2,104.507,8.492,83,446.2,8.00,2.396
670000,2018,1.434,0.069,9.99,50078,47975,369,0,1721,4,1042997.2,11500.0,0.000,0.484,0.492,0.024,192,8.15,1.84,0.00,0.02,0.05,0.73,0.02,0.29,8.08,1.59,0.00,0.00,0.003,0.038,75,0.819,0.220,0.777,0.000,0.003,8040,5914,1,1.000,0.000,0.004,28688,0.141,0.411,0.003,104.77,15708,0,2874.996,0.000,0.000,1075540,1.00,14.05,0.000,0.000,0.000,8,8,8,45,16441,0.063,0.04,0.0064,0.091,647,0.108,0.000,0.110,0.000,3.25,2.07,7.93,0.00,0.000,1.00,1.00,1.00,0.108,0.00356,57.22,1.3118,21.26,135284.7,139744.0,1.802,0.1597,104.623,55.405,0.929,0.415,104.2,104.623,8.643,83,421.6,8.00,2.568
680000,2029,1.429,0.069,9.98,50485,48364,378,0,1732,1,1043529.7,11553.9,0.000,0.481,0.493,0.026,191,8.18,1.77,0.05,0.92,0.06,0.62,0.01,0.17,8.07,1.50,0.00,0.00,0.006,0.059,91,0.800,0.228,0.765,0.000,0.007,8047,5707,1,1.000,0.000,0.002,26494,0.147,0.405,0.003,104.83,16376,0,11553.899,0.000,0.000,1081967,1.02,14.00,0.000,0.000,0.000,8,8,9,39,16600,0.063,0.04,0.0064,0.074,650,0.109,0.000,0.111,0.000,3.22,2.08,7.91,0.00,0.000,1.01,1.02,1.02,0.109,0.00351,57.16,1.3189,15.15,135277.0,139744.1,1.807,0.1626,104.671,55.717,0.927,0.415,104.8,104.671,8.899,75,394.7,8.00,2.775
