step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
340000,2018,1.427,0.042,10.92,45157,41959,736,0,2449,0,1047305.6,10683.5,0.002,0.486,0.505,0.007,197,8.28,1.59,0.00,0.00,0.00,0.00,0.00,0.00,8.28,1.59,0.00,0.00,0.000,0.000,65,0.707,0.223,0.774,0.000,0.003,6658,1871,2,0.948,0.016,0.000,2539,0.138,0.070,0.000,105.13,19326,0,10683.472,0.000,0.000,849994,1.00,13.82,0.000,0.000,0.000,8,8,9,31,16699,0.064,0.00,0.0063,0.060,667,0.086,0.000,0.110,0.000,3.26,2.03,7.94,0.00,0.000,1.00,1.00,1.00,0.086,0.00366,58.61,1.2331,11.11,136126.7,140077.6,0.098,0.1654,104.967,507.057,0.999,0.472,52.7,52.483,5.885,10,15.6,2.31,0.448
350000,2024,1.372,0.042,10.87,45003,41717,743,0,2537,0,1047535.9,10806.1,0.002,0.484,0.507,0.007,195,8.32,1.32,0.00,0.02,0.00,0.00,0.00,0.00,8.32,1.32,0.00,0.00,0.000,0.000,49,0.689,0.229,0.769,0.000,0.002,6601,1841,2,0.983,0.001,0.000,3625,0.122,0.103,0.000,105.12,18938,0,10806.146,0.000,0.000,826891,1.00,13.81,0.000,0.000,0.000,8,8,10,24,16845,0.064,0.00,0.0062,0.056,676,0.084,0.000,0.110,0.000,3.24,2.03,7.93,0.00,0.000,1.00,1.00,1.00,0.084,0.00365,58.62,1.2489,14.87,136218.4,140077.7,0.096,0.1676,104.961,506.996,0.998,0.472,52.8,52.480,5.842,20,39.6,8.00,0.432
360000,2017,1.438,0.042,10.89,44840,41629,782,0,2436,0,1047372.2,10773.7,0.002,0.483,0.508,0.007,197,8.34,1.34,0.00,0.03,0.00,0.00,0.00,0.00,8.34,1.34,0.00,0.00,0.000,0.000,58,0.696,0.224,0.773,0.000,0.003,6644,1891,2,0.955,0.031,0.000,2722,0.124,0.083,0.000,105.06,18981,0,10773.664,0.000,0.000,818135,1.00,13.73,0.000,0.000,0.000,8,8,10,26,16825,0.064,0.00,0.0062,0.060,667,0.084,0.000,0.109,0.000,3.26,2.04,7.96,0.00,0.000,1.00,1.00,1.00,0.084,0.00366,58.67,1.2433,18.98,136104.5,140077.8,0.102,0.1652,104.888,506.674,0.998,0.471,52.6,52.444,5.834,20,32.9,2.27,0.428
370000,2023,1.402,0.040,10.91,44860,41551,808,0,2495,0,1046862.9,10826.5,0.002,0.485,0.506,0.007,194,8.27,1.44,0.00,0.06,0.00,0.00,0.00,0.00,8.26,1.43,0.00,0.00,0.000,0.000,53,0.721,0.223,0.776,0.000,0.001,6554,1862,2,0.952,0.030,0.000,3316,0.109,0.069,0.000,105.09,19119,0,10826.537,0.000,0.000,828923,1.00,13.83,0.000,0.000,0.000,8,8,9,40,16721,0.064,0.00,0.0063,0.059,674,0.084,0.000,0.110,0.000,3.25,2.03,7.94,0.00,0.000,1.00,1.00,1.00,0.084,0.00365,58.65,1.2507,13.58,136206.5,140077.9,0.102,0.1683,104.932,506.417,0.997,0.472,52.7,52.466,5.863,12,18.4,2.22,0.462
380000,2001,1.407,0.043,10.92,44911,41785,736,0,2412,0,1047180.0,10616.4,0.002,0.485,0.506,0.007,194,8.26,1.14,0.00,0.00,0.00,0.00,0.00,0.00,8.26,1.14,0.00,0.00,0.000,0.000,54,0.716,0.207,0.790,0.000,0.002,6559,1970,2,0.957,0.037,0.000,2508,0.110,0.080,0.000,105.13,19240,0,10616.378,0.000,0.000,837427,1.00,13.75,0.000,0.000,0.000,8,8,9,21,16526,0.063,0.00,0.0063,0.063,667,0.085,0.000,0.110,0.000,3.23,2.01,7.93,0.00,0.000,1.00,1.00,1.00,0.085,0.00369,58.61,1.2245,20.71,136177.1,140078.0,0.096,0.1619,104.964,506.369,0.998,0.471,52.1,52.482,5.840,17,27.8,2.64,0.414
390000,1980,1.438,0.043,10.90,44713,41624,730,0,2380,0,1047727.8,10635.0,0.002,0.483,0.508,0.007,194,8.34,1.55,0.00,0.00,0.00,0.00,0.00,0.00,8.34,1.55,0.00,0.00,0.000,0.000,59,0.715,0.209,0.788,0.000,0.003,6562,2072,1,0.975,0.025,0.000,2545,0.119,0.079,0.000,105.16,19207,0,10634.958,0.000,0.001,808304,1.00,13.73,0.000,0.000,0.000,8,8,10,29,16523,0.063,0.00,0.0063,0.052,656,0.083,0.000,0.111,0.000,3.28,2.03,7.93,0.00,0.000,1.00,1.00,1.00,0.083,0.00374,58.58,1.2241,13.78,136149.9,140078.1,0.098,0.1610,104.998,506.657,0.997,0.471,51.8,52.499,5.848,17,28.0,2.66,0.432
400000,2010,1.408,0.043,10.94,45120,41985,711,0,2394,0,1048027.3,10713.2,0.002,0.484,0.507,0.007,193,8.35,1.34,0.00,0.03,0.00,0.00,0.00,0.00,8.35,1.35,0.00,0.00,0.000,0.000,65,0.706,0.219,0.779,0.000,0.002,6511,2031,2,0.974,0.022,0.000,2883,0.117,0.089,0.000,105.18,19337,0,10713.201,0.000,0.000,817164,1.00,13.70,0.000,0.000,0.000,8,8,10,25,16776,0.064,0.00,0.0062,0.057,674,0.084,0.000,0.112,0.000,3.24,2.03,7.93,0.00,0.000,1.00,1.00,1.00,0.084,0.00369,58.56,1.2339,13.93,136149.6,140078.2,0.099,0.1622,105.019,506.736,0.998,0.471,52.5,52.509,5.884,18,34.0,3.52,0.454
410000,1993,1.462,0.043,10.90,44957,41731,739,0,2504,0,1047881.6,10816.9,0.002,0.484,0.507,0.007,197,8.34,1.52,0.00,0.00,0.00,0.00,0.00,0.09,8.33,1.52,0.00,0.00,0.000,0.000,54,0.695,0.210,0.788,0.000,0.002,6505,1895,3,0.983,0.007,0.001,2359,0.119,0.097,0.000,105.15,19381,0,10816.912,0.000,0.000,808462,1.00,13.73,0.000,0.000,0.000,8,8,10,33,16612,0.063,0.00,0.0063,0.061,671,0.083,0.000,0.110,0.000,3.25,2.04,7.94,0.00,0.000,1.00,1.00,1.00,0.083,0.00372,58.59,1.2489,17.24,136068.8,140078.3,0.097,0.1666,104.973,506.621,0.997,0.471,52.2,52.487,5.865,24,43.3,6.05,0.456
420000,2018,1.393,0.041,10.90,44976,41782,724,0,2445,0,1047664.9,10750.1,0.002,0.483,0.508,0.007,194,8.32,1.45,0.00,0.00,0.00,0.11,0.00,0.00,8.32,1.41,0.00,0.00,0.000,0.003,54,0.702,0.231,0.767,0.000,0.001,6651,2018,3,0.965,0.022,0.000,2588,0.118,0.076,0.000,105.11,19201,0,10750.082,0.000,0.000,812245,1.00,13.75,0.000,0.000,0.000,8,8,10,33,16788,0.064,0.00,0.0062,0.058,664,0.083,0.000,0.111,0.000,3.25,2.03,7.93,0.00,0.000,1.00,1.00,1.00,0.083,0.00366,58.62,1.2389,11.85,136201.5,140078.4,0.108,0.1641,104.958,506.332,0.998,0.471,52.7,52.479,5.893,14,23.9,2.64,0.460
430000,2004,1.440,0.044,10.93,44991,41834,788,0,2383,0,1047264.8,10741.2,0.002,0.484,0.507,0.007,194,8.37,1.77,0.00,0.07,0.00,0.13,0.00,0.00,8.36,1.71,0.00,0.00,0.000,0.004,61,0.719,0.231,0.767,0.000,0.002,6710,2058,4,0.995,0.001,0.000,2758,0.088,0.082,0.000,105.12,19001,0,10741.221,0.000,0.000,813927,1.00,13.67,0.000,0.000,0.000,8,8,10,41,16773,0.064,0.00,0.0062,0.046,679,0.083,0.000,0.111,0.000,3.25,2.05,7.95,0.00,0.000,1.00,1.00,1.00,0.083,0.00369,58.61,1.2380,18.87,136085.8,140078.5,0.103,0.1629,104.950,506.376,0.997,0.471,52.7,52.475,5.895,21,31.3,2.40,0.460
440000,1994,1.413,0.041,10.93,44959,41723,751,0,2495,0,1047471.4,10840.1,0.002,0.483,0.508,0.007,195,8.31,1.37,0.00,0.18,0.00,0.00,0.00,0.16,8.31,1.31,0.00,0.00,0.000,0.000,48,0.757,0.209,0.789,0.000,0.002,6620,2099,1,0.971,0.029,0.001,2670,0.100,0.089,0.000,105.16,19250,0,10840.062,0.000,0.001,795281,1.00,13.71,0.000,0.000,0.000,8,8,10,29,16579,0.063,0.00,0.0063,0.060,660,0.082,0.000,0.111,0.000,3.24,2.04,7.94,0.00,0.000,1.00,1.00,1.00,0.082,0.00372,58.58,1.2511,15.85,136201.0,140078.6,0.099,0.1671,105.001,506.858,0.998,0.471,52.1,52.501,5.892,15,28.3,6.53,0.470
450000,2026,1.389,0.042,10.96,44983,41807,742,0,2402,0,1047513.4,10700.7,0.002,0.486,0.504,0.007,193,8.35,1.73,0.00,0.00,0.00,0.07,0.00,0.00,8.35,1.71,0.00,0.00,0.000,0.003,57,0.752,0.225,0.770,0.000,0.005,6572,2098,1,0.962,0.038,0.000,2881,0.097,0.077,0.000,105.20,19145,0,10700.738,0.000,0.000,824418,1.00,13.68,0.000,0.000,0.000,8,8,9,52,16922,0.065,0.00,0.0062,0.057,676,0.084,0.000,0.111,0.000,3.26,2.05,7.93,0.00,0.000,1.00,1.00,1.00,0.084,0.00367,58.54,1.2352,21.07,136193.6,140078.7,0.096,0.1643,105.037,506.957,0.998,0.472,52.8,52.518,5.894,17,26.2,3.20,0.476
460000,1990,1.430,0.043,10.93,44970,41710,747,0,2549,0,1047597.8,10859.2,0.002,0.485,0.506,0.007,197,8.37,1.32,0.00,0.00,0.00,0.00,0.00,0.00,8.37,1.32,0.00,0.00,0.000,0.000,48,0.742,0.228,0.771,0.000,0.002,6550,2098,1,0.970,0.030,0.000,2727,0.114,0.093,0.000,105.18,18952,0,10859.244,0.000,0.000,815291,1.00,13.61,0.000,0.000,0.000,8,8,10,27,16647,0.064,0.00,0.0063,0.059,672,0.083,0.000,0.112,0.000,3.26,2.03,7.96,0.00,0.000,1.00,1.00,1.00,0.083,0.00373,58.56,1.2544,17.50,136142.3,140078.8,0.098,0.1685,105.008,506.981,0.999,0.471,52.4,52.504,5.893,21,38.6,4.10,0.461
470000,2010,1.413,0.042,10.93,44479,41256,771,0,2432,0,1048075.3,10726.0,0.002,0.485,0.506,0.007,195,8.32,1.49,0.00,0.00,0.00,0.07,0.00,0.00,8.32,1.48,0.00,0.00,0.000,0.004,56,0.757,0.222,0.776,0.000,0.002,6358,1956,1,1.000,0.000,0.000,2701,0.102,0.070,0.000,105.19,18877,0,10725.970,0.000,0.000,810897,1.00,13.72,0.000,0.000,0.000,8,8,9,28,16717,0.064,0.00,0.0063,0.055,655,0.083,0.000,0.110,0.000,3.26,2.04,7.94,0.00,0.000,1.00,1.00,1.00,0.083,0.00371,58.56,1.2355,17.62,136170.6,140078.9,0.096,0.1626,105.028,506.883,0.999,0.472,52.8,52.514,5.841,14,18.2,1.92,0.435
480000,2013,1.442,0.042,10.93,44695,41547,734,0,2411,0,1047840.8,10635.2,0.002,0.486,0.505,0.007,196,8.37,1.53,0.01,0.15,0.00,0.00,0.00,0.00,8.37,1.52,0.00,0.00,0.000,0.000,65,0.732,0.221,0.775,0.000,0.004,6537,1894,1,1.000,0.000,0.000,2677,0.097,0.103,0.000,105.19,19053,0,10635.200,0.000,0.000,824299,1.00,13.64,0.000,0.000,0.000,8,8,10,27,16852,0.064,0.00,0.0062,0.052,676,0.084,0.000,0.111,0.000,3.27,2.05,7.94,0.00,0.000,1.00,1.00,1.00,0.084,0.00369,58.55,1.2260,9.14,136097.0,140079.0,0.100,0.1630,105.019,506.644,0.998,0.471,52.6,52.509,5.876,20,40.3,8.00,0.440
490000,1998,1.433,0.045,10.92,45158,42009,724,0,2440,0,1047645.8,10732.0,0.002,0.486,0.505,0.008,194,8.34,1.29,0.00,0.02,0.00,0.00,0.00,0.00,8.34,1.29,0.00,0.00,0.000,0.000,45,0.729,0.230,0.767,0.000,0.003,6641,1763,1,0.966,0.034,0.000,2278,0.106,0.107,0.000,105.20,19180,0,10731.979,0.000,0.001,825624,1.00,13.67,0.000,0.000,0.000,8,8,10,21,16661,0.064,0.00,0.0063,0.052,660,0.084,0.000,0.112,0.000,3.24,2.03,7.94,0.00,0.000,1.00,1.00,1.00,0.084,0.00372,58.54,1.2390,19.62,136094.7,140079.1,0.094,0.1645,105.038,507.072,0.997,0.471,52.4,52.519,5.899,24,50.1,5.39,0.469
500000,1999,1.439,0.043,10.93,45093,41863,744,0,2485,0,1047177.6,10740.2,0.002,0.484,0.506,0.007,195,8.34,1.47,0.00,0.04,0.00,0.00,0.00,0.00,8.34,1.47,0.00,0.00,0.000,0.000,57,0.737,0.230,0.770,0.000,0.001,6392,1949,1,0.998,0.002,0.000,3174,0.110,0.085,0.000,105.18,19111,0,10740.211,0.000,0.000,815448,1.00,13.70,0.000,0.000,0.000,8,8,10,24,16681,0.064,0.00,0.0063,0.064,660,0.083,0.000,0.111,0.000,3.25,2.05,7.93,0.00,0.000,1.00,1.00,1.00,0.083,0.00370,58.57,1.2406,23.14,136116.0,140079.2,0.098,0.1659,105.013,506.697,0.997,0.471,52.4,52.506,5.942,23,36.6,3.10,0.507
510000,2015,1.417,0.043,10.92,45069,41809,747,0,2497,0,1047404.4,10808.8,0.002,0.485,0.505,0.007,195,8.35,1.51,0.00,0.02,0.00,0.13,0.00,0.00,8.35,1.47,0.00,0.00,0.000,0.004,54,0.733,0.200,0.796,0.000,0.003,6634,1908,1,0.986,0.014,0.000,2735,0.152,0.104,0.000,105.15,19199,0,10808.828,0.000,0.000,815620,1.00,13.69,0.000,0.000,0.000,8,8,10,41,16830,0.064,0.00,0.0062,0.056,678,0.083,0.000,0.111,0.000,3.25,2.05,7.95,0.00,0.000,1.00,1.00,1.00,0.083,0.00369,58.59,1.2470,14.61,136128.0,140079.3,0.100,0.1667,104.986,506.904,0.998,0.471,52.6,52.493,5.896,15,33.4,8.00,0.475
520000,2030,1.401,0.045,10.94,44919,41618,782,0,2504,0,1047485.6,10826.0,0.002,0.485,0.505,0.007,195,8.41,1.63,0.00,0.02,0.00,0.00,0.00,0.00,8.41,1.62,0.00,0.00,0.000,0.000,53,0.699,0.216,0.781,0.000,0.003,6516,1942,2,0.987,0.007,0.000,2378,0.130,0.095,0.000,105.17,18967,0,10826.003,0.000,0.000,815134,1.00,13.58,0.000,0.000,0.000,8,8,10,42,17077,0.065,0.00,0.0061,0.064,670,0.083,0.000,0.111,0.000,3.27,2.05,7.93,0.00,0.000,1.00,1.00,1.00,0.083,0.00366,58.56,1.2523,13.92,136111.3,140079.4,0.108,0.1694,105.003,506.601,0.999,0.471,53.3,52.502,5.941,24,42.3,3.95,0.504
530000,2018,1.358,0.044,10.93,45153,41910,689,0,2566,0,1047739.0,10770.6,0.002,0.486,0.505,0.007,197,8.34,1.63,0.00,0.03,0.00,0.09,0.00,0.00,8.34,1.59,0.00,0.00,0.000,0.003,58,0.733,0.232,0.767,0.000,0.000,6509,2009,1,0.996,0.004,0.000,2505,0.107,0.085,0.000,105.22,19208,0,10770.635,0.000,0.000,816738,1.00,13.71,0.000,0.000,0.000,8,8,10,34,16831,0.064,0.00,0.0062,0.060,682,0.083,0.000,0.112,0.000,3.26,2.04,7.93,0.00,0.000,1.00,1.00,1.00,0.083,0.00369,58.52,1.2453,20.46,136231.9,140079.5,0.100,0.1672,105.066,506.639,0.999,0.471,52.8,52.533,5.919,24,36.3,2.92,0.490
540000,2026,1.418,0.042,10.93,45061,41761,751,0,2541,0,1047224.4,10811.6,0.002,0.488,0.503,0.007,198,8.28,1.37,0.00,0.09,0.00,0.00,0.00,0.00,8.27,1.37,0.00,0.00,0.000,0.000,55,0.746,0.244,0.753,0.000,0.002,6602,1896,1,1.000,0.000,0.000,3515,0.115,0.090,0.000,105.19,19042,0,10811.589,0.000,0.000,833997,1.00,13.75,0.000,0.000,0.000,8,8,9,27,16766,0.064,0.00,0.0062,0.053,678,0.084,0.000,0.111,0.000,3.24,2.03,7.94,0.00,0.000,1.00,1.00,1.00,0.084,0.00367,58.55,1.2474,10.20,136125.4,140079.6,0.098,0.1669,105.011,506.411,0.998,0.472,52.8,52.506,5.893,14,29.3,5.23,0.460
550000,1997,1.435,0.043,10.93,45180,41911,752,0,2546,0,1047510.3,10898.5,0.002,0.486,0.505,0.007,196,8.31,1.28,0.00,0.00,0.00,0.00,0.00,0.00,8.31,1.28,0.00,0.00,0.000,0.000,45,0.742,0.213,0.786,0.000,0.001,6599,1824,1,0.997,0.003,0.000,3113,0.114,0.080,0.000,105.19,19420,0,10898.546,0.000,0.000,819620,1.00,13.69,0.000,0.000,0.000,8,8,10,30,16589,0.063,0.00,0.0063,0.063,669,0.083,0.000,0.112,0.000,3.25,2.02,7.94,0.00,0.000,1.00,1.00,1.00,0.083,0.00373,58.54,1.2595,13.36,136127.0,140079.7,0.106,0.1690,105.024,506.666,0.999,0.471,52.2,52.512,5.944,15,25.2,2.65,0.499
560000,2023,1.412,0.043,10.94,44990,41819,728,0,2417,0,1047434.1,10695.8,0.002,0.485,0.505,0.007,195,8.29,1.41,0.00,0.02,0.00,0.00,0.00,0.00,8.29,1.41,0.00,0.00,0.000,0.000,49,0.730,0.226,0.770,0.000,0.003,6498,1762,1,0.995,0.005,0.000,2577,0.125,0.081,0.000,105.19,19204,0,10695.782,0.000,0.000,814146,1.00,13.75,0.000,0.000,0.000,8,8,9,29,16774,0.064,0.00,0.0062,0.060,673,0.083,0.000,0.111,0.000,3.24,2.03,7.90,0.00,0.000,1.00,1.00,1.00,0.083,0.00368,58.54,1.2325,17.44,136131.4,140079.8,0.104,0.1622,105.032,506.993,0.999,0.472,52.8,52.516,5.893,14,25.0,2.78,0.467
570000,1988,1.416,0.044,10.92,45224,42084,745,0,2430,0,1047465.6,10793.7,0.002,0.488,0.503,0.007,197,8.29,1.42,0.00,0.00,0.00,0.00,0.00,0.00,8.29,1.42,0.00,0.00,0.000,0.000,54,0.747,0.213,0.785,0.000,0.002,6696,1985,1,0.999,0.001,0.000,3007,0.127,0.114,0.000,105.22,19166,0,10793.703,0.000,0.000,827412,1.00,13.74,0.000,0.000,0.000,8,8,9,29,16488,0.063,0.00,0.0064,0.060,650,0.084,0.000,0.111,0.000,3.25,2.03,7.95,0.00,0.000,1.00,1.00,1.00,0.084,0.00375,58.52,1.2467,17.50,136160.0,140080.0,0.100,0.1671,105.056,507.431,0.998,0.472,51.9,52.528,5.925,23,48.8,7.28,0.499
580000,2004,1.406,0.044,10.94,45003,41730,767,0,2490,0,1047047.8,10857.5,0.002,0.487,0.504,0.007,197,8.30,1.57,0.00,0.11,0.00,0.00,0.00,0.04,8.29,1.53,0.00,0.00,0.000,0.000,60,0.729,0.216,0.782,0.000,0.002,6665,1974,1,0.979,0.021,0.000,2913,0.124,0.088,0.000,105.15,19148,0,10857.482,0.000,0.000,827343,1.00,13.78,0.000,0.000,0.000,8,8,10,43,16628,0.063,0.00,0.0063,0.062,669,0.084,0.000,0.110,0.000,3.23,2.03,7.91,0.00,0.000,1.00,1.00,1.00,0.084,0.00371,58.58,1.2529,16.71,136154.2,140080.1,0.108,0.1669,104.981,507.125,0.999,0.472,52.6,52.491,5.893,19,34.2,2.84,0.465
590000,2010,1.411,0.042,10.92,44950,41739,725,0,2480,0,1047317.8,10791.7,0.002,0.485,0.506,0.007,194,8.38,1.62,0.00,0.00,0.00,0.00,0.00,0.02,8.38,1.61,0.00,0.00,0.000,0.000,56,0.740,0.228,0.771,0.000,0.001,6464,1942,1,0.993,0.007,0.000,2472,0.120,0.074,0.000,105.16,18910,0,10791.659,0.000,0.000,815157,1.00,13.66,0.000,0.000,0.000,8,8,10,33,16842,0.064,0.00,0.0062,0.067,665,0.083,0.000,0.111,0.000,3.27,2.05,7.94,0.00,0.000,1.00,1.00,1.00,0.083,0.00369,58.57,1.2446,19.28,136170.5,140080.2,0.104,0.1649,104.998,506.994,0.998,0.472,52.9,52.499,5.906,14,20.5,2.44,0.471
600000,1999,1.423,0.042,10.94,44874,41781,695,0,2409,0,1047397.7,10627.1,0.002,0.486,0.505,0.007,194,8.29,1.29,0.01,0.47,0.00,0.00,0.00,0.00,8.28,1.20,0.00,0.00,0.000,0.000,52,0.756,0.220,0.777,0.000,0.003,6615,2010,1,0.976,0.024,0.000,3244,0.125,0.081,0.000,105.19,18886,0,10627.094,0.000,0.000,821942,1.00,13.74,0.000,0.000,0.000,8,8,9,30,16573,0.063,0.00,0.0063,0.051,665,0.083,0.000,0.111,0.000,3.25,2.03,7.94,0.00,0.000,1.00,1.00,1.00,0.083,0.00372,58.55,1.2244,16.05,136163.9,140080.3,0.102,0.1618,105.030,507.130,0.997,0.471,52.1,52.515,5.931,19,31.4,3.04,0.488
610000,2013,1.413,0.043,10.94,44960,41678,759,0,2509,0,1047659.4,10863.6,0.002,0.484,0.507,0.007,197,8.37,1.55,0.00,0.00,0.00,0.00,0.00,0.04,8.37,1.55,0.00,0.00,0.000,0.000,51,0.746,0.219,0.779,0.000,0.001,6631,2001,1,0.960,0.040,0.000,3403,0.099,0.082,0.000,105.18,19015,0,10863.571,0.000,0.000,800799,1.00,13.63,0.000,0.000,0.000,8,8,10,37,16846,0.064,0.00,0.0062,0.051,660,0.082,0.000,0.110,0.000,3.25,2.05,7.96,0.00,0.000,1.00,1.00,1.00,0.082,0.00369,58.57,1.2531,16.01,136144.3,140080.4,0.098,0.1664,105.009,506.773,0.997,0.471,52.9,52.504,5.901,17,28.8,2.87,0.486
620000,2005,1.425,0.043,10.94,45193,41905,771,0,2525,0,1047849.6,10935.3,0.002,0.486,0.505,0.007,195,8.36,1.51,0.00,0.11,0.00,0.00,0.00,0.00,8.35,1.48,0.00,0.00,0.000,0.000,58,0.725,0.212,0.786,0.000,0.002,6460,1942,2,0.975,0.021,0.000,3830,0.114,0.080,0.000,105.21,19090,0,10935.342,0.000,0.000,812532,1.00,13.63,0.000,0.000,0.000,8,8,9,35,16752,0.064,0.00,0.0063,0.059,672,0.083,0.000,0.111,0.000,3.26,2.04,7.94,0.00,0.000,1.00,1.00,1.00,0.083,0.00372,58.54,1.2648,19.80,136124.2,140080.5,0.096,0.1706,105.035,507.188,0.998,0.472,52.6,52.517,5.919,25,34.5,2.47,0.498
630000,2003,1.416,0.043,10.93,45299,42072,719,0,2510,0,1047772.9,10892.5,0.002,0.483,0.508,0.007,194,8.33,1.33,0.00,0.00,0.00,0.07,0.00,0.00,8.32,1.34,0.00,0.00,0.000,0.022,52,0.757,0.217,0.778,0.000,0.005,6406,2030,1,0.951,0.049,0.000,2411,0.134,0.093,0.000,105.18,19294,0,10892.541,0.000,0.000,799708,1.00,13.69,0.000,0.000,0.000,8,8,10,22,16676,0.064,0.00,0.0063,0.058,668,0.082,0.000,0.112,0.000,3.25,2.04,7.95,0.00,0.000,1.00,1.00,1.00,0.082,0.00371,58.55,1.2564,17.20,136158.6,140080.6,0.103,0.1671,105.021,506.889,0.998,0.471,52.2,52.510,5.935,21,38.8,4.26,0.493
640000,1990,1.413,0.043,10.94,44989,41791,731,0,2480,0,1047172.6,10762.7,0.002,0.486,0.505,0.007,197,8.35,1.44,0.00,0.07,0.00,0.00,0.00,0.07,8.35,1.44,0.00,0.00,0.000,0.000,61,0.718,0.205,0.791,0.000,0.004,6460,1929,1,0.991,0.009,0.001,3285,0.108,0.087,0.000,105.17,19339,0,10762.741,0.000,0.000,817706,1.00,13.65,0.000,0.000,0.000,8,8,10,28,16625,0.063,0.00,0.0063,0.057,660,0.083,0.000,0.111,0.000,3.26,2.05,7.94,0.00,0.000,1.00,1.00,1.00,0.083,0.00374,58.57,1.2440,22.09,136177.2,140080.7,0.100,0.1669,105.000,506.897,0.998,0.472,52.1,52.500,5.915,23,36.0,4.36,0.485
650000,2022,1.405,0.041,10.93,44800,41570,772,0,2426,0,1047655.2,10736.9,0.002,0.485,0.505,0.007,192,8.32,1.59,0.00,0.11,0.00,0.00,0.00,0.13,8.32,1.45,0.00,0.00,0.000,0.000,47,0.749,0.223,0.774,0.000,0.003,6563,1959,1,0.994,0.006,0.000,3274,0.104,0.075,0.000,105.19,19093,0,10736.868,0.000,0.000,818020,1.00,13.73,0.000,0.000,0.000,8,8,10,54,16825,0.064,0.00,0.0062,0.052,667,0.083,0.000,0.110,0.000,3.24,2.03,7.93,0.00,0.000,1.00,1.00,1.00,0.083,0.00367,58.54,1.2373,11.58,136174.2,140080.8,0.102,0.1644,105.030,507.090,0.997,0.472,52.7,52.515,5.906,19,26.5,3.03,0.482
660000,2014,1.412,0.043,10.92,44837,41719,736,0,2390,0,1046943.6,10630.2,0.002,0.488,0.503,0.007,197,8.35,1.63,0.00,0.00,0.00,0.00,0.00,0.00,8.35,1.63,0.00,0.00,0.000,0.000,60,0.735,0.214,0.784,0.000,0.002,6486,2005,1,0.969,0.031,0.000,3025,0.105,0.078,0.000,105.17,19177,0,10630.215,0.000,0.000,827984,1.00,13.70,0.000,0.000,0.000,8,8,10,37,16826,0.064,0.00,0.0062,0.057,674,0.084,0.000,0.110,0.000,3.25,2.06,7.93,0.00,0.000,1.00,1.00,1.00,0.084,0.00370,58.57,1.2269,14.51,136148.7,140080.9,0.096,0.1632,105.006,506.526,0.998,0.472,52.6,52.503,5.876,13,21.5,2.81,0.468
670000,1987,1.436,0.042,10.93,44925,41641,761,0,2550,0,1047561.6,10828.6,0.002,0.486,0.504,0.007,194,8.36,1.53,0.00,0.02,0.00,0.00,0.00,0.00,8.35,1.52,0.00,0.00,0.000,0.000,55,0.716,0.204,0.794,0.000,0.002,6484,1903,1,1.000,0.000,0.000,2884,0.106,0.079,0.000,105.18,19233,0,10828.648,0.000,0.000,820126,1.00,13.67,0.000,0.000,0.000,8,8,10,30,16602,0.063,0.00,0.0063,0.070,661,0.083,0.000,0.110,0.000,3.26,2.04,7.94,0.00,0.000,1.00,1.00,1.00,0.083,0.00374,58.56,1.2529,11.83,136158.2,140081.0,0.102,0.1700,105.012,506.755,0.998,0.472,52.2,52.506,5.924,16,27.1,2.57,0.496
680000,2016,1.423,0.044,10.95,45345,42058,730,0,2528,0,1047736.2,10849.2,0.002,0.485,0.506,0.007,195,8.24,1.34,0.00,0.05,0.00,0.00,0.00,0.07,8.24,1.33,0.00,0.00,0.000,0.000,61,0.760,0.222,0.775,0.000,0.003,6500,1967,1,1.000,0.000,0.000,4162,0.132,0.087,0.000,105.22,19345,0,10849.222,0.000,0.000,815137,1.00,13.81,0.000,0.000,0.000,8,8,9,30,16619,0.063,0.00,0.0063,0.057,675,0.083,0.000,0.112,0.000,3.24,2.03,7.92,0.00,0.000,1.00,1.00,1.00,0.083,0.00369,58.51,1.2538,12.80,136114.0,140081.1,0.106,0.1684,105.050,506.858,0.999,0.471,52.5,52.525,5.952,24,39.8,2.70,0.503
