step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees
230000,1,731,8.05,0.00,0.00,0.01,8.04,0.00,1.00,0.000,0.067,379128.2,3283.6,1,92,2.68,1.00,1.00,0.3704,5.33,24973.5,0.1335,37.0031,5461,36.6007,2
230000,2,675,8.05,0.00,0.00,0.00,8.05,0.00,1.00,0.000,0.062,366764.0,3154.5,1,92,2.64,1.00,1.00,0.3563,3.34,146.9,1.7950,35.8076,5461,36.6007,0
240000,0,725,7.90,0.00,0.00,0.00,7.90,0.00,1.00,0.000,0.065,380241.8,3233.4,1,89,2.62,1.00,1.00,0.3651,3.69,111004.1,0.0000,37.1146,5462,36.5984,2
240000,1,707,7.92,0.00,0.00,0.00,7.92,0.00,1.00,0.000,0.064,379117.5,3358.3,1,99,2.63,1.00,1.00,0.3784,5.09,25019.3,0.1322,36.9953,5461,36.5917,2
240000,2,696,7.99,0.00,0.00,0.00,7.99,0.00,1.00,0.000,0.064,366700.4,3145.4,1,88,2.61,1.00,1.00,0.3555,5.50,130.3,1.7973,35.7961,5461,36.5917,3
250000,0,733,7.93,0.00,0.00,0.00,7.93,0.00,1.00,0.000,0.066,380104.7,3379.5,1,105,2.62,1.00,1.00,0.3818,3.24,111007.8,0.0000,37.0955,5462,36.5846,0
250000,1,725,7.94,0.00,0.00,0.01,7.94,0.00,1.00,0.000,0.067,379006.3,3282.2,1,105,2.63,1.00,1.00,0.3695,4.08,24985.2,0.1356,36.9819,5461,36.5779,1
250000,2,707,7.93,0.00,0.00,0.00,7.92,0.00,1.00,0.000,0.064,366538.2,3121.1,1,89,2.58,1.00,1.00,0.3525,3.63,148.3,1.8059,35.7901,5461,36.5779,1
260000,0,735,8.08,0.00,0.01,0.01,8.06,0.00,1.00,0.000,0.068,380001.7,3295.5,1,93,2.69,1.00,1.00,0.3714,1.21,111005.6,0.0000,37.0836,5462,36.5735,0
260000,1,722,7.97,0.00,0.00,0.00,7.97,0.00,1.00,0.000,0.066,378909.4,3379.0,1,78,2.62,1.00,1.00,0.3817,6.24,24991.3,0.1333,36.9716,5461,36.5668,2
260000,2,710,7.90,0.00,0.00,0.00,7.90,0.00,1.00,0.000,0.064,366621.8,3130.6,1,90,2.62,1.00,1.00,0.3533,3.68,136.8,1.8028,35.7786,5461,36.5668,1
270000,0,729,8.02,0.00,0.01,0.01,7.99,0.00,1.00,0.000,0.067,379979.4,3361.0,1,93,2.64,1.00,1.00,0.3795,6.22,111002.6,0.0000,37.0748,5462,36.5614,2
270000,1,715,7.92,0.01,0.00,0.00,7.92,0.00,1.00,0.000,0.065,378860.3,3337.9,1,86,2.63,1.00,1.00,0.3765,3.37,25005.9,0.1338,36.9636,5461,36.5547,2
270000,2,707,7.91,0.00,0.00,0.00,7.91,0.00,1.00,0.000,0.064,366482.8,3200.4,1,90,2.66,1.00,1.00,0.3616,3.88,137.7,1.7904,35.7585,5461,36.5547,0
280000,0,728,8.03,0.00,0.00,0.00,8.03,0.00,1.00,0.000,0.067,379839.0,3367.3,1,90,2.68,1.00,1.00,0.3801,5.78,110985.7,0.0000,37.0513,5462,36.5386,2
280000,1,721,8.01,0.00,0.02,0.01,7.99,0.00,1.00,0.000,0.066,378735.6,3358.7,1,93,2.66,1.00,1.00,0.3789,4.33,25008.2,0.1340,36.9441,5461,36.5319,2
280000,2,678,7.86,0.00,0.00,0.00,7.86,0.00,1.00,0.000,0.061,366293.9,3183.5,1,85,2.59,1.00,1.00,0.3592,4.63,130.4,1.8007,35.7363,5461,36.5319,3
290000,0,727,8.09,0.00,0.02,0.00,8.07,0.00,1.00,0.000,0.068,379929.2,3350.8,1,80,2.66,1.00,1.00,0.3769,2.65,110980.8,0.0000,37.0406,5462,36.5157,0
290000,1,728,8.08,0.00,0.01,0.01,8.07,0.00,1.00,0.000,0.067,378566.3,3363.6,1,77,2.64,1.00,1.00,0.3783,5.39,25009.7,0.1334,36.9120,5461,36.5090,1
290000,2,721,8.00,0.00,0.00,0.00,7.99,0.00,1.00,0.000,0.066,366298.0,3240.1,1,90,2.63,1.00,1.00,0.3644,1.62,150.8,1.7842,35.7040,5461,36.5090,0
300000,0,743,7.97,0.01,0.00,0.00,7.96,0.00,1.00,0.000,0.067,379774.3,3388.9,1,90,2.59,1.00,1.00,0.3807,1.87,110948.6,0.0000,37.0142,5462,36.4771,4
300000,1,718,7.99,0.00,0.00,0.00,7.98,0.00,1.00,0.000,0.066,378326.3,3430.6,1,69,2.65,1.00,1.00,0.3860,6.30,24985.5,0.1395,36.8759,5461,36.4704,2
300000,2,704,7.97,0.00,0.00,0.02,7.95,0.00,1.00,0.000,0.064,366096.3,3162.6,1,68,2.64,1.00,1.00,0.3552,3.16,137.7,1.8022,35.6582,5461,36.4704,1
310000,0,723,8.09,0.00,0.00,0.00,8.08,0.00,1.00,0.000,0.067,379550.6,3371.3,1,81,2.72,1.00,1.00,0.3791,10.26,110930.6,0.0000,36.9843,5462,36.4454,7
310000,1,731,7.97,0.00,0.00,0.00,7.97,0.00,1.00,0.000,0.067,378195.3,3372.8,1,71,2.66,1.00,1.00,0.3784,2.31,24986.3,0.1408,36.8460,5461,36.4387,3
310000,2,707,8.05,0.00,0.00,0.00,8.05,0.00,1.00,0.000,0.065,365818.6,3250.5,1,67,2.63,1.00,1.00,0.3657,4.94,131.5,1.7948,35.6179,5461,36.4387,1
320000,0,718,7.97,0.00,0.00,0.00,7.97,0.00,1.00,0.000,0.066,379299.9,3402.1,1,72,2.64,1.00,1.00,0.3811,2.71,110932.0,0.0000,36.9598,5462,36.4276,4
320000,1,711,7.94,0.00,0.00,0.00,7.93,0.00,1.00,0.000,0.065,378190.4,3395.1,1,76,2.69,1.00,1.00,0.3815,3.40,24964.8,0.1421,36.8386,5461,36.4209,5
320000,2,697,7.97,0.00,0.01,0.00,7.96,0.00,1.00,0.000,0.063,365737.5,3216.3,1,63,2.67,1.00,1.00,0.3617,3.43,127.7,1.8122,35.5970,5461,36.4209,0
330000,0,730,8.03,0.00,0.01,0.00,8.02,0.00,1.00,0.000,0.067,379160.3,3311.1,1,86,2.64,1.00,1.00,0.3710,4.79,110969.6,0.0000,36.9597,5462,36.4184,4
330000,1,740,8.03,0.00,0.00,0.00,8.03,0.00,1.00,0.000,0.068,377994.6,3348.9,1,65,2.63,1.00,1.00,0.3755,3.04,24954.6,0.1437,36.8170,5461,36.4118,9
330000,2,695,8.05,0.00,0.01,0.02,8.01,0.00,1.00,0.000,0.064,365547.7,3181.3,1,64,2.68,1.00,1.00,0.3580,4.30,141.0,1.8201,35.5813,5461,36.4118,1
340000,0,729,8.02,0.00,0.00,0.00,8.02,0.00,1.00,0.000,0.067,379501.2,3321.7,1,79,2.67,1.00,1.00,0.3721,2.18,110930.7,0.0000,36.9637,5462,36.4129,6
340000,1,715,7.97,0.01,0.00,0.00,7.96,0.00,1.00,0.000,0.065,378038.6,3368.4,1,85,2.66,1.00,1.00,0.3785,8.02,24933.2,0.1416,36.8186,5461,36.4063,16
340000,2,686,8.05,0.00,0.00,0.00,8.04,0.00,1.00,0.000,0.063,365681.9,3139.9,1,57,2.65,1.00,1.00,0.3517,4.98,136.0,1.8203,35.5687,5461,36.4063,0
350000,0,708,8.05,0.00,0.00,0.00,8.05,0.00,1.00,0.000,0.065,379360.5,3289.4,1,64,2.65,1.00,1.00,0.3692,6.18,110920.2,0.0000,36.9683,5462,36.4183,7
350000,1,731,8.01,0.00,0.01,0.00,8.01,0.00,1.00,0.000,0.067,378026.8,3435.5,1,80,2.68,1.00,1.00,0.3844,3.86,24999.5,0.1479,36.8111,5461,36.4117,8
350000,2,694,8.02,0.02,0.00,0.01,7.99,0.00,1.01,0.000,0.063,365652.8,3164.1,1,62,2.72,1.01,1.01,0.3544,1.47,134.0,1.8195,35.5763,5461,36.4117,1
360000,0,744,8.19,0.00,0.02,0.01,8.16,0.00,1.00,0.000,0.069,379585.8,3383.9,1,89,2.72,1.00,1.00,0.3784,2.57,110912.3,0.0000,36.9643,5462,36.4180,7
360000,1,714,7.96,0.00,0.00,0.01,7.95,0.00,1.00,0.000,0.066,378106.5,3384.3,1,51,2.65,1.00,1.00,0.3794,5.91,24996.9,0.1483,36.8260,5461,36.4113,6
360000,2,690,8.02,0.00,0.00,0.00,8.02,0.00,1.00,0.000,0.063,365653.1,3113.6,1,70,2.67,1.00,1.00,0.3487,8.33,148.2,1.8242,35.5676,5461,36.4113,4
370000,0,733,8.07,0.00,0.02,0.00,8.06,0.00,1.00,0.000,0.068,379429.4,3341.2,1,83,2.66,1.00,1.00,0.3755,7.49,110945.5,0.0000,36.9492,5462,36.4133,8
370000,1,703,8.05,0.02,0.00,0.00,8.03,0.00,1.00,0.000,0.065,378102.3,3337.3,1,71,2.66,1.00,1.01,0.3744,3.75,24970.4,0.1494,36.8311,5461,36.4067,5
370000,2,697,8.08,0.03,0.00,0.00,8.06,0.00,1.01,0.000,0.064,365545.5,3143.0,1,74,2.67,1.01,1.01,0.3508,1.93,146.0,1.8226,35.5647,5461,36.4067,0
380000,0,739,7.99,0.00,0.01,0.00,7.99,0.00,1.00,0.000,0.068,379366.7,3235.3,1,83,2.60,1.00,1.00,0.3619,2.49,110875.2,0.0000,36.9677,5462,36.4168,9
380000,1,714,8.15,0.00,0.00,0.00,8.15,0.00,1.00,0.000,0.067,378010.6,3388.6,1,65,2.64,1.00,1.00,0.3809,8.37,24943.7,0.1450,36.8184,5461,36.4102,8
380000,2,693,8.04,0.00,0.00,0.01,8.03,0.00,1.00,0.000,0.063,365679.8,3119.6,2,62,2.62,1.00,1.00,0.3497,4.07,137.2,1.8193,35.5796,5461,36.4102,3
390000,0,719,8.07,0.00,0.00,0.00,8.07,0.00,1.00,0.000,0.066,379343.8,3283.1,1,64,2.64,1.00,1.00,0.3682,7.07,110945.4,0.0000,36.9533,5462,36.4278,13
390000,1,719,8.13,0.00,0.02,0.01,8.09,0.00,1.00,0.000,0.067,378369.2,3338.0,1,68,2.70,1.00,1.00,0.3735,4.76,24978.7,0.1433,36.8348,5461,36.4211,7
390000,2,707,8.17,0.00,0.01,0.01,8.16,0.00,1.00,0.000,0.066,365771.1,3111.0,1,76,2.67,1.00,1.00,0.3488,4.51,145.0,1.8194,35.5877,5461,36.4211,1
400000,0,722,8.04,0.00,0.00,0.00,8.03,0.00,1.00,0.000,0.066,379369.3,3297.7,3,75,2.68,1.00,1.00,0.3694,4.33,110923.0,0.0000,36.9566,5462,36.4216,6
400000,1,719,8.22,0.00,0.00,0.01,8.21,0.00,1.00,0.000,0.067,378064.5,3339.8,3,75,2.70,1.00,1.00,0.3739,3.22,24956.3,0.1407,36.8296,5461,36.4149,9
400000,2,683,8.10,0.00,0.02,0.01,8.06,0.00,1.00,0.000,0.064,365905.9,3172.2,2,56,2.71,1.00,1.00,0.3568,5.16,135.6,1.8063,35.5901,5461,36.4149,3
410000,0,715,8.04,0.01,0.00,0.01,8.03,0.00,1.01,0.001,0.066,379447.0,3314.4,3,68,2.61,1.01,1.00,0.3713,2.97,110970.8,0.0000,36.9571,5462,36.4294,3
410000,1,730,8.01,0.03,0.00,0.00,7.98,0.00,1.02,0.000,0.067,378119.1,3221.2,2,69,2.65,1.02,1.01,0.3612,4.20,24970.7,0.1440,36.8281,5461,36.4227,8
410000,2,692,8.11,0.00,0.00,0.01,8.10,0.00,1.00,0.000,0.064,365882.2,3107.4,3,55,2.63,1.00,1.00,0.3485,3.89,134.8,1.8144,35.6002,5461,36.4227,2
420000,0,711,8.34,0.00,0.01,0.01,8.31,0.00,1.00,0.000,0.068,379623.8,3297.4,1,86,2.71,1.00,1.00,0.3705,5.98,110975.3,0.0000,36.9799,5462,36.4450,7
420000,1,737,8.09,0.00,0.00,0.01,8.08,0.00,1.00,0.000,0.068,378157.3,3349.0,1,80,2.61,1.00,1.00,0.3753,3.30,24949.9,0.1444,36.8374,5461,36.4384,10
420000,2,710,8.18,0.00,0.01,0.00,8.17,0.00,1.00,0.000,0.067,366076.6,3059.2,1,71,2.71,1.00,1.00,0.3427,1.95,155.9,1.8112,35.6217,5461,36.4384,0
430000,0,720,8.17,0.00,0.00,0.00,8.16,0.00,1.00,0.000,0.067,379551.7,3294.3,2,78,2.67,1.00,1.00,0.3699,4.94,110954.1,0.0000,36.9676,5462,36.4324,6
430000,1,731,8.19,0.00,0.00,0.00,8.19,0.00,1.00,0.000,0.068,378208.1,3298.9,2,73,2.68,1.00,1.00,0.3700,3.18,24942.1,0.1418,36.8378,5461,36.4257,4
430000,2,696,8.19,0.00,0.00,0.02,8.17,0.00,1.00,0.000,0.065,365991.4,3106.5,2,70,2.69,1.00,1.00,0.3487,2.13,131.2,1.8145,35.6024,5461,36.4257,0
440000,0,718,8.24,0.00,0.00,0.02,8.22,0.00,1.00,0.000,0.068,379506.4,3227.4,2,72,2.59,1.00,1.00,0.3608,2.41,110947.1,0.0000,36.9644,5462,36.4354,2
440000,1,723,8.17,0.00,0.00,0.01,8.16,0.00,1.00,0.000,0.068,378218.7,3339.4,2,79,2.71,1.00,1.00,0.3753,2.28,24987.3,0.1465,36.8341,5461,36.4287,7
440000,2,698,8.22,0.00,0.01,0.00,8.20,0.00,1.00,0.000,0.065,365947.8,3052.5,2,70,2.67,1.00,1.00,0.3421,3.90,131.8,1.8073,35.6069,5461,36.4287,2
450000,0,731,8.18,0.00,0.00,0.00,8.17,0.00,1.00,0.000,0.068,379550.0,3315.0,2,75,2.63,1.00,1.00,0.3723,1.79,110928.5,0.0000,36.9752,5462,36.4382,7
450000,1,747,8.14,0.00,0.00,0.00,8.14,0.00,1.00,0.000,0.070,378195.5,3221.8,2,80,2.65,1.00,1.00,0.3605,1.11,24989.3,0.1454,36.8327,5461,36.4316,5
