step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
340000,1613,1.468,0.044,7.03,34831,32712,664,0,1462,0,828561.4,7584.4,0.002,0.345,0.625,0.028,211,8.18,1.50,0.01,0.30,0.00,0.00,0.00,0.16,8.17,1.42,0.00,0.00,0.000,0.000,56,0.546,0.218,0.781,0.000,0.001,2947,2179,2,0.821,0.000,0.001,22883,0.091,0.132,0.000,82.07,8680,0,7584.390,0.000,0.000,318341,1.00,15.28,0.000,0.000,0.000,7,8,10,25,13192,0.050,0.00,0.0063,0.098,651,0.057,0.000,0.083,0.000,3.39,1.88,7.93,0.00,0.000,1.00,1.00,1.00,0.057,0.00263,49.58,0.9054,11.23,2242.9,140075.1,32.188,0.1470,81.921,225.094,0.598,0.000,134474.7,81.920,5.906,13,45.4,8.00,0.394
350000,1613,1.466,0.041,7.01,34008,31864,668,0,1476,0,828634.6,7557.0,0.002,0.348,0.624,0.026,212,8.18,1.59,0.00,0.02,0.00,0.02,0.02,0.53,8.16,1.53,0.00,0.00,0.000,0.002,79,0.482,0.210,0.787,0.000,0.002,2846,1873,2,0.745,0.000,0.002,18664,0.104,0.075,0.000,82.07,8772,0,7557.038,0.000,0.000,303100,1.00,15.25,0.000,0.000,0.000,6,8,10,24,13196,0.050,0.00,0.0063,0.081,664,0.054,0.000,0.080,0.000,3.37,1.91,7.91,0.00,0.000,1.00,1.00,1.00,0.054,0.00268,49.49,0.9020,12.10,2220.7,140075.1,32.279,0.1460,81.928,222.167,0.587,0.000,134556.0,81.920,5.908,6,11.6,5.99,0.405
360000,1616,1.468,0.044,7.01,33911,31807,615,0,1486,0,827394.2,7505.5,0.001,0.362,0.613,0.025,208,8.11,1.54,0.00,0.00,0.00,0.02,0.02,0.72,8.09,1.46,0.00,0.00,0.000,0.002,66,0.397,0.227,0.771,0.000,0.002,3068,1871,2,0.671,0.000,0.001,18156,0.099,0.100,0.000,82.07,9093,0,7505.489,0.000,0.000,331756,1.00,15.15,0.000,0.000,0.000,6,8,10,29,13104,0.050,0.00,0.0063,0.085,660,0.057,0.000,0.080,0.000,3.33,1.88,7.93,0.00,0.000,1.00,1.00,1.00,0.057,0.00275,49.00,0.8906,10.60,2135.9,140075.1,32.767,0.1401,81.923,213.785,0.587,0.000,134591.0,81.920,5.729,7,22.1,7.89,0.305
370000,1599,1.485,0.049,7.03,33973,31844,654,0,1492,1,827474.1,7562.2,0.001,0.362,0.612,0.024,211,8.17,1.60,0.00,0.00,0.01,0.18,0.00,0.04,8.16,1.57,0.00,0.00,0.000,0.009,75,0.454,0.235,0.762,0.000,0.004,3107,1955,2,0.727,0.000,0.002,19710,0.096,0.183,0.001,82.06,9224,0,7562.194,0.000,0.000,345052,1.00,15.16,0.000,0.000,0.000,6,8,10,24,13062,0.050,0.00,0.0063,0.092,650,0.059,0.000,0.081,0.000,3.36,1.91,7.91,0.00,0.000,1.00,1.00,1.00,0.059,0.00278,48.83,0.8999,22.87,2147.2,140075.2,32.948,0.1423,81.910,213.639,0.583,0.000,134489.2,81.920,5.831,27,88.7,7.77,0.335
380000,1591,1.489,0.045,7.02,33806,31741,650,0,1423,0,828193.4,7516.3,0.001,0.352,0.623,0.024,207,8.45,1.92,0.01,0.18,0.01,0.22,0.01,0.24,8.43,1.82,0.00,0.00,0.001,0.025,69,0.396,0.214,0.783,0.000,0.003,2915,1860,2,0.631,0.000,0.001,18442,0.100,0.114,0.000,82.07,8993,0,7516.295,0.000,0.000,308709,1.00,14.77,0.000,0.000,0.000,6,8,10,39,13443,0.051,0.00,0.0062,0.079,658,0.054,0.000,0.079,0.000,3.36,1.91,7.90,0.00,0.000,1.00,1.00,1.00,0.054,0.00276,48.99,0.8918,14.64,2077.2,140075.1,32.780,0.1408,81.934,214.636,0.578,0.000,134627.1,81.920,5.744,11,33.4,7.56,0.317
390000,1612,1.446,0.046,7.02,32793,30698,691,0,1383,0,829058.4,7441.5,0.001,0.341,0.635,0.023,210,8.19,1.57,0.01,0.18,0.00,0.00,0.00,0.12,8.18,1.56,0.00,0.00,0.000,0.000,68,0.473,0.226,0.771,0.000,0.002,2595,1783,2,0.719,0.000,0.001,14999,0.112,0.128,0.000,82.05,8669,0,7441.483,0.000,0.000,266676,1.00,15.24,0.000,0.000,0.000,6,8,10,21,13196,0.050,0.00,0.0063,0.080,666,0.049,0.000,0.076,0.000,3.31,1.88,7.89,0.00,0.000,1.00,1.00,1.00,0.049,0.00268,49.04,0.8822,11.36,2188.4,140075.1,32.748,0.1382,81.910,213.306,0.594,0.000,134530.8,81.920,5.689,14,44.9,7.40,0.274
400000,1604,1.476,0.046,6.99,34087,32011,675,0,1409,0,829906.8,7546.5,0.001,0.334,0.639,0.026,207,8.27,1.82,0.00,0.02,0.02,0.31,0.01,0.21,8.24,1.67,0.00,0.00,0.001,0.014,70,0.495,0.210,0.788,0.000,0.002,2713,1880,2,0.766,0.000,0.003,17860,0.097,0.129,0.000,82.05,8592,0,7546.543,0.000,0.000,284704,1.00,15.18,0.000,0.000,0.000,6,8,10,32,13261,0.051,0.00,0.0063,0.079,649,0.053,0.000,0.079,0.000,3.37,1.90,7.92,0.00,0.000,1.00,1.00,1.00,0.053,0.00259,49.58,0.8970,12.25,2261.2,140075.1,32.199,0.1421,81.910,222.171,0.598,0.000,134435.7,81.920,5.823,10,37.4,7.88,0.342
410000,1603,1.488,0.045,7.04,33713,31535,707,0,1472,0,829689.1,7578.2,0.001,0.337,0.637,0.025,210,8.25,1.73,0.00,0.00,0.01,0.15,0.01,0.21,8.24,1.67,0.00,0.00,0.000,0.011,65,0.450,0.225,0.773,0.000,0.002,2643,1721,2,0.742,0.000,0.001,18398,0.106,0.134,0.000,82.08,8533,0,7578.207,0.000,0.000,279163,1.00,15.07,0.000,0.000,0.000,6,8,10,22,13232,0.050,0.00,0.0063,0.085,666,0.051,0.000,0.078,0.000,3.36,1.87,7.92,0.00,0.000,1.00,1.00,1.00,0.051,0.00263,49.47,0.9025,16.74,2138.8,140075.1,32.294,0.1440,81.931,219.658,0.587,0.000,134543.8,81.920,5.650,14,45.2,7.90,0.260
420000,1594,1.475,0.046,7.01,33653,31480,699,0,1483,0,828323.1,7597.7,0.001,0.341,0.634,0.024,208,8.24,1.52,0.00,0.00,0.00,0.00,0.01,0.21,8.23,1.53,0.00,0.00,0.000,0.000,60,0.443,0.233,0.766,0.000,0.001,2779,1839,2,0.718,0.000,0.001,21453,0.090,0.110,0.000,82.06,8902,0,7597.701,0.000,0.001,289421,1.00,15.07,0.000,0.000,0.000,6,8,10,16,13132,0.050,0.00,0.0063,0.075,649,0.053,0.000,0.079,0.000,3.33,1.83,7.93,0.00,0.000,1.00,1.00,1.00,0.053,0.00267,48.90,0.9030,12.59,2138.3,140075.1,32.877,0.1435,81.923,212.477,0.591,0.000,134575.2,81.920,5.755,6,24.1,8.00,0.273
430000,1610,1.454,0.043,7.00,33810,31679,650,0,1465,0,829411.8,7511.8,0.001,0.339,0.635,0.025,207,8.31,1.68,0.00,0.00,0.00,0.00,0.00,0.00,8.31,1.68,0.00,0.00,0.000,0.000,55,0.454,0.223,0.774,0.000,0.003,2731,1715,2,0.706,0.000,0.000,17782,0.100,0.104,0.000,82.06,8623,0,7511.810,0.000,0.000,286776,1.00,15.05,0.000,0.000,0.000,6,8,10,28,13381,0.051,0.00,0.0062,0.092,657,0.052,0.000,0.079,0.000,3.38,1.88,7.93,0.00,0.000,1.00,1.00,1.00,0.052,0.00264,49.07,0.8928,20.70,2171.7,140075.1,32.711,0.1406,81.921,217.254,0.590,0.000,134590.3,81.920,5.733,11,29.9,7.13,0.311
440000,1635,1.451,0.046,7.02,34209,31971,661,0,1552,0,829800.2,7698.2,0.001,0.343,0.631,0.025,210,8.12,1.65,0.00,0.00,0.01,0.37,0.00,0.13,8.10,1.61,0.00,0.00,0.001,0.020,65,0.491,0.239,0.759,0.000,0.002,2795,1658,2,0.744,0.000,0.002,19675,0.099,0.158,0.000,82.06,9016,0,7698.176,0.000,0.000,294266,1.00,15.36,0.000,0.000,0.000,6,8,10,27,13270,0.051,0.00,0.0063,0.083,673,0.053,0.000,0.080,0.000,3.33,1.84,7.88,0.00,0.000,1.00,1.00,1.00,0.053,0.00262,49.07,0.9156,11.52,2203.9,140075.0,32.709,0.1465,81.909,217.142,0.591,0.000,134481.9,81.920,5.807,14,58.3,8.00,0.327
450000,1605,1.488,0.044,7.03,34100,31869,668,0,1593,0,829563.2,7693.3,0.001,0.349,0.627,0.023,211,8.19,1.58,0.00,0.00,0.00,0.10,0.00,0.00,8.19,1.57,0.00,0.00,0.000,0.009,56,0.487,0.216,0.781,0.000,0.002,2887,1827,2,0.746,0.000,0.000,18425,0.104,0.095,0.000,82.07,8841,0,7693.348,0.000,0.000,301940,1.00,15.23,0.000,0.000,0.000,6,8,10,22,13142,0.050,0.00,0.0063,0.083,659,0.054,0.000,0.080,0.000,3.36,1.84,7.94,0.00,0.000,1.00,1.00,1.00,0.054,0.00270,48.96,0.9167,15.51,2211.3,140075.0,32.812,0.1468,81.920,217.268,0.589,0.000,134486.8,81.920,5.659,14,28.6,6.98,0.273
460000,1618,1.465,0.043,7.03,34265,32116,665,0,1471,0,830095.1,7574.3,0.001,0.344,0.630,0.024,212,8.19,1.58,0.00,0.00,0.01,0.25,0.01,0.17,8.17,1.50,0.00,0.00,0.000,0.013,57,0.518,0.237,0.761,0.000,0.002,2806,1883,2,0.763,0.000,0.002,19747,0.092,0.108,0.000,82.06,8857,0,7574.323,0.000,0.000,302206,1.00,15.27,0.000,0.000,0.000,6,8,10,23,13252,0.051,0.00,0.0063,0.087,656,0.054,0.000,0.081,0.000,3.35,1.85,7.93,0.00,0.000,1.00,1.00,1.00,0.054,0.00264,49.13,0.9003,13.44,2282.9,140075.0,32.649,0.1429,81.916,221.285,0.602,0.000,134450.4,81.920,5.733,7,24.7,7.91,0.295
470000,1604,1.457,0.045,7.02,34844,32667,666,0,1525,0,830114.0,7702.3,0.001,0.343,0.631,0.026,211,8.09,1.80,0.00,0.00,0.01,0.23,0.00,0.05,8.09,1.69,0.00,0.00,0.000,0.007,60,0.531,0.226,0.774,0.000,0.000,2923,1927,2,0.819,0.000,0.001,20722,0.102,0.119,0.000,82.07,9001,0,7702.320,0.000,0.000,307679,1.00,15.43,0.000,0.000,0.000,6,8,10,46,12983,0.050,0.00,0.0064,0.085,639,0.055,0.000,0.081,0.000,3.35,1.82,7.96,0.00,0.000,1.00,1.00,1.00,0.055,0.00265,49.38,0.9182,14.80,2234.7,140075.0,32.387,0.1476,81.926,223.688,0.601,0.000,134509.6,81.920,5.763,11,37.8,7.32,0.321
480000,1619,1.468,0.044,7.03,35142,32938,614,0,1575,0,830762.4,7625.9,0.002,0.346,0.626,0.026,211,8.03,1.43,0.00,0.00,0.00,0.00,0.00,0.02,8.03,1.43,0.00,0.00,0.000,0.000,56,0.573,0.214,0.786,0.000,0.001,2957,1944,2,0.836,0.000,0.001,19611,0.099,0.128,0.000,82.07,8781,0,7625.909,0.000,0.001,332227,1.00,15.53,0.000,0.000,0.000,6,8,10,22,13003,0.050,0.00,0.0064,0.091,664,0.059,0.000,0.083,0.000,3.39,1.84,7.96,0.00,0.000,1.00,1.00,1.00,0.059,0.00262,49.43,0.9100,12.17,2249.9,140075.0,32.341,0.1475,81.916,222.782,0.595,0.000,134470.0,81.920,5.881,13,43.9,7.80,0.350
490000,1629,1.473,0.046,7.03,35567,33395,592,0,1570,0,830610.2,7672.3,0.002,0.346,0.626,0.026,211,8.05,1.48,0.00,0.00,0.00,0.00,0.00,0.17,8.05,1.48,0.00,0.00,0.000,0.000,63,0.546,0.224,0.772,0.000,0.004,3145,2113,2,0.787,0.000,0.001,22540,0.107,0.186,0.001,82.07,9186,0,7672.280,0.000,0.000,350157,1.00,15.48,0.000,0.000,0.000,6,8,10,19,13119,0.050,0.00,0.0063,0.083,653,0.062,0.000,0.084,0.000,3.39,1.82,7.94,0.00,0.000,1.00,1.00,1.00,0.062,0.00258,49.57,0.9149,14.77,2220.8,140074.9,32.199,0.1472,81.916,224.575,0.602,0.000,134432.5,81.920,5.923,19,81.0,7.96,0.392
500000,1602,1.498,0.043,7.06,34791,32623,635,0,1560,0,831571.1,7700.7,0.001,0.345,0.629,0.025,211,8.08,1.65,0.00,0.00,0.01,0.39,0.00,0.18,8.07,1.54,0.00,0.00,0.001,0.028,65,0.536,0.228,0.770,0.000,0.001,2933,1892,2,0.777,0.000,0.001,24247,0.102,0.064,0.000,82.07,9196,0,7700.723,0.000,0.000,306287,1.00,15.40,0.000,0.000,0.000,6,8,10,33,12952,0.049,0.00,0.0064,0.071,654,0.055,0.000,0.082,0.000,3.37,1.90,7.90,0.00,0.000,1.00,1.00,1.00,0.055,0.00267,49.47,0.9146,16.48,2211.4,140074.9,32.304,0.1442,81.926,220.384,0.591,0.000,134494.6,81.920,5.681,8,11.2,1.78,0.254
510000,1597,1.453,0.045,7.07,35061,32810,619,0,1637,0,831138.2,7803.3,0.001,0.347,0.626,0.026,210,8.11,1.54,0.00,0.00,0.01,0.08,0.02,0.44,8.09,1.50,0.00,0.00,0.001,0.009,61,0.497,0.199,0.798,0.000,0.003,2947,1866,2,0.758,0.000,0.003,23686,0.109,0.106,0.000,82.06,9382,0,7803.307,0.000,0.001,318925,1.00,15.27,0.000,0.000,0.000,6,8,10,23,12957,0.049,0.00,0.0064,0.077,655,0.056,0.000,0.083,0.000,3.33,1.86,7.94,0.00,0.000,1.00,1.00,1.00,0.056,0.00267,49.38,0.9269,11.25,2251.9,140074.9,32.400,0.1469,81.921,217.873,0.591,0.000,134503.5,81.920,5.675,6,23.8,7.79,0.269
520000,1628,1.476,0.045,7.13,35162,32891,641,0,1599,0,830766.1,7788.3,0.002,0.353,0.619,0.027,212,8.07,1.67,0.01,0.27,0.00,0.15,0.01,0.12,8.05,1.57,0.00,0.00,0.000,0.005,61,0.537,0.243,0.756,0.000,0.001,3073,2101,2,0.822,0.000,0.002,27397,0.111,0.101,0.000,82.07,9416,0,7788.341,0.000,0.000,341149,1.00,15.39,0.000,0.000,0.000,6,8,10,34,13139,0.050,0.00,0.0063,0.084,653,0.059,0.000,0.084,0.000,3.37,1.87,7.97,0.00,0.000,1.00,1.00,1.00,0.059,0.00265,49.38,0.9271,18.36,2258.4,140074.9,32.390,0.1473,81.910,222.978,0.596,0.000,134407.7,81.920,5.847,12,28.4,7.56,0.363
530000,1607,1.457,0.044,7.22,34842,32614,620,0,1629,0,831268.9,7692.4,0.001,0.350,0.622,0.027,210,8.03,1.73,0.00,0.00,0.00,0.00,0.02,0.63,8.01,1.53,0.00,0.00,0.000,0.000,61,0.525,0.208,0.790,0.000,0.001,3041,1986,2,0.807,0.000,0.002,35630,0.098,0.091,0.000,82.06,9459,0,7692.411,0.000,0.000,328779,1.00,15.45,0.000,0.000,0.000,6,8,10,33,12912,0.049,0.00,0.0065,0.086,657,0.057,0.000,0.082,0.000,3.35,1.85,7.93,0.00,0.000,1.00,1.00,1.00,0.057,0.00267,49.50,0.9135,14.05,2303.2,140074.9,32.277,0.1445,81.925,225.222,0.595,0.000,134456.9,81.920,5.636,7,19.2,6.25,0.263
540000,1610,1.465,0.044,7.38,35117,32932,658,0,1524,0,830314.0,7695.1,0.001,0.352,0.618,0.029,207,8.08,1.51,0.00,0.00,0.00,0.00,0.01,0.23,8.07,1.47,0.00,0.00,0.000,0.000,61,0.553,0.217,0.782,0.000,0.001,3096,2089,2,0.789,0.000,0.002,47575,0.108,0.082,0.000,82.06,9937,0,7695.050,0.000,0.000,328779,1.00,15.42,0.000,0.000,0.000,6,8,10,27,13004,0.050,0.00,0.0064,0.082,667,0.057,0.000,0.083,0.000,3.41,1.93,7.96,0.00,0.000,1.00,1.00,1.00,0.057,0.00268,49.54,0.9134,13.74,2310.6,140074.9,32.234,0.1438,81.916,230.221,0.602,0.000,134420.9,81.920,5.676,8,18.5,6.05,0.298
550000,1610,1.429,0.046,7.43,35155,32930,636,0,1589,0,830427.9,7743.5,0.001,0.357,0.612,0.030,211,7.89,1.31,0.00,0.00,0.00,0.00,0.02,0.42,7.87,1.18,0.00,0.00,0.000,0.000,66,0.571,0.222,0.778,0.000,0.001,3088,2395,2,0.760,0.000,0.003,58579,0.106,0.139,0.000,82.06,9986,0,7743.504,0.000,0.000,333861,1.00,15.65,0.000,0.000,0.000,6,8,9,26,12701,0.048,0.00,0.0066,0.089,647,0.057,0.000,0.083,0.000,3.37,1.97,7.93,0.00,0.000,1.00,1.00,1.00,0.057,0.00269,50.09,0.9190,17.07,2398.0,140074.9,31.691,0.1441,81.915,237.768,0.602,0.000,134369.9,81.920,5.642,19,58.2,8.00,0.298
560000,1623,1.418,0.044,7.52,35070,32838,636,0,1583,0,829441.6,7700.0,0.002,0.368,0.600,0.030,207,7.87,1.31,0.00,0.05,0.00,0.00,0.03,0.66,7.84,1.20,0.00,0.00,0.000,0.000,66,0.595,0.219,0.778,0.000,0.003,3297,2566,2,0.724,0.032,0.003,71534,0.101,0.133,0.000,82.06,9991,0,7699.957,0.000,0.001,356583,1.00,15.76,0.000,0.000,0.000,7,8,9,25,12772,0.049,0.00,0.0065,0.101,669,0.059,0.000,0.084,0.000,3.39,2.00,7.88,0.00,0.000,1.00,1.00,1.00,0.059,0.00272,50.07,0.9176,13.35,2430.1,140075.0,31.708,0.1477,81.920,238.631,0.604,0.000,134365.9,81.920,5.954,16,51.0,7.82,0.465
570000,1603,1.434,0.045,7.72,35368,33353,572,0,1463,0,828999.2,7510.9,0.001,0.371,0.596,0.031,208,7.92,1.22,0.00,0.00,0.01,0.46,0.02,0.41,7.89,1.14,0.00,0.00,0.001,0.026,69,0.648,0.218,0.778,0.000,0.004,3219,2625,2,0.797,0.020,0.002,62504,0.113,0.116,0.000,82.05,10206,0,7510.875,0.000,0.000,353036,1.00,15.74,0.000,0.000,0.000,7,8,8,22,12692,0.048,0.00,0.0066,0.087,653,0.058,0.000,0.084,0.000,3.45,2.04,7.92,0.00,0.000,1.00,1.00,1.00,0.058,0.00277,50.40,0.8911,15.32,2482.8,140075.0,31.383,0.1396,81.913,242.293,0.619,0.000,134295.3,81.920,5.620,13,41.7,5.87,0.310
580000,1620,1.427,0.046,7.66,35563,33346,571,0,1629,0,829807.2,7730.3,0.002,0.367,0.598,0.033,211,7.98,1.43,0.00,0.00,0.00,0.17,0.02,0.51,7.96,1.21,0.00,0.00,0.000,0.009,56,0.614,0.215,0.780,0.000,0.005,3101,2702,3,0.784,0.000,0.004,72728,0.115,0.116,0.000,82.07,10193,0,7730.320,0.000,0.000,337472,1.00,15.60,0.000,0.000,0.000,7,8,10,33,12935,0.049,0.00,0.0064,0.081,667,0.056,0.000,0.085,0.000,3.45,2.04,7.93,0.00,0.000,1.00,1.00,1.00,0.056,0.00273,50.71,0.9226,14.39,2441.6,140075.0,31.054,0.1494,81.921,246.789,0.606,0.000,134305.0,81.920,5.737,14,41.9,5.55,0.444
590000,1612,1.452,0.045,7.67,35454,33306,599,0,1557,0,829845.1,7701.0,0.001,0.370,0.596,0.032,209,8.00,1.35,0.00,0.02,0.00,0.10,0.02,0.42,7.97,1.25,0.00,0.00,0.000,0.013,71,0.676,0.230,0.765,0.000,0.006,3191,2714,2,0.823,0.030,0.006,78340,0.118,0.116,0.000,82.06,10054,0,7700.960,0.000,0.000,343809,1.00,15.69,0.000,0.000,0.000,7,8,9,27,12890,0.049,0.00,0.0065,0.082,654,0.057,0.000,0.084,0.000,3.46,2.05,7.94,0.00,0.000,1.00,1.00,1.00,0.057,0.00275,50.70,0.9164,13.13,2470.3,140075.1,31.074,0.1462,81.916,247.099,0.613,0.000,134269.2,81.920,5.626,15,45.1,6.07,0.360
600000,1584,1.447,0.044,7.75,35188,33007,642,0,1567,0,829776.4,7748.1,0.001,0.368,0.598,0.033,212,8.03,1.35,0.01,0.28,0.00,0.10,0.02,0.43,8.01,1.14,0.00,0.00,0.000,0.006,58,0.662,0.207,0.790,0.000,0.003,3063,2578,2,0.815,0.000,0.004,81638,0.104,0.099,0.000,82.06,9871,0,7748.071,0.000,0.001,330911,1.00,15.58,0.000,0.000,0.000,7,8,9,33,12722,0.049,0.00,0.0065,0.093,650,0.055,0.000,0.084,0.000,3.42,2.02,7.94,0.00,0.000,1.00,1.00,1.00,0.055,0.00281,50.63,0.9199,16.50,2469.6,140075.1,31.150,0.1446,81.926,243.021,0.609,0.000,134330.1,81.920,5.482,11,29.2,6.53,0.305
610000,1646,1.423,0.044,7.73,35578,33336,583,0,1597,0,829729.0,7695.2,0.002,0.368,0.595,0.035,208,7.87,1.19,0.00,0.00,0.00,0.00,0.04,0.74,7.83,1.12,0.00,0.00,0.000,0.000,57,0.625,0.224,0.770,0.000,0.006,3250,2773,3,0.800,0.000,0.006,80643,0.116,0.118,0.000,82.07,9880,0,7695.171,0.000,0.001,347884,1.00,15.79,0.000,0.000,0.000,7,8,9,21,12946,0.049,0.00,0.0064,0.082,673,0.058,0.000,0.084,0.000,3.48,2.03,7.91,0.00,0.000,1.00,1.00,1.00,0.058,0.00269,50.61,0.9165,14.92,2478.6,140075.2,31.168,0.1469,81.915,246.932,0.616,0.000,134279.5,81.920,5.725,12,37.8,7.33,0.428
620000,1632,1.443,0.046,7.80,35221,33135,601,0,1499,0,828740.7,7588.8,0.001,0.368,0.596,0.034,209,7.92,1.22,0.00,0.07,0.00,0.02,0.03,0.47,7.89,1.07,0.00,0.00,0.000,0.002,62,0.623,0.227,0.768,0.000,0.004,3194,2706,2,0.778,0.000,0.005,82935,0.109,0.143,0.001,82.07,9846,0,7588.757,0.000,0.000,342834,1.00,15.66,0.000,0.000,0.000,7,8,8,23,12931,0.049,0.00,0.0064,0.086,666,0.057,0.000,0.083,0.000,3.45,2.02,7.93,0.00,0.000,1.00,1.00,1.00,0.057,0.00270,50.70,0.8999,18.58,2427.1,140075.2,31.077,0.1405,81.921,247.354,0.613,0.000,134285.8,81.920,5.576,22,68.1,6.37,0.339
630000,1631,1.405,0.043,7.86,34816,32655,590,0,1572,1,827465.0,7591.5,0.002,0.376,0.588,0.034,211,8.02,1.26,0.00,0.00,0.00,0.07,0.02,0.40,8.00,1.16,0.00,0.00,0.000,0.005,60,0.553,0.223,0.773,0.000,0.004,3295,2828,2,0.785,0.000,0.006,70548,0.117,0.139,0.000,82.07,10141,0,7591.456,0.000,0.000,358744,1.00,15.45,0.000,0.000,0.000,7,8,10,24,13088,0.050,0.00,0.0063,0.088,674,0.058,0.000,0.081,0.000,3.44,2.02,7.94,0.00,0.000,1.00,1.00,1.00,0.058,0.00277,50.33,0.9031,15.22,2407.8,140075.2,31.442,0.1441,81.932,241.470,0.605,0.000,134402.4,81.920,5.669,16,55.7,7.89,0.400
640000,1611,1.440,0.044,7.86,34697,32479,619,0,1619,0,827437.7,7690.8,0.001,0.378,0.587,0.033,207,8.08,1.47,0.00,0.00,0.00,0.07,0.04,0.78,8.04,1.24,0.00,0.00,0.000,0.003,60,0.574,0.225,0.772,0.000,0.003,3227,2672,2,0.762,0.000,0.005,69960,0.111,0.138,0.000,82.06,10067,0,7690.845,0.000,0.000,356465,1.00,15.42,0.000,0.000,0.000,7,8,9,30,13023,0.050,0.00,0.0064,0.093,656,0.058,0.000,0.082,0.000,3.44,2.05,7.95,0.00,0.000,1.00,1.00,1.00,0.058,0.00283,50.22,0.9145,16.90,2436.2,140075.3,31.557,0.1451,81.913,240.781,0.612,0.000,134333.3,81.920,5.598,19,58.5,7.71,0.354
650000,1624,1.446,0.042,7.89,35065,32915,592,0,1545,0,827824.7,7586.2,0.003,0.385,0.582,0.030,208,7.98,1.68,0.00,0.00,0.00,0.07,0.04,1.00,7.94,1.24,0.00,0.00,0.000,0.004,60,0.569,0.242,0.755,0.000,0.003,3441,2705,2,0.757,0.000,0.004,59493,0.118,0.092,0.000,82.07,10626,0,7586.246,0.000,0.000,379439,1.00,15.59,0.000,0.000,0.000,7,8,9,49,12961,0.049,0.00,0.0064,0.105,665,0.060,0.000,0.082,0.000,3.41,2.03,7.92,0.00,0.000,1.00,1.00,1.00,0.060,0.00284,50.15,0.9040,16.40,2399.7,140075.3,31.619,0.1451,81.924,239.630,0.609,0.000,134374.5,81.920,5.905,14,29.4,5.78,0.521
660000,1621,1.429,0.044,7.95,34693,32471,600,0,1625,0,828124.8,7585.8,0.002,0.388,0.582,0.028,206,7.86,1.13,0.00,0.00,0.00,0.00,0.01,0.18,7.86,1.15,0.00,0.00,0.000,0.000,64,0.561,0.221,0.777,0.000,0.002,3300,2457,2,0.747,0.000,0.004,61989,0.112,0.099,0.000,82.07,10656,0,7585.843,0.000,0.000,370569,1.00,15.66,0.000,0.000,0.000,7,8,9,14,12748,0.049,0.00,0.0065,0.096,661,0.059,0.000,0.082,0.000,3.39,1.99,7.93,0.00,0.000,1.00,1.00,1.00,0.059,0.00286,50.20,0.9037,11.44,2375.5,140075.4,31.571,0.1454,81.923,235.662,0.608,0.000,134406.5,81.920,5.664,9,28.2,5.94,0.373
670000,1633,1.399,0.043,8.04,34735,32483,686,0,1554,0,827785.2,7572.7,0.001,0.390,0.581,0.027,209,7.83,1.06,0.00,0.00,0.00,0.00,0.00,0.08,7.83,1.05,0.00,0.00,0.000,0.000,58,0.507,0.225,0.773,0.000,0.001,3368,2410,2,0.705,0.000,0.002,67379,0.108,0.083,0.000,82.07,10878,0,7572.714,0.000,0.000,380465,1.00,15.59,0.000,0.000,0.000,7,8,8,16,12793,0.049,0.00,0.0065,0.092,673,0.059,0.000,0.083,0.000,3.39,2.00,7.95,0.00,0.000,1.00,1.00,1.00,0.059,0.00283,50.16,0.9019,20.41,2347.1,140075.4,31.618,0.1436,81.927,234.630,0.604,0.000,134480.5,81.920,5.601,17,28.8,5.46,0.327
680000,1599,1.485,0.057,8.33,34935,32835,630,0,1504,0,828211.4,7444.9,0.002,0.403,0.570,0.025,210,7.92,1.70,0.00,0.00,0.00,0.00,0.04,0.74,7.87,1.47,0.00,0.00,0.000,0.000,77,0.527,0.214,0.779,0.000,0.007,3393,2465,2,0.819,0.000,0.006,63098,0.109,0.283,0.002,82.05,10950,0,7444.901,0.000,0.000,381665,1.00,15.64,0.000,0.000,0.000,6,8,9,33,12658,0.048,0.00,0.0066,0.078,651,0.058,0.000,0.083,0.000,3.42,2.02,7.94,0.00,0.000,1.00,1.00,1.00,0.058,0.00297,49.99,0.8890,23.00,2441.0,140075.5,31.796,0.1440,81.880,236.744,0.613,0.000,134076.6,81.920,5.788,48,211.8,8.00,0.359
