run,step,way,share
light 11,62000,flesh / no tooth / roams / shore,0.09235528060097216
light 11,63000,flesh / no tooth / roams / shore,0.056813138038171326
light 11,64000,flesh / no tooth / roams / shore,0.06840277777777778
light 11,65000,flesh / no tooth / roams / shore,0.08943528776006485
light 11,66000,flesh / no tooth / roams / shore,0.056901408450704224
light 11,67000,flesh / no tooth / roams / shore,0.03522561863173217
light 11,68000,flesh / no tooth / roams / shore,0.058004640371229696
light 11,69000,flesh / no tooth / roams / shore,0.06661021732994638
light 11,70000,flesh / no tooth / roams / shore,0.06038647342995169
light 11,71000,flesh / no tooth / roams / shore,0.03679175864606328
light 11,72000,flesh / no tooth / roams / shore,0.036372337879875566
light 11,73000,flesh / no tooth / roams / shore,0.02857142857142857
light 11,74000,flesh / no tooth / roams / shore,0.02315006200909467
light 11,75000,flesh / no tooth / roams / shore,0.021268515001898976
light 11,76000,flesh / no tooth / roams / shore,0.03385511467054969
light 11,77000,flesh / no tooth / roams / shore,0.06779661016949153
light 11,78000,flesh / no tooth / roams / shore,0.03915229885057471
light 11,79000,flesh / no tooth / roams / shore,0.030779753761969904
light 11,80000,flesh / no tooth / roams / shore,0.02208976157082749
light 11,81000,flesh / no tooth / roams / shore,0.02060270602706027
light 11,82000,flesh / no tooth / roams / shore,0.0185361216730038
light 11,83000,flesh / no tooth / roams / shore,0.019470404984423675
light 11,84000,flesh / no tooth / roams / shore,0.007944389275074478
light 11,85000,flesh / no tooth / roams / shore,0.008
light 11,86000,flesh / no tooth / roams / shore,0.011138014527845037
light 11,87000,flesh / no tooth / roams / shore,0.005562687205819427
light 11,88000,flesh / no tooth / roams / shore,0.01845018450184502
light 11,89000,flesh / no tooth / roams / shore,0.0092109303039607
light 11,90000,flesh / no tooth / roams / shore,0.03865979381443299
light 11,91000,flesh / no tooth / roams / shore,0.02902757619738752
light 11,92000,flesh / no tooth / roams / shore,0.04495747266099635
light 11,93000,flesh / no tooth / roams / shore,0.024847632442569153
light 11,94000,flesh / no tooth / roams / shore,0.022048015678588925
light 11,95000,flesh / no tooth / roams / shore,0.010484273589615577
light 11,96000,flesh / no tooth / roams / shore,0.007109585682765384
light 11,97000,flesh / no tooth / roams / shore,0.004593175853018373
light 11,98000,flesh / no tooth / roams / shore,0.002699055330634278
light 11,99000,flesh / no tooth / roams / shore,0.0025161754133716753
light 11,100000,flesh / no tooth / roams / shore,0.00616860863605209
light 11,50000,mixed / tooth / stays / land,0.02043369474562135
light 11,51000,mixed / tooth / stays / land,0.024819855884707767
light 11,52000,mixed / tooth / stays / land,0.04460093896713615
light 11,53000,mixed / tooth / stays / land,0.04435695538057743
light 11,54000,mixed / tooth / stays / land,0.06453305351521511
light 11,55000,mixed / tooth / stays / land,0.052783109404990404
light 11,56000,mixed / tooth / stays / land,0.029965424510180562
light 11,57000,mixed / tooth / stays / land,0.018670886075949366
light 11,58000,mixed / tooth / stays / land,0.017567207878626565
light 11,59000,mixed / tooth / stays / land,0.019056693663649357
light 11,60000,mixed / tooth / stays / land,0.01901350234224304
light 11,61000,mixed / tooth / stays / land,0.02983339790778768
light 11,62000,mixed / tooth / stays / land,0.02828104286345559
light 11,63000,mixed / tooth / stays / land,0.0230803373280071
light 11,64000,mixed / tooth / stays / land,0.022569444444444444
light 11,65000,mixed / tooth / stays / land,0.023777357470953796
light 11,66000,mixed / tooth / stays / land,0.03633802816901408
light 11,67000,mixed / tooth / stays / land,0.03173216885007278
light 11,68000,mixed / tooth / stays / land,0.030452436194895592
light 11,69000,mixed / tooth / stays / land,0.01100762066045724
light 11,70000,mixed / tooth / stays / land,0.033816425120772944
light 11,71000,mixed / tooth / stays / land,0.09296051017905323
light 11,72000,mixed / tooth / stays / land,0.06915530031107921
light 11,73000,mixed / tooth / stays / land,0.0746987951807229
light 11,74000,mixed / tooth / stays / land,0.0649028524183547
light 11,75000,mixed / tooth / stays / land,0.07368021268515001
light 11,76000,mixed / tooth / stays / land,0.08773207135056425
light 11,77000,mixed / tooth / stays / land,0.07244931871053506
light 11,78000,mixed / tooth / stays / land,0.05459770114942529
light 11,79000,mixed / tooth / stays / land,0.03522571819425445
light 11,80000,mixed / tooth / stays / land,0.018934081346423562
light 11,81000,mixed / tooth / stays / land,0.03075030750307503
light 11,82000,mixed / tooth / stays / land,0.039923954372623575
light 11,83000,mixed / tooth / stays / land,0.05425752855659398
light 11,84000,mixed / tooth / stays / land,0.08341608738828203
light 11,85000,mixed / tooth / stays / land,0.05904761904761905
light 11,86000,mixed / tooth / stays / land,0.05375302663438257
light 11,87000,mixed / tooth / stays / land,0.024390243902439025
light 11,88000,mixed / tooth / stays / land,0.05453054530545305
light 11,89000,mixed / tooth / stays / land,0.03377341111452257
light 11,90000,mixed / tooth / stays / land,0.0898840206185567
light 11,91000,mixed / tooth / stays / land,0.03229317851959362
light 11,92000,mixed / tooth / stays / land,0.01488456865127582
light 11,93000,mixed / tooth / stays / land,0.02531645569620253
light 11,94000,mixed / tooth / stays / land,0.057814796668299855
light 11,95000,mixed / tooth / stays / land,0.04518222666000998
light 11,96000,mixed / tooth / stays / land,0.051238048541309145
light 11,97000,mixed / tooth / stays / land,0.031167979002624673
light 11,98000,mixed / tooth / stays / land,0.022941970310391364
light 11,99000,mixed / tooth / stays / land,0.029834651329978434
light 11,100000,mixed / tooth / stays / land,0.01782042494859493
light 11,50000,plant / no tooth / stays / shore,0.022518765638031693
light 11,51000,plant / no tooth / stays / shore,0.025620496397117692
light 11,52000,plant / no tooth / stays / shore,0.025486250838363516
light 11,53000,plant / no tooth / stays / shore,0.025721784776902887
light 11,54000,plant / no tooth / stays / shore,0.02728226652675761
light 11,55000,plant / no tooth / stays / shore,0.017594369801663467
light 11,56000,plant / no tooth / stays / shore,0.013061851709565886
light 11,57000,plant / no tooth / stays / shore,0.025632911392405065
light 11,58000,plant / no tooth / stays / shore,0.014373170082512644
light 11,59000,plant / no tooth / stays / shore,0.0126250595521677
light 11,60000,plant / no tooth / stays / shore,0.03416919261504547
light 11,61000,plant / no tooth / stays / shore,0.03874467260751647
light 11,62000,plant / no tooth / stays / shore,0.03932832523199293
light 11,63000,plant / no tooth / stays / shore,0.0426098535286285
light 11,64000,plant / no tooth / stays / shore,0.06493055555555556
light 11,65000,plant / no tooth / stays / shore,0.03512564171845447
light 11,66000,plant / no tooth / stays / shore,0.0447887323943662
light 11,67000,plant / no tooth / stays / shore,0.03056768558951965
light 11,68000,plant / no tooth / stays / shore,0.03509280742459397
light 11,69000,plant / no tooth / stays / shore,0.02427321478972622
light 11,70000,plant / no tooth / stays / shore,0.014009661835748793
light 11,71000,plant / no tooth / stays / shore,0.02305616875153299
light 11,72000,plant / no tooth / stays / shore,0.023929169657812874
light 11,73000,plant / no tooth / stays / shore,0.016523235800344233
light 11,74000,plant / no tooth / stays / shore,0.03431169904919388
light 11,75000,plant / no tooth / stays / shore,0.0569692366122294
light 11,76000,plant / no tooth / stays / shore,0.06406989443028759
light 11,77000,plant / no tooth / stays / shore,0.0385510136257893
light 11,78000,plant / no tooth / stays / shore,0.015445402298850575
light 11,79000,plant / no tooth / stays / shore,0.01880984952120383
light 11,80000,plant / no tooth / stays / shore,0.007713884992987377
light 11,81000,plant / no tooth / stays / shore,0.02890528905289053
light 11,82000,plant / no tooth / stays / shore,0.022576045627376425
light 11,83000,plant / no tooth / stays / shore,0.019470404984423675
light 11,84000,plant / no tooth / stays / shore,0.03922542204568024
light 11,85000,plant / no tooth / stays / shore,0.026285714285714287
light 11,86000,plant / no tooth / stays / shore,0.017433414043583534
light 11,87000,plant / no tooth / stays / shore,0.044073598630723146
light 11,88000,plant / no tooth / stays / shore,0.05043050430504305
light 11,89000,plant / no tooth / stays / shore,0.03929996929689899
light 11,90000,plant / no tooth / stays / shore,0.048646907216494846
light 11,91000,plant / no tooth / stays / shore,0.017053701015965168
light 11,92000,plant / no tooth / stays / shore,0.020352369380315916
light 11,93000,plant / no tooth / stays / shore,0.028832630098452883
light 11,94000,plant / no tooth / stays / shore,0.03723664870161685
light 11,95000,plant / no tooth / stays / shore,0.0309535696455317
light 11,96000,plant / no tooth / stays / shore,0.0502574160333415
light 11,97000,plant / no tooth / stays / shore,0.04101049868766404
light 11,98000,plant / no tooth / stays / shore,0.04622132253711201
light 11,99000,plant / no tooth / stays / shore,0.038461538461538464
light 11,100000,plant / no tooth / stays / shore,0.05894448252227553
light 11,50000,mixed / tooth / roams / land,0.09257714762301918
light 11,51000,mixed / tooth / roams / land,0.11609287429943956
light 11,52000,mixed / tooth / roams / land,0.08651911468812877
light 11,53000,mixed / tooth / roams / land,0.07375328083989502
light 11,54000,mixed / tooth / roams / land,0.0676810073452256
light 11,55000,mixed / tooth / roams / land,0.06877799104286628
light 11,56000,mixed / tooth / roams / land,0.06723011909335382
light 11,57000,mixed / tooth / roams / land,0.05348101265822785
light 11,58000,mixed / tooth / roams / land,0.05350013308490817
light 11,59000,mixed / tooth / roams / land,0.06503096712720342
light 11,60000,mixed / tooth / roams / land,0.0862496555524938
light 11,61000,mixed / tooth / roams / land,0.10732274312282061
light 11,62000,mixed / tooth / roams / land,0.1042863455589925
light 11,63000,mixed / tooth / roams / land,0.11673324456280515
light 11,64000,mixed / tooth / roams / land,0.11527777777777778
light 11,65000,mixed / tooth / roams / land,0.08727370980815996
light 11,66000,mixed / tooth / roams / land,0.09183098591549296
light 11,67000,mixed / tooth / roams / land,0.07569141193595343
light 11,68000,mixed / tooth / roams / land,0.06496519721577726
light 11,69000,mixed / tooth / roams / land,0.06406999717753316
light 11,70000,mixed / tooth / roams / land,0.057971014492753624
light 11,71000,mixed / tooth / roams / land,0.08413048810399804
light 11,72000,mixed / tooth / roams / land,0.09188801148600144
light 11,73000,mixed / tooth / roams / land,0.11428571428571428
light 11,74000,mixed / tooth / roams / land,0.10748243075651095
light 11,75000,mixed / tooth / roams / land,0.12761109001139384
light 11,76000,mixed / tooth / roams / land,0.13250819075354933
light 11,77000,mixed / tooth / roams / land,0.14057826520438685
light 11,78000,mixed / tooth / roams / land,0.12320402298850575
light 11,79000,mixed / tooth / roams / land,0.08378932968536251
light 11,80000,mixed / tooth / roams / land,0.034011220196353435
light 11,81000,mixed / tooth / roams / land,0.06057810578105781
light 11,82000,mixed / tooth / roams / land,0.0655893536121673
light 11,83000,mixed / tooth / roams / land,0.11967808930425752
light 11,84000,mixed / tooth / roams / land,0.09334657398212512
light 11,85000,mixed / tooth / roams / land,0.10819047619047618
light 11,86000,mixed / tooth / roams / land,0.12590799031476999
light 11,87000,mixed / tooth / roams / land,0.09028669234060761
light 11,88000,mixed / tooth / roams / land,0.11931119311193111
light 11,89000,mixed / tooth / roams / land,0.09364445809026711
light 11,90000,mixed / tooth / roams / land,0.06539948453608248
light 11,91000,mixed / tooth / roams / land,0.08599419448476052
light 11,92000,mixed / tooth / roams / land,0.05224787363304982
light 11,93000,mixed / tooth / roams / land,0.04055321143928739
light 11,94000,mixed / tooth / roams / land,0.0514453699167075
light 11,95000,mixed / tooth / roams / land,0.06964553170244633
light 11,96000,mixed / tooth / roams / land,0.08139249816131405
light 11,97000,mixed / tooth / roams / land,0.07841207349081365
light 11,98000,mixed / tooth / roams / land,0.06916329284750337
light 11,99000,mixed / tooth / roams / land,0.09705248023005032
light 11,100000,mixed / tooth / roams / land,0.08910212474297464
light 11,50000,plant / no tooth / stays / land,0.021267723102585488
light 11,51000,plant / no tooth / stays / land,0.007606084867894315
light 11,52000,plant / no tooth / stays / land,0.008048289738430584
light 11,53000,plant / no tooth / stays / land,0.01627296587926509
light 11,54000,plant / no tooth / stays / land,0.05299055613850997
light 11,55000,plant / no tooth / stays / land,0.045105566218809984
light 11,56000,plant / no tooth / stays / land,0.02689204763734153
light 11,57000,plant / no tooth / stays / land,0.018037974683544303
light 11,58000,plant / no tooth / stays / land,0.03433590630822465
light 11,59000,plant / no tooth / stays / land,0.02191519771319676
light 11,60000,plant / no tooth / stays / land,0.0699917332598512
light 11,61000,plant / no tooth / stays / land,0.0449438202247191
light 11,62000,plant / no tooth / stays / land,0.037560760053026956
light 11,63000,plant / no tooth / stays / land,0.010208610741233911
light 11,64000,plant / no tooth / stays / land,0.008680555555555556
light 11,65000,plant / no tooth / stays / land,0.02891110510672791
light 11,66000,plant / no tooth / stays / land,0.04563380281690141
light 11,67000,plant / no tooth / stays / land,0.11994177583697234
light 11,68000,plant / no tooth / stays / land,0.058004640371229696
light 11,69000,plant / no tooth / stays / land,0.06971493084956251
light 11,70000,plant / no tooth / stays / land,0.043719806763285025
light 11,71000,plant / no tooth / stays / land,0.03679175864606328
light 11,72000,plant / no tooth / stays / land,0.13041397463508017
light 11,73000,plant / no tooth / stays / land,0.12530120481927712
light 11,74000,plant / no tooth / stays / land,0.09218685407193054
light 11,75000,plant / no tooth / stays / land,0.043676414736042536
light 11,76000,plant / no tooth / stays / land,0.024026210411357846
light 11,77000,plant / no tooth / stays / land,0.03423064140910601
light 11,78000,plant / no tooth / stays / land,0.09554597701149425
light 11,79000,plant / no tooth / stays / land,0.07181942544459645
light 11,80000,plant / no tooth / stays / land,0.028751753155680224
light 11,81000,plant / no tooth / stays / land,0.01968019680196802
light 11,82000,plant / no tooth / stays / land,0.025427756653992394
light 11,83000,plant / no tooth / stays / land,0.0446521287642783
light 11,84000,plant / no tooth / stays / land,0.1221449851042701
light 11,85000,plant / no tooth / stays / land,0.12723809523809523
light 11,86000,plant / no tooth / stays / land,0.06246973365617434
light 11,87000,plant / no tooth / stays / land,0.020967051775780916
light 11,88000,plant / no tooth / stays / land,0.020910209102091022
light 11,89000,plant / no tooth / stays / land,0.05066011667178385
light 11,90000,plant / no tooth / stays / land,0.07506443298969072
light 11,91000,plant / no tooth / stays / land,0.023947750362844702
light 11,92000,plant / no tooth / stays / land,0.007897934386391251
light 11,93000,plant / no tooth / stays / land,0.015939990623534926
light 11,94000,plant / no tooth / stays / land,0.020333170014698677
light 11,95000,plant / no tooth / stays / land,0.04892661008487269
light 11,96000,plant / no tooth / stays / land,0.10885020838440794
light 11,97000,plant / no tooth / stays / land,0.13582677165354332
light 11,98000,plant / no tooth / stays / land,0.07557354925775979
light 11,99000,plant / no tooth / stays / land,0.038820992092020126
light 11,100000,plant / no tooth / stays / land,0.053803975325565453
light 12,50000,plant / no tooth / stays / bottom,0.02075368651010377
light 12,51000,plant / no tooth / stays / bottom,0.027837259100642397
light 12,52000,plant / no tooth / stays / bottom,0.020814880425155006
light 12,53000,plant / no tooth / stays / bottom,0.025118483412322274
light 12,54000,plant / no tooth / stays / bottom,0.032504012841091494
light 12,55000,plant / no tooth / stays / bottom,0.007088607594936709
light 12,56000,plant / no tooth / stays / bottom,0.030453697949036667
light 12,57000,plant / no tooth / stays / bottom,0.01901511457825451
light 12,58000,plant / no tooth / stays / bottom,0.028717948717948718
light 12,59000,plant / no tooth / stays / bottom,0.06739345887016848
light 12,60000,plant / no tooth / stays / bottom,0.06758373205741627
light 12,61000,plant / no tooth / stays / bottom,0.06360856269113149
light 12,62000,plant / no tooth / stays / bottom,0.05461847389558233
light 12,63000,plant / no tooth / stays / bottom,0.05201863354037267
light 12,64000,plant / no tooth / stays / bottom,0.06995003568879372
light 12,65000,plant / no tooth / stays / bottom,0.04865125240847784
light 12,66000,plant / no tooth / stays / bottom,0.035226077812828605
light 12,67000,plant / no tooth / stays / bottom,0.03480825958702065
light 12,68000,plant / no tooth / stays / bottom,0.028412600370599134
light 12,69000,plant / no tooth / stays / bottom,0.04074505238649592
light 12,70000,plant / no tooth / stays / bottom,0.01818181818181818
light 12,71000,plant / no tooth / stays / bottom,0.008658008658008658
light 12,72000,plant / no tooth / stays / bottom,0.02386002120890774
light 12,73000,plant / no tooth / stays / bottom,0.032676348547717844
light 12,74000,plant / no tooth / stays / bottom,0.042483660130718956
light 12,75000,plant / no tooth / stays / bottom,0.06758373205741627
light 12,76000,plant / no tooth / stays / bottom,0.09486679662118258
light 12,77000,plant / no tooth / stays / bottom,0.07118451025056947
light 12,78000,plant / no tooth / stays / bottom,0.06305244549204478
light 12,79000,plant / no tooth / stays / bottom,0.03398058252427184
light 12,80000,plant / no tooth / stays / bottom,0.02271604938271605
light 12,81000,plant / no tooth / stays / bottom,0.01910480349344978
light 12,82000,plant / no tooth / stays / bottom,0.03503918856615952
light 12,83000,plant / no tooth / stays / bottom,0.02009646302250804
light 12,84000,plant / no tooth / stays / bottom,0.026848249027237352
light 12,85000,plant / no tooth / stays / bottom,0.03840614498319731
light 12,86000,plant / no tooth / stays / bottom,0.07692307692307693
light 12,87000,plant / no tooth / stays / bottom,0.11060606060606061
light 12,88000,plant / no tooth / stays / bottom,0.11099290780141843
light 12,89000,plant / no tooth / stays / bottom,0.115
light 12,90000,plant / no tooth / stays / bottom,0.0874942739349519
light 12,91000,plant / no tooth / stays / bottom,0.09529553679131483
light 12,92000,plant / no tooth / stays / bottom,0.2211273157272369
light 12,93000,plant / no tooth / stays / bottom,0.14248704663212436
light 12,94000,plant / no tooth / stays / bottom,0.11430823807646827
light 12,95000,plant / no tooth / stays / bottom,0.0769825918762089
light 12,96000,plant / no tooth / stays / bottom,0.0816414686825054
light 12,97000,plant / no tooth / stays / bottom,0.09602368866328258
light 12,98000,plant / no tooth / stays / bottom,0.09639065817409767
light 12,99000,plant / no tooth / stays / bottom,0.11024345429490125
light 12,100000,plant / no tooth / stays / bottom,0.11346704871060172
light 12,50000,mixed / no tooth / roams / bottom,0.04314582195521573
light 12,51000,mixed / no tooth / roams / bottom,0.042826552462526764
light 12,52000,mixed / no tooth / roams / bottom,0.023914968999114262
light 12,53000,mixed / no tooth / roams / bottom,0.01990521327014218
light 12,54000,mixed / no tooth / roams / bottom,0.033707865168539325
light 12,55000,mixed / no tooth / roams / bottom,0.03291139240506329
light 12,56000,mixed / no tooth / roams / bottom,0.041640770665009326
light 12,57000,mixed / no tooth / roams / bottom,0.03851779619697709
light 12,58000,mixed / no tooth / roams / bottom,0.06923076923076923
light 12,59000,mixed / no tooth / roams / bottom,0.07383548067393458
light 12,60000,mixed / no tooth / roams / bottom,0.05502392344497608
light 12,61000,mixed / no tooth / roams / bottom,0.04342507645259939
light 12,62000,mixed / no tooth / roams / bottom,0.05381526104417671
light 12,63000,mixed / no tooth / roams / bottom,0.034161490683229816
light 12,64000,mixed / no tooth / roams / bottom,0.017844396859386154
light 12,65000,mixed / no tooth / roams / bottom,0.012042389210019268
light 12,66000,mixed / no tooth / roams / bottom,0.00946372239747634
light 12,67000,mixed / no tooth / roams / bottom,0.027138643067846607
light 12,68000,mixed / no tooth / roams / bottom,0.028412600370599134
light 12,69000,mixed / no tooth / roams / bottom,0.02037252619324796
light 12,70000,mixed / no tooth / roams / bottom,0.022287390029325515
light 12,71000,mixed / no tooth / roams / bottom,0.03655603655603656
light 12,72000,mixed / no tooth / roams / bottom,0.015906680805938492
light 12,73000,mixed / no tooth / roams / bottom,0.01815352697095436
light 12,74000,mixed / no tooth / roams / bottom,0.013071895424836602
light 12,75000,mixed / no tooth / roams / bottom,0.009569377990430622
light 12,76000,mixed / no tooth / roams / bottom,0.005198180636777128
light 12,77000,mixed / no tooth / roams / bottom,0.03246013667425968
light 12,78000,mixed / no tooth / roams / bottom,0.025338833235120803
light 12,79000,mixed / no tooth / roams / bottom,0.023058252427184466
light 12,80000,mixed / no tooth / roams / bottom,0.02666666666666667
light 12,81000,mixed / no tooth / roams / bottom,0.03384279475982533
light 12,82000,mixed / no tooth / roams / bottom,0.02120792992162287
light 12,83000,mixed / no tooth / roams / bottom,0.038987138263665594
light 12,84000,mixed / no tooth / roams / bottom,0.09455252918287937
light 12,85000,mixed / no tooth / roams / bottom,0.059049447911665866
light 12,86000,mixed / no tooth / roams / bottom,0.07992007992007992
light 12,87000,mixed / no tooth / roams / bottom,0.058712121212121215
light 12,88000,mixed / no tooth / roams / bottom,0.05106382978723404
light 12,89000,mixed / no tooth / roams / bottom,0.0575
light 12,90000,mixed / no tooth / roams / bottom,0.04306000916170408
light 12,91000,mixed / no tooth / roams / bottom,0.04784881383192602
light 12,92000,mixed / no tooth / roams / bottom,0.03823413480488766
light 12,93000,mixed / no tooth / roams / bottom,0.05181347150259067
light 12,94000,mixed / no tooth / roams / bottom,0.10721324398896334
light 12,95000,mixed / no tooth / roams / bottom,0.08201160541586074
light 12,96000,mixed / no tooth / roams / bottom,0.050971922246220304
light 12,97000,mixed / no tooth / roams / bottom,0.038917089678511
light 12,98000,mixed / no tooth / roams / bottom,0.040339702760084924
light 12,99000,mixed / no tooth / roams / bottom,0.03628847037207166
light 12,100000,mixed / no tooth / roams / bottom,0.021203438395415473
light 12,50000,mixed / no tooth / stays / shore,0.10868377935554342
light 12,51000,mixed / no tooth / stays / shore,0.11723768736616702
light 12,52000,mixed / no tooth / stays / shore,0.09344552701505757
light 12,53000,mixed / no tooth / stays / shore,0.11706161137440758
light 12,54000,mixed / no tooth / stays / shore,0.16693418940609953
light 12,55000,mixed / no tooth / stays / shore,0.16050632911392404
light 12,56000,mixed / no tooth / stays / shore,0.1889372280919826
light 12,57000,mixed / no tooth / stays / shore,0.16479765967820575
light 12,58000,mixed / no tooth / stays / shore,0.16974358974358975
light 12,59000,mixed / no tooth / stays / shore,0.08325074331020813
light 12,60000,mixed / no tooth / stays / shore,0.08492822966507177
light 12,61000,mixed / no tooth / stays / shore,0.07217125382262997
light 12,62000,mixed / no tooth / stays / shore,0.07791164658634538
light 12,63000,mixed / no tooth / stays / shore,0.08307453416149069
light 12,64000,mixed / no tooth / stays / shore,0.09564596716630978
light 12,65000,mixed / no tooth / stays / shore,0.1035645472061657
light 12,66000,mixed / no tooth / stays / shore,0.10252365930599369
light 12,67000,mixed / no tooth / stays / shore,0.11799410029498525
light 12,68000,mixed / no tooth / stays / shore,0.10438542310067943
light 12,69000,mixed / no tooth / stays / shore,0.10360884749708964
light 12,70000,mixed / no tooth / stays / shore,0.08973607038123167
light 12,71000,mixed / no tooth / stays / shore,0.10341510341510342
light 12,72000,mixed / no tooth / stays / shore,0.07582184517497349
light 12,73000,mixed / no tooth / stays / shore,0.11151452282157677
light 12,74000,mixed / no tooth / stays / shore,0.0457516339869281
light 12,75000,mixed / no tooth / stays / shore,0.08074162679425838
light 12,76000,mixed / no tooth / stays / shore,0.08187134502923976
light 12,77000,mixed / no tooth / stays / shore,0.0489749430523918
light 12,78000,mixed / no tooth / stays / shore,0.04890984089569829
light 12,79000,mixed / no tooth / stays / shore,0.05521844660194175
light 12,80000,mixed / no tooth / stays / shore,0.04197530864197531
light 12,81000,mixed / no tooth / stays / shore,0.12663755458515283
light 12,82000,mixed / no tooth / stays / shore,0.15491009681881052
light 12,83000,mixed / no tooth / stays / shore,0.13464630225080385
light 12,84000,mixed / no tooth / stays / shore,0.08054474708171207
light 12,85000,mixed / no tooth / stays / shore,0.09889582333173308
light 12,86000,mixed / no tooth / stays / shore,0.09140859140859141
light 12,87000,mixed / no tooth / stays / shore,0.09886363636363636
light 12,88000,mixed / no tooth / stays / shore,0.09787234042553192
light 12,89000,mixed / no tooth / stays / shore,0.12708333333333333
light 12,90000,mixed / no tooth / stays / shore,0.10581768208886853
light 12,91000,mixed / no tooth / stays / shore,0.07398472054684359
light 12,92000,mixed / no tooth / stays / shore,0.04217579818683485
light 12,93000,mixed / no tooth / stays / shore,0.046632124352331605
light 12,94000,mixed / no tooth / stays / shore,0.07252660622782814
light 12,95000,mixed / no tooth / stays / shore,0.030947775628626693
light 12,96000,mixed / no tooth / stays / shore,0.047516198704103674
light 12,97000,mixed / no tooth / stays / shore,0.07360406091370558
light 12,98000,mixed / no tooth / stays / shore,0.06666666666666667
light 12,99000,mixed / no tooth / stays / shore,0.02388608176389527
light 12,100000,mixed / no tooth / stays / shore,0.09169054441260745
light 12,50000,plant / no tooth / stays / shore,0.09339158929546695
light 12,51000,plant / no tooth / stays / shore,0.12580299785867238
light 12,52000,plant / no tooth / stays / shore,0.13684676705048715
light 12,53000,plant / no tooth / stays / shore,0.1815165876777251
light 12,54000,plant / no tooth / stays / shore,0.13723916532905298
light 12,55000,plant / no tooth / stays / shore,0.15645569620253164
light 12,56000,plant / no tooth / stays / shore,0.10441267868241144
light 12,57000,plant / no tooth / stays / shore,0.11799122379327158
light 12,58000,plant / no tooth / stays / shore,0.06769230769230769
light 12,59000,plant / no tooth / stays / shore,0.10703666997026759
light 12,60000,plant / no tooth / stays / shore,0.09928229665071771
light 12,61000,plant / no tooth / stays / shore,0.1345565749235474
light 12,62000,plant / no tooth / stays / shore,0.09558232931726908
light 12,63000,plant / no tooth / stays / shore,0.11180124223602485
light 12,64000,plant / no tooth / stays / shore,0.1270521056388294
light 12,65000,plant / no tooth / stays / shore,0.1329479768786127
light 12,66000,plant / no tooth / stays / shore,0.06729758149316509
light 12,67000,plant / no tooth / stays / shore,0.11150442477876106
light 12,68000,plant / no tooth / stays / shore,0.12353304508956146
light 12,69000,plant / no tooth / stays / shore,0.09778812572759023
light 12,70000,plant / no tooth / stays / shore,0.08680351906158358
light 12,71000,plant / no tooth / stays / shore,0.07984607984607985
light 12,72000,plant / no tooth / stays / shore,0.0911983032873807
light 12,73000,plant / no tooth / stays / shore,0.12344398340248963
light 12,74000,plant / no tooth / stays / shore,0.1
light 12,75000,plant / no tooth / stays / shore,0.16507177033492823
light 12,76000,plant / no tooth / stays / shore,0.11306042884990253
light 12,77000,plant / no tooth / stays / shore,0.09567198177676538
light 12,78000,plant / no tooth / stays / shore,0.10253388332351208
light 12,79000,plant / no tooth / stays / shore,0.1049757281553398
light 12,80000,plant / no tooth / stays / shore,0.08246913580246913
light 12,81000,plant / no tooth / stays / shore,0.10152838427947598
light 12,82000,plant / no tooth / stays / shore,0.11479944674965421
light 12,83000,plant / no tooth / stays / shore,0.12379421221864952
light 12,84000,plant / no tooth / stays / shore,0.11828793774319066
light 12,85000,plant / no tooth / stays / shore,0.11809889582333173
light 12,86000,plant / no tooth / stays / shore,0.17082917082917082
light 12,87000,plant / no tooth / stays / shore,0.16325757575757577
light 12,88000,plant / no tooth / stays / shore,0.14397163120567377
light 12,89000,plant / no tooth / stays / shore,0.10291666666666667
light 12,90000,plant / no tooth / stays / shore,0.11818598259276225
light 12,91000,plant / no tooth / stays / shore,0.11338962605548854
light 12,92000,plant / no tooth / stays / shore,0.11312573906188411
light 12,93000,plant / no tooth / stays / shore,0.07124352331606218
light 12,94000,plant / no tooth / stays / shore,0.11312573906188411
light 12,95000,plant / no tooth / stays / shore,0.07311411992263056
light 12,96000,plant / no tooth / stays / shore,0.14038876889848811
light 12,97000,plant / no tooth / stays / shore,0.14593908629441624
light 12,98000,plant / no tooth / stays / shore,0.1464968152866242
light 12,99000,plant / no tooth / stays / shore,0.15388148828663298
light 12,100000,plant / no tooth / stays / shore,0.15816618911174785
light 12,50000,plant / no tooth / roams / surface,0.08083014746040415
light 12,51000,plant / no tooth / roams / surface,0.08565310492505353
light 12,52000,plant / no tooth / roams / surface,0.06598759964570416
light 12,53000,plant / no tooth / roams / surface,0.04170616113744076
light 12,54000,plant / no tooth / roams / surface,0.03210272873194221
light 12,55000,plant / no tooth / roams / surface,0.02430379746835443
light 12,56000,plant / no tooth / roams / surface,0.03791174642635177
light 12,57000,plant / no tooth / roams / surface,0.0643588493417845
light 12,58000,plant / no tooth / roams / surface,0.043076923076923075
light 12,59000,plant / no tooth / roams / surface,0.05252725470763132
light 12,60000,plant / no tooth / roams / surface,0.07894736842105263
light 12,61000,plant / no tooth / roams / surface,0.09357798165137615
light 12,62000,plant / no tooth / roams / surface,0.10361445783132531
light 12,63000,plant / no tooth / roams / surface,0.13664596273291926
light 12,64000,plant / no tooth / roams / surface,0.11634546752319772
light 12,65000,plant / no tooth / roams / surface,0.05491329479768786
light 12,66000,plant / no tooth / roams / surface,0.03207150368033649
