run,way,at,forms,forms_left,share_before,share_after,kept,comes_back,why,top_changed
light 10,light / no tooth / stays / surface,91000,18,8,0.0708289611752361,0.018205461638491547,0.2074074074074074,1,under the line,0
light 10,light / no tooth / stays / surface,95000,13,4,0.05897177419354839,0.0030241935483870967,0.05128205128205128,1,forms gone,0
light 10,plant / tooth / stays / land,81000,9,6,0.05836341756919374,0.03746877601998335,0.4639175257731959,1,under the line,0
light 10,plant / tooth / stays / land,87000,10,7,0.0979772439949431,0.026595744680851064,0.2903225806451613,0,under the line,0
light 10,mixed / no tooth / stays / bottom,61000,8,5,0.05311475409836065,0.029860650298606503,0.5555555555555556,1,under the line,0
light 10,mixed / no tooth / stays / bottom,63000,11,9,0.05229517722254503,0.019206680584551147,0.5111111111111111,1,under the line,1
light 10,plant / no tooth / stays / bottom,82000,3,2,0.05328892589508743,0.043278688524590166,1.03125,0,under the line,0
light 10,mixed / no tooth / roams / bottom,69000,3,3,0.050225370251126854,0.027318475916606758,0.48717948717948717,1,under the line,1
light 10,mixed / no tooth / roams / bottom,100000,4,1,0.05194805194805195,0.004010695187165776,0.09375,0,forms gone,1
light 10,plant / no tooth / roams / shore,59000,10,6,0.057430007178750894,0.033497536945812804,0.85,1,under the line,0
light 10,plant / no tooth / roams / shore,98000,7,3,0.07092751363990647,0.004025764895330112,0.054945054945054944,0,forms gone,0
light 10,plant / no tooth / roams / surface,52000,5,3,0.0697362539114886,0.0376,0.6025641025641025,1,under the line,0
light 10,plant / no tooth / roams / surface,57000,9,8,0.05482866043613707,0.036684782608695655,0.6136363636363636,1,under the line,0
light 10,plant / no tooth / roams / surface,63000,9,6,0.08890180127832656,0.025887265135699375,0.40522875816993464,1,under the line,1
light 10,plant / no tooth / roams / surface,70000,5,5,0.07476635514018691,0.047058823529411764,0.8846153846153846,1,under the line,1
light 10,plant / no tooth / roams / surface,72000,8,4,0.05615428247305729,0.033049574361542315,0.6666666666666666,1,under the line,0
light 10,plant / no tooth / roams / surface,83000,7,4,0.07081967213114754,0.028721876495931067,0.5555555555555556,1,under the line,0
light 10,plant / no tooth / roams / surface,87000,5,3,0.051833122629582805,0.03959810874704492,0.8170731707317073,0,under the line,0
light 10,mixed / tooth / roams / land,51000,16,14,0.0856962822936358,0.04783191774698257,0.7867647058823529,1,under the line,0
light 10,mixed / tooth / roams / land,64000,13,12,0.06722338204592902,0.034528552456839307,0.6459627329192547,1,under the line,1
light 10,mixed / tooth / roams / land,68000,17,2,0.08788927335640138,0.0019317450096587251,0.023622047244094488,1,forms gone,1
light 10,mixed / tooth / roams / land,75000,15,2,0.06199261992619926,0.032719836400818,0.5714285714285714,1,under the line,1
light 10,mixed / tooth / roams / land,81000,12,10,0.06859205776173286,0.04079933388842631,0.4298245614035088,1,under the line,0
light 10,mixed / tooth / roams / land,83000,17,9,0.08131147540983606,0.02584968884633796,0.43548387096774194,1,under the line,0
light 10,mixed / tooth / roams / land,85000,16,12,0.06229860365198711,0.03954802259887006,0.603448275862069,1,under the line,0
light 10,mixed / tooth / roams / land,91000,15,12,0.05666316894018888,0.043563068920676205,0.6203703703703703,1,under the line,0
light 10,mixed / tooth / roams / land,93000,10,8,0.055926544240400666,0.022302158273381296,0.4626865671641791,1,under the line,0
light 10,mixed / tooth / roams / land,99000,14,10,0.05475040257648953,0.037337662337662336,0.6764705882352942,1,under the line,1
light 10,plant / no tooth / stays / shore,55000,13,12,0.056933712891419276,0.04088471849865952,0.4357142857142857,1,under the line,0
light 10,plant / no tooth / stays / shore,58000,12,10,0.05298913043478261,0.048815506101938265,0.8717948717948718,1,under the line,0
light 10,plant / no tooth / stays / shore,63000,13,9,0.06798373038930854,0.033402922755741124,0.6837606837606838,1,under the line,1
light 10,plant / no tooth / stays / shore,70000,9,4,0.054636951833213515,0.03324808184143223,0.8552631578947368,1,under the line,1
light 10,plant / no tooth / stays / shore,74000,10,8,0.05328376703841388,0.01918819188191882,0.3023255813953488,1,under the line,0
light 10,plant / no tooth / stays / shore,81000,13,8,0.07882069795427196,0.028309741881765195,0.2595419847328244,1,under the line,0
light 10,plant / no tooth / stays / shore,86000,9,7,0.05423728813559322,0.019595448798988623,0.3229166666666667,1,under the line,0
light 10,plant / no tooth / stays / shore,95000,11,9,0.09022177419354839,0.03578629032258065,0.39664804469273746,1,under the line,0
light 10,plant / no tooth / stays / shore,98000,13,7,0.05767731878409977,0.03140096618357488,0.527027027027027,1,under the line,0
light 10,mixed / no tooth / roams / shore,61000,5,5,0.07934426229508197,0.023888520238885203,0.2975206611570248,1,under the line,0
light 10,mixed / no tooth / roams / shore,64000,8,7,0.054279749478079335,0.048140770252324036,1.1153846153846154,1,under the line,1
light 10,mixed / no tooth / roams / shore,68000,5,4,0.058823529411764705,0.03412749517063748,0.6235294117647059,1,under the line,1
light 10,mixed / no tooth / roams / shore,72000,5,4,0.07033465683494045,0.02754131196795193,0.4435483870967742,1,under the line,0
light 10,mixed / no tooth / roams / shore,86000,4,3,0.0655367231638418,0.025284450063211124,0.3448275862068966,0,under the line,0
light 10,mixed / tooth / roams / shore,65000,38,16,0.07071713147410359,0.03712035995500562,0.4647887323943662,1,under the line,1
light 10,mixed / no tooth / stays / land,73000,8,2,0.10215322984476716,0.012391573729863693,0.09803921568627451,0,forms gone,0
light 10,flesh / no tooth / stays / bottom,94000,1,1,0.06330935251798561,0.0005040322580645161,0.011363636363636364,0,forms gone,0
light 11,mixed / no tooth / stays / bottom,78000,22,15,0.06281156530408774,0.033764367816091954,0.4973544973544973,1,under the line,0
light 11,plant / no tooth / stays / bottom,58000,21,14,0.05981012658227848,0.03007718924673942,0.5978835978835979,1,under the line,0
light 11,plant / no tooth / stays / bottom,76000,24,17,0.06038739080896316,0.043319985438660356,0.7484276729559748,1,under the line,0
light 11,plant / no tooth / stays / bottom,81000,18,13,0.05785413744740533,0.03228782287822878,0.6363636363636364,1,under the line,0
light 11,plant / no tooth / stays / bottom,83000,15,9,0.05655893536121673,0.027777777777777776,0.4495798319327731,1,under the line,0
light 11,plant / no tooth / stays / bottom,92000,21,11,0.05914368650217707,0.02703523693803159,0.5460122699386503,1,under the line,0
light 11,plant / no tooth / stays / bottom,100000,22,17,0.07656362329259525,0.03289924605894448,0.4507042253521127,0,under the line,0
light 11,mixed / no tooth / roams / bottom,57000,15,12,0.05570495582020745,0.026582278481012658,0.5793103448275863,1,under the line,0
light 11,mixed / no tooth / roams / bottom,62000,20,15,0.063541263076327,0.03093239063190455,0.4268292682926829,1,under the line,0
light 11,mixed / no tooth / roams / bottom,64000,16,8,0.056369285397248114,0.035069444444444445,0.7952755905511811,1,under the line,0
light 11,mixed / no tooth / roams / bottom,72000,17,12,0.05690458670591121,0.03613304618329744,0.6508620689655172,1,under the line,0
light 11,mixed / no tooth / stays / shore,100000,20,15,0.052839683680805175,0.03735435229609321,0.7414965986394558,0,under the line,0
light 11,light / no tooth / stays / bottom,58000,6,5,0.05221518987341772,0.013574660633484163,0.3090909090909091,0,under the line,0
light 11,mixed / no tooth / stays / surface,93000,2,2,0.06227217496962333,0.039615564932020626,0.824390243902439,0,under the line,0
light 11,plant / no tooth / roams / surface,51000,12,10,0.05546288573811509,0.04283426741393114,0.8045112781954887,1,under the line,0
light 11,plant / no tooth / roams / surface,65000,13,12,0.057291666666666664,0.029451499594704136,0.6606060606060606,1,under the line,0
light 11,plant / no tooth / roams / surface,76000,20,16,0.05203190277250285,0.04149981798325446,0.8321167883211679,1,under the line,0
light 11,plant / no tooth / roams / surface,88000,16,13,0.06033376123234917,0.04797047970479705,0.8297872340425532,1,under the line,0
light 11,plant / no tooth / roams / surface,99000,6,4,0.05499325236167341,0.043134435657800146,0.7361963190184049,0,under the line,0
light 11,flesh / no tooth / roams / shore,54000,11,11,0.05328083989501312,0.027544596012591814,0.5172413793103449,1,under the line,0
light 11,flesh / no tooth / roams / shore,67000,21,17,0.056901408450704224,0.034934497816593885,0.594059405940594,1,under the line,1
light 11,flesh / no tooth / roams / shore,71000,14,13,0.06038647342995169,0.034584253127299486,0.564,1,under the line,1
light 11,flesh / no tooth / roams / shore,78000,16,13,0.06779661016949153,0.03879310344827586,0.5294117647058824,0,under the line,0
light 11,mixed / tooth / stays / land,56000,18,14,0.052783109404990404,0.02727621974644641,0.4303030303030303,1,under the line,1
light 11,mixed / tooth / stays / land,79000,25,19,0.05459770114942529,0.0280437756497948,0.5394736842105263,1,under the line,1
light 11,mixed / tooth / stays / land,87000,22,15,0.05375302663438257,0.023106546854942234,0.4864864864864865,1,under the line,0
light 11,mixed / tooth / stays / land,89000,23,19,0.05453054530545305,0.03377341111452257,0.8270676691729323,1,under the line,0
light 11,mixed / tooth / stays / land,91000,10,7,0.0898840206185567,0.016690856313497822,0.16487455197132617,1,forms gone,1
light 11,mixed / tooth / stays / land,95000,12,12,0.057814796668299855,0.02271592611083375,0.3855932203389831,1,under the line,1
light 11,mixed / tooth / stays / land,97000,18,12,0.051238048541309145,0.03051181102362205,0.4449760765550239,0,under the line,0
light 11,plant / no tooth / stays / shore,65000,18,14,0.06493055555555556,0.031613077546609025,0.6256684491978609,1,under the line,0
light 11,plant / no tooth / stays / shore,77000,20,15,0.06406989443028759,0.0385510136257893,0.6590909090909091,1,under the line,0
light 11,plant / no tooth / stays / shore,89000,17,12,0.05043050430504305,0.037457783236106844,0.991869918699187,1,under the line,0
light 11,plant / no tooth / stays / shore,97000,21,16,0.0502574160333415,0.03510498687664042,0.5219512195121951,1,under the line,0
light 11,mixed / tooth / roams / land,80000,33,14,0.08378932968536251,0.02699859747545582,0.3142857142857143,1,under the line,0
light 11,mixed / tooth / roams / land,93000,25,15,0.05224787363304982,0.031411157993436474,0.7790697674418605,1,under the line,0
light 11,plant / no tooth / stays / land,55000,27,12,0.05299055613850997,0.02783109404990403,0.4306930693069307,1,under the line,0
light 11,plant / no tooth / stays / land,61000,17,8,0.0699917332598512,0.018597442851607904,0.1889763779527559,1,forms gone,0
light 11,plant / no tooth / stays / land,70000,12,10,0.06971493084956251,0.024396135265700482,0.4089068825910931,1,under the line,0
light 11,plant / no tooth / stays / land,75000,19,15,0.09218685407193054,0.04253703000379795,0.5022421524663677,1,under the line,0
light 11,plant / no tooth / stays / land,80000,30,9,0.07181942544459645,0.02279102384291725,0.30952380952380953,1,under the line,0
light 11,plant / no tooth / stays / land,87000,11,9,0.06246973365617434,0.019683354728284124,0.35658914728682173,1,under the line,0
light 11,plant / no tooth / stays / land,91000,25,9,0.07506443298969072,0.01995645863570392,0.23605150214592274,1,under the line,1
light 11,plant / no tooth / stays / land,99000,15,14,0.07557354925775979,0.038102084831056794,0.4732142857142857,1,under the line,0
light 11,plant / tooth / stays / land,76000,14,9,0.05431067223699203,0.025482344375682562,0.48951048951048953,1,under the line,0
light 11,plant / tooth / stays / land,85000,14,11,0.06156901688182721,0.04342857142857143,0.4596774193548387,1,under the line,0
light 11,plant / tooth / stays / land,97000,13,10,0.05099289041431723,0.04232283464566929,0.6201923076923077,0,under the line,0
light 11,mixed / tooth / stays / shore,88000,10,7,0.050919982884039365,0.015990159901599015,0.3277310924369748,0,under the line,0
light 12,plant / no tooth / stays / bottom,65000,13,11,0.06995003568879372,0.031791907514450865,0.673469387755102,1,under the line,0
light 12,plant / no tooth / stays / bottom,79000,13,12,0.06305244549204478,0.02912621359223301,0.4485981308411215,1,under the line,0
light 12,mixed / no tooth / roams / bottom,61000,10,9,0.05502392344497608,0.04097859327217125,0.7282608695652174,1,under the line,0
light 12,mixed / no tooth / roams / bottom,63000,7,5,0.05381526104417671,0.030279503105590064,0.582089552238806,1,under the line,0
light 12,mixed / no tooth / roams / bottom,90000,12,8,0.0575,0.02656894182317911,0.42028985507246375,1,under the line,0
light 12,mixed / no tooth / roams / bottom,97000,13,11,0.050971922246220304,0.03807106598984772,0.7627118644067796,0,under the line,0
light 12,mixed / no tooth / stays / shore,74000,19,12,0.11151452282157677,0.03594771241830065,0.2558139534883721,1,under the line,0
light 12,mixed / no tooth / stays / shore,77000,16,12,0.08187134502923976,0.040432801822323464,0.5634920634920635,1,under the line,1
light 12,mixed / no tooth / stays / shore,80000,15,13,0.05521844660194175,0.030123456790123456,0.6703296703296703,1,under the line,0
light 12,mixed / no tooth / stays / shore,92000,17,13,0.07398472054684359,0.024832479306267245,0.3423913043478261,1,under the line,1
light 12,mixed / no tooth / stays / shore,95000,12,10,0.07252660622782814,0.030947775628626693,0.43478260869565216,1,under the line,1
light 12,mixed / no tooth / stays / shore,99000,12,9,0.06666666666666667,0.02388608176389527,0.33121019108280253,1,under the line,0
light 12,plant / no tooth / roams / surface,53000,11,9,0.06598759964570416,0.035071090047393366,0.4966442953020134,1,under the line,1
light 12,plant / no tooth / roams / surface,58000,13,8,0.0643588493417845,0.04256410256410256,0.6287878787878788,1,under the line,0
light 12,plant / no tooth / roams / surface,66000,14,12,0.05491329479768786,0.03207150368033649,0.5350877192982456,1,under the line,0
light 12,plant / no tooth / roams / surface,70000,10,7,0.06111757857974389,0.0375366568914956,0.6095238095238096,1,under the line,0
light 12,plant / no tooth / roams / surface,78000,12,7,0.06093394077448747,0.03241013553329405,0.514018691588785,1,under the line,0
light 12,plant / no tooth / roams / surface,80000,15,10,0.05218446601941747,0.04148148148148148,0.9767441860465116,1,under the line,0
light 12,plant / no tooth / roams / surface,83000,11,8,0.0516366989396035,0.03456591639871383,0.7678571428571429,0,under the line,0
light 12,light / no tooth / stays / bottom,53000,6,6,0.11691762621789194,0.03459715639810427,0.2765151515151515,0,under the line,1
light 12,mixed / no tooth / roams / shore,52000,15,14,0.06370449678800856,0.03808680248007086,0.7226890756302521,1,under the line,0
light 12,flesh / no tooth / roams / bottom,51000,5,4,0.06444565811032223,0.0208779443254818,0.3305084745762712,1,under the line,0
light 12,flesh / no tooth / roams / bottom,94000,13,7,0.06951640759930916,0.03508080409932992,0.5527950310559007,0,under the line,1
light 12,plant / no tooth / stays / land,54000,23,11,0.1,0.029293739967897272,0.3459715639810427,1,under the line,1
light 12,plant / no tooth / stays / land,58000,16,7,0.0780107264748903,0.030256410256410255,0.36875,1,under the line,0
light 12,plant / no tooth / stays / land,60000,12,8,0.062438057482656094,0.03110047846889952,0.4126984126984127,1,under the line,0
light 12,plant / no tooth / stays / land,68000,14,7,0.05545722713864307,0.00926497838171711,0.1595744680851064,1,forms gone,0
light 12,plant / no tooth / stays / land,76000,6,5,0.06818181818181818,0.004548408057179987,0.06140350877192982,1,forms gone,0
light 12,plant / no tooth / stays / land,80000,23,8,0.08616504854368932,0.015308641975308642,0.21830985915492956,1,under the line,0
light 12,plant / no tooth / stays / land,86000,9,5,0.06673067690830532,0.015484515484515484,0.22302158273381295,0,under the line,1
light 12,mixed / tooth / roams / shore,53000,15,15,0.05580159433126661,0.03886255924170616,0.6507936507936508,1,under the line,1
light 12,mixed / tooth / roams / shore,65000,15,13,0.0649536045681656,0.03468208092485549,0.7912087912087912,1,under the line,0
light 12,mixed / tooth / roams / shore,75000,19,15,0.054901960784313725,0.03289473684210526,0.6547619047619048,1,under the line,0
light 12,mixed / tooth / roams / shore,79000,8,3,0.08190925162050677,0.016383495145631068,0.19424460431654678,1,forms gone,0
light 12,mixed / tooth / roams / shore,86000,17,13,0.05184829572731637,0.033466533466533464,0.6203703703703703,0,under the line,1
light 12,flesh / no tooth / roams / shore,56000,8,7,0.05012658227848101,0.04288377874456184,0.696969696969697,1,under the line,0
light 12,flesh / no tooth / roams / shore,68000,12,7,0.05486725663716814,0.04694255713403336,0.8172043010752689,1,under the line,0
light 12,flesh / no tooth / roams / shore,71000,13,9,0.06099706744868035,0.026936026936026935,0.5384615384615384,1,under the line,0
light 12,flesh / no tooth / roams / shore,73000,12,6,0.07317073170731707,0.009854771784232365,0.13768115942028986,1,forms gone,0
light 12,flesh / no tooth / roams / shore,81000,7,6,0.05185185185185185,0.03820960698689956,0.6666666666666666,0,under the line,0
light 12,mixed / tooth / stays / shore,85000,8,6,0.05992217898832685,0.043686989918386945,0.5909090909090909,1,under the line,0
light 12,mixed / tooth / stays / shore,96000,1,1,0.06073500967117988,0.028941684665226782,0.4267515923566879,1,under the line,0
light 12,mixed / tooth / stays / shore,100000,2,1,0.06293063849333946,0.033810888252149,0.4306569343065693,0,under the line,0
light 12,mixed / tooth / roams / land,57000,17,15,0.060907395898073334,0.04485616772306192,0.9387755102040817,1,under the line,1
light 12,mixed / tooth / roams / land,69000,18,13,0.05744286596664608,0.04307334109429569,0.7956989247311828,1,under the line,0
light 12,mixed / tooth / roams / land,81000,11,7,0.06271604938271605,0.030021834061135372,0.4330708661417323,1,under the line,0
light 12,mixed / tooth / roams / land,85000,18,12,0.0622568093385214,0.043686989918386945,0.56875,1,under the line,0
light 12,mixed / tooth / roams / land,91000,6,5,0.07650022904260192,0.03297145154804986,0.49101796407185627,1,under the line,0
light 12,mixed / tooth / roams / land,97000,3,2,0.06781857451403887,0.03976311336717428,0.5987261146496815,1,under the line,0
light 12,mixed / tooth / stays / land,56000,8,5,0.07189873417721519,0.02175264139216905,0.24647887323943662,1,under the line,0
light 12,mixed / tooth / stays / land,67000,7,4,0.057308096740273394,0.018289085545722714,0.28440366972477066,1,under the line,0
light 12,mixed / tooth / stays / land,72000,10,9,0.07022607022607022,0.04559915164369035,0.589041095890411,1,under the line,0
light 12,mixed / tooth / stays / land,75000,7,6,0.05751633986928104,0.02751196172248804,0.5227272727272727,0,under the line,0
light 12,mixed / no tooth / stays / land,54000,14,6,0.05260663507109005,0.020064205457463884,0.45045045045045046,0,under the line,1
light 12,mixed / no tooth / roams / surface,99000,3,3,0.05138004246284501,0.03491042719338539,0.628099173553719,0,under the line,0
light 12,light / no tooth / stays / surface,53000,5,5,0.06643046944198405,0.008056872037914692,0.11333333333333333,1,forms gone,1
light 12,light / no tooth / stays / surface,90000,8,6,0.0575,0.007787448465414567,0.12318840579710146,0,forms gone,0
light 12,plant / tooth / stays / land,71000,2,1,0.06275659824046921,0.015873015873015872,0.308411214953271,0,under the line,0
light 12,mixed / no tooth / stays / surface,75000,1,1,0.05751633986928104,0.012559808612440191,0.23863636363636365,0,under the line,0
light 13,mixed / no tooth / stays / bottom,53000,7,5,0.17405318291700242,0.03507516105941303,0.22685185185185186,1,under the line,0
light 13,mixed / no tooth / stays / bottom,77000,6,6,0.06636771300448431,0.03997039230199852,0.7297297297297297,1,under the line,0
light 13,mixed / no tooth / stays / bottom,83000,8,5,0.07832278481012658,0.034482758620689655,0.5959595959595959,1,under the line,0
light 13,mixed / no tooth / stays / bottom,87000,7,6,0.09296264118158123,0.045335658238884045,0.48598130841121495,1,under the line,0
light 13,mixed / no tooth / stays / bottom,89000,8,6,0.06629834254143646,0.0176,0.2619047619047619,1,under the line,0
light 13,mixed / no tooth / stays / bottom,95000,5,4,0.059777967549103334,0.019643953345610803,0.45714285714285713,1,under the line,0
light 13,mixed / tooth / roams / land,62000,12,3,0.08312958435207823,0.03946002076843198,0.37254901960784315,1,under the line,0
light 13,plant / tooth / roams / surface,53000,4,2,0.07010475423045931,0.006442376521116679,0.10344827586206896,1,forms gone,0
light 13,plant / tooth / roams / surface,74000,5,4,0.05774278215223097,0.013541666666666667,0.19696969696969696,0,forms gone,0
light 13,plant / no tooth / roams / surface,60000,14,11,0.07022677395757132,0.046274038461538464,0.8020833333333334,1,under the line,0
light 13,plant / no tooth / roams / surface,62000,11,9,0.061124694376528114,0.033229491173416406,0.4266666666666667,1,under the line,0
light 13,plant / no tooth / roams / surface,72000,12,2,0.07489300998573467,0.01128526645768025,0.17142857142857143,1,forms gone,0
light 13,plant / no tooth / roams / surface,76000,13,11,0.06398537477148081,0.042152466367713005,0.6714285714285714,1,under the line,0
light 13,plant / no tooth / roams / surface,83000,11,7,0.07199367088607594,0.037405026300409115,0.7032967032967034,1,under the line,0
light 13,plant / no tooth / roams / surface,95000,7,6,0.08198121263877028,0.044812768569674644,0.7604166666666666,1,under the line,0
light 13,light / no tooth / stays / shore,62000,3,3,0.05541972290138549,0.028037383177570093,0.39705882352941174,1,under the line,0
light 13,light / no tooth / stays / shore,83000,3,3,0.05300632911392405,0.04032729398012858,1.0298507462686568,0,under the line,0
light 13,plant / no tooth / stays / land,57000,13,9,0.1970209884901828,0.04149797570850203,0.140893470790378,1,forms gone,0
light 13,plant / no tooth / stays / land,61000,5,2,0.10276442307692307,0.013854930725346373,0.09941520467836257,1,forms gone,0
light 13,plant / no tooth / stays / land,69000,8,6,0.0794148380355277,0.026014568158168574,0.32894736842105265,1,under the line,0
light 13,plant / no tooth / stays / land,72000,4,4,0.16690442225392296,0.02006269592476489,0.13675213675213677,1,forms gone,0
light 13,plant / no tooth / stays / land,79000,3,2,0.05842847548690396,0.011466011466011465,0.16091954022988506,1,forms gone,0
light 13,plant / no tooth / stays / land,85000,3,2,0.05759162303664921,0.020903010033444816,0.3246753246753247,1,under the line,0
light 13,plant / no tooth / stays / land,93000,9,4,0.1402439024390244,0.03151065801668211,0.2111801242236025,0,under the line,1
light 13,mixed / tooth / stays / land,51000,6,4,0.050387596899224806,0.019855595667870037,0.3384615384615385,1,under the line,0
light 13,mixed / tooth / stays / land,60000,5,4,0.28237015362106804,0.0234375,0.10103626943005181,1,forms gone,0
light 13,mixed / tooth / stays / land,64000,2,2,0.07588279489105935,0.01771793054571226,0.24752475247524752,1,under the line,0
light 13,mixed / tooth / stays / land,77000,7,6,0.07802690582959641,0.01998519615099926,0.3103448275862069,1,under the line,0
light 13,mixed / tooth / stays / land,81000,5,3,0.06147186147186147,0.027664768104149716,0.4788732394366197,1,under the line,0
light 13,mixed / tooth / stays / land,83000,8,4,0.07674050632911393,0.029222676797194622,0.5154639175257731,1,under the line,0
light 13,mixed / tooth / stays / land,85000,7,6,0.05759162303664921,0.029264214046822744,0.45454545454545453,1,under the line,0
light 13,mixed / tooth / stays / land,98000,6,5,0.0625,0.02973977695167286,0.3870967741935484,0,under the line,0
light 13,plant / no tooth / stays / shore,57000,15,10,0.1015572105619499,0.04757085020242915,0.31333333333333335,1,under the line,0
light 13,plant / no tooth / stays / shore,59000,14,11,0.06199021207177814,0.02267739575713241,0.40789473684210525,1,under the line,0
light 13,plant / no tooth / stays / shore,64000,14,10,0.061607813673929375,0.04819277108433735,0.8292682926829268,1,under the line,0
light 13,plant / no tooth / stays / shore,67000,13,13,0.11863270777479892,0.04873294346978557,0.2824858757062147,1,under the line,0
light 13,plant / no tooth / stays / shore,74000,13,9,0.1137357830271216,0.03125,0.23076923076923078,1,under the line,0
light 13,plant / no tooth / stays / shore,79000,13,10,0.16319677635997312,0.04013104013104013,0.20164609053497942,1,under the line,0
light 13,plant / no tooth / stays / shore,82000,10,9,0.061838893409275834,0.03560126582278481,0.5921052631578947,1,under the line,0
light 13,plant / no tooth / stays / shore,84000,14,12,0.08591466978375219,0.03590127150336574,0.32653061224489793,1,under the line,0
light 13,plant / no tooth / stays / shore,90000,15,10,0.1432,0.025869037995149554,0.1787709497206704,1,forms gone,0
light 13,plant / no tooth / stays / shore,92000,10,8,0.20413026211278792,0.024390243902439025,0.10894941634241245,1,forms gone,0
light 13,plant / no tooth / stays / shore,96000,14,11,0.08041743400859423,0.038317757009345796,0.31297709923664124,1,under the line,0
light 13,plant / no tooth / stays / shore,100000,13,9,0.07967313585291114,0.040149393090569564,0.5512820512820513,0,under the line,0
light 13,mixed / tooth / roams / surface,63000,6,4,0.059190031152647975,0.0202854996243426,0.47368421052631576,0,under the line,0
light 13,mixed / no tooth / stays / shore,52000,9,6,0.18862815884476533,0.029814665592264304,0.17703349282296652,1,forms gone,0
light 13,mixed / no tooth / stays / shore,62000,10,8,0.05623471882640587,0.04569055036344756,0.6376811594202898,1,under the line,0
light 13,mixed / no tooth / stays / shore,77000,9,8,0.051121076233183856,0.03256846780162842,0.7719298245614035,1,under the line,0
light 13,mixed / no tooth / stays / shore,79000,9,7,0.061114842175957015,0.0475020475020475,0.6373626373626373,1,under the line,0
light 13,mixed / no tooth / stays / shore,89000,8,7,0.062352012628255724,0.0432,0.6835443037974683,1,under the line,0
light 13,mixed / no tooth / stays / shore,93000,8,3,0.06794425087108014,0.0037071362372567192,0.05128205128205128,1,forms gone,1
light 13,mixed / no tooth / roams / shore,51000,3,2,0.08992248062015504,0.02527075812274368,0.2413793103448276,1,under the line,0
light 13,mixed / no tooth / roams / shore,86000,4,3,0.06856187290969899,0.021720243266724587,0.3048780487804878,1,under the line,0
light 13,mixed / no tooth / roams / shore,94000,2,2,0.1334569045412419,0.008539709649871904,0.06944444444444445,0,forms gone,1
light 13,mixed / tooth / stays / shore,61000,13,11,0.0967548076923077,0.039119804400977995,0.2981366459627329,1,under the line,0
light 13,mixed / tooth / stays / shore,89000,18,11,0.07103393843725335,0.0456,0.6333333333333333,1,under the line,0
light 13,mixed / tooth / stays / shore,96000,13,10,0.057704112952731736,0.03364485981308411,0.3829787234042553,1,under the line,0
light 13,mixed / tooth / stays / shore,100000,14,11,0.07048008171603677,0.036414565826330535,0.5652173913043478,0,under the line,0
light 13,light / no tooth / stays / surface,58000,9,7,0.05566801619433198,0.011419249592169658,0.2545454545454545,1,under the line,0
light 13,light / no tooth / stays / surface,66000,11,8,0.056760204081632654,0.020107238605898123,0.33707865168539325,1,under the line,0
light 13,light / no tooth / stays / surface,77000,12,10,0.07085201793721974,0.03478904515173945,0.5949367088607594,1,under the line,0
light 13,light / no tooth / stays / surface,89000,7,5,0.08997632202052092,0.0232,0.2543859649122807,0,under the line,0
light 13,light / no tooth / stays / bottom,59000,9,7,0.06688417618270799,0.030724213606437453,0.5121951219512195,1,under the line,0
light 13,light / no tooth / stays / bottom,67000,8,4,0.06501340482573727,0.018518518518518517,0.1958762886597938,1,forms gone,0
light 13,light / no tooth / stays / bottom,77000,10,8,0.07174887892376682,0.027387120651369355,0.4625,1,under the line,0
light 13,light / no tooth / stays / bottom,90000,9,7,0.0672,0.03395311236863379,0.5,1,under the line,0
light 13,light / no tooth / stays / bottom,96000,5,5,0.06998158379373849,0.02897196261682243,0.2719298245614035,0,under the line,0
light 13,plant / tooth / roams / shore,80000,2,1,0.05405405405405406,0.003463203463203463,0.06060606060606061,0,forms gone,0
light 13,mixed / tooth / roams / bottom,63000,8,7,0.05088265835929388,0.033809166040571,0.9183673469387755,1,under the line,0
light 13,mixed / tooth / roams / bottom,82000,7,5,0.05777054515866558,0.04667721518987342,0.8309859154929577,0,under the line,0
light 13,mixed / no tooth / roams / bottom,53000,6,5,0.060435132957292505,0.03435934144595562,0.64,1,under the line,0
light 13,mixed / no tooth / roams / bottom,68000,4,2,0.06042884990253411,0.024033437826541274,0.3709677419354839,1,under the line,0
light 13,mixed / no tooth / roams / bottom,70000,5,4,0.05202913631633715,0.046413502109704644,1.1,0,under the line,0
light 13,mixed / no tooth / stays / land,84000,3,2,0.08825248392752776,0.03664921465968586,0.32450331125827814,0,under the line,0
light 13,mixed / tooth / stays / bottom,62000,2,2,0.06764466177669112,0.009345794392523364,0.10843373493975904,0,forms gone,0
light 14,mixed / no tooth / stays / bottom,67000,19,8,0.0784524449220849,0.03479942000966651,0.4931506849315068,1,under the line,0
light 14,mixed / no tooth / stays / bottom,70000,16,9,0.08426966292134831,0.028710725893824486,0.44166666666666665,1,under the line,0
light 14,mixed / no tooth / stays / bottom,76000,10,9,0.060034305317324184,0.02479757085020243,0.4666666666666667,1,under the line,0
light 14,mixed / no tooth / stays / bottom,86000,11,6,0.05236051502145923,0.016765285996055226,0.2786885245901639,1,under the line,0
light 14,mixed / no tooth / stays / bottom,100000,18,7,0.06462585034013606,0.026862026862026864,0.3308270676691729,0,under the line,1
light 14,light / no tooth / stays / surface,56000,7,5,0.051149425287356325,0.026382546930492135,0.5842696629213483,1,under the line,1
