year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
17,11,10905.4,5327.8,113193.6,91202.5,964384.9,1436425.8,-0.000,0.0819,0.0430,0.8751,2.050e-5,6.844e-7,8.745e-4,0.0000,1,4,10.000,10.000,13.31,770.4,1.31e-14,1.65e-17
18,11,10895.5,4782.5,114129.8,89664.8,966460.1,1435507.3,-0.000,0.0827,0.0386,0.8787,2.059e-5,6.322e-7,8.760e-4,0.0000,0,0,10.000,10.000,13.31,771.1,1.33e-14,7.32e-17
19,11,10881.6,4318.6,116260.3,88250.4,968379.4,1433349.8,-0.000,0.0834,0.0349,0.8817,2.069e-5,5.858e-7,8.766e-4,0.0000,1,1,10.000,10.000,13.33,773.0,4.44e-15,5.21e-17
20,11,10858.9,3922.4,118250.2,86967.0,970134.7,1431306.7,-0.000,0.0840,0.0317,0.8843,2.077e-5,5.459e-7,8.764e-4,0.0000,0,0,10.000,10.000,13.37,772.5,4.44e-15,5.48e-17
21,11,10913.1,3588.6,118799.5,85733.1,971652.6,1430753.1,-0.000,0.0845,0.0290,0.8865,2.089e-5,5.151e-7,8.755e-4,0.0002,1,24,10.000,10.000,13.40,770.9,1.21e-14,6.90e-19
22,11,11086.9,3306.8,116609.9,84606.9,972861.9,1432967.7,-0.000,0.0849,0.0267,0.8884,2.102e-5,4.870e-7,8.739e-4,0.0000,0,0,10.000,10.000,13.39,770.2,1.17e-14,1.01e-17
23,11,11170.7,3062.1,113783.8,83582.9,974014.8,1435825.7,-0.000,0.0853,0.0247,0.8901,2.102e-5,4.593e-7,8.737e-4,0.0004,1,46,10.000,10.000,13.34,770.2,2.04e-14,5.17e-17
24,11,11151.0,2849.4,113339.6,82824.3,974978.2,1436297.5,-0.000,0.0856,0.0229,0.8915,2.101e-5,4.339e-7,8.752e-4,0.0000,1,2,10.000,10.000,13.30,770.6,1.67e-14,2.70e-17
25,11,11105.2,2659.1,114866.0,82077.6,975950.7,1434781.3,-0.000,0.0859,0.0214,0.8927,2.105e-5,4.105e-7,8.763e-4,0.0003,1,35,10.000,10.000,13.31,771.8,1.24e-15,6.32e-17
26,11,11066.5,2490.1,117066.6,81460.9,976822.3,1432533.6,-0.000,0.0862,0.0200,0.8937,2.109e-5,3.882e-7,8.766e-4,0.0000,0,0,10.000,10.000,13.35,773.2,1.07e-15,1.71e-17
27,11,11037.9,2341.5,118787.7,80884.8,977614.4,1430773.6,-0.000,0.0865,0.0188,0.8946,2.115e-5,3.711e-7,8.762e-4,0.0000,0,0,10.000,10.000,13.39,771.7,1.07e-15,6.55e-17
28,11,11138.9,2215.2,118217.6,80287.4,978226.2,1431354.8,-0.000,0.0868,0.0178,0.8954,2.126e-5,3.585e-7,8.748e-4,0.0000,0,0,10.000,10.000,13.40,770.6,1.42e-15,3.61e-17
29,11,11285.1,2104.0,115439.8,79701.2,978751.2,1434158.8,-0.000,0.0870,0.0169,0.8962,2.132e-5,3.446e-7,8.736e-4,0.0001,1,11,10.000,10.000,13.37,770.2,4.62e-15,2.33e-18
30,11,11303.7,2004.1,113278.2,79220.9,979281.2,1436351.9,-0.000,0.0871,0.0160,0.8969,2.127e-5,3.309e-7,8.741e-4,0.0003,1,30,10.000,10.000,13.32,770.3,1.15e-14,8.06e-17
31,11,11248.9,1910.7,113762.1,78878.5,979747.0,1435892.7,-0.000,0.0872,0.0153,0.8975,2.125e-5,3.177e-7,8.757e-4,0.0001,1,6,10.000,10.000,13.30,770.9,1.42e-15,7.96e-18
32,11,11203.7,1826.3,115724.2,78556.2,980213.3,1433916.3,-0.000,0.0874,0.0146,0.8980,2.128e-5,3.044e-7,8.765e-4,0.0000,1,1,10.000,10.000,13.33,772.7,9.24e-15,1.33e-17
