year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
29,7,21589.1,516.6,68112.1,561534.7,1185228.3,784459.2,-0.000,0.1740,0.0049,0.8211,3.844e-5,3.730e-8,7.248e-4,0.0000,1,5,9.997,10.007,30.81,454.0,1.14e-14,9.84e-17
30,7,21613.0,433.6,66887.8,561445.3,1185374.1,785686.2,-0.000,0.1740,0.0041,0.8219,3.842e-5,3.174e-8,7.247e-4,0.0003,1,52,9.997,10.007,30.80,453.8,1.47e-14,4.00e-17
31,7,21615.6,364.5,66003.4,561259.7,1185626.3,786570.6,-0.000,0.1739,0.0034,0.8227,3.835e-5,2.701e-8,7.249e-4,0.0000,0,0,9.997,10.007,30.78,453.6,1.46e-14,1.72e-16
32,7,21622.7,306.7,65894.9,560933.2,1186003.4,786679.1,-0.000,0.1738,0.0029,0.8233,3.829e-5,2.300e-8,7.255e-4,0.0000,0,0,9.997,10.007,30.77,453.4,1.47e-14,1.02e-16
33,7,21617.5,258.4,66599.9,560510.6,1186478.8,785974.8,-0.000,0.1737,0.0024,0.8238,3.825e-5,1.960e-8,7.260e-4,0.0000,2,5,9.997,10.007,30.77,453.2,1.28e-14,1.63e-17
34,7,21603.2,217.9,67737.1,559668.5,1187357.0,784856.3,-0.000,0.1738,0.0021,0.8241,3.825e-5,1.674e-8,7.263e-4,0.0009,3,95,9.996,10.007,30.77,453.0,5.15e-15,8.54e-17
35,7,21575.2,184.0,68813.2,559148.7,1187938.7,783780.3,-0.000,0.1736,0.0017,0.8246,3.817e-5,1.425e-8,7.263e-4,0.0000,0,0,9.996,10.007,30.78,452.8,4.80e-15,1.62e-16
36,7,21549.9,155.4,69458.4,558304.8,1188821.4,783150.0,-0.000,0.1737,0.0015,0.8249,3.818e-5,1.217e-8,7.259e-4,0.0008,3,94,9.996,10.008,30.79,452.5,1.01e-14,6.23e-17
37,7,21514.0,131.5,69762.9,557618.7,1189562.1,782850.8,-0.000,0.1736,0.0012,0.8252,3.812e-5,1.038e-8,7.257e-4,0.0002,1,41,9.996,10.008,30.80,452.2,1.10e-14,7.41e-17
38,7,21464.5,111.3,69806.7,556788.0,1190451.8,782817.7,-0.000,0.1735,0.0011,0.8254,3.809e-5,8.863e-9,7.255e-4,0.0004,2,76,9.996,10.008,30.81,451.9,3.55e-15,9.63e-17
