year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
29,7,32931.7,53.1,9864.6,615540.5,1089956.5,873093.7,-0.000,0.6518,0.0013,0.3469,5.851e-5,8.301e-10,1.224e-4,0.0230,77,204,9.825,10.364,30.81,454.0,2.90e-14,9.84e-17
30,7,32812.8,40.6,9674.6,620502.5,1084192.4,874217.1,0.000,0.6509,0.0010,0.3481,5.800e-5,6.286e-10,1.224e-4,0.0193,73,205,9.820,10.375,30.80,453.8,2.86e-14,4.00e-17
31,7,32554.5,30.9,9533.1,623908.4,1080084.0,875329.2,-0.000,0.6498,0.0008,0.3495,5.749e-5,4.788e-10,1.225e-4,0.0169,64,237,9.814,10.386,30.78,453.6,3.73e-15,1.72e-16
32,7,32280.2,23.5,9509.1,628042.9,1075363.7,876220.6,-0.000,0.6468,0.0006,0.3526,5.670e-5,3.671e-10,1.225e-4,0.0182,73,234,9.809,10.396,30.77,453.4,1.01e-14,1.02e-16
33,7,32339.3,17.7,9606.8,622994.3,1079018.1,877463.8,0.000,0.6476,0.0004,0.3519,5.744e-5,2.767e-10,1.226e-4,0.0216,83,223,9.802,10.412,30.77,453.2,2.65e-14,1.63e-17
34,7,31730.7,13.4,9769.3,624582.3,1077033.7,878310.6,0.000,0.6461,0.0003,0.3535,5.629e-5,2.083e-10,1.227e-4,0.0186,64,248,9.796,10.424,30.77,453.0,9.24e-15,8.54e-17
35,7,31983.5,10.1,9925.6,620292.9,1079802.2,879425.6,-0.000,0.6449,0.0003,0.3549,5.682e-5,1.592e-10,1.227e-4,0.0241,84,197,9.789,10.439,30.78,452.8,1.07e-15,1.62e-16
36,7,31509.6,7.7,10022.1,613803.2,1085348.9,880748.5,-0.000,0.6454,0.0002,0.3544,5.655e-5,1.204e-10,1.226e-4,0.0271,82,272,9.781,10.456,30.79,452.5,2.03e-14,6.23e-17
37,7,31429.2,5.9,10076.0,615548.0,1082728.7,881652.2,-0.000,0.6417,0.0001,0.3581,5.547e-5,9.191e-11,1.226e-4,0.0188,82,199,9.775,10.467,30.80,452.2,1.60e-15,7.41e-17
38,7,31415.1,4.4,10095.1,611967.8,1085077.2,882880.4,0.000,0.6427,0.0001,0.3572,5.595e-5,6.987e-11,1.226e-4,0.0228,74,250,9.768,10.481,30.81,451.9,7.11e-15,9.63e-17
