year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
11,7,826.2,25348.7,43118.4,218385.3,1524902.9,808858.6,-0.000,0.0094,0.3042,0.6864,1.616e-6,2.317e-6,4.702e-4,0.0001,1,14,10.000,10.000,30.78,462.0,3.91e-15,2.10e-16
12,7,840.9,21950.1,43660.8,213844.9,1532825.7,808317.7,-0.000,0.0099,0.2740,0.7160,1.642e-6,2.095e-6,4.700e-4,0.0001,2,21,10.000,10.000,30.79,461.5,4.62e-15,1.73e-16
13,7,856.5,19114.8,43949.1,208872.0,1540618.1,808029.4,-0.000,0.0105,0.2468,0.7427,1.671e-6,1.900e-6,4.698e-4,0.0000,1,1,10.000,10.000,30.80,460.9,8.88e-16,7.19e-17
14,7,870.9,16734.7,44056.6,203498.9,1548352.3,807926.6,-0.000,0.0110,0.2224,0.7665,1.701e-6,1.728e-6,4.697e-4,0.0004,1,78,10.000,10.000,30.80,460.3,9.95e-15,1.75e-16
15,7,884.2,14731.5,44010.1,198048.5,1555792.5,807973.1,-0.000,0.0116,0.2007,0.7877,1.732e-6,1.577e-6,4.696e-4,0.0000,0,0,10.000,10.000,30.81,459.7,1.01e-14,2.56e-16
16,7,897.0,13035.5,43729.5,192518.6,1563005.8,808253.7,-0.000,0.0120,0.1814,0.8066,1.761e-6,1.443e-6,4.694e-4,0.0000,0,0,10.000,10.000,30.81,459.2,1.03e-14,1.10e-16
17,7,910.9,11593.8,43184.3,186972.8,1569979.3,808798.9,-0.000,0.0125,0.1643,0.8232,1.789e-6,1.325e-6,4.692e-4,0.0000,0,0,10.000,10.000,30.81,458.6,1.05e-14,1.08e-16
18,7,925.3,10361.5,42415.7,181461.4,1576708.4,809567.7,-0.000,0.0129,0.1491,0.8380,1.815e-6,1.219e-6,4.691e-4,0.0000,2,3,10.000,10.000,30.80,458.2,1.83e-14,2.37e-16
19,7,938.6,9301.6,41761.0,175935.6,1583276.0,810227.1,-0.000,0.0133,0.1356,0.8511,1.837e-6,1.123e-6,4.692e-4,0.0005,1,84,10.000,10.000,30.79,457.7,2.40e-14,2.37e-17
20,7,951.7,8386.9,41548.5,170615.6,1589497.3,810440.1,-0.000,0.0136,0.1237,0.8627,1.859e-6,1.038e-6,4.695e-4,0.0001,2,13,10.000,10.000,30.78,457.3,4.44e-15,1.54e-16
21,7,964.4,7593.4,41882.4,165437.1,1595456.4,810106.2,-0.000,0.0139,0.1131,0.8730,1.879e-6,9.607e-7,4.699e-4,0.0000,0,0,10.000,10.000,30.77,457.0,4.09e-15,1.23e-16
22,7,975.9,6894.7,42561.3,160347.5,1601230.1,809430.6,-0.000,0.0142,0.1036,0.8822,1.899e-6,8.911e-7,4.701e-4,0.0003,1,54,10.000,10.000,30.77,456.7,7.28e-15,7.29e-17
23,7,988.0,6289.5,43282.8,155481.9,1606688.7,808709.1,-0.000,0.0145,0.0952,0.8903,1.917e-6,8.279e-7,4.701e-4,0.0000,0,0,10.000,10.000,30.78,456.4,7.28e-15,5.01e-17
24,7,998.8,5756.6,43751.9,150777.5,1611915.1,808240.0,-0.000,0.0147,0.0877,0.8976,1.936e-6,7.708e-7,4.699e-4,0.0000,0,0,10.000,10.000,30.79,456.0,7.28e-15,1.49e-16
25,7,1006.7,5284.7,43991.0,146233.1,1616923.3,808001.0,-0.000,0.0150,0.0810,0.9040,1.951e-6,7.185e-7,4.698e-4,0.0000,1,5,10.000,10.000,30.80,455.6,2.03e-14,1.65e-18
26,7,1011.5,4865.0,44061.2,141860.1,1621711.3,807930.9,-0.000,0.0152,0.0749,0.9099,1.964e-6,6.707e-7,4.697e-4,0.0000,0,0,10.000,10.000,30.80,455.1,2.04e-14,7.30e-17
27,7,1014.8,4490.1,43965.2,137587.8,1626352.1,808029.9,-0.000,0.0154,0.0695,0.9151,1.977e-6,6.271e-7,4.695e-4,0.0004,2,56,10.000,10.000,30.81,454.7,2.47e-14,3.98e-17
28,7,1017.9,4154.3,43617.6,133547.7,1630725.0,808377.5,-0.000,0.0156,0.0646,0.9199,1.988e-6,5.871e-7,4.694e-4,0.0000,0,0,10.000,10.000,30.81,454.3,2.40e-14,8.41e-17
29,7,1023.9,3852.8,43006.0,129664.8,1634903.4,808989.1,-0.000,0.0157,0.0601,0.9242,2.001e-6,5.507e-7,4.692e-4,0.0000,0,0,10.000,10.000,30.81,454.0,2.42e-14,9.84e-17
30,7,1031.0,3580.8,42224.7,125930.3,1638902.6,809770.6,-0.000,0.0159,0.0560,0.9281,2.011e-6,5.169e-7,4.691e-4,0.0000,1,7,10.000,10.000,30.80,453.8,5.33e-15,4.00e-17
31,7,1038.2,3334.5,41657.2,122354.7,1642717.2,810338.1,-0.000,0.0160,0.0523,0.9317,2.021e-6,4.857e-7,4.693e-4,0.0000,0,0,10.000,10.000,30.78,453.6,5.51e-15,1.72e-16
32,7,1044.9,3110.1,41584.8,118915.8,1646373.3,810411.1,-0.000,0.0161,0.0489,0.9349,2.030e-6,4.567e-7,4.696e-4,0.0001,2,14,10.000,10.000,30.77,453.4,1.58e-14,1.02e-16
33,7,1051.5,2906.1,42031.1,115630.0,1649856.5,809964.7,-0.000,0.0163,0.0458,0.9379,2.039e-6,4.298e-7,4.700e-4,0.0000,0,0,10.000,10.000,30.77,453.2,1.51e-14,1.63e-17
34,7,1057.6,2719.5,42751.2,112468.4,1653198.0,809245.3,-0.000,0.0164,0.0430,0.9406,2.047e-6,4.049e-7,4.701e-4,0.0001,2,15,10.000,10.000,30.77,453.0,1.49e-14,8.54e-17
35,7,1062.7,2548.2,43428.2,109448.7,1656383.8,808568.4,-0.000,0.0165,0.0404,0.9432,2.054e-6,3.816e-7,4.701e-4,0.0000,1,2,10.000,10.000,30.78,452.8,4.44e-15,1.62e-16
36,7,1066.3,2390.4,43829.7,106548.7,1659437.9,808166.9,-0.000,0.0166,0.0379,0.9455,2.058e-6,3.597e-7,4.699e-4,0.0000,2,2,10.000,10.000,30.79,452.5,1.85e-14,6.23e-17
37,7,1066.8,2244.5,44022.0,103765.2,1662366.9,807974.7,-0.000,0.0166,0.0357,0.9477,2.061e-6,3.392e-7,4.697e-4,0.0000,1,1,10.000,10.000,30.80,452.2,1.72e-14,7.41e-17
38,7,1065.2,2109.4,44056.3,101093.2,1665175.6,807940.3,-0.000,0.0167,0.0336,0.9497,2.063e-6,3.202e-7,4.696e-4,0.0000,0,0,10.000,10.000,30.81,451.9,1.67e-14,9.63e-17
