year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
14,11,30997.3,29129.1,18297.1,255164.3,746209.9,1541642.3,-0.000,0.3951,0.3797,0.2252,5.981e-5,5.472e-6,1.345e-4,0.0287,40,397,9.901,10.069,13.39,771.3,1.46e-14,2.07e-18
15,11,30965.7,28539.8,18116.8,250238.6,750512.5,1543066.6,-0.000,0.4003,0.3726,0.2271,6.018e-5,5.426e-6,1.342e-4,0.0431,59,417,9.889,10.077,13.40,770.4,1.17e-14,7.06e-17
16,11,31079.1,27714.0,17652.3,248484.7,751957.0,1544552.8,0.000,0.4023,0.3678,0.2298,5.965e-5,5.354e-6,1.341e-4,0.0288,51,444,9.880,10.083,13.36,770.2,2.01e-14,3.02e-19
17,11,31399.5,27400.1,17371.8,249245.0,750396.8,1545626.8,-0.000,0.4064,0.3617,0.2319,5.972e-5,5.246e-6,1.342e-4,0.0295,44,374,9.872,10.088,13.31,770.4,3.02e-15,1.65e-17
18,11,31329.8,26632.5,17502.8,251224.6,748478.8,1546271.6,-0.000,0.4118,0.3560,0.2323,6.025e-5,5.165e-6,1.345e-4,0.0236,45,254,9.865,10.093,13.31,771.1,1.19e-14,7.32e-17
19,11,31538.0,26003.1,17854.1,251596.0,747685.5,1546763.3,-0.000,0.4166,0.3487,0.2346,6.052e-5,5.019e-6,1.346e-4,0.0305,56,344,9.857,10.099,13.33,773.0,1.21e-14,5.21e-17
20,11,31386.9,25536.8,18178.2,251706.3,747343.6,1547288.1,-0.000,0.4215,0.3434,0.2351,6.092e-5,4.947e-6,1.346e-4,0.0279,50,412,9.849,10.104,13.37,772.5,5.15e-15,5.48e-17
21,11,31440.0,25488.5,18283.3,249805.2,748183.2,1548239.8,-0.000,0.4225,0.3418,0.2357,6.100e-5,4.953e-6,1.344e-4,0.0381,55,369,9.839,10.111,13.40,770.9,6.22e-15,6.90e-19
22,11,32192.2,25563.2,17953.6,254895.3,741893.4,1548942.2,-0.000,0.4236,0.3411,0.2354,6.114e-5,4.980e-6,1.342e-4,0.0115,45,171,9.836,10.114,13.39,770.2,1.12e-14,1.01e-17
23,11,32347.7,25468.3,17490.1,256794.4,739333.7,1550005.9,-0.000,0.4262,0.3392,0.2346,6.161e-5,4.977e-6,1.341e-4,0.0199,41,365,9.830,10.117,13.34,770.2,1.10e-14,5.17e-17
24,11,31194.1,25035.3,17383.8,249861.2,746537.1,1551428.5,-0.000,0.4246,0.3381,0.2373,6.065e-5,4.903e-6,1.343e-4,0.0407,47,500,9.818,10.126,13.30,770.6,7.46e-15,2.70e-17
25,11,31172.1,24755.3,17622.5,246423.8,749187.4,1552278.9,-0.000,0.4230,0.3379,0.2392,6.039e-5,4.853e-6,1.345e-4,0.0365,49,321,9.808,10.133,13.31,771.8,2.70e-14,6.32e-17
26,11,31684.5,24531.3,17986.1,248709.4,745916.9,1552611.8,-0.000,0.4265,0.3344,0.2391,6.083e-5,4.787e-6,1.346e-4,0.0227,46,250,9.801,10.137,13.35,773.2,1.10e-14,1.71e-17
27,11,31724.4,24376.1,18269.3,250958.7,743095.5,1553015.9,-0.000,0.4303,0.3317,0.2380,6.132e-5,4.778e-6,1.345e-4,0.0224,40,333,9.795,10.142,13.39,771.7,1.58e-14,6.55e-17
28,11,31664.9,24383.8,18198.3,250543.4,742749.1,1553900.4,-0.000,0.4298,0.3311,0.2391,6.109e-5,4.789e-6,1.343e-4,0.0288,43,380,9.787,10.147,13.40,770.6,9.95e-15,3.61e-17
29,11,31725.8,23863.0,17768.5,248867.5,743906.5,1555308.6,0.000,0.4307,0.3295,0.2398,6.123e-5,4.777e-6,1.341e-4,0.0280,43,412,9.778,10.153,13.37,770.2,4.80e-15,2.33e-18
30,11,32088.6,23636.7,17394.2,251105.8,740886.5,1556328.2,0.000,0.4333,0.3252,0.2415,6.108e-5,4.677e-6,1.342e-4,0.0195,43,249,9.772,10.158,13.32,770.3,1.81e-14,8.06e-17
31,11,32049.3,23241.0,17445.2,250535.8,741001.5,1557167.2,0.000,0.4371,0.3204,0.2425,6.131e-5,4.577e-6,1.344e-4,0.0304,43,262,9.764,10.163,13.30,770.9,1.14e-14,7.96e-18
32,11,31783.2,22899.3,17765.1,249522.3,741579.2,1557890.8,-0.000,0.4392,0.3173,0.2436,6.128e-5,4.493e-6,1.346e-4,0.0318,47,345,9.754,10.170,13.33,772.7,1.60e-15,1.33e-17
