year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
16,7,12831.7,36095.4,14206.3,432051.5,1286564.7,839690.4,-0.000,0.1700,0.5207,0.3093,2.306e-5,6.000e-6,1.673e-4,0.0063,21,192,9.989,10.023,30.81,459.2,1.24e-14,1.07e-16
17,7,12900.8,34605.2,14030.2,431551.9,1288326.7,840025.2,-0.000,0.1740,0.5093,0.3168,2.309e-5,5.836e-6,1.672e-4,0.0055,21,202,9.988,10.025,30.81,458.6,1.53e-14,1.23e-16
18,7,13004.3,33271.6,13771.2,431137.3,1289837.6,840418.0,-0.000,0.1782,0.4989,0.3229,2.323e-5,5.702e-6,1.672e-4,0.0038,13,145,9.987,10.026,30.80,458.2,7.28e-15,2.23e-16
19,7,13107.1,32199.3,13546.4,430868.8,1290963.2,840755.2,-0.000,0.1822,0.4895,0.3283,2.335e-5,5.574e-6,1.672e-4,0.0023,13,172,9.987,10.027,30.79,457.7,8.17e-15,3.88e-17
20,7,13187.2,31292.9,13469.4,431039.8,1291548.4,840902.3,-0.000,0.1856,0.4814,0.3330,2.341e-5,5.469e-6,1.673e-4,0.0018,15,94,9.986,10.028,30.78,457.3,7.82e-15,1.66e-16
21,7,13171.3,30250.8,13574.6,428894.1,1294583.7,840965.4,-0.000,0.1885,0.4742,0.3374,2.344e-5,5.372e-6,1.675e-4,0.0040,11,184,9.985,10.030,30.77,457.0,1.24e-15,1.37e-16
22,7,13090.0,29039.3,13793.5,424641.5,1299844.6,841031.1,-0.000,0.1909,0.4645,0.3445,2.329e-5,5.201e-6,1.675e-4,0.0049,17,174,9.984,10.034,30.77,456.7,1.35e-14,8.60e-17
23,7,13236.7,28423.3,14028.1,424645.4,1300270.2,840836.3,-0.000,0.1941,0.4568,0.3490,2.339e-5,5.077e-6,1.675e-4,0.0016,10,77,9.984,10.034,30.78,456.4,7.28e-15,6.44e-17
24,7,13252.7,27793.2,14181.6,422186.3,1303180.4,840845.7,-0.000,0.1973,0.4506,0.3521,2.355e-5,4.999e-6,1.675e-4,0.0046,21,201,9.983,10.036,30.79,456.0,5.51e-15,1.61e-16
25,7,13229.7,27043.1,14266.1,417099.1,1308755.2,841046.7,-0.000,0.1994,0.4442,0.3564,2.347e-5,4.900e-6,1.674e-4,0.0165,16,2135,9.981,10.039,30.80,455.6,1.60e-15,9.90e-18
26,7,13171.5,26490.9,14299.1,413825.9,1312441.1,841211.6,-0.000,0.2011,0.4388,0.3600,2.344e-5,4.813e-6,1.674e-4,0.0051,19,207,9.980,10.042,30.80,455.1,1.42e-15,8.57e-17
27,7,13141.1,25856.4,14277.9,410696.7,1316042.2,841425.7,-0.000,0.2029,0.4340,0.3631,2.346e-5,4.743e-6,1.673e-4,0.0048,19,126,9.979,10.044,30.81,454.7,2.31e-15,4.89e-17
28,7,13189.6,25379.7,14171.0,409543.1,1317535.9,841620.7,-0.000,0.2051,0.4277,0.3672,2.344e-5,4.637e-6,1.673e-4,0.0023,10,162,9.978,10.045,30.81,454.3,1.87e-14,9.45e-17
29,7,13177.2,24679.1,13970.9,404655.3,1322863.4,842094.0,-0.000,0.2071,0.4228,0.3701,2.356e-5,4.574e-6,1.672e-4,0.0062,23,201,9.977,10.048,30.81,454.0,2.86e-14,1.10e-16
30,7,13245.6,24352.4,13705.9,403332.6,1324354.1,842449.3,-0.000,0.2089,0.4176,0.3735,2.348e-5,4.480e-6,1.672e-4,0.0039,19,152,9.976,10.049,30.80,453.8,6.75e-15,3.86e-17
31,7,13271.8,24003.6,13510.1,401313.5,1326577.8,842763.2,-0.000,0.2104,0.4140,0.3756,2.353e-5,4.433e-6,1.672e-4,0.0031,11,175,9.976,10.051,30.78,453.6,4.97e-15,1.74e-16
32,7,13285.5,23650.0,13480.1,399001.3,1329089.3,842933.7,-0.000,0.2116,0.4102,0.3782,2.350e-5,4.374e-6,1.674e-4,0.0029,9,135,9.975,10.052,30.77,453.4,1.17e-14,1.02e-16
33,7,13321.7,23233.1,13622.4,396437.1,1331886.4,842939.4,-0.000,0.2129,0.4063,0.3808,2.351e-5,4.311e-6,1.675e-4,0.0040,26,162,9.974,10.054,30.77,453.2,9.95e-15,1.76e-17
34,7,13297.1,22887.0,13855.1,393210.1,1335290.7,842899.9,-0.000,0.2148,0.4022,0.3830,2.356e-5,4.253e-6,1.675e-4,0.0060,19,229,9.973,10.056,30.77,453.0,1.78e-16,8.54e-17
35,7,13320.8,22460.3,14075.4,390783.2,1337969.9,842830.4,-0.000,0.2161,0.3991,0.3848,2.359e-5,4.204e-6,1.675e-4,0.0031,13,120,9.972,10.058,30.78,452.8,1.83e-14,1.60e-16
36,7,13294.2,22144.8,14208.0,389380.7,1339608.7,842803.6,-0.000,0.2175,0.3947,0.3879,2.350e-5,4.125e-6,1.675e-4,0.0031,19,175,9.971,10.059,30.79,452.5,1.92e-14,6.00e-17
37,7,13295.1,21696.0,14278.5,387009.8,1342277.2,842883.4,-0.000,0.2189,0.3898,0.3913,2.348e-5,4.043e-6,1.674e-4,0.0034,15,119,9.971,10.061,30.80,452.2,1.10e-14,7.19e-17
38,7,13336.0,21453.0,14300.3,386066.0,1343338.4,842946.4,0.000,0.2208,0.3864,0.3928,2.360e-5,3.995e-6,1.674e-4,0.0019,15,127,9.970,10.062,30.81,451.9,5.86e-15,7.77e-17
