year,habitats,grass,wood,algae,litter,soil_land,soil_sea,air,share_grass,share_wood,share_algae,grown_grass,grown_wood,grown_algae,burnt,fires,largest_fire,land_matter,sea_matter,land_temp,rain_land,matter_err,water_err
24,7,386.6,1538.7,49286.8,121648.8,1645699.5,802879.7,-0.000,0.0057,0.0236,0.9707,7.690e-7,1.204e-7,5.256e-4,0.0004,6,56,9.999,10.002,30.79,456.0,4.80e-15,1.49e-16
25,7,387.3,1303.5,49556.3,117442.6,1650139.7,802610.5,-0.000,0.0057,0.0200,0.9742,7.707e-7,1.041e-7,5.254e-4,0.0001,3,4,9.999,10.002,30.80,455.6,2.04e-14,1.65e-18
26,7,386.6,1106.6,49633.6,113427.5,1654352.4,802533.4,-0.000,0.0057,0.0171,0.9772,7.710e-7,9.006e-8,5.252e-4,0.0000,1,4,9.999,10.002,30.80,455.1,2.45e-14,7.30e-17
27,7,385.3,941.2,49522.4,109548.0,1658396.6,802646.5,-0.000,0.0058,0.0145,0.9797,7.704e-7,7.800e-8,5.251e-4,0.0003,6,22,9.999,10.002,30.81,454.7,2.47e-14,3.98e-17
28,7,384.0,802.1,49128.1,105877.6,1662206.9,803041.2,-0.000,0.0058,0.0124,0.9818,7.689e-7,6.762e-8,5.249e-4,0.0001,4,7,9.999,10.002,30.81,454.3,2.31e-15,8.41e-17
29,7,383.2,684.9,48438.8,102277.5,1665920.3,803735.3,-0.000,0.0058,0.0106,0.9837,7.671e-7,5.872e-8,5.247e-4,0.0008,7,114,9.999,10.003,30.81,454.0,1.39e-14,9.84e-17
30,7,382.7,585.9,47561.6,98902.4,1669393.1,804614.3,-0.000,0.0057,0.0091,0.9852,7.650e-7,5.099e-8,5.246e-4,0.0003,5,42,9.999,10.003,30.80,453.8,1.62e-14,4.00e-17
31,7,382.1,501.8,46925.3,95627.4,1672748.6,805254.9,-0.000,0.0057,0.0078,0.9865,7.627e-7,4.430e-8,5.248e-4,0.0007,10,35,9.999,10.003,30.78,453.6,8.88e-15,1.72e-16
32,7,381.9,430.7,46844.9,92548.3,1675897.1,805337.1,-0.000,0.0057,0.0067,0.9876,7.606e-7,3.852e-8,5.252e-4,0.0003,5,25,9.999,10.003,30.77,453.4,9.59e-15,1.02e-16
33,7,381.5,370.2,47347.3,89580.1,1678923.2,804837.6,-0.000,0.0057,0.0057,0.9886,7.585e-7,3.352e-8,5.256e-4,0.0005,8,42,9.999,10.003,30.77,453.2,3.18e-14,1.63e-17
34,7,381.0,318.7,48157.8,86803.5,1681751.6,804027.4,-0.000,0.0057,0.0049,0.9894,7.559e-7,2.919e-8,5.258e-4,0.0001,3,6,9.999,10.003,30.77,453.0,1.53e-14,8.54e-17
35,7,379.1,274.4,48920.9,84129.3,1684470.8,803265.4,-0.000,0.0057,0.0043,0.9901,7.519e-7,2.541e-8,5.257e-4,0.0002,3,24,9.999,10.003,30.78,452.8,1.24e-14,1.62e-16
36,7,377.5,236.8,49374.7,81565.2,1687073.0,802812.8,-0.000,0.0056,0.0037,0.9907,7.473e-7,2.212e-8,5.255e-4,0.0002,5,17,9.999,10.003,30.79,452.5,3.55e-15,6.23e-17
37,7,374.8,204.6,49590.9,79115.9,1689556.4,802597.3,-0.000,0.0056,0.0032,0.9912,7.426e-7,1.928e-8,5.253e-4,0.0001,6,9,9.999,10.003,30.80,452.2,1.31e-14,7.41e-17
38,7,371.5,177.0,49627.4,76777.4,1691925.5,802561.2,-0.000,0.0056,0.0027,0.9917,7.380e-7,1.681e-8,5.252e-4,0.0001,5,5,9.999,10.003,30.81,451.9,3.38e-15,9.63e-17
