step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
50000,0,482,27.50,0.75,7.72,0.16,9.34,0.05,1.19,0.010,0.099,181828.2,114995.7,2,37,3.39,1.13,1.21,9.3216,634.11,34391.7,0.1217,16.7565,5462,11.3759,1857,5.5107,16315.5,193.95,45.0229,0.0,0.0000,0.916,0.5020
50000,1,190,34.68,0.94,9.23,0.13,13.69,0.01,1.23,0.005,0.053,175613.1,116065.6,2,23,4.07,1.15,1.28,10.2163,435.00,33783.5,0.1103,15.8189,5461,11.3738,1855,6.0576,18413.0,83.37,57.5950,0.0,0.0000,0.913,0.2490
50000,2,156,29.12,0.22,8.81,0.53,8.30,0.00,1.10,0.000,0.031,159122.3,103627.6,1,17,3.29,1.09,1.10,9.1092,569.10,28140.0,0.1237,14.6843,5461,11.3738,1966,5.4489,16587.7,22.66,61.3122,0.0,0.0000,0.646,0.0793
60000,0,522,39.60,0.24,10.78,0.36,12.38,0.00,1.08,0.002,0.143,112278.0,71677.9,1,30,4.00,1.08,1.07,4.8401,601.99,29874.0,0.0048,10.3724,5462,5.3979,1229,1.6193,4844.2,207.36,19.8769,0.0,0.0000,0.949,0.5350
60000,1,232,40.05,0.40,11.56,0.51,12.58,0.01,1.14,0.009,0.065,57991.3,30009.3,1,43,4.05,1.15,1.14,2.2866,232.44,39979.7,0.0000,5.3654,5461,5.3969,1449,0.6874,2016.2,84.84,13.9028,0.0,0.0000,0.900,0.2915
60000,2,7,42.74,0.00,15.86,0.00,11.29,0.00,1.00,0.000,0.003,50278.9,23926.8,1,7,3.86,1.00,1.00,2.1059,229.27,40079.0,0.0000,4.2797,5461,5.3969,1051,0.5286,1510.8,7.78,14.3136,0.0,0.0000,0.508,0.0381
70000,0,668,25.05,0.10,6.77,0.02,5.54,0.00,1.03,0.000,0.095,185608.0,217728.9,0,52,2.80,1.04,1.05,11.9920,592.07,33079.5,0.0962,17.5917,5462,11.0486,1738,4.3552,13605.1,144.78,45.1260,0.0,0.0000,0.953,0.4495
70000,1,463,25.84,0.10,6.25,0.07,6.43,0.00,1.04,0.002,0.068,183730.7,190182.9,0,85,2.91,1.05,1.01,11.9365,433.91,32969.1,0.0426,17.1311,5461,11.0466,1835,4.2261,15484.8,101.46,57.4612,0.0,0.0000,0.916,0.3126
70000,2,121,24.90,0.00,6.42,0.04,6.01,0.00,1.00,0.000,0.017,167158.9,146767.3,0,36,2.86,1.00,1.00,10.5651,69.08,33152.4,0.0302,15.7017,5461,11.0466,1731,3.9332,14974.4,53.76,61.1127,0.0,0.0000,1.000,0.2397
80000,0,347,31.05,0.17,7.33,0.07,7.82,0.00,1.06,0.000,0.062,98804.3,60409.7,1,48,3.08,1.06,1.07,3.9220,312.28,22632.6,0.1287,9.6841,5462,4.7008,2009,2.4888,5351.4,91.98,20.5648,0.0,0.0000,0.845,0.2415
80000,1,308,30.12,0.08,7.05,0.00,7.86,0.00,1.02,0.000,0.052,52529.3,30619.4,1,48,3.04,1.01,1.02,2.2610,207.25,35688.0,0.0000,5.1799,5461,4.7000,1904,1.0693,2344.8,84.94,13.3803,0.0,0.0000,0.927,0.2606
80000,2,398,37.12,0.10,6.77,0.13,11.54,0.01,1.04,0.005,0.084,45144.8,22898.0,1,85,3.55,1.07,1.01,1.9435,148.08,32933.1,0.0000,4.6353,5461,4.7000,2052,1.1068,2088.9,123.08,13.2827,0.0,0.0000,0.976,0.4585
90000,0,184,28.91,0.02,6.36,0.00,8.05,0.00,1.00,0.000,0.030,177494.8,100104.8,1,26,3.05,1.00,1.00,8.5475,600.40,30464.4,0.2972,16.0511,5462,11.8996,1840,5.9887,16652.8,61.81,45.3760,0.0,0.0000,0.825,0.1313
90000,1,332,30.49,0.20,5.87,0.00,8.97,0.00,1.07,0.000,0.057,178407.0,111521.4,1,39,3.14,1.06,1.04,9.2108,504.69,32706.6,0.1004,16.0000,5461,11.8974,1832,6.0440,18425.1,102.89,57.7333,0.0,0.0000,0.933,0.3256
90000,2,590,32.74,0.78,4.95,0.00,9.87,0.04,1.29,0.022,0.106,170076.5,104052.6,1,56,3.20,1.33,1.27,9.6346,648.96,30313.4,0.0309,15.2228,5461,11.8974,1957,5.7200,17473.4,135.31,60.5440,0.0,0.0000,0.944,0.4519
100000,0,101,30.24,0.19,6.23,0.00,8.51,0.00,1.08,0.000,0.017,94909.4,32605.1,1,23,3.22,1.09,1.04,4.2754,183.16,28770.6,0.0851,9.1023,5462,4.3122,1957,2.8777,5491.9,59.62,20.9798,0.0,0.0000,0.896,0.2018
100000,1,455,30.55,0.18,5.64,0.00,9.27,0.01,1.07,0.004,0.078,53284.4,16858.0,1,36,3.21,1.08,1.06,2.4010,405.37,34521.2,0.0000,5.2430,5461,4.3114,2063,1.3203,2739.5,137.06,13.2264,0.0,0.0000,0.962,0.3823
100000,2,575,28.79,0.13,4.99,0.00,9.14,0.01,1.05,0.005,0.095,50127.9,15703.6,1,48,2.91,1.06,1.04,2.4598,1191.41,29733.0,0.0000,4.6745,5461,4.3114,1817,1.2265,2645.6,103.33,13.0406,0.0,0.0000,0.855,0.3347
