step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority,eaten_with_sensor,kills_by_sensor,who_decisions,who_used
630000,852,4.607,0.055,15.02,47859,41156,93,6607,4,74,1606824.6,22548.2,0.038,0.190,0.206,0.281,0.285,2620,63.83,2.07,42.82,6.95,1.48,5.49,0.11,0.63,19.42,4.52,1.47,5.48,0.023,0.086,124,0.223,0.939,0.047,0.000,0.014,32138,13485,8,0.345,0.000,0.072,0,0.000,0.107,0.009,162.58,21065,28,3.41,0.843,0.007,535,6583,0,0.000
640000,1222,3.465,0.058,14.99,92208,43409,61,46502,1866,380,1596859.8,73515.1,0.063,0.141,0.142,0.333,0.321,1500,43.05,27.56,26.62,20.96,1.92,6.20,0.14,0.62,14.36,7.36,1.91,6.18,0.031,0.102,227,0.092,0.896,0.079,0.000,0.025,59032,26270,8,0.216,0.291,0.104,0,0.000,0.110,0.011,162.49,41592,62,1.58,0.646,0.007,2233,42675,0,0.000
650000,1167,3.625,0.058,14.90,113018,43720,54,65003,4296,485,1592999.6,94322.7,0.063,0.146,0.107,0.363,0.321,1090,44.31,27.71,27.62,20.65,2.10,6.44,0.15,0.76,14.44,7.94,2.06,6.38,0.033,0.103,184,0.134,0.893,0.089,0.000,0.018,78433,36639,10,0.183,0.171,0.107,0,0.000,0.116,0.014,162.60,53931,70,1.45,0.618,0.008,5419,60793,0,0.000
660000,1413,3.177,0.048,14.97,125332,44957,72,74009,6048,441,1588582.6,104942.8,0.063,0.133,0.104,0.377,0.323,988,37.15,28.98,22.16,21.36,1.81,6.04,0.22,1.14,12.97,7.57,1.81,6.04,0.029,0.098,208,0.106,0.898,0.079,0.000,0.023,91831,46218,13,0.283,0.144,0.110,0,0.000,0.104,0.010,162.60,58878,77,1.42,0.603,0.009,6935,70129,0,0.000
670000,1179,3.507,0.051,14.93,107135,44883,80,58668,3738,434,1586325.4,85907.0,0.071,0.118,0.103,0.391,0.316,1155,44.99,27.30,28.54,20.23,1.68,5.77,0.13,0.76,14.63,7.82,1.66,5.75,0.028,0.097,205,0.182,0.908,0.073,0.000,0.019,77717,38733,14,0.151,0.125,0.092,0,0.000,0.112,0.012,162.57,50388,92,1.46,0.583,0.007,6934,51223,0,0.000
680000,1364,3.233,0.055,14.89,91842,43072,119,45228,3238,561,1588092.1,70384.9,0.060,0.127,0.115,0.370,0.328,1313,38.72,29.45,24.24,21.40,1.48,5.40,0.12,1.17,12.88,8.15,1.46,5.40,0.024,0.090,226,0.175,0.902,0.075,0.000,0.023,65436,30588,15,0.172,0.199,0.077,0,0.000,0.112,0.011,162.54,44259,99,1.56,0.586,0.010,4416,37390,0,0.000
690000,1418,3.115,0.052,14.10,91226,43485,96,45587,2004,870,1593063.4,72454.4,0.060,0.142,0.124,0.362,0.313,1394,37.08,28.35,21.66,21.16,2.18,6.56,0.28,1.14,12.96,7.90,1.86,5.91,0.040,0.123,261,0.115,0.865,0.098,0.001,0.036,64987,27596,12,0.122,0.498,0.121,0,0.000,0.114,0.013,162.48,43325,80,1.59,0.615,0.035,3839,35797,0,0.000
700000,1364,3.267,0.050,13.84,107119,47059,32,58156,1926,843,1603079.8,88483.1,0.041,0.185,0.114,0.341,0.319,1319,38.13,28.91,23.27,21.70,1.51,5.47,0.27,1.60,13.07,8.09,1.44,5.42,0.028,0.102,229,0.106,0.912,0.063,0.000,0.025,74347,30989,15,0.257,0.043,0.124,0,0.000,0.106,0.010,162.52,48580,62,1.52,0.636,0.012,7010,48437,0,0.000
710000,1179,3.578,0.056,13.90,109995,45707,31,62016,2426,823,1600935.6,87802.1,0.033,0.156,0.107,0.379,0.324,1428,45.06,27.24,28.18,20.44,1.95,6.21,0.15,0.72,14.79,7.95,1.78,5.95,0.034,0.109,187,0.119,0.897,0.081,0.001,0.022,72981,31389,14,0.196,0.109,0.096,0,0.000,0.110,0.012,162.66,47752,72,1.42,0.610,0.013,6897,52544,0,0.000
720000,1222,3.561,0.059,13.68,112793,45818,23,64724,2185,848,1590936.4,94731.4,0.033,0.168,0.117,0.355,0.327,1407,43.23,27.23,25.96,20.71,2.51,6.88,0.21,0.86,14.56,7.15,2.33,6.71,0.049,0.123,211,0.146,0.878,0.099,0.000,0.023,71388,29590,12,0.196,0.070,0.134,0,0.000,0.112,0.012,162.61,49508,62,1.46,0.636,0.016,7051,54256,0,0.000
730000,1285,3.396,0.054,13.31,125395,47416,27,75668,2221,1242,1597006.0,109185.1,0.035,0.148,0.130,0.389,0.298,1413,40.92,28.18,24.36,21.07,2.65,7.20,0.27,1.03,13.64,7.14,2.49,6.93,0.049,0.126,206,0.110,0.868,0.106,0.000,0.026,78648,36072,11,0.219,0.013,0.156,0,0.000,0.115,0.015,162.55,50653,62,1.44,0.628,0.019,8286,68224,0,0.000
740000,1359,3.262,0.056,13.35,115836,48583,46,65058,2075,1777,1585762.6,99238.5,0.060,0.116,0.123,0.377,0.324,1394,38.28,29.02,22.86,21.42,2.42,6.72,0.45,2.69,12.55,7.84,2.27,6.67,0.049,0.129,225,0.102,0.859,0.096,0.000,0.045,85453,45972,10,0.434,0.047,0.176,0,0.000,0.119,0.016,161.83,49117,61,1.53,0.623,0.010,8753,57866,0,0.000
750000,1517,2.957,0.050,13.16,131792,50389,39,78539,2667,2139,1594353.6,108741.3,0.064,0.107,0.163,0.347,0.318,1201,33.88,28.81,19.51,20.99,2.11,6.42,0.36,1.38,11.90,7.74,1.80,5.97,0.042,0.123,255,0.115,0.874,0.076,0.000,0.049,100232,52647,10,0.315,0.229,0.160,0,0.000,0.113,0.013,162.37,56673,67,1.38,0.589,0.024,11382,69287,0,0.000
760000,1378,3.222,0.052,13.68,126898,51087,61,73497,2392,1880,1589651.5,103277.3,0.070,0.104,0.166,0.339,0.321,1202,38.27,29.19,23.45,21.46,1.93,6.08,0.25,1.27,12.64,7.83,1.75,5.91,0.041,0.128,217,0.136,0.888,0.082,0.000,0.030,98447,47868,11,0.323,0.174,0.122,0,0.000,0.111,0.013,162.04,56719,73,1.41,0.575,0.015,9680,65176,0,0.000
770000,1492,2.982,0.055,13.11,106231,49094,132,54916,1975,1925,1582578.0,77889.9,0.056,0.102,0.133,0.373,0.336,1398,35.49,29.56,21.73,21.65,1.40,5.20,0.13,0.64,12.24,8.11,1.30,5.10,0.025,0.096,208,0.149,0.894,0.080,0.000,0.026,80168,38306,16,0.239,0.070,0.080,0,0.000,0.108,0.010,162.31,46778,90,1.42,0.552,0.013,6505,43121,0,0.000
780000,1474,3.039,0.052,13.23,102103,45331,114,54692,1984,1627,1577233.9,74719.3,0.046,0.104,0.127,0.396,0.328,1474,36.39,29.82,22.97,21.91,1.15,4.70,0.11,0.74,12.16,8.42,1.04,4.61,0.025,0.107,192,0.220,0.897,0.068,0.000,0.035,71361,34531,15,0.319,0.049,0.064,0,0.000,0.106,0.010,162.65,44767,101,1.37,0.533,0.007,5111,43828,0,0.000
790000,1369,3.259,0.054,13.47,82008,44283,119,36540,1171,1723,1590175.5,54240.1,0.036,0.116,0.139,0.373,0.337,1720,38.82,29.69,24.77,21.59,1.30,4.94,0.12,0.47,12.62,8.43,1.17,4.82,0.032,0.112,192,0.150,0.898,0.077,0.000,0.026,55317,25192,11,0.361,0.005,0.086,0,0.000,0.109,0.011,162.71,36214,100,1.48,0.541,0.009,3745,24811,0,0.000
800000,1466,3.091,0.061,12.63,95605,47201,75,46288,1944,2087,1579842.5,63197.9,0.041,0.104,0.123,0.377,0.355,1551,35.33,29.64,21.93,21.81,0.93,4.21,0.15,1.14,12.32,8.71,0.88,4.11,0.017,0.081,229,0.182,0.883,0.085,0.000,0.032,63202,31625,9,0.454,0.026,0.065,0,0.000,0.122,0.016,162.70,40334,114,1.37,0.497,0.010,4583,28722,0,0.000
810000,1511,3.009,0.058,12.78,104287,47028,144,53906,3164,812,1579420.1,71505.6,0.044,0.098,0.110,0.428,0.320,1565,35.29,30.01,22.14,21.85,0.89,4.16,0.14,1.01,12.12,9.06,0.86,4.12,0.015,0.068,224,0.193,0.912,0.071,0.000,0.017,68481,32671,9,0.267,0.225,0.062,0,0.000,0.119,0.015,162.63,43510,105,1.33,0.509,0.011,3901,33073,0,0.000
820000,1531,3.001,0.057,12.81,107461,46937,200,57557,2747,1041,1575308.4,78206.3,0.042,0.094,0.111,0.447,0.306,1524,34.76,29.67,21.55,21.78,0.82,3.89,0.15,1.08,12.24,8.80,0.78,3.79,0.014,0.069,214,0.191,0.898,0.080,0.001,0.021,70088,33533,13,0.352,0.000,0.062,0,0.000,0.114,0.014,162.64,45234,101,1.36,0.533,0.014,5321,40000,0,0.000
830000,1677,2.858,0.053,12.66,96747,45937,120,48114,2430,1452,1601162.8,72875.0,0.044,0.104,0.119,0.382,0.351,1623,31.93,29.54,20.08,21.83,1.00,4.77,0.12,0.86,10.73,9.14,0.81,3.95,0.020,0.095,286,0.137,0.914,0.062,0.000,0.024,64225,34640,10,0.400,0.022,0.047,0,0.000,0.108,0.010,162.09,40467,120,1.51,0.531,0.008,5326,7379,0,0.000
840000,1496,2.989,0.058,12.70,86930,43467,126,41527,1991,1184,1618835.5,68981.6,0.043,0.124,0.139,0.367,0.327,1752,34.48,29.85,22.00,22.55,1.57,5.74,0.04,0.38,10.86,7.57,1.54,5.71,0.026,0.094,195,0.137,0.906,0.073,0.000,0.021,58123,30019,9,0.410,0.013,0.017,0,0.000,0.122,0.016,162.12,36970,102,1.66,0.570,0.009,3533,2498,0,0.000
850000,1627,2.804,0.050,12.54,106746,44433,202,59063,2917,1124,1615450.6,89198.1,0.067,0.105,0.117,0.395,0.316,1463,32.54,29.21,19.94,22.38,1.37,5.43,0.15,1.54,11.08,7.77,1.32,5.29,0.024,0.096,242,0.083,0.907,0.065,0.000,0.029,78023,42274,9,0.205,0.202,0.029,0,0.000,0.103,0.009,162.24,45802,95,1.51,0.587,0.021,5477,771,0,0.000
860000,1506,3.020,0.060,12.67,100384,45596,289,50741,3879,1126,1620795.0,77357.9,0.049,0.101,0.119,0.441,0.290,1637,35.33,30.29,23.07,22.52,1.47,5.51,0.12,1.20,10.67,8.12,1.44,5.48,0.026,0.097,192,0.147,0.894,0.085,0.000,0.021,70288,36774,11,0.189,0.123,0.020,0,0.000,0.120,0.015,162.31,41795,100,1.52,0.584,0.015,3760,670,0,0.000
870000,1411,3.181,0.066,12.72,105780,44694,256,56936,3989,1014,1623231.6,82145.8,0.051,0.101,0.119,0.425,0.305,1620,37.70,29.10,24.22,22.49,1.44,5.29,0.10,0.94,11.93,7.64,1.28,5.09,0.033,0.116,228,0.122,0.879,0.096,0.000,0.026,75209,39818,10,0.220,0.055,0.025,0,0.000,0.124,0.017,162.30,43206,106,1.44,0.572,0.014,3765,2057,0,0.000
880000,926,4.162,0.072,14.71,101927,44905,120,54333,3054,1194,1637786.9,80983.4,0.054,0.129,0.142,0.362,0.312,1689,57.89,17.35,40.20,14.76,1.07,4.73,0.03,0.32,16.59,5.45,1.01,4.58,0.020,0.089,139,0.219,0.930,0.044,0.000,0.026,70234,35764,8,0.325,0.079,0.010,0,0.000,0.128,0.018,162.18,40866,84,1.49,0.592,0.003,4974,1603,0,0.000
890000,1328,3.317,0.057,12.97,83091,44868,186,34612,3023,618,1618760.5,52728.1,0.043,0.109,0.132,0.357,0.359,1867,40.14,29.55,26.74,21.85,0.98,4.33,0.05,0.42,12.37,8.77,0.95,4.24,0.016,0.069,194,0.098,0.904,0.082,0.000,0.014,55352,28720,8,0.385,0.102,0.029,0,0.000,0.121,0.014,162.41,34778,116,1.52,0.560,0.007,4376,213,0,0.000
900000,1587,2.905,0.056,12.34,88811,44591,179,41634,2148,735,1618691.6,65550.1,0.044,0.115,0.135,0.390,0.317,1726,33.35,29.97,21.13,22.38,1.39,5.38,0.09,1.04,10.75,8.19,1.35,5.35,0.023,0.088,216,0.125,0.914,0.074,0.000,0.012,60774,28487,7,0.246,0.335,0.029,0,0.000,0.116,0.013,162.29,36901,104,1.57,0.584,0.006,4336,275,0,0.000
910000,1828,2.679,0.054,11.87,114092,46309,172,64193,3177,1894,1606297.0,87657.1,0.062,0.108,0.114,0.409,0.307,1519,29.32,29.61,18.41,22.15,1.03,4.69,0.11,0.89,9.77,8.08,0.95,4.45,0.019,0.088,242,0.313,0.912,0.062,0.000,0.026,80919,41510,10,0.375,0.072,0.036,0,0.000,0.112,0.013,162.34,46208,108,1.37,0.556,0.007,4564,805,0,0.000
920000,902,4.236,0.069,14.48,105471,45822,129,58295,2151,1728,1632459.6,86616.0,0.045,0.122,0.140,0.389,0.304,1687,58.94,14.96,40.37,14.30,1.58,5.53,0.02,0.23,16.97,4.63,1.52,5.35,0.032,0.095,126,0.267,0.910,0.081,0.000,0.009,71899,33388,10,0.341,0.102,0.009,0,0.000,0.125,0.017,162.22,40996,87,1.49,0.578,0.009,4840,1200,0,0.000
930000,1465,3.033,0.060,12.43,116354,49127,82,64282,2300,1620,1619685.0,90372.4,0.047,0.114,0.144,0.381,0.314,1490,35.08,29.67,22.09,22.33,1.77,5.99,0.13,1.02,11.10,7.25,1.68,5.92,0.033,0.116,191,0.132,0.886,0.087,0.000,0.027,80296,43517,6,0.489,0.015,0.045,0,0.000,0.119,0.014,162.07,48088,85,1.41,0.566,0.019,4565,1742,0,0.000
940000,1681,2.847,0.059,12.16,144563,49093,90,91741,3423,1751,1609040.1,123856.3,0.069,0.107,0.136,0.385,0.302,1324,31.08,29.64,19.02,21.95,1.72,5.92,0.12,0.99,10.22,7.67,1.64,5.79,0.030,0.107,238,0.096,0.876,0.095,0.000,0.029,109401,62948,7,0.337,0.062,0.027,0,0.000,0.118,0.014,162.05,57583,80,1.35,0.565,0.022,6957,1358,0,0.000
950000,1240,3.446,0.056,13.33,133254,48785,76,81834,3000,2205,1623274.1,109030.7,0.059,0.111,0.147,0.366,0.317,1373,43.47,28.39,29.41,21.77,1.01,4.55,0.06,0.60,12.99,7.24,0.98,4.52,0.018,0.079,157,0.185,0.902,0.075,0.000,0.023,97684,50511,6,0.234,0.202,0.022,0,0.000,0.116,0.014,162.28,53448,84,1.33,0.560,0.005,6376,960,0,0.000
960000,1186,3.576,0.055,13.80,96610,42739,139,52472,1314,1362,1635244.4,86544.2,0.042,0.127,0.156,0.363,0.313,1709,44.11,24.78,26.67,20.56,1.80,6.08,0.32,1.17,15.32,7.38,1.78,6.05,0.029,0.099,233,0.136,0.871,0.107,0.000,0.022,65606,31411,8,0.166,0.137,0.134,0,0.000,0.116,0.016,162.35,40506,79,1.65,0.620,0.016,6449,160,0,0.000
970000,1397,3.139,0.056,12.61,99559,43843,145,53961,1399,1439,1622572.9,80630.1,0.040,0.127,0.161,0.361,0.312,1711,37.91,29.28,24.83,22.54,0.99,4.46,0.11,1.01,11.98,7.38,0.95,4.39,0.019,0.094,186,0.155,0.898,0.079,0.000,0.023,66418,31400,6,0.418,0.024,0.032,0,0.000,0.119,0.016,162.27,40259,83,1.49,0.568,0.012,7109,234,0,0.000
980000,1367,3.268,0.059,13.03,93673,44463,149,47301,1790,830,1617877.8,64200.7,0.042,0.120,0.149,0.383,0.305,1791,39.52,29.16,25.34,22.06,1.06,4.65,0.15,1.07,12.98,9.07,0.97,4.34,0.019,0.084,234,0.160,0.868,0.101,0.000,0.031,63099,32937,6,0.361,0.051,0.039,0,0.000,0.121,0.015,162.26,37986,100,1.36,0.524,0.019,4666,264,0,0.000
990000,1559,2.991,0.054,12.31,97233,44726,137,49304,2874,815,1610024.0,66474.2,0.043,0.113,0.140,0.382,0.322,1773,34.71,30.03,22.49,22.56,0.63,3.55,0.11,0.82,11.48,9.31,0.62,3.55,0.011,0.062,223,0.146,0.916,0.063,0.000,0.021,64772,33290,8,0.334,0.095,0.034,0,0.000,0.115,0.015,162.20,38817,115,1.35,0.504,0.008,4504,155,0,0.000
1000000,1523,3.084,0.059,12.45,94473,44022,173,47557,2757,762,1604033.8,65317.5,0.041,0.110,0.136,0.406,0.307,1682,34.54,29.72,21.91,22.24,1.46,5.47,0.15,1.09,11.02,8.12,1.44,5.44,0.025,0.097,195,0.133,0.867,0.100,0.000,0.033,64469,32591,8,0.390,0.006,0.045,0,0.000,0.122,0.017,162.31,38726,129,1.37,0.496,0.015,4767,293,0,0.000
