step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority,eaten_with_sensor,kills_by_sensor,who_decisions,who_used
640000,814,4.466,0.050,17.78,60235,42764,37,17428,7,3677,1627303.1,59455.2,0.000,0.353,0.300,0.188,0.160,1321,63.96,0.94,34.14,8.71,7.22,8.61,0.10,1.12,22.50,3.74,7.17,8.51,0.113,0.135,131,0.333,0.741,0.246,0.000,0.014,43066,19214,5,0.348,0.086,0.043,0,0.000,0.107,0.010,162.24,28572,7,3.41,0.981,0.005,3114,41,0,0.000
650000,817,4.589,0.053,18.01,58139,40990,42,17100,4,3535,1634007.6,58195.6,0.000,0.345,0.305,0.185,0.165,1454,64.00,0.00,34.52,9.02,6.89,8.51,0.13,1.01,22.46,3.97,6.89,8.51,0.108,0.133,108,0.327,0.754,0.226,0.000,0.020,39748,19421,4,0.341,0.011,0.077,0,0.000,0.105,0.010,162.51,28036,7,3.40,0.984,0.001,3012,60,0,0.000
660000,831,4.550,0.062,18.11,56640,39756,62,16798,10,3503,1632936.2,57053.2,0.000,0.319,0.280,0.216,0.185,1563,63.99,0.42,36.06,8.18,5.48,7.53,0.19,1.15,22.26,3.72,5.46,7.51,0.086,0.118,119,0.230,0.804,0.171,0.000,0.025,36300,15571,5,0.319,0.064,0.123,0,0.000,0.111,0.010,162.73,26926,9,3.40,0.980,0.000,2955,72,0,0.000
670000,819,4.554,0.060,18.30,55172,39150,60,15965,9,3090,1634936.2,54028.0,0.000,0.311,0.276,0.223,0.190,1608,63.99,0.15,34.64,8.37,6.77,8.17,0.04,0.43,22.55,3.89,6.64,8.00,0.106,0.128,101,0.288,0.774,0.204,0.000,0.022,34430,15659,5,0.453,0.015,0.023,0,0.000,0.111,0.009,162.75,26010,7,3.38,0.984,0.001,2486,53,0,0.000
680000,814,4.519,0.056,18.31,55405,39650,68,15686,6,2640,1635545.8,53361.9,0.000,0.310,0.278,0.221,0.190,1655,63.98,0.37,34.86,8.09,6.41,8.09,0.02,0.40,22.69,3.33,6.37,8.04,0.100,0.126,104,0.280,0.795,0.190,0.000,0.015,34582,18099,5,0.459,0.000,0.006,0,0.000,0.109,0.010,162.71,26838,8,3.40,0.981,0.000,1978,14,0,0.000
690000,824,4.478,0.058,18.20,55423,39760,49,15593,11,2819,1635713.6,52906.6,0.000,0.320,0.286,0.212,0.182,1710,63.97,0.77,35.88,7.82,5.45,7.72,0.07,1.02,22.58,3.66,5.37,7.52,0.085,0.121,106,0.227,0.792,0.182,0.000,0.025,34646,19329,3,0.506,0.000,0.017,0,0.000,0.115,0.012,162.67,26704,8,3.39,0.981,0.000,1927,3,0,0.000
700000,817,4.596,0.056,18.22,55358,39522,54,15774,15,2818,1636499.4,53667.5,0.000,0.321,0.291,0.206,0.181,1708,63.99,0.33,34.61,8.65,6.60,8.34,0.17,2.21,22.60,4.44,6.42,8.05,0.103,0.130,126,0.284,0.764,0.211,0.000,0.026,35277,20319,3,0.472,0.000,0.018,0,0.000,0.107,0.008,162.70,26608,7,3.40,0.986,0.000,1947,1,0,0.000
710000,822,4.569,0.055,18.28,53170,37987,83,15085,10,2771,1635344.4,51280.4,0.000,0.322,0.291,0.204,0.182,1699,63.97,0.84,34.55,8.47,6.87,8.37,0.03,0.46,22.52,4.17,6.76,8.10,0.107,0.131,100,0.294,0.763,0.221,0.000,0.016,33409,17161,3,0.453,0.000,0.006,0,0.000,0.108,0.010,162.68,26705,6,3.40,0.986,0.004,1866,2,0,0.000
720000,808,4.571,0.067,18.12,54335,38784,68,15485,12,2575,1635053.4,52744.0,0.000,0.330,0.298,0.197,0.175,1698,64.00,0.04,34.88,8.78,6.82,8.60,0.07,0.85,22.23,3.93,6.61,8.19,0.107,0.134,126,0.295,0.781,0.199,0.000,0.020,33815,18378,3,0.432,0.014,0.031,0,0.000,0.115,0.010,162.53,26858,10,3.41,0.981,0.000,1983,9,0,0.000
730000,812,4.511,0.065,18.14,56826,40709,21,16085,7,2776,1634527.9,54710.8,0.000,0.330,0.294,0.201,0.175,1694,63.96,1.09,34.26,8.21,7.17,8.59,0.03,0.65,22.50,3.31,7.00,8.14,0.112,0.134,98,0.307,0.766,0.217,0.000,0.017,34134,19363,3,0.445,0.000,0.007,0,0.000,0.118,0.013,162.52,27460,7,3.40,0.984,0.001,1907,6,0,0.000
740000,819,4.616,0.057,18.18,54774,38908,44,15806,9,2850,1635463.9,53774.2,0.000,0.332,0.298,0.195,0.174,1739,64.00,0.00,33.89,8.32,7.62,8.63,0.06,0.36,22.44,3.46,7.49,8.39,0.119,0.135,108,0.337,0.725,0.249,0.000,0.026,34377,18287,3,0.436,0.000,0.035,0,0.000,0.109,0.009,162.63,26409,8,3.40,0.984,0.001,1925,15,0,0.000
750000,799,4.553,0.056,18.18,54068,38352,57,15673,6,2626,1634459.8,53228.2,0.001,0.341,0.306,0.186,0.167,1732,63.99,0.22,33.75,8.50,7.34,8.46,0.07,0.72,22.83,4.00,7.31,8.41,0.115,0.132,108,0.333,0.756,0.222,0.000,0.023,35543,16962,3,0.387,0.000,0.020,0,0.000,0.117,0.014,162.65,26187,7,3.40,0.985,0.000,2055,9,0,0.000
760000,815,4.559,0.060,18.26,51953,36796,104,15030,7,2406,1634462.0,51206.8,0.001,0.348,0.318,0.175,0.158,1790,63.92,1.30,34.24,8.12,6.51,8.43,0.11,1.48,23.07,4.27,6.36,8.13,0.102,0.132,128,0.281,0.771,0.205,0.000,0.025,34772,16474,3,0.452,0.000,0.013,0,0.000,0.119,0.014,162.66,25440,9,3.41,0.985,0.000,1878,1,0,0.000
770000,810,4.540,0.062,18.13,55859,39167,57,16629,11,2854,1634448.9,56575.3,0.000,0.348,0.307,0.183,0.162,1649,64.00,0.00,34.02,8.23,7.08,9.01,0.03,0.41,22.87,3.68,6.81,8.32,0.111,0.141,109,0.307,0.772,0.217,0.000,0.011,35450,15224,3,0.458,0.012,0.005,0,0.000,0.117,0.013,162.69,27750,6,3.40,0.987,0.002,2169,4,0,0.000
780000,814,4.462,0.065,18.09,55913,39100,35,16769,5,2758,1631746.6,57064.3,0.001,0.349,0.309,0.181,0.161,1698,63.79,3.40,33.77,8.47,7.23,8.73,0.02,0.24,22.77,3.71,7.08,8.40,0.113,0.136,94,0.324,0.741,0.236,0.000,0.023,35217,16266,3,0.338,0.163,0.012,0,0.000,0.111,0.009,162.60,27182,7,3.40,0.984,0.001,2114,11,0,0.000
790000,812,4.664,0.066,18.15,58708,41214,25,17469,2,3061,1633751.5,59399.1,0.000,0.341,0.307,0.188,0.164,1614,63.97,0.88,34.30,8.30,6.86,8.38,0.06,0.62,22.75,3.52,6.84,8.34,0.107,0.131,106,0.313,0.752,0.223,0.000,0.025,35411,16008,3,0.318,0.203,0.022,0,0.000,0.113,0.009,162.66,28994,7,3.40,0.985,0.007,2167,6,0,0.000
800000,802,4.629,0.075,18.15,58688,41287,24,17383,4,2948,1632353.9,59231.5,0.000,0.338,0.309,0.187,0.166,1635,63.95,1.27,34.03,8.41,7.20,8.33,0.05,0.60,22.68,3.68,7.17,8.31,0.112,0.130,106,0.323,0.752,0.226,0.000,0.022,35018,15225,3,0.333,0.313,0.015,0,0.000,0.124,0.014,162.57,28279,8,3.41,0.979,0.004,2688,16,0,0.000
810000,824,4.473,0.070,18.22,58324,40886,16,17394,6,3295,1633014.8,59226.6,0.000,0.327,0.307,0.195,0.171,1640,64.00,0.10,34.07,8.64,7.58,8.68,0.04,0.43,22.31,3.73,7.41,8.34,0.118,0.136,109,0.330,0.733,0.242,0.000,0.025,34518,16704,5,0.350,0.000,0.016,0,0.000,0.115,0.011,162.51,28177,6,3.41,0.985,0.001,2079,6,0,0.000
820000,827,4.496,0.074,18.20,58854,41004,24,17816,7,3244,1632910.2,60640.4,0.000,0.331,0.306,0.193,0.169,1617,64.00,0.10,34.31,8.94,7.08,8.69,0.05,0.56,22.55,4.63,6.86,8.27,0.111,0.136,120,0.308,0.750,0.219,0.000,0.031,34935,15911,4,0.331,0.074,0.013,0,0.000,0.120,0.013,162.56,28894,7,3.40,0.983,0.002,1892,1,0,0.000
830000,795,4.564,0.072,18.18,59565,41577,7,18006,7,2991,1633081.2,61523.2,0.000,0.330,0.304,0.195,0.171,1628,63.97,0.78,34.49,8.46,6.69,8.42,0.10,1.09,22.69,3.98,6.58,8.19,0.104,0.132,104,0.298,0.774,0.204,0.000,0.023,35204,16469,4,0.312,0.000,0.016,0,0.000,0.121,0.013,162.60,28721,6,3.42,0.986,0.001,2081,4,0,0.000
840000,816,4.607,0.069,18.20,59031,41147,10,17849,4,3342,1632627.9,60948.7,0.000,0.326,0.305,0.197,0.172,1644,63.99,0.12,34.36,8.03,6.67,8.59,0.23,2.26,22.74,3.65,6.58,8.34,0.104,0.134,112,0.303,0.786,0.188,0.000,0.027,35388,16763,4,0.365,0.000,0.036,0,0.000,0.116,0.012,162.57,28452,7,3.41,0.983,0.000,1913,5,0,0.000
850000,795,4.528,0.071,18.21,59103,41458,20,17641,5,2868,1633413.0,60148.1,0.000,0.323,0.295,0.205,0.177,1628,64.00,0.07,34.14,8.96,7.30,9.09,0.06,0.72,22.49,3.80,7.06,8.55,0.114,0.142,107,0.332,0.751,0.224,0.000,0.025,35595,17203,4,0.391,0.000,0.019,0,0.000,0.123,0.013,162.60,28516,8,3.41,0.981,0.001,2037,9,0,0.000
860000,816,4.559,0.065,18.14,57423,39221,27,18148,6,3096,1635583.1,61841.5,0.000,0.323,0.300,0.202,0.175,1696,63.99,0.24,34.51,8.52,6.99,8.46,0.03,0.37,22.46,3.42,6.88,8.24,0.109,0.132,100,0.305,0.746,0.232,0.000,0.022,34883,17464,4,0.350,0.000,0.011,0,0.000,0.115,0.011,162.64,27349,13,3.41,0.973,0.000,2076,29,0,0.000
870000,807,4.715,0.063,18.19,55930,38944,29,16964,2,2799,1633434.4,57495.0,0.000,0.336,0.304,0.191,0.168,1742,63.97,0.71,33.61,8.33,7.06,8.63,0.17,2.28,23.13,3.65,7.00,8.51,0.110,0.135,96,0.328,0.735,0.239,0.000,0.026,34100,16497,4,0.342,0.000,0.012,0,0.000,0.110,0.010,162.70,26478,7,3.39,0.982,0.005,1761,0,0,0.000
880000,817,4.595,0.060,18.15,57437,39953,32,17432,10,2934,1632976.9,59234.8,0.000,0.333,0.301,0.196,0.170,1761,64.00,0.00,34.07,8.27,6.80,8.64,0.07,0.92,23.05,3.49,6.64,8.36,0.106,0.135,97,0.308,0.756,0.228,0.000,0.016,35056,16623,3,0.328,0.213,0.021,0,0.000,0.111,0.009,162.69,25806,7,3.40,0.984,0.000,1921,4,0,0.000
890000,812,4.498,0.057,18.11,55623,38607,79,16937,5,2871,1636274.2,57418.5,0.000,0.327,0.302,0.197,0.174,1813,63.95,1.33,33.70,8.16,7.30,8.83,0.08,0.91,22.88,3.39,7.15,8.51,0.114,0.138,89,0.336,0.729,0.249,0.000,0.022,35337,16796,4,0.346,0.000,0.022,0,0.000,0.110,0.010,162.69,25148,7,3.39,0.985,0.000,1948,0,0,0.000
900000,816,4.443,0.051,18.10,57383,39750,68,17550,11,2762,1630200.4,59990.5,0.001,0.338,0.308,0.186,0.167,1699,64.00,0.00,33.58,8.52,7.40,8.81,0.12,1.14,22.90,4.01,7.32,8.68,0.116,0.138,105,0.347,0.739,0.232,0.000,0.029,37896,19246,4,0.365,0.000,0.020,0,0.000,0.106,0.009,162.28,26987,7,3.42,0.985,0.001,1853,10,0,0.000
910000,818,4.592,0.069,18.27,59836,41470,45,18313,6,3118,1632042.9,62433.8,0.001,0.331,0.297,0.199,0.172,1594,63.96,0.83,34.57,8.15,6.28,8.36,0.16,1.61,22.94,3.58,6.28,8.35,0.098,0.131,100,0.296,0.759,0.224,0.000,0.017,38355,18531,4,0.303,0.000,0.035,0,0.000,0.116,0.012,162.53,29217,7,3.41,0.985,0.002,2101,4,0,0.000
920000,817,4.537,0.066,18.37,60598,41757,28,18804,10,3275,1631610.0,64113.9,0.000,0.311,0.285,0.219,0.184,1598,63.88,1.98,34.20,8.44,6.76,8.69,0.09,0.85,22.84,4.10,6.53,8.26,0.106,0.136,103,0.295,0.769,0.206,0.000,0.026,36918,16872,4,0.345,0.000,0.020,0,0.000,0.117,0.013,162.67,29154,7,3.41,0.983,0.006,2207,7,0,0.000
930000,804,4.582,0.071,18.50,57254,40091,43,17125,8,3146,1632028.0,58185.3,0.000,0.302,0.282,0.220,0.195,1633,63.97,0.85,35.44,8.18,5.68,8.15,0.10,1.13,22.75,3.77,5.48,7.71,0.089,0.128,122,0.239,0.792,0.192,0.000,0.016,35189,15939,4,0.377,0.047,0.019,0,0.000,0.121,0.013,162.68,27559,8,3.40,0.980,0.002,1996,16,0,0.000
940000,810,4.552,0.059,18.44,58077,40384,33,17640,14,3320,1634289.0,60159.9,0.000,0.309,0.286,0.213,0.191,1624,63.99,0.30,34.20,8.42,6.79,8.91,0.06,0.97,22.94,3.61,6.62,8.50,0.106,0.139,106,0.314,0.762,0.217,0.000,0.021,36122,16992,4,0.333,0.010,0.006,0,0.000,0.108,0.009,162.68,27970,8,3.41,0.982,0.001,1986,7,0,0.000
950000,803,4.587,0.063,18.31,56306,39124,57,17129,3,3094,1634117.6,58479.9,0.000,0.317,0.298,0.202,0.183,1606,63.95,1.38,33.68,8.47,7.44,8.86,0.02,0.51,22.81,3.59,7.33,8.62,0.116,0.138,101,0.345,0.738,0.233,0.000,0.029,36357,17360,3,0.354,0.086,0.004,0,0.000,0.118,0.013,162.62,28233,6,3.41,0.988,0.002,2021,6,0,0.000
960000,829,4.480,0.062,18.44,57282,39419,26,17802,9,2985,1633478.1,60802.2,0.000,0.317,0.297,0.203,0.182,1640,64.00,0.03,35.12,7.93,5.93,8.12,0.02,0.31,22.93,3.54,5.83,7.86,0.093,0.127,117,0.257,0.786,0.194,0.000,0.019,35498,16524,3,0.478,0.000,0.004,0,0.000,0.111,0.011,162.71,28290,8,3.42,0.983,0.002,1988,4,0,0.000
970000,813,4.547,0.066,18.51,57048,39239,20,17799,6,3129,1632883.6,60981.2,0.000,0.322,0.297,0.201,0.180,1649,64.00,0.00,34.59,8.12,6.56,8.33,0.04,0.49,22.81,3.53,6.45,8.06,0.102,0.130,89,0.283,0.780,0.200,0.000,0.020,35337,16871,3,0.413,0.000,0.009,0,0.000,0.113,0.011,162.61,28012,9,3.43,0.977,0.004,2052,2,0,0.000
980000,818,4.422,0.054,18.48,53588,37088,62,16433,0,2999,1634692.8,55740.6,0.000,0.326,0.296,0.198,0.179,1703,63.92,1.86,34.11,8.32,6.88,8.55,0.11,1.27,22.83,4.30,6.79,8.36,0.107,0.134,111,0.307,0.737,0.229,0.000,0.034,34304,15040,4,0.319,0.013,0.021,0,0.000,0.108,0.010,162.72,26734,7,3.39,0.986,0.002,1825,3,0,0.000
990000,819,4.397,0.051,18.51,52995,36450,69,16467,8,2581,1632375.8,55847.7,0.000,0.345,0.310,0.178,0.167,1712,64.00,0.07,34.09,8.51,6.98,8.54,0.06,0.79,22.87,3.88,6.87,8.37,0.109,0.133,104,0.315,0.730,0.244,0.000,0.026,35203,14875,4,0.331,0.000,0.020,0,0.000,0.105,0.009,162.58,26601,7,3.39,0.987,0.000,2067,6,0,0.000
1000000,810,4.592,0.053,18.46,53876,36471,96,17311,7,2775,1631634.1,58984.2,0.000,0.351,0.305,0.180,0.164,1682,63.99,0.21,34.03,8.79,7.12,8.92,0.08,0.69,22.76,4.03,6.98,8.55,0.111,0.139,114,0.332,0.743,0.237,0.000,0.020,34763,12871,4,0.346,0.083,0.028,0,0.000,0.108,0.010,162.79,26862,12,3.41,0.976,0.001,2221,10,0,0.000
