step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority,eaten_with_sensor,kills_by_sensor,who_decisions,who_used
630000,862,4.741,0.062,10.82,46476,36372,162,9950,6,131,1598808.1,34286.4,0.118,0.165,0.165,0.263,0.289,2810,64.00,0.00,41.13,8.52,3.52,8.07,0.06,0.54,19.29,3.20,3.52,8.07,0.055,0.126,72,0.206,0.886,0.097,0.000,0.016,33938,14199,4,0.278,0.203,0.016,91035,0.183,0.126,0.017,161.71,16824,8,3.45,0.973,0.001,2376,1,0,0.000
640000,867,4.528,0.052,10.81,44252,34534,138,9552,23,199,1603113.2,32745.5,0.140,0.166,0.161,0.263,0.270,2773,63.94,0.59,39.35,9.56,5.33,9.43,0.03,0.68,19.23,2.52,5.33,9.43,0.083,0.147,59,0.242,0.811,0.173,0.000,0.016,33337,15100,6,0.390,0.050,0.005,54088,0.220,0.114,0.013,161.67,16718,18,3.43,0.953,0.000,2259,4,0,0.000
650000,863,4.588,0.054,10.69,44399,36052,151,8184,16,127,1606058.6,27847.6,0.113,0.172,0.169,0.265,0.281,2755,63.98,0.48,39.74,9.23,4.89,9.15,0.00,0.03,19.35,2.18,4.89,9.15,0.076,0.143,48,0.222,0.847,0.145,0.000,0.008,32183,13815,5,0.453,0.000,0.001,75839,0.211,0.109,0.010,162.26,17342,9,3.40,0.967,0.001,1955,3,0,0.000
660000,863,4.595,0.066,10.56,42414,33718,172,8523,1,108,1606163.4,29331.6,0.078,0.163,0.161,0.282,0.316,3032,63.99,0.41,41.49,8.13,2.96,7.50,0.20,1.79,19.33,3.25,2.94,7.47,0.046,0.117,71,0.353,0.899,0.087,0.000,0.014,28810,11250,4,0.541,0.019,0.076,268091,0.121,0.118,0.012,162.62,16250,9,3.44,0.978,0.000,1737,0,0,0.000
670000,831,4.595,0.065,10.47,43688,35148,167,8400,5,94,1604723.8,28850.6,0.068,0.166,0.163,0.289,0.314,3087,63.99,0.19,40.66,8.48,3.73,8.24,0.04,0.42,19.56,2.96,3.73,8.24,0.058,0.129,53,0.501,0.870,0.117,0.000,0.013,28980,11101,4,0.531,0.026,0.022,254640,0.128,0.122,0.013,162.62,16104,8,3.43,0.975,0.000,1834,1,0,0.000
680000,835,4.654,0.060,10.48,44206,35520,156,8526,0,93,1603284.5,29323.7,0.066,0.160,0.157,0.298,0.320,2957,63.99,0.31,40.33,8.73,3.83,8.34,0.16,2.06,19.67,2.89,3.81,8.31,0.060,0.130,49,0.513,0.872,0.115,0.000,0.013,29371,11922,4,0.537,0.000,0.012,64800,0.188,0.121,0.015,162.60,16050,8,3.44,0.976,0.004,1796,1,0,0.000
690000,833,4.613,0.062,10.48,45273,36474,112,8687,2,118,1603789.4,29945.2,0.055,0.163,0.158,0.306,0.318,3031,63.98,0.32,41.01,8.39,3.39,7.93,0.05,0.95,19.53,3.09,3.39,7.93,0.053,0.124,61,0.419,0.879,0.112,0.000,0.010,29879,11145,5,0.433,0.000,0.005,74065,0.180,0.117,0.012,162.58,16689,11,3.45,0.968,0.001,1797,6,0,0.000
700000,840,4.717,0.060,10.50,45185,36759,104,8315,0,75,1604914.5,28749.2,0.058,0.164,0.162,0.300,0.316,2768,64.00,0.08,40.72,8.34,3.77,8.29,0.05,0.63,19.45,2.27,3.77,8.29,0.059,0.130,59,0.230,0.864,0.120,0.000,0.015,30402,9883,6,0.181,0.268,0.024,100151,0.169,0.117,0.014,162.57,16652,8,3.46,0.973,0.000,1525,0,0,0.000
710000,861,4.562,0.059,10.59,45479,36590,115,8750,3,115,1606655.5,30511.7,0.063,0.177,0.176,0.283,0.301,2829,63.96,0.96,41.70,7.66,2.73,7.26,0.08,0.68,19.45,2.89,2.73,7.26,0.043,0.113,69,0.297,0.889,0.095,0.000,0.016,30250,10307,5,0.456,0.060,0.048,370773,0.134,0.117,0.014,162.59,16209,22,3.49,0.941,0.002,1468,0,0,0.000
720000,883,4.586,0.072,10.53,48580,38899,112,9254,293,70,1603870.2,29382.4,0.072,0.180,0.182,0.275,0.291,2629,61.29,12.38,39.53,11.93,2.96,7.56,0.13,1.43,18.68,4.92,2.91,7.45,0.046,0.118,92,0.284,0.896,0.085,0.000,0.019,32404,11667,6,0.240,0.142,0.058,368573,0.134,0.124,0.013,162.50,17366,28,3.18,0.889,0.002,1607,3,0,0.000
730000,1328,3.301,0.062,10.27,60807,40866,78,18067,1351,143,1607133.0,47078.9,0.124,0.148,0.148,0.288,0.293,2257,39.92,29.70,24.99,21.42,2.15,6.52,0.08,1.08,12.70,8.28,2.15,6.52,0.034,0.102,96,0.199,0.889,0.076,0.000,0.035,38754,17613,7,0.208,0.337,0.014,349356,0.151,0.117,0.012,161.72,21922,86,2.61,0.709,0.002,1704,33,0,0.000
740000,1325,3.331,0.054,10.56,65477,43680,148,19632,2020,81,1600668.9,38013.1,0.100,0.112,0.117,0.336,0.335,2000,41.21,29.48,25.50,20.93,2.42,6.89,0.07,1.55,13.21,8.56,2.42,6.89,0.038,0.108,102,0.155,0.895,0.078,0.000,0.026,42960,21540,8,0.248,0.029,0.005,86470,0.205,0.115,0.013,162.36,24532,109,1.94,0.651,0.001,1565,109,0,0.000
750000,1074,3.905,0.053,10.26,58393,41652,217,15460,1315,82,1602419.8,34784.0,0.120,0.125,0.134,0.327,0.294,2142,49.00,26.54,30.94,19.08,3.04,7.61,0.06,1.32,14.97,7.55,3.04,7.60,0.048,0.119,67,0.183,0.897,0.091,0.000,0.012,40564,19613,7,0.179,0.169,0.006,77682,0.177,0.115,0.013,162.37,22335,111,2.25,0.683,0.005,1519,53,0,0.000
760000,901,4.384,0.059,10.59,48636,37043,201,11106,459,133,1605917.8,32417.9,0.056,0.140,0.147,0.350,0.307,2615,60.44,14.03,39.23,12.15,2.63,7.13,0.07,1.01,18.51,5.03,2.58,6.99,0.053,0.121,72,0.285,0.898,0.089,0.000,0.013,33921,12232,7,0.241,0.245,0.011,42550,0.217,0.119,0.016,162.36,18673,105,2.92,0.784,0.001,1182,31,0,0.000
770000,908,4.404,0.064,10.69,49174,37069,87,11788,223,237,1606763.2,37918.9,0.048,0.153,0.158,0.319,0.322,2562,59.59,15.54,38.00,14.03,4.54,9.06,0.08,1.39,16.97,4.93,4.43,8.89,0.088,0.150,61,0.151,0.843,0.138,0.000,0.020,31748,12441,7,0.274,0.008,0.004,51863,0.214,0.128,0.019,161.93,18366,76,3.22,0.800,0.002,1264,89,0,0.000
780000,873,4.573,0.067,10.44,47991,35305,85,12423,213,501,1621937.8,34232.7,0.051,0.168,0.165,0.318,0.298,2658,60.84,13.10,40.01,12.52,3.17,7.80,0.09,1.44,17.56,4.68,3.06,7.62,0.063,0.140,78,0.219,0.876,0.108,0.000,0.016,29753,12493,6,0.210,0.082,0.009,69223,0.204,0.122,0.015,161.83,17914,72,2.76,0.735,0.011,1462,426,0,0.000
790000,863,4.631,0.071,10.49,45945,36688,29,9183,55,183,1627764.6,30153.3,0.038,0.195,0.190,0.282,0.295,2654,63.89,1.66,42.93,7.71,2.33,6.84,0.08,1.01,18.56,2.81,2.30,6.79,0.037,0.108,77,0.283,0.913,0.071,0.000,0.016,28863,11084,6,0.269,0.104,0.021,72742,0.203,0.123,0.016,162.16,17266,53,3.28,0.824,0.001,1206,94,0,0.000
800000,947,4.168,0.074,10.35,44853,36707,26,8009,27,75,1625623.6,27704.4,0.034,0.190,0.184,0.288,0.304,2763,56.71,19.52,37.71,15.73,2.23,6.73,0.02,0.47,16.74,5.44,2.23,6.73,0.035,0.105,84,0.327,0.919,0.069,0.000,0.013,28147,10069,7,0.210,0.193,0.003,68844,0.197,0.127,0.018,162.15,17290,39,3.46,0.876,0.000,1159,1,0,0.000
810000,1783,2.762,0.059,9.39,76785,42174,78,29768,3929,168,1609546.6,47745.3,0.045,0.101,0.103,0.237,0.513,1896,29.54,29.98,17.33,20.97,2.17,6.63,0.06,1.13,9.98,8.17,2.15,6.60,0.034,0.104,129,0.242,0.910,0.073,0.000,0.017,50074,25706,8,0.467,0.149,0.004,85067,0.198,0.121,0.016,162.09,27231,111,1.60,0.573,0.006,1320,194,0,0.000
820000,1587,2.983,0.059,9.07,101617,44014,169,51010,6620,219,1602668.4,69904.5,0.058,0.078,0.086,0.261,0.517,1576,33.47,30.26,19.56,20.99,2.94,7.60,0.05,0.83,10.93,7.94,2.93,7.58,0.047,0.121,107,0.252,0.876,0.109,0.000,0.015,68629,36926,9,0.464,0.033,0.008,109417,0.195,0.114,0.012,162.17,35271,132,1.37,0.511,0.008,1952,276,0,0.000
830000,1144,3.673,0.064,9.67,96193,39111,36,51881,5608,249,1631377.9,76366.2,0.063,0.099,0.109,0.283,0.446,1716,45.78,27.25,27.79,20.56,4.07,8.77,0.20,1.72,13.71,6.51,4.07,8.77,0.064,0.137,94,0.286,0.848,0.128,0.000,0.024,63322,31547,11,0.275,0.010,0.033,128821,0.202,0.120,0.016,161.95,33719,100,1.47,0.549,0.002,2869,330,0,0.000
840000,985,4.193,0.071,10.32,70427,35930,30,31985,2641,143,1636367.1,52283.5,0.067,0.129,0.145,0.313,0.346,2191,54.16,22.11,33.74,17.80,4.84,9.37,0.07,1.05,15.50,5.45,4.84,9.37,0.076,0.146,68,0.358,0.841,0.143,0.000,0.016,44800,21790,8,0.214,0.034,0.009,200831,0.207,0.126,0.018,162.18,24772,76,1.63,0.597,0.001,3773,115,0,0.000
850000,1149,3.715,0.062,10.04,79303,36507,39,38975,3618,167,1641181.9,59200.8,0.079,0.121,0.136,0.315,0.350,1938,47.17,26.79,27.93,19.92,5.09,9.54,0.16,1.67,13.98,6.58,5.09,9.54,0.080,0.150,86,0.346,0.817,0.162,0.000,0.021,52432,28875,8,0.226,0.000,0.017,265990,0.219,0.119,0.014,162.25,27179,83,1.52,0.582,0.005,4452,289,0,0.000
860000,1081,3.789,0.065,10.06,65474,35391,43,27710,2398,138,1639238.5,48236.9,0.082,0.132,0.144,0.294,0.348,2336,49.73,25.39,31.14,19.67,3.96,8.68,0.13,2.04,14.50,6.20,3.96,8.67,0.062,0.136,73,0.350,0.856,0.125,0.000,0.019,43101,22080,7,0.187,0.085,0.019,160740,0.238,0.126,0.018,162.21,22754,75,1.74,0.640,0.003,3369,92,0,0.000
870000,1057,3.902,0.069,9.84,68672,36860,56,29380,2400,131,1634390.2,51342.2,0.079,0.138,0.151,0.297,0.335,2344,49.19,25.71,30.66,19.70,3.96,8.68,0.04,0.68,14.52,6.28,3.96,8.68,0.062,0.136,78,0.305,0.884,0.098,0.000,0.018,45187,24324,6,0.250,0.000,0.009,132222,0.248,0.137,0.023,162.17,22680,74,1.75,0.627,0.002,2858,178,0,0.000
880000,1111,3.854,0.059,9.88,66217,38330,46,25676,2111,121,1637443.1,47213.1,0.070,0.125,0.137,0.280,0.388,2191,48.35,26.35,29.86,19.87,4.23,8.89,0.09,1.31,14.18,6.47,4.22,8.88,0.066,0.139,77,0.322,0.861,0.122,0.000,0.016,41709,19865,7,0.192,0.151,0.013,134803,0.215,0.120,0.015,162.09,22568,78,1.84,0.642,0.002,2895,65,0,0.000
890000,1157,3.713,0.056,10.15,56025,35922,111,18436,1510,90,1642283.0,38812.3,0.058,0.127,0.138,0.266,0.412,2476,47.15,27.38,30.19,20.31,3.38,8.14,0.00,0.12,13.58,6.99,3.38,8.14,0.053,0.127,72,0.303,0.908,0.086,0.000,0.007,36491,15035,11,0.217,0.055,0.001,61185,0.221,0.116,0.014,162.30,20238,82,2.11,0.687,0.002,2085,35,0,0.000
900000,873,4.432,0.057,10.35,53629,36013,108,16689,1103,108,1633366.8,39029.4,0.075,0.108,0.118,0.268,0.432,2411,62.20,10.13,39.29,12.42,5.68,9.90,0.04,0.84,17.20,3.18,5.68,9.90,0.089,0.155,56,0.316,0.861,0.125,0.000,0.014,37299,16799,10,0.250,0.049,0.003,29748,0.234,0.121,0.016,161.82,19830,112,2.34,0.704,0.000,1909,626,0,0.000
910000,1134,3.797,0.065,9.72,55471,35616,52,18193,1349,84,1635961.0,38944.5,0.075,0.127,0.134,0.277,0.387,2528,47.30,26.86,29.90,20.43,3.49,8.25,0.02,0.49,13.89,6.79,3.49,8.25,0.055,0.129,78,0.256,0.884,0.097,0.000,0.019,37170,16423,9,0.280,0.034,0.003,48626,0.216,0.122,0.015,162.02,19336,62,2.14,0.706,0.001,1951,55,0,0.000
920000,1036,3.930,0.068,9.95,55655,37214,111,17014,1414,85,1633755.2,36084.3,0.060,0.112,0.118,0.246,0.464,2425,51.75,24.39,34.35,18.81,2.59,7.26,0.10,1.87,14.70,6.10,2.58,7.25,0.041,0.114,57,0.362,0.912,0.076,0.000,0.012,35231,15045,10,0.138,0.166,0.004,45816,0.230,0.123,0.015,162.25,19391,94,2.12,0.668,0.005,1572,49,0,0.000
930000,1049,3.902,0.071,9.92,56485,37353,109,17624,1386,109,1638310.4,37424.4,0.055,0.118,0.124,0.257,0.447,2610,51.61,24.40,33.96,18.95,2.81,7.53,0.05,0.74,14.79,6.39,2.81,7.53,0.044,0.118,81,0.345,0.903,0.086,0.000,0.011,35902,14992,12,0.122,0.039,0.006,64443,0.203,0.130,0.021,162.32,19531,90,2.12,0.686,0.003,1833,121,0,0.000
940000,930,4.430,0.065,10.16,54188,37949,85,15319,954,91,1637206.1,36328.7,0.060,0.127,0.134,0.298,0.381,2642,58.66,17.23,38.16,14.79,4.01,8.72,0.01,0.28,16.48,4.60,4.01,8.72,0.063,0.136,55,0.373,0.886,0.105,0.000,0.009,34700,14340,9,0.187,0.029,0.004,69797,0.210,0.123,0.014,162.21,18934,90,2.37,0.731,0.003,1955,39,0,0.000
950000,1023,4.078,0.066,9.88,47839,35219,87,11850,590,77,1642246.1,31913.4,0.070,0.133,0.141,0.277,0.379,2831,52.12,24.07,33.01,18.60,4.14,8.83,0.05,0.77,14.92,6.36,4.13,8.82,0.065,0.138,67,0.331,0.869,0.112,0.000,0.019,31625,12435,9,0.196,0.000,0.007,68565,0.184,0.128,0.018,162.20,16763,70,2.69,0.789,0.000,1857,109,0,0.000
960000,1016,4.167,0.068,9.29,50258,36259,65,13284,657,70,1641888.8,34039.1,0.065,0.145,0.150,0.260,0.380,2763,53.00,23.50,35.32,18.23,2.56,7.23,0.07,1.03,15.06,6.29,2.56,7.23,0.040,0.113,76,0.317,0.915,0.072,0.000,0.013,32617,13669,8,0.226,0.024,0.008,74965,0.200,0.126,0.017,162.06,17941,74,2.56,0.759,0.000,2101,7,0,0.000
970000,852,4.594,0.073,10.34,48392,36264,66,11864,362,94,1645261.8,33313.7,0.062,0.160,0.167,0.248,0.363,2833,64.00,0.00,43.05,8.32,3.06,7.91,0.03,0.56,17.86,2.11,2.97,7.71,0.048,0.124,50,0.346,0.914,0.077,0.000,0.008,32129,14559,6,0.318,0.000,0.004,53508,0.238,0.126,0.016,162.07,17012,79,2.81,0.797,0.002,2044,38,0,0.000
980000,835,4.696,0.063,10.47,42824,33865,97,8879,0,89,1646808.5,30396.8,0.072,0.175,0.181,0.272,0.301,3040,64.00,0.00,40.28,10.47,5.97,10.07,0.05,1.24,17.70,2.17,5.94,10.05,0.093,0.157,60,0.295,0.877,0.117,0.000,0.006,28567,11904,7,0.279,0.000,0.002,38827,0.261,0.128,0.018,162.17,15131,8,3.42,0.966,0.001,1891,3,0,0.000
990000,848,4.590,0.058,10.55,43316,34017,143,9142,1,100,1643881.8,31350.2,0.075,0.190,0.186,0.259,0.290,2905,63.98,0.58,39.98,10.66,6.16,10.19,0.01,0.21,17.84,2.70,6.14,10.17,0.096,0.159,56,0.267,0.864,0.124,0.000,0.012,30522,13254,7,0.268,0.000,0.001,42796,0.244,0.123,0.016,161.92,16169,7,3.43,0.971,0.000,2068,5,0,0.000
1000000,856,4.558,0.058,10.64,43128,34182,160,8775,3,77,1644534.5,30019.9,0.053,0.228,0.206,0.243,0.270,2804,63.98,0.62,42.22,9.26,3.91,8.63,0.05,1.17,17.79,3.01,3.90,8.61,0.061,0.135,56,0.301,0.888,0.100,0.000,0.012,29316,10044,7,0.307,0.000,0.008,82627,0.241,0.120,0.016,162.15,16256,11,3.42,0.948,0.000,2167,2,0,0.000
