step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority,eaten_with_sensor,kills_by_sensor,who_decisions,who_used
640000,1148,3.698,0.059,11.92,77859,42033,181,34085,1622,591,1597788.0,63249.9,0.150,0.102,0.104,0.370,0.274,1571,47.39,26.90,33.81,21.75,1.53,5.87,0.00,0.00,12.04,6.06,1.52,5.82,0.024,0.092,110,0.325,0.927,0.051,0.001,0.021,56779,34236,6,0.386,0.000,0.000,59068,0.207,0.146,0.029,157.97,30744,60,1.86,0.686,0.014,825,203,1920,0.186
650000,1179,3.559,0.058,11.92,86646,40947,173,43357,2138,783,1613110.4,74026.7,0.091,0.113,0.120,0.393,0.283,1345,45.92,27.39,31.64,21.94,1.73,6.13,0.03,0.57,12.51,6.80,1.72,6.10,0.029,0.097,127,0.317,0.907,0.072,0.000,0.021,63101,32965,5,0.368,0.048,0.014,131371,0.156,0.128,0.018,159.97,34946,72,1.71,0.675,0.019,1911,250,3724,0.147
660000,1080,3.737,0.075,12.57,65773,36614,138,27871,1249,433,1617477.5,48757.9,0.060,0.112,0.113,0.396,0.319,1612,49.53,25.23,34.32,20.75,2.25,6.97,0.01,0.43,12.95,5.75,2.22,6.92,0.037,0.116,133,0.289,0.895,0.077,0.000,0.028,46933,24513,4,0.430,0.214,0.002,54958,0.152,0.142,0.026,161.28,27608,97,1.75,0.608,0.018,755,597,2536,0.179
670000,1297,3.315,0.063,13.62,77908,38506,145,37363,1677,524,1626172.4,59240.7,0.071,0.114,0.112,0.389,0.313,1192,41.98,27.86,28.17,22.87,1.52,5.74,0.14,0.98,12.15,6.27,1.44,5.57,0.029,0.104,197,0.275,0.903,0.063,0.001,0.033,55295,25803,6,0.324,0.200,0.038,104667,0.191,0.128,0.017,161.34,34902,86,1.59,0.608,0.023,1039,576,3264,0.141
680000,1077,3.726,0.063,12.49,64308,37944,147,25651,786,483,1624512.5,49165.5,0.073,0.143,0.140,0.363,0.281,1500,48.99,24.45,34.29,21.02,1.12,4.67,0.07,0.69,13.50,5.68,1.02,4.57,0.024,0.096,189,0.274,0.900,0.068,0.001,0.032,43162,18978,5,0.357,0.238,0.031,217150,0.159,0.134,0.021,161.18,27488,68,1.92,0.648,0.019,2019,460,5190,0.150
690000,1285,3.293,0.064,12.45,72148,39327,121,31495,997,858,1627031.5,58094.6,0.068,0.157,0.153,0.363,0.260,1406,41.60,28.25,28.53,22.60,1.45,5.67,0.01,0.11,11.62,6.40,1.34,5.44,0.024,0.094,155,0.226,0.922,0.061,0.000,0.016,48707,21571,9,0.370,0.210,0.003,107872,0.162,0.133,0.022,161.20,31431,73,1.84,0.642,0.013,1217,173,2910,0.126
700000,961,4.138,0.075,12.32,89028,43951,91,43742,1568,912,1621425.4,74626.0,0.071,0.181,0.177,0.322,0.249,1294,52.23,19.20,35.65,17.41,2.14,6.25,0.03,0.45,14.41,5.00,1.86,5.71,0.038,0.105,218,0.207,0.841,0.132,0.000,0.027,61552,30507,4,0.323,0.245,0.006,109581,0.223,0.159,0.035,160.97,36981,68,1.71,0.629,0.053,1164,790,3505,0.184
710000,1222,3.391,0.049,13.53,72268,49362,30,22184,431,900,1608627.0,48226.0,0.054,0.150,0.142,0.341,0.313,1405,44.86,7.77,28.69,6.68,0.87,3.14,0.04,0.47,15.27,5.01,0.77,2.74,0.016,0.055,378,0.260,0.921,0.057,0.000,0.021,47668,21331,3,0.721,0.064,0.010,83351,0.218,0.110,0.012,161.41,30957,54,2.17,0.688,0.001,769,443,1797,0.218
720000,1076,3.690,0.076,13.40,98348,67680,21,29620,1173,432,1616997.2,53244.2,0.076,0.139,0.170,0.313,0.301,1077,49.18,14.87,30.29,10.84,2.25,5.53,0.10,0.71,16.54,7.28,1.97,4.74,0.036,0.089,352,0.087,0.849,0.125,0.000,0.026,68962,38654,4,0.257,0.538,0.029,155044,0.186,0.152,0.030,161.99,40353,71,1.80,0.655,0.046,775,1100,2960,0.269
730000,1501,3.067,0.052,12.71,148354,66977,6,76575,4371,1158,1599939.1,112485.4,0.156,0.144,0.164,0.265,0.271,755,37.22,22.57,21.46,16.30,1.06,3.91,0.11,1.04,14.59,7.62,0.99,3.71,0.017,0.063,445,0.043,0.883,0.065,0.001,0.051,101944,49839,7,0.303,0.167,0.027,377987,0.235,0.107,0.012,161.81,61706,64,1.47,0.619,0.032,1989,8239,17078,0.301
740000,1133,3.724,0.050,13.13,103989,60784,36,42397,1140,525,1618038.6,69181.6,0.170,0.133,0.145,0.283,0.270,955,50.46,11.32,30.90,8.15,1.01,3.58,0.02,0.28,18.53,5.59,0.98,3.45,0.017,0.059,324,0.105,0.905,0.077,0.000,0.019,71712,30458,8,0.267,0.167,0.006,140488,0.164,0.103,0.008,162.39,46954,57,1.63,0.662,0.008,1300,2643,5592,0.149
750000,1195,3.644,0.043,12.77,70327,54738,65,15321,141,448,1625204.1,36332.6,0.209,0.159,0.151,0.262,0.218,1322,47.16,16.21,30.14,11.05,0.70,3.22,0.06,0.54,16.27,5.98,0.70,3.17,0.011,0.051,338,0.068,0.936,0.045,0.000,0.018,53094,19980,8,0.356,0.162,0.020,412370,0.225,0.094,0.005,162.65,32045,62,2.37,0.698,0.010,1168,167,1687,0.178
760000,1115,3.883,0.050,13.01,69501,53225,86,16042,228,321,1635009.2,35029.3,0.209,0.143,0.136,0.283,0.229,1334,51.68,7.89,33.43,5.73,0.47,2.18,0.06,0.89,17.72,5.29,0.44,2.01,0.008,0.038,396,0.059,0.939,0.041,0.000,0.020,53572,17902,7,0.341,0.084,0.014,155328,0.214,0.106,0.009,162.78,32008,62,2.18,0.704,0.003,937,297,2013,0.165
770000,1390,3.328,0.051,12.56,75370,60018,57,14626,394,260,1617546.0,28455.6,0.292,0.132,0.128,0.244,0.204,1223,42.84,13.22,27.92,9.68,0.84,3.57,0.09,1.32,14.00,6.23,0.68,2.77,0.014,0.058,510,0.049,0.905,0.062,0.000,0.033,58929,23507,7,0.240,0.209,0.017,156035,0.146,0.108,0.012,162.70,35000,92,1.95,0.609,0.014,757,281,4125,0.070
780000,908,3.874,0.105,13.36,89702,62179,200,27207,598,846,1595506.8,65885.0,0.354,0.141,0.123,0.205,0.178,1001,53.54,16.53,32.55,14.59,3.47,7.88,0.03,0.38,17.49,5.84,3.39,7.80,0.055,0.125,284,0.135,0.851,0.122,0.000,0.026,68808,32693,4,0.341,0.304,0.008,140745,0.171,0.215,0.063,160.71,43059,96,2.42,0.604,0.080,905,287,2745,0.119
790000,1029,4.051,0.081,12.61,81420,43652,12,36661,974,1291,1554710.8,95329.5,0.208,0.195,0.166,0.224,0.207,1255,54.65,20.56,36.30,16.90,2.27,6.64,0.02,0.50,16.05,5.86,2.19,6.58,0.042,0.120,198,0.102,0.895,0.081,0.000,0.024,52375,28123,6,0.237,0.008,0.003,36518,0.155,0.151,0.028,155.92,36613,45,2.60,0.773,0.019,963,199,1409,0.152
800000,1076,3.918,0.079,12.36,86308,43208,67,41035,1951,1092,1516326.0,91922.8,0.185,0.202,0.199,0.213,0.202,1393,52.50,22.60,34.76,17.64,1.34,5.48,0.05,0.60,16.35,7.22,1.13,4.60,0.021,0.087,242,0.101,0.943,0.042,0.000,0.015,54227,27361,8,0.271,0.090,0.011,53499,0.183,0.148,0.028,153.43,36492,60,2.24,0.714,0.009,1640,591,2629,0.239
810000,1030,3.905,0.102,12.02,99199,42184,35,54930,2096,1507,1485405.1,118705.4,0.162,0.216,0.230,0.181,0.212,1351,50.60,24.21,34.13,20.75,2.90,7.85,0.02,0.28,13.56,5.32,2.83,7.66,0.045,0.123,141,0.165,0.883,0.095,0.000,0.022,61319,34724,6,0.288,0.304,0.004,38822,0.196,0.193,0.055,150.73,39542,58,2.16,0.714,0.022,1362,518,2029,0.162
820000,1032,4.044,0.092,13.03,68852,37356,69,30385,1040,901,1546579.8,66394.5,0.126,0.207,0.256,0.202,0.208,1643,53.76,22.66,38.01,18.79,1.84,6.57,0.00,0.05,13.91,6.77,1.74,6.16,0.029,0.104,115,0.199,0.928,0.056,0.000,0.016,41394,19916,7,0.592,0.082,0.003,36408,0.211,0.163,0.037,155.91,29370,54,2.19,0.752,0.012,839,127,951,0.251
830000,1144,3.799,0.080,12.76,76305,38066,110,36041,1976,872,1593710.2,66446.2,0.104,0.200,0.313,0.194,0.189,1320,48.02,26.04,33.16,21.41,1.77,6.12,0.01,0.17,13.08,6.13,1.64,5.91,0.035,0.114,161,0.152,0.902,0.081,0.000,0.017,47513,24400,7,0.334,0.140,0.003,39708,0.167,0.152,0.032,159.09,33517,83,1.84,0.637,0.029,785,541,1420,0.208
840000,1057,3.916,0.083,12.80,76702,37078,88,38440,1183,832,1604033.0,69163.1,0.126,0.164,0.212,0.248,0.250,1447,52.23,23.20,36.25,19.63,2.07,6.67,0.04,0.78,13.87,5.12,2.03,6.51,0.034,0.112,135,0.216,0.876,0.108,0.000,0.016,45977,21426,7,0.349,0.123,0.003,64779,0.221,0.147,0.027,159.67,33031,56,1.80,0.676,0.023,998,355,1883,0.211
850000,1058,3.970,0.084,12.25,65901,37038,99,28050,713,777,1607316.1,58210.6,0.116,0.155,0.237,0.249,0.243,1634,51.80,23.43,35.70,19.97,1.95,6.40,0.05,0.86,14.09,6.05,1.89,6.33,0.033,0.104,111,0.319,0.900,0.082,0.000,0.018,41101,18833,8,0.533,0.000,0.009,51657,0.208,0.159,0.036,160.16,27760,56,2.08,0.696,0.023,873,204,1363,0.225
860000,989,4.235,0.079,12.26,60818,36486,118,23430,853,575,1611376.8,50794.0,0.118,0.185,0.242,0.238,0.217,1886,56.03,20.36,39.66,17.02,2.22,6.96,0.02,0.54,14.13,4.88,2.16,6.76,0.035,0.109,95,0.272,0.907,0.080,0.000,0.013,38013,18020,7,0.359,0.107,0.002,51449,0.191,0.154,0.032,160.71,24942,59,2.17,0.725,0.019,824,57,1152,0.266
870000,1035,4.007,0.084,11.93,63330,34765,130,27620,769,580,1613917.4,55392.0,0.109,0.202,0.267,0.219,0.203,2016,51.85,23.85,36.51,19.88,1.91,6.65,0.00,0.09,13.41,5.17,1.83,6.33,0.030,0.104,117,0.339,0.928,0.060,0.000,0.013,40336,18297,6,0.550,0.069,0.003,37832,0.196,0.158,0.036,160.72,25121,70,2.01,0.672,0.014,676,143,941,0.230
880000,961,4.277,0.072,12.19,64685,36056,73,27814,816,587,1625444.9,57199.2,0.121,0.182,0.249,0.232,0.215,2006,56.84,18.73,40.16,16.77,1.68,6.08,0.00,0.08,14.99,4.43,1.66,6.03,0.027,0.097,105,0.292,0.931,0.052,0.000,0.017,40990,19728,5,0.574,0.000,0.003,51858,0.176,0.139,0.022,160.86,25794,52,2.06,0.719,0.009,1086,191,1382,0.203
890000,1011,4.084,0.070,12.03,56061,34798,159,20486,568,614,1629655.4,47721.2,0.120,0.175,0.222,0.250,0.233,2117,52.66,23.08,36.62,19.42,2.33,7.05,0.07,2.02,13.64,4.85,2.28,7.02,0.039,0.117,107,0.170,0.904,0.078,0.000,0.018,37265,18321,5,0.566,0.104,0.004,109033,0.070,0.146,0.027,161.23,23832,52,2.33,0.729,0.022,1136,134,1672,0.098
900000,928,4.302,0.066,12.30,56408,35314,130,20551,496,640,1614151.1,52060.3,0.143,0.174,0.199,0.252,0.233,1963,57.59,18.13,40.69,16.27,2.52,7.51,0.00,0.10,14.38,3.70,2.41,7.19,0.040,0.120,90,0.194,0.921,0.070,0.000,0.009,38863,19993,5,0.685,0.046,0.001,27853,0.189,0.148,0.028,159.81,24787,38,2.53,0.804,0.009,1010,136,745,0.201
910000,1170,3.642,0.078,11.69,69071,37273,114,30060,1382,676,1607956.5,61934.3,0.134,0.192,0.260,0.218,0.196,1998,46.22,27.21,31.50,21.96,2.24,7.09,0.01,0.34,12.48,6.26,2.15,6.81,0.035,0.111,123,0.197,0.909,0.076,0.000,0.015,45417,24269,5,0.497,0.110,0.002,66000,0.171,0.150,0.031,160.08,28105,59,2.06,0.698,0.018,1228,398,1918,0.241
920000,1035,4.030,0.077,12.14,74796,36504,152,36829,1446,933,1627423.0,70172.3,0.120,0.141,0.287,0.234,0.217,1808,52.99,22.61,36.67,19.47,1.89,6.69,0.01,0.25,14.42,5.86,1.70,6.06,0.030,0.105,124,0.286,0.925,0.059,0.000,0.016,47350,22572,5,0.565,0.101,0.003,58062,0.138,0.145,0.025,160.89,31834,64,1.91,0.693,0.018,1212,206,1685,0.183
930000,1087,4.027,0.077,12.15,78549,37388,145,39024,1940,925,1625359.4,71049.0,0.119,0.157,0.308,0.218,0.198,1644,51.12,24.09,35.22,20.30,2.27,7.20,0.00,0.07,13.62,5.28,2.11,6.71,0.037,0.116,130,0.150,0.910,0.073,0.000,0.017,49313,24863,5,0.494,0.091,0.002,33214,0.179,0.139,0.024,161.06,33459,74,1.82,0.677,0.021,840,254,1195,0.193
940000,1168,3.718,0.073,12.31,75404,38242,109,35448,1524,893,1626198.2,69965.8,0.120,0.170,0.224,0.262,0.223,1777,46.08,26.90,31.64,22.01,1.58,5.96,0.01,0.29,12.85,6.21,1.58,5.96,0.025,0.093,124,0.158,0.932,0.054,0.000,0.015,45892,22226,4,0.432,0.141,0.001,21165,0.180,0.147,0.030,160.88,31977,46,1.97,0.759,0.004,539,252,949,0.297
950000,1115,3.931,0.074,12.50,65182,39585,170,24367,1113,640,1622732.9,54854.0,0.120,0.242,0.204,0.237,0.198,1841,50.53,25.21,35.86,20.30,1.56,5.87,0.00,0.07,13.12,6.71,1.56,5.87,0.024,0.092,112,0.152,0.934,0.054,0.000,0.013,43657,22366,6,0.509,0.004,0.002,27306,0.127,0.142,0.025,160.48,28676,58,2.25,0.765,0.005,465,33,560,0.193
960000,1124,3.756,0.071,12.22,70157,38231,169,30627,1121,697,1619378.8,60280.8,0.133,0.193,0.237,0.235,0.202,1853,48.48,25.92,33.00,21.11,2.29,7.11,0.00,0.00,13.19,5.89,2.08,6.46,0.036,0.111,147,0.139,0.907,0.085,0.000,0.008,44698,21566,8,0.448,0.184,0.000,63888,0.146,0.137,0.023,160.68,29860,71,1.97,0.698,0.026,1108,246,1771,0.234
970000,1172,3.693,0.073,11.99,74589,37810,170,34619,1942,722,1609996.8,63770.7,0.118,0.170,0.278,0.227,0.207,1900,46.21,27.33,32.04,21.95,1.54,5.95,0.02,0.71,12.61,7.06,1.49,5.77,0.025,0.096,134,0.137,0.931,0.055,0.000,0.014,47374,23558,7,0.526,0.055,0.002,23803,0.163,0.143,0.027,160.71,32429,86,1.84,0.647,0.013,504,47,480,0.208
980000,1052,4.011,0.069,12.24,75815,36765,145,37498,1527,862,1628149.2,69442.7,0.124,0.184,0.260,0.226,0.206,1994,53.42,22.83,37.74,18.85,2.06,6.83,0.00,0.03,13.62,5.29,2.00,6.60,0.032,0.107,112,0.115,0.912,0.063,0.000,0.026,50166,23559,6,0.511,0.052,0.001,74904,0.191,0.149,0.028,160.76,32586,65,1.85,0.688,0.011,1265,630,4007,0.268
990000,1106,3.842,0.062,12.65,61843,36058,157,24829,745,797,1616474.6,55277.3,0.145,0.156,0.298,0.215,0.187,2193,50.76,25.22,35.38,20.08,2.61,7.50,0.00,0.15,12.75,5.77,2.60,7.44,0.041,0.117,95,0.109,0.910,0.076,0.000,0.014,43179,19969,7,0.457,0.144,0.001,15420,0.149,0.137,0.024,160.22,27665,61,2.23,0.744,0.005,588,85,385,0.205
1000000,1071,3.915,0.065,11.96,53006,32861,187,19405,588,493,1627690.8,42937.2,0.134,0.166,0.315,0.205,0.180,2367,51.35,24.75,36.09,19.86,2.11,6.81,0.00,0.15,13.15,6.00,2.07,6.73,0.035,0.115,90,0.134,0.917,0.067,0.000,0.016,36699,16175,8,0.398,0.055,0.001,13113,0.186,0.137,0.022,161.17,24129,93,2.21,0.692,0.010,618,91,415,0.140
