step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority,eaten_with_sensor,kills_by_sensor,who_decisions,who_used
630000,1178,3.636,0.058,12.62,77851,38686,129,37437,1617,282,1643094.2,66303.7,0.064,0.244,0.228,0.249,0.215,1664,46.78,27.36,32.63,21.51,1.89,6.47,0.06,1.20,12.19,6.50,1.89,6.47,0.030,0.101,108,0.167,0.921,0.065,0.000,0.014,49181,20869,9,0.193,0.000,0.006,64244,0.208,0.123,0.017,162.17,32103,86,1.77,0.647,0.006,2314,300,2139,0.251
640000,1269,3.520,0.068,12.28,85746,40297,78,43406,1874,330,1635080.6,74059.7,0.072,0.235,0.224,0.256,0.214,1789,43.00,28.03,28.75,22.37,2.19,6.92,0.10,1.45,11.96,6.09,2.18,6.87,0.034,0.108,161,0.154,0.892,0.080,0.000,0.028,52397,20316,10,0.169,0.069,0.009,82900,0.205,0.132,0.022,162.05,34142,73,1.71,0.655,0.013,2595,884,3305,0.222
650000,1300,3.430,0.064,12.39,89708,41317,73,46552,1735,298,1636878.9,76147.7,0.070,0.243,0.222,0.257,0.209,1752,42.98,28.52,29.12,22.37,2.27,7.00,0.04,0.51,11.55,6.38,2.22,6.95,0.037,0.114,129,0.160,0.898,0.078,0.000,0.024,54868,24287,9,0.264,0.027,0.011,66798,0.188,0.134,0.022,162.07,35125,72,1.64,0.649,0.014,2397,245,1902,0.231
660000,1405,3.281,0.059,12.25,84656,41945,117,40621,1868,332,1633396.0,69341.3,0.069,0.255,0.222,0.250,0.204,1789,38.12,29.35,25.04,23.04,2.13,6.79,0.01,0.19,10.95,6.50,2.10,6.78,0.036,0.115,135,0.164,0.905,0.076,0.000,0.019,53475,24792,9,0.423,0.000,0.002,53891,0.195,0.129,0.022,162.00,33974,91,1.71,0.627,0.009,2189,492,2062,0.199
670000,1078,3.766,0.060,12.95,81576,41407,75,39006,1415,311,1638216.9,69484.4,0.076,0.249,0.218,0.252,0.205,1900,50.21,25.27,34.42,20.18,2.72,7.60,0.00,0.00,13.07,5.89,2.72,7.60,0.043,0.120,84,0.186,0.894,0.087,0.000,0.019,52384,24939,8,0.185,0.000,0.000,43248,0.214,0.132,0.021,161.64,33165,77,1.78,0.662,0.006,2004,175,1499,0.263
680000,1126,3.812,0.066,12.78,71558,40091,70,30212,1137,291,1637604.1,61017.3,0.072,0.249,0.210,0.257,0.212,2174,48.43,26.26,33.49,20.75,2.22,6.93,0.04,0.95,12.69,6.10,2.20,6.92,0.036,0.113,92,0.180,0.899,0.081,0.000,0.020,46689,21943,7,0.250,0.003,0.004,36711,0.217,0.132,0.020,161.66,29312,69,2.02,0.692,0.012,1728,225,1312,0.284
690000,1091,3.892,0.062,13.11,73698,40502,53,32045,1133,359,1635480.0,63308.3,0.069,0.253,0.207,0.258,0.212,2093,49.44,25.69,33.24,20.37,3.29,8.27,0.07,1.00,12.83,6.00,3.22,8.16,0.052,0.131,103,0.210,0.881,0.102,0.000,0.017,47794,22616,7,0.237,0.000,0.009,42716,0.192,0.134,0.023,161.47,30863,72,1.98,0.685,0.005,1895,141,1490,0.235
700000,1168,3.688,0.063,13.09,74984,40881,64,32619,1343,333,1635732.1,63659.1,0.068,0.231,0.206,0.277,0.217,1923,45.66,27.75,31.29,21.70,2.35,7.11,0.02,0.60,12.00,6.23,2.34,7.09,0.037,0.111,93,0.214,0.900,0.080,0.000,0.021,49374,22645,7,0.304,0.017,0.002,52483,0.205,0.129,0.021,161.71,32290,74,1.95,0.672,0.006,2117,157,1654,0.239
710000,1184,3.681,0.068,12.85,75924,40063,82,34401,1362,361,1639718.0,63595.6,0.062,0.228,0.199,0.281,0.230,2053,46.12,27.19,31.33,21.57,2.42,7.19,0.02,0.33,12.36,6.20,2.39,7.18,0.039,0.114,119,0.176,0.899,0.086,0.000,0.014,48193,19848,7,0.291,0.156,0.006,63640,0.201,0.130,0.019,162.23,31441,76,1.85,0.660,0.021,2191,242,2058,0.239
720000,1277,3.455,0.065,12.55,79707,39804,48,38176,1586,330,1638770.1,67069.8,0.064,0.228,0.196,0.276,0.236,2019,41.98,28.49,27.98,22.45,2.31,7.04,0.04,0.60,11.65,6.08,2.27,7.03,0.039,0.118,126,0.157,0.894,0.083,0.000,0.023,48665,19560,6,0.222,0.237,0.006,59442,0.204,0.129,0.021,162.27,32150,71,1.76,0.654,0.015,2226,133,1822,0.245
730000,1413,3.294,0.058,12.30,94098,42086,52,49749,2075,356,1633372.6,80556.1,0.073,0.211,0.188,0.288,0.240,1793,37.72,29.20,24.49,22.72,2.32,7.11,0.05,0.57,10.87,6.16,2.27,7.02,0.038,0.119,146,0.171,0.902,0.079,0.000,0.018,57050,24335,8,0.190,0.241,0.009,86700,0.197,0.123,0.018,162.21,37814,74,1.62,0.633,0.019,2799,401,2521,0.247
740000,1250,3.587,0.062,12.82,86561,43453,58,41507,1706,503,1616524.6,73574.3,0.087,0.240,0.188,0.267,0.218,1771,43.18,28.43,29.13,22.29,2.41,7.19,0.03,0.73,11.61,6.43,2.38,7.17,0.039,0.116,119,0.226,0.889,0.085,0.000,0.026,57769,27125,9,0.344,0.000,0.004,82348,0.207,0.127,0.019,160.68,36324,82,1.77,0.643,0.014,2979,861,3553,0.267
750000,1228,3.663,0.056,12.88,80221,40422,56,38189,1576,469,1633093.8,67528.8,0.074,0.216,0.185,0.280,0.245,1867,44.85,27.44,29.96,21.70,2.72,7.59,0.05,0.99,12.12,5.73,2.71,7.59,0.043,0.119,139,0.208,0.886,0.093,0.000,0.021,51546,24366,7,0.248,0.122,0.007,65762,0.195,0.121,0.018,161.68,33290,80,1.77,0.647,0.013,2431,204,2239,0.225
760000,1271,3.582,0.056,12.68,90238,40492,17,48502,1184,714,1632786.2,82792.4,0.089,0.202,0.197,0.259,0.252,1767,41.64,28.51,26.52,22.16,3.49,8.43,0.02,0.35,11.62,5.82,3.46,8.42,0.056,0.135,103,0.204,0.857,0.120,0.000,0.024,55271,26804,8,0.352,0.017,0.005,60160,0.192,0.128,0.021,160.92,36926,54,1.71,0.704,0.020,2640,233,2372,0.229
770000,904,4.492,0.070,13.90,82464,39708,34,42160,929,939,1642144.6,75362.3,0.091,0.212,0.193,0.254,0.250,1891,60.66,12.59,42.49,13.19,2.92,7.77,0.04,0.75,15.21,3.68,2.89,7.76,0.050,0.126,91,0.271,0.862,0.111,0.000,0.028,51060,24351,8,0.294,0.000,0.006,75163,0.208,0.131,0.021,161.18,33997,54,1.79,0.706,0.013,2718,270,2658,0.269
780000,947,4.286,0.071,13.94,63718,38979,39,23557,1100,290,1651984.0,55650.6,0.068,0.204,0.181,0.294,0.252,2212,57.84,17.68,40.45,15.74,2.50,7.33,0.06,0.94,14.82,4.55,2.50,7.32,0.039,0.115,93,0.300,0.891,0.084,0.000,0.024,40897,15565,8,0.270,0.004,0.005,45374,0.241,0.133,0.021,162.28,27102,41,2.36,0.784,0.014,1918,36,1645,0.269
790000,935,4.388,0.071,13.74,67840,38773,64,27359,1656,332,1654792.4,58394.0,0.069,0.201,0.184,0.297,0.249,2185,59.50,14.52,41.34,14.57,2.64,7.51,0.04,0.30,15.48,4.65,2.64,7.49,0.041,0.117,103,0.261,0.880,0.094,0.000,0.026,43062,17099,8,0.281,0.010,0.017,51484,0.245,0.129,0.018,162.33,28335,46,2.13,0.757,0.013,1906,98,1621,0.271
800000,1076,3.887,0.066,13.62,82896,40249,52,39977,2477,370,1647285.8,75126.5,0.075,0.224,0.198,0.277,0.226,1899,50.84,23.82,33.95,20.35,2.86,7.77,0.06,0.81,13.97,5.13,2.86,7.77,0.045,0.122,117,0.273,0.868,0.112,0.000,0.020,48840,20079,7,0.275,0.157,0.007,139998,0.198,0.125,0.016,162.19,33654,49,1.88,0.725,0.012,2322,104,1735,0.262
810000,1012,4.119,0.068,13.78,90936,40312,19,48148,2521,515,1649348.4,82072.4,0.070,0.249,0.213,0.254,0.214,1793,52.59,22.64,35.45,19.50,2.86,7.76,0.04,0.59,14.24,4.80,2.83,7.72,0.046,0.123,116,0.266,0.882,0.102,0.000,0.016,51576,20162,9,0.184,0.020,0.007,88394,0.184,0.129,0.019,162.14,37072,54,1.70,0.688,0.010,2946,514,3154,0.245
820000,1008,4.099,0.074,13.80,77686,39562,35,36614,1479,511,1650204.1,71321.7,0.063,0.257,0.213,0.251,0.217,1927,52.52,22.92,35.48,19.61,3.14,8.10,0.03,0.61,13.87,4.62,3.10,8.04,0.050,0.131,105,0.274,0.863,0.106,0.000,0.031,44991,16202,7,0.200,0.122,0.004,55509,0.223,0.137,0.022,162.08,33127,44,1.95,0.746,0.014,2859,113,2031,0.249
830000,1104,3.875,0.064,13.78,76451,39991,31,35282,1051,483,1650828.6,72480.9,0.064,0.258,0.214,0.252,0.211,2002,48.71,25.69,32.98,20.97,2.54,7.39,0.03,0.43,13.15,5.81,2.54,7.39,0.040,0.115,108,0.249,0.887,0.089,0.000,0.024,45054,16141,8,0.133,0.336,0.005,66493,0.196,0.127,0.020,162.12,31612,41,2.05,0.769,0.014,3238,163,2300,0.253
840000,1178,3.648,0.062,13.95,72442,39544,41,31792,991,415,1650195.0,65314.2,0.056,0.258,0.215,0.253,0.217,1936,45.19,27.17,30.54,22.03,2.06,6.72,0.01,0.21,12.58,5.70,2.06,6.72,0.032,0.105,132,0.259,0.902,0.076,0.000,0.022,42850,16257,10,0.317,0.011,0.003,58002,0.212,0.128,0.021,162.11,30908,46,2.05,0.752,0.014,3108,208,2154,0.277
850000,987,4.163,0.065,14.30,68014,39411,55,27590,1149,350,1645902.2,57806.8,0.053,0.269,0.206,0.245,0.228,1989,54.63,21.82,38.48,17.89,2.30,7.08,0.00,0.03,13.85,5.15,2.28,7.04,0.036,0.111,86,0.324,0.912,0.075,0.000,0.013,41716,15456,7,0.187,0.184,0.001,50375,0.234,0.127,0.020,162.20,28886,60,2.10,0.721,0.001,2852,165,1770,0.289
860000,1025,4.056,0.069,14.19,66236,37940,54,26423,1781,355,1653309.5,56230.9,0.052,0.247,0.199,0.263,0.239,2081,52.36,23.58,36.36,19.43,2.25,7.00,0.03,0.59,13.71,5.71,2.23,6.95,0.035,0.109,88,0.349,0.911,0.070,0.000,0.019,39680,14398,11,0.197,0.001,0.005,47094,0.239,0.130,0.021,162.22,28188,57,2.13,0.728,0.007,2393,57,1565,0.257
870000,1006,4.107,0.071,14.13,65383,38020,41,26565,776,281,1653882.8,57107.1,0.052,0.239,0.208,0.268,0.234,2055,54.67,21.49,37.87,18.09,2.64,7.51,0.07,1.13,14.10,4.93,2.60,7.44,0.042,0.118,91,0.284,0.891,0.084,0.000,0.025,39188,13510,8,0.183,0.124,0.007,50167,0.239,0.130,0.020,162.20,28777,47,2.15,0.753,0.009,1847,26,1487,0.270
880000,975,4.188,0.073,14.30,65609,38245,46,26702,647,333,1649047.0,57094.5,0.052,0.258,0.216,0.250,0.224,2078,55.39,20.85,38.61,17.78,2.66,7.53,0.03,0.54,14.09,5.20,2.66,7.53,0.042,0.118,94,0.307,0.884,0.094,0.000,0.022,39020,14076,8,0.176,0.027,0.006,43858,0.223,0.133,0.020,162.13,28494,46,2.14,0.758,0.005,1485,14,1409,0.259
890000,907,4.367,0.067,14.41,61537,38362,55,22607,581,292,1651682.2,51496.2,0.052,0.247,0.233,0.247,0.221,2117,58.86,16.46,41.82,14.85,2.25,6.99,0.01,0.27,14.78,4.47,2.25,6.99,0.035,0.109,75,0.335,0.906,0.072,0.000,0.022,38677,13463,9,0.152,0.067,0.002,51105,0.222,0.128,0.019,162.11,27239,52,2.28,0.752,0.007,1272,9,1426,0.248
900000,908,4.454,0.075,14.56,56794,37665,58,18739,331,299,1652802.5,47328.7,0.050,0.249,0.203,0.261,0.236,2245,58.84,16.53,40.96,15.09,2.83,7.74,0.04,0.53,15.00,4.22,2.83,7.74,0.044,0.121,92,0.361,0.901,0.085,0.000,0.014,35977,11848,11,0.156,0.000,0.008,45287,0.218,0.131,0.020,162.28,25073,38,2.53,0.807,0.008,1139,14,1128,0.263
910000,984,4.198,0.064,14.26,63245,38469,43,24200,457,281,1654312.5,53209.9,0.052,0.251,0.211,0.256,0.230,2121,55.20,20.55,37.94,17.89,2.59,7.44,0.03,0.54,14.65,4.27,2.59,7.44,0.040,0.116,93,0.335,0.891,0.090,0.000,0.018,38568,13701,10,0.164,0.083,0.006,53474,0.192,0.116,0.012,162.22,27084,44,2.20,0.757,0.007,1389,14,1328,0.264
920000,1044,3.976,0.067,14.39,61546,38775,32,22306,373,339,1654197.4,52581.0,0.051,0.247,0.227,0.249,0.226,2154,52.74,22.86,36.00,19.19,2.97,7.90,0.03,0.60,13.74,4.58,2.97,7.90,0.047,0.124,104,0.282,0.883,0.096,0.000,0.021,38276,13487,10,0.180,0.013,0.006,65933,0.170,0.129,0.021,162.25,26976,43,2.36,0.788,0.010,1281,21,1351,0.228
930000,979,4.195,0.074,14.09,60244,38651,40,21260,358,303,1654149.4,50569.1,0.055,0.244,0.236,0.240,0.225,2156,55.14,21.47,38.72,17.63,2.53,7.36,0.00,0.03,13.89,5.18,2.53,7.36,0.040,0.115,77,0.340,0.917,0.073,0.000,0.010,38473,13838,9,0.152,0.022,0.001,64974,0.186,0.133,0.023,162.20,26933,39,2.38,0.798,0.002,1447,23,1672,0.251
940000,970,4.171,0.070,14.27,53850,39102,78,14409,270,301,1652341.8,42405.2,0.049,0.235,0.283,0.228,0.206,2298,56.06,19.62,38.70,17.41,2.73,7.64,0.01,0.23,14.62,4.48,2.69,7.54,0.043,0.122,90,0.348,0.886,0.089,0.000,0.026,36670,12605,9,0.168,0.006,0.003,34064,0.222,0.126,0.017,162.18,24475,49,2.94,0.848,0.011,835,1,842,0.252
950000,999,4.084,0.064,14.55,68424,37683,70,29273,1369,387,1650781.6,62866.4,0.068,0.247,0.228,0.249,0.209,1884,53.73,21.52,36.13,19.16,2.98,7.91,0.06,0.94,14.57,4.86,2.98,7.91,0.047,0.124,110,0.300,0.873,0.103,0.000,0.024,41479,13739,10,0.153,0.059,0.007,38851,0.234,0.128,0.022,162.17,31131,39,2.15,0.794,0.015,1236,77,1359,0.265
960000,1023,4.197,0.061,14.29,74062,38613,55,33499,1871,333,1652479.9,65955.0,0.062,0.255,0.231,0.249,0.202,1829,53.59,22.23,36.96,18.78,2.63,7.49,0.09,1.57,13.91,4.90,2.63,7.49,0.041,0.117,111,0.283,0.882,0.094,0.000,0.024,43579,15482,10,0.180,0.001,0.010,67300,0.207,0.118,0.014,162.29,33282,50,1.97,0.740,0.008,1561,58,1944,0.238
970000,1067,3.976,0.064,14.25,74895,39351,49,33567,1884,351,1649917.8,64959.3,0.056,0.248,0.232,0.258,0.206,1776,50.55,24.72,34.61,20.08,2.74,7.63,0.04,0.61,13.17,5.43,2.72,7.59,0.043,0.120,110,0.250,0.893,0.090,0.000,0.017,44113,16239,10,0.226,0.052,0.007,71350,0.210,0.127,0.019,162.32,33551,57,1.94,0.712,0.016,1613,122,2012,0.244
980000,1063,3.970,0.068,14.16,75551,39360,70,34115,2010,399,1639809.6,64979.4,0.054,0.253,0.250,0.239,0.203,1779,50.72,24.87,35.03,19.93,2.42,7.27,0.14,2.13,13.12,5.66,2.38,7.16,0.038,0.115,116,0.276,0.908,0.077,0.000,0.015,45461,16605,8,0.223,0.035,0.009,72575,0.232,0.130,0.020,162.36,33703,70,1.90,0.676,0.004,1639,218,2217,0.272
990000,1093,3.896,0.065,14.21,78655,39682,46,36921,1976,482,1638611.4,70158.4,0.054,0.254,0.238,0.245,0.210,1738,50.27,24.82,34.28,20.33,2.84,7.73,0.11,1.56,13.04,5.38,2.83,7.73,0.045,0.121,126,0.240,0.880,0.088,0.000,0.032,46110,17329,10,0.235,0.000,0.013,100538,0.222,0.128,0.021,162.24,35164,57,1.90,0.696,0.015,2256,187,2800,0.264
1000000,1040,4.071,0.065,14.17,73795,39979,91,32229,1549,404,1646198.8,63538.0,0.054,0.248,0.229,0.254,0.215,1862,51.41,24.15,35.30,19.60,2.66,7.56,0.07,0.94,13.38,5.54,2.63,7.49,0.042,0.120,110,0.226,0.891,0.086,0.000,0.023,44227,17265,8,0.155,0.112,0.015,86232,0.221,0.124,0.016,162.23,31947,56,1.97,0.703,0.006,1803,220,2262,0.289
