step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority,eaten_with_sensor,kills_by_sensor,who_decisions,who_used
640000,880,4.650,0.055,13.88,53899,38608,55,15202,75,387,1631384.1,46226.2,0.037,0.126,0.162,0.295,0.381,1675,60.91,12.78,40.64,12.64,3.01,7.94,0.05,1.23,17.21,4.55,2.85,7.54,0.048,0.125,95,0.255,0.880,0.111,0.000,0.009,36501,11929,6,0.328,0.043,0.007,0,0.000,0.126,0.019,161.20,25280,19,3.04,0.901,0.001,1693,24,0,0.000
650000,851,4.606,0.060,14.27,52377,39108,33,13228,37,393,1631624.4,43658.8,0.038,0.131,0.167,0.285,0.379,1609,63.49,3.40,43.46,7.60,2.28,7.00,0.04,0.64,17.71,3.23,2.18,6.71,0.036,0.109,110,0.510,0.904,0.078,0.000,0.019,33094,10074,6,0.559,0.000,0.009,0,0.000,0.129,0.020,161.31,24244,17,3.30,0.926,0.005,1528,18,0,0.000
660000,842,4.691,0.058,14.18,53582,38965,13,14521,92,376,1633478.6,44971.6,0.041,0.135,0.166,0.284,0.374,1706,63.56,3.20,43.69,7.48,2.16,7.08,0.01,0.25,17.70,2.69,2.00,6.47,0.034,0.111,91,0.366,0.919,0.070,0.000,0.011,34479,10347,5,0.409,0.131,0.004,0,0.000,0.130,0.021,161.19,24679,20,3.10,0.888,0.004,1896,64,0,0.000
670000,1061,3.837,0.049,14.11,57218,36408,49,19878,664,464,1631929.2,53105.9,0.038,0.103,0.141,0.310,0.408,1555,50.84,23.69,32.09,19.48,3.00,7.92,0.22,1.59,15.52,6.35,2.88,7.59,0.047,0.125,151,0.255,0.865,0.116,0.000,0.019,37341,12428,5,0.248,0.300,0.027,0,0.000,0.118,0.016,161.43,27418,32,2.67,0.843,0.007,2269,86,0,0.000
680000,894,4.438,0.059,14.30,53783,36781,78,16872,219,441,1630292.6,49236.2,0.033,0.103,0.143,0.306,0.415,1621,61.16,11.81,41.35,11.68,2.67,7.68,0.03,0.49,17.10,4.42,2.45,7.09,0.042,0.120,122,0.423,0.893,0.085,0.000,0.022,36059,12007,6,0.359,0.138,0.008,0,0.000,0.138,0.026,160.96,25370,36,2.92,0.867,0.001,2064,99,0,0.000
690000,934,4.329,0.063,13.97,62560,38211,67,23503,739,578,1615852.1,59457.3,0.043,0.093,0.131,0.287,0.446,1497,57.59,18.29,38.29,15.35,3.16,8.09,0.07,0.91,16.07,4.73,3.01,7.75,0.050,0.128,96,0.500,0.868,0.110,0.000,0.021,41402,15743,9,0.490,0.024,0.015,0,0.000,0.136,0.022,160.06,28868,43,2.53,0.810,0.005,2465,135,0,0.000
700000,1131,3.745,0.056,13.73,59328,38292,94,20137,608,506,1621224.9,54895.5,0.034,0.098,0.131,0.272,0.465,1408,46.93,26.76,30.10,20.56,2.78,7.61,0.03,0.51,14.02,6.86,2.64,7.27,0.047,0.129,145,0.329,0.881,0.096,0.001,0.022,36833,12929,9,0.225,0.075,0.006,0,0.000,0.130,0.020,160.58,28205,54,2.73,0.815,0.009,2484,93,0,0.000
710000,1016,3.921,0.065,13.94,59100,38428,105,20110,572,466,1612376.9,54395.3,0.032,0.103,0.135,0.284,0.446,1515,53.06,22.77,35.00,18.08,2.63,7.50,0.30,2.36,15.13,6.07,2.46,7.10,0.043,0.121,126,0.522,0.891,0.085,0.000,0.025,38466,14653,5,0.433,0.101,0.037,0,0.000,0.142,0.029,159.88,27687,64,2.70,0.814,0.004,2629,77,0,0.000
720000,952,4.203,0.062,13.92,58707,39336,98,18891,446,477,1619033.9,53473.6,0.033,0.099,0.144,0.283,0.441,1588,56.32,19.98,37.88,15.80,2.58,7.56,0.07,1.18,15.79,5.70,2.42,7.05,0.041,0.119,98,0.607,0.899,0.085,0.000,0.016,38058,18586,5,0.473,0.000,0.008,0,0.000,0.136,0.025,160.17,26638,52,2.83,0.838,0.004,3067,57,0,0.000
730000,996,4.149,0.058,13.93,54680,38288,85,15905,358,399,1623479.4,47688.1,0.030,0.103,0.145,0.281,0.440,1647,53.63,22.75,36.19,17.49,2.20,6.95,0.07,0.84,15.18,6.33,2.06,6.55,0.035,0.113,104,0.584,0.911,0.072,0.000,0.017,36418,18971,5,0.504,0.009,0.011,0,0.000,0.131,0.023,160.61,24942,53,3.00,0.861,0.008,2136,61,0,0.000
740000,1041,3.907,0.067,13.63,78501,39903,63,36871,1619,601,1618795.9,72523.6,0.040,0.122,0.157,0.302,0.380,1343,50.27,23.81,32.56,19.69,2.14,6.88,0.12,1.17,15.45,6.46,2.00,6.41,0.033,0.108,172,0.476,0.883,0.085,0.000,0.033,49828,26129,6,0.376,0.070,0.019,0,0.000,0.142,0.026,160.66,35676,59,1.97,0.706,0.012,3103,457,0,0.000
750000,912,4.333,0.066,13.49,81523,39951,18,40430,1253,1286,1609261.6,78479.2,0.064,0.113,0.154,0.314,0.355,1384,57.12,18.86,36.87,16.04,4.23,9.12,0.08,1.20,15.93,5.14,4.01,8.66,0.066,0.143,89,0.541,0.810,0.177,0.000,0.013,54961,30994,4,0.511,0.007,0.007,0,0.000,0.143,0.027,159.99,35673,47,1.94,0.734,0.005,2882,387,0,0.000
760000,1017,4.052,0.065,13.12,117924,40910,7,74523,2379,1922,1591735.0,116010.1,0.056,0.101,0.122,0.363,0.358,1181,51.15,24.05,33.20,19.26,3.11,8.34,0.15,1.62,14.68,5.87,2.80,7.50,0.052,0.139,123,0.445,0.892,0.088,0.001,0.019,85584,52422,3,0.694,0.023,0.015,0,0.000,0.151,0.032,158.52,48336,56,1.56,0.688,0.009,6638,1375,0,0.000
770000,1204,3.614,0.074,11.85,89113,45018,31,42645,1232,1707,1604368.6,78823.6,0.037,0.112,0.136,0.381,0.334,1575,43.79,27.79,27.77,21.38,2.66,7.42,0.19,1.82,13.17,7.06,2.31,6.85,0.051,0.146,147,0.430,0.883,0.092,0.000,0.025,58999,33602,3,0.548,0.056,0.027,0,0.000,0.159,0.037,159.45,35428,62,1.85,0.685,0.012,3520,534,0,0.000
780000,957,4.362,0.069,12.86,84291,43414,20,39849,1255,1317,1615438.2,76355.7,0.035,0.108,0.137,0.363,0.357,1621,54.82,21.60,36.27,17.14,3.03,8.04,0.04,0.55,15.48,5.45,2.83,7.53,0.049,0.129,74,0.612,0.896,0.096,0.000,0.008,53350,25841,4,0.473,0.113,0.009,0,0.000,0.138,0.026,160.52,34931,62,1.92,0.697,0.011,3584,400,0,0.000
790000,999,4.009,0.061,12.83,79148,41451,20,36383,1252,1307,1615827.9,73429.7,0.050,0.102,0.139,0.355,0.354,1509,52.02,22.95,32.79,19.02,3.70,8.62,0.13,1.42,15.40,5.07,3.50,8.26,0.060,0.139,125,0.450,0.857,0.120,0.000,0.023,51082,22510,5,0.415,0.106,0.015,0,0.000,0.136,0.024,160.56,35122,62,2.02,0.740,0.008,3168,490,0,0.000
800000,898,4.511,0.068,13.71,63231,39587,26,23263,456,995,1620576.1,57374.6,0.043,0.110,0.160,0.315,0.371,1744,58.63,16.93,39.52,14.20,2.78,7.68,0.02,0.32,16.31,4.76,2.67,7.35,0.043,0.120,74,0.514,0.899,0.094,0.000,0.008,43288,17998,4,0.514,0.012,0.006,0,0.000,0.141,0.029,160.25,28780,41,2.47,0.808,0.008,3391,232,0,0.000
810000,1200,3.660,0.069,13.16,67129,41568,36,24678,545,945,1615962.9,60619.3,0.043,0.108,0.153,0.340,0.356,1670,44.79,27.80,28.56,21.05,2.91,7.93,0.10,1.20,13.22,6.79,2.65,7.32,0.053,0.140,137,0.397,0.885,0.093,0.000,0.022,42283,16066,5,0.303,0.307,0.019,0,0.000,0.151,0.033,160.70,31166,53,2.46,0.786,0.007,2790,187,0,0.000
820000,1232,3.572,0.066,12.93,86850,45985,20,39434,1379,1271,1610100.4,78551.3,0.062,0.096,0.121,0.388,0.332,1546,42.49,28.49,26.94,21.46,2.63,7.48,0.25,2.41,12.66,6.93,2.45,7.08,0.044,0.124,171,0.365,0.899,0.079,0.000,0.022,54942,23927,7,0.404,0.076,0.035,0,0.000,0.145,0.028,160.28,39602,77,1.99,0.699,0.006,3872,645,0,0.000
830000,1231,3.559,0.068,13.17,79602,46607,25,32267,704,1150,1609505.0,73444.4,0.073,0.100,0.125,0.361,0.340,1660,43.26,28.81,28.26,21.38,2.30,7.09,0.08,1.28,12.61,7.58,2.14,6.67,0.038,0.119,132,0.345,0.911,0.075,0.000,0.015,50760,23510,9,0.248,0.032,0.015,0,0.000,0.144,0.028,159.97,35916,68,2.28,0.738,0.005,3787,471,0,0.000
840000,1294,3.429,0.068,12.92,79305,46324,79,32120,719,1021,1616083.0,72362.8,0.060,0.101,0.136,0.353,0.350,1679,41.64,29.08,27.30,21.66,1.89,6.53,0.11,1.39,12.34,7.52,1.68,5.95,0.034,0.112,157,0.396,0.933,0.056,0.000,0.012,48780,23213,7,0.325,0.115,0.013,0,0.000,0.143,0.029,160.71,35799,74,2.25,0.724,0.009,3751,572,0,0.000
850000,1143,3.751,0.064,11.95,86998,44346,25,41795,983,1426,1620654.1,83044.4,0.054,0.109,0.140,0.316,0.380,1764,46.53,26.70,30.22,20.68,2.37,7.14,0.11,1.11,13.84,6.25,2.17,6.70,0.041,0.123,128,0.458,0.895,0.080,0.000,0.025,51332,23428,6,0.314,0.047,0.016,0,0.000,0.130,0.020,160.98,38163,55,1.99,0.711,0.011,3054,826,0,0.000
860000,1130,3.857,0.069,12.79,88734,46009,28,41606,1104,1251,1615650.4,82144.4,0.039,0.089,0.130,0.286,0.456,1841,47.63,26.25,31.23,20.36,2.26,6.98,0.10,1.47,14.04,6.57,2.13,6.65,0.037,0.112,141,0.471,0.910,0.071,0.000,0.019,53267,25642,5,0.368,0.024,0.012,0,0.000,0.138,0.025,160.87,37281,71,1.97,0.683,0.007,3342,662,0,0.000
870000,1343,3.313,0.065,11.65,97615,45745,32,50193,1432,1335,1615398.8,91526.2,0.050,0.094,0.123,0.291,0.443,1715,38.66,28.91,23.55,21.82,2.74,7.63,0.06,0.59,12.32,6.83,2.58,7.22,0.044,0.120,160,0.342,0.876,0.098,0.000,0.025,58972,28691,5,0.274,0.002,0.015,0,0.000,0.134,0.022,160.87,41120,74,1.82,0.663,0.016,3695,426,0,0.000
880000,1143,3.772,0.070,12.48,95975,43922,5,50906,1342,1244,1612067.5,90933.5,0.056,0.091,0.135,0.295,0.424,1779,46.79,26.74,29.67,20.63,3.20,8.15,0.12,1.48,13.80,6.47,3.00,7.71,0.056,0.146,135,0.457,0.865,0.114,0.000,0.021,58107,27346,5,0.304,0.001,0.018,0,0.000,0.137,0.024,160.62,40208,65,1.79,0.669,0.012,3866,876,0,0.000
890000,1119,3.752,0.055,12.75,84925,42097,28,41462,1362,1275,1610695.2,78085.8,0.041,0.101,0.128,0.288,0.441,1850,47.12,26.81,30.48,20.34,3.01,8.00,0.03,0.61,13.60,6.61,2.83,7.54,0.047,0.125,113,0.450,0.875,0.103,0.000,0.022,53109,25287,6,0.340,0.093,0.005,0,0.000,0.128,0.020,160.82,37086,77,1.88,0.684,0.011,2942,342,0,0.000
900000,988,4.178,0.056,13.62,76732,40377,39,35421,1026,875,1616190.6,72143.2,0.044,0.102,0.130,0.299,0.426,2029,54.99,20.59,36.62,17.14,2.27,7.00,0.20,1.98,15.90,5.37,2.11,6.61,0.037,0.116,120,0.584,0.906,0.071,0.000,0.023,50384,26639,7,0.472,0.039,0.024,0,0.000,0.122,0.017,160.61,32467,65,2.04,0.729,0.004,2286,228,0,0.000
910000,1213,3.580,0.045,12.32,72218,39863,34,31286,810,886,1607414.6,66964.3,0.030,0.097,0.130,0.285,0.458,2082,42.98,28.72,27.76,21.39,2.49,7.40,0.07,0.96,12.66,7.20,2.31,6.90,0.039,0.117,104,0.431,0.899,0.083,0.000,0.017,50386,26024,5,0.416,0.000,0.009,0,0.000,0.116,0.016,160.72,31289,73,2.14,0.721,0.008,2640,457,0,0.000
920000,1052,3.940,0.046,12.80,71590,40397,63,30441,850,873,1606299.2,66531.3,0.030,0.095,0.128,0.284,0.463,2038,48.63,26.34,31.43,19.84,3.18,8.13,0.10,1.57,13.91,6.79,3.05,7.79,0.050,0.127,82,0.513,0.877,0.107,0.000,0.015,50900,25638,5,0.523,0.018,0.013,0,0.000,0.124,0.021,159.63,31450,71,2.19,0.724,0.006,2997,337,0,0.000
930000,1197,3.642,0.050,12.36,75641,42776,75,31634,1011,1007,1591218.4,70710.9,0.030,0.085,0.114,0.283,0.489,1977,43.47,28.69,27.68,21.14,3.14,8.11,0.07,1.17,12.57,7.25,2.91,7.62,0.052,0.134,115,0.384,0.880,0.104,0.000,0.016,53789,29403,5,0.422,0.068,0.010,0,0.000,0.129,0.022,158.86,32843,85,2.24,0.727,0.005,2909,493,0,0.000
940000,1036,4.076,0.055,13.01,81345,45399,65,34995,1047,1094,1595765.2,74364.6,0.030,0.082,0.116,0.292,0.480,1856,51.12,24.77,33.00,18.83,3.50,8.43,0.03,0.59,14.59,6.48,3.33,8.03,0.055,0.132,82,0.505,0.861,0.126,0.000,0.013,54948,28945,5,0.532,0.081,0.005,0,0.000,0.138,0.025,159.70,35351,99,2.13,0.685,0.005,2763,522,0,0.000
950000,1150,3.707,0.070,12.38,76177,45418,23,29946,676,1065,1608702.8,70157.8,0.032,0.095,0.131,0.293,0.449,1797,45.35,27.68,29.35,20.94,2.84,7.79,0.07,0.78,13.09,6.73,2.67,7.35,0.045,0.122,127,0.393,0.903,0.085,0.000,0.011,47754,23112,5,0.525,0.015,0.013,0,0.000,0.155,0.032,160.10,34813,76,2.34,0.740,0.009,2660,301,0,0.000
960000,1070,3.919,0.066,12.72,83166,46936,29,35303,978,959,1608479.4,75373.2,0.035,0.093,0.129,0.287,0.456,1835,49.53,25.05,31.49,19.80,3.47,8.55,0.15,1.58,14.42,5.92,3.24,7.98,0.054,0.134,123,0.402,0.869,0.107,0.000,0.023,50379,22328,4,0.518,0.054,0.040,0,0.000,0.139,0.027,160.37,37029,64,2.14,0.729,0.011,4034,341,0,0.000
970000,1158,3.644,0.067,11.92,87850,43326,16,43157,1263,1026,1615615.9,83083.2,0.039,0.085,0.123,0.297,0.456,1898,44.86,27.59,27.87,20.83,3.71,8.67,0.11,1.10,13.17,6.34,3.55,8.28,0.058,0.135,121,0.328,0.851,0.129,0.000,0.020,54432,24295,5,0.426,0.004,0.022,0,0.000,0.154,0.034,160.60,37271,58,1.93,0.707,0.017,5337,390,0,0.000
980000,1189,3.695,0.071,11.75,89540,44672,36,43565,1236,1004,1608742.6,85917.9,0.042,0.079,0.108,0.298,0.473,1957,43.73,27.80,26.94,21.04,3.46,8.47,0.14,1.23,13.20,6.53,3.26,7.98,0.055,0.135,123,0.166,0.856,0.124,0.000,0.019,55175,25877,4,0.365,0.049,0.025,0,0.000,0.148,0.031,160.28,36103,62,1.97,0.702,0.021,4670,275,0,0.000
990000,872,4.687,0.066,14.31,77692,44247,16,33004,742,903,1615542.9,76240.7,0.046,0.103,0.130,0.290,0.431,2080,62.23,8.72,42.27,10.38,2.57,7.48,0.04,0.59,17.34,4.14,2.41,7.03,0.040,0.117,103,0.455,0.907,0.079,0.000,0.014,49768,26758,4,0.784,0.005,0.009,0,0.000,0.139,0.025,160.07,31788,52,2.31,0.756,0.002,3308,285,0,0.000
1000000,894,4.464,0.061,14.03,66683,42213,13,24063,372,795,1627351.4,65605.4,0.040,0.125,0.164,0.284,0.387,2057,59.38,15.67,39.16,14.11,3.67,8.76,0.02,0.45,16.52,4.19,3.44,8.19,0.059,0.141,104,0.423,0.871,0.120,0.000,0.009,41762,21575,5,0.594,0.124,0.002,0,0.000,0.135,0.023,161.15,30065,32,2.73,0.857,0.007,2049,22,0,0.000
